Date,Open,High,Low,Close,Adj Close,Volume,SBUX.csv_MA_5,SBUX.csv_MA_20,SBUX.csv_MA_250,SBUX.csv_realVolatility20,SBUX.csv_realVolatility60,SBUX.csv_realVolatility250,SBUX.csv_avgVolume_20,SBUX.csv_avgVolume_60,SBUX.csv_avgVolume_250,SBUX.csv_log1DayRet,SBUX.csv_logMA5_20,SBUX.csv_logMA20_250,SBUX.csv_logMA5_250,SBUX.csv_log1DayRange,SBUX.csv_HL_20_realVol_20,SBUX.csv_HL_5_realVol_20,SBUX.csv_logD2,SBUX.csv_logD5,SBUX.csv_Mean,SBUX.csv_Variance,SBUX.csv_Skewness,SBUX.csv_Kurtosis,SBUX.csv_Shape,SBUX.csv_Location,SBUX.csv_Scale
2020-06-01,4.024166910811246,4.59757802896879,4.351040903225204,5.127755748154165,4.812389031332657,-1366818.3487937087,4.882359098887923,4.460329212711288,4.407386620791551,1.3870221279114163,3.4484753719554884,2.3215858617273364,-326012.24132675247,911206.6574325786,561751.8894230557,0.1788757301566223,0.09040594714052147,0.011940667011987392,0.10234661415250883,-1.4002426853043242,0.7378215706908359,0.4043541071164265,-1.882178060823954,-1.940802663095946,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-02,4.781944204828783,4.281446642411041,4.619503861530269,4.429082410270546,4.1597029859526415,1110264.8962561786,4.7497084750763445,4.6073482790719495,4.3983186231551095,1.1631792034819106,3.436215041826942,2.3180916029794485,-303252.8283058532,814461.1974154259,574591.6042212358,-0.13940352710330214,0.030430761596965856,0.04643014410559604,0.07686090570256197,-1.0845401104916064,0.7042786429070415,0.3205587673409645,-1.7633716017964103,-0.4105985832872316,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-03,5.1959791713319134,6.185086644774245,6.163720667264968,6.444385067574146,6.035646004135842,933446.7354596072,4.860710785887837,4.741134802341348,4.3952053171068055,1.1660256520258403,3.3702825647486385,2.315355286279569,-278529.2779323249,798176.6520586186,567861.5924348345,0.14979780155594943,0.024908162629188282,0.07576227071845736,0.10067043334764558,-3.845955458099804,0.966312621238719,1.3116336593622901,0.20151695139826417,-0.5887663473308505,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-04,5.809452583188978,5.611134810497305,5.586345035386877,4.7341705262963885,4.44077321349446,-1682400.923448436,4.755935998939674,4.797269799878693,4.385600790184309,1.1200279785527114,3.3730774715875005,2.310139454889277,-374194.58510804793,691238.8013202955,552138.9393575717,-0.2686578381982162,-0.008653442569791982,0.08972033765516521,0.08106689508537329,-3.6973240047620854,1.1232580001954477,1.546531062211088,-1.2691507207955643,-0.6465042061614229,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-05,6.332972460182702,7.470951654914998,6.81065600901443,8.33343171607676,7.792704713963126,3729875.527836034,5.448243189775745,4.857688819058212,4.3947207834072675,1.2469087683265052,3.2958676787069825,2.3190900856044907,-238201.72906231444,718300.2404102088,573382.3993503953,0.2074182940506483,0.11473043304144932,0.10015877455904974,0.21488920760049912,-0.41506759592637527,1.126593821287255,1.5778920977159345,0.5636412234601774,1.2417124079606234,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-08,8.428088776956209,7.55747995410313,8.149488603338902,8.042596377391064,7.52040603457511,-13263.48663465865,5.989846590424236,4.89476660006874,4.401409655426876,1.316145766837031,3.0714295637337554,2.3257012445645358,-204722.19026066613,545467.9216073002,581672.7801549943,-0.11394989899623342,0.20189920729958113,0.10624172770418157,0.30814093500376266,-0.5242340340092975,1.1288965739683692,1.7160234731101054,1.1248103759440833,0.9962166339233937,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-09,6.385267408464742,6.16727785126718,6.360440085634785,5.693985696237341,5.331033320893013,-1771036.7010074686,6.22411265741231,4.976827082882336,4.398628612894337,1.2879260486476798,3.0760110834576753,2.3241656110328797,-147579.4631652962,510467.9777363394,578628.7667948855,-0.1804482811150264,0.22363833116585316,0.12349974257580323,0.3471380737416564,-1.6442248505990649,1.1168393284291496,1.6659619030581274,0.90084054731479,0.15814014128165688,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-10,3.4135884793910805,2.8282430082353684,2.585340158937939,2.5162371033633093,2.369271285467562,11053525.33172751,5.490837713678654,4.954109454994741,4.3841183840217575,1.3311858160839565,2.643397360743166,2.3254710734723965,492289.65566736506,589710.736925311,620926.7928441775,-0.36518164459042163,0.10286340780413492,0.1222288721535701,0.225092279957705,-1.4150937127116874,1.1084253514093827,1.3207726321270434,1.6392170300369668,1.2992033587788685,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-11,0.459163620654472,1.028468566272302,-1.8712330437411568,-2.336649161620109,-2.153137665357889,12223638.791751765,4.172055537908184,4.702474000788885,4.349733002485683,2.034076842097951,2.6110388232899866,2.3582261319188236,1007672.9985300235,691924.3603419332,660957.9584553606,1.5452748179453895,-0.11967990426312254,0.07797428889365556,-0.0417056153694669,1.064607838599763,1.2070956750891468,1.068266370954554,2.0127902550577117,1.8861466290672046,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-12,1.9783006763294324,2.861089804532213,3.123239402261227,5.021323351307473,4.701011297663087,-367099.6189754214,3.5537168546481768,4.74189582258347,4.349517594555608,2.0255848184846204,2.3789515942007635,2.358191436654337,933424.1851332018,545119.9443442174,654457.2869124915,0.8655394233599798,-0.2884429612405523,0.08637207716596136,-0.2020708840745908,-1.3388399544716816,1.170591873055632,1.110199147960356,0.8466147752214411,1.1287189719604784,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-15,2.236675352398521,4.600553324890193,3.4385897329619155,4.633437833115494,4.338646377888445,-1798629.6597180923,2.917364923310844,4.770215439850268,4.346854689945454,2.015247773454612,2.36783368287131,2.3578248404279454,929206.6222934292,474231.20255236526,638270.3997197644,0.6625718593217789,-0.49171068414010927,0.09293894568323716,-0.3987717384568721,0.15011132569124433,1.180034389941822,1.1861201494168572,1.8705373840414925,1.1574343949091164,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-16,7.453144334030718,5.299311373326709,5.840421513105099,5.215937801697358,4.880391561474553,-3446319.372913718,2.8272365714271515,4.7278826057125904,4.34292051636008,2.0029454175128882,2.2097865677183606,2.356103256425941,816301.4601612955,304820.11300595937,639220.1750438731,-0.423410546955851,-0.514177692144675,0.08493039837521703,-0.42924729376945814,-0.6141324353140701,1.1582218849873094,1.0488903589511784,-1.7182473476084128,-0.7970825801372347,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-17,4.792102998406179,4.144353164380419,5.103599528936556,4.013219636322056,3.758956004415225,-5114183.203074842,3.105173515216684,4.693982579389079,4.3330007366644665,2.013836520663121,2.0389920912280233,2.353307583026067,713341.3425133707,193614.7850158912,624780.2422796245,-0.24282809395912042,-0.4132117898296933,0.08002107340088811,-0.3331907164288051,-0.04160733974379284,1.1866583977803236,0.8952191075905817,-0.5452611568236336,0.32907690051388755,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-18,3.4258247016732923,2.871650953053148,3.888250108119415,3.4945070989593106,3.274862298829433,-912325.6529623242,4.190773508054148,4.5500984835836595,4.326475960811313,2.006930895575061,2.022057108742737,2.3539735778041835,684540.7209463894,75350.60072835886,595098.686256511,-0.04506640949463741,-0.08226355244873187,0.050395532689943255,-0.03186801975878862,0.01646289489345833,1.2138583995423955,0.6176297133755823,0.47345346088093887,1.691570735374856,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-19,4.348118406089725,4.257597726138002,3.3030288266164547,3.0339698607206813,2.8449589534876907,3152985.806388166,3.8195630392190694,4.418791113122728,4.3180072767388795,2.029286542574471,2.030914190352102,2.3554854517295998,744369.1451438534,139431.1615465609,619066.1669114854,-0.424194561321893,-0.14573012642549713,0.023072137560546963,-0.12265798886495001,-0.04649545453299365,1.2071222199658258,0.2943083161468413,-0.08992793408950053,0.6184518366470301,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-22,2.1958472525975736,2.444620038447382,2.863064778797167,3.615468821976087,3.3859598855165203,-2942460.5185851017,3.6290257407446846,4.3546490883419215,4.30926282267905,2.041207399263733,2.0066225345503486,2.354868946243681,691813.966810264,97903.58563752293,607391.3533283484,0.43306947235770166,-0.18227980905420402,0.010477179662950163,-0.17180262939125376,-0.8712104399458896,1.1689013173555014,0.4048120649108039,-2.197346304560891,-0.048469398629678105,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-23,4.714040294347456,4.066097886367992,4.634957228253235,3.8871457845219552,3.638346234153211,-1288928.5954144483,3.380616675280416,4.295418594799055,4.305870359833038,2.044088248418408,1.9709936964077959,2.3552235230856144,628926.3680939527,94799.519732247,600981.5419959951,-0.25901610514894663,-0.2394908704805124,-0.002430279980907042,-0.24192115046141952,-0.5641220777259794,1.1645292285836635,0.3959836489732332,-0.23144380245778756,0.21675947827315714,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-24,2.8539403228642044,2.5062817542370723,1.1842631361368987,2.093482753827338,1.96653068369379,3433187.5835631173,3.022131611136129,4.119713406479826,4.293926036118571,2.0874206520559406,1.9924671470777722,2.3594984085399293,818130.5803700195,226026.37808305543,619631.3960649269,-0.3724296928689989,-0.30982118550099064,-0.041417874962887596,-0.35123906046387815,0.2791598246133621,1.1954625854033394,0.46802452682033324,0.3502548202539792,0.5835696305436578,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-25,1.8575279119124133,2.4671549583811867,2.853784575739276,3.285339330896086,3.0762846557808103,-2136559.8996447315,2.9824160825264046,4.025295281857103,4.285617857676543,2.0898968682518175,1.957528023642389,2.360116881930992,718730.3678730341,119084.01978751627,610344.6959756413,0.5044760641543368,-0.2998645321591441,-0.06266646234649735,-0.36253099450564136,-0.9502881053179509,1.195412592370678,0.5322914478787432,-0.5761438650331541,-1.6165751064741052,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-26,3.2919205342283746,2.7591040341738235,2.233389759218504,1.1765854574071923,1.110947913784571,8321319.593213366,2.6356138745857804,3.8642842395571924,4.267392140121971,2.186887723167685,1.8840087674618202,2.3669867974208083,1055910.9142511399,342570.8962531973,638578.9747235406,-1.0862575161913222,-0.3826603502643835,-0.09922642603780059,-0.4818867763021841,-0.6429974173398986,1.1940538396041953,0.48983686640229773,-0.15597243999767496,0.550437244948879,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-29,1.1788515303791272,2.889362466973573,2.682464471063355,4.351580139342417,4.068472480756782,-4857559.010185855,2.7721163936338327,3.827088412028399,4.259010776410554,2.176213513990646,1.8756968023501217,2.3639525065738214,881373.8811815323,203068.98071586023,623311.3031826041,1.2387269319600431,-0.3224932388613997,-0.10693261285273847,-0.42942585171413816,-1.5755293805500605,1.1987129956080285,0.6725389557383955,-0.00784284992624215,-0.3819742975288199,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-06-30,4.5812518249417735,3.5856581987280407,4.761633075493357,3.8794037613747454,3.62804804649182,1317366.133450318,2.7700567561015546,3.8005056650553586,4.242762081218277,2.1751836180766113,1.8089220226116716,2.3542139364875627,891728.9430412393,255492.86652146152,623318.7325776969,-0.23327750959301524,-0.31626631807406913,-0.11008036377151707,-0.4263466818455863,0.1620974859534378,1.2201785921492856,0.7770260145559456,0.9231074979233552,-4.575787354433237,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-01,4.2843075462167945,4.358165483299359,4.624686709026193,4.234523998911122,3.958418753780805,-3943869.122414549,3.1684343701189577,3.6966443025376066,4.232728041854022,2.111502236876483,1.8009811705877559,2.3500382423534028,647863.1501475314,139742.12168469478,613185.5354588676,-0.07911429858620656,-0.15418788653318916,-0.13542124946791215,-0.28960913600110133,-1.322301392293297,1.0024780059181284,0.6755482564407529,-2.206786605377053,0.6890829678683513,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-02,5.051606347603368,4.410299763304003,4.496168302598036,3.773333278901731,3.5282816142069464,-1923522.91832055,3.2588337618041847,3.6510197225732304,4.2237250105264454,2.1044236408489496,1.8037588984918418,2.348401282696092,635807.0504039258,149574.19411725778,604936.580997275,-0.35889532376222905,-0.1136371150277358,-0.14571093798650428,-0.2593480530142402,-2.45493776510933,0.8307208511992213,0.9862652968678223,-2.3049235020939842,-0.7940798283182633,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-06,4.376356597957184,4.554838748399334,4.792794571235241,5.527554310441715,5.16219157780305,-572347.3296466162,4.069082494607881,3.519494065765227,4.222212356096901,1.9046685605205622,1.7854907891310945,2.347671485888479,420695.9075297932,206946.3647938814,606512.1909230192,0.16514466242611273,0.14510029477780045,-0.18204199771057117,-0.03694170293277076,-1.4356702408764017,0.8475196668691212,0.9438270605828667,0.18546064471658846,1.399023911515218,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-07,4.497277246103998,4.05826557503589,4.305781713275174,3.538294666095098,3.3084169045439538,-330526.82663351484,3.917071379365315,3.308894609263669,4.209100173169963,1.6555758824352202,1.754731165905202,2.343564331687288,404832.7405298505,77278.257874491,607189.809548742,-0.30700235882900817,0.16873009877719283,-0.24063471055212327,-0.07190461177493043,-1.3962794940919376,0.8609515326118418,0.9353106359911129,-1.5147428778701255,-0.2743637217795531,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-08,3.2950284678867447,3.39083940392144,3.621939636532595,3.8407301737779846,3.589744410942316,-535227.6901975377,3.9094106522554144,3.221830163766134,4.196941638350256,1.5880462315317079,1.754130351620215,2.338837497561995,466623.191070347,153791.63007051355,602713.8911542898,0.0856661976021497,0.19343706237969746,-0.26440650675783567,-0.07096944437813825,-1.4649037551633433,0.8518377151768205,0.4726770738248955,0.4526331108472535,-3.262210464336894,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-09,3.440247140652815,3.48248798200688,2.5316631605026387,3.392980403558525,3.1721805558698577,1875355.715440603,3.7521630126732246,3.261975627286249,4.182581912856083,1.57545818087332,1.7487334106822539,2.3340405142220564,7714.710256001667,217400.50022312053,611556.8109258688,-0.08112408809025527,0.13999944461249955,-0.24859570588858523,-0.10859626127608571,-0.05042543792157883,0.8481384572532137,0.8561425473092981,-1.9933640436761029,-0.24049548168625556,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-10,2.9912305561764185,4.059443145351722,4.110039159357072,4.441626599848561,4.148809309618038,-1279025.5249776402,3.876268551755443,3.5770729760350455,4.172777232998214,0.9357405268474239,1.7477952166492707,2.3289877776439676,-667418.5055804687,218622.3408433789,605121.6223254682,0.32713651974426966,0.08032811589468432,-0.15403695571383,-0.07370883981914565,-2.983882480389419,0.8978236658495928,1.0384604398204156,-0.5814897147559894,-0.4771850413108337,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-13,5.014129618775691,4.257440309873928,3.6634966939776135,2.5398375232010224,2.3765660949181324,1482699.8598971758,3.3191434551784598,3.4608507158977977,4.157723809115931,0.9331447533634801,1.7615741371102605,2.3283842212012997,-574928.5316368388,235672.2645444019,612233.6797793277,-0.7466032222142555,-0.04180767628123896,-0.1834533327606933,-0.22526100904193228,-0.5209708868584167,0.8933506819269874,1.1223691933648041,-0.2286405560089758,1.0244724380675279,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-14,1.8229922101794287,2.259219586081123,3.12621985675338,3.405357053945657,3.182558072263312,-3219.489692752249,3.293971688722331,3.4030463006165403,4.145850437027793,0.9114626200331829,1.7028448420413627,2.3257462813915386,-485158.02313557174,195814.8313128965,616355.5749781578,0.5572060760458092,-0.03257696433291716,-0.19743693807286664,-0.23001390240578384,-0.14271599000757584,0.8789603384615553,1.2260418655160992,-0.03433139850722349,-2.072594378849147,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-15,5.453714702046227,6.0170607654894965,5.6526080689056,6.44373983488758,6.012994427990847,1698424.3938358696,3.7786216921320372,3.4596764439423553,4.1415024488929335,1.0349080506265251,1.7204804246864092,2.321212981638231,-227920.83479809234,279908.3946363136,617796.384192523,0.09762589219722974,0.08818424004055568,-0.17988356097626537,-0.09169932093570975,-1.009358512130948,0.8782696700513283,1.2025852853715815,1.2910019727522937,0.8851096214259794,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-16,4.944711040980266,4.160354428126496,4.4210955985664455,3.876906203403841,3.6212186746094943,-2693603.8067118404,3.8684293158799647,3.4527895774520685,4.134706234941978,1.0332686472434858,1.702427414858042,2.320234933803717,-106891.86497994229,245679.26029762308,587380.0308379792,-0.3115079091546885,0.11366608562928575,-0.18023380490847885,-0.0665677192791932,-1.3442270478416112,0.8632751092008429,1.097532695364822,-0.8240292802993368,-0.8006474978731891,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-17,4.090717452861803,3.671974143483865,3.89177204989528,3.959058495553755,3.697409613137076,-1610873.2077492578,3.778149376583772,3.4739169431674513,4.124670642555837,1.0337588893244813,1.6392788607902424,2.3166618106182173,-141819.24271928897,210397.20051635636,591209.8673124503,-0.10108790111369959,0.0839515474260085,-0.17170341296373992,-0.08775186553773152,-1.515046762028793,0.8439238966849562,0.571076332018692,0.8396622754424311,-0.7954020869937846,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-20,3.939271033640267,4.622444034575942,4.495451937238414,4.892244426149929,4.566512502888088,1784545.797649484,4.216138658177764,3.559994620637471,4.122229816055212,1.0501749467552863,1.6389937807126718,2.315870245110336,-210241.24315622303,167999.20668450976,592779.9562066318,0.14775409575493595,0.16916066545442535,-0.14663520063929403,0.02252546481513138,-2.0636304201484017,0.8454483762626093,0.7104545549905077,-0.05625947042158396,0.783877072282388,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-21,5.695361428241874,5.929548685445084,5.9534881672255295,5.000066801073324,4.666692607367509,2465499.0819305284,4.512965565198603,3.624031256730021,4.117167016145684,1.0776914773479467,1.6394680148665437,2.313279140903345,60156.73686955846,289517.0703855302,608519.3029132391,-0.19920145936585376,0.219367477611239,-0.12757829633472562,0.09178918127651335,-3.7322262256845438,1.0281782206964984,1.0757243329572503,-0.031198662019577265,0.3948317977143837,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
2020-07-22,4.654304044635289,5.615470204407359,4.9407358532630425,6.472260528171951,6.0379720391041545,-58033.5603528386,4.517961087421265,3.7440125469775674,4.117309889830391,1.2053816706897331,1.6313364054533244,2.313397135985484,121701.48862263895,321753.43388742505,599285.287032858,0.2602758079615013,0.1879028953877854,-0.0950421009097688,0.09286079447801655,-0.39343621943252444,1.0347396477827353,1.2318559617319018,0.38625478998919077,-3.68977541083102,5.254493002606042,4.787664367513432,-0.711103953474268,3.0280721103655885,0.0039389100567825755,-550.7931318223687,556.0282295146781
