Date,Open,High,Low,Close,Adj Close,Volume,GOOGL.csv_MA_5,GOOGL.csv_MA_20,GOOGL.csv_MA_250,GOOGL.csv_realVolatility20,GOOGL.csv_realVolatility60,GOOGL.csv_realVolatility250,GOOGL.csv_avgVolume_20,GOOGL.csv_avgVolume_60,GOOGL.csv_avgVolume_250,GOOGL.csv_log1DayRet,GOOGL.csv_logMA5_20,GOOGL.csv_logMA20_250,GOOGL.csv_logMA5_250,GOOGL.csv_log1DayRange,GOOGL.csv_HL_20_realVol_20,GOOGL.csv_HL_5_realVol_20,GOOGL.csv_logD2,GOOGL.csv_logD5,GOOGL.csv_Mean,GOOGL.csv_Variance,GOOGL.csv_Skewness,GOOGL.csv_Kurtosis,GOOGL.csv_Shape,GOOGL.csv_Location,GOOGL.csv_Scale
2020-06-01,5.180026925422247,5.076547604016604,5.415419625707102,5.196460039931068,5.196460039931068,-10485118.961989684,5.214131197234846,5.110795617598189,3.838139942010575,0.7480682803839958,2.6324909118297897,1.673162138063154,-2435532.3342908276,2729040.42937951,2023167.9073315049,0.0031673779964569273,0.02001738743101095,0.2863672311125889,0.30638461854359966,-1.0821327600163957,1.1365981204750957,0.9145047790207448,-1.0142765793512336,-2.1968267469734735,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-02,5.399342087502269,4.979035039275601,5.075720978182872,5.391725394574003,5.391725394574003,-6440933.3262636345,5.206434174182453,5.151981312490122,3.8551300388859766,0.7392349743475166,2.627197050513814,1.6672519888126351,-1704769.338678908,2352518.4903597506,2016596.04855732,-0.0014116664928280065,0.010513840339168584,0.2899766225895048,0.3004904629286734,-2.3362872965346355,1.1530036247406314,0.8918400722880389,-1.7572394023897344,-3.2574837290162386,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-03,5.45111053112506,5.167682965150675,5.462924353408553,4.95527637912727,4.95527637912727,138928.3353090398,5.188300604137339,5.113664263063823,3.8680597131277628,0.7279293729695724,2.532047299600558,1.6631784932303013,-1644468.5942940372,2100699.30830621,2080187.4438321309,-0.09536641104403795,0.014489982817021482,0.27916320896049535,0.293653191777517,-1.219961991957896,1.1535779412473388,0.8808076565646872,-1.4221965577014337,-2.400552447480942,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-04,4.837483881596732,4.56819721221958,3.8500573564266887,3.667606326168169,3.667606326168169,-1814452.249213796,4.955062800201889,5.05658353087364,3.8712569952648286,0.7947517290922891,2.5316846018160155,1.662016714668008,-1227094.9682700955,2118885.02171952,2035685.3102532157,-0.27685550430902905,-0.020281221918992336,0.26711180444600685,0.2468305825270145,-0.3310909436752236,1.1668744533705164,0.8423106772250504,0.5447162350572099,0.15374118429019387,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-05,3.79991266836182,4.922229495596525,4.444877552367608,5.517872417263575,5.517872417263575,14259226.809947427,4.945788111412817,5.039193290156929,3.8805884583551777,0.7797800741815171,2.4781210535680676,1.6646950878621658,-180787.68200477865,2310020.746530175,2135804.970052682,0.3730142698777801,-0.018709680007411935,0.2612592011354609,0.242549521128049,-0.7395012336782176,1.1748044371004789,0.7509265692054831,-0.5751934250124882,-3.0710283123564306,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-08,4.813091949698141,4.920947394353107,5.324704615676609,5.380736322309772,5.380736322309772,-2106285.076419603,4.982643367888558,5.012631810208808,3.8913088334065695,0.7572071833064804,2.2658632500158933,1.6656952958452587,-189580.26253697695,1550767.8114023726,2122246.5147646214,0.11148553310729081,-0.006000541609395554,0.2532155265179527,0.24721498490855717,-0.9069415189742512,1.1522666268662778,0.758455828573505,0.5383221044612353,-1.691319112882272,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-09,5.582014854394366,5.739401808117435,5.803948800664799,5.25591072474807,5.25591072474807,248244.0004717335,4.955480433923372,4.962109428045877,3.90206781805671,0.7007588284405857,2.272989434610634,1.6657883499450556,-35391.76090420682,1403530.6255276802,2160615.79697415,-0.06019650059457733,-0.001336815738899425,0.2403243158578368,0.23898750011893746,-2.7403617538304457,1.1782802048020165,0.925376384172227,-1.3395569976839024,-1.9964640444640607,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-10,5.881407454968588,5.461552546933881,5.845195903995929,5.666498218592849,5.666498218592849,-1213648.4120806046,5.097724801816487,5.038891643636657,3.911943320272741,0.688914608989314,1.9834239507774032,1.6689106734518762,-47657.26383822702,902361.2221099322,2183980.3234696304,-0.03722476754205516,0.011608176977232192,0.25315188253746723,0.2647600595146994,-0.9580419156079446,1.1813213769738808,0.930483753798683,-1.2525963453869995,-0.34077088734393757,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-11,4.30553294992783,4.120626570809776,2.571921288697098,2.1118202650782365,2.1118202650782365,15209098.888630835,4.7865675895985005,4.982914149896693,3.9096783681190943,0.8661896809291618,1.9572614136228992,1.6709749149499116,447689.79450121056,1048920.9835229316,2246492.68559006,-0.7123506676495549,-0.040201314367054146,0.24255977873219547,0.2023584643651413,0.43741928000937264,1.2056673130070497,1.1370575230529927,1.1455246463126656,0.44198092343039436,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-12,3.875717916473612,3.6725476498441054,3.1632101699687354,4.086973214568324,4.086973214568324,-2663315.4244093485,4.500387749059451,4.970268379091304,3.9135661593734867,0.877839355117169,1.8566633572251987,1.6702491407186113,386926.1037633529,668102.770668136,2259779.081195125,0.05307373633561133,-0.0993102789459497,0.23902481892475555,0.1397145399788059,-0.6746444568403555,1.2042146317141544,1.14087170553484,0.4571241714762839,0.35830305972531695,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-15,2.4566042869958693,3.676286388448972,3.789069467419239,4.50427420268268,4.50427420268268,-5410958.714263275,4.325095325134032,4.941863758707472,3.9175842929112488,0.8835343739446555,1.8180114338870672,1.6704578936692196,-117986.44897630755,638498.2529532262,2192572.824941585,0.6062467435838834,-0.13330835850417955,0.23226732710572795,0.09895896860154825,-2.1822889602995112,0.8992309531841803,1.2600108206128957,0.8723195913297255,-0.13186179332191328,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-16,6.424109940796384,5.635364582762023,6.018443857184998,5.656206539686394,5.656206539686394,-1680031.2150338106,4.405154488121697,4.961408289811108,3.9276549567716104,0.8953109234875986,1.6908854001703941,1.6733290624878108,-603710.880733224,390892.3797398756,2197692.7112278948,-0.12730464572445827,-0.11891429997750126,0.23364708516244628,0.11473278518494508,-0.9595133283918691,0.8930973293155374,0.9334535141063819,0.4505871721390188,-0.9155514678513396,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-17,5.389528879467228,5.188674102361652,5.358795122169028,5.3028836088211975,5.3028836088211975,-901877.750174813,4.332431566167367,5.011051483727196,3.9348507375765327,0.884755712607938,1.5697493658129313,1.67536638803624,-112704.48597396538,192151.0926949414,2206430.3316131677,-0.016207224956070864,-0.1455168230447645,0.2417728209180862,0.09625599787332173,-1.771245213979261,0.867915173432449,1.0200220067082317,-0.2248833061372338,-1.0116607365959118,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-18,4.887398424223356,4.451415380211692,4.544982612020789,4.064796830411439,4.064796830411439,3787049.824206967,4.723026879234007,4.905474246167641,3.9356803613099056,0.8641279919742769,1.5694486978457514,1.6753792292604581,-64320.12133414857,274752.0653103799,2119852.534425847,-0.18429638079578683,-0.03790189258271366,0.22026800774063562,0.18236611515792206,-2.369075044303181,0.8603469715157893,0.7459882739928823,0.464620233032893,0.6693546525051927,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-19,4.333546353900388,4.155336965718597,4.26468261462945,3.9292017463074345,3.9292017463074345,19843674.30941762,4.691472585581829,4.8435026769861675,3.9392221223675175,0.8883655136762697,1.5062871638398576,1.674421774636302,1247404.8629823062,241525.3109407386,2255056.045725475,-0.09794993891559287,-0.031891635272715955,0.2066548796341742,0.17476324436145824,-2.2132413231324737,0.8862410795499381,0.5698524494262733,0.3174946258795778,-1.8466076964184353,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-22,3.7678195239360974,4.685747005021916,4.428527996291493,5.508737942538232,5.508737942538232,-12813752.590551328,4.89236533355294,4.853558805952593,3.9545026460403574,0.8950091822616729,1.5122930723765213,1.6712284392627896,866166.3155210365,24254.986214376117,2189112.5365821277,0.3798390898655876,0.00796368453889371,0.20485737019332093,0.21282105473221466,-1.3578273829327294,0.8834748299252515,0.586454397878097,0.36737625856343625,0.004453806916537984,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-23,5.506047345515206,5.775046420619219,5.730296448258031,5.588937858217456,5.588937858217456,4794378.233405642,4.878911597259152,4.861495173371669,3.9686782983046047,0.9010748766913885,1.4255805771690002,1.669996458961488,457659.6319931444,245235.63254708512,2188812.596062758,0.014942256060459942,0.0035761222007769404,0.20291292251336454,0.20648904471414148,-3.1066644518885385,0.9429079707290307,0.6590270486041755,0.5066586210026814,-2.699060507717384,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-24,5.48246935156142,5.168642167765363,4.330437525269446,3.554362858815473,3.554362858815473,-3779564.3589052223,4.529207447258007,4.7869161048448,3.974050830615425,0.9456302665402192,1.422480613105142,1.666476661093043,627155.4804128746,262714.6624234061,2203389.9845403796,-0.4333797878330272,-0.055339416901144814,0.18610044979239443,0.13076103289124966,-0.1764930048571161,0.9764107365648849,1.1206366145816837,0.6700704920686037,0.5587701447689926,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-25,3.463968878384506,3.310252212482844,4.01225411385731,4.60307691357167,4.60307691357167,-8631434.684202507,4.636863463890053,4.775380183231112,3.9815120784373343,0.9464352246359747,1.4144230701588587,1.665094428536241,133415.82798247357,24271.16216075973,2140554.8081588177,0.28430996777996215,-0.029435430235684488,0.18181192393738854,0.1523764937017039,-0.35381916644935885,0.9659503342841828,1.2408314412589885,-0.01423996409614278,-0.6193762536162932,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-26,4.197432613546958,3.787213999654398,1.0490787092476168,0.5720935895410619,0.5720935895410619,69544315.0035157,3.9654418325367784,4.525772569647719,3.969650110192392,1.3142595067351437,1.3800498645865722,1.6787763421291702,3494177.132069868,1339501.5954037926,2422991.6797078815,-1.9929257387987265,-0.13217101414930085,0.13111033884004836,-0.001060675309252499,1.007277137773634,1.0707868515897667,1.5399618606391283,1.0926845104799967,1.2110799357590232,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-29,0.6677248605207993,2.115169317053549,2.545974109842028,4.251614127503743,4.251614127503743,-18581341.781383395,3.7140170695298806,4.478530274026353,3.9716253733656854,1.305836844981682,1.339270754184508,1.6788165879190458,3089365.991100182,1001399.8224112963,2380860.328621669,1.8511777812808416,-0.18718086985262786,0.1201195039106846,-0.06706136594194335,-0.8421002084403432,1.0735394117360544,1.5100300634768289,-1.0456514451202221,0.2288264251824726,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-06-30,4.337181328953825,4.482009746371681,4.813316809537824,4.909529162278368,4.909529162278368,-5614569.187830802,3.578135330342063,4.454420462411571,3.9757541971081922,1.2924720602026054,1.2393725134625466,1.6798526991961753,3130684.198021823,970812.8572044681,2374211.676585405,0.12395336983375918,-0.21905515818705704,0.11368250022953388,-0.10537265795752318,-1.1047096503558747,1.039079092874472,0.816757673171077,1.4672832916150673,-0.38653242389822484,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-01,5.005353494180866,5.345072888014549,5.520987648595494,5.603344330756954,5.603344330756954,1080893.4774696454,3.987931624730359,4.486823859993055,3.9822114359992007,1.3136403077373058,1.2339523649889448,1.683003646129587,3177782.4551298534,804486.6414701102,2350024.0154409874,0.11285558292679188,-0.11787236389496743,0.11930776842151672,0.001435404526549346,-1.7377557161433148,1.0479005348675932,1.030968437383381,0.3013854039004659,0.7173428267275829,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-02,6.0856164891441935,6.7204934239734015,6.599759852103276,6.305805017989165,6.305805017989165,16492852.770610072,4.3284772456138585,4.618733794584105,3.9961034806707825,1.3587327062313688,1.2464490566610118,1.6878047052817977,4093147.706121047,1007034.1495136636,2403666.7295907913,0.03554260633504286,-0.06490479230889161,0.14480084057837175,0.07989604826948019,-2.1141690464702028,1.0500496642005754,1.20851314923226,0.33380858919636947,0.532231732103447,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-06,6.974425580540377,6.651634538501199,6.784613515027019,6.908777206339941,6.908777206339941,-3187391.06149292,5.595813968973634,4.688279034037923,4.009821935229516,1.4403225978376137,1.2774911743164128,1.6974962526687707,3220816.8125490295,1237680.4135451901,2383564.207186396,-0.009457308160141162,0.17695324126317155,0.15631873626307186,0.33327197752624327,-2.017564234489395,1.0566525009571945,0.563622599358585,0.2665346912001504,1.8463555427574583,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-07,6.219119395787537,6.366637414663444,6.455091654221583,5.413234792557603,5.413234792557603,-973945.233331658,5.828138101984406,4.689903957550315,4.014874058915496,1.441163007676234,1.27452111290322,1.6997937129743046,3277433.804703427,1101971.405898037,2367800.487959549,-0.13878147793381157,0.21728548022903743,0.15540612484996344,0.37269160507900084,-2.425269927833236,1.0806606949243815,0.49809307895047006,-0.11365008446683042,0.14981615509359855,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-08,5.902929725589388,5.280013016354793,5.939166455254764,6.01119978137033,6.01119978137033,-9669925.290932491,6.048472225802799,4.727668410381428,4.023526094518606,1.4664493709704272,1.27737127399156,1.7044404406066305,2781525.3401332153,1147629.7386463385,2338970.3223336223,0.018175568143223273,0.2463735710160401,0.16127348836609587,0.407647059382136,-0.4167989356181796,1.051562999690505,0.7806213279112598,-0.10805589496490739,0.09682777230713333,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-09,6.003179482468305,6.191594171064992,5.772656298734816,6.296751124882,6.296751124882,6247830.4449066855,6.187153584627808,4.759181055695885,4.033907464278015,1.494195076650329,1.276571286325766,1.7103641500072906,3154599.28298258,926859.2155735815,2381777.460435296,0.047744563300124505,0.26239953368592595,0.16534010599931923,0.4277396396852452,-0.8700326461156144,1.0531061881337977,0.872888843728101,-0.12384550145731496,-0.36613844750254226,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-10,5.763039243006297,6.265809738335122,5.765809746125491,6.757449375905459,6.757449375905459,-3119453.836809639,6.277482456211066,4.991462511237247,4.045586021109299,1.4202524469210767,1.2993227711680448,1.7189659788848355,2238171.646710556,1076274.4344569065,2379829.5147631075,0.15918052569181165,0.22924006209048695,0.21010253979992843,0.4393426018904153,-0.6931471961406839,0.985214804240999,0.8822025906427874,-0.292695157611983,-0.7948602276235198,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-13,7.338351732691557,7.524671176018593,5.784504295793269,4.699814868082761,4.699814868082761,6425686.441131361,5.835689988559631,5.022104593912968,4.049219812734131,1.4062529899304002,1.2970013363715103,1.7193865676070874,2692621.7399875917,982548.5096307265,2394920.8675359283,-0.44559113965974956,0.1501434210532426,0.2153248639315491,0.36546828498479167,0.5539810168030163,1.0627568692636327,1.0762792180780878,0.46808695409641415,0.7925228750654698,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-14,3.4260596025390058,3.777274375603128,4.471044335415535,5.541440465830604,5.541440465830604,-1322638.7515786998,5.861331123214231,5.0739629070703645,4.0581644451407755,1.4052753561038593,1.2993028946524827,1.7213163100665512,2897037.7381218206,975085.7932571676,2408716.066277482,0.4808436819724237,0.14425458116720363,0.22339138648402035,0.3676459676512238,-0.36561484343459977,1.0571780570712577,0.5499375485793498,0.19557411088132023,-2.054119482175174,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-15,6.049952553816681,5.449375166656864,5.448507033760293,5.133833615364821,5.133833615364821,-6530276.351987347,5.685857890013129,5.047844260854285,4.064976156169238,1.3987233066616274,1.2887903397627263,1.7221933583971871,2654525.481274144,1105172.661123991,2367296.9050675775,-0.1641977561262505,0.11902074684389174,0.21655339576817126,0.335574142612063,-7.049165748375247,1.6849379048520603,3.048607506924867,-0.8346675493122313,-0.13083085264671349,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-16,4.368419042511022,4.222574618452029,4.707257124716357,5.048862354328911,5.048862354328911,-7144745.668972759,5.4362801359025115,5.0351431981296715,4.074647575235149,1.3974382673680275,1.2029544334972448,1.7208967530997146,2342382.085334246,847888.1556560223,2341588.4272696404,0.1447617730562504,0.07665306211542004,0.21165770796029487,0.28831077007571504,-0.7242612286650979,1.6913762949639273,3.0590263464874496,-0.7081022289120716,0.2214531398158803,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-17,5.536685348966181,5.049979014261247,5.353479163564657,5.1536843397108,5.1536843397108,3981155.435698714,5.1155271286635795,5.089587573594639,4.081699736122981,1.378730091510501,1.203138777886346,1.7216947257479414,2352087.365908834,915710.5961114365,2334447.8347497564,-0.07168414457387853,0.005083649070053897,0.22068329682840587,0.22576694589845986,-1.1923731765439565,1.6769864870059374,3.027744440704329,-3.9195147815334237,0.47235401255124604,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-20,5.105415616937506,7.222084364011735,5.339356163001106,7.425355792546554,7.425355792546554,-2875033.5005931184,5.660635313556338,5.264395275906596,4.096503553161149,1.4439565507430145,1.2429871152879037,1.7344739084176093,1216151.975408297,1054489.4058563332,2343785.7001572456,0.3745987397262928,0.07256985051566357,0.25083246364720013,0.3234023141628639,0.6327218956614834,1.7209431795146457,3.042926418113996,0.8656260559562463,1.0026669128062007,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-21,8.561552019378034,6.95989019479056,7.640916598451618,5.808799222830103,5.808799222830103,-3826253.728771474,5.714107064956238,5.279398339921189,4.107436542936943,1.4481816251375077,1.244632825056267,1.7366256187384135,1665526.9184972898,1019638.4060134466,2309108.314179137,-0.387907609101785,0.07912590048446179,0.2510130187147928,0.33013891919925453,-0.3841542016884091,1.7305156406777187,3.0408440014451643,-0.42294466465135555,-1.319163863309912,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
2020-07-22,5.297171780352628,5.199230630356368,5.840955732786995,6.121372642981491,6.121372642981491,-5016020.212159313,5.911614870479572,5.30602007915939,4.119785658714722,1.4590245847998624,1.242280283001317,1.739936082197773,1175006.996219042,850893.85449424,2169497.1322312737,0.14461330766399325,0.10807699788471847,0.25304090252068184,0.3611179004054002,-0.4435952563518119,1.6751450068951979,0.6706662854579353,0.2654235413082883,-0.012539261350685484,6.110405685874485,8.920162117857982,0.06572713808493652,0.22259680754457412,0.0192403536390656,-149.09849366379774,155.18017444434125
