Date,Open,High,Low,Close,Adj Close,Volume,JWN.csv_MA_5,JWN.csv_MA_20,JWN.csv_MA_250,JWN.csv_realVolatility20,JWN.csv_realVolatility60,JWN.csv_realVolatility250,JWN.csv_avgVolume_20,JWN.csv_avgVolume_60,JWN.csv_avgVolume_250,JWN.csv_log1DayRet,JWN.csv_logMA5_20,JWN.csv_logMA20_250,JWN.csv_logMA5_250,JWN.csv_log1DayRange,JWN.csv_HL_20_realVol_20,JWN.csv_HL_5_realVol_20,JWN.csv_logD2,JWN.csv_logD5,JWN.csv_Mean,JWN.csv_Variance,JWN.csv_Skewness,JWN.csv_Kurtosis,JWN.csv_Shape,JWN.csv_Location,JWN.csv_Scale
2020-05-15,-0.4309100405904651,0.3511662024481286,0.079279991883741,0.5464840050677591,0.5145200075696756,2289619.0126965665,-0.35956049107644217,0.06209596606892278,1.2060314763272835,0.9555097893392344,1.7574711352241887,1.6810774454832305,248290.3557525264,651159.7368255904,307464.3830557523,0.17733509613237994,1.7562013992777228,-2.966409448523358,-1.2102080492456353,-1.302371643729481,1.4188147276026222,1.5526393311279247,0.33433770080290687,-1.1678781233203088,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-05-18,1.619416223068118,0.738705980992842,1.2141369354058185,0.5097257426115913,0.4802751281250561,1621892.6754018543,-0.2023151986378789,0.12895473500331187,1.201594279425802,0.9343699835961886,1.7240912642933086,1.6815249557308185,373689.3233199456,685361.5046029756,290258.17380634666,-1.2154618838629339,0.4503654192175277,-2.2319430688634343,-1.7815776496459066,-0.743533613822003,1.2010048808866116,0.536580078497083,-0.23671027980268516,-0.24051040821329123,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-05-19,0.0236186618662141,-0.5335983437953402,-0.236103375971183,-0.4871725551600114,-0.4386282006269315,444468.9201383181,-0.1270545348079064,0.15432718070708393,1.2063918456763552,0.9102191682163985,1.712103259805898,1.6750893828837041,384003.3418832695,669360.1543943819,252810.1102446636,2.9216149742409523,-0.1944584965689725,-2.056314339215689,-2.2507728357846615,-1.2123579690162933,1.1908417131356535,0.5569285530451861,-0.04798486989948134,-0.9773597609330403,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-05-20,-0.1407286971316068,-0.3969529178979218,-0.3793401605647517,-0.7216762189754302,-0.6550546898809166,1423700.697421398,-0.08156650690672111,0.1614790007463828,1.2061198542136025,0.9028742183124938,1.711591819969523,1.6753872564386523,448511.4175884221,648256.6535224544,279286.15868181485,1.537884825114753,-0.6829563847343382,-2.0107886460820583,-2.6937450308163964,-4.039131791038237,1.2712780679482503,1.5545481277972208,0.1269231972722082,-1.480868198264948,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-05-21,-0.90845736230502,-0.0374386230584047,-0.0648756685336948,0.6089515474225102,0.5706374058077124,3262894.762833056,0.09434993019891924,0.1570792833239282,1.2093179169187438,0.9005354494210631,1.7134780800827194,1.6733989575645103,566811.2370679779,711517.3062633998,298329.0363932973,-0.46499396291531414,-0.5097401352042843,-2.0410611074150506,-2.5508012426193347,-3.5958611541048238,1.3603924780669354,1.5191299350930918,0.009222944029566502,-0.12830827343045115,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-05-22,0.5787640082934224,0.0020002228114073,0.2440096448642403,-0.0155828592439171,-0.0051428198037619,-1653393.3086680202,-0.009582635275768267,0.13102652113418448,1.2104296768551315,0.8971386584482361,1.7150143160368403,1.6724955498350806,472188.633242489,651856.3414038015,294726.7558660761,-4.723293280507395,-2.6154471189837873,-2.223330926278318,-4.838778045262105,-1.4187786194807475,1.3535166483484435,1.5031511394296857,-0.430918509781548,-0.6545750866118639,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-05-26,0.7891827326502714,0.9880639337625468,1.363627271481782,1.2806512259830765,1.188874683175987,4471930.47549619,0.13213727573441794,0.06194455885110495,1.2165700093449363,0.7385902378143286,1.7281831993579977,1.6695729874709915,670721.6697411567,701643.5259586873,316149.469788205,0.4097645999640517,0.7576015769595738,-2.9775509374585147,-2.219949360498941,-0.9793281463183753,1.2848696245895124,1.4486690109314866,-0.4808829512504589,-0.3444647144779581,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-05-27,2.0230373611739427,3.175947781585553,2.286831326668384,3.589121493215675,3.315575615431346,5391543.453634883,0.8829780389460733,0.14072712294638662,1.229281755423208,0.9736302207532321,1.798152235651288,1.6734188745063092,863590.623039633,786362.326446538,339745.9550424855,0.49403122199395766,1.8364776123226498,-2.1673626221112796,-0.3308850097886296,-0.11752705663999262,1.3263416136603952,1.704669125397525,1.2001811556732793,1.3228762297268055,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-05-28,2.902874050294397,1.9703412876687008,1.4296648911828864,0.5506299914236763,0.515617975895946,2240737.888906813,1.1171125721014459,0.11277489374173166,1.232952678096814,0.9532173093274211,1.803187880110372,1.6708303624079117,945553.9896886398,807798.807804446,337022.7082978039,-1.7280904425412564,2.2931088336652037,-2.391773381865042,-0.09866454819983794,-0.6149343371704497,1.318932980470948,1.3458473552433101,-0.39562858480007523,0.1575785116162851,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-05-29,-0.9666713473849882,-1.333048318879296,-0.6602270775410553,-1.0702106164787717,-0.9781222971345488,14840472.278353063,0.8073606315129936,0.08693804925353828,1.2258754370924139,0.9763219733224572,1.802517987672297,1.6764468372408807,1627474.645775697,895163.7266709943,400654.6623926617,0.011776140994644585,2.2285746601860215,-2.646214722806459,-0.41764006262043746,-0.39627559927266015,1.3161501684226498,0.5082524490856908,1.4571483459259211,0.43745441895677084,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-01,-0.4840343011382408,0.4631243158115055,0.258560344241447,0.3843972660856316,0.3618517351037482,-5373889.730686238,0.8807595424944956,0.14620733486286905,1.221951461664361,0.9538632963912899,1.7837821619259189,1.6773198058825762,1451408.9782136187,837155.1037083777,381372.35423619935,-0.2909212179339624,1.7957589355545753,-2.1231787024192013,-0.3274197668646259,-1.5868745330035832,1.2948392216195161,0.5691506311550558,-1.8723217467053224,-1.0024082678019104,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-02,0.6885422288592924,0.8573382633522826,0.5566995515277515,1.5749034196822276,1.4584866514629358,157752.16617329977,0.9346819361518854,0.21831850508503886,1.2270927878122444,0.9970598804073743,1.7999295376520943,1.6760615504218437,1507984.9562010807,866281.604870623,386518.86251891014,0.750577986160087,1.454251267157613,-1.7264480345208792,-0.272196767363266,-1.201846028103533,1.2854541143001303,0.6004792085575923,0.8906072975069349,-1.31077150817357,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-03,1.877632149223622,2.516763763860654,2.449898170952711,2.6818241729265058,2.478116355932737,1129376.9681900982,0.7671900842521636,0.36040586375151296,1.2380178671661928,1.1062664726134606,1.8243336964315537,1.6752755446644627,1593459.5662401412,872582.672095926,378270.5714110568,0.2774872497693165,0.755503803170031,-1.2340360897007059,-0.4785322865306747,-2.70507075045758,1.224116243177632,0.9154483554573515,0.749652563279612,-0.17738266184093565,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-04,2.260031420962921,3.4476292727908984,2.447305254671452,3.646816582359719,3.3669770994780848,2018211.8791786805,1.3374619089685915,0.5402168943741423,1.2482338095269336,1.283453989774581,1.888179165104764,1.68045248511257,1717563.6411259342,897961.1381978523,393450.2689107067,0.398636622425511,0.9065582839243461,-0.8375141635949416,0.06904412032940463,0.00032396563691206926,1.2507036875971638,1.060569715668151,0.6463125882208289,1.0477957660742399,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-05,5.794501194449804,5.688947319916489,4.325205212787321,3.736420222779344,3.449273073845683,2539101.5988448765,2.222940983164638,0.7068240734913619,1.2560996154204054,1.4331833282606539,1.908476671570381,1.6861475455686317,1876755.2781976867,907265.5657451323,397245.24294659874,-0.5187458923182935,1.1458045656272755,-0.5749848558230968,0.570819709804179,0.3102324705254203,1.2987575146638044,1.2250583618494768,-0.0292674252456101,1.4878114587706022,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-08,4.45249549332317,3.216813349711865,3.529342893035796,3.669386560364373,3.3872444153240124,-2560232.8348303046,2.8280195192086905,0.8349089838377439,1.2640867258872637,1.5537512835936005,1.8340660010864636,1.6915073337189095,1741914.304523294,824627.1751139786,387854.63008794346,-0.2734479900049059,1.220009211599509,-0.41478246708782324,0.8052267445116857,-1.1630562756375962,1.2970817853956824,1.1916770244557937,-3.898745747319704,1.107040894701065,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-09,1.765403827798707,1.2556242816486822,1.274593396544601,0.513919582533461,0.4795578523702577,2136616.111184935,2.632233759390155,0.8741844431596448,1.263624927701147,1.533186892539975,1.8255147581511175,1.691706480279361,1800198.5510946293,827755.3034328459,403291.99779625196,-1.3032702023212213,1.1022967161048423,-0.3684484095042204,0.733848306600622,-3.9649431542197417,1.3163332676441113,1.8144891544181438,1.088466063192236,-0.021296367295962106,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-10,0.2806773048257494,-0.1333711374962636,0.2503124569276433,-0.3335952115032636,-0.3015835073709638,-706169.9180322485,2.0762937867294147,0.8998518437799362,1.257116925084005,1.5075026425712637,1.6751120138121536,1.6945948843351808,1770968.575853801,839230.4090720154,403662.40518414916,0.07184132281977253,0.8361096182879981,-0.33434609167315843,0.5017635266148397,-0.9579370389010408,1.2945067467602356,1.6894051374324575,1.3053087714693739,1.0223429590337434,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-11,-2.232190290046809,-1.6135558625968809,-1.5683774647219924,-1.783729619901889,-1.6379730850712573,5437087.787437867,1.0753037498195464,0.8620779309957156,1.246091307353807,1.5629590435795815,1.6703471496401092,1.7044393077506912,2037973.8756978482,833589.7690057877,426476.8676532043,-0.3095237425668967,0.22101278485663395,-0.3684213032779702,-0.14740851842133632,-3.0971362295075426,1.3434517843250988,1.7272923721454192,0.7502507577993327,1.6104274595806565,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-12,0.2241011187726478,-0.3435978253122744,-0.3737535678782606,0.1113641940737917,0.1079214077192922,-866081.6913296059,0.4070334165942683,0.8829212403677047,1.2425210713694146,1.5492400083829307,1.6657854205538238,1.7058900378124822,1912281.9596172743,827780.2848501585,422738.2017220348,-0.7306941171718531,-0.7743407143928269,-0.3416617155563665,-1.1160024299491935,-3.5013799074118515,1.3684194516177657,1.384193265589295,-0.8928063730986365,1.2063754155805153,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-15,-1.2480451891928634,-0.6670560197644164,-0.2922022362931571,-0.0951492740955384,-0.0825869509709846,-1095468.7879926898,-0.2869328566647312,0.8530658924406718,1.2391095657146556,1.5624105402791215,1.665663656045223,1.7076900759062374,1743027.5695828113,833963.7310520313,420031.3599827155,-2.715482068075489,-1.0895885529011484,-0.37331151609472674,-1.4629000689958753,-0.9812192397899938,1.374145792561628,1.4309126149061526,0.4417238325548195,1.2441059951683549,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-16,2.285244983918336,2.449278269107157,2.378756725374089,2.454502885667484,2.2664316713711745,10805685.525658123,0.0704419071354522,0.9423737196029777,1.2406738515987885,1.5907714007985725,1.6250766256469045,1.7084541822663524,2202217.212095625,1012382.0519814733,441043.60099215165,-0.008266588823478816,-2.5936135679689025,-0.27500801386455914,-2.8686215818334615,-2.651837030979244,1.3779154536443603,1.196198557409797,0.7694182909948547,0.5804676231643386,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-17,1.0703574897405037,0.4889755207672035,1.1145655932442828,0.3979491671028334,0.3713150577924473,-6565443.988226406,0.20502162016813444,0.9828708825239465,1.2361234939578591,1.5638458099696264,1.5306778008635071,1.7092516600905574,1851721.5666773885,906668.5748465577,415065.48345623404,-1.0586970596081606,-1.5673623232742724,-0.22925778614541079,-1.796620109419683,-0.46905995867956907,1.4014065713603527,1.33849314084586,-0.789873943965659,-0.3961606811078509,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-18,0.0023135157289075,0.3941415508394588,0.387366679498264,0.5479700205842484,0.5093333203507129,-3843879.054514189,0.6344829012525285,1.041090283035528,1.2318267253429107,1.5207392298685771,1.5311574134256274,1.709724946065629,1588342.5790806091,827968.3078284139,399514.3375700781,5.394334327477382,-0.49521345366314995,-0.16822969711424815,-0.663443150777398,-4.994534902626238,1.4997300365008492,1.8491897560450252,0.5636637843147397,0.7642142219986412,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-19,1.1281434729708175,0.5458043095656038,-0.14160346823577,-0.4424920516606487,-0.4034781545724772,21649629.606141403,0.5322029887941746,0.9923845050165185,1.2269049195657842,1.551880273884364,1.5253845704368203,1.7126636152736663,2507679.3212460265,1205588.8307639926,491654.00036096154,-1.0282062699205312,-0.6230856635978185,-0.2121393134934069,-0.8352249770912251,-0.3748275998189903,1.4582918990484934,1.9595369880176363,-0.25515910798725083,-0.670604072027315,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-22,-0.7015031564253498,-0.4026797331934677,0.2984180928561564,0.3269435068074422,0.3052745523641249,-11214271.082534356,0.6097752894611965,1.0079053736249128,1.2233511312393262,1.5429049273329982,1.5143909130005198,1.7136542276361564,2029635.4325527095,1001658.7793858487,449298.695540508,-0.8320138556880883,-0.5025390574855614,-0.19371963211903673,-0.696258689604598,-0.35510784954477687,1.482270951353684,2.0503736494791562,-1.5893472482588982,-0.9471069532479823,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-23,0.286760028054303,-0.1310607934920877,0.413679728899778,0.4237992429887924,0.3943167385849637,-1767159.5831478452,0.2353523029039543,0.9681774763953616,1.222078482168909,1.5482202292456841,1.4642597229579006,1.7141532209390322,1717680.9296205076,960444.0489753581,440579.1137579635,0.3185087645606693,-1.4143318610377285,-0.23289294817518308,-1.6472248092129116,-0.6074457033961986,1.4913205874919282,2.0341047654052558,-0.2259037406876972,0.62706877188989,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-24,0.0881013404656787,-0.1790306743018508,-0.6093576932600335,-0.7230390934249247,-0.6625651722869339,1552094.8679148098,0.028576256888078078,0.7692704370094479,1.218135025447259,1.4850216203175732,1.441339767714252,1.717360195695017,1525708.5003345043,1000354.0332813342,438717.8444534251,2.0176311781845127,-3.2928663869992674,-0.45963371915925566,-3.752500106158523,-0.8432098501300423,1.4652437673587184,1.9997176669391894,-0.032688779121983445,0.03331893773253535,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
