Date,Open,High,Low,Close,Adj Close,Volume,AA.csv_MA_5,AA.csv_MA_20,AA.csv_MA_250,AA.csv_realVolatility20,AA.csv_realVolatility60,AA.csv_realVolatility250,AA.csv_avgVolume_20,AA.csv_avgVolume_60,AA.csv_avgVolume_250,AA.csv_log1DayRet,AA.csv_logMA5_20,AA.csv_logMA20_250,AA.csv_logMA5_250,AA.csv_log1DayRange,AA.csv_HL_20_realVol_20,AA.csv_HL_5_realVol_20,AA.csv_logD2,AA.csv_logD5,AA.csv_Mean,AA.csv_Variance,AA.csv_Skewness,AA.csv_Kurtosis,AA.csv_Shape,AA.csv_Location,AA.csv_Scale
2020-06-04,1.7305061222753508,2.016803388792172,1.5926975283563465,2.184996244263454,2.138722776990063,3517937.048606652,1.3289521035247733,0.6807918373513907,0.6067996168670104,0.7056164806246727,0.9223263451247774,0.9377480974944791,685120.7380194137,718728.9512169403,455330.1687444004,0.2117948957237398,0.6688894311811548,0.11505797132285514,0.78394740250401,-0.857772184073545,0.8808760631662168,0.6977740666034308,-0.07419666527871006,0.23887099916653243,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-05,3.1376423598275043,3.703583592691804,2.236220816117072,2.0253958982874405,1.9825044329859292,9174293.54619343,1.6097341235555933,0.7811338062182773,0.6119454112583886,0.7418284461167086,0.9483220453160524,0.9417608888345818,951953.4138346383,864285.7098984874,490996.4479369287,-0.4591107664959076,0.7230778417436962,0.24410338070509785,0.967181222448794,0.3834667600513361,1.0005646594045674,1.0887494636927357,-1.621721902144738,0.33926127232425896,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-08,2.085709256802174,1.6048958363946078,2.3454079792982263,2.525480419589239,2.4719983999776822,-2289693.698664494,1.91768110310147,0.871232263853621,0.6187769739370574,0.8316187017192679,0.9422236134165553,0.949035561075387,733331.0715029014,758457.4920591642,484604.36017527996,0.1699179238031905,0.7889633715509498,0.34216369756671333,1.1311270691176631,-0.3004132471594173,0.9537631421638849,0.9415150391982067,-1.09878543469416,0.4316102572754325,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-09,1.449275181876848,1.2886951096026724,1.552825838448694,1.5145219463117794,1.4824486739846172,-3145466.744548312,1.9721240973647483,0.9387584354277647,0.6237016124415915,0.823216368155375,0.9464857281197571,0.9503144141800128,650925.893313319,753709.8465891366,474311.57918497466,0.022631673146296345,0.7423082740342285,0.408886120033838,1.1511943940680665,-1.3313111133766562,0.9514483912492819,0.6925939714502243,-0.6930356687749917,-1.3011631891149362,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-10,1.5673503143664949,1.2797868095855858,1.3228960880989886,1.0718010084568768,1.049105800817805,-581844.5284261853,1.8249560169512193,1.0031503044090395,0.6233983769778446,0.7752346381235976,0.9055105403100219,0.9501659233109468,616888.9541565953,753539.7945768264,471887.7151968029,-0.4014483126702281,0.5984105338461473,0.475714867749888,1.0741254015960353,-3.1440170263083314,1.0172503848126349,1.3339510892422324,0.3526918413189854,-0.3067420287843293,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-11,-0.1917985085143003,0.1074502734544644,-0.3616859093661286,-0.5504293461263412,-0.5387727226315233,3424109.0478933463,1.2894569170269021,0.9906606349873686,0.6179399177200786,0.7988015338878982,0.8914418141788008,0.952913972455311,773137.9453375584,799997.366180276,484485.8626843966,1.0328484309426331,0.26360438551418525,0.47198079643185925,0.7355851819460445,-0.756862184197223,1.0189156771469852,1.3383427815454016,0.7037019804750425,0.9848818425247543,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-12,0.8485747210665808,0.8358806856450398,1.1886971563771829,1.4191597110896603,1.3891058546955437,-12648.282112940216,1.170777201368825,1.0718585501736362,0.6204855217000581,0.7486341305017673,0.8411722728746986,0.9541246960638577,749681.8800652854,771745.2153070195,483745.26278117223,0.49285740579597037,0.0882736984734881,0.546647112366842,0.63492081084033,-1.0418072701905416,1.0222494979931651,1.0909981248394942,-1.078809502908005,-0.5218889669988865,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-15,0.5358781768616652,0.765340412183817,0.5958245489720628,0.9341054588344592,0.9143232450663764,-2701611.98424043,0.8592421703865638,1.128743210032789,0.6174665963244046,0.6856073517367767,0.8132811636669891,0.9519852328663616,702901.6810551232,760479.4899189344,467060.3651441632,0.5342773154774655,-0.2728092856981586,0.6032351172205384,0.33042583152237964,-1.774808768270805,1.0236114163529626,0.936579479894396,0.3736964303753473,0.4431944243685048,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-16,1.8199764172468929,1.4376287482920258,1.4447363058087213,1.0757195460123228,1.0529385596578695,1406220.091959017,0.7733401475212143,1.1298383525856022,0.6172133968920301,0.6854605434839576,0.7792561989252509,0.9518604515538052,497094.3962389367,730887.5510909341,476834.8081711301,-0.5472386599018262,-0.3791108632611703,0.6046150244939125,0.22550416123274203,-4.946596622077146,1.2662860022361437,1.728554474557508,-1.090146341033114,-0.8451099887623484,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-17,0.8313344913778273,0.8188822305941219,1.122331964414558,0.9928422026239154,0.971816500183305,-2234717.0423338823,0.7578822873943143,1.1547071827405253,0.6163023615331673,0.6692620277074834,0.7598949448448352,0.951409716936182,366530.37475798203,715645.7519784997,469775.1849310217,0.15613477025102163,-0.421073989469114,0.6278643796246642,0.20679039015555023,-1.1925393038783276,1.2682668279744507,1.7198940614823257,-2.856087640373572,-2.5601997464940243,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-18,0.6530670225148922,1.0369932069516166,0.7930868559164663,1.063020815670925,1.0405104955067337,-1375698.6936130603,1.0737389310219656,1.156666522734345,0.6156189704144908,0.6688465791307954,0.7640884730537777,0.951041864047107,254535.17734413873,560079.8788578431,463463.1352356662,0.46578697090894766,-0.07439529530091743,0.6306692422078056,0.5562739469068884,-1.4109709345947734,1.2689706907919291,1.629672277659331,-4.387798125641691,0.4569710846981479,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-19,1.5138862590662363,1.0419721799494963,1.0856594753016688,0.8226968095478808,0.8052742027791959,2029194.28297418,0.9569726006386962,1.1668249136677447,0.615757888131419,0.6614829806033923,0.7600125393527204,0.9510671208952199,383388.3035378932,567251.5733739393,474264.9266759149,-0.6312524610735427,-0.1982668293262091,0.6391877423718718,0.44092091304566267,-3.1306979433556457,1.3008210423151776,1.5656117810375765,-1.7925059633608276,-0.5381426049774328,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-22,0.6180278341434216,0.8974856555795121,0.972711661434257,1.228853784768905,1.2028302950824816,-223792.4598152917,1.0146740106419172,1.2030809873562187,0.6155425457403197,0.6412881887712819,0.754973296453813,0.9509275070468546,600365.9187238283,542793.7554093732,473089.0277574047,0.6658991424187891,-0.17031836676150225,0.670136967766467,0.4998186010049648,-2.587258285272672,1.3015304185865806,1.5139916223901064,-1.8181868182130734,-1.2430357565349648,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-23,1.5134796437939269,1.318288300589435,1.5444506096349064,1.424836082257892,1.3946633690346495,-493175.8428894943,1.0830189725172732,1.2221135088309005,0.6140164660631877,0.6410301177292982,0.747895337456071,0.9493622418261607,471294.03781763406,540892.6301863119,471135.2924716401,-0.08175832600013154,-0.12082925783735465,0.6883152776880257,0.5674860198506712,-1.4865023558617294,1.2099449527599968,0.8483222831489592,-0.5286685898188804,-1.073749516769957,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-24,1.0278173313135746,0.842043821145726,0.1937297292793633,0.1303687795214383,0.127607510770404,182143.9923345158,0.914177174634693,1.1430011596832166,0.6091190743154556,0.6744334644167044,0.7226617234052304,0.9486979483523368,306675.7877592059,543120.2213110132,471688.4874490902,-2.0862335059356356,-0.22338828038835296,0.6293989054652656,0.4060106250769128,-0.4333799903933358,1.2238126157485316,1.0615237618402538,0.07252788132866818,-0.16935519725060702,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-25,0.0740721649836952,0.7184472985639321,0.577243974272859,1.2750935104532362,1.248090691834518,-711558.2428920297,0.9556932139002499,1.1619602913684726,0.6078066554947328,0.6716467300025971,0.7129369434682867,0.9475810230334217,-36587.69763191092,475541.70981363725,467578.18138969707,2.824330395542736,-0.19542680857945216,0.6480069336052857,0.45258012502583356,-1.9575544110622194,1.2003295369543314,1.0380737544391403,-1.9202338834337422,-1.5722375256520877,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-26,1.1234439568468186,0.6786523696667723,0.6846695400614511,0.1185291370771199,0.1160179161506969,18812603.731831625,0.81784195657455,1.138831470534416,0.6045675178532637,0.7001525409799826,0.7025464934333164,0.9478736527275765,1108762.0226434288,789542.3996165594,540075.7981532862,-2.2704095789796166,-0.3310888790290075,0.6332446339605718,0.3021557549315643,-5.113138164268586,1.4177090917859756,1.7505977344017158,-4.457647598971504,-0.3721421081499333,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-29,0.3511291128833598,0.2570119347276627,0.5438567704604749,0.5777212883393181,0.5654875873591223,-9026747.504981171,0.6903734150298781,1.1204926747899573,0.6009012113124841,0.7105737002569168,0.6851692979653153,0.9462371414681039,826141.9447260394,630457.0570964832,502993.34587247326,0.47653434666327027,-0.48429112336371466,0.6230932086037613,0.13880208524004672,-1.2488138514680742,1.4187611622220453,1.8002935993675282,-0.38184169450434996,-0.45044776537611175,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-06-30,0.4033182011525458,0.7042886807231978,0.6886922514094209,0.8847746877974201,0.8660384354493047,-3731860.113224533,0.5846484283128092,1.1032829114290112,0.6014145498784199,0.7124514637272276,0.6680753084493941,0.9463464604267982,681943.1262873163,595171.1683703033,487346.38060839276,0.7642034588982072,-0.6350347897179849,0.6067610154395721,-0.0282737742784129,-4.160713281068498,1.514527920636982,1.9800807423396194,-0.2876547137612229,-0.6374761088261065,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-01,0.8995117064555354,0.9918435123918464,0.8500151631129951,0.5011620088765323,0.4905467101175453,134104.16809004825,0.6572362681822375,1.038562936790616,0.5977142216534683,0.7060327255837365,0.6645473134339092,0.9449575710237833,607589.5386070494,571580.5402141206,490680.3458634097,-0.6063315636401325,-0.4575496744798888,0.5524804955205207,0.09493082104063195,-1.9531377604738644,1.5039372614409028,1.65813583216604,-2.5910557797660143,-1.0135199536575819,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-02,0.8598999414166073,0.8760174596134718,0.7412987481831497,0.6528247516575671,0.6390008980408552,-369338.5335631417,0.5354183094235049,0.9635768428431557,0.5984789290505014,0.6612588411674809,0.6634049219498064,0.944913139118318,413225.7594985597,448222.42368229775,485582.6921710191,-0.2969101755274054,-0.5876039103785693,0.4762609204198144,-0.11134298995875493,-2.0045662933325414,1.4829317386391418,1.6516708781947074,-1.4826399121388767,-0.49578957748815783,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-06,0.8940753253446498,0.7340072937374398,0.9075452100067576,1.174624903098298,1.1497509570397524,-616768.6760169398,0.742164917601316,0.9219391690458467,0.6000833477866313,0.6185626503043266,0.6654729241210099,0.9455094807246565,-76327.35161195874,515718.395564148,476302.5888360148,0.2515106106473503,-0.2169077648170049,0.42941068565995133,0.21250292084294647,-1.751359165895762,1.3769313756831203,1.123248950858619,-0.41672185786787236,0.033176561793435824,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-07,0.7143967784964875,0.8373936179973125,0.9163083478459332,0.6977782810973974,0.6830016261346445,-2768446.4326565773,0.7656677253564205,0.832489330353695,0.5977751065645339,0.5007445693981556,0.663662354677259,0.9445957637617437,-100264.98831156292,393045.5574951884,466508.0336727782,-0.044941279730113796,-0.08367210865727284,0.3312057981432247,0.2475336894859518,-2.5393873784581493,1.313653130017719,0.9827061733475869,-3.1235490976146654,-2.1411974735943486,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-08,1.5958569844645671,1.2897981732602677,0.6297571770096582,0.6234195231354294,0.6102178054972471,6261923.873512946,0.7145035993660089,0.7888777869293264,0.5961504288381195,0.4786535666157122,0.6619193895894597,0.9442220972880147,370104.5425915,520221.2237558578,491443.94007297495,-0.9613502136337188,-0.09902337772930989,0.28011838008979056,0.1810950023604807,-0.41545333035952897,1.360589775196441,0.7919494199088685,-0.6170510475295671,-1.3632787443322645,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-09,0.1405806000244425,-0.0164769798346711,0.2869060848085958,0.1275089424261448,0.1248068572434126,-1394613.4236125536,0.6413556287911824,0.7426628397506068,0.5920343750483282,0.4964945885872394,0.6640416296154589,0.9440241566579545,329466.0978321816,478021.0703661203,489738.43013199355,-0.11901358965841988,-0.14665805324605347,0.22667746026849223,0.08001940702243864,-1.1927590322041732,1.3556980626150723,0.8118138134169406,-0.5830473293118027,-1.0058329828047399,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-10,0.0159728371121055,0.8076044854603079,0.4869186938316963,1.3192010998434345,1.2912645745887756,-221574.94763974196,0.7718083641007665,0.8341647046116216,0.5904945458896441,0.40878932876307933,0.6592812615294048,0.9425614252923,147181.89805552718,493287.6046167205,485975.9805252025,4.392487708509985,-0.0776945842247969,0.34547047123715835,0.2677758870123615,-1.1372934775095425,1.3390939397372141,0.7909945788318477,-0.38412429811071613,-0.4273063869246159,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-13,1.4028427682096831,1.282309379240831,1.5935724218666012,1.0527161454466238,1.0304242111118356,39940.16514891759,0.7479430149151831,0.8162306224324363,0.5884481200609518,0.3906264252968594,0.6476158500275256,0.9410413744222725,149811.32041862007,508016.75539696135,486624.2750720608,-0.30853015366410186,-0.08737014875906897,0.32720817397471913,0.23983802521565006,-1.1671169280626301,1.3342950982959552,0.7703368139797129,-0.09913840887625033,-2.125889784494585,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-14,0.8316390022904283,1.7296915335954672,0.8834824891491992,2.030741424942862,1.987737323159376,3707664.57566089,1.0088901543201294,0.8699013263370862,0.5914582889744704,0.4704077725338194,0.6683981565897654,0.9443163770487214,470275.1484136861,538359.3247493857,499625.1460075466,0.8713537920936515,0.14822636132742745,0.3857886236529832,0.5340149849804107,-0.16698885244524414,1.4004584066325882,0.48736871007801574,-0.36172661277237944,0.2660004892469495,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-15,2.2967879677082994,1.5711418621967113,1.7704731469123214,1.5169091920017213,1.4847847384085018,2337057.708950666,1.1838035409023804,0.891493635274618,0.5913019617719466,0.4888030710073518,0.6705063557327102,0.9441646239904542,516817.0292632685,605746.1684538553,478612.7350118856,-0.43624180664450135,0.2835895754509417,0.4105714773852464,0.6941610528361881,-1.6127870910988649,1.2177399554730162,0.5333876295033926,-0.7888642830934293,-0.13402644896040047,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-16,1.506286370049878,2.0434178291174234,1.9286387512395144,2.114906861319106,2.0701197646002782,6626542.606806239,1.5728661223737535,0.9464087984954667,0.5951926650253027,0.5554530957207131,0.684749151234173,0.9482539448755747,959880.0117202746,745158.3913881344,513417.6430306693,0.3179591988419081,0.5079801802677832,0.463789449528384,0.9717696297961673,-2.164746060156208,1.2102042578161043,0.734993215894341,-2.4963829540829026,0.665422841949401,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-17,2.0623509909705167,1.739552361249883,1.5175832994453682,1.189757407703846,1.1645625905456498,-3006655.60042057,1.5475257255651282,0.9526114032474124,0.5955333042721573,0.5572489376089633,0.6834019112121179,0.9484438620763187,878332.1663798991,671156.1344188803,505170.92160912295,-0.5715010320583219,0.4852055694205481,0.46974974515058804,0.9549553145711361,-1.5052172680624614,1.20845695340539,0.739320082411556,-1.1387403119706898,-2.0659175324001775,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-20,0.96301676234601,0.7410182103098855,1.2857703271186534,0.9046996613224608,0.8855403269550894,-5371496.750406156,1.518548948733779,0.9566247094562069,0.5945560140063663,0.5564203890168096,0.6740044997260468,0.9480168506021293,508297.6147108823,366669.88095989823,487013.80229945364,-0.08387282039161935,0.4620993574788815,0.4755962293561741,0.9376955868350557,-0.6074244193296793,1.2034243118754335,0.8080671438920771,0.16938780665266212,-1.9318226562912906,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-21,1.060843510729386,1.1960811018753803,1.332664103340317,1.475629626359467,1.4443786457520549,-1317235.2821097216,1.4098772132523147,0.9687021269896858,0.5932821865154627,0.5646069321428612,0.6684287607777624,0.9466537285298116,453625.47359616077,391739.5885934618,483571.4323699714,0.30861486963681545,0.3753007346349978,0.4902870137451694,0.8655877483801673,-1.990822779816178,1.1891580697456694,0.6048143937685057,-1.273622837387673,-0.609985629402361,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
2020-07-22,1.306393721017793,1.248438899138428,1.422089160281658,1.1712557399871866,1.1464517369820246,-1908004.095283865,1.3422106129670195,0.9562915453870545,0.5947347321384158,0.5574335108836476,0.6647151048848478,0.9472249124068998,382884.0609764423,383492.7214664233,473061.07258250157,-0.13059872986825372,0.3390104144822573,0.47494735255755455,0.8139577670398118,-1.750711995945042,1.18777205998994,0.6100231759215843,-1.343574354461366,-1.0837246571803265,1.9122316171887448,5.1977909471156405,1.1715539800798747,4.725929331329168,0.11329235530599886,-17.626948759178724,19.412682465404004
