Date,Open,High,Low,Close,Adj Close,Volume,AXP.csv_MA_5,AXP.csv_MA_20,AXP.csv_MA_250,AXP.csv_realVolatility20,AXP.csv_realVolatility60,AXP.csv_realVolatility250,AXP.csv_avgVolume_20,AXP.csv_avgVolume_60,AXP.csv_avgVolume_250,AXP.csv_log1DayRet,AXP.csv_logMA5_20,AXP.csv_logMA20_250,AXP.csv_logMA5_250,AXP.csv_log1DayRange,AXP.csv_HL_20_realVol_20,AXP.csv_HL_5_realVol_20,AXP.csv_logD2,AXP.csv_logD5,AXP.csv_Mean,AXP.csv_Variance,AXP.csv_Skewness,AXP.csv_Kurtosis,AXP.csv_Shape,AXP.csv_Location,AXP.csv_Scale
2020-06-01,5.65424279680694,6.716584552827641,6.145010083304072,7.40930257045828,7.081377673023823,-3065535.9462725897,8.302006339294831,4.81928307530905,5.659968270341904,3.7325747605058455,5.964551408050303,4.016559565628464,281094.42520716076,512294.94342365826,338895.78048608557,0.22506227452757832,0.5438720357797748,-0.16079310881547257,0.38307892696430224,-0.5593604988582075,1.0563118988838616,0.7200548195784442,-1.248767165274875,0.8506809472516775,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-02,8.940823692930806,8.886449595867788,9.838750142321842,9.036584401695166,8.632036963964623,-72747.28696402395,8.11134068917774,5.169873025800618,5.662832337175475,3.7455595378005597,6.015943661433869,4.0184295851423,314350.2018841012,496541.4737654476,339646.9430529733,-0.03514721046746637,0.4504150391445341,-0.09107605156654164,0.3593389875779923,-0.048874593956768866,1.0440047396009482,0.5611723499090513,1.4660017885721994,-0.047795995404286765,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-03,11.63754865654927,12.962357888291464,11.444852771742788,14.004134618459474,13.366854030777446,1672116.1610695072,8.034988876221382,5.679803864476149,5.68273766573688,4.132913279964277,6.0411978907368225,4.044237762479223,447384.63836402184,461132.14198983816,347958.21595831047,0.13854123920297262,0.34688891353824003,-0.0005163987859804473,0.3463725147522596,0.4170676156418297,1.0369637254592168,0.4380772533933141,1.8382416319709762,-0.96296558982991,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-04,9.841100929303964,11.44767638143432,10.797244714939596,11.55789166999996,11.03433319709967,-643661.1571628526,8.882951626584319,6.195185457579685,5.690305383134092,4.125427361536124,6.137183272010929,4.052499292216126,430057.694230175,448143.96419021796,345009.9448980251,0.11444402383753398,0.3603614408674217,0.08500853444369161,0.44536997531111333,-0.4301190342112301,1.0321933970734685,0.4401985112710398,0.8764250437534092,1.4445193418202709,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-05,19.39254661736223,18.27234146457029,14.115378176961798,13.142328936065454,12.544148194182398,4170259.852002245,10.531750011809592,6.584043540338311,5.702286577737091,4.344441281381959,6.159302996777323,4.068349669267193,658291.2720634048,516647.03404748184,357703.03049360483,-0.4356345197783961,0.4697454288862407,0.14378182801678305,0.6135272569030239,1.4247848287685465,1.0987628064555468,0.8023575531373941,-0.19515657039331688,2.109484683664119,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-08,11.3728705634108,11.11528317230004,13.651357136098582,14.779140675866998,14.103951005494563,-1148769.9502739245,11.93626467830374,6.963107805413458,5.722635979839522,4.6582167222905415,5.950090143542751,4.097611976117404,650919.1205099307,430148.5904421911,351652.53935768304,0.21522422719171982,0.5389553195558516,0.19619636357470327,0.735151683130555,0.930617201685376,1.1254288114963342,0.7425278178193419,1.1215530614697726,1.9491297224438024,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-09,8.991479002081377,8.826484160241861,9.408006598853175,8.753479272440103,8.359319326787158,-1254727.9999375558,11.881721150868248,7.324486698001681,5.727079731156818,4.458069896607685,5.938891128466212,4.099875018055124,516992.3632469425,359878.71866552235,347806.1733139066,-0.07290034777171811,0.48377810437029894,0.24601732179874922,0.7297954261690482,-0.5421057203021787,1.061568912149,0.8515735790318419,1.431465811204563,-1.2993183151036887,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-10,9.204474378764886,7.755497819482727,6.785647269581929,5.047446271503858,4.82592057009002,-206488.53143321024,10.173534458730762,7.531054599493977,5.716929670791454,4.224283740327711,5.692748919120018,4.0989485804980275,499336.95589320676,277359.5190887635,348416.7403509897,-0.6456882030242433,0.30075460235592005,0.27560319462092675,0.5763577969768467,-0.030613291622278258,1.0540272533913602,0.8674664960714465,2.2276492867083646,2.1448703063573173,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-11,-0.1133600328670354,0.9661268938210412,-0.0019985631903267,-0.5757364660064752,-0.5350005709949386,2755428.252076976,7.859667705111841,7.643604725982284,5.68467853494457,3.9564278483226234,5.653814739444284,4.116326048151741,368990.12335705885,344331.12629471195,359410.77305257367,1.5516989288582796,0.02787501416648762,0.2960947352578035,0.3239697494242911,-0.032393595752891635,1.050895109082999,0.8029979299971991,2.1854128592606683,2.448357956841899,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-12,6.567877889184885,5.120762200864618,3.9249032045231615,6.5868788279667285,6.292432906619197,59620.850503108464,6.6093246475992,7.678822318753956,5.6822516687888465,3.940269742246831,5.1612617124928715,4.115785971629941,236797.95910265762,271848.48230050557,361194.9795377923,-0.042842994662548865,-0.14998471416151393,0.30111861674835033,0.15113390258683648,0.17886475254258485,0.9944572656784858,0.5345625358367765,0.3828870216258147,1.832855872105005,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-15,3.129590904452826,6.926463162358516,4.40803539631122,8.323567479599433,7.9474849849374465,-348572.3347513266,5.378031443487776,7.967952368135497,5.678261289465863,3.7203956163291374,5.073672158891465,4.11309257425857,315726.98487828934,253322.09568344572,357958.8479038719,0.9319532299626975,-0.39310513785226037,0.3387824675077977,-0.05432267034446258,0.9236348044530789,0.9724728709031166,0.5318552967873121,2.138003514866945,1.8175029149562785,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-16,13.860466856549309,10.91413861845676,10.287049500466807,8.936007555344617,8.530856137932673,301342.3417733526,5.41233880571688,7.96445986046364,5.675604168072531,3.7198030966034157,4.907807941388733,4.111025542483474,284707.26839541335,237053.71071693284,357454.2397414816,-0.48535095259093486,-0.38630781590224517,0.3388121078984437,-0.04749570800380158,-0.4666666144940211,0.9176841360987206,0.5097136847206312,0.80577170341055,-1.7629573931605937,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-17,6.464861508839732,5.812778821494433,8.915582849490363,6.225378066203845,5.9464265594202175,-2014663.1186819645,5.636440003582919,8.026233729103682,5.665057976054108,3.6728919693720306,4.578493875702284,4.106916958125518,294856.7047114362,235302.5935488009,346904.1428540341,-0.08359112942503938,-0.3534627317361004,0.3483982644078133,-0.005064467328286972,1.132306227814712,0.6638107185956912,0.6677341872805729,0.6936762533348731,0.11378035947454364,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-18,3.71198577531419,4.121128004835725,5.375514601092604,4.9460837926282295,4.726467961396693,-1612529.5134994593,6.688733710061245,7.865575067619678,5.65194551530554,3.746417971305994,4.548719901084522,4.10464989890861,240272.6272871241,184543.7145514475,329240.58205289737,0.24161120952014442,-0.16207107592737793,0.3304958262649011,0.16842475033752305,0.22664668517496472,0.656306343030273,0.6404146259216893,1.3361551837819148,1.6604101764513255,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-19,7.55769791992337,6.276024696619828,4.35893350503261,4.664514259121802,4.457625568553709,3010532.8381385594,6.321772242448148,7.824151281759079,5.6404145716386305,3.7808619241132475,4.518776215577985,4.103936771132585,356105.304900104,210748.13622684876,347223.3986877969,-0.5279503953397556,-0.21321568119089912,0.3272576997304913,0.11404201853959212,0.6508090328784775,0.6495869778424922,0.6346191730490399,0.39797109189277297,0.6069394831145524,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-22,0.6683904523685982,2.515883249296536,4.087446348303431,3.98829061488928,3.812574927743341,-1504934.7889729715,5.494790231009326,7.777773173023919,5.629329585700203,3.826101518045954,4.501152650700682,4.10512082032181,390753.089864806,192384.50542993535,343608.0230314,1.7411875615898122,-0.34746966006685903,0.3232797165285231,-0.02418994353833606,0.4520707285377957,0.6498822312190652,0.5880150215096833,-0.09004174539048813,1.4194655766536213,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-23,6.625804168472087,5.591608759239861,6.342925144510261,4.961451250860975,4.739852185225018,-895833.4852415132,4.736589440467796,7.535497521557666,5.618593405835532,3.85889013779003,4.476458853722446,4.1039182478720395,254292.02055857138,212915.7865736931,342958.30015485245,-0.33496579775711605,-0.4643075085798754,0.293543509055106,-0.1707639995247694,-0.2859284306202961,0.6012541733176379,0.5235097100670203,-1.2650449255444074,1.3326308791893269,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-24,2.600106278518993,2.140543791833992,1.736232227284816,1.3401036809844982,1.2873355904534662,1113941.805196314,3.804771246674446,6.912433646302378,5.593247959022385,3.80859263510653,4.496968898174001,4.111045390293615,51275.41997444806,267544.6249568754,350504.09916060674,-0.7029776718788198,-0.5970658973471329,0.2117616190432596,-0.3853042783038732,-0.9055694988632789,0.6361139478281782,0.6279510074797278,0.9263358452808099,1.5388203580715472,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-25,1.1949085265708987,3.791729478884676,2.6116153297507623,5.848117725285576,5.584323000692798,-300317.9757925025,3.976342254533667,6.8519238240727685,5.5877684992473595,3.8201606793158036,4.433860997380162,4.110136979685915,-14480.763158399373,271699.100700517,339778.26267619344,1.5418935720997609,-0.5441670978689436,0.20394945073096565,-0.3402176471379779,0.1656111703530589,0.6219180924555948,0.6236932340604081,-0.16904510168812073,-0.15332014563749127,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-26,4.479417456386244,2.555446946312827,2.466190876424662,0.8318196093304238,0.8020293459802588,5258959.321782665,3.2452230100189765,6.677017477968979,5.55695272885046,4.018095815301913,4.218486106042069,4.117044235933879,263670.96667794173,329180.27948089613,357813.2152520544,-1.7201030867025788,-0.7214873305187487,0.1836215148439133,-0.5378658156748354,-2.416245850683529,0.8481289452727268,1.1383931864944565,-0.7229751554103788,1.296259205089369,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-29,2.947217108763766,2.8690022445487955,4.444758820471172,4.170525385435823,3.984349603238087,-2862522.740058191,3.279577945117926,6.522166074479692,5.54093109678923,4.061139065070544,4.093947393525005,4.115332104720827,273821.62698866165,267043.8338573749,343576.0656631282,0.3015127155363196,-0.6874918019301807,0.16304398612809287,-0.5244478158020879,0.45473552260394634,0.8407406716953992,1.1390081627871655,0.4699870025167068,-1.7615716871964804,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-06-30,3.592043364954307,3.9207729542201832,4.647522227103224,4.913798086447272,4.692536976141142,-1329082.17052575,3.2701149033011503,6.325191075088519,5.524489778742995,4.048938548821273,3.908007991615063,4.110455663949845,211004.88281057533,205431.52860495573,337412.56331781944,0.2672521462699352,-0.6597151207414274,0.13534934825676997,-0.5243657724846572,-0.3191737400485845,0.8452498727578849,1.1368297324295324,1.3585396453017853,-3.0509234900551294,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-01,5.154785567223868,5.545499578127391,4.745029088408735,3.618759417627388,3.864438336305497,-1718430.4666953797,3.7855354524715565,5.850070290364921,5.509131222966149,3.7236064558921087,3.897176019062507,4.109452221855129,41477.551422330995,131904.4522685758,329156.5486395711,-0.28810916856779495,-0.4352663327672848,0.060046738668325314,-0.37521959409895955,-0.222555612036065,0.8437817448770288,1.132580784427531,-2.121003251950757,0.9466658012099368,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-02,6.3725635209820695,5.400489310189485,5.012994322592824,4.540756300572198,4.540842919789796,-18982.674760632217,3.576839436290956,5.525395776499428,5.498556605260266,3.525612148053216,3.888171097432616,4.108525062114582,72711.47554244201,143567.69073109288,329318.39924064954,-0.33888916523153295,-0.43487530713794476,0.004869256204790744,-0.4300060509331539,-0.9480523655068203,0.866748382560456,1.085466629391392,-1.8858895736763923,0.04256135861598532,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-06,5.383972593978044,5.8289731767548005,6.973642440841161,6.870588004487303,6.719730305768422,-414797.340993545,4.760379628248589,5.234174882078729,5.492016885082604,3.134160146309977,3.8598905412407314,4.105260516384956,-156541.3841073475,174676.751035171,331516.8212113728,0.2216215186015958,-0.09488179735418821,-0.04808634613691239,-0.1429681434911006,0.13511574295401158,0.8021911577443162,0.5275584944678874,1.0491741038906939,1.7779480220808508,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-07,4.312775300513721,3.137749392713687,2.8099201397455857,2.281173029921277,2.2985605264168782,1205157.210499473,4.423221812884347,4.643905358124845,5.466051783384443,2.401893743860339,3.8427369561010734,4.104846689258518,-38845.02606867762,195530.7300527412,335859.3306166489,-0.6292985491956518,-0.04868733673972956,-0.16300087694609067,-0.2116882136858202,-1.115262376360916,0.8015507547231197,0.5225331053712154,0.807494272727506,0.5222337490378944,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-08,1.3736184161150788,1.8552121403626671,2.291560418084416,3.762535038042259,3.7004466391238537,1329802.2013878338,4.224803745480889,4.410961723741679,5.446681323697075,2.243274582989511,3.8319594173682376,4.101692954381566,90381.48399759186,249652.9935610418,340304.2598532433,0.9910050879411861,-0.043119934672662404,-0.2109137481402063,-0.2540336828128688,-0.8293145523916091,0.8114897710558006,0.5296227203068435,1.1050196067759368,-0.007941110301858017,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-09,3.79286672505274,3.4660549872562854,2.4412856359983834,1.8664424270949809,1.8729081870757085,-1121210.0925585823,3.8264977156349316,4.263311104590963,5.419003499460759,2.310694211511663,3.8328378476592935,4.102371795431305,44645.40594132326,184752.03293578376,340431.5099859712,-0.7056297219283054,-0.10809616269202273,-0.23986582938571277,-0.3479619920777354,0.024467564105838342,0.8120545517758869,0.5820916883824271,-0.8541323707405443,0.688903262480424,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-10,1.850389598772104,3.9709788457751145,3.648124513741699,5.902551344545557,5.72894877008968,-417804.9712510272,4.064118885694908,4.576508571645194,5.4064202585147125,2.034043067471356,3.743159383145144,4.096549810975523,-114016.2552250769,128574.79684036352,337962.9566674792,1.1301358423290275,-0.1187394235923842,-0.1666507972961133,-0.2853902208884974,-1.1305540419002083,0.8396413277777145,0.6181618975928772,0.7072976541769145,0.17236031655034842,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-13,7.075791078286784,6.616291243333876,6.8557921863203575,5.332604233630249,5.17603673563066,198096.7379408502,3.755380171667356,4.520688763095768,5.395470802792923,1.9995001149203495,3.6497963280734447,4.093479250530128,-107092.46085318981,149962.35606832677,337231.407259814,-0.3126395959895383,-0.18547483924078523,-0.176895497956131,-0.3623703371969162,-1.4291979248258435,0.8761639401874463,0.5565741408261853,1.1948700643782388,0.4341779669691302,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-14,4.49032044308106,5.008854256965819,5.08007219293988,6.363749452825182,6.1575797529891005,-707025.5023798272,4.527184016981801,4.431193501498351,5.391969345437756,1.8741777876060337,3.6491467507960937,4.092447224716115,-125015.11923461485,125375.9035624242,335603.6527118984,0.3157597357219775,0.021431155195143107,-0.19624172719800884,-0.1748105720028655,-2.642010582540083,0.9725761923508829,0.9712709108967814,-0.8471589099426158,1.3504130648110728,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-15,8.247247727897573,7.654556144500503,9.19894388554608,8.208683544447453,7.919385702494786,1035909.666092128,5.370971829655987,4.400619979726455,5.388985066444903,1.8075843360306958,3.6214721129826435,4.090322030097247,-88286.75301867607,168334.53927233038,335030.9829728959,-0.040565895945257655,0.19926343053075696,-0.20261163234808735,-0.003348201817330451,0.43462754769551487,0.9935610060234784,1.2239178843644425,1.0091794247400354,1.4395836896557979,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-16,6.414392871750678,6.395949857960957,6.41583577331464,5.7534057525185744,5.563983659490575,-2280902.6217208826,6.10918692413896,4.381497834729974,5.392355672366203,1.792329349527732,3.5471741816271556,4.090116830966753,-101598.72817062198,118253.64674538278,306377.90343473374,-0.142230014387765,0.33240305402716325,-0.20759169708147215,0.12481135694569111,-3.9177435690116607,1.1969464592228725,1.6396014522463502,-0.5215561681841033,1.3059178715263928,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-17,5.95730670478369,4.828861141769664,5.606084005411276,4.754144053028867,4.603443335021353,-828516.2821795875,5.884085837125295,4.375346603411207,5.381338502406594,1.7912939179655047,3.5236699396530744,4.088510783401643,-62398.06660462839,135387.86581516644,304580.70247370243,-0.25781390920933056,0.29626565055098225,-0.206951395190514,0.08931425536046829,-0.2520281439475636,1.1825439139679204,1.7632450325873323,1.1987418569873418,0.1182322103786025,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-20,4.325373317500336,4.1481149980889,4.35071006081786,4.086147023543916,3.960537558737301,67839.7073070961,5.640986001746623,4.350492202920386,5.360386691922109,1.7935393705600102,3.5015366769218814,4.08228736863746,-209532.72314620155,137999.1667844882,305948.0448491875,-0.08811868963440207,0.2597698844386833,-0.2087471276995312,0.05102275673915212,-1.5965460570155312,1.1533646930494628,1.7616989164269854,0.4721551260864533,0.1951548375984595,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-21,5.4783972135683,6.910510504000413,6.195999773019196,7.099317659629904,6.843072124505554,508798.5962649612,5.778084476049914,4.502017062758497,5.356044753413829,1.8719999157782758,3.490420769883388,4.080121570459894,-108846.05388430491,93601.89885606735,308950.70388751786,0.22242419290674967,0.24954668971263527,-0.17370025103015244,0.07584643868248281,-0.3361572628569529,1.1207158443217822,1.7203339761278975,0.8063101331537734,-0.37761790839113685,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-22,5.957654976264365,5.983888530950921,6.419730059826762,6.326723244960519,6.100665104322431,303394.1502141403,5.414340356415442,4.570057708713367,5.352293143811326,1.9055294806939589,3.4888859530108745,4.078999342512039,-48884.672111522246,94724.30832866517,313769.4109404105,0.023720855437933012,0.1695252226424771,-0.15799926153232008,0.01152596111015694,-0.830476567583935,1.1127083524958026,1.5125079855972687,0.7608654279984215,0.5981332858536509,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
2020-07-23,5.384968939070802,6.205003372489216,6.145257570411971,6.153530493297396,5.932464579505648,48881.434713463765,5.488036540418458,4.802314158165976,5.348160042082931,1.7620388346832248,3.486270961323493,4.0778812667905715,-102137.69063566475,96790.94872492326,309016.0065879427,0.09682819617971278,0.13347263062322506,-0.10765466636938992,0.025817964253835146,-2.817656348760157,1.193860106498073,1.0665243148214996,-0.09364327037022366,-0.9983663461285951,8.163737437307855,17.27476122156631,-0.49113390308436194,2.666282761234328,0.009084927211048583,-446.91925158345583,455.0448005300897
