Date,Open,High,Low,Close,Adj Close,Volume,CVX.csv_MA_5,CVX.csv_MA_20,CVX.csv_MA_250,CVX.csv_realVolatility20,CVX.csv_realVolatility60,CVX.csv_realVolatility250,CVX.csv_avgVolume_20,CVX.csv_avgVolume_60,CVX.csv_avgVolume_250,CVX.csv_log1DayRet,CVX.csv_logMA5_20,CVX.csv_logMA20_250,CVX.csv_logMA5_250,CVX.csv_log1DayRange,CVX.csv_HL_20_realVol_20,CVX.csv_HL_5_realVol_20,CVX.csv_logD2,CVX.csv_logD5,CVX.csv_Mean,CVX.csv_Variance,CVX.csv_Skewness,CVX.csv_Kurtosis,CVX.csv_Shape,CVX.csv_Location,CVX.csv_Scale
2020-05-15,6.712630892154607,5.855335242080173,6.42883161384627,4.17442837522718,3.5429632300542835,-315988.5664640842,3.653026984546007,5.051356106278748,4.6622170790936215,1.9762732645730754,4.9974342913664485,3.0430213581830503,-225247.69526934912,1525577.7454625124,572170.4929070041,-0.6390275117729438,-0.32410060839404425,0.08016564009307582,-0.2439349683009684,-0.5560036689085783,1.2262839770495206,1.3886910821014469,0.30223843205087697,1.476625389672286,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-05-18,7.2867581022645,6.747362052950919,8.047636803778381,8.030640634815434,7.948548162890951,2183275.494490968,4.298087299277965,5.311499044954827,4.66853342114514,1.9990997992732509,5.046359943681915,3.048213696479489,-176365.03937778334,1536157.4008741328,585201.1381660304,0.08693054862372257,-0.2117039918118946,0.12902912165309222,-0.08267487015880251,0.2625755889272601,1.1456686516262196,1.4328419553773037,1.2267732037026997,1.1710264570881732,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-05-19,6.384620931197162,5.24547455224716,4.665877584524438,3.5455217761817863,3.5479925938603287,-3391452.7828335166,4.353584780601912,5.3879212543297434,4.660807036915051,1.8930316684319404,5.046089713760442,3.048597646543863,-594071.2186752416,1416017.4050946445,571341.9633673008,-0.5875101420437878,-0.21316005021036794,0.1449710264016836,-0.06818902380868434,-0.5454223002216173,1.0547212481575439,1.4091232281296109,-5.292461782781231,-1.281979728375929,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-05-20,4.525311688594165,6.287162117653253,5.913012600479789,8.044474353218774,7.265276180035578,63767.56166996155,5.368624122419412,5.486866339724051,4.675883081390961,1.9386125834522014,5.072574815425379,3.0521328606345572,-273633.4781210466,1326434.1546650634,551463.1534118855,0.4734198552087285,-0.021785638207314637,0.15993925901739184,0.13815362081007723,-0.9830997829190795,1.0315145165480972,0.7195324253711279,-0.3808622807356232,1.6243652845880157,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-05-21,6.91694564480774,5.775063635093666,6.7499263216101255,5.5997257100857,5.098964498478253,-509233.2167043537,5.480748933063879,5.426200983097003,4.675024823872173,1.9303902585980577,5.068730319716751,3.05198299899613,-383547.4764615557,1277322.2368586177,564166.8772455356,-0.3049368117833675,0.010002503940943678,0.1490047816527111,0.15900728559365482,-0.02545865224446979,0.9742833539657836,0.48992881249479087,0.43888176966407044,-0.5787047349600964,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-05-22,4.818223964893626,3.944785018160061,4.319504131634986,3.98408449110417,3.669602681168677,-566377.3092915714,5.506076823286757,5.344926980348868,4.670027494605755,1.9700128344293555,5.035076415581788,3.0526047831078302,-191096.5070412675,1167463.8991306948,553885.0023390396,-0.2723219932023807,0.02970447618912615,0.13498292392384606,0.16468740011297217,-0.9815785644089392,0.9806807078194749,0.5620876799403927,1.2797313168439577,-2.0664111976386614,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-05-26,6.334734123601642,7.523247008170628,7.60580429217066,7.842039465171425,6.946006173715347,525156.6424883017,5.305568425451637,5.334837871830707,4.682340718625035,1.9607889184673013,5.049830946911544,3.0555624702826094,-209918.88332431638,1027240.5148806574,555361.9272968174,0.09211899968440358,-0.005501579429779277,0.13046035631011788,0.12495877688033855,-2.494262875076447,1.0760798264611529,0.9205487979537678,0.6135852647075881,0.002538763785900844,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-05-27,8.076691773467246,6.692370955082126,6.534613993939502,7.112492582164997,6.297030672111319,-1419541.4765253086,5.8553760411018345,5.350914195067233,4.6937825166130125,1.967624310804754,5.069858477297353,3.05623440678864,-216727.73215898167,1003916.4677267293,555028.3597136494,-0.24890415431188037,0.0900927967311601,0.131028659745764,0.22112145647692413,-1.8466996508474127,1.0819944314482088,0.9415031139530698,0.9660054174724465,1.0112510607608711,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-05-28,5.804568994278725,5.472085137429822,4.902861092195586,3.4833409815330256,3.167047908218564,1151689.2676888574,5.0357303867384315,5.036218611569233,4.694624007107395,1.768964845133778,5.063525983072523,3.0557831265187856,-213446.6475294961,967312.8192401992,557291.2325407764,-0.6058454703075837,-9.69474391234893e-05,0.07023749923331256,0.07014055179418897,-0.5634811697475219,0.9849534041135144,0.9904773123108064,1.3294483805108628,1.4105547514905763,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-05-29,2.589408907898729,3.6929610226061698,3.885908894161432,5.607989725978214,4.973399867355916,7820600.745919889,5.010617460513965,5.034519002467123,4.6921696388530565,1.769010328338243,5.0611014997582435,3.055309887102801,161209.2946256274,1081064.4735225975,590778.7687589907,0.6526740553961183,-0.004758837701903995,0.07042290576520621,0.06566406806330224,-1.6453352221282176,0.969160362757308,0.7542402278789756,0.2803785702573283,-2.0749346639490276,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-01,5.008232325812209,6.661186277904122,5.572722440644064,6.533436218783976,5.754079123677364,-5652709.725621115,5.427512749015702,5.157677689772906,4.690851988297928,1.7264623144862437,5.075239127803117,3.0547784337208532,-188147.73797470465,991234.2805907902,572359.5791560276,0.13882599244967456,0.05099455366956771,0.09487219148669636,0.14586674515626413,0.0847673785958507,0.9768389732419995,1.0373278869680984,0.9505109694081729,0.7345177170077343,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-02,7.853760571598933,7.287127171277845,8.535022465094258,7.886450238841704,6.903164656947794,-1245419.5469059397,5.418944445662191,5.204189237806742,4.6953061111965715,1.7617513155338342,5.098520160078961,3.057197836512837,-188726.37604696088,890047.1099894007,569963.0656967303,-0.12901251839981512,0.040437120859354275,0.10290061396505022,0.1433377348244045,0.22145836724193566,0.9917504224713797,0.9591314290944988,0.6573981248121766,-3.1502476286242933,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-03,8.70322716522579,8.975810335329456,9.394828258558952,9.291817032999042,8.09854502512949,-221569.18177894785,5.779247316265826,5.283249128674219,4.695689493713065,1.8567017800467092,4.849679104195681,3.0576202405385997,-304690.250290389,606905.2729108796,561691.1244116282,-0.07200947639515663,0.0897321783675108,0.11789631483912676,0.20762849320663757,-0.8698415837708259,0.9754135768649009,0.7583232532719247,0.8520576153820771,0.5886276184338729,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-04,8.116017417205939,6.650117316990304,7.179311918608789,6.840794196947712,5.988883487724408,-2326042.1252146545,6.343614432166994,5.4158779394871335,4.690306066973011,1.8043079694634072,4.844704372585791,3.054137925943743,-352913.74651141686,542637.55380847,557202.2288067518,-0.3039345692803993,0.15811370738121905,0.14383715852229598,0.3019508659035149,-0.6363990478166378,0.9754068791997812,0.7592400792420497,-0.08961712986396461,1.0373875879153052,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-05,9.595164504928675,11.79543677682993,10.860180790375637,11.346684979578429,9.844476766933049,5169205.814935645,7.317829812082421,5.584463106869725,4.700396362367343,2.049159751686837,4.871259363112575,3.067007082971383,-8389.327845688025,639736.164261283,578026.0550110008,0.025651289419819367,0.2703255136244277,0.17234145905370898,0.4426669726781368,-0.06693500486092813,0.960401422372544,0.474685510529452,0.5572883626117292,1.5833150419256423,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-08,11.671206141433274,10.625794570517613,10.53206824427221,11.362339573002984,9.851247763849337,624233.4149088524,8.137263540116816,5.68097002424132,4.716536875256633,2.204556545714906,4.771379730457156,3.0834757693426664,120835.49853304312,503396.23913894757,581079.0687443331,-0.1695266712853781,0.35933195199460705,0.1860471796386406,0.5453791316332477,-2.3673761660692136,1.0106896593995132,1.006639328139243,1.351279502739147,1.410296159585309,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-09,7.483479888934525,8.449605029768065,7.94999054904396,7.753354340997021,6.751103904836533,491224.09417287353,8.106851389694564,5.78236289002159,4.722581207033398,2.2048232269711945,4.786066670707532,3.0859860570511786,274276.7433735063,457637.8719449252,589799.6196545436,-0.10299187662554779,0.3378971510794673,0.20245688763078792,0.5403540387102552,-0.6939185165148417,1.0014659737094462,0.8597148096070538,1.129262036743347,-1.8834751530461047,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-10,8.02566480863409,6.756687459789234,5.620034544856537,3.979883914866633,3.510486462944989,332993.1548527284,7.189239677257663,5.794361953806808,4.7118069235302125,2.1910437024142464,4.421353701498681,3.085494991940919,285081.34997907624,503157.96306292544,594506.681168432,-0.8268898864760359,0.21570005103992873,0.20681389782126408,0.422513948861193,0.1280879042544502,1.0077108582937973,0.9832341443257818,1.8469988402472226,1.5234569633932693,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-11,-0.995924153998672,-0.1154610762777963,-1.9066227715067043,-2.443867452383685,-2.001829201029629,4907287.149330514,5.591097139506855,5.584766520207923,4.680253719099257,2.696234381919883,4.379669180800484,3.1136399804205537,374265.930678428,491895.86895521294,619076.828473343,0.6981455379834397,0.001132909306840637,0.17669030490736526,0.17782321421420597,0.5828644010965844,0.9212855096994751,1.1486910536558383,2.16938885629749,2.0782799533915584,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
2020-06-12,4.475700096995439,2.9672972646812497,3.304330244883488,5.00180668493131,4.376905488827468,-2720330.558070585,4.497582883885739,5.576694772386501,4.672399221543128,2.6997712835020233,3.525370690002621,3.111911180692448,245038.44255242575,348802.1615112988,607974.4275168898,-0.022320820453491333,-0.2150561506436733,0.17692357450406399,-0.03813257613960931,-1.0875744893165569,0.8642714446842054,1.1468537432981216,-0.14338662383831435,1.6988345101743587,6.83892518843263,13.666456759747536,0.004631162125499106,2.651523357916533,0.00821906288217348,-442.30067846923595,449.1234537414038
