Date,Open,High,Low,Close,Adj Close,Volume,CCJ.csv_MA_5,CCJ.csv_MA_20,CCJ.csv_MA_250,CCJ.csv_realVolatility20,CCJ.csv_realVolatility60,CCJ.csv_realVolatility250,CCJ.csv_avgVolume_20,CCJ.csv_avgVolume_60,CCJ.csv_avgVolume_250,CCJ.csv_log1DayRet,CCJ.csv_logMA5_20,CCJ.csv_logMA20_250,CCJ.csv_logMA5_250,CCJ.csv_log1DayRange,CCJ.csv_HL_20_realVol_20,CCJ.csv_HL_5_realVol_20,CCJ.csv_logD2,CCJ.csv_logD5,CCJ.csv_Mean,CCJ.csv_Variance,CCJ.csv_Skewness,CCJ.csv_Kurtosis,CCJ.csv_Shape,CCJ.csv_Location,CCJ.csv_Scale
2020-06-01,1.110356608547371,0.9789194534093468,0.9658343007557236,0.7710523033883199,0.7599836456452627,-400752.8320525235,0.9578421785804817,0.778865250864432,0.49823724554653226,0.3145794897294689,0.5360622487372384,0.3296943046124387,-81563.61336187672,249322.98992174043,167062.62142110782,-0.37913959751112314,0.20684497003722394,0.44676169357744305,0.653606663614667,-4.336277076761377,0.7623898715221135,1.0831831468287139,-2.7361464717475315,-2.169873233975224,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-02,0.79501270987664,0.7935876938668418,0.8737535987937264,0.9527455796774956,0.9390670408790652,-152800.56595179392,0.9545474052813278,0.752390280437871,0.5005703513589818,0.27301467483955094,0.535150520466836,0.33074434916374307,-224442.73197101027,241056.01683082074,169718.11091574776,0.16652877090427962,0.23798212770809868,0.40750702823196605,0.6454891559400648,-2.5236569801011184,0.7441619342930079,1.072448554344982,-1.7120382168723205,-4.105980002431237,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-03,0.9705785785862968,0.8159798487055525,0.7461442052796521,0.6361269794891076,0.6269939133080396,-154339.20528876572,0.8540824922573172,0.7231512089541854,0.501428343473835,0.2517093549537602,0.4938167882865721,0.33079316915496076,-195218.59000420818,216579.25439524133,169102.45603020725,-0.4369555335045093,0.1664094429653402,0.3661576285133927,0.5325670714787328,-2.6616107487506953,0.7088410439697285,0.8448487913517382,-2.0174833542124997,-0.6885088241461254,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-04,0.4963333468821824,0.5089471806987849,0.4869245766255812,0.3898935009070827,0.3842959424884808,-88918.63012888841,0.7659810215079397,0.7054643855326208,0.5005786400039206,0.26279262937655395,0.4876780647904447,0.3308202336723111,-137143.09187978887,214781.17689824954,170669.44052380163,-0.2558348319863851,0.08230110448846766,0.34309157954817177,0.4253926840366393,-3.815685895224494,0.7342482645629836,0.8577186713037186,-0.5891996856428271,-0.8198281396546959,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-05,0.6329840148844292,0.6008542298803938,0.6004121481126079,0.5432709197087213,0.5354703431001395,338260.14859504974,0.6491621770841975,0.6917098482268068,0.5009523942479971,0.2641977196648085,0.46951730201381514,0.33080660518248156,-118891.46284282519,218194.5597583701,172852.5794571055,-0.16729966222303128,-0.06348400008286498,0.3226554981102754,0.25917149802741035,-7.72401569800525,1.362723438639996,2.1071884465453223,-2.3911587419727574,-0.5376929699233189,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-08,0.5491282012127758,0.576149847307005,0.6270331154917921,0.7634598948575153,0.7524998026798784,-371571.8229088546,0.6476654084911206,0.6807327599422733,0.501987067916798,0.25638251462929146,0.4354598226147151,0.3311885451098323,-122580.18465886696,200282.96980118353,173703.304242492,0.31506880246328806,-0.04979558805998358,0.30459544790121407,0.2547998598412306,-2.978221128821564,1.3483131989644999,2.1736807486595318,-0.9991185262853793,-4.895008853502314,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-09,0.4993837396556806,0.9248773879645782,0.573985496285907,1.018033053935552,1.003418945683924,405887.622292534,0.6605357894520925,0.6898118368048156,0.503997394838832,0.2647218144883815,0.4274902391636194,0.3327034178793169,-71736.7835904578,197911.31880623035,172852.8020022505,0.6977935758035271,-0.043367552231517,0.31384776103150785,0.27048020879999074,-1.0472771038737616,1.409559399132743,2.4913507787617393,-0.7593968126344588,-2.7433887446809875,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-10,1.1276035394297663,0.7992739254955676,0.8550747547894657,0.5467108165438788,0.5388614758457422,-786749.9885135132,0.642909301959633,0.6763663354921263,0.5034177938436878,0.2652437846864102,0.3978849493110211,0.3325151553657326,-150815.77133192477,182535.98338692295,167391.9406184606,-0.738391362403657,-0.05073118587439436,0.29531441626569,0.2445832303912958,-2.885966547807494,1.404113614446362,2.471141567339686,-1.5434707552481435,-2.428914624675619,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-11,0.2555448827604154,0.2434296682606724,0.1662246133324556,0.0315452515205239,0.0310918851705412,901334.5579459234,0.5722684904960451,0.6568178502944209,0.5014894249302337,0.2974272478689398,0.3990309458300651,0.3338535050142427,-109051.69554633266,203446.58466937806,173553.37657558452,-2.106451202451927,-0.13779846520972514,0.26982421513931376,0.1320257499295886,-2.5612903457502427,1.3516534445048578,2.518443702039708,-0.028063049109420656,-1.0407093230081759,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-12,0.2280613600508001,0.5567259247104577,0.4311774078960866,0.7254231820615917,0.7150092962769987,4671298.944748832,0.6081762811314169,0.6854685593196037,0.5025406237136223,0.27171220470969,0.3273634541282447,0.33411135218702337,32564.656334260526,267359.2515507556,193233.75820358872,1.142680828618338,-0.11963785661112805,0.31042615274858104,0.19078829613745285,-2.07506300695393,1.3612669623169058,0.789155772021368,-1.7364317476392723,-1.7173630852550907,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-15,0.3875451956392739,0.4759108300300498,0.4809944378268334,0.501093562912061,0.4938994434388544,-2792354.260602496,0.5564562092832122,0.6870903718315068,0.5018460480778498,0.2703984037410688,0.3162358164495985,0.3339474063399885,-76805.53418330391,229378.81220353657,182672.47674249703,0.24249946477583784,-0.21087735107587424,0.31417243365633124,0.103295082580457,-5.281734073244502,1.4570910040381553,1.5665668882522092,-0.7704439521876921,-1.352471423468918,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-16,0.9085294165458072,0.6415212947665871,0.6937922316776977,0.613726869554851,0.6049170541256981,-486787.6105242844,0.47675583097156693,0.6938197177369306,0.5019499313124441,0.2663646501908774,0.30827110888501474,0.3339755250033662,-74344.88576508281,207285.05453746268,180407.91645421457,-0.4067359185459161,-0.3752076789716837,0.32371177775057625,-0.05149590122110744,-2.951314761965862,1.4477234464681166,1.2405182866530169,-2.2064366995771025,-0.9200430340674594,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-17,0.5261447174643115,0.6633513706046736,0.7512052423503892,0.5787560094644677,0.5704466474767802,-448168.0691356205,0.48307286529777455,0.6968623664683945,0.5012994191380928,0.26449046696367695,0.2927058583308108,0.33368178892056444,-109593.10870357128,211811.07301209852,173046.11894578734,0.0808433428891279,-0.3664204235454296,0.3293843600919424,-0.03703606345348722,-2.4320803930866535,1.443258630627304,1.280723386004141,-2.56984768219701,-3.4550675207048718,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-18,0.4845270652685043,0.6378987094370734,0.5947792864769301,0.7996160322550336,0.7881365701935827,-673502.838921287,0.6344818023023828,0.6956109192985624,0.5016825115872079,0.2639699116639364,0.2908308211135674,0.3339568901934097,-129034.621267477,179073.1475279783,164289.19220636864,0.4864980952315424,-0.09198187365727221,0.3268230074506264,0.23484113379335428,-3.1437817346568546,1.4429020225547642,1.2501112896213638,-1.697070303661063,-0.2783329981943114,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-19,1.0033319494933304,0.7630735834922682,0.5649141009011291,0.6787966364895572,0.6690506051922185,2383074.763071456,0.6252900640854268,0.7044080706368365,0.5019026266625896,0.2597642879714799,0.27433983573030546,0.334049354051498,71612.69202424503,172547.47870344014,176722.49865432884,-0.40522198952619876,-0.11914218940846028,0.33895170393396407,0.21980951452550368,-1.618683104870555,1.474326085147846,1.3622917756438306,-2.3166438790772914,-3.0800123058505533,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-22,0.6195633267424032,0.4862524731402997,0.6602532371873879,0.4551729000021129,0.4486394219750664,-1418540.498140308,0.6162380597926692,0.6945504640368709,0.5020014022891924,0.2657769621175564,0.27137334614353364,0.3340298605271487,48464.9588347543,50803.71483167791,172873.19898601878,-0.32279542217764967,-0.11963147237551464,0.3246619088621228,0.2050304364866082,-1.748695588702029,1.4929776346125951,0.6874987652677568,-1.080289731964126,-3.095331164543805,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-23,0.5154279391577585,0.4839588147289708,0.5905158056560476,0.5212827617858204,0.5137979407906617,380638.4609620732,0.5980142371256619,0.6724633157076623,0.5014689801863765,0.26126303533091133,0.27148479530323205,0.3339040255118922,52510.109289947126,-16652.171106138612,173826.51205858495,-0.003167428572509204,-0.1173329992848756,0.29340580943065153,0.176072810145776,-2.2390753108857187,1.5012283192435636,0.6084959575165089,-1.862701396309007,-2.3955876906298386,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-24,0.2131376512092879,0.3162632130027765,0.253744830425874,0.1666463815988041,0.164253524982354,448190.0842404503,0.5167756126267766,0.6242100680353754,0.5001320283136673,0.2615643356948616,0.2832037912972151,0.3345844464678459,47645.71834447129,38712.838053592866,176067.84864660128,-0.2605270885745885,-0.18887819704369016,0.22161483901625245,0.03273664197256245,-2.7722946442545107,1.4594727918598511,0.6532169253674825,-1.2574231709158274,-0.9009265613075345,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-25,0.3117622473489625,0.4197750601545396,0.4301689129133308,0.624265675456166,0.6153035859419589,-111716.31933632096,0.4822090157764519,0.6137350825207049,0.4993435391329258,0.25726796476941327,0.28395022031091904,0.3340774193701082,90057.97661310437,63373.90219995366,174116.0297315324,0.6798749120954043,-0.24118571060358485,0.2062690592969302,-0.03491665130665472,-4.566540728477442,1.49043487023851,1.1952340682188438,-2.287640864792717,-1.755429559741872,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-26,0.6733628333373964,0.4731161561652381,0.4840386391607048,0.5048356159533789,0.497588247004419,-667524.0633887043,0.4479165441388919,0.5826362666099834,0.4984826235690752,0.2289372705450949,0.28613985805841,0.3338022983458623,48747.89384814788,65928.23438585809,173397.44367093095,-0.30251139087273216,-0.2629561625184889,0.15599436081572754,-0.10696180170276146,-4.516931953975174,1.5155713041261385,1.3047451763082005,-1.0986081226105926,-1.7633915222520984,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-29,0.7416024460458548,0.7371317999075977,0.7506057790008311,0.7371805597902545,0.7265976648646824,-225417.8448361128,0.5035081927168152,0.5809669675709543,0.4987969998035328,0.22769442394291856,0.2858129402190481,0.33398064574039227,57514.64320896842,55168.83387558289,173289.27878811784,-0.02044040658391475,-0.14309391723752213,0.15249470183738986,0.009400784599867774,-4.306994928082586,1.5144234559361505,1.0931290518385681,-2.1955792213725207,-1.280284382006502,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-06-30,0.5511462000987546,0.7119282591426579,0.6775170686878074,0.8007977837575257,0.7893000588334163,-626179.2860452462,0.5586086163253661,0.5734786184686718,0.4992015637620527,0.21753351467924478,0.2803651708936737,0.33427207959828964,33845.7072042958,-6393.951564514325,173416.3246202806,0.3591464413631142,-0.026271575094209153,0.13871070375728886,0.11243912866307983,-3.369373463582559,1.5065503247040175,0.7974339784095326,-1.231988909856644,-1.2891599624232408,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-01,0.789582442491926,0.7122752022143528,0.6745646911242158,0.6104305492520492,0.6016665747791103,21052.86517103389,0.6460912262847174,0.5722122515422254,0.49890930045334636,0.21727915231221331,0.2745646989343333,0.33414991119892257,42615.31072728579,-2041.7722821551195,172879.10912689258,-0.271800822542415,0.12143071929096322,0.13708567506829186,0.25851639435925516,-3.2778164146311606,1.500499282993216,0.632729853502086,-2.079992973005571,-0.8268773362582388,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-02,0.7074108258515972,0.6948026005282362,0.7699999640009612,0.5867647063411034,0.5783413607794241,-469580.8931103724,0.6386987812522105,0.5819145224567726,0.4986123064516473,0.21273120129878245,0.2723594119407838,0.33404575060912484,23582.197578211584,-33215.611675918946,171842.62872268856,-0.20144729644761472,0.09310938408212338,0.15449471551641694,0.24760409959854024,-2.5876391088440913,1.5019320568694117,0.7940058283865384,-1.5560929084863349,-3.2978588294068425,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-06,0.6420619054977807,0.9438477136866376,0.8024428737207083,0.8533939368009316,0.8411418662580123,1639560.6683339966,0.7074095051029291,0.5971980986146661,0.49932874880051575,0.2200725617284936,0.27203194435608813,0.33458928084857337,88647.22356515893,13286.987589287346,178103.80923943204,0.2700756082803642,0.1693608315282225,0.17898418776699265,0.3483450192952152,-1.9561282972092136,1.0840027342652292,0.8848690317155111,-1.4293050345559644,-1.06841208269344,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-07,0.7420366121870039,0.961428156992434,0.7741035244738903,1.1499652371501936,1.133455270461388,381103.0104595423,0.7887810262222702,0.6162458720037416,0.5017896727717315,0.2488292056114145,0.27310489967436363,0.3369827858723457,126280.96523357877,43554.58300358015,180174.9786587295,0.4236274232119995,0.24684272226085774,0.20546497340708597,0.45230769566794377,-1.674912164465737,1.1186756686758188,0.7612955211660896,-0.5885819436248926,-0.8992920181547771,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-08,1.15679963592288,0.9939385739945904,1.192507403737351,0.9283928219298224,0.9150641492106466,-564987.4398452339,0.8139338442977163,0.6118281321800778,0.5033867349964366,0.242291966442174,0.2735383517515479,0.33799404706319436,77737.21212669037,38068.941302907355,177777.13144035684,-0.23441836543167327,0.285427677037088,0.19509268176866099,0.48052035880574895,-1.6166194896247417,1.0768302886872207,0.7044353665456056,-2.604740968026123,-2.0733474255659394,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-09,0.92496786087409,0.7500228857397877,0.6858615206389844,0.6495313527197446,0.6402063763973329,456222.40488982433,0.8216418046213608,0.6168953772076573,0.5019216244626487,0.24174477574616907,0.273586487691456,0.33659546403475166,139885.83179685724,45858.92408991954,157518.44374101827,-0.36796840441332773,0.2866050966806758,0.20625546166863223,0.4928605583493081,-2.7463540391414405,1.077236199692967,0.5218446730728274,-0.7067413762227163,-3.25606376343463,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-10,0.6164870588876372,0.7545880819416997,0.8284396633656899,0.9502145582527676,0.9365736425047402,-995992.514663283,0.893288260966424,0.6621694650743672,0.5059443339048252,0.20880660868599327,0.2733080027803835,0.3357520897851462,45019.478166396926,35114.01034129659,126492.7979938519,0.4181908235526857,0.2993878167062809,0.2690948615256995,0.5684826782319804,-2.6056978562328035,1.0766072868228909,0.5259683516698722,-3.8392608927399086,-1.0265736713467162,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-13,1.012884890587788,0.9372602391569737,0.8255111066159042,0.6299106784574544,0.620867948566854,37769.15140847932,0.8492334774281923,0.6574623976888601,0.5078100826941697,0.2086137749179505,0.26941976049018457,0.3350862285880088,-186657.0115006207,20640.871869651884,132276.03391070635,-0.48943944948623147,0.2559465787753632,0.2582800478758829,0.5142266266512461,-2.19149880801461,1.072363877435176,0.5181158765305565,-3.9456610833430408,-1.5128834266852538,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-14,0.6668890015021063,0.8418616206681238,0.7389332915933791,0.9241988604202264,0.9109294421450757,746305.9029126558,0.8047283117649299,0.6783138976241712,0.5100733995609984,0.21221531224283585,0.26849610606462543,0.3358927589679625,-9724.003324863117,5451.332942387411,145778.43360122718,0.3118418257395275,0.1708945628921759,0.28505552057638595,0.45595008346856186,-2.2737223671832787,0.9175887770834873,0.4391130302818488,-3.6634378397670537,-1.5027121017923681,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-15,0.9984624799615008,1.303871524948823,1.0077946564133198,1.4930280772790203,1.4715935596208718,1970818.986299518,0.9160341938469749,0.7216477228989298,0.5137399839459049,0.2754919574238587,0.28454318540390194,0.3413433702828877,113156.32651632701,47905.977716628324,153781.4942081285,0.3878845710274755,0.23851659210530118,0.33981983174801095,0.5783364238533121,-1.2171361673736254,0.9756551194691397,0.5988291197579195,-0.16166563359474517,-0.5860352607677078,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-16,1.3574491756089475,1.1127917665475149,1.2931230581974609,0.8616144172753968,0.8492455695795913,-785074.309122988,0.9578420324834266,0.7355876690040704,0.5152517373166902,0.27449029863211405,0.28379371898556993,0.3419909867652578,96311.01451695865,59944.68444608434,154518.28005762707,-0.46901422124379083,0.2640131419422668,0.3560141378501241,0.620027279792391,-1.7129596105871947,0.9968616221322404,0.541694881929296,-2.785732766913828,-1.565233517410512,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-17,1.027099381259898,1.3153787632987657,1.0455151453615272,1.458181967333318,1.4372458292664545,2594021.5461014984,1.0579764698357694,0.7680431319577139,0.5186693428564559,0.31623186048711127,0.2974414837503883,0.34690302365128856,259687.23376809788,88150.80827952428,161869.0642672003,0.33598996885774385,0.3202674789661325,0.39257931716808614,0.7128467961342185,-1.309838566350183,1.0287390925673234,0.48679103630872655,-3.3712193366039798,-0.6918037098975043,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-20,1.5113010905473114,1.4725135722907885,1.4821531912310748,1.239947670045514,1.2221463999525586,921854.6305119296,1.1782321601129104,0.795697921695731,0.5224496585231451,0.3309606203236077,0.30162471708133576,0.3494000656401054,186626.22714012157,26315.65790518322,166442.3202141329,-0.21236227205383706,0.3925508062252804,0.4206909865875347,0.8132417928128152,-4.641873700156918,1.1090134907222813,1.4105815507720019,-0.9864427650018598,-0.5086971382897163,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
2020-07-21,1.2335443239443924,1.0234164716389955,1.0066261481609755,0.8229399530279542,0.8111261384717068,-1453922.8930852287,1.1582714993782366,0.8138222575205629,0.5245898783174279,0.3207214161327273,0.2960972330262005,0.3495235293028349,184857.10739287554,8845.438783091004,160771.914161007,-0.4192232922896666,0.35294210076931776,0.43912521215386513,0.7920673129231829,-4.086952541966305,1.1302017508080502,1.6388830377862302,-0.468213726805673,-2.304553993273041,1.2793609239675146,1.0958726946121558,0.8151125487758754,0.6195709325894572,0.18250247289195748,-4.298840538605091,5.485101449878248
