Date,Open,High,Low,Close,Adj Close,Volume,FL.csv_MA_5,FL.csv_MA_20,FL.csv_MA_250,FL.csv_realVolatility20,FL.csv_realVolatility60,FL.csv_realVolatility250,FL.csv_avgVolume_20,FL.csv_avgVolume_60,FL.csv_avgVolume_250,FL.csv_log1DayRet,FL.csv_logMA5_20,FL.csv_logMA20_250,FL.csv_logMA5_250,FL.csv_log1DayRange,FL.csv_HL_20_realVol_20,FL.csv_HL_5_realVol_20,FL.csv_logD2,FL.csv_logD5,FL.csv_Mean,FL.csv_Variance,FL.csv_Skewness,FL.csv_Kurtosis,FL.csv_Shape,FL.csv_Location,FL.csv_Scale
2020-06-01,1.285541979734152,2.5193472234404557,2.1213523617108727,3.0818593730735597,2.7417610696560324,-487376.2274706899,2.1811413012932173,1.67520984368721,1.3631754500086704,1.1248176431919004,1.7736640498775038,1.3823815468207357,273836.8765334929,129969.71567215258,151435.53046350408,0.7574200365541572,0.26390983526544587,0.20612156940256426,0.47003140466801013,-0.9213161840082155,0.6882328458646998,0.19486728482681,0.10002289538911346,0.8776804617194186,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-02,3.4317108619341745,2.720308050383384,2.9152489511582687,2.3516531184773264,2.0961653580916426,-1015986.0610787368,2.112448468962666,1.7736813465970198,1.3718434373703847,1.066834404180249,1.7799853507995582,1.3801458239244704,209813.66587202856,94130.35244932784,143303.96963156507,-0.492949274822239,0.17479044304888045,0.25690183342379164,0.43169227647267205,-1.6350588393035868,0.6637044132305472,0.38897871871918016,0.05107405336699676,-1.0686725056514212,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-03,2.744273825400249,3.797431875002733,3.5254212144157364,4.180025401191678,3.709857240160062,300575.40291133313,2.2456226099499568,1.9503107056558295,1.386753517999521,1.080956368827729,1.8123591006398896,1.3851997729518892,248021.89552494008,117961.64283112316,144924.54973545024,0.3014769006551098,0.14099411845437193,0.3410232793003263,0.4820173977546983,-1.3019140201196324,0.6624758298325006,0.3812428701018784,-0.03242384694616857,-0.4066597640207762,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-04,3.670304520028875,4.3685652971735145,3.560612481133621,4.532545666402413,4.020382339624739,-110931.27911326592,2.722386108280402,2.127668844787285,1.3976497446779184,1.1162707385440593,1.8588986513561514,1.395163714783326,229499.73785927217,118972.22011414617,145494.90243070346,0.09110237335879828,0.24648180012554716,0.4202348691850194,0.6667166693105664,-0.21325161815638452,0.6208333727167598,0.5566516320194798,0.6545191221493528,0.8687031907575749,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-05,6.460211544724423,5.51788283587404,5.740188881120815,4.419447901353465,3.919782230163744,-211597.4309832528,3.297589647539244,2.2764158507184833,1.4130167451671471,1.1481157273081675,1.8186578436629355,1.4017125087822466,245620.6980216677,78239.94199009718,150197.56598010068,-0.49962596539014986,0.3705895809702037,0.47687525636362016,0.847464837333824,-1.5037002642891841,0.6417386315838826,0.5716531937808204,-1.5610050025310316,1.0564065929324324,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-08,4.479896413978995,4.546840349178439,4.857993064968728,5.355727986041217,4.745823801773774,593511.7650530073,3.6984021939627922,2.3655155351570043,1.428548802676397,1.2672366731127687,1.7371483037467121,1.4170211060603009,263402.4313767669,77013.64714467169,153742.4847655774,0.057665107417406256,0.44690490345535444,0.5043368777690064,0.9512417812243609,-1.167471439770101,0.6099627322304294,0.5613036440282272,-0.32097489613093444,0.6951764861846425,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-09,3.3221480385300666,3.431350299623883,1.820925391115935,3.187997765742089,2.8310157562182816,402304.2665974591,3.84537227358812,2.4141978984882098,1.435613983843939,1.2653887381450075,1.7290425947179917,1.4196007672273843,290262.0041788606,51743.696649107536,159239.37090346767,-0.15997600155574035,0.4655033196448655,0.5197744777948738,0.9852777974397393,0.47649806250397414,0.6720037050166253,0.8424709673138299,0.08504538013367277,-0.3080883404501265,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-10,3.2293411729429278,2.360348318634113,3.116007966164098,1.6026234679571232,1.4305463139906536,-525652.3850596123,3.389510088354238,2.4494744279764307,1.4345886530402345,1.2250093418557981,1.7130619146849282,1.419511125443847,264495.8677504184,27119.73923561206,151178.4531425093,-0.8142217361348305,0.3248119118883401,0.534995327165664,0.8598072390540041,-0.28016420585372076,0.6638364666281712,0.795292036138851,1.1985413268565204,0.8238731719227655,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-11,-0.8300072545898338,-1.0107908066858116,-0.4366650361069375,-0.8052651409374789,-0.6961937314323947,534545.8478944513,2.446194874142812,2.416767309254398,1.426274035943055,1.3013847318327554,1.7164276962965643,1.425891083325374,264948.8535968145,22064.120024140124,155079.07518895925,-0.1758064698606248,0.01210288009220537,0.5273653499423818,0.5394682300345871,-0.5549067941574608,0.6227885593029524,0.774870548042686,1.2605070449113063,1.5510831276869452,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-12,1.873947864071976,2.302641987826828,0.6681523962625171,1.1115242248493402,0.9958177904460116,180635.26189691437,1.8614019861992657,2.389787237915471,1.4271606566177504,1.3259794150856925,1.660115346285438,1.4255528438673806,263528.72652777133,40761.60256325158,158487.8932731959,-0.6322383422158692,-0.24987438037323592,0.5155174245561518,0.26564304418291595,0.4913305791987513,0.6732525343373345,0.7077663293703748,-0.8330335265202325,1.072940380294337,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-15,-1.015963578105385,-0.093394498139034,0.2895474960337836,1.0520592669281896,0.9428031961522976,16398.434063455323,1.1007978650749703,2.33873976158558,1.4288060062947214,1.3623962497939737,1.63027185104945,1.4247520502835658,269529.6362789679,48441.5424653703,155843.0906504349,-0.07473521805420377,-0.7535769721026513,0.4927730860023021,-0.26080388610034916,-0.9598717525172962,0.6145158699048957,0.6401952641352529,0.4940844251929389,1.335795647185842,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-16,3.6820730878391466,2.5950759517220554,2.757881946354523,2.185765981909789,1.9433760024442783,-821524.0637753059,0.9232699143201696,2.289625545653627,1.4342668827042084,1.357822171178809,1.5619594867440538,1.4240947323615654,174015.84043182523,26816.222217687267,154813.63351799754,-0.6390492645375567,-0.9082219426935111,0.4677344514805575,-0.44048749121295366,-1.8151960040248585,0.6735537218443477,0.8512809018445738,-0.053866906447570244,-0.11918930098838379,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-17,1.4754085234571477,1.0153058432515074,1.6971150944340252,0.9207376485176084,0.8258689019723953,-507355.48935254687,0.802334431916518,2.197300031138769,1.4338402606070022,1.3927546175166385,1.4484501840810067,1.4242616109739308,166446.07879756863,33583.691698735376,156946.91849487604,-0.5802541488764793,-1.0074591087251967,0.42687300639668324,-0.5805861023285135,-0.3830053506075294,0.6536512225118135,0.8420964657080662,-2.1461430901400638,-0.5030601664303194,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-18,0.3216116740743331,1.0786744675128368,1.0604227914697333,1.5997988298289163,1.4250260104426005,-150109.8581059135,1.226578380291517,2.1298106311809435,1.4339562156750711,1.3959967473430703,1.4363358124933525,1.4242597009594855,161699.8320472345,50435.53065673535,155037.20212574548,1.4886005088499819,-0.5518045818860069,0.3955958615109037,-0.15620872037510303,-4.00349836519221,0.9687877836422097,1.7127438218063389,-0.6571046046433665,0.7519912731746374,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-19,2.330652718257106,1.7846118861877116,1.0595453049207144,0.4567235834599863,0.4152265225764644,2230614.224400373,1.1104601267176075,1.9923825647934883,1.430050601085103,1.4238622745418308,1.4357861207736924,1.425714241471961,205136.01730598803,75940.12287128787,166248.55193310126,-1.7250794350706231,-0.5845567333167614,0.33162136230222544,-0.25293537101453584,-0.32149179211380974,0.9741022068444949,1.5243926972262118,-0.8900325663870216,-0.5437082673435855,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-22,-0.1404243467907093,1.569771021799138,0.5886684637150807,2.504335643255075,2.22285917543276,720678.251346657,1.3664713225737,2.0867031707261696,1.4356908043449017,1.3698513420629979,1.440457290945059,1.4260516699331032,-255472.9422935883,108471.87493736399,168697.38992729687,2.7618806763262835,-0.4233536501252646,0.3739392601157398,-0.04941439000952489,-0.01907828045296886,0.9723322215277116,1.659298868318543,-0.225855769818132,0.24690381078809176,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-23,3.1789547264464915,2.098899461173133,3.1366466661986223,2.581718932577033,2.2907642199719938,-1128262.590279747,1.435948966079243,2.07925990573755,1.443320843810745,1.3682362282149634,1.4287691065610535,1.4255009570399553,-151174.2531469672,98375.26713748348,164789.59724417745,-0.3276669579766697,-0.3701860847944771,0.3650654157870123,-0.005120669007464741,0.03705221464503719,0.9916861910557568,1.7234069169879642,0.6288953902554419,-1.0573123419054065,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-24,1.853646730491402,1.3272793326375665,1.2016460948754035,0.8350999013089293,0.7480718191537541,-568592.8725955037,1.4203895495155148,1.9644641699340568,1.4429315443547421,1.3793045574309895,1.4213122840190802,1.4256781824066735,-114738.97031460993,93629.41697542703,159559.31506763672,-0.9074111951900942,-0.32428835644276216,0.3085426822220624,-0.01574567422069987,-2.0743884280925196,1.0298856845475826,1.7529771294860539,0.3885138141644046,-2.5536513444051354,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-25,0.895705736134019,1.23376756902627,1.5616542677672245,1.963523232809376,1.7440793475459913,-323279.8428059651,1.484200216936193,1.9698398949127305,1.443396856387342,1.3781683824452486,1.4055314528007783,1.4257577273559907,-46386.146825611126,86517.42947380805,158123.9001939059,0.6663701613398877,-0.28307621511167175,0.3109530040976427,0.02787678898597108,-1.1150871609407307,1.0303575613423288,0.8960189594529573,-0.6038827441682453,-1.1423969892227452,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-26,1.6238764243825656,1.1601283506624576,0.4245729125185526,-0.4490131604373566,-0.3866095824567601,1568404.9046367137,1.3238329959295483,1.898321189096416,1.4353448090509935,1.4632435811272908,1.3656367482122749,1.4303967951561605,34850.01290899139,120100.05876031559,165867.14434297517,-1.4351560715095455,-0.3604385973411233,0.2795648054945402,-0.08087379184658312,-0.30712936701040533,1.0372138826754496,0.8975518460424395,0.12635190810192518,-0.22085104981346032,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-29,0.3423916821757125,1.8208739913089964,1.283913057832475,2.9901929085264563,2.649850522740632,-583965.2645154786,1.4092312653911225,1.893725661750646,1.445539065003576,1.4605971544880239,1.3370527417428772,1.429932518476857,30020.561056751954,117698.20912188826,163003.12242017983,2.046303159614997,-0.29550178444887026,0.27006383094976877,-0.025437953499101423,-0.6218299366978235,1.0387252108799567,0.8211795782515915,-0.09896857084965427,-0.8509915298748193,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-06-30,2.4921241046865568,1.807603173881411,2.9378847522362506,1.8341519539717763,1.628680480649205,-424489.8515125439,1.2768145175265648,1.870351417878524,1.4470373156530478,1.460927551755901,1.253320297684605,1.4299273752694084,59595.371535061604,116341.51865021102,165154.6382119429,-0.42536523501831397,-0.3817580193181997,0.25660810160515296,-0.12514991771304665,0.12246678606779081,1.0443535892018048,0.8439421688024594,0.7007631369521942,-0.41236323659957635,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-01,1.7452083450132854,2.342159034622682,2.157853955834849,1.518887713227457,1.3499313007040143,-120840.4340996691,1.3971864138366168,1.7523551209057218,1.4448406396023894,1.3985042728850423,1.2515012433533252,1.4296519145754845,38524.57968451149,93902.93774735958,160690.8655040206,-0.25682024116232594,-0.2265001565021739,0.19296163508484065,-0.03353852141733325,-1.6911628575084428,1.058210616819124,0.7051716976454004,0.26230212564200467,-0.50773128027158,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-02,2.492880148366879,1.733467446610316,2.1407957141485525,2.185642979803834,1.9383291442897104,-846267.3172454585,1.4360363731853607,1.6482524611389704,1.446529621921607,1.2944082456431336,1.2515714467358552,1.429985798789374,1757.7777779018622,61573.88901753602,160253.92139563916,-0.25161239197909907,-0.1378288123716986,0.13054828862690412,-0.007280523744794459,-0.8981358644815474,1.0494326999394816,0.6812487146772517,-1.1723169673170346,-1.638610336099308,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-06,2.4779722399535338,2.6288662962252083,2.258227909115007,2.1616073000813394,1.916766113704288,-278249.0741370133,1.8967115124175702,1.5481016553159974,1.4508235566194565,1.182014556711909,1.251644946396317,1.4297788080202356,-1574.8043797861624,75883.85232123555,157252.58017764296,-0.2568011303366408,0.2030921618787705,0.0648980765393101,0.2679902384180805,-0.9925283895176792,1.0383127863752852,0.6561707549092319,-0.5676873527972177,0.8343757409080613,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-07,1.1861469538313931,0.812174786733106,1.3391511365799111,0.8973424182372227,0.800062484060291,-169313.7102658439,1.526753904681502,1.3508135894303233,1.4508490420882025,0.920574588597748,1.2498327104335172,1.4297671044851472,-39716.07814572872,61277.43859693533,158577.34602344592,-0.393775649297671,0.1224367808681673,-0.07144186157317874,0.05099491929498857,-0.640599608398809,1.0352817407636454,0.6548328271087034,0.12950663183059768,0.615071058839865,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-08,0.9881356308019704,1.0439472997875612,1.0557854456739584,1.7350462166821288,1.539427534198932,175997.48458681395,1.5089033153914475,1.286234178329356,1.4512177550934893,0.8541804520647354,1.23109464143192,1.4297780580114408,-51031.417246260986,84381.25023028697,161123.9122519281,0.44334592879317775,0.15966439828726406,-0.12068432759873575,0.03898007068852834,-4.436428259221604,1.2767640645521647,1.5611615942359418,-0.974612405701023,-2.416280845418884,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-09,1.5384601734675272,1.0133495688958476,1.0160861575920492,0.8044734949834016,0.717393618817848,-318541.1424227698,1.3823957790142143,1.2505765435707157,1.446671251653215,0.8626820143694902,1.231431724843519,1.4302991226154511,-40675.85511441885,72753.85871442994,160852.67403691995,-0.7629126376428327,0.10021338585317635,-0.1456605489500399,-0.04544716309686357,-5.901043135626512,1.6643970878927157,2.4282434421240637,-2.4929122261642096,-0.45801548405043657,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-10,1.4097401292468137,2.235445891112608,2.1555356518222872,2.097798503136559,1.8591065577077828,1202053.1485793518,1.3665512616978286,1.3783415580277247,1.4468502489794441,0.7396336645330582,1.209547091734592,1.4303481214064164,-7300.490080173826,91450.0388490452,165599.42851324892,0.27669064509892644,-0.008590768103347817,-0.048507944689365465,-0.057098712792713224,-2.526851283102429,1.6760391653895437,2.249969357408062,-1.1404378381160447,-2.5354938367037696,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-13,2.17750615627746,1.548644460927644,1.4662016215108018,0.940678719944799,0.8370449239081381,-508160.72560230433,1.1506070237385988,1.3704029147008308,1.4465881539624996,0.7447895629564474,1.1964904988861351,1.4304542546500911,-41740.289455134756,90525.27005769576,162002.02289155085,-0.9560577943655879,-0.1748151450810796,-0.05410299159358801,-0.22891813667466765,-2.4956500813302647,1.6308438905854457,2.020158234069498,-2.1231735571210897,0.07670285021156242,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-14,0.1992973778694278,0.372680001175528,0.7830385528669233,0.8516089058793241,0.7580962000094686,977998.4416481126,1.1422137669284342,1.3611675648936894,1.4424235235782328,0.7514859150033633,1.200845834127312,1.4309389120938827,6339.710924098105,79343.1993242999,162486.7168705964,1.3360122200999738,-0.17537455487398604,-0.057981866368315725,-0.2333564212423018,-0.8907239851299137,1.632238357419999,1.9425378249232645,0.09622826523336236,-3.1708887437783844,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-15,2.048271524292673,2.416578979013071,2.4746731053590203,2.809655260276333,2.4867837272729503,799942.7347523503,1.3316850055432379,1.388337951135123,1.4429357598710792,0.7828144571118989,1.1952315713344537,1.4312911171453733,87413.05085048091,98227.59997202961,164175.18730278983,0.19399392114007763,-0.04166225126596561,-0.03857244725398516,-0.08023469851995073,-2.845690715829451,1.657167463266119,1.8264734419519206,0.500616974390542,-0.05408012866433439,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-16,2.1065017070833534,2.0212602789745056,2.279638818657233,1.841566100550157,1.6316735172336043,-789949.3307722376,1.5145409852263891,1.4286281818981836,1.4426715771354608,0.7730168420432609,1.19112207351905,1.4312499958910214,73283.35877949638,94554.54605090778,160924.54329114206,-0.25542242701069673,0.05839774252666495,-0.009781986136469592,0.04861575639019538,-1.3533295612860348,1.6336930035904054,0.8492040658464296,-0.13515863904454745,-0.08961851981768561,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-17,1.8976578041763048,1.2901972140175708,1.011584251543468,0.6581730609227634,0.5864651502705343,-141420.1183778497,1.2600127037389395,1.38670013888958,1.437226654889005,0.7956332170025473,1.1718069165513376,1.4319101313030238,73717.84576589956,80581.80643595768,161708.0568867494,-1.174262423568601,-0.09580512069097176,-0.03578839855125566,-0.13159351924222745,-1.2779316915324894,1.5377935209113336,0.8474247496143785,0.642021544223533,0.2410945889559641,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-20,0.4449672842763803,0.4131812889981567,0.7458200802268422,1.0443306246799118,0.927194225010382,-165834.96794410446,1.2780425639593882,1.4122985240112762,1.4313902380212828,0.7705736501307024,1.1676659013756958,1.430999551371059,-46104.61385132432,69588.04533511332,164339.36818137587,0.7341623026040816,-0.09988887546330665,-0.013427630420780694,-0.11331650588408726,-1.1006980887514348,1.5157441400284062,0.7765579972341606,-0.3502963416549301,-2.4062880819724706,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-21,2.8554336250781738,3.573340552143769,2.9645123041907446,3.927861718943252,3.4731410371989675,1918028.7412715915,1.8210515313972881,1.4748126170995863,1.4361822231744823,0.882394896471952,1.1899022964686985,1.435834074886808,13762.910644922405,114729.54420551145,169987.2920764432,0.19583566828979374,0.210883156283962,0.026542583530665426,0.23742573981462742,-0.49621907411386507,1.493954533234499,0.8678148872270967,1.0601056279871954,0.9988084678681339,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
2020-07-22,2.80676920254686,2.3826957932720525,2.4416447688274907,2.146694359791777,1.900101117915451,9693.283523282036,1.7037150095257882,1.4552794619967593,1.4369007216041787,0.8675815363109569,1.185351783275875,1.4360218387215307,70660.70433507385,104040.8235348815,172741.48750759897,-0.39012696718098966,0.15761321420753266,0.012709434833195745,0.17032264904072855,-2.831083030344192,1.4684780953339729,0.8617970546765342,-0.02746689211983066,-0.5332713049460921,1.848431385798168,2.7180402324397654,-0.7679942261454719,4.487450328017309,0.002816974285779263,-581.729548890974,583.5692981908744
