Date,Open,High,Low,Close,Adj Close,Volume,FTCH.csv_MA_5,FTCH.csv_MA_20,FTCH.csv_MA_250,FTCH.csv_realVolatility20,FTCH.csv_realVolatility60,FTCH.csv_realVolatility250,FTCH.csv_avgVolume_20,FTCH.csv_avgVolume_60,FTCH.csv_avgVolume_250,FTCH.csv_log1DayRet,FTCH.csv_logMA5_20,FTCH.csv_logMA20_250,FTCH.csv_logMA5_250,FTCH.csv_log1DayRange,FTCH.csv_HL_20_realVol_20,FTCH.csv_HL_5_realVol_20,FTCH.csv_logD2,FTCH.csv_logD5,FTCH.csv_Mean,FTCH.csv_Variance,FTCH.csv_Skewness,FTCH.csv_Kurtosis,FTCH.csv_Shape,FTCH.csv_Location,FTCH.csv_Scale
2020-06-01,1.1148748849248058,1.0921577752252851,1.2853350887090933,1.1189280833912338,1.1189280833912338,-72745.90829944867,0.8805383339415606,1.2754704339594745,0.48342811199372365,0.818346308929327,0.9625201239822867,1.0041149188088454,-64325.18048455056,276913.45480880357,223212.1661357683,0.003628970837723467,-0.3705368938028769,0.9701677360492389,0.599630842246362,-1.644146789130627,1.345621825822578,0.7672914611062598,-0.5141776371085318,-2.7840884745333128,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-02,1.174205759740106,1.548250056665328,1.3061958245425591,1.6235964818281283,1.6235964818281283,414736.45703323325,1.0796706580207978,1.2966785751356127,0.49064222550427267,0.8217611829523175,0.9672736742596942,1.00580717915168,29369.170899139463,313103.34616217425,231938.1529829646,0.3240517692024166,-0.18315000447576776,0.9718461345829961,0.7886961301072285,-1.4185934782511707,1.3526187700639702,0.7660383731890628,-1.2297117969848712,-0.004347817679803493,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-03,1.6885129615265235,1.823243701043845,1.8482945265040056,1.8562382723611712,1.8562382723611712,1461014.6204905426,1.290183682869457,1.29681709602198,0.49453080954860773,0.8218602059247555,0.9661523947315581,1.0092078918770557,13417.765312317084,316743.3184342484,221674.76620190527,0.0947037684593296,-0.005128276531218189,0.9640587000037039,0.9589304234724858,-3.6868484994927604,1.3868498143147294,1.091411916160573,-0.30474659478195354,0.051230160425775176,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-04,1.7720441716832769,1.5709686454703924,1.2776069910765262,0.973833571634044,0.973833571634044,-1768889.50362973,1.3807632123238878,1.2425909031727622,0.49601348339857326,0.8045657489278082,0.9641479196618078,1.0096403229182684,-51654.81212509256,275772.20580829785,224368.2678578128,-0.5986486404106932,0.1054377608808803,0.9183508061751057,1.0237885670559859,-1.2263491157685578,1.3985262640216571,1.0959629294982434,-0.4311477361787728,-0.7920891232399221,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-05,1.302315246579445,1.15171965620239,0.846989022918164,0.5790565890542734,0.5790565890542734,118401.90850240854,1.2303305996537701,1.177333477689236,0.49635645971218223,0.8027135958101766,0.9479794643839744,1.0096539653120558,-43798.607636965244,251725.7535545517,231559.47266558793,-0.810498709687834,0.04403079678951727,0.8637130582875895,0.9077438550771068,-1.1883270621586492,1.4054388842290688,1.0521146496054674,0.24465584046759897,-0.2848021389766446,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-08,0.5888152149603698,1.808299808939724,0.945707634383357,2.379937110683894,2.379937110683894,538118.6083537289,1.4825324051123023,1.1281067678571648,0.49820168504874884,0.6827518411052852,0.9023635037042417,1.01268072790362,-162516.0782910203,188984.88768069944,228624.78976925922,1.3967169345275694,0.27321090912173157,0.8172910948383519,1.0905020039600837,-0.1478132667358522,1.380380154289882,1.3022794417126378,0.3408224315376088,0.23191221579352625,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-09,2.0948096221480466,1.1516264947342325,1.6152212367768488,1.1821959148390455,1.1821959148390455,-760137.9281617748,1.3942522917144857,1.0706164816762809,0.49748400331458437,0.6217255939967904,0.8913380892412306,1.012129800176543,-122159.71957427768,232156.03828781127,222904.62170662705,-0.5720890229179953,0.2641236463141406,0.7664265107038057,1.0305501570179463,-0.7687445091627887,1.3870583038410855,1.348241988340028,-0.5056070545744618,-0.8178025006358973,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-10,1.4012393347080645,1.9789854129559887,1.8345438695613527,1.5687425903344805,1.5687425903344805,1840216.1974720173,1.3367531553091474,1.0737214307120133,0.4955437204788135,0.6241680239384156,0.8485840859303835,1.009596064753293,-17100.68600504368,249949.75441469147,223554.5873339038,0.11291731648866542,0.21911306833505717,0.7732302809734042,0.9923433493084614,-1.9348803972614,1.3680838876362704,0.6569323257682251,-0.20924740116135992,-1.2465474378951162,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-11,0.7663240088711909,0.3436120234453614,0.4480509118772406,0.5903634328680614,0.5903634328680614,1245821.4887989862,1.260059127555951,1.024711968533326,0.4915408318794066,0.621580491452062,0.8245481193821399,1.0072160173660019,36475.80716266848,229783.36877201512,229013.8255624781,-0.26086673321979176,0.20674707970232353,0.7346218335855983,0.9413689132879216,-2.2591531783342433,1.3486627871163277,0.8569128729577185,-0.5245316537852031,-0.9584935262234583,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-12,1.3083567916933756,1.249339138305455,1.5174365967448082,1.368160557567213,1.368160557567213,-879592.4520851914,1.417879921258539,0.9994426911994546,0.4892613443373185,0.5949591164876274,0.7925742844455959,1.0045706138815613,-154680.2946321841,204190.37051526175,222459.45218398795,0.04469518659389019,0.34972020691497363,0.714301021620528,1.0640212285355015,-1.3164047136831318,1.33585443603853,0.856156790973646,-1.6065319749269857,-0.23685719430426622,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-15,0.8666916090840875,1.7289618817063328,1.084011494401082,1.6890488119615483,1.6890488119615483,-1292901.115948822,1.2797022615140698,1.0898538335072048,0.4881588846217793,0.551854308859969,0.7882742682854108,1.0030950923939206,-376477.8629781518,200833.97195586638,208014.1302006605,0.6672376016684886,0.1605838531325716,0.8031579324277005,0.9637417855602721,-0.4385818840513631,1.0561426812182628,0.7645433814714871,0.0941143551759611,-0.36977711991341694,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-16,2.594384399627496,2.0159214675436843,1.832717987550167,1.2954416726300355,1.2954416726300355,-1013687.0927997156,1.3023514130722678,1.1049155081246134,0.4866055412582748,0.5532155558620625,0.758246438247883,1.0015356476140562,-363495.324026347,209422.88885730546,216668.81306083477,-0.6944975659485891,0.1644025410718994,0.8200703298010643,0.9844728708729635,-1.6971578313247189,1.051330498597431,0.7000620977389475,-2.621154162877648,-2.1781949741197972,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-17,1.1737760727281614,1.5307344422344862,1.6224803278128128,2.1364972746020623,2.1364972746020623,1660816.6191968992,1.4159023499257841,1.2097223449202033,0.49210898094541755,0.5393024622947814,0.7492928052093717,1.0068137682946645,-292014.02976231184,241388.85910400713,222719.80737886514,0.5989417359838106,0.15737616470775556,0.8994459473010079,1.0568221120087633,-2.3887326368859245,1.033417919986898,0.789515491568338,-0.8041939151832556,-0.5660658474491193,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-18,2.0971140700195825,1.9986014998399977,1.915744156027824,1.3272635648283035,1.3272635648283035,-788031.9436436379,1.5632823763178325,1.2443943738043894,0.49337874774738544,0.5223534116839441,0.744911417850891,1.007669127413675,-188759.77495401975,243819.5257932529,225434.80567384447,-0.45744279452640224,0.22813873333337403,0.92512711370391,1.153265847037284,-2.49063489918059,0.8546782808974955,0.8414433477937889,-3.447600792150126,-0.30530290213436956,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-19,1.3855381230212558,0.991061265505884,0.947226895673623,0.7218329965594243,0.7218329965594243,2395405.8424211927,1.4340168641162747,1.2376021606265295,0.4957410692616019,0.5284937001582073,0.7341784376102308,1.0075090189328768,1597.843962803064,262440.2189938716,232390.32409050147,-0.652050074205222,0.14730373620598738,0.9148772924403514,1.062181028646339,-3.1273370699486276,0.9129925145791739,1.0232798214022145,0.3468922436109277,-0.4364488433276373,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-22,0.9244433348013016,1.2763663491355253,1.2322419550602657,1.8682698107793403,1.8682698107793403,-629946.8164957771,1.4698610638798333,1.2781585161119413,0.5057323657180143,0.544788029277269,0.7348086020457066,1.0086893964995602,33694.645755792386,271453.9626272272,226118.8097301176,0.703576290534099,0.13974749917633575,0.9271680539089792,1.0669155530853152,-3.1207424958284093,0.9527988879852864,0.5947316730977318,-0.6143244550062994,-1.7191356044035957,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-23,1.9575971299599928,1.64261624692646,1.682131746337598,1.1676167660275674,1.1676167660275674,398116.83740440337,1.4442960825593396,1.3051426113417228,0.5074620504969396,0.5238497067275019,0.7196704696776433,1.0094549207077899,37130.743290917635,278882.1639868148,222038.86064444215,-0.5167530477559129,0.1013097472501874,0.944645663733672,1.0459554109838594,-3.2310622938845537,1.0004032353528933,0.39842873246182053,-0.8079212663464788,-2.0570938686835176,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-24,0.4995401826229351,0.5329585398881811,0.4716175497065435,0.2240715851378869,0.2240715851378869,-762477.9904782439,1.0618109446665045,1.2761625331927233,0.5038492502146914,0.5672833614829385,0.7146208520446939,1.0088438114235199,42870.8407523138,251587.5225685203,226263.00667108136,-0.801722463234821,-0.18388166515327992,0.929335716290094,0.7454540511368142,-2.791306977915111,1.0074351662149696,0.3065014888089751,0.49725286457307877,0.6483724307815412,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-25,2.2827118353227736,3.095840798927384,2.397134417915097,3.598065609706463,3.598065609706463,10525567.403643489,1.5159713536421364,1.4300190174599519,0.5143026253051198,0.7420394422453735,0.7628654380147919,1.0272185536776284,622825.1639020236,431599.99120078015,269647.6311807553,0.45503223276496413,0.05836864792079687,1.022631164702564,1.0809998126233609,-0.35852468077288135,1.0587514411642394,1.2227811116009861,0.8880759496286675,0.8201330928240513,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-26,3.01438830331675,2.668533316045433,2.614912368279702,2.018919575067549,2.018919575067549,-2004073.126558912,1.7753886693437615,1.4644040135930863,0.520783355509384,0.7530717494349188,0.7273649665641089,1.0315881001593088,531286.6052607823,379661.8455700363,262782.3230546032,-0.40083442062876845,0.19257102456494307,1.0338694911025552,1.226440515667498,-2.925815470729439,1.0519525319114815,1.2011261166310658,0.5849203330782875,0.2601206560039831,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-29,1.6074574226269078,1.275760026694778,1.089833125314854,1.7322053888514404,1.7322053888514404,-617202.9542711363,1.7481757849581814,1.4950678788660965,0.5256200802799892,0.750746387961734,0.6876526871777676,1.0344294314892375,504063.75296219793,331152.90934233816,264082.628941195,0.07474169781973859,0.15640122591866357,1.0453482177871565,1.20174944370582,-1.682401685848728,1.0514820853908615,1.1830529516993136,0.6237221911815523,-1.9946268147557595,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-06-30,1.7075021272260855,1.410405989109078,2.1001650136871763,1.52925723011532,1.52925723011532,-2052301.4298301323,1.820503877775732,1.4903509162804562,0.5284458664416055,0.7501925001011759,0.6626652235597439,1.036207920820071,380711.85861902963,328114.47192782693,261310.82443321781,-0.1102494112627401,0.20010171218148937,1.036826514110358,1.2369282262918475,-0.37141298213111973,1.102092642863622,1.2481109699476258,-0.7140392173446658,-1.0171047538272318,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-01,1.5702950382973668,2.0623941298782142,1.9283348058869976,2.3148768346547364,2.3148768346547364,3169193.6200242667,2.238664927679102,1.5132828443951345,0.5357514585891485,0.7687460371534345,0.6730981878076384,1.0423451745342793,466120.80859571585,350305.2916521408,276381.52623810415,0.3880929587625603,0.3915983136566642,1.03836628220802,1.4299645958646843,-2.009472860648833,1.0160250300852545,1.106550250084009,-0.5401318092888339,0.7375492786229676,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-02,2.5039771304543965,2.9033361294240336,2.6861067779084795,2.792558760806882,2.792558760806882,-1574615.986758283,2.0775635578991856,1.6042191038537765,0.5459285231666163,0.8081360037272629,0.696099493433455,1.0519040599975813,475834.48443928815,323968.29194471694,269850.0885205154,0.10907797411473837,0.25855874220458624,1.0779043202861278,1.3364630624907141,-1.5268015641612556,1.0097070163327666,0.9211130890961926,0.2337285565142954,-0.21628357373262588,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-06,2.8466202476683264,2.646265703520866,2.3084258875651145,2.074240603387823,2.074240603387823,-1802912.07437998,2.0886277635632404,1.6789783045704538,0.5511170713259785,0.7768619560474458,0.7009278632642103,1.0562390682700655,379768.7852951688,313792.1432398878,266559.6673151027,-0.31653730013291365,0.21832182150654136,1.1139934781261638,1.332315299632705,-1.085183413124086,1.0131926196731271,0.6331069546942533,-1.4244688996343857,-2.894602183777834,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-07,1.6533648471683762,1.542149728037966,1.6955988654379477,1.2861589408076153,1.2861589408076153,2522915.049365124,1.9994184739544754,1.6242893960766398,0.5530780446723701,0.7633003736116352,0.701090554758435,1.0571500678820576,479008.60734573856,351942.13024558156,277482.57261291106,-0.2511523013329764,0.20778594983900678,1.077326583229605,1.285112533068612,-1.8743861193073512,0.9371847299419284,0.6644837446101179,0.40972257887013647,-0.8073321887886205,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-08,1.4919313398357534,2.2985721925557048,1.9185023460881572,2.9385634760106605,2.9385634760106605,-934270.843629973,2.2812797231335433,1.7121077741352206,0.5618464414512272,0.8094036175934665,0.7270411579254265,1.0677979471919918,470301.9615723287,330403.35182707984,274594.2876080565,0.6778493664924223,0.2870113396626646,1.114251930196004,1.4012632698586687,-0.9674002366585032,0.9258840353526101,0.4625772899504434,-0.14580888481940804,0.34309755911875545,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-09,3.106560634002655,4.823426305202206,3.2469638518747423,4.96908773407813,4.96908773407813,6716964.781324468,2.8121219030182223,1.8821250313224032,0.5779212598307734,1.0871691302114301,0.8555157336517822,1.103328546775476,714139.3907649511,456685.75906612544,304591.6811455915,0.4697200599878193,0.40153784970789147,1.1807191225593214,1.5822569722672128,0.4551833832445529,1.062563682973647,0.889936544391722,1.303708303382601,0.9761473974941541,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-10,4.296081102397348,3.464206867494603,2.643164847540272,2.4013429329032725,2.4013429329032725,628033.805550917,2.7338787374375,1.972674006324164,0.5818239129356201,1.0486521298819287,0.8618109785433667,1.1080546672778122,683250.0066025477,430279.5625600641,306490.57832358754,-0.5816750993749493,0.32633139780291043,1.220977418104163,1.5473088159070738,-0.1971809894090665,1.1105703672481417,0.8917142924009646,-0.6213465739856928,-0.938495881763651,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-13,2.7033207056906576,1.9975426320883187,2.288135435949682,1.2459661893366023,1.2459661893366023,-2959459.7958267177,2.568223854627256,1.966564287912633,0.5826028581091116,1.052707678447237,0.8624869676215691,1.108454353819526,579256.6394154715,368241.3963987502,287908.3192768389,-0.774569623677236,0.2669265489385919,1.2165375325809218,1.4834640815195135,-1.2358322911898538,1.1120171319144245,0.908934346436425,1.314562441347076,-0.18841076156741376,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-14,1.0392213532337973,1.2214471987985682,1.1195832957457768,2.2302475775988206,2.2302475775988206,-969543.0061889142,2.757041581985497,1.993624226194497,0.5838126968692751,1.0521543038138128,0.8673491107363454,1.1100923240334468,595424.5449034667,355869.668629094,281984.8437022012,0.7636408667296816,0.3242040127377762,1.2281292736566953,1.5523332863944717,-2.28411764044326,1.082088011968345,1.0427048720425947,-1.765534244539816,-0.05753522233854925,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-15,2.7441873307098223,2.354391084483272,2.8888795797687585,2.299004206315306,2.299004206315306,-2395830.467477893,2.6291297280464265,2.0438023528787603,0.5870953215194308,1.040975910228641,0.8706509400273688,1.1139548048821333,526317.3761695579,325294.9051762166,274734.0974506564,-0.17700890133491826,0.2518409181232695,1.2473800561633002,1.4992209742865696,-0.6264450730040914,1.110714205148545,1.0439182334648571,0.051679335993668994,-0.44697598095162505,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-16,1.7515199687439529,1.5812901536789266,2.215332774254241,1.7634825672842425,1.7634825672842425,4302477.051451263,1.988008694687649,2.0251516175128694,0.5891277941382446,1.0425680819101735,0.8692917919732769,1.1156412641897653,658400.397782276,412801.5369585686,291623.9581815083,0.006806620822218235,-0.018511088791377615,1.2347567214895838,1.2162456326982063,-0.45563910192220314,1.1308187173673325,0.833202031792591,-0.7619293378603086,1.1649008921409343,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-17,2.011929996264845,2.5421472336469044,2.127394510839503,2.7912499180541595,2.7912499180541595,-1551530.3656598907,2.0659900917178264,2.0983509351741625,0.5945489283811579,1.0423837048053328,0.8830149156017338,1.123041018685319,620225.4766814634,378547.59377560247,290125.2666870584,0.3273950362908398,-0.015542192470707457,1.2611040317829192,1.2455618393122119,-0.880072784996661,1.121009441437912,0.7260069181532771,-0.7087772730521872,-0.9418470679171109,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-20,2.7019634672427504,2.360028664313445,2.80522558378067,2.485197025563528,2.485197025563528,-2349735.884840881,2.313836258963211,2.1865191366243675,0.5978986868434019,0.9932426321533724,0.8882043490819075,1.1274354418048225,382968.39031835983,343538.4503916015,275788.026168111,-0.08362677646436932,0.056596021227356616,1.2966448033836757,1.3532408246110321,-0.8092385790403893,1.0638913732670978,0.7305796156723708,-0.32612570546278224,0.21449089379004097,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-21,2.7427519006541434,2.7600461113371786,2.850224934687777,2.7716110492281203,2.7716110492281203,2225187.0196116865,2.4221089532890714,2.2316861985468064,0.6023738079131686,0.9985340898524466,0.9001690573587892,1.1338417744743938,525725.0821237329,390524.2590424703,287105.54225544987,0.010466997662322829,0.08188118637568023,1.3096345255876838,1.3915157119633639,-2.4059606538609906,1.0138334158862414,0.7837536034753767,-3.930244573130018,-0.6136643742863178,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
2020-07-22,2.5645964657620226,2.568495762139424,2.8730736562850687,2.623901973161152,2.623901973161152,-2323505.1757690725,2.48708850665824,2.3045004589034854,0.6078554991877559,0.9695329143936525,0.9012732122685696,1.1402966233770284,389643.9814650591,89645.5129886227,280911.79404778784,0.02286136963836176,0.07624881959542554,1.3326820233846275,1.408930842980053,-1.1888284145438677,0.9136991365960127,0.7500066430681074,-1.975406281081807,-1.1242447096891346,1.0489397584665097,3.8527874107560685,1.4978473718635668,3.6639993047330197,0.15634107101971095,-10.762813337536706,11.66421411056761
