Date,Open,High,Low,Close,Adj Close,Volume,PHG.csv_MA_5,PHG.csv_MA_20,PHG.csv_MA_250,PHG.csv_realVolatility20,PHG.csv_realVolatility60,PHG.csv_realVolatility250,PHG.csv_avgVolume_20,PHG.csv_avgVolume_60,PHG.csv_avgVolume_250,PHG.csv_log1DayRet,PHG.csv_logMA5_20,PHG.csv_logMA20_250,PHG.csv_logMA5_250,PHG.csv_log1DayRange,PHG.csv_HL_20_realVol_20,PHG.csv_HL_5_realVol_20,PHG.csv_logD2,PHG.csv_logD5,PHG.csv_Mean,PHG.csv_Variance,PHG.csv_Skewness,PHG.csv_Kurtosis,PHG.csv_Shape,PHG.csv_Location,PHG.csv_Scale
2020-06-01,3.301226051910892,3.17474037339651,3.639438971797873,3.583268458538324,3.380334811627982,-337357.70998513146,3.0856652054106,2.6581493157984557,2.4610999018897726,0.8287915569176612,1.6689329348316466,1.0993281650842004,14222.618377075167,63040.22538287199,55146.318999388706,0.023680830929791334,0.14913712514468697,0.07702177010198424,0.2261588952466713,-0.7663662590322647,1.050625893731399,1.1092760909189585,-2.5128596514070725,-0.6245501545817124,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-02,2.978345687653224,3.20070530168664,3.206941859853768,3.361828283173533,3.171432183976826,-208463.1079199012,3.1203632135850747,2.705786120914307,2.4658388866941636,0.8295835450228084,1.6688527103260657,1.0998283365733235,10494.164888609597,53856.60807234124,53086.706177317115,0.06281527091450863,0.14255692186580246,0.09286041904560127,0.23541734091140382,-5.0773268245554535,1.28748591502697,1.731505339031449,-1.22286789203368,-1.7516350825547116,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-03,3.2304919299988555,3.4154470984311125,3.3721995399085003,3.4464740336523967,3.251285974867009,-10650.008701233191,3.3136336970645472,2.734634130790691,2.4699625537502037,0.8384165680253146,1.593877113831823,1.1008364667799486,5077.914428946493,41516.635743143146,52825.72038267859,0.006416176706319809,0.19204772702354547,0.1017946638057324,0.2938423908292777,-3.140814497541856,1.2920688043181174,1.7110048890113525,-2.0475643667211925,-0.0342266899784149,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-04,4.048980761893301,4.147718676201222,4.157169122472958,3.820202547815629,3.6038483272426376,432770.6060406938,3.3745436346633797,2.809976186070619,2.475010107305776,0.8457740530492965,1.602234716397076,1.1031377910963756,-3971.3477950970528,43434.14244665403,55452.83989860953,-0.11646293141612289,0.18308408722075367,0.12693152882955458,0.3100156160503082,-4.661693314069274,1.4041795484825996,1.6960512094723432,-0.8383668598117372,-1.1889210261816625,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-05,4.159438247641443,4.329961929698904,4.272478338010792,4.048742872291477,3.819446564306237,-165828.7782793506,3.4452695724041384,2.8792525809392786,2.479017711764321,0.8697539893112105,1.5411937026412732,1.1062028421239842,-35386.75002235688,34982.282417334565,54415.7698332409,-0.08527449486153078,0.17947141177985726,0.1496683422104672,0.32913975399032447,-2.8562557338481893,1.4107010725116589,1.7069451548867731,-0.5653511723350182,-1.039504990476811,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-08,2.8824013173014578,3.2972090656678503,2.906743496672078,3.788662634805476,3.574097040891097,297078.2074759451,3.4840220182567614,2.917856668719299,2.482998988733352,0.8831762579150745,1.3925697929225822,1.1083523378026632,-15061.107464781864,29227.211504634546,53308.3262119279,0.21508883080163396,0.1773380495958822,0.1613822299457085,0.3387202795415908,-0.94041548517547,1.2961529671122662,1.6429209156268931,-3.514882909218011,-1.6411234939632207,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-09,3.9029038737967454,3.639539662480409,3.744145346179685,3.3478806103115453,3.158274415695232,-98228.23230624618,3.4813904646004423,2.973795436248846,2.4836210718418235,0.8597340913062907,1.3575304069750205,1.1086888245898225,-67920.21944358354,10433.154407267568,54268.53692153455,-0.21169505163075023,0.15759271115046813,0.1801214567598224,0.3377141679102905,-2.257557391358362,1.2882772434820247,1.354013929568693,-0.41374103641033816,-4.33074295093137,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-10,3.265891022865169,3.039569735168797,3.1458628554532595,2.9703392871835312,2.802119387020795,-313982.57977936574,3.3915571470311994,3.04919230163585,2.483411586892361,0.7656572456358854,1.1015510205252348,1.1086234137652877,-114199.08960467926,17967.449134271847,53570.71304552264,-0.15315657203984842,0.10641241492482353,0.20524348168559314,0.3116558966104167,-2.2415547155361555,1.2147107492567353,1.352391899486952,-0.2587996751401556,-0.8003614403486374,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-11,1.915040912763445,1.6416100237144988,0.6372295275882678,0.3651259322444566,0.3444452046626303,91478.96058938652,2.739676522515198,2.954978683289509,2.4762499301738354,0.9625444158282839,1.1023956254602645,1.1166381139937134,-88937.85804891697,23100.16680736242,54504.16082009893,-1.7155592455342275,-0.0756515811007848,0.17674614622295315,0.10109456512216838,0.004370929680087454,1.3043904846835712,1.1634244947616663,1.0345462642535261,1.1815440873822436,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-12,2.776592897872476,2.664337753251619,2.5610111298707032,2.9466197125573927,2.779739920122921,-69390.18902677228,2.531735193678535,3.037127653006726,2.4763567434426244,0.8642966592219958,1.064080526412948,1.116665973483727,-77498.62733883693,16379.330381740903,53238.15450814167,0.0011327696486306926,-0.18200730282302188,0.20412379278636295,0.02211648996334112,-2.2698602073028202,1.2924464252740955,1.0349325673745788,-3.7996113968523972,0.03893860046258015,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-15,1.6620586781898723,2.7693344933355064,2.386725215629827,3.199300020752407,3.0181120220174518,88635.52695899911,2.420538189903806,3.096966235302358,2.4756555795607973,0.8157584575630107,1.0569354591887223,1.1162688887011982,-45153.925783309794,17224.97741902599,53953.70442377517,0.5965744760413962,-0.24643309057770876,0.22391775696638838,-0.022515333611320396,-0.9607409731699388,1.3151044558603113,1.0320195846705822,0.983450870076789,-0.587013929566425,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-16,4.220011644373962,3.963982372338876,4.550634313567223,3.976115186498724,3.750932648003186,169766.59676270327,2.539069836365397,3.095531659182652,2.478038317428928,0.814519051279435,0.9100577396183616,1.1183591463503348,-39964.28810113515,22343.517954974646,54814.93736315769,-0.11783337218017749,-0.19816186360552418,0.2224924252769865,0.024330561671462275,-0.5333235801120171,1.3080470287798562,1.0224539732750064,-0.02923034647237412,-0.523137382879089,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-17,3.9766042551134646,3.642233896412893,3.765569105426941,3.453129946138759,3.2575668685230674,-173862.01233420463,2.6301593326658512,3.1253843512474946,2.4768667325069114,0.8086562911623412,0.8475155519888025,1.1173841630180334,-40469.50244525393,23364.84151842813,52366.85663410715,-0.19944769551429964,-0.17251284090732524,0.23256292094018305,0.06005008003285774,-2.0928493539056077,1.295052711578442,0.9861079473087193,-1.429390412241256,-0.7864748674975233,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-18,2.908995972515285,2.6407145942459422,2.7940010099101684,2.725069577615706,2.570733276030957,-152711.1400025442,3.0754169469395167,3.025139871758241,2.4752247594684644,0.7408402732968223,0.8444964919672815,1.1169415582127584,-63729.18295710844,-11855.347881565367,52912.69578018313,-0.12361681539743141,0.01648315555570535,0.20062612520764694,0.2171092807633524,-1.875447109788531,1.2964402425971442,0.7582205956789934,0.16568338350405784,0.8003356565954789,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-19,3.765241753888894,3.71178229600628,3.125939939175158,2.88458000497495,2.721214683565321,523507.66749834735,3.0637118996279966,3.0048203544010024,2.4751820120006665,0.7434505489426049,0.8443562447270414,1.1169318997157973,-16508.140464662873,-11674.427391802357,55638.976668466334,-0.3247337145874616,0.01940943595006579,0.19390385045186348,0.2133132864019293,-0.5347045412428738,1.3443305737151123,0.7412367069463712,-0.6229642721933909,-2.8382972236210184,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-22,3.0393995303668007,2.9056364494455096,3.457814386908211,3.703855027924579,3.494092488751452,-319191.7610420722,3.1589079929747967,3.037283351636491,2.4786937769086346,0.7502410087830439,0.8257392347274872,1.118755589856839,-16837.841269531164,-9216.945057974857,55085.570123072,0.13941370909522896,0.03926291447286199,0.20323176299803725,0.24249467747089914,-0.5938849341728852,1.3808867391737467,0.7874818626890142,-0.07973694064450305,-0.7423784618658368,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-23,4.080213242653912,4.120940102246514,4.085834648925587,3.777610501785116,3.563668898743547,-101992.2940204178,3.121455243122869,3.065569689418446,2.4822254622857876,0.7592898874103329,0.8317412354585514,1.1207877509276294,-16026.609515592054,1804.4422850744409,53829.278023342784,-0.13535864870080003,0.018065895736169575,0.21107789980956873,0.22914379554573838,-3.3493987953096696,1.3835183573900687,1.1711592193489981,-0.17143596223441476,-1.675237231992668,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-24,2.8560894019504417,2.6985607321802263,2.2406495398446857,2.3962546981492,2.26054069965425,-189046.5009369148,2.9220500093491055,3.064350046527676,2.4792170094446195,0.7606282265902062,0.8189861312920572,1.1203675844969572,-22967.55518787094,3132.8569218172174,53302.39317364518,-0.23384931488767208,-0.04755006235414513,0.2118927019751029,0.16434263962095785,-0.7810800168671173,1.409452987221384,1.2045960334023709,0.2098976415920877,-0.0029782617531087315,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-25,2.521823591427456,2.613686107276216,2.807255392908864,3.289147926277966,3.102870605883812,-115683.90911591653,3.0284774753196766,3.0545286448594426,2.4790562765692963,0.7587005676704754,0.8192195085482343,1.1202748436541794,-20118.40591063693,2545.249963611253,53057.8218870541,0.2073453977051855,-0.00856528114328453,0.2087473368704509,0.2001820557271664,-1.642119765317372,1.4026609193093693,1.1872704577680422,-0.7747948743387956,-0.6308536841314297,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-26,3.415292539106844,3.2054628940463346,3.242749178113161,2.825096129315643,2.6651029636055767,-37285.77709071199,3.0172551313277274,3.0144929492595995,2.476284401158983,0.75697951339572,0.7834084149655163,1.118947690946094,-34521.82176073538,-4167.512011323798,51912.8108687819,-0.2480204599719615,0.0009158811755096523,0.19667242862675885,0.1975883098022685,-3.2891297393457513,1.4127976988969948,1.3275933030371527,-0.9049496261430962,-2.8804105763341457,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-29,2.707553426983978,2.620388167587823,2.92031612609258,3.0003920411395946,2.830468133495394,-193470.3315361701,2.8845302602765157,2.9869996153529703,2.474777921464885,0.7529677733610431,0.7785516351368864,1.1182131195377676,-27327.452838287318,-5199.254597715373,51652.545526605114,0.04439668351492978,-0.03490734515166986,0.18811874716653235,0.15321140201486239,-1.2042129714812346,1.3960830903508612,1.195377432267518,-1.300474628432192,-0.4100390196273771,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-06-30,2.340777543292212,2.848147788721185,2.631745087317704,3.038387503087719,2.866312682212847,-103793.77550219392,2.7450590169703757,2.971743640264771,2.4726643207189385,0.7521248480709485,0.7591588909145847,1.116965997639094,-22093.98621740195,-16123.325988635595,51779.73903210761,0.20254326638380005,-0.07934629027485937,0.1838526231655693,0.10450633289070994,-1.5306142487075027,1.197783648178764,0.9548606199126902,-1.6034075387060676,-0.36045892771125215,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-01,3.1966359209166555,3.514136581331055,3.325129004332066,3.6601904609172777,3.4528959683873666,11953.341925718822,2.9835300707169994,2.9818241399407888,2.47475558467844,0.757401210204923,0.7638141037980617,1.1183144563255514,-20963.81868605435,-11780.256195331278,50493.70322191081,0.07711430794626384,0.0005719461954721213,0.1863936032616929,0.18696554945716498,-1.6659681747843331,1.158066749362928,0.81637586051919,-0.47412758524781246,0.17593056847598879,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-02,3.729824301872302,3.6669665845036974,3.995636709978207,3.575354916426978,3.3728686785166246,-65100.50145374169,3.0375296852435616,2.970275157504488,2.4779683176626097,0.7491331633727689,0.7521294141303992,1.119741065922258,-45857.37406077613,-10133.878749524893,51132.32281438384,-0.10059750630965039,0.022389987390928994,0.18121559646934673,0.2036055838602758,-1.112700689346871,0.9424991063130423,0.8842499372989472,-0.6801204060166776,-1.3093404584062303,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-06,4.65301707162547,4.552968414175247,4.793613304345094,4.712119959974942,4.445251394735035,376120.9027527028,3.393559371469453,3.001565399025928,2.485515344571336,0.7979477186016064,0.7796212411340079,1.1266231885434423,-18759.890009173454,1268.145341248816,52919.16989442002,-0.04567941769363659,0.1227453803997749,0.1886539320841532,0.31139931248392827,-1.4244329169101582,0.8941005935473327,0.2283084602312094,-0.007673943179580548,0.5766967491023612,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-07,3.1484206762770626,2.973073956209028,2.8344749034985317,2.659462408754969,2.5088441117603395,-157257.37535680272,3.3292345671224424,2.948302752569391,2.483428185868215,0.7932589099685521,0.7728818732336112,1.1260924610697167,-41476.66915081085,-7769.3979946139325,52206.39841462427,-0.22707882066580035,0.12151275117839017,0.1715897280236236,0.2931024792020138,-1.9761700269502962,0.8890635459951861,0.31706516307801896,-0.14615407683661233,-1.1343720500170207,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-08,3.179240676538008,3.066166977939872,3.232729844079387,3.314449222624525,3.126737631367938,-168814.61198528804,3.3813195569534606,2.9467259133530255,2.4841619765667566,0.7928508004882776,0.7698371136318051,1.126453034101004,-45005.988134762934,-992.3018495493966,51219.13938827831,-0.016652216624468436,0.1375713406527875,0.17075932421791976,0.3083306648707071,-1.7923824664134196,0.876024306632888,0.33577910351869045,0.27650516541208553,-1.3454405623498467,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-09,2.804072007441114,2.8820218250403187,2.573794787521358,2.490303297159727,2.349269213871892,221296.99256925637,3.160594206050366,2.92408340469558,2.4835341546378733,0.8035914529291255,0.7714555606023521,1.1264844268581773,-18242.00951733183,-2592.0433585086707,51407.81614811285,-0.17696834212626286,0.07777898415247259,0.16329845756526112,0.24107744171773382,-1.1769186327571617,0.863620836627048,0.37823854645689764,-1.8352418877371488,0.09860180601338239,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-10,2.5930976229147547,2.3530451850821734,2.5790346065260685,2.686877606347984,2.5347076158389505,-245938.65736777984,2.992961993514831,3.0335965252543966,2.482308051473412,0.5393291657518917,0.752659630689705,1.1262603256466988,-35112.89041519015,-4163.246743494705,50889.684632228265,-0.022774863012899094,-0.013485357326266757,0.20056009436550445,0.1870747370392376,-1.4872670885757446,0.7889485979298916,0.3150258873175076,-0.5241979434763565,-0.17654499806852375,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-13,4.004664072507502,4.415891147280661,4.089349909337791,3.762524225015838,3.549434633220752,89392.40732769447,2.8137986412119744,3.072081260909288,2.4847097111328953,0.547658523634212,0.7472889708410038,1.1278985245334157,-27173.76059746682,-6307.3957537307015,46844.13739131901,-0.1206713674188995,-0.08781986699504778,0.21219943077497866,0.12437956377993102,-1.1191990352002605,0.7766759709310322,0.3745794232641857,0.18245939675097478,-0.11001939416018716,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-14,2.9817227095878565,3.407823291315033,3.327883866579171,3.8831202942134695,3.663203844776177,-37591.87350827083,3.044670587815142,3.1043358520472237,2.489166655290213,0.5630917177370085,0.753580913364594,1.1303522722078214,-33485.13062083031,-9931.14887179126,47923.27678434439,0.20583690797472481,-0.01940708225694257,0.220851818355651,0.2014447360987083,-2.5264861219237265,0.7973397333066218,0.5736228112993244,0.12088597561034554,0.14354584655924513,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-15,5.423425576312802,5.293603177761568,5.466829977236095,5.297917461499068,4.997877678016337,362882.8127749105,3.418898597144822,3.1666831035478813,2.499041529163586,0.6925940180850418,0.7893939846648604,1.1414322396487813,-23829.31982021995,-8508.100496309913,49509.237637492704,-0.08171428303088299,0.07663375106858789,0.2367774304914899,0.31341118156007786,-1.7531535634462898,0.7583258624883353,0.5709453240978376,0.3704892173268972,0.6265478957191728,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-16,3.552128293616107,3.417977842103156,3.47489517756037,3.402601109749796,3.209896564263243,-294176.1891000851,3.591024067223092,3.164299588334891,2.5039640446058606,0.6923467691163836,0.7858474454716038,1.1418351925534018,-29845.028658513977,-7634.92901376608,47882.03462398486,-0.10130822952408645,0.12650568531489242,0.2340566380497847,0.36056232336467703,-2.866155318922018,0.8008114559870075,0.7271135235695622,-0.791185060028344,-0.15009367847450714,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-17,3.196773520985573,3.4808409874459088,3.4221524225251017,3.679435866149469,3.471053852442552,-39568.93598404207,3.778293314543812,3.2093156171554704,2.498626138844227,0.6808966719601842,0.7877398114145355,1.1341257204969581,-24187.91845758887,-18101.645263619917,43953.816067094194,0.08231622526120606,0.16321469255140036,0.25031667467555085,0.41353136722695116,-2.8355103765628287,0.84060948451775,0.7615792426431087,0.42318964667534653,-0.06576996000343134,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-20,6.743940608843118,6.405523396796006,6.17015544703041,5.904282583836277,5.5698997699526345,433698.3480260662,4.182386341890188,3.3517498714748357,2.502242289920581,0.8502987080351262,0.8542100529263633,1.1424742184601009,-28678.384431202925,26.07222476446283,44322.78456223575,-0.1912673549880722,0.22139941967319904,0.29229531330023417,0.5136947329734333,-1.446605245653231,0.7957207188972841,0.6490152980358384,0.8586629773795587,0.7033277506148868,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-21,4.652547144132456,4.423270133882639,4.607176010325162,4.515923234636716,4.260164876463854,-183527.4685805764,4.301778548227724,3.3900534908604554,2.505467115733564,0.8739734736512064,0.8691072545535772,1.1463027978199607,-21895.169808128132,4162.82164507319,44761.151805475274,-0.08810697963055558,0.23818285276821116,0.30237050978318836,0.5405533625513995,-1.6933311933281658,0.745985283767173,0.6780081917212534,-0.23684825317977348,-0.5159034412749264,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
2020-07-22,3.905134046420585,4.0913785237819695,4.287236229745574,4.465599972076156,4.212697601013424,-372360.9367133811,4.1447425328271414,3.42250492597395,2.509568446105186,0.8926100736948684,0.8823841138166703,1.1505786250528838,-35413.601942776295,2811.7704858198395,43749.150477104435,0.07581109326000403,0.19146795406734574,0.3102619129318347,0.5017298669991804,-1.6303668733915744,0.6557211692616722,0.6965399910227297,0.30542535202510657,-0.2418421900513618,1.892156799670135,1.5522603768517296,-0.13207916075012002,0.2848898206999868,0.008668489767455895,-141.8863368123117,143.7697446795592
