timestamp,open,high,low,close,volume
2023-12-04,1.8100,1.8202,1.7500,1.7800,1503644
2023-12-01,1.7100,1.8100,1.6450,1.8000,2483251
2023-11-30,1.7900,1.8200,1.6800,1.7000,2380702
2023-11-29,1.9100,1.9700,1.7900,1.8200,2916751
2023-11-28,1.8900,1.9297,1.8200,1.8900,1346962
2023-11-27,1.8800,1.9499,1.8225,1.8900,1597476
2023-11-24,1.7700,1.8850,1.7200,1.8600,1152400
2023-11-22,1.8100,1.8500,1.7400,1.7700,1099947
2023-11-21,1.8500,1.8600,1.7300,1.7400,1548340
2023-11-20,1.8400,1.9500,1.8000,1.8300,2612559
2023-11-17,1.8100,1.8800,1.7800,1.8000,1727934
2023-11-16,1.9100,1.9100,1.7600,1.7900,2599482
2023-11-15,1.8900,2.0900,1.8600,1.9300,4788185
2023-11-14,1.8400,1.8900,1.7800,1.8800,3201653
2023-11-13,1.5400,1.8050,1.5200,1.7800,3849400
2023-11-10,1.5300,1.5900,1.4950,1.5600,1461928
2023-11-09,1.5400,1.6000,1.4800,1.5400,1931660
2023-11-08,1.6400,1.6500,1.4700,1.4900,2563512
2023-11-07,1.4800,1.7000,1.4800,1.5600,4318575
2023-11-06,1.5100,1.6200,1.4300,1.4700,4104084
2023-11-03,1.3400,1.4500,1.3400,1.4400,2090980
2023-11-02,1.2600,1.3100,1.2200,1.3100,2247011
2023-11-01,1.2700,1.2800,1.1700,1.1900,1046003
2023-10-31,1.2100,1.2700,1.1600,1.2700,1170622
2023-10-30,1.2500,1.2800,1.2000,1.2200,1016768
2023-10-27,1.2800,1.2997,1.2300,1.2500,696063
2023-10-26,1.3100,1.3300,1.2600,1.2700,936955
2023-10-25,1.3400,1.3400,1.2600,1.2800,948417
2023-10-24,1.3200,1.3800,1.3100,1.3300,1114170
2023-10-23,1.3000,1.3900,1.2302,1.3200,1472527
2023-10-20,1.3300,1.3500,1.3000,1.3000,1087449
2023-10-19,1.3600,1.3800,1.3200,1.3500,1063279
2023-10-18,1.4100,1.4100,1.3500,1.3600,805527
2023-10-17,1.3400,1.4500,1.3400,1.4400,1627622
2023-10-16,1.3400,1.3500,1.3100,1.3400,1051487
2023-10-13,1.3800,1.3900,1.3000,1.3100,1046265
2023-10-12,1.4000,1.4100,1.3500,1.3600,927423
2023-10-11,1.4300,1.4700,1.4000,1.4000,1164135
2023-10-10,1.4600,1.5442,1.4500,1.4600,1610257
2023-10-09,1.4200,1.5400,1.4100,1.5400,1541424
2023-10-06,1.3800,1.4800,1.3800,1.4700,1124847
2023-10-05,1.4100,1.4400,1.3700,1.4300,1201995
2023-10-04,1.4600,1.4600,1.3200,1.4300,1798856
2023-10-03,1.3900,1.4200,1.3500,1.3600,1262987
2023-10-02,1.5500,1.5900,1.3500,1.4000,2727514
2023-09-29,1.4500,1.5500,1.4500,1.5100,2223256
2023-09-28,1.5100,1.5400,1.4100,1.4300,2605896
2023-09-27,1.3100,1.5250,1.3000,1.4700,5244560
2023-09-26,1.3000,1.3500,1.2800,1.2800,1390180
2023-09-25,1.4100,1.4100,1.2900,1.3500,2136556
2023-09-22,1.4900,1.4999,1.4000,1.4200,1710131
2023-09-21,1.5500,1.5700,1.4800,1.4800,1895746
2023-09-20,1.6400,1.6500,1.5800,1.5900,1076198
2023-09-19,1.5900,1.6200,1.5700,1.6000,1164738
2023-09-18,1.6400,1.6500,1.5700,1.6300,1610923
2023-09-15,1.6200,1.6600,1.5900,1.6600,4781210
2023-09-14,1.6400,1.6800,1.5800,1.6100,1668427
2023-09-13,1.6900,1.7200,1.6000,1.6000,2586272
2023-09-12,1.6800,1.8000,1.6700,1.7100,2408922
2023-09-11,1.7400,1.7999,1.6600,1.7300,2683257
2023-09-08,1.6250,1.7400,1.6000,1.6900,2685532
2023-09-07,1.6300,1.6400,1.5600,1.5900,2196096
2023-09-06,1.6800,1.7400,1.6200,1.6900,1892925
2023-09-05,1.7900,1.8100,1.6700,1.7100,4241062
2023-09-01,1.7000,1.7700,1.6700,1.7200,3762050
2023-08-31,1.7600,1.7900,1.6100,1.6400,3502036
2023-08-30,1.6700,1.7800,1.5600,1.7400,7073136
2023-08-29,1.4500,1.6700,1.4300,1.6100,9258122
2023-08-28,1.3300,1.3900,1.3200,1.3700,1273897
2023-08-25,1.3100,1.3700,1.2700,1.3100,1888410
2023-08-24,1.4300,1.4350,1.2800,1.3000,2306319
2023-08-23,1.3200,1.4400,1.3000,1.3900,2157530
2023-08-22,1.4200,1.4400,1.3200,1.3400,1917542
2023-08-21,1.4400,1.4599,1.3500,1.3800,2799936
2023-08-18,1.3900,1.4300,1.3400,1.4200,2651627
2023-08-17,1.5400,1.5500,1.4200,1.4200,3028617
2023-08-16,1.6100,1.6100,1.5200,1.5300,2384155
2023-08-15,1.7400,1.7555,1.6000,1.6100,1858095
2023-08-14,1.7000,1.7600,1.6500,1.7600,1736139
2023-08-11,1.5400,1.7100,1.5308,1.7000,3294608
2023-08-10,1.6700,1.7000,1.5500,1.5700,2094875
2023-08-09,1.7800,1.7800,1.5100,1.5900,4074759
2023-08-08,1.8200,1.8200,1.7100,1.7700,3029410
2023-08-07,2.0500,2.0500,1.8100,1.8300,4148435
2023-08-04,2.0400,2.0500,1.9700,2.0100,2239032
2023-08-03,1.9700,2.0600,1.9600,2.0100,2047323
2023-08-02,2.0500,2.0500,1.9400,1.9800,2594852
2023-08-01,1.9700,2.2099,1.9500,2.1200,7021292
2023-07-31,1.8800,2.0200,1.8800,2.0100,3789676
2023-07-28,1.8000,1.8800,1.7500,1.8700,2732559
2023-07-27,1.9500,1.9500,1.7400,1.7500,3881206
2023-07-26,1.8800,1.9700,1.8600,1.9300,2658089
2023-07-25,1.8800,1.9300,1.8600,1.8700,2421945
2023-07-24,1.9500,1.9627,1.8600,1.9100,2993838
2023-07-21,1.9400,2.0000,1.8900,1.9600,3081022
2023-07-20,2.0600,2.0900,1.8600,1.8900,7472302
2023-07-19,2.0500,2.2300,2.0500,2.0700,6020668
2023-07-18,2.0400,2.0800,2.0200,2.0400,3089019
2023-07-17,2.0300,2.0800,2.0100,2.0300,2828092
2023-07-14,2.1100,2.1100,1.9800,2.0300,4338770
2023-07-13,2.1400,2.1800,2.0800,2.1100,4564998
2023-07-12,2.1700,2.1700,2.0650,2.1000,4409555
2023-07-11,2.1000,2.1300,2.0000,2.0700,5100121
2023-07-10,2.1300,2.1400,2.0400,2.0900,3864618
2023-07-07,2.1100,2.2391,2.0900,2.1100,4492714
2023-07-06,2.2200,2.2400,2.0800,2.0800,5912649
2023-07-05,2.3600,2.3999,2.2600,2.2800,2921892
2023-07-03,2.3950,2.4297,2.2800,2.3900,3630087
2023-06-30,2.5100,2.5500,2.3300,2.3500,4166270
2023-06-29,2.3200,2.5900,2.2700,2.4500,9942940
2023-06-28,2.3700,2.4000,2.2400,2.3000,4308464
2023-06-27,2.2800,2.4000,2.2300,2.3800,3943929
2023-06-26,2.3000,2.4200,2.2300,2.2800,4982633
2023-06-23,2.3700,2.3732,2.1300,2.3400,10400237
2023-06-22,2.3700,2.5900,2.3400,2.3900,6524110
2023-06-21,2.5900,2.6000,2.3300,2.4000,5876317
2023-06-20,2.5400,2.6700,2.3500,2.5900,9216827
2023-06-16,2.6500,2.6800,2.4600,2.5100,8809069
2023-06-15,2.2300,2.7000,2.2100,2.5600,15028105
2023-06-14,2.2900,2.3800,2.2000,2.2900,6067484
2023-06-13,2.0900,2.3600,2.0600,2.3000,11543917
2023-06-12,2.0500,2.0700,2.0200,2.0400,2738118
2023-06-09,2.0900,2.2700,1.9900,2.0400,7329701
2023-06-08,2.0700,2.1500,2.0050,2.1100,3142061
2023-06-07,2.1700,2.2200,2.0200,2.0700,3829877
2023-06-06,1.9800,2.1600,1.9400,2.1500,4997105
2023-06-05,2.1100,2.1100,1.9600,2.0000,2602200
2023-06-02,2.1400,2.1800,1.9400,2.0200,4745297
2023-06-01,2.1600,2.1685,2.0000,2.0900,5015546
2023-05-31,2.1900,2.2499,2.1100,2.2100,5776691
2023-05-30,2.4100,2.5000,2.1100,2.1300,14997374
2023-05-26,2.4000,2.4700,2.3200,2.3500,7382639
2023-05-25,2.6800,2.6800,2.3500,2.4000,10361746
2023-05-24,2.4000,2.4200,2.2900,2.4000,5927741
2023-05-23,2.4200,2.5800,2.3600,2.4400,7589671
2023-05-22,2.2400,2.4100,2.2140,2.4100,6769454
2023-05-19,2.4400,2.4500,2.2000,2.2100,6303134
2023-05-18,2.4400,2.5000,2.3600,2.4200,10260640
2023-05-17,2.4200,2.4800,2.3500,2.4000,8027452
2023-05-16,2.5000,2.5000,2.3500,2.4100,4753519
2023-05-15,2.5000,2.5900,2.3600,2.5300,11033515
2023-05-12,2.5300,2.5300,2.3100,2.3800,4915770
2023-05-11,2.5900,2.6500,2.5000,2.5100,3172622
2023-05-10,2.9200,2.9400,2.4900,2.5500,9461641
2023-05-09,2.8200,3.2500,2.7500,2.9700,11904455
2023-05-08,2.7900,2.8900,2.6300,2.7900,4050488
2023-05-05,2.6200,2.8400,2.6100,2.7400,5061120
2023-05-04,2.6300,2.6400,2.3900,2.5300,4201255
2023-05-03,2.5800,2.7200,2.5200,2.6000,3207344
