timestamp,open,high,low,close,volume
2023-12-04,18.2400,19.7300,18.2300,18.7100,11959752
2023-12-01,17.5200,18.4250,17.1000,18.3200,11769419
2023-11-30,17.8000,17.8950,17.2200,17.4200,14931025
2023-11-29,18.7700,19.1200,17.7300,17.7300,10110834
2023-11-28,18.2700,18.8400,18.1600,18.7200,9054180
2023-11-27,20.2000,20.2105,18.3200,18.3400,18083029
2023-11-24,20.3500,20.6250,20.2301,20.2900,2118350
2023-11-22,20.6700,20.9200,20.3400,20.4500,3932366
2023-11-21,20.3200,20.9300,20.2100,20.7000,5697321
2023-11-20,20.4200,21.1000,20.3600,20.5800,4562041
2023-11-17,20.2000,20.8899,20.1100,20.5200,3957101
2023-11-16,20.7600,20.9100,19.7500,19.9500,4880476
2023-11-15,20.3500,21.6400,20.3100,21.1300,7150349
2023-11-14,20.3600,21.0400,19.9501,20.1700,7738924
2023-11-13,19.7900,19.8800,19.3300,19.4100,4131663
2023-11-10,19.7800,19.9800,19.0200,19.9600,5333903
2023-11-09,21.1000,21.4600,19.8100,19.8900,6379788
2023-11-08,20.8500,21.3700,20.5210,20.9700,4138537
2023-11-07,20.7000,21.0650,20.3800,21.0400,4374892
2023-11-06,21.0000,21.1800,20.3016,20.6400,4898246
2023-11-03,20.5500,21.1970,20.4300,21.1300,7455599
2023-11-02,19.6500,20.0800,19.2300,20.0400,6413359
2023-11-01,19.2600,19.4300,18.6800,19.1400,7156421
2023-10-31,19.4200,19.5100,18.7800,19.3300,8745703
2023-10-30,18.1800,18.5900,17.8700,18.5800,5457453
2023-10-27,18.0800,18.5600,17.9350,18.0200,8384638
2023-10-26,16.7900,18.0600,16.7300,17.9800,8930796
2023-10-25,16.9700,17.1000,16.6000,16.8700,5386610
2023-10-24,16.9700,17.4000,16.9000,17.1200,5140673
2023-10-23,16.6100,17.3650,16.5600,16.8400,5389288
2023-10-20,16.8100,16.9700,16.5300,16.8000,4888003
2023-10-19,17.0900,17.4590,16.7500,16.8600,7076355
2023-10-18,18.2400,18.2650,17.1400,17.2000,6301108
2023-10-17,17.2300,18.5000,17.1800,18.3600,6812969
2023-10-16,16.9000,17.7250,16.5900,17.4900,6227956
2023-10-13,17.1000,17.3532,16.7550,17.0000,8503762
2023-10-12,18.9400,18.9700,17.3200,17.3600,9119420
2023-10-11,18.7800,19.1000,18.4650,18.7900,4011102
2023-10-10,18.4000,19.0200,18.3400,18.7400,5724658
2023-10-09,18.4200,18.6300,18.1900,18.3600,4882689
2023-10-06,18.1400,19.0500,18.0700,18.7500,7172919
2023-10-05,18.3600,18.4800,17.7650,18.4500,5677289
2023-10-04,18.2200,18.3900,17.9200,18.3100,5279150
2023-10-03,18.4400,18.6500,17.7600,18.0200,5679851
2023-10-02,18.2000,18.6800,17.8187,18.5900,6902789
2023-09-29,18.4900,18.6300,18.1250,18.2600,6591777
