Date,NG=F_Open,NG=F_Adj Close,NG=F_Volume,NG=F_High,NG=F_Low,NG=F_MA_5,NG=F_MA_20,NG=F_MA_250,NG=F_realVolatility20,NG=F_realVolatility60,NG=F_realVolatility250,NG=F_avgVolume_20,NG=F_avgVolume_60,NG=F_avgVolume_250,NG=F_log1DayRet,NG=F_logMA5_20,NG=F_logMA20_250,NG=F_logMA5_250,NG=F_log1DayRange,NG=F_HL_20_realVol_20,NG=F_HL_5_realVol_20,NG=F_logD2,NG=F_logD5
2019-12-23,0.0472638075488842,0.0216568766204099,-31006.919322041664,0.0475877466712504,0.0625080624359895,0.014796548180613798,0.1093791611958618,,0.10417410159996084,,,12014.905248517822,,,-0.7804218036831063,-2.000426466645513,,,-4.205031520573966,1.1316597055752826,0.669495440836082,-2.4268700388571456,-5.417096754979082
2019-12-24,0.0991638623733011,0.1803193664603959,46332.65015880072,0.1720054729963922,0.1279057618971304,0.036185312867120414,0.10390933607204951,,0.09681926468412251,,,12132.70879194371,,,0.5979558795377363,-1.054865435790634,,,-3.121302047587942,1.0617411689639416,0.7180212720428317,-2.1789255127140783,-2.2354515970379025
2019-12-26,0.1246741459065166,0.1672926616054779,41230.07523307903,0.1250041332332176,0.1583969246863155,0.07395385480604208,0.10768514701492919,,0.09778885259773326,,,10075.49194999279,,,0.29404124249621005,-0.37577034893404004,,,-3.399415227050545,1.0147230098650757,0.566615096588588,-1.9266463974211776,-1.6668408342510561
2019-12-27,0.1365736052593218,0.0732802520708502,-54029.20066459122,0.1441418564364796,0.1026720489115304,0.10194109312234563,0.0995720237791683,,0.09324845629618285,,,10808.581197619691,,,-0.6225725417689166,0.02351388866446604,,,-3.1827896460428122,0.9929279871543982,0.43565092070719424,-2.2345609562767135,-1.9665687346872927
2019-12-30,0.0884882172089898,0.0314824748229027,-75059.86481110248,0.0198582438977659,0.0525258537211692,0.09480632631600731,0.09853195465593409,,0.09391726441314166,,,11390.015500902442,,,-1.033438368088318,-0.03854476799257925,,,-3.421371217251468,0.9791230502140563,0.43347941992484407,-1.9964970535444109,-3.333337799217346
2019-12-31,0.0436304944000125,0.0853312535084225,-82884.21882455556,0.040955947900003,0.0643380388785483,0.10754120169360984,0.1013630551736816,,0.09254510803657044,,,10109.77633293867,,,0.670784463842119,0.05916536833954266,,,-3.7557848924400083,0.9137764313570087,0.24952183504438932,-4.418607515646184,-2.75397304398291
2020-01-02,0.0902261637409631,0.1452225582669355,-57586.04442302998,0.1125165415639539,0.0876305292123487,0.10052184005491775,0.10149238137611785,,0.0926076062908651,,,9581.014681165198,,,0.47594800163341416,-0.009608717461710848,,,-3.69344938630136,0.8505285031751669,0.23416094608795016,-2.173839403465342,-3.349645087304372
2020-01-03,0.1149392546507124,0.0448260355772103,75151.13974896862,0.1019166931926385,0.1046534979761399,0.07602851484926423,0.09915761348899102,,0.09345695249888543,,,10444.196513870686,,,-0.9416146464821562,-0.2656021742989678,,,-5.900964176457698,0.9934147918103303,1.091959994021444,-3.2063244753608124,-2.099916726701604
2020-01-06,0.2058791465070564,0.1789690472285041,24002.20222915376,0.1783080183414589,0.1959810234311372,0.09716627388079502,0.0993712849804715,,0.09364344449698497,,,10603.12321100995,,,-0.14007645881429878,-0.022439513710314055,,,-4.035716939782762,0.9599599824304722,0.9966222617984855,-3.388878897843512,-2.2472563978020546
2020-01-07,0.0923691127398915,0.1546041652515837,75463.08681496314,0.1060683471719201,0.096468815462972,0.12179061196653122,0.09617573845616834,,0.0903979483690863,,,13230.032257561155,,,0.5150754328517106,0.23612614799087892,,,-4.646040962016051,0.9428216049766729,0.9165361960577848,-2.209293953039836,-2.0945820596182094
2020-01-08,0.1189947353710283,0.0584472267782485,25495.921447117435,0.0944468992861005,0.086538509271504,0.11641380662049641,0.0935674227818005,,0.09071149076421504,,,13135.077843038856,,,-0.710955010813021,0.21846886614337616,,,-4.8398310558969255,0.9648628157923764,0.8499565524597997,-2.1159244598701625,-3.616222970596754
2020-01-09,0.0640374998766415,0.0915203340785981,-37969.06095434107,0.0549973178829088,0.1127084948162446,0.10567336178282893,0.08671265709354563,,0.08496727785126654,,,9987.046216378521,,,0.35709233062018486,0.19775298355322027,,,-2.852304416543531,0.9585814631920201,1.1202494592843366,-2.7632907835859855,-2.924300859547819
2020-01-10,0.0811905345776329,0.1392992381689486,48148.15155211995,0.139710132353628,0.1194872152175863,0.1245680023011766,0.07779488914706831,,0.06688952595084169,,,5444.544697352252,,,0.5398257406435252,0.47077603318292616,,,-3.9009388059617915,0.9082595721897255,0.7803641063365807,-2.515134815214052,-2.3594390551539406
2020-01-13,0.1242385710709381,0.11997800631246,-61010.20587944225,0.1090005890212095,0.1355754684263401,0.11276979411796777,0.0816522104490817,,0.06699150331450446,,,675.0825825639265,,,-0.03489523215894119,0.3228796292632296,,,-3.627788892671078,0.8998941192681029,0.8038503601359231,-3.5593374804644298,-2.8303696954872346
2020-01-14,0.1217644696125197,0.0748667430767229,70386.10707529084,0.1181437562308271,0.1032069426572641,0.09682230968299561,0.08227594995729698,,0.06686068502491167,,,4062.1872920316505,,,-0.48637882757015405,0.16279859877365072,,,-4.203926403580566,0.8754857430516458,0.7325107771749267,-2.742137190953192,-2.529016265431335
2020-01-15,0.1020797625517242,0.0995532853353107,31449.476007550547,0.0642539256470688,0.0809088649797538,0.10504352139440805,0.08594876947228203,,0.06561823434000075,,,6766.166518247158,,,-0.025061461666754364,0.2006233388102222,,,-4.0950484499318405,0.7390226152205782,0.5403015931492591,-3.8910092991788643,-3.1915997581962574
2020-01-16,0.1040037577532659,0.0776533233798437,26153.4089835435,0.0994917805262995,0.1002869249988878,0.10227011925465719,0.08616265848988108,,0.06558205559790957,,,6270.834426648504,,,-0.29217268256988077,0.17138065325386853,,,-7.136986733294044,1.0339900784210831,1.438904415477114,-5.882940132736955,-4.278242590684465
2020-01-17,0.0585550693803686,0.1023172741995812,18347.847817205417,0.0770603569875318,0.0182119846348691,0.09487372646078371,0.09235602460431665,,0.06052876788250179,,,5861.553845718698,,,0.5581108485899356,0.02689587112338658,,,-2.8327911032171613,1.0296951750404517,1.6334663811159846,-5.891080401930525,-3.29732494547267
2020-01-21,0.1055383636312379,0.1319701544482105,27886.439183582523,0.1133323739194145,0.1516905012355596,0.0972721560879338,0.10228732930226055,,0.04808039395671074,,,4822.042064281997,,,0.22350127122472638,-0.05027302440145632,,,-3.260788848820063,1.0386923450312209,1.6831678631172466,-2.912921135644651,-4.423503165377007
2020-01-22,0.129184860314738,0.0334545315627514,-43314.89469822712,0.0930779046434377,0.0771728670727769,0.08898971378513951,0.10060224043766841,,0.04993139310722685,,,3359.3048337022074,,,-1.3510571541292462,-0.12265374056490796,,,-4.141119391592006,1.0349450395371662,1.6843531663285896,-2.6756399926922536,-3.1841794775386356
2020-01-23,0.0499440865895568,0.0085374214387685,31323.950272942515,0.0362375926513587,0.0244319019950669,0.07078654100583107,0.09994626767858635,,0.05109572582742057,,,6475.848313451417,,,-1.7664450885374867,-0.34496383452319196,,,-4.43917360475224,1.0385535218775606,1.6812525895943926,-2.0920589432901004,-2.396721459125309
2020-01-24,-0.0016089097419702,-0.0070592391447998,-8359.132508595445,-0.0082445854809367,-0.0041643316019599,0.05384402850090235,0.09057733739832656,,0.05273543557958348,,,3741.259180081608,,,1.478780505132498,-0.5201125365622631,,,-5.501596067262565,1.0656507430385127,1.045254842930701,-3.2061133451920836,-2.468491370439688
2020-01-27,-0.0152414306236707,0.0562076842693159,-15016.30975317843,0.0009731345437562,0.0422004405497149,0.044622110514849295,0.08502308853151845,,0.05000975464221217,,,928.9399307687352,,,,-0.6446933617523115,,,-3.18865447502488,1.074401170405359,0.9507668947680683,-3.043447496238597,-3.0767343260959485
2020-01-28,0.0528084702491775,0.0574163673673213,-29835.87535330774,0.0462303710536662,0.0615284361182895,0.029711353098671456,0.084229894296342,,0.050330585726308434,,,2138.6061963329093,,,0.08365780921932098,-1.0420206654050104,,,-4.180028924945782,1.050871817548052,0.8272603531097718,-2.7414683203241754,-2.596234439854527
2020-01-29,0.0536739007937761,0.0929869202156581,-14864.87571436586,0.0748399829980417,0.0824835252607776,0.0416178308292528,0.08730511656597979,,0.04879357417421805,,,5148.355651169741,,,0.5495319757881832,-0.7408803689946671,,,-4.8738941362997865,1.0456650458265595,0.8585811164528238,-3.3028218336394035,-2.82123476742602
2020-01-30,0.0932277293148322,0.0760930424809851,-11880.016544664308,0.0969559138446036,0.0892291811376695,0.05512895503769612,0.08684320601460792,,0.0488569296792452,,,8698.565765164301,,,-0.20308836759448745,-0.4544291850586688,,,-4.86306918271726,1.0471355624993937,0.8795622647455459,-3.980479853797743,-2.6948040049777426
2020-01-31,0.0692860370607388,0.0505305718258939,-44058.87982673432,0.0352797124771391,0.0539905645955303,0.06664691723183487,0.08210860669255585,,0.04747027989533417,,,9374.923994979084,,,-0.315664864677817,-0.2086340503162791,,,-3.978651596259603,1.0402062663118434,0.7008185459486476,-3.159278827588473,-2.8544096197975817
2020-02-03,0.0406478964011434,0.0249806625162227,-65749.62953156709,0.0510859756114043,0.0388032282138659,0.060401512881216216,0.08111633803950645,,0.04848713445676131,,,2329.8855309523,,,-0.48684505939329414,-0.294870243983568,,,-4.3995596518456015,0.9724530772233032,0.40233743461101834,-2.9737285417458357,-3.46647147716925
2020-02-04,0.026882479920989,-0.0656849614099768,-19294.06331656597,0.0026707139760169,-0.0878802017055988,0.0357812471257566,0.0688836376075824,,0.05313920724009987,,,165.07225366631354,,,,-0.6549947366599549,,,-2.4018429822619267,1.056398627647219,1.02094655460164,-2.1523087667696004,-2.0947474515583697
2020-02-05,-0.1056042847847396,0.0124276714079067,34279.70922086615,0.0050404624902771,-0.017509555266596,0.019669397364206316,0.06177481291539856,,0.050513307817116375,,,-1894.0966260385364,,,,-1.1444317287596346,,,-3.7920194255892765,1.053323022312069,0.9271651867411252,-4.377796306477712,-2.5187623552459972
2020-02-06,0.1046739108137697,0.2387070868043848,165380.08381651598,0.2167224863463785,0.1340664940309166,0.05219220622888625,0.07078780591670537,,0.06413372826536719,,,5100.111492431391,,,0.824387315630342,-0.3047535752696886,,,-2.4930679550388297,1.0992701499547701,0.9090696999998741,-1.1894387761532847,-1.816375712145756
2020-02-07,0.1952798891587537,0.1823460939945915,-3597.7167311173107,0.1644588305359853,0.213566859957859,0.07855531066262578,0.07532909391250506,,0.06873002672730008,,,6818.678703592579,,,-0.06852736183279315,0.041936537583669775,,,-3.013732725537843,1.0908973149716956,0.8600762288556898,-1.772436824242105,-2.0263518932206983
2020-02-10,0.1842538040535892,0.0606284399647643,5068.007495814658,0.1057208739051798,0.1078642622963725,0.08568486615233409,0.07139555400229583,,0.0671083138823739,,,4664.671500777315,,,-1.1115500876740363,0.18244062049043278,,,-6.14536734177138,1.1894077487180152,1.5423693742986162,-1.7255299900932706,-3.334068477724701
2020-02-11,0.0790286757502971,0.1495126129661519,-19175.037213509717,0.0875136403303427,0.1230231125001082,0.12872438102755984,0.07287228433498043,,0.06854326164806732,,,6756.429934073941,,,0.6375699861533805,0.568965158157811,,,-3.3379557964078064,1.1975665582846804,1.4169590491020256,-3.416306521154211,-1.5361987222444222
2020-02-12,0.1304913619301293,0.2165981009192965,104465.43330669284,0.2208790156750806,0.1520537428897388,0.1695584669298378,0.0799588522271091,,0.07571210680740907,,,8460.39624564404,,,0.506736534377177,0.751685649791486,,,-2.6761842644983087,1.2395152767680342,1.4956382744968795,-1.8580937717071848,-1.5888001951413315
2020-02-13,0.214306678003797,0.2071722314459572,8911.219221302745,0.218413295142374,0.2410590487803952,0.1632514958581523,0.08533979953264142,,0.08082936848775692,0.08175489585186138,,7333.48340633165,8670.516053176216,,-0.033857580648134364,0.648651002391018,,,-3.787782921979227,1.2406691231259888,1.3779746246433926,-2.853198203515844,-3.456661825576658
2020-02-14,0.208764566667873,0.1162945978191356,3837.3981036604528,0.1345373358434998,0.1543865643293367,0.1500411966230611,0.08727186325460602,,0.08109734553682273,0.0817330949087363,,6217.682862337499,8606.428334634806,,-0.5850805336899204,0.5418817891353301,,,-3.9195901398165343,1.0009751530128503,1.3077986591866633,-2.2995546584012136,-2.717320596106
2020-02-18,0.1093186731647901,0.0830882022011025,3585.3308126088814,0.1429636210000158,0.1099603741689709,0.15453314907032872,0.08631040965468209,,0.08102353796341462,0.08092735472551157,,5479.557012107672,8424.462391763009,,-0.27436450314148875,0.5824584178752072,,,-3.411149333535977,0.9777822299123627,0.48598164891069995,-2.086796287681267,-3.796029915821453
2020-02-19,0.080420867384314,0.1297994173338681,-3995.7285665625095,0.0804167685055563,0.085435713493813,0.15059050994387196,0.08620187279896496,,0.08096058373885863,0.07987542969862468,,3885.44862460042,8885.362385350478,,0.4787166282165912,0.5578723947596091,,,-5.294535529067418,1.0139564870931528,0.9566427390484413,-4.304708656156184,-3.9264670384236062
2020-02-20,0.1104609604828037,0.0540385204837878,-3517.835082492893,0.084302496568648,0.0901749449489566,0.11807859385677025,0.08723107224501678,,0.08038352818374239,0.08007596230977061,,5875.3016053871315,7592.489378922745,,-0.7149650251859673,0.30278985185826335,,,-5.137483631540745,1.045652869635708,0.8495737704748184,-3.5387477521189474,-1.8167106955777037
2020-02-21,0.053512463185189,0.0914831984208444,-18178.17410027616,0.054233512120521,0.0819182525273878,0.09494078725174768,0.09137836109412059,,0.07822037366377296,0.07975494336889054,,3400.1953867261973,7296.982982898479,,0.5362407481003912,0.03824470427317576,,,-3.5868739054220438,1.0459718096267006,0.8844876585911098,-3.2618820021198505,-2.1568494373035865
2020-02-24,0.095300042479546,0.1265805979668552,-50490.93672131971,0.1008085766299866,0.1125154236360059,0.0969979872812916,0.09806035294970333,,0.07501100491288988,0.07587206178499475,,1293.605176089985,5722.524382705102,,0.28384898695363414,-0.01089290692982797,,,-4.447581394159789,0.9914180939307058,0.8634732780610781,-2.623588506399516,-4.576971517268185
2020-02-25,0.1348685178889019,0.0575267949682551,18458.89853159685,0.1132812226745771,0.0803488210056448,0.09188570583472212,0.09812630848465029,,0.07497283815071876,0.07604461635777632,,2967.3655903287486,4657.265823696758,,-0.8520495235782855,-0.06571003405250414,,,-3.413298252701467,0.9836227298926103,0.86287359623486,-3.3826778285481494,-3.66667159493014
2020-02-26,0.0591105300948597,0.0770998465749752,-21879.29983401575,0.0480932110728176,0.078621107504609,0.08134579168294354,0.09911048244503298,,0.07453824294812494,0.07387005189033195,,3365.194366293348,5437.46058674865,,0.2656922078840434,-0.19752611085586919,,,-3.489114376286501,0.9875277783625437,0.7531581368385537,-3.0061715458035487,-2.943147968460536
2020-02-27,0.0574258477839861,0.0080982692337836,44798.39750895958,0.0328353216418835,0.0026559725167965,0.0721577414329427,0.09486604989593926,,0.07727206357036805,0.07451350661270033,,6348.35802745962,7628.9097265106,,-1.9588441477868797,-0.2736113196863031,,,-3.5005973923068354,0.9654373575403775,0.429338262648941,-3.007227577427262,-3.0804136126459314
2020-02-28,0.0195657667582833,0.0837746890735817,-13690.704862698942,0.0351094956954576,0.0649025726140064,0.07061603956349016,0.09525013222556909,,0.07719289115510987,0.07403872595674084,,6257.823611557888,8355.388569886954,,1.454349476972416,-0.2992490942206157,,,-3.5134792306303275,0.9380062023500344,0.4348576257227462,-5.009409670688591,-4.865430450272969
2020-03-02,0.0781307839722318,0.0841917174181245,-14477.521246544027,0.0738342313798752,0.068431297205209,0.06213826345374403,0.09693318950518062,,0.07653066199153617,0.07377850479628469,,7736.891540567402,8897.610072237228,,0.07471240829338172,-0.4446600153388671,,,-5.22081310730266,0.9909913942008655,0.7798819916311485,-2.5757931126389906,-3.1608692023472686
2020-03-03,0.1005803339340836,0.1869395507424218,-1694.902955097772,0.1803509438236772,0.1274832258118456,0.08802081460857737,0.10503113391649058,,0.07708312229824958,0.07475677117266678,,10939.627869390868,7904.569971404619,,0.6198285557108674,-0.17668350354406737,,,-2.939962371916501,1.00200387111275,0.8666280698612727,-2.271426971618812,-2.0447483254663457
2020-03-04,0.180352211675477,0.1589232057826501,-51974.38813719837,0.1424904683336618,0.1718387007254405,0.10438548645011234,0.11626154227612191,,0.06654332814423736,0.07449943259305404,,9305.611628359247,6691.269031011837,,-0.12649056746758872,-0.10775168082798525,,,-3.528522959673983,0.9510497349039226,0.8640331580748986,-2.5938537446783134,-2.5031925112533258
2020-03-05,0.1461979907539166,0.0614703767734856,-59996.81387554171,0.1068311072566727,0.1005591320881138,0.11505990795805274,0.11871367754440088,,0.06334226809456148,0.07282045991452105,,4591.7854735388555,5309.240368353826,,-0.8664064237997563,-0.031261591328227555,,,-5.07166395503643,0.9904157584410278,1.0254825042344233,-2.075695176326771,-2.9304670001953887
2020-03-06,0.0639557948895137,0.1559985129733849,-40757.06544682065,0.1122938915726812,0.1110932402954547,0.1295046727380134,0.11457824885285088,,0.05752908687546778,0.07324919876454501,,-5715.071989627975,4173.372448614092,,0.8916543351203818,0.12245897772735675,,,-6.724891138391311,1.1185711953518234,1.4983003198890457,-5.834565826287003,-2.627985316600383
2020-03-09,0.1545979346607218,0.1815001297521155,102962.76810824889,0.199472021672878,0.1573840956788157,0.14896635520481158,0.11453595064072708,,0.057476925540851286,0.0720125746699123,,-387.0477476596658,5472.892390770478,,0.1604285917732603,0.26283172334526994,,,-3.1679943729171254,1.111135497847157,1.596948757646448,-2.1200156254439197,-2.32986983582968
2020-03-10,0.251265822142346,0.1227918948545625,41562.96979354484,0.187980664298387,0.1795515541549364,0.13613682402723973,0.11764412338521697,,0.056071978447975256,0.06579799308915472,,1437.7003672268434,3848.972188452137,,-0.7160204203696532,0.14599627507274351,,,-4.77606407084958,1.0177559584346025,1.4100393670649902,-3.4050060819970716,-2.7465677296971087
2020-03-11,0.0961297310261548,0.0951580774229265,-25069.32449418816,0.0922387097355061,0.1105980294918933,0.123383798355295,0.11492639660805573,,0.05576245172839776,0.06552263334929646,,1142.9860031929215,2858.16617327693,,-0.01015916244749519,0.07100791517252272,,,-3.9976179447818803,1.0041568470077304,1.3297682980305523,-2.4494385188200924,-2.7525488154930895
2020-03-12,0.1441743371612718,0.409727397189825,265600.8943521588,0.4065339907724601,0.1899891440526639,0.19303520243856287,0.12458286142158212,,0.08391258536340329,0.07733698755903469,,9199.75905546622,7240.7808643806375,,1.0444688116301213,0.43790152021827616,,,-1.5299576087886986,1.115092877092386,1.9243785480264768,-1.2484978190173626,-1.054814507397376
2020-03-13,0.3709806554400798,0.3523619387609091,-16887.11889361401,0.3065228275836182,0.3574170204554949,0.2323078875960677,0.13184234678732973,,0.09673442187710594,0.08358468664423706,,7909.8421497203835,7336.49735809973,,-0.05149103713438401,0.5664567272816369,,,-2.978006450895466,1.138536105362598,1.2164583962445439,-1.357886273753207,-1.6277881234812208
2020-03-16,0.3289385849580795,0.2667993266807746,-22239.405214454517,0.3109049153142267,0.3520472053612189,0.24936772698179954,0.13936758323041168,,0.10121173465238636,0.08618893999415697,,6606.0019838146345,6364.839757600213,,-0.2093742711270393,0.5818136959254343,,,-3.190718731576549,1.1522372639171794,1.2159312794452348,-1.9454137787041088,-2.4615902391987032
2020-03-17,0.2839767536418838,0.2112154975538716,-15754.05055307466,0.2780764816810341,0.2402601045592247,0.26705244752166135,0.14577394799805016,,0.10151650456126891,0.08566671254721045,,5639.032915530458,5660.047924452276,,-0.2960134537278887,0.6053879513074,,,-3.275013012994666,1.1559593786342954,0.903962267409845,-1.9579573374447137,-2.4256163461154294
2020-03-18,0.1898998714492357,0.2795732466050438,44109.855658829925,0.2158842507685554,0.2276897923131142,0.3039354813580848,0.15326263946160892,,0.10571358274265609,0.08535285433142643,,8044.3121268000805,5583.934271894165,,0.38676738037152425,0.6846623989963411,,,-4.439186235328378,1.1183890326327341,1.038108477506991,-4.360349692512052,-1.6905657088671
2020-03-19,0.3008544132466306,0.1491920326662379,28077.484628559323,0.2317059618632921,0.1894215037254927,0.2518284084533674,0.15802031507073142,,0.10312238627200115,0.08524809557428359,,9624.078112352692,6286.22818381401,,-0.7013921848344944,0.46602433558629464,,,-3.1633356803553183,1.0898450904964925,0.5858730630502573,-2.7802424996076347,-1.3450166706742228
2020-03-20,0.1506351903145,0.1931785475450547,-18098.99825153561,0.1699917718569357,0.2065028629658234,0.21999173021019652,0.16310508252694195,,0.10217171322290508,0.0849304838625479,,9628.036904789717,6501.360201655777,,0.24875392256504475,0.2991952845216733,,,-3.3101391985546895,1.0944102484833498,0.5419356882138379,-2.448828958526677,-1.8376983375478237
2020-03-23,0.1615538262015914,0.1651815537654122,10791.358323583336,0.1165744806676276,0.1425169892768549,0.19966817562712405,0.16503513031686978,,0.10180939175635069,0.0847649742991351,,12692.15165703487,5909.005337735488,,0.02220681852861667,0.19049850456715292,,,-3.6518723966268514,1.0834214643643398,0.5201169996941604,-4.1358217026051545,-2.286536828866956
2020-03-24,0.171289833536528,0.1998542779820924,7276.114459133489,0.1879959192874496,0.2142271573976164,0.1973959317127682,0.17215150446756167,,0.0988298292919952,0.08518979198895656,,12133.012453411702,5343.105991503062,,0.1542314362062191,0.136836588399889,,,-3.6408042841522663,1.0809568355321888,0.49367285801286287,-5.009276651913022,-4.477549514780744
2020-03-25,0.2095044276505868,0.3571788197153134,65700.80963266232,0.3473027365750167,0.2199322159618819,0.21291704633482214,0.18615545312457854,,0.10434190916599938,0.09036628554010658,,16512.017926745604,7338.6061631239545,,0.5334916784252272,0.1343205418861204,,,-2.0606549549809965,1.144790591507264,0.6527020626003067,-1.6502741469000075,-2.5561160359404744
