Date,YM=F_Open,YM=F_Adj Close,YM=F_Volume,YM=F_High,YM=F_Low,YM=F_MA_5,YM=F_MA_20,YM=F_MA_250,YM=F_realVolatility20,YM=F_realVolatility60,YM=F_realVolatility250,YM=F_avgVolume_20,YM=F_avgVolume_60,YM=F_avgVolume_250,YM=F_log1DayRet,YM=F_logMA5_20,YM=F_logMA20_250,YM=F_logMA5_250,YM=F_log1DayRange,YM=F_HL_20_realVol_20,YM=F_HL_5_realVol_20,YM=F_logD2,YM=F_logD5
2019-12-16,1541.4834855534064,1815.3260454448991,-15665.73252080359,1606.193582282176,1697.2239152676684,1367.3314143062835,1395.043400816601,,381.858527963485,,,-6379.310764641736,,,0.16351983589214888,-0.020064558986272952,,,4.511192780485816,0.7042570981700352,0.6401375394223825,6.629372891039854,6.884370841562358
2019-12-17,1763.395755546604,1406.608537265849,12046.040510753955,1590.2778007040945,1619.6023601348606,1430.9110614557671,1399.7215190781494,,381.373920894758,,,-1592.6990184163906,,,-0.2260598423891254,0.022038045428295006,,,3.378425370752894,0.6524616913524537,0.47465915356106086,4.60681301869349,5.761731318192071
2019-12-18,1424.043151940341,872.0620550611566,38887.65059975031,1302.716710196131,1004.2168733320576,1331.8176686143815,1347.1145572848268,,377.7684415742381,,,1294.1937732248582,,,-0.4903948094037782,-0.01142026272776999,,,5.698769386313491,0.6568672806976924,0.9683534530786734,6.849346190840169,6.205500679916568
2019-12-19,815.300672070065,726.3498659498146,119722.1293377277,843.1863594771421,729.4767829959546,1265.4238918554001,1327.2717831301368,,399.9216810359057,,,7530.672280619452,,,-0.11552516022522177,-0.0477183861509765,,,4.733647623077655,0.6502379532530398,0.9517083128640927,6.522473124830967,5.80504124101485
2019-12-20,844.0407483286435,1356.8919813331304,85585.92504201457,914.7942439107464,738.2029093708752,1235.44769701097,1330.6603538688787,,399.8685218702816,,,9539.717597812078,,,0.47475128214481377,-0.07424191359225162,,,5.173838218675322,0.6504323368669412,0.8668043850927147,6.183798161958799,5.009841473918714
2019-12-23,1334.4230786670887,1233.7191695309048,4970.38492204019,1156.9478227307518,1490.8469943344262,1119.126321828171,1290.3018603325963,,363.4917292271462,,,8957.293795000895,,,-0.07846572541898822,-0.1423278801596526,,,5.810839065975205,0.7065205362845107,0.9833671488622154,6.229239147859949,6.365794748560007
2019-12-24,1324.3674521631583,2227.5091330966643,-40095.81687292014,2131.6285298752664,1593.3046195891748,1283.306440994334,1352.3290006748132,,411.6587888441309,,,7444.772807026903,,,0.5199490296547874,-0.05238838736921389,,,6.288460442722926,0.7832444632792086,0.6006302912068177,6.769202330007908,6.710402025180264
2019-12-26,2163.915005705063,1389.2392435572074,19453.764333800733,1795.1344213832526,2001.625367470242,1386.7418786935443,1388.682318300857,,378.251646013716,,,6323.917061845228,,,-0.4431627932142993,-0.0013983015105107632,,,5.330256566824821,0.797728729627312,0.599055513631177,5.046774816704188,6.248385540155584
2019-12-27,1365.1925221441345,1806.7521300506703,-29642.2706936824,1445.489090488696,1624.0092062486383,1602.8223315137154,1409.0528306921876,,389.65446448855636,,,7203.967927127749,,,0.28023536956542594,0.12884830511448547,,,5.184701288203287,0.8043922384212852,0.4838126187169349,6.042055477129654,6.985088717529793
2019-12-30,1852.4159160000984,1470.2107456567574,12645.829131620703,1549.5166469189353,1778.297324142848,1625.4860843784409,1420.3462902077342,,387.89859458921075,,,7043.073194403538,,,-0.231084932777036,0.13490619167377724,,,5.432763803246624,0.8099894980867554,0.4447446402635203,4.3940972668356935,4.730204770593183
2019-12-31,1465.3055852862126,1532.3228728030117,-12096.758447011089,1343.875158292638,1426.0586029446604,1685.2068250328623,1419.0500054113015,,387.4565635107454,,,8186.965997348651,,,0.044720990239517436,0.17190066364621556,,,4.408953878517706,0.8078571177110236,0.6705668921064427,5.614693512790605,5.699117287145087
2020-01-02,1520.5919407285292,2072.337796840926,55801.15837304364,2020.3408160917245,1746.2984145439732,1654.1725577817147,1435.8519867837595,,408.644845985824,,,13031.55401557471,,,0.30957764673477595,0.14154252667497613,,,5.613282844589772,0.8255635169444558,0.4657671059821682,6.400468471519909,5.044529901618141
2020-01-03,2086.3110928235183,2297.262800092361,28540.85514148185,2160.1093362090323,2138.5153992869346,1835.7772690887455,1472.1678920943646,,451.3268883652973,,,13159.740691876901,,,0.09632084817950028,0.22073190077478555,,,3.072412577236019,0.9011064326173029,1.0405183617895193,6.6397973043240235,6.811270321585425
2020-01-06,2308.086347076922,1869.4022787784847,2651.8862851195154,2081.5498590537645,2223.971097524751,1848.3072988343083,1465.3224488171145,,443.774017008046,,,13596.597763765632,,,-0.21080001726958505,0.23219492681142356,,,4.958789134422547,0.9025892226079764,1.0212383107761664,5.312888283569319,4.1375660552868165
2020-01-07,1858.7858055732868,1716.80063714871,49190.316625281936,1580.4853974190555,1612.076242922751,1897.6252771326988,1482.6282752214897,,446.62872939870374,,,14839.963014586805,,,-0.07946101784065646,0.24678687587835607,,,3.452867379371787,0.9199758760692478,1.048234528382535,6.363824618899334,5.50772659837325
2020-01-08,1576.0299723594508,1787.6585425538142,-62272.89856744245,1664.9436090213458,1768.84388983405,1948.6924110828593,1530.089243062544,,424.45508274951123,,,12854.381945197349,,,0.12599767753842267,0.24183252672942218,,,4.643431600822456,0.9180816910455847,1.0594420032671532,4.403589185736869,5.542579031490678
2020-01-09,1859.473943322053,1955.3679979610388,-21684.36056239443,1843.4381931458372,1902.3934557548887,1925.2984513068818,1573.4221278846744,,421.24952596289097,,,12768.696345548806,,,0.05028478842334959,0.2018280488106132,,,4.076778895417011,0.9236897029876988,0.789082113831563,5.474651705722882,4.7619157722449375
2020-01-10,1979.1085988406376,2329.543081684289,-3827.7203904544,2332.127605871927,2156.36765267358,1931.7545076252675,1621.5228310054847,,450.4165014704055,,,12118.763626213786,,,0.1630256053365359,0.17506293442797954,,,5.1691191617947245,0.9229361443285411,0.6975783243563095,6.295052951311531,3.4744565667815457
2020-01-13,2379.0218878929954,2037.0094673921485,43080.42775763913,2027.1300289554529,2290.0609487420807,1965.275945348,1670.457366887856,,439.02787364852855,,,14043.617729904621,,,-0.15520664679068655,0.16253520434396626,,,5.5718913352676935,0.9084162684059148,0.8453628073035832,4.402337336690858,5.12162307861781
2020-01-14,2057.0979029142145,2743.797955063176,88781.61216911607,2862.2401122843185,2177.4962283693385,2170.6754089308934,1732.3086168632508,,497.9389041051593,,,18803.62110873409,,,0.28804687107812843,0.22558338795684305,,,6.529044876252229,0.9338456438042858,0.9323347248430043,6.026481420579987,6.934394598352086
2020-01-15,2782.818301065912,2728.521566015672,-53053.0008588974,2559.682488909289,2823.7491230321502,2358.8480136232647,1777.9683928917893,,545.5452094671523,,,16934.2576918294,,,-0.01970427994395136,0.28270200988529137,,,5.57620147327883,0.9377449767856081,0.8857724420780663,6.538880647153525,6.846797564124598
2020-01-16,2736.951878579719,2094.150408674068,19733.29586967704,2340.7990259623875,2432.588198083169,2386.6044957658705,1812.3454864622004,,542.5669577580298,,,17318.620459775553,,,-0.26769690982073174,0.2752497874406846,,,4.519494339915695,0.8654875526040973,0.7309543959306624,6.476429979501953,4.932907316073012
2020-01-17,2064.56481920608,1783.4750552821097,56312.1335407942,2054.309611054032,2007.553881171185,2277.3908904854347,1857.9161364732481,,495.68485621548143,,,18189.844606827748,,,-0.14635572356550267,0.20357493850234265,,,3.844936812563273,0.8925795233796564,1.0422487225397645,6.851234143990064,6.302743558464337
2020-01-21,1774.364236371628,86.77637215087088,220861.37059295768,1547.631380777868,179.02530409446626,1887.344271437179,1825.9374617833007,,585.0959068673222,,,23246.80666958925,,,-3.017863086689935,0.03307716070174258,,,7.221548038581171,1.0219550857151125,1.389404524733905,7.604582697413022,7.5757041804351
2020-01-22,124.14899670004888,1349.6726837735332,-58377.81035336608,706.5007825387074,1064.65936836123,1608.5192171792507,1825.576496905321,,585.402652905812,,,16048.619899820213,,,2.386134955002392,-0.1265818109746128,,,5.880975865473169,1.0369853547165095,1.301303311718725,6.072589065202581,7.240022451909602
2020-01-23,972.966008533429,1640.6065373592974,-98197.05620268504,1186.2067708642098,743.0144796048698,1390.936211447976,1845.9208652967404,,570.6353789286966,,,10890.247843583951,,,0.5224721454253667,-0.28300121312193355,,,6.094003741913893,1.048647283327012,1.3380576420195205,7.3484782361574705,6.992018325704608
2020-01-24,1846.1723649337,2068.882972469968,-67021.81468970687,2246.0752429773893,2323.0339203549665,1385.882724207156,1837.989557265406,,566.1371583946246,,,9543.947952744616,,,0.11389433095836636,-0.28233505972394907,,,4.343268620367481,1.0268447312119717,1.3726174859586842,6.578153788806524,3.2295164601430635
2020-01-27,2027.3218054443423,1637.616336984618,-117308.3705053653,1709.7857728777744,2073.369041789884,1356.7109805476575,1850.4084119367762,,558.4472073485823,,,2705.841210786315,,,-0.2134738828477987,-0.3103430038874044,,,5.896008346151389,1.0427502455187578,1.025559956795096,1.095340400100091,4.982638470307083
2020-01-28,1682.8217549485234,1534.2850594990196,-92796.02409134776,1364.1249191187017,1542.2178026651018,1646.2127180172872,1836.7850584091934,,562.8741362673129,,,-451.8464590969532,,,-0.09240748722281895,-0.10953946532484024,,,5.182305231868991,1.0427370584107205,0.7231222621420502,6.281514899789507,7.27759921105135
2020-01-29,1595.236908936913,2048.52603075781,162155.22742157656,1732.835591317813,1865.3255605135453,1785.9833874141427,1865.7008226642465,,557.8838615436832,,,7023.623455400841,,,0.25009826769682986,-0.043667577885835814,,,4.886506938377418,1.0400069459318404,0.72178844428324,6.018373467173979,6.54944091619365
2020-01-30,931.7065917582296,1294.5531016894638,-19704.092309627333,1163.4906467025066,989.2769357265352,1716.772700280176,1853.8123341085688,,567.8072224270069,,,6643.256762270028,,,0.3289028699434199,-0.07679804860316797,,,5.160282769564306,1.0292573474378568,0.561707008070421,5.479521456748517,5.84659320148547
2020-01-31,1860.029914002087,1570.4316225934745,24758.57455718465,1705.8791351143882,1614.7699390759008,1617.082430304877,1828.7170253961963,,568.7313469179128,,,5091.127571477079,,,-0.1692420699663027,-0.12299108536170328,,,4.512058743611403,1.0289451141528398,0.5078210744188009,6.16980821960954,6.211505991613293
2020-02-03,1680.9716491726576,946.2084955123428,95636.99547308072,1447.5970619276704,1190.854988228908,1478.8008620104222,1761.1643101671955,,589.989755932928,,,8445.934588057022,,,-0.5746643260973398,-0.17474359920446747,,,5.548071976662264,0.9247371566681519,0.3852095869850575,5.853192237438125,6.538729868864164
2020-02-04,1024.2000242519753,1467.4756055636462,34222.8517134359,1040.0218947162102,1208.866946364633,1465.4389712233474,1741.0679765064535,,592.946730315307,,,10024.482859472842,,,0.3596318057314077,-0.1723438678956699,,,5.128981440203875,0.9236346689981857,0.3816238580580893,4.634301877903123,4.201844596507386
2020-02-05,1471.1226101960674,800.0535632498504,31607.91355631262,1287.3148870628063,1165.1938390137584,1215.7444777217556,1695.2306228115108,,629.2446866205092,,,9145.362706024376,,,-0.6091023892338485,-0.3324621642224163,,,4.8050127499543835,0.8374180325279136,0.39180608110927273,4.984667238935068,7.129676057020089
2020-02-06,693.8072458568749,1684.0726941892826,-8565.044817281945,1247.4144678300215,1195.8707994489414,1293.6483962217194,1690.051330393284,,628.8700692004289,,,11830.755393532401,,,0.8867761832346208,-0.26729246086132435,,,3.9424293781100754,0.8769747422877401,0.6093845388847149,5.378038893228339,5.964914165714058
2020-02-07,1788.650479808035,1694.5187057716976,-17822.934868143057,1566.396713528673,1844.99634086695,1318.465812857364,1677.0088657838169,,625.775250577807,,,12023.82667824497,,,-0.05406266250175389,-0.24054297185988968,,,5.629775723721972,0.8408126211450248,0.6836525322767851,6.796225933516303,4.820983602814585
2020-02-10,1715.7804006617916,1464.595994685904,15814.632182133037,1608.382893469261,1683.327722524351,1422.1433126920763,1633.7615114338976,,607.9391534737185,,,13005.94430687434,,,-0.15828858834278087,-0.13871992316397463,,,4.316752230241803,0.8674858477808037,0.6632247381446212,5.391246074276442,6.25072303049878
2020-02-11,1490.9387237913215,1678.63196800651,-5902.60152353259,1736.1018458189028,1730.6401855237636,1464.3745851806489,1615.8426364646157,,600.665989788603,,,10556.792842815756,,,0.11857321938296796,-0.09842832992606387,,,1.6977528268916589,1.1676221212751845,1.4728809751386374,2.765484658350476,5.352598913262539
2020-02-12,1651.7269980397432,2009.6758063479865,56404.1826876612,1733.4906378768285,1777.0135121697167,1706.299033800276,1579.1365290288563,,548.2540514151607,,,8937.921368743013,,,0.1961520126694371,0.07744852025827696,,,3.7732866456996996,1.1445011433925094,1.416830568081196,6.3009322273581185,7.098063394060873
2020-02-13,2058.760166962671,1369.1204147756252,-31815.65541345964,1732.609334010256,1758.6591682393882,1643.3085779175447,1511.1664714668539,,478.0271861607663,492.46802208833526,,9999.7886410149,6851.5785227341885,,-0.40793544027481415,0.08382978486122696,,,3.2600114046141506,1.18859729116945,1.4410122698859036,5.7349954201222495,5.752421133424372
2020-02-14,1404.149036677285,1709.7553803644842,11613.165272478916,1382.2872558379386,1601.6989286637618,1646.3559128361019,1491.9467200513748,,460.7699009194393,491.7397838693319,,9593.782111154995,8439.901184171385,,0.19691885641366752,0.09848251709868747,,,5.390949749825255,1.1944200064364145,1.3644503257879863,5.703517192750409,2.7237053238757962
2020-02-18,1758.4756331362296,1230.9324176539958,38500.39093952149,1527.192659624856,1347.16529133957,1599.6231974297202,1464.319588169969,,458.9314624765608,491.37310316399515,,8703.19498109136,9395.744453714655,,-0.35667537088439183,0.0883774102585526,,,5.193108885361751,1.1740222004858571,1.5135850765045915,4.928615056054013,5.453882375876389
2020-02-19,1253.8830843557737,1816.002995265757,13140.456542442174,1506.293590771933,1366.3880073068613,1627.0974028815697,1550.7809193257133,,330.73190994714327,489.15477581602715,,-1682.850721434418,9698.209409591427,,0.3703927258550539,0.04803907002104021,,,4.940967791275835,1.0389532192156354,0.9398999472963743,4.665772359564545,4.9226854933556465
2020-02-20,1866.839591859476,1642.7822624324365,50294.43709185676,2043.8782166038875,2064.224485947627,1553.7186940984598,1565.4363982586585,,327.8327873169387,487.86646625711745,,3750.761650826724,9779.699716153005,,-0.12785563739229383,-0.007513418818012712,,,3.0128975704506153,1.0761345435973257,1.1312725565924435,6.020658828498612,5.905071734901023
2020-02-21,1646.0012303382828,2136.842035684258,63681.50581188346,1839.21185989798,1736.324261429996,1707.2630182801863,1590.2481731749065,,351.72909443276205,489.5774878232518,,11844.68975155515,10564.077130046668,,0.26098020515347536,0.07100142631209412,,,4.633637115343465,1.020062683308576,0.9497075373099938,5.770939565653025,6.643427194663319
2020-02-24,2284.288334631703,2134.87238304759,-10322.126194340965,2238.8240636806518,2386.73491136897,1792.2864188168073,1593.5476437037876,,356.7293158026219,488.61733761689914,,14679.674176323446,10556.131645364987,,-0.06764765376234583,0.11752938050304873,,,4.996609711775763,1.0231224173584905,0.8853581105281891,6.198661871700389,6.052364431467044
2020-02-25,2111.047412038937,1711.191359596014,-34509.25164374994,1751.9673601987306,1904.5376804710977,1888.3382072052111,1597.2263948343575,,357.58603089039366,473.21213084376467,,18819.63011940421,9283.12946401192,,-0.20999439868141706,0.16742856509095658,,,5.027625606306017,0.9826465643327407,0.8582391896782675,6.053619000695406,6.174325420823623
2020-02-26,1684.911156424365,1710.3332792117617,-55540.72323584769,1636.3416088375234,1889.1853286226976,1867.204263994412,1606.0288058199944,,358.12152649826714,472.5448917489903,,20682.395162179215,9144.838876736672,,0.014975415391238655,0.15067771443800074,,,5.5327715895081155,0.9974919131165502,0.964619808810664,6.051004118907744,4.660318343347931
2020-02-27,1715.419608251992,1823.3078729003248,-8987.404183879655,1613.1506244205302,1655.0884673047694,1903.3093860879897,1594.7678979271202,,346.8383337241026,470.7078910964696,,12125.263581906405,8730.653410570261,,0.060994643767993344,0.17686594607358064,,,3.7361885907757157,1.0113177058175558,0.6681548526173912,4.719538627920697,5.195872653956723
2020-02-28,1800.0411170616571,1847.2902578507385,-2652.363051853157,1915.672046979795,1965.2099676778744,1845.3990305212858,1622.404755735184,,343.6646518169651,471.4714340104515,,12977.850044795112,9269.357601471265,,0.025910332391877382,0.12878606510658755,,,3.9027384509978673,1.0079750591687069,0.7802069527947729,4.9196668519790805,5.668334133640929
2020-03-02,1848.4511225274944,1932.5260421756172,-13360.107592652304,1785.0540244540025,1766.5320214078492,1804.9297623468913,1640.5094767142914,,350.2571125211426,472.8873694570786,,11071.915937303265,9731.532508118351,,0.044479919937713185,0.09551482807505145,,,2.918959379209421,1.064119840910341,1.0491659276742364,4.6933474347751805,5.309980787995402
2020-03-03,1933.1602122694455,1483.4242093590838,23598.22385838657,1875.674228336582,1679.3999356540735,1759.376332299505,1667.3702624066282,,312.80671223138773,473.22325044723505,,7469.977356568558,9691.884212167495,,-0.26480300912707144,0.05371169747631455,,,5.279513133371335,1.0500655612804877,1.1021313333410852,5.8967858012593215,5.428323836211336
2020-03-04,1488.885262048927,1393.6936275977678,-2563.651422547729,1347.7037103810726,1540.9898447955677,1696.0484019767064,1663.6811635083345,,315.7098586990322,471.6509243723826,,5630.652199769376,9750.577607669284,,-0.06607018483870811,0.019268360292624426,,,5.264171652728386,1.0557231995408707,1.0295990838097502,6.289404603413059,5.7577643815946615
2020-03-05,1345.6711403871486,1684.3883745661988,-35371.62804270517,1445.4198373632426,1556.9373510228545,1668.2645023098812,1707.8979040741517,,241.62338424343557,470.5399353747892,,2281.675119818487,8755.66694680989,,0.22450963772140453,-0.02347945255629256,,,4.714181651745849,1.0539143781598068,1.0072897276160577,5.3031266096131855,4.933894616683966
2020-03-06,1737.185039619988,1447.1149752598467,-9653.57013582316,1602.7706241230337,1617.8441980316056,1588.2294457917028,1696.0500181276798,,248.56302639886175,459.6514426797688,,2227.2488538914263,8970.795397540393,,-0.18269410769326694,-0.06568218909336689,,,2.712943138375352,1.1136104956465767,1.2661127208672067,3.97821043503262,5.991902657600793
2020-03-09,1438.8846679542912,1675.946254629871,-16507.70866076731,1489.931672341183,1551.8296347251198,1536.9134882825535,1695.1213955705887,,248.60373810023953,453.9581700952798,,2293.0101642602135,9028.511062684664,,0.15250965656547372,-0.09797818118928125,,,4.125487261280196,1.0687337293502424,1.065212371940151,2.1332334543581553,5.547439678797414
2020-03-10,1692.4261392115077,1401.0163969478565,66353.75457315975,1517.698425342609,1277.4708198449116,1520.4319258003081,1691.9424156836862,,252.0887714205625,453.6273161162925,,4819.966283811549,9981.558072299893,,-0.18896511376757819,-0.10688277111839083,,,5.4815868301767265,1.105309748773751,1.108946113412482,3.8307821103077626,4.411680243237029
2020-03-11,1592.498300954583,1602.9308413713445,52867.91835655566,1522.1295318614975,1460.2996956186144,1562.2793685550237,1688.1573593519279,,252.86626215262348,447.0065994913948,,7758.492277815962,10786.30095017878,,0.006529687888290165,-0.07749172566032324,,,4.124386035061118,0.925526589930499,1.0154340782083902,4.290670559389127,5.3434686024778735
2020-03-12,1586.718361635354,1813.4937409274607,-60919.88599736089,1686.8041085498771,1779.5359731742865,1588.100441827276,1678.3482560809018,,243.36417489388026,446.99991092032576,,1892.2888435648572,9877.943773680654,,0.1335872684505788,-0.05527151752589915,,,4.529712152713166,0.9139034478111772,0.9967006363796391,6.022181280580567,4.860628864465548
2020-03-13,1753.1500196165616,1849.1495853256347,-14602.19394787136,1761.3116653804027,1890.081838016842,1668.5073638404333,1702.349714608402,,234.78166193276408,447.2162065330012,,2752.961916844271,9895.669416562858,,0.05331166872944421,-0.020080049138423504,,,4.858029207942085,0.8744112940094224,0.5694830938473697,5.506220343891739,5.996538179604101
2020-03-16,1859.140706632057,2076.1165858511376,1198.290497509457,2045.5406799936209,1967.4207735237,1748.5414300846867,1720.6677748827346,,249.23693549959063,449.03827309555123,,2232.218178095798,9714.873583008784,,0.11038472731946593,0.01606951519424528,,,4.358244908746123,0.8503610369579518,0.5264489324876055,5.570718953224507,5.991890284522113
2020-03-17,2060.979320985444,2099.968469895066,21862.478810093016,2022.0579221798,2067.680813786974,1888.3318446741287,1764.1195774947882,,234.6923029751099,439.70867188836735,,1400.3225716243746,9431.120719847828,,0.018741061908948368,0.06804207448341043,,,3.8204095994852643,0.8440600521936386,0.3940572323242212,5.524731103250345,6.549582174714598
2020-03-18,2090.2594282038845,1969.145124259096,22815.463975434293,1937.6733980337303,2066.9308067925667,1961.574701251679,1771.7766839444553,,238.93403897555083,422.20740497057585,,1884.0729432739804,7816.009630476271,,-0.059688685109637984,0.10176475030105157,,,4.861805832897283,0.8415645243419198,0.4303712948489444,4.672562084794308,5.90321863445019
2020-03-19,1988.7589343894,2225.825284696046,-4594.672234997517,2187.835843844965,2068.14319408379,2044.041010005396,1800.9288350576358,,257.23464993484816,424.5711466863552,,-860.3825230687332,6312.999675859403,,0.11261696819198645,0.12662618445729246,,,4.784927205174562,0.7794280365558384,0.45151997849689113,4.835144870301827,6.0218277436226035
2020-03-20,2215.5113854766714,1942.2261096706532,70274.41991784346,2329.736048637649,2202.1776292037466,2062.6563148744,1791.1980387569554,,247.34985992994575,420.34772924265457,,-530.7368177707328,7401.40025912279,,-0.131648456218368,0.1411099340155315,,,4.848574451299197,0.7830847236944671,0.44985447205508683,3.2928328989223994,4.533421997223578
2020-03-23,2014.9975780731477,2152.3914017122806,-36300.16058130942,1974.464030437939,2088.862593608272,2077.9112780466285,1792.0739896901898,,248.6585436908405,418.98822838865493,,-1829.638537119156,7464.661197316303,,0.06596151043169379,0.14798959333658548,,,4.739688519166938,0.7764842758245701,0.4447442360146782,4.296385450138483,4.3343428164555124
2020-03-24,2094.9124593052074,1945.8399617115683,-27782.7053217222,1909.968456098028,2073.170571573326,2047.0855764099288,1803.8064197959677,,250.17250171111218,417.22145031439163,,-1493.3112210177685,6677.3867030575875,,-0.07381802619839133,0.1265180017917752,,,5.094989404917184,0.7791213748995074,0.1371903573124255,1.2847742507993445,5.037786723162184
2020-03-25,1939.8376642000912,1876.561655988011,-2472.2207858007605,1863.593967932004,1854.212183345673,2028.568882755712,1812.1178386347801,,249.66438887307282,417.47829191477393,,1160.113901484578,7130.220868188948,,-0.03316309536539986,0.11283432270611009,,,2.2387699993283405,0.8866035781047178,1.1833771546616396,5.619783812060831,4.5281105973240345
2020-03-26,1914.6330778205304,1842.167714280808,-41099.42728415798,1864.9112513636535,2006.7772765139125,1951.837368672664,1813.0608307038044,,249.74448287827119,415.987357256161,,-445.4872535293383,6234.466594592637,,-0.03858301621643731,0.07375468556923431,,,4.954883127381942,0.8862637150185436,1.201602841118144,4.6412344557993785,5.949750411037455
2020-03-27,1816.3912334003835,1771.071227972705,10921.895521702883,1812.821387407057,1774.7063276969493,1917.6063923330744,1809.2498792099025,,249.77619812686396,414.934116885276,,233.2256751484637,6618.110827404536,,-0.025267116808608873,0.05816540963793477,,,3.640609472016676,0.8955931670574938,1.2041116093914717,4.658620219087192,5.142568887490535
2020-03-30,1786.0008402213025,1698.0879022188128,18421.21692672097,1756.2575198601662,1771.3043778121355,1826.745692434381,1797.5279722120624,,249.18675564230253,412.99560456102995,,1822.2919011171275,5995.111803299159,,-0.050476098262446416,0.01612370141431407,,,2.7111691954430395,0.9142928582149615,1.2877587303437605,4.970367396466483,6.118765475780963
