Date,^AFLI_Open,^AFLI_Adj Close,^AFLI_Volume,^AFLI_High,^AFLI_Low,^AFLI_MA_5,^AFLI_MA_20,^AFLI_MA_250,^AFLI_realVolatility20,^AFLI_realVolatility60,^AFLI_realVolatility250,^AFLI_avgVolume_20,^AFLI_avgVolume_60,^AFLI_avgVolume_250,^AFLI_log1DayRet,^AFLI_logMA5_20,^AFLI_logMA20_250,^AFLI_logMA5_250,^AFLI_log1DayRange,^AFLI_HL_20_realVol_20,^AFLI_HL_5_realVol_20,^AFLI_logD2,^AFLI_logD5
2019-12-12,250.0164199701603,228.78913676996035,-4406.531304825272,225.46043187527172,271.24628101963435,219.30972150025173,,,,,,,,,-0.08872581635985775,,,,3.8239750727317707,,0.5671329796522866,4.525940054058869,5.156339832197114
2019-12-13,244.6716902312828,262.2169978123811,29236.770114393497,258.88919243934106,298.4844626157228,261.45200620801995,252.4808924703296,,92.41981186698021,,,-6052.107175925856,,,0.06925512487203832,0.03491516152827507,,,3.6787096711365512,1.0921849345153256,0.28405149715340144,2.671752052277125,5.350489536420855
2019-12-16,269.6883313525195,328.2099877478381,-40507.144531789,312.4923880502606,300.06000106469355,277.62793914898623,249.72247676271823,,89.06993048541199,,,-4208.43819712033,,,0.1963866461633576,0.10593166061405014,,,2.5203049213234987,1.1054049979087206,0.6784341219537711,4.599361860053328,4.392962429115482
2019-12-17,319.4871351877764,238.18581518356768,29929.909968288932,255.9646589621634,257.5814657495348,261.03072887527526,242.93245217165236,,84.13807705252579,,,-4451.65552514208,,,-0.2936659024329227,0.07185470545057149,,,0.48045308512628787,1.2479535679162355,1.447142187032323,3.179352263219582,4.418672537873095
2019-12-18,235.7848615366138,285.4622581251233,4063.860438049829,233.8088704214315,205.3731336486071,268.5728391277741,242.6093642092044,,83.95225065434359,,,-3228.0473123442325,,,0.19119003904470652,0.10166956368295718,,,3.3476466911958784,1.2454339287503282,1.3761054547665488,3.7553160857318875,3.6299399296331702
2019-12-19,284.28373074746014,185.84552765831583,3902.742779590481,250.49842340427813,267.8144283695833,259.98411730544524,240.04248706485268,,84.90630709950409,,,-6154.027916252226,,,-0.4250569591693516,0.0798046047518586,,,2.851631216326354,1.2300727762662436,1.2531757959060772,3.957766390500206,3.7598878390267854
2019-12-20,185.15289842414492,301.8410506570317,-34142.97063930138,245.11901329072495,261.98791221142665,267.9089278743753,238.6995937773148,,83.63314989656782,,,-6066.886673389735,,,0.488718594789122,0.11544126986355889,,,2.8254716259453843,1.231219336789061,1.1160235903596318,2.7959873597070573,3.679436328937646
2019-12-23,342.69953732749445,317.9463177040834,-306081.0419807559,286.9920190215835,376.6367228962162,265.8561938656244,246.8214587628378,,83.01415510490902,,,-19499.163918718674,,,-0.07497152252091561,0.074290301789183,,,4.495854122730347,1.0914089441664439,1.462826917063895,4.883565192174798,2.328610479851434
2019-12-24,297.0028845579941,401.0417359438661,250153.2195574468,429.77816836288366,321.03697757866803,298.4273780176841,262.2786913441613,,81.41494118755092,,,-7105.980163944048,,,0.30032365047915727,0.12911896766422223,,,4.688970662404695,1.125321170735878,0.8948826270585387,4.5971449224003775,5.092865888201641
2019-12-27,395.68026260539546,343.05519638028545,-12513.388060385536,313.4341912172968,359.2222567025765,309.9459656687165,270.98143657286636,,80.21310064218892,,,-9117.726732807949,,,-0.1427151108433084,0.13434765918960329,,,3.824023478239528,1.1095053600957758,0.8809714079240869,3.223221515708885,4.0533999604491155
2019-12-30,347.23892304153696,292.2927096585845,24208.072518181405,332.9815733298651,350.044313133229,331.2354020687702,276.5729479154002,,77.42020617724054,,,-5761.660393580103,,,-0.17225735152909358,0.18035469484111594,,,2.8368971272560226,1.1128287246625361,0.8846909024528252,4.689042716230149,4.667648918469298
2019-12-31,287.1398111660992,246.72580341602225,-15862.59415430273,266.48399753252943,272.5576222439113,320.21235262056837,277.52239771464144,,76.90449733100299,,,-4144.886616952111,,,-0.15169163168761274,0.1430827352320364,,,1.80395557863995,1.1489915104338853,1.2064574077952643,4.567773495122595,4.009426397316665
2020-01-02,244.67735604462317,383.7331494196756,-8214.16260326744,326.0691141491397,294.8820593179489,333.36971896368675,282.48901512160495,,80.49576584410235,,,-919.8837631463,,,0.45000695908256144,0.16561247594272693,,,3.440003099460069,1.1431091285129518,1.0810056190393973,4.515687828760764,4.186419692400557
2020-01-03,382.4229268020172,504.3299564805193,131241.3237058801,479.0284616595964,406.2508725447842,354.0273630710174,295.77125659249583,,93.71795928036694,,,3581.7433396827328,,,0.27670359501518677,0.17978783316512537,,,4.287408065980115,1.0484639679676817,0.9621397934743259,5.551424116245025,4.637523338032531
2020-01-06,503.3817184097911,413.9587693414587,191588.9831079819,461.171176534835,466.3107113703245,368.2080776632521,300.185558473794,,97.21450256632008,,,13545.650936202579,,,-0.19558238790856683,0.2042473951148297,,,1.6369625764397915,1.1244129859625016,1.114462111831723,3.408689906523216,4.261320826643127
2020-01-07,413.23053560278777,472.3306931566272,25906.481748972845,493.2598124979068,455.37892307839866,404.21567436286057,303.68622880933196,,102.21764559676485,,,6830.472189377821,,,0.13367372654756912,0.28595355664190525,,,3.634446747965886,1.1208248915912145,1.1762396388437775,3.465712881406364,5.193167848062312
2020-01-08,471.7510939228382,295.0097001321378,324299.3451689529,358.8056757373124,372.7055242996198,413.8724537060837,315.86143510226185,,83.36223460796933,,,21981.72860095085,,,-0.4694432655042311,0.2702542226151282,,,2.6318779452792684,1.0575337862214547,1.0207073152810757,4.778695411660099,3.8770981037452907
2020-01-09,294.5369692593322,403.0697995531828,-227121.1520238945,319.75473665427216,321.5439430559386,417.73978373278516,323.6484089277707,,83.8959340652051,,,13731.22432555493,,,0.3137052193302675,0.2552009427671814,,,0.5817721705192014,1.2062561750805163,1.492378362097478,4.237880441048774,2.962002265793493
2020-01-10,402.6772620718375,374.55121045167925,14004.21817161821,367.9285528101641,425.3608507364984,391.7840345270171,326.31737612274844,,84.65860901411102,,,16626.703218915187,,,-0.07240686543486526,0.18284030147587516,,,4.050606826723018,1.191447572068198,1.4259137361041696,4.376279027775553,4.865831046862786
2020-01-13,374.2207615595266,480.9822192305882,31080.446549504297,449.31556980473306,413.1724987872981,405.18872450484304,337.97890174114644,,89.20802041951083,,,20538.31942651697,,,0.2509844083435779,0.18136947234971776,,,3.587485257133137,1.1833996871088752,1.3948096313339704,4.355585371201088,4.205042556501049
2020-01-14,480.7010123159989,480.2157740569028,186369.46634660705,506.0909518415114,502.1395382397072,406.76574068489816,350.5502336054936,,90.71398157512327,,,30077.119309088586,,,-0.0010099486390966789,0.14873342797269917,,,1.3740733887659389,1.2252781569413569,1.4608790871750819,4.660269582221425,2.0649724803846343
2020-01-15,479.9743768586104,446.52104122379205,-53057.56918197399,426.7430215921468,473.2280442878223,437.06800890322904,359.7654357760641,,90.62959286637164,,,25962.402344270213,,,-0.07224619692498849,0.19463655796861493,,,3.8391301681442402,1.2309566981889304,1.593224792236185,3.5398334152745274,5.020660480838439
2020-01-16,446.312337409212,576.1200182722737,223324.0737933773,598.5155415842523,471.5331921552083,471.6780526470472,372.16093730228584,,102.2899204954842,,,39153.96326052853,,,0.25529698903575887,0.23697027313191557,,,4.844048095926185,1.2974322868140369,1.2984825975170131,4.5633502375875805,5.153581833987465
2020-01-17,575.9385179658411,478.2880390827381,-99139.19482063642,474.7194376036441,526.7764215873103,492.425418373259,384.1660484972444,,99.79782282036219,,,32700.508021082263,,,-0.18578777212720524,0.24826813728603436,,,3.952338964420409,1.1600918740815378,1.289517155307786,3.458427947717743,4.6418571980979495
2020-01-20,478.1294276398685,259.63727055860136,73806.13138815889,413.4657011865929,318.5989908966708,448.1564286388616,382.8747991189183,,101.29792826788122,,,36187.62156858771,,,-0.610595921258339,0.15743430204996112,,,4.552472856825085,1.1973840452080273,1.3718374903712354,5.757268730505077,5.399722338371053
2020-01-21,259.49810297718795,237.81899401132887,70753.92825914762,224.3868857601742,190.04440347538912,399.6770726297468,385.47347243656895,,96.53189434171736,,,39530.18084256557,,,-0.0872395373212308,0.03618452538380949,,,3.536383138377681,1.1940661012160116,0.5375386971694662,5.4825913705400895,5.490575970466559
2020-01-22,236.59687258457188,178.18000952135617,-74288.11730558594,217.9105911940269,247.53325161120935,346.00886628925963,379.2904203797852,,105.69601919973432,,,37522.92350925134,,,-0.28356340457289136,-0.0918377924818542,,,3.3885396230770795,1.188386980895283,0.6312186657533355,4.4000784782477345,5.592258677913211
2020-01-23,215.72177159182135,463.5580630985533,74747.6879302187,395.8699011333706,322.50838848015246,323.49647525451553,386.5710076495087,,106.2616231847235,,,56564.360004800066,,,0.7649421652436229,-0.17812735259224163,,,4.2953994473269335,1.179017040848687,0.49205507617528843,5.419379770691673,4.723503782713204
2020-01-24,451.5498068554716,424.7210169177647,-46531.48954155087,366.5363701438096,472.956069180786,312.7830708215209,387.75497169820363,,106.56283159852542,,,41730.12454985019,,,-0.06125315836229965,-0.2148637380991922,,,4.66739070109597,1.177726063098867,0.5890605070798356,5.507528338252806,3.9809336206116446
2020-01-28,410.917572223334,338.4636061950855,120229.70397316176,352.7135214648497,356.3216065477691,328.5483379488177,387.5253921889436,,106.66909460971894,,,48367.27915152755,,,-0.19397606854251043,-0.16509740029153164,,,1.2831771836627393,1.2569458184873818,1.3135685375269557,4.82906910716638,4.367247149613409
2020-01-29,342.32494048263743,344.5964170959055,348092.67619271256,367.00252013534873,390.43633207892753,349.90382256573304,390.1405775608097,,104.83683270540295,,,64561.50933525411,,,0.006613522399569403,-0.10884880540771885,,,3.1541799342747354,1.2539715128018485,1.3172496340934368,4.383582920805388,4.670746509839992
2020-01-30,341.36051571504777,360.14740477090345,-316644.5755998517,331.0993601535488,328.13622036460174,386.2973016156425,395.81165762855375,,99.6079256861943,,,49522.410262976664,,,0.05357425569767878,-0.024331201622384654,,,1.0862494456584737,1.3060298920187736,1.6612636026397842,3.0765653722854935,5.203827524047549
2020-01-31,358.6632715640972,358.5361206351863,-97051.82488807724,355.2569754217807,348.56977066971695,365.2929131229691,394.5518061893293,,99.92757090571978,,,45080.52714873617,,,-0.0003545762353567161,-0.07705091934611659,,,1.9001959620234048,1.3356409316954556,1.4942575516172898,2.6347411381966785,4.654169304166704
2020-02-03,357.50208671069686,360.08331325205154,-5148.845188120118,343.7153452693924,403.22500984564886,352.36537238982646,387.33947402790585,,96.74201969946817,,,38261.018704036156,,,0.007194231305476725,-0.09463287538757686,,,4.086138729214333,1.3270668550471176,1.283243689949243,-2.7474432350120606,4.168797888608316
2020-02-04,359.2868249178373,229.425764736684,19510.30053695367,321.1079084348144,267.7271640641284,330.55780409814616,378.11282379766715,,102.68676959436878,,,29657.08457548475,,,-0.44854151272154313,-0.13441108380570038,,,3.9774500886278594,1.293651969772067,1.3137953181993427,4.860667510735398,4.691694991322945
2020-02-05,228.7810524678216,378.1373937093881,61833.41197058972,304.92147111563463,314.432296022942,337.26599942084266,373.40315882530524,,100.26970344733493,,,31453.431086565593,,,0.5024921615642137,-0.10178675590507454,,,2.252430613837298,1.3072535869156479,1.3218974037209563,2.8933717233486167,3.512767873844807
2020-02-06,377.6028173573232,263.59849618900444,-100343.07677890112,312.4397956382832,283.093930706626,317.95621770446286,371.8325986281485,,101.79661134445074,,,10221.309989172893,,,-0.35941579775071153,-0.15653005617658178,,,3.379151648159581,1.3022728454226602,0.9970454494818843,3.5314280000796154,4.570049704635582
2020-02-07,263.1640429409872,371.0718986235816,88107.65734763985,357.7196678459095,349.85480976706503,320.463373302142,370.2327035816685,,101.53093233687869,,,25982.75045774961,,,0.34361826550768276,-0.14436374658289686,,,2.0624044916995596,1.1828393169065359,0.9489498356281099,1.9552230895208556,2.5285867949731013
2020-02-10,370.6985546010733,370.5697909260507,-87009.50195326592,329.25668639368723,387.1981167137942,322.5606688369418,370.033632605387,,101.52592247249764,,,20932.064451505405,,,-0.0003474144743794178,-0.1373026614726663,,,4.059432678265482,1.1831500457548234,0.9424268567009461,4.672560524984588,2.3500865866126364
2020-02-11,370.2437755039591,451.9106153599287,19987.901741256093,419.713325091373,401.998199682208,367.0576389615907,368.58005241185407,,100.05123405094369,,,20377.43721109299,,,0.19932276524441783,-0.004139036489202934,,,2.874418817556561,1.183629714810893,0.8203914699811471,4.392456018291997,5.404859012201723
2020-02-12,451.6334229418185,435.8463872398143,-76665.96899090367,449.17585100983433,471.9474697150081,378.59943766767594,366.36158307099964,,97.91471385501175,,,7225.665444217457,,,-0.0355809811697725,0.03285797587426996,,,3.1255149669285296,1.1011432309994893,0.7291397086309904,4.178633569495109,4.055413028446487
2020-02-13,435.5906956091621,354.84445656299204,-81481.66612492643,384.1147289560013,403.6152763341456,396.84862974247346,361.7777538379596,,96.09354221682739,104.97715666325084,,5804.460597069835,8571.585255138063,,-0.20502348795579942,0.09252483908253921,,,2.9704425358497963,1.0965380251148182,0.7127728522112079,4.575392795466318,4.513558721608552
2020-02-14,354.61987098153395,357.46076504356915,52745.51379039488,374.7685608373258,373.930645274374,394.12640302647094,350.8447911765244,,81.79912651639586,104.78465564084384,,-2724.4674030792858,10740.35255344297,,0.007979178174384604,0.11632774241978798,,,-0.1768379437773951,1.2775819358643246,1.6066384585921063,4.361640520184279,2.6108881034236244
2020-02-17,357.25843432701777,269.7740753489725,26035.8613662498,308.5041369388623,293.42356285572805,373.9672599110553,340.4190929898361,,77.89588893698205,104.80983814928013,,3534.285406265025,10594.379300735069,,-0.28087457480998107,0.09399076824725561,,,2.713407431028556,1.2599795619846266,1.393426297600559,4.443478928158187,4.613095850538286
2020-02-18,269.5908035658322,341.50519682463573,-17297.911995559727,309.68211152512777,331.85842804562844,351.88617620399674,344.51248930313784,,75.54293992267039,104.76007955985106,,-1020.9167629209054,10646.219164440858,,0.23645762948309826,0.021177417031740562,,,3.099024896016233,1.2039278150306907,1.4198871070909316,2.7698078729433333,4.70415921357419
2020-02-19,341.3384042826997,308.8995421747122,-79775.38999216203,291.0774203663391,316.386845055451,326.4968071909763,348.066516711307,,71.84051690716039,104.16794519899207,,-8547.382675486388,8276.256750275652,,-0.0998582553094081,-0.06397343171031103,,,3.231176843722312,1.1971750773954926,1.4350882875288933,3.666773580437436,4.843768456050636
2020-02-20,385.65373136478047,393.6153941618522,-8344.519660384598,382.8905599913587,350.6925481331564,334.2509947107484,358.8382859433318,,60.24196482096421,104.54843895827324,,-5250.202793226321,8735.27801421176,,0.02043437774236582,-0.07097963809368031,,,3.4719047071100633,1.199213545823303,1.5036495752470487,3.9533606558495977,3.657670935008168
2020-02-21,355.03066516347644,341.75961885813285,-6038.024928551138,327.2429302206674,368.6736013270975,331.1107654736611,352.7483637313108,,55.029417145126274,102.14983275970687,,-9289.488436164813,9258.569216638862,,-0.0380965453883713,-0.06330199382377406,,,3.724021454520271,1.1700618880557838,0.3824249974962519,3.4922584462467103,2.7537337151312973
2020-02-24,332.0234377159859,451.7377309633939,11446.331507489318,420.0177992070785,378.9560532829128,367.5034965965454,354.0991994335922,,57.17877557631875,98.50883905297457,,-6390.597383712804,9411.182334064446,,0.3078962082408922,0.03715573488911874,,,3.715076931976741,1.1099161474456658,0.28146268844450206,4.062550044389723,5.203806972708953
2020-02-25,446.7762185621232,355.3314454469878,-4689.617907564825,401.4789903640217,403.210048290392,370.2687463210158,354.94259139618737,,57.06028926356825,96.10393534912328,,-12636.563477749132,8870.996313656824,,-0.22900683659919244,0.04227302136686406,,,0.5487327397418104,1.173075913976811,1.3510443236152145,2.60799606971502,2.626568859594294
2020-02-26,352.1816899097703,388.56221218414566,-35346.51498524615,346.34982635994857,394.7034391338698,386.2012803229025,357.14088115059934,,57.486035662853666,94.06228646366645,,-31808.523036647064,8997.108635008979,,0.09830608436228735,0.07822835616256862,,,3.8785409403884943,1.1967413424440123,1.4156178216476623,4.145916865021282,4.377801094759377
2020-02-27,386.3221260781056,336.4001467884591,-72996.94297766755,358.1429156668164,368.1914599842139,374.7582308482239,355.95351825147713,,57.665635070183505,92.87763297696195,,-19626.14140553786,8583.79408016223,,-0.13837018051244918,0.051480944694367335,,,2.307427779974124,1.1342818027350563,1.4282176297451739,2.9408165660656413,4.046820425336196
2020-02-28,334.6934487042231,490.7292339326741,26526.69648588542,457.9193469768502,373.1648882411428,404.5521538631321,362.5631739163515,,65.07698139209977,94.47356442157174,,-13447.215336839727,10237.80934958338,,0.3826774829095394,0.10958193035224098,,,4.439758355327503,1.1629644168818951,1.5685981288598072,4.626608942217893,5.003742359475572
2020-03-02,489.3674885695418,337.0245690378579,-19322.25392057508,402.2997501874538,405.10433283170414,381.60952147802493,361.41023670564186,,65.32700818958298,93.4179373171362,,-14155.885773462476,9228.95875675214,,-0.3729578847477556,0.05438418782807249,,,1.0312547379757595,1.2106401037808607,1.7064185771796039,-0.47092845772975084,4.74243476842846
2020-03-03,330.5010959432834,376.4244229995779,-9332.66097426595,327.74049902311936,372.23386509530246,385.82811698854294,368.76016961878656,,57.49592052056013,93.44051267283047,,-15598.033849023457,9201.567220887957,,0.13010731606271425,0.045245491615801714,,,3.7953401010295167,1.2022449278206926,1.395707647196522,4.73886866031828,3.048940167673224
2020-03-04,378.1744820893964,306.4884121823857,-14332.806779692066,344.82864016295207,339.758069496028,369.4133569881909,365.1777205424364,,59.0909189160428,93.33299459511262,,-19406.344786537542,6292.519496468623,,-0.21017573419493304,0.011532085036948038,,,1.6234533688476775,1.2260060860681048,1.4410041646168115,3.4189114521690662,4.407618842528533
2020-03-05,306.34476487706434,349.9700600155711,-27009.117092160624,301.71787149945067,351.2093707106137,372.12733963361336,369.4962987337648,,54.2328939972721,84.86348777324605,,-15739.646802200523,5487.797262641074,,0.13313645768515045,0.007095383161805116,,,3.901800921719009,1.2445718323135662,1.5232258488864963,3.2754210968375643,2.6078550793614848
2020-03-06,349.5911538735513,328.56784873915694,45033.500503838295,397.8047738957039,357.5202206886952,339.6950625949099,367.37109623954353,,54.99533703974468,83.80018077741634,,-17893.354644390598,7273.540046304647,,-0.062020982235004136,-0.07832415813429239,,,3.695968100364843,1.2458514204295472,1.3711027044319999,3.0946467028211275,5.088592044247845
2020-03-09,326.84417795526406,339.5736370939012,26724.7814585311,320.47405378621625,352.1074370970309,340.20487620611857,365.82128854793604,,55.33614210385565,83.71255411170304,,-12206.640473800748,8450.709065539948,,0.038207284825167866,-0.07259691828629969,,,3.4542129968458295,1.2233932545282045,0.948516781874442,2.3414617971435825,0.9357278241522455
2020-03-10,351.60314500242566,383.8518904788607,27558.49808766053,356.235204944418,369.7270742391656,341.6903697019751,362.41835230388267,,51.73913043704603,82.61999929039987,,-11828.110656480527,9695.881993709812,,0.0877536657060793,-0.05889423866616894,,,2.6020872295411217,1.2248705752220053,0.9409752103069403,4.012484290746628,2.005184949924679
2020-03-11,377.7116711273016,245.6256623124218,104897.21191691524,335.49740182746564,240.49771568242204,329.5178197279823,352.907316057513,,54.91691075977542,82.20705455228844,,-2749.9516110895793,11517.61104740549,,-0.4303224507061454,-0.0685750281175798,,,4.553873587858701,1.2816387881566031,0.7103879569203627,4.542741169283114,4.10862132698347
2020-03-12,240.5520465258419,297.41127116509506,-312573.3305161693,220.69535624807304,327.38026204543075,319.00606195788714,350.0356567876182,,56.294621883286354,81.64578838862029,,-14304.534830651723,5820.776036896107,,0.21217945651281392,-0.09282492022337877,,,4.669879684358451,1.3395558664847975,0.8500422566419596,4.4594576962794426,3.9619323307311776
2020-03-13,316.61756790237405,423.08194027844,165703.061883458,413.2695513417889,344.4767199701123,337.90888026574373,353.31671554936173,,58.61467616377951,81.99290860662329,,-8656.657425998568,9257.612810483559,,0.2898712373528243,-0.04458859174206388,,,4.231099544331483,1.1337439402264728,0.8679243975387022,5.178724257255184,4.5487489402007
2020-03-16,407.8339827237214,329.65910460289115,9953.58399796646,342.8542606585288,350.43692245435795,335.92597376754173,356.31096701205763,,55.573054793012304,80.55044427897779,,-9460.771294412734,8924.674044311516,,-0.21280108233038458,-0.058913032891296735,,,2.025864298411522,1.1604813778197955,1.2170831717717037,3.4734508607617123,2.2940016091717377
2020-03-17,346.3301551549844,383.9591364191588,54868.39043594064,350.19196551743016,388.84003378334864,335.9474229556014,358.4336639917838,,55.788141332272225,80.00123930000198,,-5852.456172837716,9771.41621094303,,0.10314360560692683,-0.06478893681803342,,,3.6544967936011585,1.1645767182048654,1.0811955164727178,3.6667055158927178,-2.2326305745885486
2020-03-18,374.8090414332323,324.7971753506399,-55121.05911842405,344.20231478581854,349.34369910948544,351.781725563245,359.2285456505802,,55.1548847671,76.76291305455878,,-4619.739629150817,8787.686179309454,,-0.14321576175854694,-0.020947917918234745,,,1.6373223668765673,1.2176578944283276,1.3454806993064843,1.581435324626242,4.371616550257743
2020-03-19,324.9846156088902,452.2383322141855,22230.91508860636,433.5451413805594,365.5217527550881,382.74713777306306,362.1596925531968,,58.532805719503344,77.14485237582986,,-3090.967891701269,9727.250941441249,,0.3304314799054563,0.055289302249214745,,,4.219851596413315,1.2394172283758684,1.2368994427127777,4.223605119810989,5.0423087588562385
2020-03-20,451.6761532301998,446.5630046340757,44312.4418908254,468.567883270478,469.7885359819288,387.4433506441902,367.399861841994,,61.239076861660294,77.55126093095193,,-573.4445507324417,15567.142339300939,,-0.011384949721953724,0.05311884948188804,,,0.19938572506460292,1.399110410990111,1.6152505831358193,4.80209976815987,3.156194324240672
2020-03-23,452.0997195372511,416.5791201129232,-263352.5536197352,380.5756474063882,465.1345944651802,404.8273537461966,365.64193129947046,,59.159989610151776,77.68620831991088,,-14313.388807093666,7008.712786347907,,-0.08182636612211548,0.10180616443240002,,,4.437448889483415,1.4273296256577694,1.8397000644314658,3.5740075174422286,4.464988333828527
2020-03-24,414.72148858164473,342.34002736859566,300142.6354048516,396.2981372142877,347.60428349648373,396.50353193608396,364.99236039555086,,59.35017261709352,77.69033708834475,,928.2238585271552,12219.646510768527,,-0.1918027078697059,0.08280852587824374,,,3.8855528150971543,1.310363250077773,1.868277472114029,4.646532616195278,3.728559413974303
2020-03-25,338.32927283764,381.2114559655133,28357.938466076623,351.6721863307348,385.40169134874486,407.78638805905865,364.6248225846192,,59.219145317611385,77.04473352495098,,4113.446531093292,12288.810943233448,,0.11933462243325543,0.1118745370023512,,,3.518372974136652,1.3031793715333067,1.74161012785265,3.5657979605336467,4.03272232884507
2020-03-26,371.0597237976672,320.77479760110145,-38778.9607953392,337.88335086091,329.2313297019691,381.49368113644186,363.8435551252513,,59.71212565794523,75.60587669357412,,5824.34564020971,11906.871499216173,,-0.1456237184257033,0.04737030574306404,,,2.1577929536427107,1.3089552853402568,1.6987836325033816,3.0710822846915136,4.878729509839589
2020-03-27,323.642148137591,377.3146532342562,84162.74758221899,356.0166908162123,351.81394294197526,367.64401085647796,358.17282609033043,,51.9025264080898,75.59334612589733,,8706.148195026388,13446.48666897428,,0.15344103895982653,0.026099483814957938,,,1.4357385671280471,1.3297934987146085,1.2487565312494588,1.360156404407389,4.237699338283267
2020-03-30,377.3518653053789,412.2160167141178,12815.273382245068,420.5033513572389,398.6354721869607,366.77139017671686,361.93239847414344,,53.00163984035412,73.76874582027195,,10313.024560167396,11472.719163580363,,0.08836944246957139,0.01328128907229467,,,3.0850188556049294,1.2432755689006656,1.0059819924357079,4.515696351779749,1.4731835928763277
