Date,^N225_Open,^N225_Adj Close,^N225_Volume,^N225_High,^N225_Low,^N225_MA_5,^N225_MA_20,^N225_MA_250,^N225_realVolatility20,^N225_realVolatility60,^N225_realVolatility250,^N225_avgVolume_20,^N225_avgVolume_60,^N225_avgVolume_250,^N225_log1DayRet,^N225_logMA5_20,^N225_logMA20_250,^N225_logMA5_250,^N225_log1DayRange,^N225_HL_20_realVol_20,^N225_HL_5_realVol_20,^N225_logD2,^N225_logD5
2020-01-14,1606.3643688962402,1786.9923512456735,-12758474.07542257,1753.0979106198863,1728.609115998468,1901.0479927307201,1644.1500623890558,,354.7931603785951,,,5335710.123851276,,,0.10656048639517161,0.14518173793839273,,,3.1982156505375103,0.9932067777747029,0.7723481712073643,5.750510718343164,5.4797670226958015
2020-01-15,1556.9936180396053,1076.0030692616892,26451576.59526752,1473.6930613068837,1265.2942679377993,1738.181427407849,1654.7939436556276,,332.6299709072824,,,6604776.147222584,,,-0.36950347975152786,0.04916291427363862,,,5.339453519886847,1.0414347768349521,0.9683458177444327,6.574446449481929,6.702369160339362
2020-01-16,820.2931138758067,1196.741588944813,28238901.80829209,968.4729301055268,770.7705774756741,1590.726492542784,1656.894817940946,,329.42254854244715,,,8013057.817355206,,,0.37769606766817887,-0.04075443359742138,,,5.286762630105021,1.0831905101199446,1.0502237958648861,6.380547467452905,6.602960515192752
2020-01-17,1248.1103737117028,557.8197572319677,-23684639.456512287,1166.3948242604692,880.7735868932741,1282.0217408996807,1623.5085284054774,,401.4104084376896,,,6938916.01772325,,,-0.8053500910056868,-0.23615124871072737,,,5.654666588230217,1.1393450810170778,1.1637545093513757,6.25032906388449,7.34182323625363
2020-01-20,1081.5595148421162,2033.6612211093836,15914615.262455672,1653.323720500348,1468.2305649881691,1330.2435975587055,1651.3458764461,,409.92380530837255,,,6689016.044285938,,,0.6314337309923064,-0.21622855659694104,,,5.22085924165201,1.1583363470523735,0.9878322734420473,6.729728046960093,5.485250288365917
2020-01-21,1826.064156580578,1493.68373297375,-18843159.90142087,1418.142940993892,1773.9541599071272,1271.5818739043207,1652.1775996871118,,409.56827112682015,,,6256924.0317315925,,,-0.20091754374334608,-0.26183247978918567,,,5.874400306250184,1.1876164231483572,0.27847536127332917,6.841470140854684,5.681225359363245
2020-01-22,1412.452484890462,1380.0710030354785,-13456621.9941193,1329.9556305174956,1363.066372676798,1332.3954606590785,1655.6822786332395,,406.77632479432975,,,6122017.774732695,,,-0.023192595136536497,-0.21723475638565412,,,3.4998577662672425,1.1345126274648891,0.9376867991343654,6.482480577206602,5.717251142802483
2020-01-23,1586.5960625203224,1536.18996942812,24992253.040671244,1470.9574343929817,1633.2089573228675,1400.28513675574,1676.269166192759,,388.4835040834421,,,7196841.629686105,,,-0.03228557508248928,-0.1798947045239918,,,5.089147741856856,1.1438833985044616,0.9323816481663649,3.7496508052679207,5.827321889734086
2020-01-24,1342.29508516468,1433.537033782155,-30928899.420567524,1486.5307591645542,1477.5461939685665,1575.4285920657774,1670.9071128676337,,391.1827714428522,,,6389415.82820322,,,0.06576394152413524,-0.058839303111273514,,,2.1955081268539716,1.2287109198908497,1.4991447837006842,3.979046512928172,6.775043295179277
2020-01-27,1680.2579132174433,1547.7459983999106,-66948740.17314633,1569.6055510099177,1409.8825444096728,1478.2455475238828,1653.2880600979436,,388.23985472827815,,,1778033.471259065,,,-0.08214762342115998,-0.11191012496554797,,,5.0734411062117175,1.2179470338287006,1.479697392400116,2.447207289678599,6.186034169814867
2020-01-28,1448.8927617825775,1470.7955629631397,31571634.4220564,1467.489953609609,1646.0515546339811,1473.6679135217607,1639.8788486336216,,389.7528103743048,,,1548899.1959724277,,,0.015003801521613886,-0.10686789405704807,,,5.184933645463077,1.17675641253122,1.3258390072947686,3.6178808899172417,3.1306201836567102
2020-01-29,1206.7563915855717,1183.4323123044232,20765178.909425035,1219.874493330546,1215.869420903182,1434.3401753755497,1595.4542342467764,,388.5497185992645,,,443092.51008957735,,,-0.019517136550621893,-0.10645354668772312,,,1.387561664592563,1.3371092767505368,1.8435620928391685,5.898015271509475,5.281367987593033
2020-01-30,1461.304899569921,1562.176000887495,-4005945.630537756,1495.4522847148946,1583.0062057812029,1439.5373816674248,1587.6927769472159,,387.53454202467935,,,-2093630.1531771005,,,0.0667499183172643,-0.09796007946859299,,,4.472254844323012,1.338874729161161,1.7529739883992377,4.515031428467212,3.2575591420876497
2020-01-31,1247.022574511675,944.5470033672282,7327758.792209499,1126.4772088174614,1042.629210106168,1341.7393755844394,1544.0534739659256,,408.8682360001763,,,716262.8189186808,,,-0.27780859752573384,-0.1404442706842612,,,4.429005620498318,1.2102197915695314,1.559516205753638,5.475983557828901,6.192342101567504
2020-02-03,1403.0388724456552,1474.4643100127105,4758284.169402853,1434.518208411224,1541.1704231931435,1327.0830379069994,1521.1445856822615,,398.6580556193031,,,1347020.5924599797,,,0.049654236775985905,-0.1364797393224834,,,4.6695732115270445,1.1614297104580453,1.5066678388739516,4.474055195793486,4.294310760318795
2020-02-04,1382.0398745184357,1214.6345541599312,-2995563.197046913,1294.2958693768287,1196.3744587928704,1275.8508361463578,1480.5371540757899,,385.59150704909985,,,568498.8710858967,,,-0.12911732461182002,-0.14879168535413928,,,4.584165224133688,1.1622438110337567,1.4124120896598227,5.598746168631948,5.545806187416823
2020-02-05,1220.9627663080282,1309.670766237181,6227921.115292497,1238.383222362072,1325.2488315713508,1301.0985269329092,1451.5038975938467,,374.82186013965986,,,647338.6249327466,,,0.07013608190356915,-0.10939126134077569,,,4.464362202609461,1.1618429463966837,0.10008682808197933,5.1046934405886075,4.838172609975339
2020-02-06,1380.3347843144802,1474.3660326705794,-18115284.87412685,1337.7301063804898,1411.2725802580262,1283.536533289526,1428.5213860638687,,357.3644525807,,,-185728.157204812,,,0.06590202196229282,-0.10702072884417821,,,4.297863115197669,1.1530759507548656,0.14352940446299403,5.559648322376946,4.475175027418937
2020-02-07,1429.811985517841,1806.851811388833,-1314403.9337371588,1752.0221811517804,1544.6868448390214,1455.997494893847,1413.7968008609362,,333.44972888278556,,,-1486164.1764450725,,,0.23404304319248762,0.029412377275558746,,,5.334337464696876,1.1630779937049043,0.39670039213991226,6.208954235723309,6.759608813753478
2020-02-10,1698.388549761277,1485.990147302935,2791550.6505211145,1551.1562819923274,1665.6948692453952,1458.302662351892,1398.4687113353698,,321.97116012397174,,,-1200602.894552182,,,-0.13359857367880712,0.04189533899782774,,,4.740911772797345,1.1411312069822315,0.39795937871084247,2.4530817879154574,2.44459123615485
2020-02-12,1365.1837075584226,1300.51622030197,3132909.907847427,1421.4546530779353,1430.8651721026472,1475.4789955802996,1374.1449047881847,,309.19711405948317,,,-406033.6953886822,,,-0.04852772568606384,0.07115102960100236,,,2.2418281087937366,1.2161226596142096,1.1717455959224061,6.227199672943785,4.452970373637929
2020-02-13,1365.7060643600234,1460.888349872972,2166372.4732587785,1443.217947752879,1436.883849877151,1505.722512307458,1393.3891688187489,,301.5471760878043,,,-1620293.9014891193,,,0.06737315133152616,0.0775338272442479,,,1.8459474004327756,1.3277236470925513,1.555270629679184,3.2229394543293073,5.0187197508713295
2020-02-14,1475.781835913609,1185.5046743384771,15380633.253838085,1314.9514200085175,1279.8030736965993,1447.9502406410375,1392.827323088432,,301.9430643163851,,,-2263207.3292118195,,,-0.2190193381657474,0.03881320251433379,,,3.559577570547336,1.3147211740879314,1.5179905797464568,4.745032523006086,5.665946844051019
2020-02-17,1486.444239788838,1787.9104588060854,894652.2720812708,1585.1275143394669,1622.393987851743,1444.1619701244879,1454.3318581671379,,242.29381468663274,369.42491002250836,,-1034242.7427821417,2178448.2455813503,,0.1846607448511298,-0.007017389291617486,,,3.618094089005724,1.2736169951512546,1.165123546701447,5.790027780027954,2.9413474992918927
2020-02-18,1484.2759127319823,1365.8379971485865,-7214587.841021478,1374.3648123386847,1472.841191781103,1420.1315400936182,1420.940696969098,,200.6999357276323,367.5070335017882,,-2190702.8979559992,1860221.4117016508,,-0.08315889489307964,-0.0005696137442775023,,,4.589816716805755,1.2517342736860924,1.11613745902379,5.194806931824078,4.788758857605778
2020-02-19,1634.663374071666,1770.5637474296836,9609870.94529099,1690.4980564563884,1713.978441252504,1514.141045519161,1434.7846976918947,,215.02024639387528,362.54456309916935,,-768051.3556204062,2136351.724958342,,0.07986110151409408,0.05383351001759461,,,3.1561653830758423,1.1901454103500055,0.9940588425486626,2.8534029423980347,6.152833811139992
2020-02-20,1616.7318233790174,1414.487925307636,21867790.24375446,1505.7115878970671,1508.5510530864813,1504.8609606060938,1436.5055438055028,,214.69679540492035,362.1390902456193,,998169.256273282,2424034.085700767,,-0.13363914323500345,0.04648705027894212,,,1.0436157208533052,1.351730362913879,1.3121918284327496,3.884650331941294,3.837308609305346
2020-02-21,1438.210358528242,1378.6754595815164,-20873884.480524868,1418.3436027053394,1400.2608569638578,1543.4951176547015,1428.6298183131726,,213.7345079734908,358.78853239684247,,-1295137.6197865237,2412722.322391505,,-0.0422763077284702,0.07733358586731354,,,2.8949582096659126,1.3303738481809217,1.2994324654655596,5.970976819196786,5.263574695246121
2020-02-25,1422.471696404471,1431.5177120227745,-12473749.002843384,1366.6568565551606,1368.244898461042,1472.2165682980394,1428.5288522252035,,213.7325447915214,345.89279729421713,,-372380.09890031663,2113677.6777327307,,0.00633922878973297,0.030123994635062313,,,0.4625017515708904,1.4807232213348152,1.6734260923487403,2.83496397052914,5.876033344052051
2020-02-26,1450.9016219990262,1589.3906635907006,12036736.331484169,1534.6534385951,1598.706403359129,1516.9271015864622,1430.611085484743,,215.1532494054729,334.1829644413131,,3576893.726331209,2344505.4813365582,,0.09116554086947543,0.05858495938699534,,,4.159710315546712,1.4466556331196039,1.540373703174449,5.350507477718798,5.409647030330233
2020-02-27,1441.2126913786033,1368.2612132303475,1605861.4029017163,1399.0786184572462,1454.6103496087908,1436.466594746595,1425.4843679981034,,215.36682825760948,332.06302910891276,,2078605.075373474,2444143.5781200547,,-0.051944159655520315,0.007674681220258089,,,4.016954589835917,1.4003061791831115,1.6943307755311605,4.147197870035802,5.997204378213397
2020-02-28,1137.059780790838,1373.016703136449,8434645.987432428,1301.8600821044583,1148.616378925888,1428.1723503123576,1434.9635875397046,,208.20550193565103,323.43625456578377,,1462078.4292738438,2415864.4278024687,,0.18856450110391232,-0.00474392422228683,,,5.03202948541471,1.3472803990447906,1.7654766871150431,5.3770082091139555,3.7249997450366346
2020-03-02,1517.379543933699,1333.7187108247365,1245965.87311095,1457.7440182542014,1507.4638129313844,1419.1810005610016,1423.5407230365668,,207.12302217349634,323.91564114451626,,1724674.004456279,2472822.784409747,,-0.12901379902470192,-0.0030672899549006333,,,3.906403137051985,1.3356740839328929,1.7635141679295843,3.5421905195907493,3.8057008888420825
2020-03-03,1237.669899622866,1104.4403386437698,8977374.080080092,1160.341755318419,1148.9671599009362,1353.7655258852005,1431.5353898003937,,190.04303638290367,325.66425067520737,,1807154.7688498087,2765628.91183352,,-0.11389177286188522,-0.05585757936502235,,,2.4313823965106534,1.3491651793616108,0.9379585770041411,5.593135285029989,5.790196758746076
2020-03-04,1261.983961931346,1182.6033179216756,9370387.575398035,1201.3059426289,1242.1433076798494,1272.4080567513956,1416.942340195842,,197.62749384678463,327.31036945058355,,2037759.9391495679,2400953.1663680966,,-0.06496684556768045,-0.10759005561117148,,,3.7095974723842153,1.3241771093663999,0.9294779466546169,5.018043736380341,6.008290556682275
2020-03-05,1083.2114644522626,616.1260809992182,35654626.37895819,1055.271799087126,660.3045376947575,1121.9810303051697,1387.0169165378063,,264.031848282274,333.5306352418411,,3970269.4179498227,3020578.201681316,,-0.5642338664391177,-0.21205943783158246,,,5.978802878915208,1.4174601335667203,1.3518909835085136,6.190959169176164,6.622916004922111
2020-03-06,887.1330813475797,1439.2523839823623,-2161664.544045463,1101.939180463749,1198.2762726719811,1135.2281664743525,1393.4959974250655,,263.6235422509343,329.25334519106764,,3550790.134982926,2990956.832686006,,0.48388407356403534,-0.20498203715717686,,,4.567853418145701,1.4210649328406146,1.2962635714019812,5.547709650038797,4.193219303330216
2020-03-09,1513.2111005671431,1665.954685740915,10197215.959782869,1568.7860507491569,1639.4107457955795,1201.6753614575882,1403.0754300785823,,270.1177649790813,330.0496277003126,,4966415.176678412,3140443.415642054,,0.0961643943668301,-0.1549498454430834,,,4.2573798715305236,1.4200161648123204,1.2913797358032384,6.956382196248182,5.805845484260484
2020-03-10,1454.0795994645032,1404.0194805152205,-6694578.988122761,1354.1022448781878,1403.0510130303974,1261.5911898318784,1382.9338135349014,,252.89485676399636,330.034815416196,,4697406.423959131,3093230.6514307735,,-0.035033942255944264,-0.0918334210550559,,,3.89077420323003,1.3614936372182938,0.9006096855522447,3.5619804035794957,5.702378629297758
2020-03-11,1372.0443611221344,1288.4362267384731,-11077669.297142506,1380.8730159719637,1377.445600290837,1282.757771595238,1373.0561175066784,,252.51557235775041,330.4157686586109,,4003945.42657595,3058833.7274804115,,-0.06287260626320508,-0.068026728769202,,,1.2318065314592734,1.418772332662697,1.7304703894134301,5.933619465513324,4.661861518476726
2020-03-12,1317.6627826331242,1233.5186239935174,245587.51674916595,1205.640981435099,1200.1213007875797,1406.2362801940976,1369.7062376912559,,253.96875200390443,329.9183654255487,,3859579.3070210367,2929751.911827877,,-0.06598879261369021,0.026320538811762304,,,1.7083200049051612,1.4450755576608212,1.5444651292847482,5.138740320298655,6.425505033916562
2020-03-13,1399.2375882462238,1700.2145672383394,32896552.15969199,1597.5459049498097,1561.6230846659892,1458.4287168452931,1381.672548559524,,263.93381739170076,321.7331656034482,,5396088.291342697,3460190.179025388,,0.1948269506605131,0.05406487782950862,,,3.581372756048366,1.4045084277513298,1.367990924339389,6.020485196075556,5.56437550508532
2020-03-16,1604.0318865204426,1593.6056365413224,8694241.539025657,1562.1519022949724,1601.7213039557282,1443.9589070053746,1402.0775966696665,,263.74495439760585,319.270386925845,,5061768.705602077,3603873.0645818207,,-0.006521243795351961,0.02943344810709448,,,3.6780561342508085,1.405511456593084,1.247064392812062,5.886345703766729,4.281502311313084
2020-03-17,1847.8122969167089,1903.3813896071824,3297703.8943732977,1912.436946866472,1923.6335732901423,1543.831288823767,1407.8511432097214,,273.7111844098547,321.95367785642975,,5181921.286716677,3695531.520552596,,0.029629586032903398,0.09220264674109611,,,2.4156125207552557,1.4211335853631206,1.0950711959369364,5.314027426629509,6.213331101592624
2020-03-18,1823.2082238952607,1703.6242088475246,-19347717.4573396,1681.3222735375894,1776.265249981272,1626.8688852455773,1424.7404537946682,,281.29868585619266,323.0635109893842,,4575264.80590077,3024525.984076903,,-0.0678398402601712,0.13266757872708546,,,4.553276463418377,1.4194588736851292,1.1230438556317581,4.700649190687985,6.028731386608713
2020-03-19,1521.2816429934246,1418.3149844913569,-22789358.92071408,1506.2048399324558,1489.3771820927104,1663.8281573451452,1407.128015647752,,269.27716491119594,323.22012481259003,,2955303.3126005176,2814725.3295705677,,-0.07008362938661691,0.16757030742232631,,,2.823023832727727,1.4236020762033494,0.8278965672443959,6.1842857993296905,5.2192544647378885
2020-03-23,1434.5690472524948,1422.9887720935149,458810.58747287095,1387.146380576536,1390.3450848108914,1608.3829983161802,1407.5530579870458,,269.29610208981984,322.4340223547376,,1884854.329786438,3001680.4535974716,,-0.008105059834514433,0.13337654849092276,,,1.1627458010367377,1.4138041096447214,1.2839178793483268,5.63705644891055,5.624832319064311
2020-03-24,1359.6936548937665,1499.161182167889,-7490515.977635063,1451.6380992868835,1438.5476931403427,1589.4941074414935,1413.5773441163644,,269.9629325114592,318.64510333613197,,2554022.7549309283,2818575.5882768366,,0.09764631918286629,0.1172921793718839,,,2.571879606678119,1.4207823085183058,1.2155316947299901,4.392548555560763,4.54801187727861
2020-03-25,1408.79336135037,1235.157698283254,-4204888.113879811,1369.1755238025107,1333.5811279976806,1455.8493691767078,1403.7593434293885,,272.8315042140529,320.5195402980644,,2967465.7993791066,2994833.8428940033,,-0.1315349130703992,0.036435606089059366,,,3.572188204253328,1.2534086727992046,1.255995061735772,5.235543015335256,6.504622984732511
2020-03-26,1428.8518863685094,1375.937049268572,-2052729.66528862,1454.4468474852602,1446.5361184776048,1390.3119372609174,1393.086662713282,,269.34037699306225,316.57758762331247,,2262992.4995404673,2539306.5657102475,,-0.0377362557417914,-0.0019937686047153415,,,2.068219940321126,1.2791579695217024,0.8965973962346259,4.814004915839695,5.792059371473399
2020-03-27,1306.8937503314664,1439.4258142654437,-12387000.228396095,1304.9398773765442,1360.2778109161136,1394.5341032157346,1396.6448927650367,,269.46519440307503,314.97987890539014,,1563349.417975577,1730284.56310716,,0.09659115542273199,-0.0015124719372877663,,,4.013458632490083,1.279063402277253,1.1469645150955228,5.319433424946171,3.049786168244844
2020-03-30,1684.652561222203,1718.8165929236277,28062585.29211959,1775.3775860356072,1743.1458978877672,1453.699667381757,1413.9348872543956,,278.80154833710407,307.07169411878164,,2544746.383209935,1483305.774191119,,0.02007667923308995,0.02773528384579344,,,3.4729500726076923,1.2176866776412756,0.7956200907475939,5.837379200807021,5.689777598694146
2020-03-31,1542.1635380321804,1548.0223603907034,-15079738.457456142,1492.4336461921484,1539.9382898243002,1463.47190302632,1424.6500697326942,,279.6731434830748,305.64096785575794,,1728461.1666815802,453168.33932025335,,0.003791894449834457,0.0268854100220362,,,3.8608274669392117,1.216494306083809,0.7741562396595886,4.687639603359279,3.888983179800301
2020-04-01,1549.4874275874515,1423.9402700013216,219443.0774364248,1457.4023444814884,1478.5668825474186,1501.2284173699336,1440.6250663005717,,269.35463789477967,302.45486817787275,,1290564.6165493971,1271327.4014392956,,-0.08449631747520728,0.04120662464407225,,,3.0523270483593343,1.2015964836256599,0.7797241206050476,5.686556024101179,5.240595938635175
2020-04-02,1420.7228104845854,1114.742871864175,45124378.54617929,1506.927815250372,885.0485809768707,1448.989581889054,1437.2320439976968,,273.17627123587135,299.76450513687683,,3078264.16508846,2154348.2322326694,,-0.24254199344934704,0.008147401311636035,,,6.432745916771689,1.3890923921840959,1.3205226970398185,6.071382989814475,5.565264105440171
