Date,SI=F_Open,SI=F_Adj Close,SI=F_Volume,SI=F_High,SI=F_Low,SI=F_MA_5,SI=F_MA_20,SI=F_MA_250,SI=F_realVolatility20,SI=F_realVolatility60,SI=F_realVolatility250,SI=F_avgVolume_20,SI=F_avgVolume_60,SI=F_avgVolume_250,SI=F_log1DayRet,SI=F_logMA5_20,SI=F_logMA20_250,SI=F_logMA5_250,SI=F_log1DayRange,SI=F_HL_20_realVol_20,SI=F_HL_5_realVol_20,SI=F_logD2,SI=F_logD5
2019-12-03,0.7094122969432703,0.7462804704224482,-137.67725140233088,0.6539751996126935,0.7724607757444399,0.7202869679945316,,,,,,,,,0.05066461878371197,,,,-2.1329640462226838,,0.5949080767072269,-1.7906375095911606,-1.1998844325849558
2019-12-04,0.5634530678672256,0.739919388977432,28156.4142299798,0.6769934799129196,0.5968571797389082,0.8310668679910236,,,,,,,,,0.2724572032761475,,,,-2.5240263418724194,,0.6174937405829715,-3.6577312571306453,-0.5907720166651684
2019-12-05,0.8798397259469866,0.7670115401445958,-8829.810555337728,1.0277902135060746,0.8376105323066909,0.7864111966557765,,,,,,,,,-0.1372379142040203,,,,-1.6597859631821414,,0.4515536551971414,-3.8761217512537742,-1.4993360497048571
2019-12-06,0.9953145722219112,0.5163083858668518,-4510.4779908105975,1.1971485310707983,0.4721646599464524,0.707046026769022,,,,,,,,,-0.6563546061891294,,,,-0.3216058710999644,,0.8418080169250054,-1.4978473300094952,-0.9242577609508745
2019-12-09,0.5003299721094798,0.6186559255120745,-3387.160090113776,0.2877865087692068,0.6960765018418318,0.6776351421846805,,,,,,,,,0.21228143777354105,,,,-0.8957775897185852,,0.8983692242403897,-1.9081430857587882,-1.9169525367621876
2019-12-10,0.6939045129307484,0.5324010220502373,-608.5306064956081,0.6487620108308452,0.5488753009224361,0.6348592525102383,,,,,,,,,-0.2649373553807573,,,,-2.303718636127289,,0.9307825485337438,-4.12939349153576,-1.5423427480511318
2019-12-11,0.4775691484122273,0.9621726952750932,-1298.5655855397251,0.7129239179848827,0.6588552167134676,0.6793099137697706,,,,,,,,,0.7004849886073681,,,,-2.917499795269792,,1.0443759750076962,-1.0685193482406068,-1.5039375282188616
2019-12-12,0.8363635562235494,0.7576780832437304,-1154.1382066349784,0.9179631996114868,0.8472615107885417,0.6774432223895974,,,,,,,,,-0.09880479127462082,,,,-2.6492858191945357,,1.1429727880786074,-1.4904242512258632,-4.6741498181842465
2019-12-13,0.8926625356841011,1.345729784309281,-938.9003661670118,1.1211137029385618,1.0312494230231677,0.8433275020780833,,,,,,,,,0.41048312556683875,,,,-2.409454747769747,,0.7851929661215706,-0.9582668060617061,-0.18702693159619435
2019-12-16,1.255785642482989,1.2381960446098823,-644.8922048987034,1.1795773913063543,1.272643447738595,0.9672355258976448,0.8224826300293964,,0.30695223288231194,,,236.94291120252427,,,-0.01410586903784075,0.16211466537819819,,,-2.3744457537436903,0.7792782538384573,0.25214720632328075,-0.7328906706957083,-0.47877781956136845
2019-12-17,1.0571395129833547,0.9755395255472444,-598.6837651427019,0.8681482706943928,1.1379623939206276,1.0558632265970462,0.8332602246354158,,0.3084231073595151,,,219.62157689666287,,,-0.08033128925126828,0.23676794770764242,,,-1.3100219895576541,0.7442193890893798,0.6114981878204686,-0.9937381926356315,-0.8138729088240656
2019-12-18,1.0857630942162473,1.022771506490809,-427.9874213349797,0.9551838359688868,1.136169941142473,1.0679829888401895,0.8097050003215674,,0.271038530073972,,,209.69970589995623,,,-0.059766946717909275,0.27685710714429607,,,-1.709335017659809,0.7416050351708577,0.5588004075915265,-1.535144601903756,-2.8034800030016624
2019-12-19,1.0455919463815206,0.9551395254498178,-433.9984900692554,0.9685810176916244,1.01923476370807,1.107475277281407,0.8287064915137302,,0.2670177329492822,,,199.06767774386873,,,-0.09048103013420576,0.28997213747932693,,,-2.9827420921585808,0.7725999730377716,0.6539574804605439,-3.8922203733561527,-1.6222119430369544
2019-12-20,1.2674717213648492,1.4200290924659082,-346.5018632173535,1.3413456868927105,1.3358598099804553,1.1223351389127323,0.8535570648516047,,0.2976299126288295,,,192.36767050270083,,,0.11365321338130825,0.2737543394506297,,,-5.205578323419997,1.0599289282498654,1.5310093505796465,-0.923170377523352,-2.5996536387872773
2019-12-23,1.6408190670471292,2.083125003921939,-310.8713529266348,2.035379451871405,1.6450527823793042,1.2913209307751436,0.9291810928210064,,0.39739319166589665,,,186.9387203114751,,,0.2386736236743966,0.3291172979078496,,,-0.9407712763790443,1.085997269982469,1.7321135442342859,0.12043327929807249,-0.16850272697924787
2019-12-24,2.00356128956188,1.9788015394939864,-188.3702392076644,2.0605731062013177,2.053080485321642,1.491973333564492,0.9757456951665769,,0.4613961566991157,,,187.2068721897717,,,-0.012434863507578098,0.42465291342699946,,,-4.893836625480078,1.2688348871707142,1.887490917499483,-0.5820129602092565,0.003256705121090161
2019-12-26,2.048661053863503,2.048135473542562,-355.982400086296,1.9533676705733336,2.0810837936774504,1.6970461269748427,1.0688514743939566,,0.4811073367620258,,,178.55814411987012,,,-0.0002565811215220281,0.46230448380158035,,,-2.0579452662461515,1.2226065915190274,1.82658994145686,-3.3527063942594224,0.025047639367494653
2019-12-27,1.9964905415212808,1.8115287914265876,-264.9273110991013,1.803686305935777,1.9289698251358711,1.8683239801701965,1.1099134191242443,,0.5083252755709872,,,173.0901391845095,,,-0.09721978505923975,0.5207597501970995,,,-2.077175956456545,1.1895373359857926,1.8989826643101475,-1.788129576861513,-0.15503025623496558
2019-12-30,1.1019174845690325,0.9573877484154814,-258.629502545317,0.9978603634619604,1.0789480511788323,1.7757957113601113,1.1121260947799871,,0.5075193148655215,,,166.21548037343004,,,-0.1405986288713044,0.46797502658046647,,,-2.5122241454541596,1.1858839317340502,1.4608152564857888,0.08686344741508023,-0.7708031599608217
2019-12-31,1.2320883692509863,1.5252171116733155,-187.2866369326285,1.4684881879430716,1.3138725700396172,1.6642141329103866,1.1501014329419639,,0.5086483138786787,,,163.6511195008705,,,0.2134261774092241,0.3695028787192196,,,-1.866813126563379,1.170814483106526,1.259050273786305,-1.2506742722045159,-0.5835613978807873
2020-01-02,1.752030652594879,1.2810934631186497,-220.5917153790256,1.5466970541044969,1.4605177743327094,1.524672517635319,1.176842082576774,,0.5002907224469128,,,159.50539630203576,,,-0.3130615068207983,0.25894499462155934,,,-2.4513255040840956,1.1707706227524304,0.27689751751537534,-1.1279204638864404,-0.35995449239040445
2020-01-03,1.2906791751703874,1.404544890192101,-117.30252476729108,1.2091377577489322,1.4846346757721631,1.395954400965227,1.2100733576375073,,0.49174159388278094,,,-1254.1804414353187,,,0.08454475653508607,0.14289735582401542,,,-1.2891788373002677,1.1908981038891813,0.4968124198873784,-2.1146773225093183,-0.44069249518527037
2020-01-06,1.4104677285231144,1.5335417958065245,-186.22237651476365,1.4943400035080447,1.4761306442250444,1.3403570018412145,1.2483998704206036,,0.48522028272909223,,,-822.0010324941707,,,0.08365858763372581,0.07107337014588762,,,-4.00581957076001,1.2449077938920263,1.0135277342327729,-1.3765486742231863,-1.2801809447307375
2020-01-07,1.4187825875386029,1.9400947379388624,-200.49627503408547,1.87944372123512,1.4610510191213013,1.5368983997458907,1.3195891880242043,,0.47652587060934903,,,-606.5019467053451,,,0.31293763469800806,0.1524458924434471,,,-0.8713348087501338,1.2029235211195957,1.222390572752987,-0.6244613070647672,-0.017444281068193172
2020-01-08,2.2648540494348666,1.94515346700363,-175.8940759834172,1.952708880169276,2.082434753805037,1.6208856708119534,1.3859140650987822,,0.4660305300649618,,,-445.93864599882716,,,-0.15216944222175016,0.15661281347809847,,,-2.0423317192298223,1.1545014738012134,1.216638113676719,-0.8876749197461585,-0.8676521141151232
2020-01-09,1.191886813716172,1.1193684814919251,-179.07499262913515,1.2070233279345397,1.3265132074889152,1.5885406744866086,1.4152624380708665,,0.42623443868270905,,,-424.4658653055035,,,-0.06277293872880246,0.11550079749461054,,,-2.1245236011185096,1.1563375943986707,1.2039060564631325,-0.1975656521118685,-1.8218580306602283
2020-01-10,0.8235050811998565,1.0140909895827637,-126.00973823957833,0.9092534430285024,0.8290478377418005,1.510449894364741,1.41785835278625,,0.42347892374419105,,,-365.83807294049615,,,0.2081781935942478,0.06326001887037315,,,-2.5231618751965694,1.1510196359962044,1.1288255361877815,-0.07142889609325806,-0.9404453688879137
2020-01-13,1.2365313802875484,1.268486921833011,-148.50400924828364,1.2232126173382127,1.2936821260878233,1.4574389195700383,1.4433987947157143,,0.3960848613796083,,,-315.5563630711614,,,0.025514604084507255,0.00968012406940386,,,-2.6525751627245415,1.1510551293335702,0.7038435443573237,-1.9030143871856182,-1.3278184028341151
2020-01-14,0.8544039403458754,0.6623035726989102,-150.45808405570529,0.6913284180327075,0.830771272063549,1.201880686522048,1.4092274841351955,,0.4327390165103084,,,-276.13424896559616,,,-0.25468006016538497,-0.1591541019296455,,,-1.9701004101740294,1.1553516153604428,0.30541460220478556,-1.0447282151300354,0.24513293512241058
2020-01-15,1.304551112817851,1.3700522354596334,-134.48379421568106,1.328795426605959,1.359562463118854,1.0868604402132487,1.4158202936776831,,0.43099711293728926,,,-250.61382843144503,,,0.04898986043638604,-0.26441586594486927,,,-3.4813114052095164,1.1806463941952448,0.5907402185582473,-2.287053203441223,-0.5532091988215002
2020-01-16,1.2526915583782223,1.1280934015493234,-140.78659327920911,1.144015051999439,1.167598849281113,1.0886054242247283,1.4234479874777872,,0.424089594013455,,,-227.71896983827037,,,-0.10476553066370531,-0.26818463883288957,,,-3.7471953585992495,1.1827385802202608,0.728087274920909,-0.7640207576431811,-4.74157197341147
2020-01-17,1.1542032652991503,1.1519307058496135,-132.29834815830424,1.096509703916814,1.23554090256226,1.1161733674780983,1.4299059474457274,,0.41861510887103986,,,-212.9345161794366,,,-0.0019708830567448914,-0.24770247199524484,,,-1.9730569203500703,1.1740734432499735,0.829079034122878,-1.5227028962493425,-1.9816637451884795
2020-01-21,1.4735507037877635,1.243644313835727,-119.3404396748604,1.4295380167810414,1.2536018186466986,1.1112048458786414,1.4443311868650226,,0.4061800267305209,,,-197.20161365971683,,,-0.16962890096682168,-0.26220149456732783,,,-1.737633860267162,1.184749070520923,0.9519228026575559,-2.158044047127154,-3.6951950355889815
2020-01-22,0.9797354368926232,0.7871487110129518,-108.1603733364064,0.9430990242236508,0.8450047440094615,1.1361738735414497,1.412687167792375,,0.4320047151359881,,,-185.28453916566949,,,-0.21886538294120242,-0.21782731714985573,,,-2.3218262197764172,1.0022870639942179,0.9073662351458318,-1.0084553782591719,-2.0806812032304705
2020-01-23,0.7322116275431725,0.8923842168785239,-119.98298370295493,0.8214500493606636,0.9296138160533404,1.040640269825228,1.353150128440204,,0.4165186854729347,,,-175.7401207044855,,,0.19782719540762225,-0.2625991349230906,,,-2.2241088421026975,0.9449384449484493,0.7862872486537987,-1.0462283129617023,-0.7388393095795144
2020-01-24,1.1008556377776877,1.2280475378398332,-105.97865518410217,1.217157090140491,1.1067533140849708,1.06063109708333,1.3156124283574964,,0.3901617669286796,,,-171.62054150330738,,,0.10933781061262203,-0.21543817663444992,,,-2.203610942322615,0.7484820062445218,0.23582442933087366,-0.8189398474816595,-2.3030438352951084
2020-01-27,1.042919583370722,1.2548351409098686,-104.6927714347915,1.136890273823008,1.1205550752041855,1.0812119840953809,1.275947411725862,,0.3500327412610523,,,-159.05606007073214,,,0.18498013035851724,-0.16560635126461012,,,-4.114433074907678,0.8472555482587447,0.9194073562563582,-1.0148661958348728,-2.27395453638819
2020-01-28,1.0306040728305117,0.9113734198861908,-104.9238507743498,0.8577132784122696,1.0727758885861238,1.0147578053054738,1.230939643148842,,0.33509529483086764,,,-151.05588705449458,,,-0.12294767343262024,-0.1931278466940052,,,-1.536826083136959,0.8668000721470493,0.9653805628856583,-1.1498820529525717,-1.1018046971371862
2020-01-29,1.3884305468137352,1.359437784652057,-100.6274414883168,1.318877060935316,1.4202879571636302,1.1292156200332948,1.2510421449606706,,0.3298394503721002,,,-143.15578400164458,,,-0.02110278557480473,-0.10245366980164104,,,-2.2885747357253163,0.8664806000518628,0.966857382029487,-2.2575864528888014,-0.5581110417655767
2020-01-30,1.2798905013093569,1.265524836279905,-89.52939956986172,1.2336528323646654,1.3062233808482446,1.203843743913571,1.2380575311910005,,0.32352930636754507,,,-138.26792213350623,,,-0.011287601944075213,-0.02802408659608871,,,-2.623196107727278,0.8597840110729871,0.9575493545688106,-1.0380307273729845,-0.9857999346691921
2020-01-31,1.3308463575386271,1.3678459471622162,-92.77330649159946,1.3409517149769812,1.3536269045697529,1.2318034257780475,1.2423951553931787,,0.3247160436689004,,,-131.87700168913491,,,0.027422102240958455,-0.008561798068548534,,,-4.368108771607159,0.9651165151963206,1.2146727240857127,-4.778552317554392,-1.9675538274847637
2020-02-03,1.0302100502509752,0.8687413730215994,-91.2327314028374,1.0022086353917885,0.9184661046830858,1.1545846722003936,1.2156049795346537,,0.33264015751482734,,,-130.57351202091223,,,-0.1704725262199742,-0.051501190274789374,,,-2.480008297821959,0.9219309717714143,1.042935919637352,-0.9243645796961433,-0.9516750170277406
2020-02-04,1.0817628890483455,1.2549548382689115,-80.5976198869911,1.1554243892149696,1.156056928646052,1.2233009558769379,1.2016756316577728,,0.32435556115847075,,,-125.2922741895236,,,0.14850757144396817,0.017835963957374044,,,-7.36576799767345,1.387151100469341,2.1474370149210738,-2.1813315629798438,-1.068331169546475
2020-02-05,1.3601972396487962,1.3107010925115803,41560.62470648952,1.271934558032223,1.3984898760741782,1.2135536174488426,1.1702059493864088,,0.27584711894570885,,,1962.7637748866568,,,-0.03706753920985459,0.03637317090861916,,,-2.067075769626582,1.3271849229244825,2.1889428780950597,-0.8165365334328549,-3.02132310053839
2020-02-06,1.1811894078917555,1.1794267058224597,-12112.83336193352,1.321981376255609,1.061261719832128,1.1963339913573534,1.1319196113273502,,0.20723309038134122,,,1365.9168105891515,,,-0.001493425709221466,0.05534691100038212,,,-1.3443095622525598,1.356791857099891,2.4205006043432586,-2.5832500769461633,-2.4522675814027175
2020-02-07,1.229899861797076,1.7344444488468245,-7968.273208302019,1.6269184354669797,1.23773348305461,1.269653691694275,1.1626734096950953,,0.24708066527669045,,,976.4568998055072,,,0.34375440683234393,0.08802216259536227,,,-0.9437005922841856,1.4104121145322879,2.6001261046768698,-0.8586272986752927,-1.0034880306426905
2020-02-10,1.6511276970044868,1.0353314118907946,-4270.803473021865,1.5664377270566447,1.3244372876564745,1.3029716994681142,1.1637354308104968,,0.24645325584113564,,,769.217213066393,,,-0.4667369270068793,0.11301254803276758,,,-1.4188157371239163,1.4389593497039443,2.6789892584031056,-1.9372804348606496,-1.7922193417380392
2020-02-11,1.1352978964920428,1.2716085699523578,-2518.381877230112,0.9573103560159506,1.1033966718460153,1.3063024458048034,1.163891513216464,,0.2465240664051579,,,650.7233196673017,,,0.11338760916967847,0.11543144256178388,,,-1.9235576276507111,1.447912681004594,0.4564749133990785,-0.7703827609664826,-4.095120962536059
2020-02-12,1.212008025282648,1.484885298205585,-1344.4720720077682,1.531577113647696,1.4081816928102988,1.3411392869436043,1.205020599491798,,0.22621865344860298,,,591.0226202696985,,,0.20305901986034347,0.10702280506209079,,,-2.092361276486273,1.4453394968177078,0.463861327602399,-0.7994995516887324,-1.7476418863321332
2020-02-13,1.1985596056928784,1.4624569494923954,-1228.756478974714,1.3365448691539044,1.2859585277374546,1.3977453356775915,1.209640835193436,,0.23066651777957214,0.4108732501630046,,536.3089860317468,174.21268960094207,,0.19899735621277098,0.14453697876998214,,,-2.984073671608276,1.4338439846353555,0.7673069203048725,-1.6562759905786477,-1.2622015189572415
2020-02-14,1.6267550584396098,1.8092778738700448,-929.3092953703352,1.8007567550800283,1.679337409747042,1.4127120206822354,1.243700058809472,,0.2656320948049536,0.41631593959652413,,496.88285092719053,162.9284859951944,,0.10634053203215327,0.12742042094852024,,,-2.1085050610503857,1.4107461803804624,0.564958328034605,-1.1258008433638738,-2.592490635214074
2020-02-18,1.8412767234049312,1.3426236044734026,-617.625943355469,1.7606647751351154,1.6199238107330205,1.474170459198757,1.2532347037406615,,0.26558712027701004,0.4147568925046392,,472.6164711673323,156.460553629284,,-0.3158335888852298,0.16236745922883064,,,-1.9608342101004719,1.4109918183523182,0.4380034875580034,-2.1216532929732157,-1.17995621666826
2020-02-19,1.494667337755626,1.4607432529811817,-865.9065971518334,1.2280777866934631,1.6086107940476475,1.5119973958045219,1.2640896506979342,,0.26958106637835577,0.40915511437540114,,435.28816329348354,145.71807579254522,,-0.02295828196206294,0.17907933600975404,,,-0.9661823581255543,1.4432597924748318,0.7170270157961758,-1.0540177111364715,-1.6652959090893413
2020-02-20,1.563474509287067,2.114083685136636,-637.1909094954708,2.000244466359753,1.6455127398123803,1.6378370731907321,1.3304363994041182,,0.3067473204104037,0.42510568963589174,,408.8366364855304,138.63992260752062,,0.3017108786609892,0.20786950530035442,,,-1.0363934750583585,1.4782527112287764,0.836778541768435,-0.25947035101504007,-0.46330867148367355
2020-02-21,1.6738017976569175,1.4605039608086994,-532.6793730789007,1.4131312831922322,1.6035552896184964,1.6374464754539928,1.3588423866006272,,0.2898887542291851,0.4182838541143026,,388.2018170167331,133.1334722079076,,-0.13631600981760056,0.18650485028727726,,,-1.658502080401258,1.4872286052197137,0.5236991877392274,-8.337825273646327,-6.238394421422878
2020-02-24,1.750481031994985,1.70980531676134,-479.9012364233339,1.688840428305047,1.7261702592316617,1.617551964032252,1.3829302755467026,,0.2983408034225548,0.42254033362017296,,369.5056879547716,128.3640062137453,,-0.0235111114037869,0.15670923697318967,,,-3.2879625152216856,1.5003878295695612,0.9402983595362628,-0.9056516076616868,-2.3078734808123147
2020-02-25,1.7677128673242013,1.3738024084031937,-448.2314279507829,1.6201494684633797,1.57369327412807,1.6237877248182102,1.3888786389213688,,0.2968345949704112,0.4002878595673517,,352.3287551289719,123.94361305937,,-0.25210416977461747,0.15626483490899182,,,-3.069245467708858,1.456122969499336,1.1086031432258612,-2.4452834898714473,-3.46801677626175
2020-02-26,1.1669761527645497,1.5994226417847113,-369.8269389142857,1.4415255258056838,1.3582790046034212,1.6515236025789162,1.4232811000162946,,0.27784430655370196,0.4014525116966045,,339.0836007219752,120.37261761733006,,0.3152267967929839,0.148733417329285,,,-2.485948938354909,1.4427321004277447,0.9500417045157027,-2.2038020870133956,-1.9755905654181067
2020-02-27,2.171419075496153,1.9307690722238124,-333.6830475115556,2.004195312569076,2.163240896114651,1.6148606799963514,1.4518476643948826,,0.2994643301852338,0.40821650940146254,,327.43082042081323,116.8301722641996,,-0.1174624990995425,0.10641169012722522,,,-1.8385644288834548,1.4484474861895114,0.7220860082487462,-0.5852498903600561,-1.6965514060220523
2020-02-28,1.8438061660208744,3.044411754062722,84.2071109787098,2.991168275841467,1.9166522745921792,1.931642238647156,1.5407920102840234,,0.46153183536899406,0.4627088671351307,,336.11764594824183,120.50028110520206,,0.5014756947149479,0.22607396534458682,,,0.07187032879902765,1.5486052963191763,1.3493150235255202,0.368101786780307,0.45989508036835763
2020-03-02,4.055802296387334,3.861633470753452,330.9190709741421,3.9965903970316994,3.3487910243762755,2.362007869445578,1.6654813864635851,,0.6917813390221367,0.5624604778617613,,357.30226482152887,128.3102198114766,,-0.049058248693180824,0.3493978468128593,,,-0.434174240668619,1.517121357079142,1.3363101972619182,0.6579677775365977,0.7663177850181454
2020-03-03,3.221131048499384,2.7101555201453387,-489.1061656260828,2.9332127872717884,3.22701240047088,2.629278491794007,1.757552093819772,,0.7026145193365751,0.582700761672034,,337.4085931103666,-349.1151201152881,,-0.17272653442534538,0.4027874857031507,,,-1.2248573317881846,1.5251943318460055,1.0325490352639148,-1.095847412710627,0.28994434538820524
2020-03-04,2.6628512884238145,2.323263123071724,-259.46261613685,2.333330884606553,2.729712958335602,2.7740465880514096,1.8109675080599128,,0.703002468013557,0.5889036641700843,,328.4653432978737,-206.2759877952735,,-0.13642474562352178,0.426445878986086,,,-0.9253767002303913,0.8759070862297925,0.7321493910866476,0.4307236403288043,-0.3231842405866492
2020-03-05,3.6895202147668886,3.897085547228805,206.2751060051288,3.9106917984669423,3.808852331095293,3.1673098830524085,1.940286730795774,,0.8321560357880143,0.6585563726655141,,-1739.252136726346,-127.66343618167804,,0.05473255168841631,0.4900468487427844,,,-2.2843575547972383,0.8822211598314869,0.8897356755076159,0.17137016450786396,0.6761619828315834
2020-03-06,4.608191221219588,2.757082544953599,-447.2371381298959,4.304841247664207,2.70538727172681,3.1098440412305837,2.019169522752331,,0.8310103937900937,0.6691133073454898,,-1155.9723255361648,-78.66472031528004,,-0.5136623484641147,0.4318862778926701,,,0.4696623059624438,1.0049639778857762,1.0140949848279108,-0.8351269100796469,-1.2471266505380945
2020-03-09,1.6890027642440373,2.604100207735634,-63.4196943773523,1.6393540253564645,2.813361465896804,2.85833738862702,2.0626523106967714,,0.838050610792133,0.6711386142014814,,-760.7296498399315,-69.57953844664245,,0.4329489313991522,0.3262474390338728,,,0.16042305915442365,1.0713433329602946,1.1097693093707597,0.2569537613597571,0.22915207434594745
2020-03-10,2.273598445171192,1.4976085670353108,-227.2745001844788,2.139573790926306,1.448921050312844,2.6158279980050145,2.0857661684539974,,0.814262627148711,0.6667779937385397,,-558.5532011980622,-51.72468702405501,,-0.41749424726387496,0.2264444267994874,,,-0.37011812767859986,1.1032831999766612,1.0860124368375859,0.2306941559526225,0.1927230672941942
2020-03-11,1.5855385764246537,2.71617753048314,-127.6323672828583,2.297620239103832,2.3102054233378766,2.6944108794872976,2.1579946164805364,,0.802223089117207,0.6749335400241965,,-439.0157257006995,-34.61625636818634,,0.5383014267815613,0.22200021071936457,,,-4.375235011324851,1.275827301730408,2.0342833898551613,-2.1885662642166794,-0.9341634836794507
2020-03-12,2.673574636154612,2.528914320439004,-294.56618006189274,2.2107223192317,2.9492522597659754,2.4207766341293375,2.2101960675922077,,0.7899927132247258,0.6849330165849734,,-386.5204311034057,-23.87735326643436,,-0.05562630375363371,0.09100718191576809,,,-0.3030936354706051,1.3033993180004861,1.9820109305597269,0.030825721111965094,0.31347497714979405
2020-03-13,3.8174499244635065,3.9362597153379113,-143.46345634175853,3.978314237228197,3.8568377728120566,2.6566120682061998,2.3338862058844834,,0.8575325119855404,0.746071912744927,,-332.255779971758,-15.52020745715194,,0.03064832094023561,0.12951687473291862,,,-2.1080347434745814,1.266170611107611,1.8743074608007266,0.19891822111132837,0.1648168820079857
2020-03-16,3.0824464236668234,3.892154685276619,-222.4009845087923,3.86284222316549,3.262127367663428,2.914222963714397,2.438030046454812,,0.9150193019075935,0.7946130375725284,,-296.9103644286808,-9.248827779920115,,0.23323933285268106,0.1784128642984703,,,-0.5096349071137449,1.2752914291042774,1.7550786730474794,0.30986448701076796,0.25313292301517465
2020-03-17,4.42449364280785,4.6976576224653925,-123.691639187793,4.9596500797178535,4.380073455303784,3.5542327748004134,2.605781747354411,,1.0065871201986036,0.8785844734757974,,-272.21364922029704,-4.177231410800337,,0.05990816537717759,0.3104064990154628,,,-0.545457399897443,1.2821829291554598,1.727565024756549,-0.27259918375372316,1.163166139510081
2020-03-18,5.277127265559805,2.824168620459993,-171.18907005852043,4.48626761998386,3.427913983484302,3.575830992795784,2.673953015728352,,0.9704792146845136,0.8825814003840708,,-237.4777728656314,0.20292558937857924,,-0.6251678435182458,0.2906396869288086,,,0.056714527586602864,1.3176246971677927,0.8323457565906063,0.06577469252837086,-2.2257065554755733
2020-03-19,2.7064235287569502,4.614674035097742,-172.50629750414157,3.482503379415572,3.708501398015645,3.9929829357275315,2.798982533226407,,1.0521923233077577,0.9531704578824834,,-214.24354226606494,3.102851684598778,,0.5336132016518983,0.3552825843734101,,,-1.487229047004599,1.3170055351909677,0.8654218905672055,-2.489112433297609,0.7351331604225398
2020-03-20,3.7125462586121714,0.4388959832566215,-126.90494157425827,3.0223020221488746,-0.3893075429006565,3.2935101893112737,2.747902134348803,,1.1415908685243357,0.9697689537277856,,-193.9548206908328,6.168958540471721,,-2.13521079845508,0.18111616254194288,,,1.227184193143238,1.4297658413393073,0.995185137129352,0.8693134310998561,1.2520094652777618
2020-03-23,-0.4648084113019877,1.6505848458745511,-144.85898933134533,-0.0050412731568663,1.955148843333852,2.84519622143086,2.744941110804464,,1.1444982671471893,0.9697835043235481,,-177.20270833623337,6.894146038410372,,,0.03587241435336899,,,0.6730414667479538,1.3938368602302798,1.0571670766364212,1.0865697978121567,0.8071764415681116
2020-03-24,2.345983022941059,3.641651737019615,-103.57732481579023,3.141325173162567,3.028601891073425,2.6339950443417046,2.858333577235285,,1.1134243283349532,0.9977085290901887,,-159.97000317948374,11.100897292918802,,0.43973283902380744,-0.08173706781394618,,,-2.1828192946301748,1.3363147575144334,1.4449727332374136,1.1640116122598545,0.05449375860734314
2020-03-25,2.950928720095227,1.216201236667903,-119.68372727411592,2.550408867806905,2.011189159615835,2.3124015675832865,2.8391725069794442,,1.139227806614453,1.0009620593702577,,-147.46284259747526,13.521623690001892,,-0.8863876806447128,-0.20522601480539268,,,-0.6176321692525419,1.2854795474753429,1.4297724936605714,-0.8338272431031768,0.4749708868396706
