Date,PL=F_Open,PL=F_Adj Close,PL=F_Volume,PL=F_High,PL=F_Low,PL=F_MA_5,PL=F_MA_20,PL=F_MA_250,PL=F_realVolatility20,PL=F_realVolatility60,PL=F_realVolatility250,PL=F_avgVolume_20,PL=F_avgVolume_60,PL=F_avgVolume_250,PL=F_log1DayRet,PL=F_logMA5_20,PL=F_logMA20_250,PL=F_logMA5_250,PL=F_log1DayRange,PL=F_HL_20_realVol_20,PL=F_HL_5_realVol_20,PL=F_logD2,PL=F_logD5
2019-12-31,74.07260667697119,73.9541228152325,-13.09979903569436,73.84028446231275,74.18149043972437,89.33362766623637,55.04241079510361,,30.358808911210506,,,-16.48279940892258,,,-0.0016008444886730483,0.4842739931596274,,,-1.0752689447266857,0.4825708541448008,0.0783651851426521,3.985800846705099,2.036250864867453
2020-01-02,53.92724054233963,53.81862550854749,-10.263358999560635,53.71177946716955,54.032671112711455,77.52329769988728,55.62935618270759,,30.20810664417714,,,-15.622943383932332,,,-0.002016134345838474,0.3318674558488765,,,-1.1366517656648552,0.4753758794616894,0.08333986334199651,3.167828889564216,4.078412481825387
2020-01-03,63.08642225358653,62.98194219178527,-8.039185668340968,62.88223047088945,63.186786709495095,69.71999351848493,55.94911837932415,,30.252588835211473,,,-14.939284429917697,,,-0.0016575147330771549,0.22004445034846512,,,-1.1888995172414436,0.47208484932378625,0.08704774044714521,2.3953630351570654,3.6639851694312924
2020-01-06,55.028208847985184,51.228610674137485,-7.792627944411463,54.83326730888268,51.42384610850468,54.40921498984587,55.90291180979561,,30.259397420119598,,,-14.120314901349499,,,-0.07154776369260293,-0.027082935712923393,,,1.2265425409291182,0.6082478465480728,1.044613439589784,0.9516636032664748,4.337994971799659
2020-01-07,59.76331507626401,61.51155888732296,-8.373063070126419,59.57673077148184,61.69881274067336,60.69897201540514,55.849672104558024,,30.247972466065008,,,-13.37391213782054,,,0.02883309408985969,0.08326310792992028,,,0.7523976677169546,0.6636658957396272,1.1755661295090485,0.3855231181358285,3.4483603537134213
2020-01-08,84.81574571102317,85.18140466303043,-7.506343189132779,84.63908229978392,85.35961904273381,62.94442838496472,59.382805135432115,,29.277529796068904,,,-12.620617455345593,,,0.00430194876952728,0.05824753936653743,,,-0.3277588683821982,0.6167360879216959,1.0945820053193838,3.524971147787638,2.4183466956238036
2020-01-09,38.51700296234321,38.65296691482138,-7.06882142146562,38.34749560607065,38.82354344740168,59.911296666219506,59.51341829708159,,29.17355738972227,,,-12.030537762231122,,,0.0035237565436832307,0.006663274706303799,,,-0.7422369228032428,0.6055622201667924,1.0157088006644253,3.129327062965839,2.7190335687320806
2020-01-10,44.07831849419267,44.13164272438803,-6.734619610881968,43.91547163070175,44.29589235421077,56.14123677274006,59.553796638425595,,29.150520595591466,,,-11.33177237204306,,,0.0012090298182718263,-0.059009448398960225,,,-0.966477471590214,0.6055286057963084,0.9568525321461894,3.7147850365793658,2.9365288006324
2020-01-13,54.41364527643782,54.43000489088945,-6.446857681270567,54.25970181305684,54.58572865009489,56.78151561609045,61.16603361560806,,27.837086317665438,,,-10.705543077238376,,,0.0003006076064092684,-0.07438118569505027,,,-1.1207755788011082,0.6124692029739373,0.7513319078820813,2.758555590324969,1.16358640765415
2020-01-14,20.64771374897577,20.64184587645229,-6.193612929217593,20.499538987652272,20.79001765899943,48.607573013916316,59.78489017057505,,29.164487000745698,,,-10.116838223554652,,,-0.00028423032922693945,-0.20697361419772906,,,-1.2362251258772934,0.6240697805294011,0.3592659139881666,3.1565661501845406,3.7103892755517927
2020-01-15,67.57637240838972,67.55750641292946,-5.963692410981071,67.43359976435659,67.70033220203015,45.08279336389612,60.682315397514216,,29.110981973879504,,,-9.558709603155807,,,-0.00027921933045042693,-0.29715165941336014,,,-1.3215092291173993,0.6384175428210345,0.22985553220814162,2.574709382472739,2.869255836111893
2020-01-16,57.9366212537027,57.917270422310025,4.244914475898162,57.806562163366266,58.04761159180816,48.93565406539385,61.71779725104491,,28.595800649902234,,,-8.527583318280616,,,-0.0003340557885917004,-0.23206608467903408,,,-1.422753269251768,0.6560368663771926,0.17719148671493987,3.6183342501461757,2.9582538241667846
2020-01-17,42.50400997831469,42.46819867019394,38.45516795915445,42.3786007824101,42.594093770217,48.60296525455503,62.031362080855615,,28.334413684650528,,,-5.819930645762943,,,-0.0008428946548659493,-0.24395555465154675,,,-1.5348269091468776,0.6772925741640825,0.1605920400461385,3.2224417690345812,0.5088901845276712
2020-01-21,24.589388139395737,24.551103533312244,-31.115057147821425,24.469202007636117,24.671079358833254,42.62718498303959,61.70639541008156,,28.742761990689694,,,-6.621958390248201,,,-0.001558169750697361,-0.36989538397448724,,,-1.600094938276077,0.6992377614238647,0.14920885722109475,3.5075424191891735,3.397152591100594
2020-01-22,31.893093222048837,31.85268634554484,-11.947300091247843,31.77701462794039,31.96872952760748,44.869353076858104,61.26047294549967,,29.15093469339963,,,-6.494364184307747,,,-0.0012677508123640332,-0.3113798195106076,,,-1.6517459080745633,0.721010605062257,0.134064730137434,2.3623163582061877,2.4168812092149397
2020-01-23,40.74372349139446,40.70201993399701,-8.492736263231546,40.63151975691858,40.814345281932106,39.49825578107161,59.21477629904221,,29.082794523512437,,,-6.2207673676698985,,,-0.0010240820278190588,-0.4049145969002513,,,-1.699222996156733,0.7425062252130316,0.10783969970643457,2.781976791135294,3.290470138215967
2020-01-24,63.99920024360347,63.956775248947565,-6.078394699653119,63.89065702031701,64.06558116477345,40.70615674639912,56.76910129447494,,26.252135011677975,,,-5.85126674589998,,,-0.0006631186397854616,-0.3326128339972229,,,-1.7434028592785846,0.7634840428172177,0.08188353131087031,3.4689834021921144,1.7983220262412092
2020-01-27,48.27473786652752,48.23199943720465,-6.795176292159143,48.16965729163837,48.33746952520767,41.85891689980126,54.08077811139533,,24.03611599340226,,,-5.540762625242005,,,-0.0008857087766281066,-0.25617397745038867,,,-1.784909581949187,0.7838513874908911,0.07300421262914662,2.01889231979052,1.7515971124827612
2020-01-28,23.12967266389853,23.086913892926987,-5.902295174606573,23.027871741637117,23.188765312837745,41.56607897172421,48.84599864017503,,17.70753566546803,,,-7.207283568478239,,,-0.0018503652630832213,-0.16138803867422735,,,-1.8270121810298388,0.8036911009582002,0.06899854480090635,3.7103929052538325,0.3813019429323642
2020-01-29,51.140982001045245,51.0984151722771,-5.467717080068969,51.04229117697821,51.19726580939528,45.41522473707066,49.897780710812555,,17.14906549604842,,,-6.029028813740973,,,-0.0008326894016312253,-0.09412913157252681,,,-1.8644938372822861,0.8228207756568138,0.06550804788468531,1.0530623764829519,2.9572891569841855
2020-01-30,63.179732691685786,63.13751215179286,-5.153181140448518,63.08399459295265,63.23350891267944,49.902323180629836,49.35695017764057,,16.509090701855246,,,-5.63169791897868,,,-0.0006684842044726247,0.010988968036521905,,,-1.9003631066127118,0.8412923998372006,0.06225773330788448,3.690143611202198,3.110644178915193
2020-01-31,56.99330289415252,56.9525035036869,-4.9023405478382776,56.90133394041254,57.044820536205975,48.5014688315777,49.513644077397544,,16.568432674096897,,,-5.363646996392562,,,-0.0007161192412251739,-0.020654186848694005,,,-1.9415136572503566,0.8594469809952358,0.061142653347878634,1.7671402772248335,1.946520212251866
2020-02-03,12.056545836669784,12.016271530688073,-4.693231844749046,11.967232767393057,12.106013581677985,41.25832325027439,46.96536054434269,,18.224519600566875,,,-5.196349305212967,,,-0.0033460432107344997,-0.12955745209913344,,,-1.9748594660763836,0.8769552861484102,0.058952899894022776,3.9342000785757514,3.58949349703156
2020-02-04,29.868806158894472,29.829114972084312,-4.512302609142561,29.782022277602096,29.916401042547136,42.606763466105846,45.89538575924003,,18.585659254532096,,,-5.03233303844952,,,-0.0013297345001864456,-0.07435157640887191,,,-2.007092862297062,0.6740350789782166,0.05692960309749743,3.300396401122664,1.9083864412198794
2020-02-05,42.58671381721752,42.54764623456549,5104.647872106469,42.50234081344843,42.63258766955721,40.89660967856353,44.94719012660215,,18.227320249660014,,,250.6187137203802,,,-0.0009177865522355576,-0.09444108120761317,,,-2.038323736000559,0.4611845771562477,0.054080629947458984,3.418754833701529,2.146021213140104
2020-02-06,37.82285910192263,47.0844300809307,-707.7079182132729,49.24078634386615,35.76716782059259,37.685993264391094,43.04234139749717,,15.603096298378926,,,215.60863496917324,,,0.21902871685020928,-0.1328958209028003,,,2.6007335900754476,1.0068405602680552,2.0535555288384177,2.848120218269421,2.775900860477958
2020-02-07,52.18250216466333,68.69477142901735,-1397.2014145482035,70.35262606409344,50.07528736648271,40.03444684945718,44.54443162320696,,16.57412492741663,,,146.1020053128363,,,0.27492585791919616,-0.10674689972680981,,,3.0095039421833794,1.4045883663989984,2.6396286758926335,3.263739249265009,2.463194975072907
2020-02-10,72.68511283643124,41.18552398589782,-602.1428050360819,59.16983627728212,47.48907635404919,45.86829734049913,44.39712568628245,,16.591070220457013,,,116.33159604157632,,,-0.5680497532316883,0.0325994581337495,,,2.457943037204274,1.6259874555648113,2.588873914262275,1.774766926100011,3.373115156372974
2020-02-11,42.12266483874782,43.2050283304917,-351.47570534650447,39.52815886888527,46.04404257540591,48.54348001218061,43.835876858262566,,16.42281954793222,,,99.08015365831461,,,0.02537093197468039,0.10200730297733164,,,1.8742428432080094,1.750353819238699,2.063674193460298,3.2382761398172533,2.5934555789295755
2020-02-12,39.21215141614687,50.50064621739591,-168.17930245305706,56.58908110016455,48.02063378607352,50.13408000874669,45.32881687530975,,15.536628564223388,,,90.98086918212266,,,0.25299944871677055,0.10075805217396024,,,2.1480865393096464,1.8733978483082507,0.43398991768116874,2.231639125974769,2.073549213816117
2020-02-13,59.49675506870392,74.39805094066458,-96.58170537994268,66.02279707181185,57.285779550128495,55.59680418069347,45.6708441016965,,16.11621575312613,,,86.44996853367458,,,0.22350797005785153,0.19666561118429887,,,2.1675688867715817,1.9733499145067444,0.43164661395877557,3.4401944355162293,3.307385510356418
2020-02-14,68.48759565132389,81.22112056710375,-86.86425767333394,78.35029231872272,73.05098602136889,58.10207400831075,46.83603660893619,,17.802438510358822,23.449778599571566,,81.89450992621298,14.344400697419116,,0.17052267536415447,0.21554844081065092,,,1.6675759246998583,2.0207329411240336,0.30254908801684854,3.424929349231478,2.527834356785699
2020-02-18,82.4315877507787,30.32920863196728,-72.96727446242858,73.23865512134091,43.48121476411268,55.93081093752464,46.22908710702485,,18.162481758648784,22.420618148374686,,76.32338780513382,13.838367330717183,,-0.9998574805101443,0.19050621684001706,,,3.3930791967641225,2.1678628649379648,0.6716067441394314,3.785753009135065,2.3847469709251894
2020-02-19,37.74530925548288,44.82358659264583,-143.46834604736472,29.75205683719014,51.58130346984058,56.25452258995547,47.24271125999154,,17.440320661036818,22.414686001810217,,70.70572336015665,12.540212199191735,,0.17187327747711706,0.17458805645889952,,,3.083250659322757,2.252642941119017,0.7184580875200669,3.594501024393246,0.48153579136006996
2020-02-20,40.96404767058255,64.70392037064244,-90.66880925463096,58.94692373930332,50.98203302018544,59.09517742060477,48.885272961246415,,17.46155429315918,22.480484119860428,,66.7696479019875,11.855835143488,,0.45712699679447016,0.18967313606995914,,,2.0750432231320306,2.2543860737139902,0.7278778561431585,3.537321170167579,2.6534725122013665
2020-02-21,50.68569087901256,30.886988299006248,-69.1690129942964,38.30038248049766,31.28364231482726,50.392964892273106,48.39452137949688,,17.83752338057881,22.56842846854166,,63.735834065434254,11.476240537026364,,-0.4953086350061481,0.040464967186497454,,,1.9482987463228156,2.2328715947503235,0.7572184869645863,2.6345183507069554,3.773015219363757
2020-02-24,42.9262621442449,48.83094191640032,-54.174974935615296,41.87727148146973,55.18632298508271,43.914929162132424,47.63822971286952,,17.459629739832483,22.56618057382125,,61.33100505363613,11.258332774317818,,0.12888035776653722,-0.08138124981708973,,,2.588444367930351,2.217200018692489,0.6247760786117885,2.7646181952050792,3.4778552487809766
2020-02-25,50.40157302258115,41.57676298827323,-68.78343245290338,45.78911602283495,46.96239008109092,46.16444003339361,47.305467890422946,,17.511062593847274,22.089809968183314,,58.231592245598925,10.733996145402974,,-0.1924809561662731,-0.024416083564495088,,,0.15979818113394825,2.1446954649701,1.107940819615549,2.3692876480390623,2.420150714467096
2020-02-26,35.07674790619342,57.96831421526736,-46.24571122426966,51.65412023200133,43.0987253370314,48.79338555791792,49.04953790653996,,16.689787737514283,22.031406593602313,,56.21442144311578,10.517076266905757,,0.5023580964952592,-0.005236003274816227,,,2.1465620658311386,2.073241263064712,0.9391902216573125,2.2123728494780517,2.5760207369798307
2020-02-27,64.99395966063787,61.1593715765855,-46.6077091322921,56.75243952347512,68.46397049695383,48.08447579910653,49.55258572675538,,16.905029321757294,22.046997411250395,,54.157421840504625,10.27545777199005,,-0.06081123134376329,-0.030075067049394083,,,2.460573909753706,1.9846346436267797,0.9838595205659442,2.9746418554149416,1.2654108723507647
2020-02-28,71.50915643792962,116.32426646491376,54.63546183537912,113.76978453989932,73.85055861635453,65.17193143228803,52.21192344241143,,22.433862904953422,23.497375348080734,,57.14685398929599,11.67745222046492,,0.48655618823026214,0.2217179894942329,,,3.6868580605624954,1.917970211975492,1.283983739224076,4.066561362949776,4.447782518032019
2020-03-02,118.21969259707272,122.26635742813062,-22.7613543033319,120.38967002380276,100.49987880530898,79.8590145346341,55.47761613863362,,27.370884971122152,25.135085338902083,,56.253903301521326,11.75577097373215,,0.033657227366003996,0.36428313506453047,,,2.9902065960030355,1.7666192790744608,1.3256059184712237,4.112626194364339,4.296406319414511
2020-03-03,116.5001808448319,100.681212703117,39.663914768302696,108.09134648128996,117.58487942964018,91.67990447760285,59.91086319725506,,27.140516047845743,25.859845973584537,,58.47176063217391,12.778708965681087,,-0.14593361000180635,0.4254453668296194,,,2.250610824517338,1.5392909924095632,0.6370705147914408,2.750026969369532,4.079306212861119
2020-03-04,83.26354963842778,81.5072342145819,-94.26010711925544,77.02337081115309,91.94914346819075,96.38768847746576,62.49476915937995,,26.58007255142118,26.095615860904598,,53.98437040666827,11.610574155623087,,-0.02131909435970611,0.4332956207812123,,,2.703089427254438,1.2349501893429895,0.5584481642903395,3.7076796971699886,3.15865522139623
2020-03-05,91.82754456995792,89.95610182610551,-56.23460437856004,94.1934544498082,95.3341029829744,102.14703452736975,64.86519193895694,,26.820420220925556,26.47122722770044,,-204.05975341758318,11.061682721658848,,-0.020590508552017654,0.45410214420181594,,,0.1315969893928285,0.8942045817081804,1.3465591024595436,2.3725878029435314,3.3602618476937636
2020-03-06,85.22780943448129,101.00612087095216,97.6661714118682,97.3882752232106,75.81424500706657,99.08340540857743,67.56127647845801,,27.63673917341359,26.571877832531918,,-163.79104893632612,13.065656192500512,,0.16985333529673835,0.38292698856456264,,,3.0714902865336984,0.909239741649038,1.2158897741028092,2.970357369394631,2.72903811220536
2020-03-09,75.66415852052091,60.43168954389864,-107.671905353068,57.58082014280342,83.23132337460129,86.71647183173104,67.14812238420208,,27.680631613181937,26.43728340736649,,-99.31457347656934,11.585631358011963,,-0.2247909522810531,0.2557428912041599,,,3.2445631905977312,0.9203356779942623,1.2601926976182378,3.3852174561175428,4.124464176179871
2020-03-10,29.83693677532676,24.47027840062458,-49.30867277638781,22.8389173281754,32.68096025234274,71.47428497123255,66.31236010493842,,28.737928214648218,26.714017030912235,,-71.67286686358463,11.108985601982887,,-0.1982878604718778,0.0749614275195013,,,2.286663303759956,0.919707199726468,1.2600837057070386,4.337759160130929,4.333504947181574
2020-03-11,56.73473156878208,53.41546947665586,-37.114310386772985,52.1882858349511,58.6235538736571,65.85593202364734,66.82288216224663,,28.394467765522634,26.330542261871372,,-55.954797115598055,10.806604488492741,,-0.06028617832766151,-0.01457606121142762,,,1.8617934934371827,0.9200174477416069,1.2468126256358092,1.948224621060687,3.3354764635616507
2020-03-12,70.36712198496252,67.96526290207328,-22.28499315479461,66.96222856554175,71.8204649799087,61.4577642388409,67.69611299648048,,28.133431320814733,26.339112043258712,,-48.66008165068494,10.734649769294366,,-0.034729401840742746,-0.0966785846109483,,,1.5806754943540844,0.9337011570184851,0.7310235859834763,3.7726456326299473,3.0906259540905467
2020-03-13,88.92739905329631,87.05435265289941,-23.1150731961696,86.19940201084364,90.12137471101482,58.66741059523035,68.32892808209223,,28.432862354300237,26.588919900816588,,-44.98675004149628,10.634836296340836,,-0.02128762913961449,-0.15244883441071178,,,1.3665947670592562,0.9554706477143007,0.7423089254111773,3.5156826352743153,2.635606254217043
2020-03-16,103.27174288852348,108.24464974293836,-28.59923914064296,107.49701228982384,104.2895549771307,68.23000263503829,69.68010454088396,,29.691987421465445,27.21137123314435,,-42.07349911486173,10.431142497690216,,0.04703014610564549,-0.02103044339556592,,,1.1654785088277106,0.9775021286827792,0.43876446466687846,3.6958398453130763,3.867296736618389
2020-03-17,111.0308410442525,113.69798869228693,-9.61156453931261,113.0327054693828,103.31939690754872,86.07554469337076,73.84854354389995,,29.728801970645645,27.92092104229107,,-38.90571361870593,10.532581180221657,,0.023737701032874765,0.15320905036262966,,,2.2734969618383962,0.9374035665965375,0.434018912291223,3.2825503243235503,4.49119164483713
2020-03-18,55.36289119940295,49.84920693794356,-30.419027160462544,49.249628491843055,60.45183983886102,85.3622921856283,74.09982456116484,,29.49084501484139,27.687031964953615,,-33.25324767436082,10.276839098515884,,-0.10490694805518982,0.1414912950880558,,,2.4161112005100347,0.914169096388634,0.5555494319414361,4.06723785262831,1.2715181394769437
2020-03-19,99.9857824908745,97.7184274236954,-22.57468417314404,97.17276076037308,101.77009569546829,91.31292508995273,75.75054991381748,,29.858919460762003,27.95603721633778,,-29.848541420286477,10.142247432464433,,-0.02293784720500895,0.1868466408800516,,,1.525476773664247,0.9238127536713668,0.5605415262939727,2.771310484929413,3.392935496809394
2020-03-20,53.70575990595353,52.1519253776313,-20.154605648543274,51.65144074599005,54.88727766640329,84.3324396348991,76.81379676774873,,28.52615826119045,27.86363711304593,,-27.397821052998825,10.039081881588519,,-0.029359155823104895,0.09338233335590813,,,1.1742876025039928,0.9461329683168148,0.5986771657562122,0.8340903553043865,3.552556376224548
2020-03-23,52.53376034297355,51.31506840427096,-18.60049601713541,50.853082325012906,53.459082368181726,72.94652336716563,76.93800309214227,,28.403047312429074,27.060846403625952,,-25.61909710707483,9.953547066887122,,-0.02347157695512649,-0.053273326811572,,,0.9578164952678181,0.9676868056583557,0.650905525895055,3.837371849271997,4.041815088969103
2020-03-24,83.55339819261837,82.54092852549991,-17.38501516819867,82.11218684626238,84.32916527847351,66.71511133380822,78.9862113690036,,27.169062480028185,26.668218551480628,,-23.049176242839593,9.880551125839121,,-0.012191653115602375,-0.16884181361010436,,,0.7961452022202029,0.9139093274113997,0.6434187750862937,3.414080804412048,3.4390408701712567
2020-03-25,49.56162620120642,48.689440128549336,-16.384621208722876,48.28972328622115,50.23862217335011,66.48315797192939,78.5222676646677,,27.62230090309883,25.180459631962936,,-21.556121742062253,9.150338710858438,,-0.01775469756549496,-0.16643359707608715,,,0.6672645398204653,0.9604820441929468,0.33823932926536393,0.9653202105376364,0.1482189585254747
2020-03-26,67.83111183347637,67.06330336542283,-15.516918748425931,66.68916270107582,68.43549697235096,60.35213316027487,78.81746425410957,,27.45803833810767,24.916291996067763,,-20.001582222868944,9.375603601298245,,-0.011383966621532692,-0.2669383064959941,,,0.5575188888499144,0.9987138645072229,0.24328178285582786,2.7393954429608236,3.4227998281245045
2020-03-27,72.7502223396258,72.06395799242523,-14.753718204857014,71.71253323911958,73.29802194396086,64.33453968323366,76.60444883048514,,26.022090218651428,24.89879653786944,,-23.471041224880754,9.3480382818122,,-0.009477932105105636,-0.17455850217317917,,,0.460892690935116,0.9428987979374137,0.1959140813935456,3.151646448817682,2.991324203010611
2020-03-30,49.10595991646562,48.48777223458819,-12.662381947593436,48.15666137676328,49.60788092589678,63.7690804492971,72.91551957080802,,24.386372415288292,24.92851155208066,,-22.966092607093827,9.308054566011654,,-0.012668763379871915,-0.13403306442320237,,,0.3724042713006106,0.9322207809824584,0.16710978957966766,2.9218451840488426,1.0393208378801104
2020-03-31,28.33246051071785,27.764520910482588,-11.63141197281766,27.456866809191524,28.787793769311065,52.813798926293636,69.2696849811763,,25.444516315198445,25.252899954993296,,-25.530858944149845,9.24818412760371,,-0.020249182458933555,-0.2712348644602822,,,0.28587566196399,0.9569440283347478,0.1500626451792035,3.7909719700164652,4.0032595832803635
