Date,^BUK100P_Open,^BUK100P_Adj Close,^BUK100P_Volume,^BUK100P_High,^BUK100P_Low,^BUK100P_MA_5,^BUK100P_MA_20,^BUK100P_MA_250,^BUK100P_realVolatility20,^BUK100P_realVolatility60,^BUK100P_realVolatility250,^BUK100P_avgVolume_20,^BUK100P_avgVolume_60,^BUK100P_avgVolume_250,^BUK100P_log1DayRet,^BUK100P_logMA5_20,^BUK100P_logMA20_250,^BUK100P_logMA5_250,^BUK100P_log1DayRange,^BUK100P_HL_20_realVol_20,^BUK100P_HL_5_realVol_20,^BUK100P_logD2,^BUK100P_logD5
2019-12-02,35.32390684118212,44.42624400729727,0.0,42.20341874836481,38.32932942482296,35.058457183654276,,,,,,,,,0.22927039372777572,,,,1.35431062190584,,0.6945760152932702,2.96206245950657,3.35073091745838
2019-12-03,44.42969826860008,54.54130907849242,0.0,51.139163022479806,46.378761688515226,38.99233099081996,,,,,,,,,0.2050502535408426,,,,1.5603319785472203,,0.7630634380831713,2.955783641739396,2.979062554399358
2019-12-04,54.545345207919866,21.54562778789472,0.0,43.99150519514723,34.52649583627846,36.18522879151301,,,,,,,,,-0.9288594688015014,,,,2.247601773447778,,0.9549884702354366,3.1302900988151148,2.6415906178817194
2019-12-05,7.259780502806507,14.965881864190806,0.0,4.263561483089745,15.748109234729554,34.16071918555351,,,,,,,,,0.7234234734077635,,,,2.441002458059687,,1.1036475064333877,3.6782084007638094,2.314765413768194
2019-12-06,22.114950324354595,33.41166340090547,0.0,28.10848985721401,28.9120426470318,33.778145227756134,,,,,,,,,0.4126511775695798,,,,-0.2187123961272525,,1.0512570120528728,2.4736801690969696,0.6486046217467638
2019-12-09,35.20188435775361,30.241500562163765,0.0,30.36439498313723,37.21786732492103,30.941196538729436,,,,,,,,,-0.15188444221705705,,,,1.9247554350473626,,1.0654837213885864,2.726258008196346,2.6521669817478366
2019-12-10,31.138471231368896,38.6900818743552,0.0,33.953174353806105,34.39723622859941,27.770951097901992,,,,,,,,,0.21713921307765738,,,,-0.8117913686167059,,1.5155918440750145,1.6636265213060262,2.763246923454573
2019-12-11,39.251989539310216,34.507912280334324,0.0,31.574134054068168,41.48445032873434,30.363407996389913,,,,,,,,,-0.12881349264185413,,,,2.293576262531541,,1.5242836499102173,1.450773126918372,2.56204394795473
2019-12-12,34.90222654598324,32.62665190394591,0.0,37.194633415906935,32.64826427819105,33.89556200434093,,,,,,,,,-0.06742112762037339,,,,1.5143289226871932,,1.373239979252808,1.8022756416803707,2.871345797835346
2019-12-13,32.9231204958748,39.94214482054287,0.0,35.7478532082913,34.940561882800694,35.20165828826841,31.359033049321027,,10.418343707982688,,,0.0,,,0.19325686601877118,0.11559083083617294,,,-0.2140706777267076,0.9949851556572721,1.3722616879631875,1.6927183036491833,1.8764806648644676
2019-12-16,40.17569214535769,25.67752631915636,0.0,33.20092648797265,31.97447142378581,34.28886343966693,31.137431508923857,,10.493185785185984,,,0.0,,,-0.44764599268912675,0.0964099394395503,,,0.20412794661094735,1.011806509679569,1.2763953450622987,1.9386158365231185,1.518193788471066
2019-12-17,25.86778531785012,13.474471346453925,0.0,22.65962627310131,9.400963192061852,29.245741334086677,31.286701025527368,,10.201166513043695,,,0.0,,,-0.6522015005586959,-0.06745915223056859,,,2.5846511562236696,1.0391789431000655,1.2423816776063679,3.2759241194441615,3.2274632681207995
2019-12-18,13.643447574113338,28.98111006311558,0.0,21.45248906567696,28.3393757443842,28.140380890642927,31.52222129825015,,10.084365998643193,,,0.0,,,0.753384865435654,-0.11348714801272941,,,1.9296191220504242,1.0202110146189691,1.1768276185241882,1.195007862237396,1.709609387376157
2019-12-19,29.11158026953234,52.789875897412685,0.0,47.76639250573879,34.05483123261092,32.173025689336285,32.348058875206,,11.117308014959827,,,0.0,,,0.5951833855357429,-0.005425625326288066,,,2.6182393655098144,1.054375617168271,1.3416716736239158,3.6716164153805866,3.00386035072813
2019-12-20,52.905912068012526,36.61363099283818,0.0,42.6024956722307,47.56933107237524,31.507322923795346,32.46021718562308,,11.150052165530994,,,0.0,,,-0.36809448936911804,-0.029795260348505718,,,1.6027828968896924,1.053259356378557,0.9857690442123619,2.0324181878075582,1.202525906385185
2019-12-23,36.72590511873648,42.64601511252124,0.0,35.39324115134667,38.78308421754895,34.90102068246832,33.797384461129745,,10.65237155104804,,,0.0,,,0.1494514696719604,0.03213265800876875,,,1.2207836271651265,1.0479003145989665,0.6110572963338916,2.316868673713812,2.831358023622868
2019-12-27,42.74187780055416,33.12866036322151,0.0,37.29715944382576,40.87416825113979,38.83185848582184,33.71022047715762,,10.650248192287782,,,0.0,,,-0.2547804046295678,0.14143993507785543,,,1.2745269224807352,1.0405954911553246,0.5726593483463144,1.2484596165203512,2.97829049711021
2019-12-30,33.21411344281762,32.355010928398656,0.0,28.68013574473912,26.49996825659485,39.50663865887846,33.54891408435607,,10.644850020328938,,,0.0,,,-0.02620598301624452,0.16346422928813728,,,0.7794017032737444,1.046168531122511,0.6908476243692906,2.3312701334346304,1.216069601736895
2020-01-02,32.43191296400141,33.43872755214227,0.0,29.586674352577347,41.78338106304511,35.636408989824375,33.966428967263774,,10.457658442596212,,,0.0,,,0.030571829761826024,0.04799518614855433,,,2.5011659735334373,1.0822881125496828,0.6438196181086663,-1.1709662665332832,2.962751763723693
2020-01-03,33.507484054212284,40.95247305678214,0.0,44.37416671301247,37.24403769246573,36.504177402613166,34.24782596060827,,10.571228234973155,,,0.0,,,0.2006433820992804,0.06380361633538185,,,1.9643293297108344,1.0158702201170702,0.6808922263789396,2.1514670583577327,1.4676075069705155
2020-01-06,41.02524601903099,44.20628997123441,0.0,42.58926744550695,43.5634266653226,36.8162323743558,34.23682825880512,,10.560190523726988,,,0.0,,,0.07467945223471424,0.07263693069485896,,,-0.026180518662766813,1.0674835098379678,0.9892611202686863,2.3765381349195414,0.4448619972243515
2020-01-07,44.24889634505706,48.88364350309956,0.0,45.79031237211348,46.24180631716354,39.96722900233141,33.95394498003548,,10.051162934826444,,,0.0,,,0.09961242204958144,0.16305479642255508,,,-0.7951933169568746,1.1703140798050145,1.36394596117158,2.070800622021105,2.7571567050644603
2020-01-08,48.93055288318829,26.2971985920052,0.0,40.64764859856376,33.814188620951086,38.75566653505272,34.191523520241006,,9.79533242487049,,,0.0,,,-0.6209395886135852,0.12529921520772933,,,1.9218311306136853,1.1579256793606774,1.43569739177888,2.885308482190995,1.8013487343096828
2020-01-09,37.37208328670903,48.8850515140503,0.0,40.56844518657272,47.21532158972008,41.844931327434324,35.887482002733975,,9.210323650784686,,,0.0,,,0.2685476652233466,0.15358213041005758,,,1.8941470305052461,1.1341731910664705,1.3090674939499045,-6.565577243762049,2.737371043765531
2020-01-10,43.41232154197036,58.26772484329149,0.0,54.81385752044241,46.81844198778151,45.30798168473619,37.13028507485328,,10.451959211009834,,,0.0,,,0.29430502800492436,0.19905026718991342,,,2.0788683190017165,1.0978221149445884,1.3311568513427579,3.4648144237209553,2.851587719273888
2020-01-13,56.92872874730733,44.01769286982983,0.0,47.15422212424824,52.2515602205612,45.270262264455276,37.81909469023658,,10.427992277798797,,,0.0,,,-0.2572084488405399,0.17983622915473713,,,1.6287184615717722,1.091257696002265,1.207661029615207,1.5825514171071342,-1.6681422779115833
2020-01-14,43.37571690849688,58.34493469180171,0.0,53.38941561383564,48.57341604160882,47.162520502195704,38.801837331108906,,11.395643819372319,,,0.0,,,0.2964727796319809,0.19513192060163706,,,1.5719436191831802,0.9710857818481073,0.2127185513065973,-2.5612282587120108,2.2472088630419527
2020-01-15,57.94428219229985,49.1513326694249,0.0,49.92634839012044,53.98435541766412,51.733347317679645,39.53400835056344,,11.574259181666752,,,0.0,,,-0.16457793641006568,0.2689413170123736,,,1.4006919731773035,0.9494513164283387,0.26981146207708834,1.6358149201892465,3.1291320234010955
2020-01-16,48.89170730717348,32.763023551118806,0.0,43.50915130846357,38.153333627028246,48.50894172509335,39.54082693292209,,11.570015167837758,,,0.0,,,-0.400307248663097,0.2044144150601547,,,1.6781833871889313,0.9513516258741636,0.2505355121003576,3.2418855056617835,2.7801865333178815
2020-01-17,32.552575714044224,37.57746348783661,0.0,34.042958161286094,37.86162394503157,44.37088945400237,39.42259286628676,,11.577777995108221,,,0.0,,,0.14354799885144925,0.11824453652054406,,,1.3399010903382487,0.8736544187403148,0.14674320995156856,2.448749900304661,3.029663123647455
2020-01-20,37.43284597904619,15.09301073996062,0.0,32.7503819627475,19.44756701514541,38.585953028028534,38.89336708732698,,12.448322728554162,,,0.0,,,-0.9083167819692798,-0.007935425143618615,,,2.587975663028611,0.8544624683647223,0.5058144658315399,2.871869011354443,3.3646952835593456
2020-01-21,14.977178250068675,27.199214878505188,0.0,21.62588844627561,19.95870514811997,32.35680906536923,39.57960426392955,,11.298506054661463,,,0.0,,,0.5966605155980708,-0.20148946178562083,,,0.5111355546258426,0.8529397174832264,0.7464454108419853,2.3397121360769506,3.438676830119774
2020-01-22,27.10572039539062,27.038845756588216,0.0,20.59011642362753,23.244915734138203,27.934311682801887,39.48249104860318,,11.402267704646713,,,0.0,,,-0.0024702265642151406,-0.34600156639339336,,,0.9763690625753728,0.8533700765786922,0.7842315271036764,2.4803826834519453,3.0961424676411466
2020-01-23,27.04205309303308,47.954005511363846,0.0,47.721044322611135,38.39485362389638,30.972508074850897,39.24069752930073,,11.153789186259964,,,0.0,,,0.5728491567206295,-0.23661443579717575,,,2.232826646248564,0.8292912547587459,0.865159916485521,3.0327770939021423,2.720701959695694
2020-01-24,47.84992133081198,41.07865076616616,0.0,40.63136666715167,51.500401961657474,31.672745530516806,39.46394851796713,,11.143119246881403,,,0.0,,,-0.15258093335379277,-0.21993101076778174,,,2.3859179478391694,0.8565551511386892,0.9317167202218178,2.641896510294524,1.253102133352337
2020-01-27,40.96451931664495,35.379723155853185,0.0,35.978329499624124,37.79147834872089,35.73008801369532,39.10063392013373,,11.152362089923601,,,0.0,,,-0.14656744569976887,-0.09014554431913654,,,0.595065029393656,0.8768008058125818,0.9035008669486488,2.531653645213016,3.0099661109358276
2020-01-28,35.35347115882905,43.7351824360137,0.0,40.46427025193975,41.33504331476922,39.037281525197024,39.63096002377334,,11.105518020970932,,,0.0,,,0.212756286711193,-0.015093505524689015,,,-0.13837388392028876,0.9439202777842552,1.0816419556279977,0.9770213884818937,2.805537860446514
2020-01-29,43.71840039192654,35.59329228375333,0.0,37.37134421257548,39.98718655672508,40.748170830630045,39.79287409154107,,11.017108900541885,,,0.0,,,-0.2056118739709316,0.023723097753302724,,,0.9615861657810241,0.938944851241638,1.0824613462016164,-1.543794714644596,2.1464512094202113
2020-01-30,35.54961266685359,44.9865887966958,0.0,40.71487619196836,40.97433955375288,40.154687487696435,40.37026715376875,,10.969068763500868,,,0.0,,,0.2354351578686942,-0.005354369513764354,,,-1.3491397740723696,1.0778626282590584,1.3788782371984936,0.2242680074220907,1.087691781284092
2020-01-31,44.95409856392769,21.66712949473998,0.0,37.574199463118816,28.133538249091487,36.2723832334112,39.40599997566664,,11.736046792487295,,,0.0,,,-0.7298455949759405,-0.08286142910293509,,,2.2450260215632802,1.0904893415546648,1.3310848064018366,2.6337692860264506,2.9658667697627825
2020-02-03,21.60925207355382,33.04635336453316,0.0,21.13164143657474,22.99282625458494,35.805709275147194,38.84800314533158,,11.761078100683694,,,0.0,,,0.4247896635635076,-0.08154931875113873,,,0.6212132838576239,1.0618759521340861,1.331785391953667,2.4799138257066295,0.8473134851165758
2020-02-04,33.03695541026974,34.92891345757931,0.0,39.33022991289778,41.978083982096,34.04445547946032,38.150266643055566,,11.546347487580714,,,0.0,,,0.05568815624595413,-0.11386556237333507,,,0.9737495267367583,0.9535607316679485,1.2976132139012386,2.584886512875774,2.175463851772185
2020-02-05,34.911055162122125,41.29532581997529,0.0,35.198280454453595,33.71054792795934,35.184862186704706,38.90017300445407,,11.21839103240146,,,0.0,,,0.16794577141893752,-0.10038275943847479,,,0.39725316655317044,0.9626246704419814,1.2926713850284728,2.1100886417339884,1.7408228719572183
2020-02-06,41.277952022847785,32.71010274731202,0.0,34.57522794680591,37.16694258127768,32.72956497682795,38.09142556611716,,11.042338073162034,,,0.0,,,-0.2326445253885874,-0.15171040888918993,,,0.952319677703762,0.9513781754779692,0.7163533853088137,0.7969713362412365,2.507685729439295
2020-02-07,32.694042407298866,31.87487518500797,0.0,31.164868735403388,30.01606678700125,34.77111411488155,36.77178308320298,,10.035370847217825,,,0.0,,,-0.025374784218999368,-0.05594379909294148,,,0.13871961534288607,0.9540859368101425,0.35943269578057613,2.242882925551,2.3231468135048785
2020-02-10,31.860205741607388,41.55212682584204,0.0,38.91502720662237,40.162444550644864,36.47226880714332,36.648504781003595,,9.956508634658586,,,0.0,,,0.2655909449970308,-0.004820417139199655,,,0.22107528915182745,0.9637793665477193,0.4003763042588683,2.1795158185998478,2.1407451636656933
2020-02-11,41.55873048719496,28.679275410335947,0.0,36.8177422555824,34.92410883466118,35.222341197694654,35.1652218169303,,8.682348089223831,,,0.0,,,-0.3709328684784697,0.0016229967584117848,,,0.6384974284710659,0.957982133667887,0.33091730466761593,1.1617747931138003,1.8325235496302585
2020-02-12,28.65713803309444,46.603687294445535,0.0,40.6848524087568,36.22195473221245,36.2840134925887,35.03783954818134,,8.482746791237444,,,0.0,,,0.48627710635568894,0.0349486371758407,,,1.4957982583272444,0.9604732101030826,0.5578021224022734,1.6196971992393236,1.6692832140891416
2020-02-13,46.59009937086961,31.44561765488703,0.0,36.38443760722578,39.249796756014405,36.031116474103705,34.97196925336975,,8.50642284195374,,,0.0,,,-0.3931284285157829,0.02983604948689717,,,1.052693699653453,0.9463918047794525,0.5712786261804653,1.0175259582532008,0.2346649977543084
2020-02-14,31.434252410791142,31.020205017055105,0.0,29.01687278775921,34.07922429669162,35.86018244051313,34.64410632983068,,8.527056998930176,10.615225167545292,,0.0,0.0,,-0.013259372571417644,0.034499936063562504,,,1.6218311004335724,0.9546940360260504,0.5857677695377441,2.746211524928317,-0.15703965294935915
2020-02-17,31.010177938530774,22.688258805887813,0.0,29.329698314158804,24.970871903092014,32.087408836522286,35.02386873312703,,7.743642152010435,10.717598589510887,,0.0,0.0,,-0.31246791374218946,-0.08756608775824577,,,1.4722028493540469,0.8843200922427906,0.40642402087354024,2.1698943582318617,2.937248347372863
2020-02-18,22.679247678417767,33.21894741795552,0.0,25.609249408328598,27.055166484948643,32.9953432380462,35.32485536009955,,7.5377525472449225,10.226333639741176,,0.0,0.0,,0.3816701113284032,-0.06822039650406167,,,0.36874377535639424,0.88818278246641,0.5128823291208898,0.7878855609637901,1.5128547644257442
2020-02-19,33.21077654755061,41.47566926653224,0.0,37.42993035198549,38.89105970658096,31.96973963246354,36.04669653559675,,7.392350308954409,10.14999081385191,,0.0,0.0,,0.22223255451287693,-0.12002540498581411,,,0.3792096672445273,0.8952478668562196,0.590354283101879,2.9331869891672397,1.6347192351959046
2020-02-20,41.46829718422242,36.316222174464826,0.0,34.839183713572766,35.755607111184645,32.9438605363791,35.4648073687518,,6.843386187413142,10.150034750838605,,0.0,0.0,,-0.1326646787239192,-0.0737359461296002,,,-0.08727679663371163,0.857990465149973,0.7525849120251259,1.1305226140431301,1.5832180607209854
2020-02-21,36.30948270846045,49.1804242484364,0.0,48.65084265469415,42.77624854472253,36.57590438265536,35.86989604286531,,7.409551899630914,10.296557094991106,,0.0,0.0,,0.3034167243994313,0.01949128002277764,,,1.7706369699791558,0.8055737825218763,0.7972511418861831,2.041837668383799,2.8992334453129054
2020-02-24,49.1742464940491,37.827244417648615,0.0,40.06824449300677,44.58825267314438,39.60370150500752,35.99227210595508,,7.421232529559025,9.957163291852497,,0.0,0.0,,-0.2623404464117155,0.0956183345517568,,,1.50851380360746,0.8240074516939448,0.8052500137820577,0.4127864040186441,2.7172732452204653
2020-02-25,37.82156944640008,41.59074955008515,0.0,37.955339706769,41.025727810027206,41.27806193143344,35.88505046165865,,7.318252281259034,9.978625242031992,,0.0,0.0,,0.09499821579677782,0.14001038364989268,,,1.1218039716084387,0.7993293685048153,0.7771730344481219,2.026788731246796,2.1248691698239996
2020-02-26,41.58552723083608,36.86309059502554,0.0,38.34642230007955,39.04289069169033,40.35554619713211,35.948540377222265,,7.321095448918917,9.978195595217732,,0.0,0.0,,-0.12054140804961416,0.11564035561692594,,,-0.36173286854255654,0.841124926603674,0.9597014184325001,-0.03650443006467199,1.528787065374406
2020-02-27,36.85827761689205,38.35554862284784,0.0,39.31880347517347,41.555532413952,40.763411486808714,35.61698836852987,,7.034797597970604,9.86900546617035,,0.0,0.0,,0.03981897767700173,0.13496217638388383,,,0.8050145034086292,0.679315886900284,0.8298775698180428,1.1740910364529344,0.7126195809759631
2020-02-28,38.37112952538882,32.104368939047845,0.0,34.234051163264496,34.261752643992565,37.348200424930994,36.138850340745265,,6.293573589241128,9.885085366556094,,0.0,0.0,,-0.17831321665262664,0.032916255634697515,,,-3.58626941133058,1.1470245029804749,2.0689199627995714,1.5599790725061715,2.8376772079036203
2020-03-02,32.09026155045069,35.442393651887585,0.0,36.21081602158915,37.02376254040911,36.87123027177879,36.25865235511298,,6.254290173276504,9.83239266344031,,0.0,0.0,,0.0993560588068008,0.016753541038203437,,,-0.20708995410736977,1.1601541374316386,1.867385667206918,1.0692366763426226,0.8691365503746409
2020-03-03,35.43610221671639,26.801091104728584,0.0,30.624257422389466,26.900230935421405,33.913298582707476,35.852261237470444,,6.599764550499238,9.617023153984707,,0.0,0.0,,-0.27928853753898303,-0.055599413983995094,,,1.3148054718943767,1.1694308840670338,1.9094083084921099,1.668325088696456,2.693928182835801
2020-03-04,26.79633325561491,30.142335332338064,0.0,24.914396211441044,30.57589207354061,32.569147530169985,35.294611713088585,,6.586820142768432,9.461019064573957,,0.0,0.0,,0.1176656136855405,-0.08036486412115228,,,1.7336881438875722,1.1980257401319374,2.1381023902692284,1.6677178241861248,1.905200538500618
2020-03-05,30.138305574611536,34.36725455048634,0.0,32.06927558845183,32.049779928349096,31.771488715697682,35.3774693032473,,6.562977458834924,9.047992186235167,,0.0,0.0,,0.13130723530549435,-0.10750585080323233,,,-3.9375633970164676,1.567978179215344,2.6813233445315583,2.0236861286417582,1.3833635886892839
2020-03-06,34.36369721023766,34.12401277042932,0.0,33.28715265118694,36.43852022896067,32.17541748197398,35.48992618251837,,6.518923248621592,9.044401616185459,,0.0,0.0,,-0.006999370205561386,-0.09804615795392246,,,1.1478365102951709,1.5762512338250365,2.323718696418979,1.381703197361237,0.7029211747684401
2020-03-09,34.12081396453476,18.696801853402743,0.0,32.44215216114026,16.03725252565914,28.82629912227701,34.3471599338964,,7.350514841332703,9.298262356159471,,0.0,0.0,,-0.6015550929228015,-0.17523120058496489,,,2.7975800484718336,1.6617924581360182,2.6227144894065013,2.7517769453624825,2.8181350474242794
2020-03-10,18.693892709534,20.700985952203386,0.0,23.119954380009403,23.47326827035232,27.60627809177197,33.948245460989774,,7.872275784284219,9.506647369849235,,0.0,0.0,,0.10198445223389101,-0.20679395863100208,,,-1.0403984093895584,1.6992001808989852,2.675732210340883,2.596971651434363,1.808306009149576
2020-03-11,20.698323485231413,36.89017196328649,0.0,27.585451270397755,21.798412810743287,28.955845417961655,33.46256969443182,,7.3314710916748895,9.505404630292526,,0.0,0.0,,0.5778924671729205,-0.14465539370483887,,,1.7556206684404436,1.7084358132829442,2.6790135057694417,2.9010572480400736,1.9092219543948679
2020-03-12,36.88772815309568,32.20027232550126,0.0,31.216641406827705,38.8247122832293,28.52244897296464,33.50030242796253,,7.322480608327878,9.508137032845138,,0.0,0.0,,-0.13590401552757528,-0.16086300601377537,,,2.0292096412356573,1.7392948354793973,1.455634986075955,2.4422849789479075,0.7733355199294761
2020-03-13,32.19802343366058,39.30574126546293,0.0,36.609467680149294,37.87521462993061,29.558794671971363,33.91457924038292,,7.4086558703835435,9.50402389980225,,0.0,0.0,,0.199465529766618,-0.13746366841755972,,,0.23566242205365398,1.7210329322269116,1.540130775904076,0.8819349952140608,1.645138686910425
2020-03-16,38.46369951280104,29.078930829661488,0.0,32.40719609549956,30.10230789858457,31.63522046722311,34.23411284157161,,7.026965523564732,9.451445149797236,,0.0,0.0,,-0.27970104124344997,-0.07895152678579942,,,0.8350321706800298,1.7071708645095216,1.237346154223746,1.138262876027545,2.340085960392671
2020-03-17,29.496994873945937,30.53327196370452,0.0,28.044389094838092,33.6043506483266,33.60167766952334,34.09982906885905,,7.072897361543638,9.006940376356518,,0.0,0.0,,0.03452858361060507,-0.014716375270237008,,,1.7155911933983872,1.7310598116469114,0.7516732995002003,2.171618329097028,2.2856714617003893
2020-03-18,30.63649232934989,34.56746632911052,0.0,36.1433801143786,35.491362136990006,33.13713654268814,33.75441892198797,,6.85918963775115,8.958378831340664,,0.0,0.0,,0.12072110201168341,-0.018456736371973082,,,-0.4276831447537083,1.7432967389734535,1.0180979767443037,1.7026614620935319,0.842732727797602
2020-03-19,34.61832055355802,43.16182476219325,0.0,44.895732975954274,37.16364492268224,35.32944703002654,34.096699051374394,,7.158044801570408,8.74399205237884,,0.0,0.0,,0.2205733808111882,0.035516232087042396,,,2.0453789494436863,1.7732740424596558,1.0226858993330725,2.535960345354403,2.3943939171726423
2020-03-20,43.192966391311074,52.36959502993562,0.0,48.15964134132042,45.04718693391675,37.94221778292108,34.25615759044935,,7.537226641123764,8.987759740851024,,0.0,0.0,,0.19264850841962866,0.10219808559242476,,,1.135411613459821,1.7561071043049885,0.9578970818907031,2.8793180400817273,2.5698491618266317
2020-03-23,50.16096612100233,34.7355562552915,0.0,39.19332717540209,43.79490614687569,39.073542868047085,34.1015731823315,,7.491697715406261,8.954481086880158,,0.0,0.0,,-0.3674733186489465,0.13610206736270247,,,1.5263994992648173,1.756635559202621,0.9670258209686642,2.131354029522129,1.732827499855516
2020-03-24,35.86635364322632,26.63217879810361,0.0,31.79669353186233,25.05282972536054,38.2933242349269,33.35364464473242,,7.4512496527839955,9.033611918706075,,0.0,0.0,,-0.2976794176953233,0.13810852794399742,,,1.9086330257301853,1.7792078364711692,0.9962188160976777,3.247945817635916,1.3612568127312399
2020-03-25,26.92311785246653,36.06062409332054,0.0,29.027801148841437,34.12788508847444,38.5919557877689,33.31352131964717,,7.433496859369578,9.018909495102164,,0.0,0.0,,0.2922162074506039,0.14708049526481135,,,1.629256998346406,1.779957487720212,0.35486591764104697,0.2814636566400712,0.40089318223769044
2020-03-26,36.20973949134788,28.249951478232333,0.0,34.432271768171745,33.93375269019123,35.60958113097672,32.8082414624164,,7.416170742431677,9.072034333247737,,0.0,0.0,,-0.24823638936118492,0.08193498661420691,,,-0.6961134195391954,1.8054670121886862,1.0420042823145057,0.4810503144080231,2.7021577603186726
2020-03-27,28.34479243978365,35.95783063691556,0.0,29.40470995462425,32.39114727064191,32.327228252372706,33.00091454730978,,7.44691457911196,9.051186306421025,,0.0,0.0,,0.2379035555578922,-0.020625419567124194,,,1.0940811438581663,1.5148090090168038,1.041824171730704,-2.2750335816350917,2.797998418701855
2020-03-30,35.23520830061142,24.93555692622488,0.0,31.140340793785867,29.59032720049089,30.367228386559383,32.47557271102665,,7.633870821481035,9.103375532037935,,0.0,0.0,,-0.3457510446453855,-0.06712418450706396,,,0.4382637007604276,1.498343977414162,1.0421652000508579,1.1982749680455298,2.282382317213934
2020-03-31,25.38176494046013,27.356652533694216,0.0,25.12646078558868,25.487447542453367,30.512123133677505,32.503350782474925,,7.613118389086694,9.00509780488162,,0.0,0.0,,0.07492873588475353,-0.0632191005884729,,,-1.0189140059075066,1.5511678601656846,1.1344394125100201,2.1518991826240286,-0.32230976965131086
2020-04-01,27.49602851428477,40.77690120449898,0.0,37.45447447873562,33.78524889694381,31.455378555913192,33.03507907608297,,7.808411131540923,8.948078502155475,,0.0,0.0,,0.3940741975589456,-0.04900001139490123,,,1.2999806266643272,1.5396122112050499,1.0430875934100583,2.762623248838018,1.5510197407407005
2020-04-02,40.85955207562483,29.238125603751712,0.0,39.93676789004349,36.31767751733298,31.653013381017068,32.77862262874624,,7.846491571239464,8.81754438429718,,0.0,0.0,,-0.33466709792400523,-0.03494320021686472,,,1.2862227160052435,1.0824618931107828,0.981076763736982,0.6320550179313811,-0.011896356358555273
2020-04-03,29.296798992636297,32.11453837908658,0.0,24.45452899623706,30.49825178156732,30.884354929451273,32.67814890917911,,7.841221049730315,8.299975839951639,,0.0,0.0,,0.09183057595266347,-0.05645688274028678,,,1.799020177265008,1.097313809515215,1.1086137127715088,2.158987528940411,1.3463293580871372
2020-04-06,32.09990407747341,29.42583777605984,0.0,30.96342158227424,33.56306142428093,31.782411099418265,33.21460070531196,,7.172880413441066,8.244263624294145,,0.0,0.0,,-0.08697991757594252,-0.044076532844783065,,,0.9553729131272172,1.014189272738249,1.0950259651503633,-1.6728454876887722,1.5019152498725898
2020-04-07,29.492645762516304,26.58079732177157,0.0,28.59419297128227,28.50604279631733,31.627240057033738,33.50859127379037,,6.740460077769848,7.704788934343474,,0.0,0.0,,-0.10395188618836129,-0.05778308550366809,,,-2.428713385285578,1.1883665551843516,1.709997488104465,1.7108640890367073,-0.25378935878152137
