Date,^GDAXI_Open,^GDAXI_Adj Close,^GDAXI_Volume,^GDAXI_High,^GDAXI_Low,^GDAXI_MA_5,^GDAXI_MA_20,^GDAXI_MA_250,^GDAXI_realVolatility20,^GDAXI_realVolatility60,^GDAXI_realVolatility250,^GDAXI_avgVolume_20,^GDAXI_avgVolume_60,^GDAXI_avgVolume_250,^GDAXI_log1DayRet,^GDAXI_logMA5_20,^GDAXI_logMA20_250,^GDAXI_logMA5_250,^GDAXI_log1DayRange,^GDAXI_HL_20_realVol_20,^GDAXI_HL_5_realVol_20,^GDAXI_logD2,^GDAXI_logD5
2019-12-18,480.0894868547239,533.5489687312956,-146889.1314136237,493.9892539227785,573.6160275609718,473.3814931120123,589.4421777078189,,211.73448900073356,,,2345237.796625639,,,0.10557833674391454,-0.21927502539422714,,,4.377350388535214,0.8523895847261974,0.9432184693703963,5.2671001679159,5.478713308543108
2019-12-19,705.9566678893534,1104.4606070525842,7751619.1223706305,1039.2168907899022,815.205321651697,572.8883648368168,603.9561257741918,,236.45645455639325,,,1254445.0164181665,,,0.44755849767722156,-0.052810683880723026,,,5.411697698459747,0.885614180575179,1.0855223220818846,6.726653828423802,6.209664616774788
2019-12-20,1130.3178526775455,830.3383171345749,13210622.76495704,891.6197287646701,928.1610728081314,615.6307508421808,609.9873002169077,,240.79451113175173,,,3207161.7450497053,,,-0.3084209289630142,0.009209215718167156,,,3.598444333072003,0.875191874660976,1.1292391468002367,5.693022622520118,5.36462898681658
2019-12-23,683.3123915402812,902.9331821774448,-17122239.681030363,822.817740816984,809.4446655869424,728.2781946183559,644.041420720555,,230.97409265399057,,,1925065.7767026834,,,0.27869641883706536,0.12292006874119174,,,2.5932433743920464,0.9171350757754173,1.1204584974375715,5.30592547572419,6.333700887320983
2019-12-27,757.215849382218,637.3310424663596,-30068771.41997925,707.1157888598664,800.4322616090085,801.7224235124519,647.1108589641907,,230.42874283072447,,,1690714.4496560222,,,-0.17235914020246237,0.2142448197220565,,,4.535996649065789,0.8984498952206034,1.0617656037315415,5.262727880775965,5.905964240069109
2019-12-30,522.4957246635395,686.0338145858223,-2086185.5009423343,648.0864738567143,572.568190173276,832.2193926833572,649.840345496203,,230.55667777071147,,,1877770.2608441277,,,0.2723101175668485,0.24736938878327322,,,4.3243747949296045,0.8914262289205126,1.0586074439324042,5.379433502160632,5.02706521966407
2020-01-02,890.1797109872869,996.9665509084998,-17934470.863755167,918.6986575371149,883.7490214620502,810.7205814545403,679.6283957266112,,235.1821278578159,,,120478.01731232685,,,0.11329385485809515,0.17637728701032218,,,3.5539080558949805,0.9010201098559489,0.7653520611343507,5.885091041999934,4.677435554356141
2020-01-03,1060.657855978816,945.5163950243904,42324139.64879362,943.582321677839,1075.8604123304194,833.7561970325035,686.8282774417502,,241.23633674628726,,,1744089.1299896769,,,-0.11491338544411846,0.19385672900340248,,,4.884906453874103,0.9168330494177427,0.9153167189424813,5.5586895729484365,4.746479434057839
2020-01-06,917.9116880692128,996.8929544282984,62990421.79064809,1035.0067130914267,978.2790706718042,852.548151482674,697.0832269015561,,250.12875228796884,,,3348678.303208911,,,0.08254221089018673,0.20132487928886572,,,4.038261612562398,0.9168780198894667,0.5045492103254025,-2.609158077740811,4.54286673589307
2020-01-07,1059.1367105701029,1005.3833801793826,-9112861.91978164,961.3948034187706,1012.2256798519328,926.1586190252787,697.1746858305352,,250.24701697422978,,,2056392.7710823477,,,-0.05208521072602356,0.2840095101664695,,,3.9285039737489225,0.9066924624898735,0.4968111478400873,4.092125187146733,5.908225150102592
2020-01-08,818.4161750368439,707.1451470599004,52001138.53007346,797.724627922019,823.4380566185555,930.3808855200944,704.0671309321863,,248.43131202244493,,,3091472.218838578,,,-0.14613503389241922,0.278720348575833,,,3.247013372811468,0.9095328921721515,0.6187656439683875,5.669010914869047,3.0498099803835212
2020-01-09,1065.0784701277398,1197.6354432852331,2850682.998004392,1128.7698726379758,1094.4806201456831,970.514663995441,751.8890887738123,,246.6902688674975,,,3296547.157514471,,,0.11730067162869759,0.25523768748779563,,,3.5348319666540324,0.8772947884119812,0.6217200581133248,5.258807339698007,5.301656248157605
2020-01-10,1174.646622250183,1445.0519270744237,20001827.202282384,1404.9052290910622,1223.5200052894315,1070.4217704054477,789.0674886766853,,290.7843348246196,,,5791054.895234834,,,0.20717790126882005,0.30495617357013216,,,5.200623077922435,0.7761858064384723,0.7468142558061456,6.603817502278679,6.213678730793919
2020-01-13,1247.050225495619,1094.571394346054,2879516.851650268,1177.4093724099748,1225.938809634994,1089.9574583889987,819.205730892063,,289.58748846838023,,,6903351.096953186,,,-0.13041807699338764,0.2855586954819957,,,3.8821705669150854,0.7756032589079118,0.7475465579349836,4.635350629331725,4.581680858316957
2020-01-14,1242.3404219566328,1448.0599440529277,38245509.17676766,1365.9119857729293,1299.0451977836528,1178.4927711637079,856.9157415594567,,319.92289034996594,,,8958687.853537232,,,0.1532276532257384,0.3186519925635795,,,4.2027024012540375,0.7753468641332744,0.7548064323959447,1.101281050521123,6.092839399266398
2020-01-15,1247.0731853559628,1166.337646191745,-4549256.935164139,1214.4534167302809,1230.736717976513,1270.3312709900767,876.5782605763852,,326.51629025798223,,,9900692.944315214,,,-0.06693073161156439,0.3710070007685434,,,2.7901401192700535,0.8275375325424598,0.8868854251010905,4.2734143355511485,6.129469510228749
2020-01-16,1243.8887861103412,894.6983006978062,11764684.062115865,1064.81465894159,938.9123780433893,1209.7438424725913,890.9668631898473,,320.28937235011097,,,10782010.672120553,,,-0.32951130181639987,0.30585667954777424,,,4.835506057631238,0.8374744918970242,0.9343798862413388,6.316011754063692,5.713525333782087
2020-01-17,975.8591091682138,860.8948731485016,-22852887.94416842,935.3739268270584,935.5110093222502,1092.912431687407,903.1802874918845,,313.87045868542634,,,9880357.124609107,,,-0.1253458222092619,0.19067918016095234,,,-1.9871723796921035,1.5793844902773038,2.74698749909443,5.721762438783932,6.370169874628933
2020-01-20,495.1186033753656,336.4001085339296,14535183.10624449,493.8229449984501,434.0287523359839,941.278174524982,903.0154947537528,,314.18258824627407,,,9815156.083828876,,,-0.38649608591474427,0.041498999294879935,,,4.0909085435730566,1.5572950617841588,2.7700856448262274,6.324893214202307,6.630909330843228
2020-01-21,376.7296705496519,592.8530971807841,-7083080.8813508,583.7316060794619,529.2621473617073,770.2368051505533,919.1526547129979,,287.0839173312804,,,7879935.048816109,,,0.45341876411703524,-0.1767542114269666,,,3.9976401540918407,1.5342279565198338,2.7452816332614463,5.591142848839316,6.751343365843594
2020-01-22,378.5255275027948,627.7677715022355,-18243130.06660869,487.9144863314796,418.2170949952842,662.5228302126513,923.863594851545,,281.1346769036328,,,6975123.002056356,,,0.5058867930092744,-0.3325094181595947,,,4.244162890038744,1.5316578786270332,2.8270003528107797,5.674585916320927,6.288917246190689
2020-01-23,1051.064494074596,1080.138951116087,15500015.04345736,1088.7040205594822,1105.266017323218,699.6109602963076,922.6475120547202,,280.36391328797373,,,7362542.798110692,,,0.027286236803251828,-0.2767228582574789,,,2.8071107192085067,1.4927570902218732,2.6438543258647353,6.188850919949958,5.222734887017779
2020-01-24,995.3875664151474,964.0539373799312,-13497008.287014484,893.751137277708,1039.3754526514683,720.2427731425935,929.3332930669878,,279.6401884419663,,,6027161.245512116,,,-0.03198493061854285,-0.25487909978778867,,,4.9810301230128475,1.52363631650107,0.7826827782635573,5.817962481645855,4.636272109931188
2020-01-27,923.2500561713878,790.4243370720178,48516533.17232221,908.3240288069774,820.1822303326808,811.047618850211,923.7078508117165,,281.3257977425905,,,9309099.888179746,,,-0.15533017778398753,-0.13006907426494455,,,4.478946863951487,1.5108585219414283,0.8097255960463874,5.668896348943325,6.118150563441373
2020-01-28,900.908629794112,862.6755522748208,97569206.04797824,828.7229384520615,960.4258398085184,865.0121098690184,934.9750763021395,,273.6607718302829,,,15690998.761577617,,,-0.04336517562891164,-0.07777636588959322,,,4.880548638548012,1.5218737803051752,0.8749793478591578,4.618859903790389,5.597764168976156
2020-01-29,684.5030145603978,766.7715801517206,-80393754.66964726,782.1328939988234,739.6462351453629,892.8128715989154,939.0119645804346,,270.3709807817731,,,11775620.303142373,,,0.11349589881151981,-0.050451212322683625,,,3.749190117320184,1.5167857695698683,0.9072219957747406,3.1634796798267475,4.934501333111317
2020-01-30,923.197588600502,1050.321301115422,-2601669.515524909,1016.3021645233348,948.871161639696,886.8493415987825,941.6797020907804,,271.23475708652904,,,12542260.370553885,,,0.12900811365586512,-0.059990081497821215,,,4.2111048955950885,1.5190424027189824,0.5039573041804946,5.234555870598062,3.395100500083163
2020-01-31,950.8968988560392,490.6970359783827,-13018003.86383736,780.9953991818766,634.158382011934,792.1779613184729,918.9387341384802,,289.3572903447087,,,9775153.194922335,,,-0.6615787405846024,-0.14843338913496565,,,4.989323244951477,1.5231416416856605,0.5061091998942883,5.620670916834622,6.159849652381044
2020-02-03,525.0619507814208,754.8158377191066,19751636.34456587,562.2348885385945,594.856202306506,785.0562614478906,906.8348783030206,,290.9833225627407,,,7613213.922618225,,,0.36295753882556836,-0.144204995105477,,,3.4849658713025016,1.5237090088445924,0.6672598025549342,5.688687325326054,3.5725843552310166
2020-02-04,886.9591179167182,659.0830025870291,-6681838.346755058,799.0516860064872,783.603031714475,744.3377515103323,889.5198594234029,,295.0849630820957,,,7734765.1012695525,,,-0.2969494120582968,-0.17818693445352526,,,2.73752189870962,1.5406737228681298,0.8378933078473437,5.126258764657911,5.316120691117793
2020-02-05,596.5277405389916,849.4820241246089,9113077.962848395,721.9568513215436,738.7662807997103,760.8798403049099,896.6367032766382,,292.15686814874596,,,5590362.072908301,,,0.3535010343815903,-0.16417531865731713,,,2.821940007413679,1.550412883061482,0.9557923501346482,4.550356876298913,4.415345881515406
2020-02-06,889.6190950536984,869.7520787379417,9218975.354984358,797.7067116109592,886.8564470243091,724.7659958294138,880.2425350492738,,283.4472236251837,,,5908776.690757299,,,-0.022585183959608467,-0.19434863912805855,,,4.490317376423083,1.5598562443057757,1.0037969478974862,5.350288542838559,5.196114207730619
2020-02-07,915.1639546640636,768.2938190889563,-36354727.93142842,818.3203430321537,723.6491547198693,780.2853524515285,846.4046296500004,,251.01132621591879,,,3090948.934071759,,,-0.17493099772641635,-0.08133784164429442,,,4.550409712214598,1.5344783097586525,0.8742099375470329,4.396769978435023,5.62616964034711
2020-02-10,834.5591407891825,1125.9691957287978,7617654.155433372,1059.8153575516117,1028.1429546606596,854.5160240534667,847.9745197191376,,252.737365689256,,,3327855.799260914,,,0.2994958407484317,0.007684667089773146,,,3.4554457304526536,1.5349531445703153,0.8754236647783834,5.546025198280274,5.916615341103635
2020-02-11,1086.1938609653316,869.4803162840944,-48366444.87095096,910.880281208043,998.1998488933295,896.5954867928798,819.045538330696,,209.92098861989427,,,-1002741.9031250172,,,-0.22253929817223794,0.09046511335322918,,,4.469574580745146,1.5407882520179728,0.7808987832957545,4.616965321025688,5.348997713182549
2020-02-12,1073.595246936609,1068.716386512846,515100.0014228821,1069.9145278003762,1089.8553671574464,940.4423592705273,814.164475346751,,202.4217635132256,,,-749524.0562956661,,,-0.004554770447298665,0.14418795578052998,,,2.9927698577836774,1.535119125627825,0.7201683858815274,4.0474767105047595,5.390141305507929
2020-02-13,853.5783337110388,835.2654091629811,-4520090.782901049,773.3490183709,838.9644604120385,933.5450253555351,811.1928307700098,,201.61189598944458,,,-1563762.7985465117,,,-0.02168778778441207,0.14048339966827159,,,4.183811065217099,1.5168703285446068,0.678982746737074,3.5326614298344565,3.540572860238223
2020-02-14,755.0917124970583,735.1452417845758,-8881979.547470748,836.6123359546691,801.1227671821125,926.915309894659,804.9053492018135,,201.9408550423157,272.00101267062666,,-865217.3787116281,2592156.834211552,,-0.02677112781660895,0.14113751018103268,,,3.569238815909933,0.7273722395768222,0.5910923510097972,5.809856170125649,3.500999798799316
2020-02-17,901.8305450576444,784.1448756593145,-4278544.699010603,873.0499352580446,820.2707881231781,858.5504458807624,827.2925875580826,,169.47785722053837,271.96025711368276,,-1805903.768974383,2893989.169590373,,-0.13983284296333748,0.037087012744563136,,,3.9661161720750964,0.7267187841152319,0.5747864060787192,3.934186246315029,5.834296921074417
2020-02-18,662.3477529952797,938.812800243204,-7426511.900854729,789.1119553718345,778.9953599611072,872.4169426725842,844.5905727112037,,161.77024237691876,265.05526586486195,,-1823075.3199495792,2477092.2344266037,,0.3488253739187326,0.03241547430163166,,,2.3141771853918987,0.8135861317165793,0.7596381174192163,5.316489049177835,4.2389135403684035
2020-02-19,1123.2561125410248,1034.502535242611,-5332755.443304576,995.78814984372,1069.2583212825557,865.5741724185373,864.9273108982225,,158.61329721945793,263.8113533722478,,-1177556.5887843736,2714268.0699658734,,-0.08231104189406499,0.0007476001109262022,,,4.296879493083059,0.8149501854216635,0.805138899463103,5.5228905338074075,3.5326305699766043
2020-02-20,777.2886360161447,829.9839733877598,-55913.9717720449,764.7531974956983,781.5208132595708,864.517885263493,852.4195620118062,,150.399729519061,263.8410040469818,,-1955353.0395458438,2220544.924994338,,0.06559463512067215,0.014093144178692583,,,2.8194493930306943,0.8141062291645723,0.8169056280765509,4.689776252043551,1.6641979878779416
2020-02-21,993.7283772315624,1083.5028834787936,415632.12054538727,1110.89011721528,1060.348532095426,934.1894136023366,858.3920093167493,,157.28039984102557,266.24296119191206,,-1259721.0191678503,2658200.657131323,,0.08649057526505562,0.08461833349519719,,,3.9227964651376697,0.7715173641730988,0.8505646681820217,3.891827404946243,5.8532296580640475
2020-02-24,954.742143311818,905.5531059423556,-11112146.656047389,882.6408755161974,973.7042294388592,958.4710596589448,864.1484477602662,,156.7678793970626,255.52771124834604,,-4241155.010586331,2331003.5514320326,,-0.052895373218245605,0.10359480008116363,,,4.511555461236501,0.7730179100410869,0.9591296618751066,4.32504790026615,4.799158671080659
2020-02-25,965.8050740059008,942.8067841661324,1346580.979124181,919.030729756738,989.3303317727896,959.2698564435304,868.1550093548318,,157.74915229586122,254.20256134825573,,-9052286.264029032,2776475.649068202,,-0.024100660307550273,0.0998021479575403,,,4.252766137578,0.7397535305876544,0.6718725036722744,4.946602240300798,1.3847892096796508
2020-02-26,899.7806145426657,1034.4843706677002,-16320930.178522935,999.9343906794638,875.5818354446201,959.2662235285483,881.5406488806306,,160.03526844165603,254.54787563586154,,-5848645.0394728165,2601581.841504561,,0.13950741697835656,0.08449752762369403,,,4.823120718770449,0.7748215557793688,0.7715291132972059,4.859279430770001,-4.008282015136871
2020-02-27,1184.8095766117367,1079.4492740672797,23891117.174181618,1181.735461346787,1217.1148373553751,1009.1592836644522,882.9970475282237,,161.77517686961662,250.50598133626468,,-4524005.704987491,2712910.894292907,,-0.09313108717417805,0.13355101387721566,,,3.5661290517357527,0.7721190545642377,0.49132429983357084,4.917367952218697,5.519319830086903
2020-02-28,995.3749883684796,921.8570173658336,-14255234.48937951,917.0434868790308,960.8646650960128,976.8301104418603,904.5550465975961,,132.89663591025447,250.71690743130523,,-4585867.236264599,2311125.0295491377,,-0.07672940614032847,0.07686958634028368,,,3.7801172214594834,0.7206131673175691,0.5160777526284092,4.724084610732327,5.085407930772748
2020-03-02,981.9459095913936,921.881965342698,-8773549.80743619,948.6579894814896,956.5554940456824,980.0958823219287,912.9083529787756,,128.15525899977285,250.8837667839049,,-6012126.543864701,1649921.893987478,,-0.06311902982929357,0.07101491051510765,,,2.0665468316227473,0.8121074056868606,1.0319198583676168,5.059852723956173,2.7929340576564
2020-03-03,686.0430345528766,644.8564107984657,-5939975.991882607,644.3686382268643,674.5532645549683,920.5058076483954,912.1970233893475,,129.66881968796423,251.1682854230686,,-5975033.426121078,1272041.4820769406,,-0.06191268524725151,0.00906730872519719,,,3.407332732781473,0.7845590286588408,0.986503730206261,5.624019695958832,5.696926940314091
2020-03-04,745.9054014901649,767.4234863180736,-7418289.283772342,744.8731870415613,789.1001566274153,867.0936307784701,908.0940964990207,,133.01277716784043,248.93555218556233,,-6801601.788452116,626744.167764921,,0.02843999788899396,-0.04620103881046657,,,3.789334774630292,0.7560326916116313,0.7196034409941592,5.0399253160424236,5.58747666367708
2020-03-05,812.2613264581669,787.7591293885725,-7439495.846961357,810.0179103591981,744.8507595196606,808.7556018427288,903.9944490315523,,135.49710245580536,236.4795389477767,,-7634525.3485494,523599.4999074562,,-0.030629749233322526,-0.11132644758604696,,,4.176955520492434,0.7432707152193793,0.8167276766501897,4.96216410917828,5.675692090491154
2020-03-06,747.5066882613737,784.9668377906692,6901387.571636319,736.6501383333762,827.103912164881,781.3775659276959,904.828099966638,,134.66700500390687,235.86336383442463,,-5471719.573396164,1136761.4186368096,,0.048898219305751556,-0.14668650876126757,,,4.50483893381786,0.7407396208586622,0.9454434560783461,2.864675044666008,4.919178995427471
2020-03-09,724.9710282993801,352.5025368339084,35334174.4747549,678.1752831337417,278.88436854309475,667.5016802259379,866.1547670218936,,173.32908346653323,240.06485693831294,,-4085893.5574300876,2048437.779594671,,-0.7210738741714758,-0.2605216999370755,,,5.989690260468584,0.8904980489446984,0.9928089846103078,6.07593572512673,6.344547045825977
2020-03-10,402.6612886804487,509.9853136559632,-4562748.999195278,490.9356331218132,604.2158030794235,640.5274607974374,848.1800168904871,,190.73269249189954,243.17326112370657,,-1895708.7638423038,2020079.0621899706,,0.23628619473930215,-0.280800902913391,,,4.729864130276296,0.9015528863349824,0.8345705529781204,5.616703910444855,4.904319486310705
2020-03-11,563.5649398049936,932.4316362720238,-5940439.536065206,802.2642173047425,691.848315215495,673.5290907882274,841.3657793784457,,184.78061075428033,243.28486645937255,,-2218485.740716708,2310894.3824342797,,0.5035132660172953,-0.22249531091213837,,,4.704254164133609,0.8937810562486102,0.6896599344035623,6.362905853720183,5.1059948663410575
2020-03-12,996.7673614038104,754.8184997943354,-8882906.040795296,823.191462283572,852.1419906223218,666.94096486938,837.3434339100135,,185.79321271511398,241.58509714487772,,-2436626.5036114203,2260540.456654206,,-0.27804008139663566,-0.2275327680810347,,,3.365588453895645,0.90210639605911,0.9319985486580555,5.5005771057408985,3.4947068379316564
2020-03-13,762.674349110659,815.4418750614204,-1508919.086884059,773.8762629575285,883.8978087773266,673.0359723235302,841.3582655738558,,184.33037706500036,239.73508373119495,,-2067973.480582086,2315722.088438464,,0.066899007389503,-0.22321878983431298,,,4.700676217701253,0.9138352369945986,0.9280147972443105,4.762086419947959,3.4169078983608867
2020-03-16,768.5827511093266,714.9609672711886,-1410988.5681660995,813.7240073742523,704.3308828108129,745.5276584109863,837.8990701544495,,186.1012252347017,230.934692557371,,-1924595.6740398607,2028218.8802715437,,-0.07232028594389088,-0.11680541788449555,,,4.694948041243648,0.9274972718009818,0.6002411769437886,3.6853114092846693,5.89290979306331
2020-03-17,736.9876115048737,823.6247359982117,-10689254.13540671,682.6813682947832,739.5659709507345,808.255542879436,832.1396669421998,,184.5900744083094,217.81337427949887,,-2087732.7857674598,1323042.3143663565,,0.11114392600514644,-0.02912202119424994,,,4.041024700926435,0.8361359666937234,0.5958463583088282,2.1020418372411522,5.748243989575055
2020-03-18,844.1033421410921,798.5276640635802,-13470433.73552278,790.9200381310729,833.4556531094695,781.4747484377473,820.3409233832483,,178.4127746651425,213.618933897633,,-2494616.7003783705,1100983.2376312034,,-0.055505318301656566,-0.048537176397892776,,,3.750341724496517,0.8385379163956971,0.5872225923182157,4.425645076995375,4.89712291774213
2020-03-19,876.616511168304,1042.0445189635775,20181726.867238604,1062.3749348750353,986.4301765057098,838.9199522715957,830.943950662039,,185.1887027986865,212.6059604938397,,-1482734.6584278378,1308151.70004567,,0.17287032266186483,0.009552948898611838,,,4.330006212431427,0.7853795684116589,0.41429470367046256,5.386418821111758,5.660269429063683
2020-03-20,936.3325558077304,1017.3144014776426,-7035282.772619821,966.688968344264,954.0251526801748,879.2944575548402,827.6345265619817,,180.9814096116151,213.40339046506986,,-1855280.4030860984,970719.9410860556,,0.08295078622673147,0.06054816921641639,,,2.5387487665733155,0.863995069806219,0.8227905632806685,5.388097453601252,5.3076364408552745
2020-03-23,992.2625231035,859.689711743189,-4205248.75629887,874.5035949514458,962.0286230319416,908.2402064492402,825.3413568520233,,180.2311672347356,213.36943675735697,,-1509935.5080986721,1186003.1231649138,,-0.14341618865427946,0.09571182152475163,,,4.471924787668964,0.863013060594469,0.7713973993236961,5.205954279508729,4.974861262644708
2020-03-24,826.2409847619056,766.1369455300664,-7153950.79198914,756.3099222422788,738.3407005935442,896.7426483556112,816.50786492022,,178.4920200670663,211.61870354298193,,-1934962.0966543383,1567916.8002980822,,-0.07552554625020572,0.09373237343628414,,,2.8886603859305517,0.9020132183469143,0.8584783342395952,5.526159685135058,4.051572585571612
2020-03-25,796.267031573494,819.9907801079626,-14455595.952077365,785.0696871877481,842.5721341563185,901.0352715644876,805.7831853922331,,170.99193916759276,210.31306938696127,,-1841695.3853320596,1361759.9594458316,,0.029358500035461133,0.11172969840712334,,,4.051827502872963,0.8819545328542442,0.8822920682502627,3.681324276379564,3.0663359291026273
2020-03-26,721.2484329282579,773.3018735957412,4256648.744402245,885.4171425486038,780.4485901170192,847.2867424909203,790.4758153686562,,158.4467730534751,210.1047247913077,,-2823418.8068210282,1731611.9529151218,,0.06968584936610625,0.06940411422352176,,,4.6536608046466705,0.8887600068141851,0.9531130908352444,1.9691980215472191,5.593754212994248
2020-03-27,764.9496898669604,883.8185932555571,-4026444.362424217,767.3029339821951,819.737347207787,820.5875808465032,788.5738941631423,,157.00850224884908,209.8882852964656,,-2311979.3004732635,959102.2193948246,,0.14444176354542312,0.03979452879115192,,,3.959563116713445,0.8869893018193029,0.6872501318846825,4.156189038107575,4.894070078261841
2020-03-30,762.2466013652975,689.2956901883917,-294286.0205220878,700.5983995842435,727.1658566819951,786.5087765355438,776.944580405427,,155.2183567147705,210.50913843402049,,-1888016.1111275584,-95642.9107913451,,-0.10059978974550254,0.012234858678889219,,,3.279687049423913,0.7798889263516006,0.6916155940117056,4.43089040812634,5.138113529007414
2020-03-31,818.4807951439543,684.3440092044184,16422337.904096097,766.542608663689,638.6122433378514,770.1501892704142,778.9189603257247,,153.69341400790205,210.97450656401526,,-769900.4163286232,329943.75293995056,,-0.17898920443350075,-0.01132146324032032,,,4.851486094994667,0.7790951156458419,0.6222295161568787,5.295686829974167,4.40419088689288
