Date,LE=F_Open,LE=F_Adj Close,LE=F_Volume,LE=F_High,LE=F_Low,LE=F_MA_5,LE=F_MA_20,LE=F_MA_250,LE=F_realVolatility20,LE=F_realVolatility60,LE=F_realVolatility250,LE=F_avgVolume_20,LE=F_avgVolume_60,LE=F_avgVolume_250,LE=F_log1DayRet,LE=F_logMA5_20,LE=F_logMA20_250,LE=F_logMA5_250,LE=F_log1DayRange,LE=F_HL_20_realVol_20,LE=F_HL_5_realVol_20,LE=F_logD2,LE=F_logD5
2019-12-03,3.5350165604072004,0.9017275363780756,-2412.7198499598244,2.1301309100847376,2.7772785443909243,0.32228990946287583,,,,,,,,,-1.3661608546858595,,,,-0.4351808276575273,,0.7783914708960972,0.7108107151221739,0.7636655422144297
2019-12-04,-0.326265669094937,2.2319336010512814,-1595.6697331264877,0.075676589113911,2.2062836677613475,0.42359556299185214,,,,,,,,,,,,,0.756406952562217,,0.887689945615092,0.8406339899639386,-0.6801751470878595
2019-12-05,2.549738227543635,2.3034779593561225,-1588.745922011757,5.096151547470598,2.4831974366279823,0.8434646647332983,,,,,,,,,-0.10157056101570483,,,,0.9604814245176798,,0.9900800813440627,0.3377217577715883,0.7416256336321543
2019-12-06,4.199626650813023,6.835486420176949,20325.93922265996,4.579435136682264,2.6334471612748445,2.437344624438816,,,,,,,,,0.48713200505210535,,,,0.6657698046118444,,0.5698413808646475,1.5268283573685841,2.0756091823788605
2019-12-09,2.045196456821266,2.034703001412005,19295.018123750386,2.505652147347753,3.42652051969754,2.8614657036748867,,,,,,,,,-0.0051439887944722045,,,,-0.08243817112759223,,0.5996727548265426,-1.3138808370833068,0.7517016121542304
2019-12-10,3.890127157010312,3.819143850311484,2639.04685388408,3.879840474475316,4.692133415197773,3.4449489664615682,,,,,,,,,-0.01841557072949408,,,,-0.2078942394437779,,0.5273462140318123,1.1040450278684153,1.070698400596964
2019-12-11,4.51913296578703,1.9945184619209044,4059.628058678807,2.8234680010027877,2.638917574181768,3.397465938635493,,,,,,,,,-0.8179175049793868,,,,-1.6898325367425096,,1.0303243524103203,-3.2142729471043907,-1.4379450282822137
2019-12-12,1.5220625509235433,5.797742952024933,1330.505234985787,3.8158336849703143,3.3456806910260184,4.096318937169255,,,,,,,,,1.3374023391704737,,,,-0.7546971182174408,,0.8749483820811406,0.6823890699057951,1.2511230510422897
2019-12-13,8.071275834492027,9.028861271732318,11248.397101298477,8.166313367650396,8.844868814393557,4.534993907480329,,,,,,,,,0.1121146887061991,,,,-0.3877890834540935,,0.6471684755390752,1.9508042689761689,0.7854413857705229
2019-12-16,9.894344278438156,7.218820372279836,40999.33877384446,10.439650353428355,8.237975330215193,5.571817381653895,3.3411922073221225,,2.6902587647537435,,,3622.2372695774698,,,-0.3152717526733622,0.5113935894923142,,,0.789218444853781,0.964209993971339,0.8983558046083426,0.3514153305688259,1.6455995997789772
2019-12-17,6.9030391490296665,4.261498392089308,-9363.837108031184,5.319432198888791,4.896072197352751,5.6602882900094595,3.491492719538113,,2.651289153914127,,,3349.5094277344774,,,-0.48234093734271105,0.48314546744285003,,,-0.8595323944273351,0.9396080715397618,0.9016773954993667,1.561793296598589,-0.8156435877202941
2019-12-18,3.874971704266287,9.35311943205754,-3388.797893276585,6.746790115912262,6.309886568493475,7.1320084840367866,3.6977788117132775,,2.9384167984042415,,,3252.483499585055,,,0.8811715561020264,0.6568605713467778,,,-0.8280428235365683,0.8995132195115533,0.6953877897127916,0.7581382835377016,1.99586982909297
2019-12-19,9.061016185946611,3.825499653625173,32946.27203007355,7.779710027487255,5.988753719736764,6.737559824356834,3.6287556343852883,,2.9172624227933497,,,5061.095460042417,,,-0.8622921884233941,0.6188080264441106,,,0.5827497273318052,0.792271160655578,0.7807594065084089,-0.8301159290681711,0.6791716250406595
2019-12-20,3.40591623329243,5.142949940954217,-19284.52306665095,3.704178175836759,5.157953007436589,5.960377558201214,3.620572716653565,,2.9125340428811146,,,4193.2703387619185,,,0.41211284524036534,0.4985016054180194,,,0.37416350577094853,0.7557262130135528,0.7947053558288988,1.4375029060533466,1.3573575330876402
2019-12-23,5.429533448330645,8.003680300986332,6191.7341617537095,6.124219662077223,6.314677295421113,6.117349543942514,3.825537061932066,,3.073358412733878,,,4616.930048097215,,,0.38804826438159373,0.4694300558919828,,,-1.65832550629423,0.8307484651385598,0.9371016042408552,1.4298758999596202,-0.24225001188990128
2019-12-24,8.581258931404008,8.275414970600181,-5404.635808133668,8.532522113660448,8.765936853785448,6.9201328596446885,4.086915006394648,,3.2224162544896373,,,4468.1839855453445,,,-0.03629156382781209,0.5266445605364513,,,-1.4549384072035008,0.8712093250978264,1.030875699064468,1.1418202440054088,1.3897674675251184
2019-12-26,7.463668461838907,7.08449916277489,-13097.450966698692,6.236137246784367,7.309829008731441,6.466408805788158,4.354869697863073,,3.238486913848141,,,3888.227114317022,,,-0.05213786341743885,0.39532621147898384,,,0.07110295484499744,0.8731417144433978,1.0585235994232,-0.08427207244550265,0.8191718358126897
2019-12-27,7.11724167333189,6.272991879985824,-4070.261557457915,6.7156879073537965,7.101331082217016,6.955907251060289,4.658312669329919,,3.1109075728004374,,,3789.677345220703,,,-0.1262668302570647,0.40093796830184114,,,-0.9528427545074203,0.8864794836390205,0.9079862011820989,0.6943579925383558,0.89506391926249
2019-12-30,6.387776512127061,6.621900841839263,-7539.62516314847,5.750665798783487,6.761837286486397,7.251697431237298,5.046103380339415,,2.820743983760681,,,3512.382050113284,,,0.035996220800044346,0.3626192323181941,,,0.011109547516596254,0.8562414969802469,0.8071082758873059,-0.7708961588160581,0.3913329856691926
2019-12-31,5.867473287849848,5.211336593389802,-4450.97778938788,5.6770322871117145,5.254301578686309,6.6932286897179925,5.310965329747321,,2.5491187074689154,,,3341.9317351522905,,,-0.11858772947159013,0.23132275861638826,,,-0.8610199257741857,0.8279352339519771,0.6596249097440056,0.05982928123673533,1.026881281763414
2020-01-02,5.945751918116372,7.3217962983597,-4103.279617903436,6.569713881153447,6.75772296371936,6.502504955269896,5.631968767846403,,2.3620164961211265,,,3257.4037467551093,,,0.2081786925967897,0.14372840703794812,,,-1.671265005798341,0.8830125461191549,0.7300006934450697,-0.3568243029201779,-0.04749140207365727
2020-01-03,7.50327814510203,7.913974631782196,-1837.1955611376047,7.318357733029259,7.850257680375208,6.668400049071357,5.9160708193829485,,2.2715210385724327,,,3245.327455354554,,,0.05329012641029049,0.11970744285162604,,,-0.6312998762262587,0.8443557334204599,0.606285226247039,0.9942283472628262,-0.18696174301701604
2020-01-06,7.481843786078116,7.673404484640358,-2307.677451827941,7.205859520353428,7.850891465273563,6.948482570002264,6.18456714564716,,2.135316291612004,,,3209.380878863745,,,0.025281130048462146,0.11646628162682267,,,-0.43845543640482587,0.7785489360606249,0.6217779957482319,-1.045237830505133,0.3367669108108903
2020-01-07,7.428475063731113,5.292177938683153,-2845.184349449193,6.486985684981548,5.510477759317652,6.682537989371042,6.1074017215724705,,2.1384390541817875,,,2050.824700258287,,,-0.33909072747471275,0.08999642133157629,,,-0.02377241229906262,0.7384805137148509,0.611662974847683,0.963859843471387,0.28497057703549566
2020-01-08,4.691582632246266,4.489499792666564,-1376.3398692218602,4.463618570025176,4.28936399990917,6.538170629226395,6.2301415611351985,,1.9549524237391929,,,1017.2568006096747,,,-0.044028682978607396,0.04825835100349119,,,-1.7472380023338971,0.7777230016640253,0.769030383048799,1.1581083341088068,-0.32595620341914805
2020-01-09,4.874406935180872,2.263814519582951,-647.265021370903,4.355360686049437,3.376971655201089,5.526574273471044,6.152375094598772,,2.082670709186838,,,852.9412068469253,,,-0.7669472117218927,-0.10727005831631964,,,-0.021847905988101213,0.7839605953877212,0.7081233007327105,1.1080223478913365,1.6209675457851258
2020-01-10,1.887682715064173,4.090009617335696,-1998.5847729929528,2.2615062280005844,3.1704339095506384,4.761781270581745,6.257149652369511,,1.907862592977496,,,550.0305652633374,,,0.7731973213397952,-0.27310293957106074,,,-0.0954897462203494,0.7483776058034001,0.7369602513339356,-0.9175661064915523,1.3412878462054882
2020-01-13,4.052284450823663,4.738137569302637,-4006.053617538153,4.073235572401842,5.298822471053569,4.1747278875142,6.204169383233396,,1.9357992883914554,,,283.2026226371404,,,0.15636335659880993,-0.39617236766816055,,,0.20341983020466434,0.7636072449537123,0.7963329049167954,0.9059668433437583,1.0767983913385004
2020-01-14,4.816773401891879,2.981045444489965,1666.0702535236846,4.334111639610867,3.200092886940169,3.7125013886755625,5.901778591871279,,1.9436793467861504,,,-195.91371975159922,,,-0.4798302259142333,-0.4635478835494661,,,0.12576774191547746,0.77541479671729,0.8136568839085712,0.10342640202648574,0.8377376616233803
2020-01-15,3.587095114829964,4.212599945669595,-4682.152419487152,3.4298227809950816,4.488600614456182,3.6571214192761685,5.7514675705407665,,1.9526871639400878,,,-2479.98827941818,,,0.16073730663313915,-0.4527787114066246,,,0.05711525562190743,0.7295443170299117,0.11788391975911867,-0.6433334953516054,-1.2840994013623659
2020-01-16,3.504465492218003,6.599663414155188,-3774.1468494822816,6.102250036865328,4.630892464712389,4.524291198190616,5.868375821644061,,1.9286323664981404,,,-2200.503766490735,,,0.6329806396731412,-0.2601169805829727,,,0.38618549308121924,0.7493274772952172,0.1782213633017266,1.286092176606967,1.4669174144923351
2020-01-17,6.661633985725331,5.915264696493409,-1890.4716009967667,5.875571790796954,6.710397048960815,4.889342214022159,5.6964830848658545,,1.7462840483679862,,,-2125.587451876744,,,-0.11882855119232967,-0.1527912038821896,,,-0.1805328476916972,0.7451393650712034,0.20742974255138968,0.5321945243001881,0.601719746669109
2020-01-21,5.712821453613998,5.82837119265254,-2598.4774675215112,5.558426152485154,5.407339118954994,5.107388938692139,5.796626661817223,,1.6898597314416253,,,-3902.824926756497,,,0.020024550958358762,-0.12658783559637615,,,-1.8898992272164985,0.7785332494172259,0.9112781666539411,-0.2596879610111644,0.08639200662347642
2020-01-22,5.983011997705617,4.870629412242508,-2536.2960334019244,5.54539652865725,5.902382975735179,5.485305732242648,5.783010635381637,,1.6964880450711157,,,-3065.4135750940454,,,-0.2057009482015274,-0.0528515863796435,,,-1.0300574612902695,0.7566712710870153,0.9227134588676348,0.04366781421229121,0.6363566819587011
2020-01-23,4.135406308691827,5.175498390062103,-1417.3474819165492,4.481877238477651,3.67118002323393,5.677885421121149,5.641601539835426,,1.6176839970631094,,,-3445.8676572775594,,,0.22435005725555188,0.006410892239496443,,,-0.2098606419965698,0.7173449453953564,0.8871812772316021,-0.42637295797449426,-0.0378073302813852
2020-01-24,5.980996019685435,5.484377263274382,-2352.4643173050954,5.816952579674279,6.417895292960743,5.454828190944989,5.502049654469135,,1.4941883993731584,,,-3293.25908273613,,,-0.08668355978612349,-0.008619564178286167,,,-0.509255667980981,0.6826424737544518,0.7160367714179409,-0.4881711012532647,0.10911100954755722
2020-01-27,4.990659383965109,5.562348774294293,-1684.8548601747586,4.765363452493503,5.673521978375703,5.384245006505165,5.425942135045107,,1.4473755365245,,,-2722.6292774099334,,,0.10845241837033581,-0.007714452078651899,,,-0.09633632764355933,0.6766522973645774,0.7339523840656256,-0.9497172647541566,-1.041525431157424
2020-01-28,5.6905758088738025,5.036750592910934,-1949.168993558038,5.050829905900201,5.554763098204077,5.225920886556844,5.3641300706913615,,1.4356473891031165,,,-2616.574649214939,,,-0.12205028912599288,-0.026103185397019592,,,-0.6853115746495798,0.6693928431068605,0.3749407192107433,-0.8037957190571032,-0.23367304267467426
2020-01-29,4.656905215367672,3.8511335695040154,-583.3009757232262,4.687662764885161,4.2553599467517245,5.022021718009145,5.225591707074599,,1.4415616281422814,,,-2268.758439843677,,,-0.18998357204034574,-0.03973545151248355,,,-0.8386289683998048,0.6645053867455604,0.31267472023186493,0.5372037642013971,0.019308233278587834
2020-01-30,3.379523250463734,4.283404576937997,-2262.5940810651723,3.3311529377182865,4.155056292338017,4.843602955384324,5.17919510625201,,1.4568957466491508,,,-2159.339254427542,,,0.2370135058952072,-0.06699080324383017,,,-0.19370204403430172,0.6625916932259597,0.3160732593036713,-0.2832306401633222,-0.11418398026848357
2020-01-31,4.593149898195563,3.754366550781469,-69.98489394286844,4.904831722877191,4.246972373457012,4.497600812885741,5.000823618873097,,1.397957681562474,,,-1957.6745182295138,,,-0.2016464649187869,-0.10605852073546519,,,-0.4187641251861877,0.5997371174968865,0.3154705877579949,-2.3354490584325522,0.5481276006829514
2020-02-03,4.395497544101843,4.107305312064781,-2163.383425017247,4.472220703757898,4.329400465408327,4.206592120439839,4.810490152887228,,1.229437558279468,,,-1973.9839114234958,,,-0.06781355993118213,-0.1341461344982387,,,-1.9461685139816556,0.6902864364785553,0.678218652907572,-1.736707437973553,0.3750357711254458
2020-02-04,4.292115173765865,5.2904765972156085,-1481.938084701157,4.201756044569223,5.154822442203482,4.257337321300774,4.691343758515989,,1.0379384611715374,,,-1932.6969430671566,,,0.20912867687378,-0.09707513418251076,,,-0.048070705525908364,0.6969402123468533,0.7635442574120275,0.42925327697300625,-1.3715003174141813
2020-02-05,4.874390607056384,5.522103117862812,-1254.9239283256295,5.12160497905235,4.348720588855578,4.591531230972533,4.702840017474973,,1.0461841655345139,,,-1853.1839220109784,,,0.1247636943844525,-0.02395301530335005,,,-0.25762580148059516,0.6912076441549299,0.7791435958951091,0.34698662745600894,0.5134040258438517
2020-02-06,5.365099807409052,5.545486820494091,-1065.6857073579909,5.161392643214356,6.156937257295667,4.843947679683753,4.755639368866349,,1.061387101591166,,,-1837.6512139177848,,,0.0330694321061585,0.018398875185759594,,,-0.004465340729886112,0.6287192623713183,0.8062894889817097,-1.3664516433391791,0.23276293121595967
2020-02-07,5.791109640850948,1.9961282622789012,23141.53207541404,5.070757404798115,2.39794284545367,4.4923000219832385,4.742255056001147,,1.0955997319496225,,,-648.2113590785375,,,-1.0651144855546928,-0.05414794784899753,,,0.9831320592711218,0.6956710759994607,1.0604969982154133,1.2601569528055867,0.5643123353008651
2020-02-10,6.989047179982862,9.27297952034796,8156.619626337666,7.720328107501004,8.665121808876407,5.525434863639875,5.00140355115176,,1.479070082840244,,,-140.45113911200662,,,0.2827605082128278,0.09964336938487824,,,-0.056788680743345754,0.6964182439336928,0.4905454744556505,1.3157358091984654,1.6420356280863055
2020-02-11,7.0344943792395895,8.949861263445229,10906.451940777202,8.758846893311954,7.548363413570314,6.257311796885799,5.211989735858889,,1.7198438789900083,,,605.1741388037611,,,0.24081221506847797,0.18278897753293,,,0.19101984983621512,0.6959232455008938,0.4812367161398787,1.9392786378480347,1.2972950092978761
2020-02-12,9.009902718242104,8.098046812252718,7814.356383882343,8.544405168763689,9.220561890452458,6.77250053576378,5.467839804247027,,1.7508257339266426,,,912.588445321694,,,-0.10670137616345288,0.2139867526088418,,,-0.3913303929914682,0.6876118608271303,0.513636464131106,0.16121087624997235,0.9462159502353291
2020-02-13,7.212481006069154,7.164157421865397,2677.4454372993023,6.414840052978391,7.500967525953328,7.096234656038041,5.615417678056817,,1.7637983242144475,2.409027525744233,,1280.5683381610168,807.6057761067692,,-0.0067225403817007074,0.23404834169436534,,,0.08261859305339506,0.6884433327016373,0.5087838600812291,0.5798126465205439,0.4816051959168412
2020-02-14,6.884978983609798,6.020403706130352,19149.46782248344,6.297173736019602,6.401114347015351,7.901089744808331,5.586454692655575,,1.7514986510049657,2.3648921409330854,,2426.7490717593028,1191.9182443343486,,-0.1341877617952113,0.34665582951670315,,,-2.263935591068631,0.7862296406223183,1.016846654114789,0.7312341291884986,1.3923448807161207
2020-02-18,5.898385395974131,6.352532218080185,9797.492190326266,6.62673596585816,6.563954268742947,7.317000284354776,5.608318068734914,,1.7585341021046808,2.3713222114040944,,3011.1472613254546,1379.3477696779219,,0.07417485615581892,0.2659495816760144,,,-2.7680916951969623,0.9322713463585831,1.3856648442418806,-0.208716617070552,1.0717367902566
2020-02-19,6.445060446530221,7.025727553751551,1266.3310294392504,6.221641015644096,6.621382646912963,6.932173542416041,5.668185886789865,,1.7865778038522524,2.3855845382016048,,3204.3876861734925,1454.219406486471,,0.08626476105486063,0.20130428938541897,,,-0.9169368623993641,0.8866538327812694,1.2203250444046112,0.005309726043032083,0.6544758455115862
2020-02-20,6.990731743800751,6.243740341864637,4378.032636407228,6.830609365932034,6.774047553062843,6.5613122483384245,5.736841433270971,,1.7806893942123243,2.3904810842436666,,3550.10411966395,1559.3202944439408,,-0.11300581857945806,0.13428183488111692,,,-2.8724212057647818,1.0223983862725956,1.285780863566045,-2.21831861448453,0.6175107557416941
2020-02-21,5.925423795077592,5.426895453835215,8576.674401831195,5.616534383802573,5.572319766135664,6.213859854732388,5.749411286459627,,1.777402601201074,2.3862256916510094,,4049.8052138513376,1740.2892015569983,,-0.08788498024343479,0.07768479296355586,,,-3.1186998281271907,1.1533497330493097,0.8792716547087585,0.4692734251593206,0.5523102922547278
2020-02-24,5.4394891210035325,8.308685687168207,880.7177644345575,7.791849842464799,5.816224442818253,6.671516250939959,5.890626707654318,,1.8652620339326837,2.407143623262537,,4211.46431793832,1795.4630735825115,,0.42361629109212984,0.12448476409048781,,,0.6808850062763908,1.1992806291846854,1.640186303755723,0.7251037588973933,0.8278013093843011
2020-02-25,8.450188732212652,9.09834029577776,-675.8276591660906,8.981223842903134,8.750103225233786,7.220677866479474,6.067426283728492,,1.9955390369163502,2.417016561407326,,4261.9156779887535,1809.1711716319473,,0.07390323551650492,0.17401432664170385,,,-1.4648155503227638,1.1992435644778228,1.548694382850935,1.3005852744935436,1.0100754133146013
2020-02-26,8.727916849678408,7.815303021023979,-10257.250013271818,7.415967808892233,8.831953489235516,7.378592959933959,6.206353905134144,,2.016616602898495,2.344601461178961,,3846.511627003064,1673.204774336276,,-0.11044298423324174,0.1730093739129684,,,0.34782588246847507,1.227070338351849,1.7639102872553138,-0.7064702069506437,-0.23625986116262912
2020-02-27,7.589197089927438,6.414346173007544,1643.846773632769,7.009535746620969,6.041124626890337,7.412714126162541,6.33451453530932,,1.939014982573191,2.18459384353489,,3957.8690144708644,1733.83087491349,,-0.16818872927418776,0.15718347239514593,,,-0.03209857140399251,1.2376869378981106,1.571974558878289,0.9873060293791003,-1.7683994643040721
2020-02-28,6.783916478603459,6.264510431165178,-5053.013190609683,6.122996114689755,6.847664946677142,7.580237121628533,6.433569828020678,,1.8783729303394368,2.0577878406438024,,3818.3480589936385,1666.980179906129,,-0.07965414506177543,0.16401491430244075,,,-0.32204051195048317,1.2351260447270778,0.8231213773036327,0.4387661485331677,-0.17719673834169106
2020-03-02,6.075255115603284,6.100638095894752,-4945.770203099924,5.821685015870301,6.260496609364978,7.138627603373843,6.550883405276343,,1.7725223816050202,1.9620661533712267,,3574.558793535786,1624.7626740204607,,0.004169388909973369,0.08592063387625622,,,-0.8236851300215264,1.233075580830664,0.7065109507514722,-1.159292416227933,0.7921086822013396
2020-03-03,6.399668300645232,5.628677201709635,-2822.2783612843214,6.5389195322307785,6.0679486223186245,6.4446949845602175,6.626951999758586,,1.6929970005797303,1.9077377362895471,,3541.6140467224322,1604.3191968844965,,-0.1283717017444064,-0.02788766057797683,,,-0.7529589492676722,1.2005971446333223,0.49243702050805593,-0.45281896786432047,1.244057498198477
2020-03-04,5.535832351200128,6.449889191292556,-5561.675991601713,5.6471205729920655,6.371131881816069,6.171612218613933,6.684922629462433,,1.6644346423405276,1.8538415451295525,,3337.6271513774045,1538.1036957246642,,0.1528210165402066,-0.07989453333633767,,,-0.3229482667957534,1.1944141759841131,0.331126597445044,-1.0519641444210537,0.31145755465400216
2020-03-05,7.457025361207826,5.388129147066678,2465.477593241066,7.010399105682794,5.91176784030516,5.96636881342576,6.678223930922625,,1.6696223582157788,1.8502618251312557,,3523.6472274557395,1240.4293352343493,,-0.3249583618996564,-0.11271357019717858,,,0.09406510081291763,1.2038856194664866,0.37314520563077813,-1.4248353979907336,0.025879250638207413
2020-03-06,4.642836778698296,6.279914221150008,-855.1329342708741,5.339517123939785,6.035709539139376,5.969449571422726,6.714945300955423,,1.6513746370387403,1.7826222481737057,,3534.174866110095,904.5934842673283,,0.3020307671900366,-0.1176809600801421,,,-0.36212919823525913,1.195849408455032,0.3707893147452331,-1.7721040872275349,-4.173141696929836
2020-03-09,6.50959248783856,6.68279594092246,-2498.224304141572,6.396484374976524,6.8366421542796445,6.085881140428268,6.9492786848876,,1.223654627176234,1.7641991911024721,,2252.1870471323145,818.9722983002341,,0.026259597622670827,-0.1326663465579923,,,-0.8206220270223419,1.127967114213904,0.36998520476971886,0.2582533600017845,-0.5410136566340437
2020-03-10,6.64302452937838,6.659857413356917,-871.0412167014092,6.392055303289425,6.419597907748582,6.292117182757724,6.818622579538046,,1.0952539005800235,1.6881731182598718,,1800.8040049803603,736.7944770438971,,0.002530713725772234,-0.08035987453748153,,,-3.592021220103823,1.2738216070508923,1.4843352421163887,-0.967733531629421,0.030703982822644534
2020-03-11,6.862973462915846,7.5416040573337,-1324.6503238039286,7.247169032800144,7.098458892126516,6.510460155965953,6.748209719232472,,0.9913681534946456,1.6991573612295976,,1189.2488917513042,692.541884397402,,0.09429410186303402,-0.03586710472259622,,,-1.90575623232255,1.2593172585065608,1.4723814963743513,-0.15220976214741538,0.08774973154318838
2020-03-12,7.452158027814988,7.111997231052143,271.0612623920324,6.9949566060510335,7.475549544074056,6.855233772763046,6.698907240172443,,0.9440972292350754,1.6598568184525673,,812.0841356767885,509.5862870822945,,-0.04672054973192941,0.023068000337922893,,,-0.7327346498721585,1.2518360406044817,1.3119343318690455,-0.7937638157988043,0.5445706519040721
2020-03-13,6.799709180236491,6.0746232523462,-2618.728171182037,6.28364998951109,6.345694407568516,6.814175579002284,6.644430531696483,,0.9472672750519058,1.652439653902562,,547.2754552527216,-217.38149533481374,,-0.1127598724263835,0.025226096571462023,,,-2.7799047301624977,1.2737590779019992,1.2392385906793064,0.38320641454047666,-1.5833269461644561
2020-03-16,5.82700721166367,6.3429351192870485,-1183.3878174478004,6.080543007607005,6.293329190007427,6.746203414675202,6.660557102354318,,0.9387920344883056,1.6370196154719907,,-469.3673267438404,-81.04067382509066,,0.08483808809950852,0.01277675950489433,,,-1.5474674559516897,1.2532509768151634,1.1068158198569742,-0.2625835432126946,-1.0792190933088888
2020-03-17,6.787053550592447,6.662038320728343,23.059513909384805,6.935366555636776,6.824130526846872,6.746639596149487,6.676032407486725,,0.9359940496789076,1.5805564235603295,,-958.0889605646844,-24.176383705324504,,-0.0185914159710787,0.010520683199912093,,,-2.196100949733085,1.2217284406415967,0.7625410100460666,-0.5320236078701971,-6.128014263354112
2020-03-18,6.340856691514787,6.65468473495234,-1276.5007331119623,6.857496916014384,6.745778175559508,6.5692557316732145,6.657480266546766,,0.932368171824178,1.5568017175931375,,-1085.230548692245,-594.5559297584165,,0.04830719390045365,-0.01334053137875889,,,-2.1917708120926327,1.2408259223751092,0.7799494631624361,-1.1655549272526087,-0.12000125641089301
2020-03-19,6.552945187912115,7.302601862584609,-4264.737578034372,6.7729764556550265,6.72426538558102,6.607376657979708,6.710423342582764,,0.9376858275108602,1.5606533414522503,,-1517.369059414325,-344.22617161480684,,0.10831610858841025,-0.015475339937768917,,,-3.021848963143722,1.2516024443237868,0.5763995284392712,-0.4454069559207781,-1.6575539883066615
2020-03-20,7.227337417782124,7.887767493208202,-2626.6078559145526,7.6555928618221,7.598313863333871,6.970005506152108,6.833466944551414,,0.9217186566777993,1.5582976059226612,,-2077.5331723016125,-491.1985385759445,,0.08744244114279968,0.019783864604621615,,,-2.859821240975809,1.2323768227156369,0.5922796114037582,0.2095173413587215,0.5950624878259192
2020-03-23,7.928008070218979,8.918762215989418,-2122.2466235347133,8.803639281896011,8.165074353048922,7.485170925492582,6.8639707709924735,,0.9812804932239118,1.5758112070258476,,-2227.6813917000754,-436.492052165962,,0.11775535697356299,0.08663774947670987,,,-0.4485319190208722,1.1641816625455144,1.02012581113936,0.4800531837681569,0.9461706851440488
2020-03-24,9.168720990133636,8.553690259282845,-2347.192722460248,8.445205912940722,8.963036015705342,7.863501313203483,6.836738269167728,,0.9217611665193705,1.6027810628698465,,-2311.249644864784,-257.32108142865457,,-0.06943499980551814,0.13992121028130516,,,-0.6581080774630228,1.1716392897550252,1.213828408713571,-0.40658158202131267,0.637450488882881
2020-03-25,8.273617373939757,8.417371222507668,-994.3887976374854,8.39693471483605,8.342853833781817,8.216038610714548,6.8668416792419125,,0.9642536401308589,1.6301508961071123,,-1848.1065840830674,-206.05653543164738,,0.01722575057202845,0.17938389799840324,,,-2.9172745556968334,1.1652657396357404,1.3067904165223245,-0.6903690561601035,0.5668390586489879
2020-03-26,8.455710333136906,7.163283214806071,-1555.8820081556985,8.066212880441967,7.955671613181707,8.18817488115884,6.904288531331838,,0.9602904339675759,1.6343239243869523,,-2008.0930231724906,-106.32748284843451,,-0.16587356677792595,0.1705482809817656,,,-2.202366368374056,1.1307688171193486,1.1897817667797455,0.32959654202706923,-1.9709915393989543
