,Open,Adj Close,Volume,High,Low
Mean,0.8994483526451224,0.9044009926121072,448445.5063657194,0.9293760154977918,0.8739702681973561
Variance,1.768184192091473,1.7017531530664558,20807249980998.51,1.6249227925693581,1.5415580815513734
Skewness,0.08639689601435076,0.10024333774394045,5.080435436539226,0.3478385957830472,-0.2464237857716139
Kurtosis,4.07045943293625,3.8560588223907137,40.98932384703007,3.942030184713322,3.879231911749452
Shape,0.6149988294546387,0.5624483743097554,1.3725114930765943,0.5740097739804785,0.5848676204072759
Location,-0.29733387871430006,-0.3797579977069974,-33225.081796477025,-0.3709057428507232,-0.30463815850108933
Scale,1.3344023144604606,1.4570484587959074,1204873.5007866907,1.4292955252857928,1.335361561538401
