,Open,Adj Close,Volume,High,Low
Mean,2.9839055234575995,2.8704506801608822,105921.03882180863,3.0105583557483175,2.95000165607117
Variance,1.8149125026188009,1.705206806794899,665807443795.3226,1.7879986188037977,1.7323565843022595
Skewness,0.14056929963616036,0.06234972436649058,2.2763331144621235,0.2867658578392789,-0.08652833386242412
Kurtosis,0.510359678325317,0.7462784248794985,10.512500789630545,1.2393860025016243,0.585933811995528
Shape,0.12305847901662607,0.11872023289848005,1.1877203544025028,0.16726495631652105,0.09099689603308204
Location,-7.359320003808552,-7.515726730562541,-22183.551833418594,-4.464234785506791,-10.543376810616843
Scale,10.318545273909388,10.358987960561867,379997.38338435383,7.427292431841385,13.49597354301032
