,Open,Adj Close,Volume,High,Low
Mean,10.774625859408413,10.794215534988695,316474.5110416459,11.031729490901593,10.534127469677863
Variance,119.21529981582472,121.25090030362853,9668403967407.936,111.46943244077559,117.2545140508355
Skewness,-0.08345947484819176,-0.028695728649807715,3.1853770720900045,0.07601332758299496,-0.07285697574719527
Kurtosis,1.022371277020146,1.1182074409786313,18.273975272665332,0.9134064452518955,0.7949037587226195
Shape,0.4460269564423038,0.4417185895770713,1.308980187888228,0.42600818638956184,0.4057963840197863
Location,-5.599643667839083,-6.210272888295758,-37677.424354632494,-6.694729706623206,-7.599762986836314
Scale,17.34818728792699,17.905565409295132,1188981.8017723009,18.415099578080213,19.262316321400895
