,Open,Adj Close,Volume,High,Low
Mean,6.739018117515088,6.744672662207503,1473812.1363519444,6.816231482429162,6.671774725541062
Variance,8.398999531856557,8.559920504743474,95005966681275.77,7.918488976839824,8.034490161698825
Skewness,0.015055371216725073,-0.1416409198708858,1.87680455955592,0.06619929278594393,-0.11572699331587365
Kurtosis,0.9600743685333364,0.2947354190833775,6.267693969821909,0.8874435188305383,0.2634407576306095
Shape,0.0683622225379224,0.03500560960112606,1.1802557818221018,0.07681707231805451,0.05489258764491469
Location,-33.520439228093274,-72.54339494958485,-225483.4057141908,-28.30635736135907,-42.19838043344087
Scale,40.27040372137534,79.3489017644391,4485529.344556781,35.098199029515385,48.904024887853936
