Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,0.9464863412417337,1.0317485723481585,0.9384272723366323,0.9695367883574058,0.8499691412366364,5779188.962680233
2018-05-25,0.9417701923392663,0.8216208383497481,0.9138476754995661,0.7851139882308633,0.6883586711824723,-3758246.4956645803
2018-05-29,0.6733581160462112,0.8078487824150571,0.770617193150624,0.7429041189147068,0.6513584367828216,150283.17560196947
2018-05-30,0.8543437876645292,0.7707881934591825,0.8299399633354074,0.8201006924473511,0.745427531296265,-1269580.0607683957
2018-05-31,0.8404389825536036,0.7076661560933832,0.6387261912079882,0.6094005041879793,0.5471915238766982,4422101.192774136
2018-06-01,0.5655365933692185,0.599669794878281,0.5364367834543842,0.589230192028765,0.5261703058892353,2240772.8620225005
2018-06-04,0.651663791420809,0.5946141615875877,0.5730893942664004,0.4850127394639472,0.43298653282452015,-3173462.5378811597
2018-06-05,0.49272444855635733,0.5928549392282587,0.6379274576559304,0.6585565760477401,0.5843436517052165,768022.0040798178
2018-06-06,0.7285301351141751,0.6209510165282222,0.6020569138527563,0.6437760654472413,0.5706279859384944,837676.8635720285
2018-06-07,0.6225666166012864,0.6378419333344301,0.7461219411482816,0.675888874652447,0.5982753516329193,-96519.56320246216
2018-06-08,0.6561830193772469,0.6848019992302348,0.7132087494375003,0.7526876625515762,0.6652765537944516,-4142032.0973360282
2018-06-11,0.6958891733944146,0.8682915985091526,0.7414056698920835,0.9046939332860102,0.7984093425311105,2111160.9270349895
2018-06-12,0.8261899456988306,0.7349329549343402,0.7677846420396541,0.7715553142787641,0.6811861996302664,437560.73774162773
2018-06-13,0.8157754875142071,0.7329927886915417,0.7260248481734983,0.6592936292327032,0.5823439785203863,1998317.1360004554
2018-06-14,0.7486589006772864,0.7576107656439337,0.8211370983434421,0.8291958110250892,0.7313293657935587,587546.4645341234
2018-06-15,0.662829601687946,0.6089308108367213,0.4268304792991451,0.41989713509566506,0.3716875222242866,15632842.093135737
2018-06-18,0.4666079762337709,0.4876547437551384,0.6413464746150872,0.6199838027053364,0.5472278539759028,-6166138.598212538
2018-06-19,0.5570349678402309,0.6899936000728637,0.6251745679157619,0.6656327789737517,0.5871569801222982,-2772477.0116239027
2018-06-20,0.7221730595637563,0.6377001405783229,0.7230254832491134,0.6319831620810668,0.5574619847383966,-3714582.810338511
2018-06-21,0.5704614534255494,0.6641302494245114,0.6305026733126873,0.6900980832471646,0.6083641682525229,-657451.3174119
2018-06-22,0.790947821805446,0.8451583474284696,0.8149898483475937,0.8764644761175848,0.7719108331760616,-231466.83777400106
2018-06-25,0.7790570210052898,0.7476611936419353,0.7404620407541103,0.6152895643793972,0.5424385733578134,-1104540.419907521
2018-06-26,0.584789582566474,0.47213737245761145,0.4431611146672356,0.5603880768377767,0.4941268430887735,2727480.030500857
2018-06-27,0.586183444607979,0.6235442453246929,0.6846539385984585,0.5829839435213131,0.513871956419707,-1730135.9857193232
2018-06-28,0.6176290019103394,0.6255790838899689,0.609261139094075,0.6289584851714167,0.5541579467540494,-494316.4217204219
2018-06-29,0.7346990863783311,1.0591663675699898,0.7440945489418951,1.0765340541988913,0.9471263075918577,6641054.181932863
2018-07-02,0.9419939143845397,0.8656670609425348,0.9863382252270103,0.862161297863711,0.7587925767701371,-3086228.7503876705
2018-07-03,1.0787653427091275,1.1522113451082756,1.0914815909823776,1.0308515160060008,0.9068551857037361,-80022.15413234197
2018-07-05,1.0989784169556476,0.9773780785046657,1.040653951541815,1.045843616962017,0.9199531035085649,544883.2218956146
2018-07-06,0.9125328048180261,0.9397717127084615,0.9173398152194636,0.8179635085360157,0.7197708867595587,-1039882.7789517948
2018-07-09,0.940743017474043,0.9205257944087251,0.8278515457771896,0.7597205034459265,0.6685598632807128,808204.292676949
2018-07-10,0.6453329505205332,0.7194945334479002,0.7570208722137259,0.9325233137029478,0.8202530454197818,-2447159.5961086405
2018-07-11,0.8195543335712223,0.7376637047771073,0.4498305099318749,0.3748688007052703,0.33047631951362355,4355303.666033239
2018-07-12,0.5216924462038683,0.45193897140857686,0.7026382139472265,0.6208475033861518,0.546433780822067,129320.58329418208
2018-07-13,0.5280202300663035,0.5595868267714366,0.6038919295330132,0.6309685641501037,0.55527190997962,-1874721.7754302998
2018-07-16,0.655105444140915,0.6019639268775379,0.6429362423545761,0.5761436342004362,0.5070770782162164,-941454.333719111
2018-07-17,0.4611376748737648,0.4949176566167992,0.4913098622096843,0.47657529572399504,0.4195911335075033,3417598.876219704
2018-07-18,0.39891508806405795,0.36950399148519786,0.3638149876679311,0.4371798051322191,0.38495005749655764,6005825.022073176
2018-07-19,0.2336454140824884,0.5004060224523439,0.33900745299916046,0.35916512206421025,0.31639846663367344,1813860.7786988039
2018-07-20,0.7202009308152704,0.6006506009823234,0.539162828359343,0.5146478938962833,0.4529058694474921,-93654.21751819551
2018-07-23,0.3101510827553273,0.21255071130015857,0.04048952173613429,-0.017119827549112898,-0.014113182793439982,11869752.44236832
2018-07-24,0.14666777846528944,0.1491179724359828,0.34389384713312054,0.33454410148340585,0.29467957163377534,-2575259.261164954
2018-07-25,0.41088902232505653,0.33280318680586696,0.2569804432471905,0.3552250907952299,0.31281114417304146,-120752.35494469106
2018-07-26,0.02607030069611227,0.004039319629892901,-0.24871111809307234,-0.3040574433517129,-0.2661810145022061,15737923.198210998
2018-07-27,-0.1939362672009901,0.06416357561537644,-0.012885279874797817,0.2192399692353737,0.1933363053484225,-1207050.225607114
2018-07-30,0.20053651630917635,0.16163895950617047,0.2841437519637653,0.18786742279836144,0.1657596339880847,-26827.78211236745
2018-07-31,0.24616123739986673,0.25466436920229896,0.3445457483290415,0.3148057072367605,0.27720923765354133,-2224200.0963229556
2018-08-01,0.2886075201376084,0.19147130995880257,0.141985365846252,0.09944754270588518,0.08806110277974355,437691.01724885404
2018-08-02,0.07989164468950793,0.2183834392278321,0.21810554887068445,0.2362794616857702,0.20820159579430886,-1165666.2312278654
2018-08-03,0.3639954595070316,0.47606927087591533,0.4388204996155247,0.45349715490660536,0.39893390227895864,1340945.235973497
2018-08-06,0.3032285642410786,0.30434414022041967,0.26013310982304727,0.3183027810148191,0.2801847595049516,-363712.38887489773
2018-08-07,0.4665230210802429,0.369073365381813,0.2274063449147512,0.14902024650117696,0.13150462685362196,4602234.390682929
2018-08-08,0.2203827697024252,0.22420596152630168,0.33105916897838394,0.41080860320429213,0.3613780400156479,-1649550.3609424997
2018-08-09,0.4290242034912364,0.3473091550437015,0.4247031009950044,0.32973987835190766,0.290166129039223,-2776451.094641541
2018-08-10,0.2532899238408248,0.34325930250839853,0.35982337487625227,0.34087880568406614,0.29992907405686875,1331683.581846606
2018-08-13,0.31253204116480493,0.2089547900000177,0.012429645880959406,0.04571906221186506,0.040705557582738194,3095663.394113701
2018-08-14,0.11789840478621905,0.08404903775034622,0.1480770333646957,0.1395737347805639,0.12310882502415321,-727164.4753657179
2018-08-15,-0.06855593645096647,-0.09417040892525996,-0.377064990235338,-0.18960613877947008,-0.16598533576452112,13822425.60716551
2018-08-16,0.04358999319071444,0.11314012856089573,0.10604429794705794,-0.05048862485693384,-0.04383450336872485,1829069.511739172
2018-08-17,0.03364061922467254,0.0915221182579824,0.14711392960693814,0.25233841262459755,0.22208222526920185,605993.4572997447
2018-08-20,0.28276285894978326,0.27675550612305955,0.37106604669362575,0.3560539155647273,0.31314829935614963,-2215614.967232628
2018-08-21,0.3398079076978018,0.2862307585168562,0.37443852021518786,0.35794549996263036,0.3147899817573956,-4692095.412576719
2018-08-22,0.3535324110560625,0.44103827923769057,0.4783503800402569,0.5441907809300028,0.4783312867037157,-128599.15378212184
2018-08-23,0.3982018495761599,0.3182149153529368,0.396241695618734,0.30026305930722064,0.26410394861496655,4449066.190676456
2018-08-24,0.5214179449024652,0.6813065096570448,0.4875258575525825,0.5892745285608401,0.5178915555128043,1667725.1114223339
2018-08-27,0.5549012958104171,0.5301535414068583,0.655443723222481,0.6499458582320328,0.5711605170078684,-765552.8139456417
2018-08-28,0.713977469143563,0.6402032192679918,0.5839713567330902,0.5519234691077015,0.4850633732978382,2076062.9833830055
2018-08-29,0.5499759016216892,0.5696337315427362,0.607572357100846,0.5266074730697055,0.4628168635159309,-474648.4642329216
2018-08-30,0.36801975239801177,0.3034077136495732,0.30669528990400874,0.3657805486466632,0.3476130391980039,-3958244.1894346774
2018-08-31,0.4435757164146805,0.47291535039566224,0.39555973179648074,0.38581684110711034,0.35204811899065813,4406499.612089653
2018-09-04,0.10986173777536123,0.017864509937202122,-0.10108737583160732,-0.15254981253200217,-0.12538263210575096,5157599.541067276
2018-09-05,0.053132245619162966,0.008153884689614088,0.007933490285609857,0.1626747839850191,0.15056029326732379,-3952517.5712510617
2018-09-06,0.22277730252181538,0.36938195550166686,0.41815375322587034,0.3097129521448334,0.2790048646866694,-1247897.092813326
2018-09-07,0.19947377261948684,0.32202763316847705,0.2743754950574475,0.4469546187659521,0.39913329303482037,-256426.10275679268
2018-09-10,0.4324850148623991,0.35637661895434114,0.2502279244601304,0.11131788804834652,0.1029903021379841,315071.5365243191
2018-09-11,0.08548204975596008,0.10833193146550446,0.09580832085716828,0.2665155751067738,0.23922215276527137,-1540424.3633992523
2018-09-12,0.29801813689815315,0.6108928628777486,0.3948800058794504,0.6133272423896896,0.5442861682161775,4788918.907747131
2018-09-13,0.8327413758583031,0.6043599656889542,0.69297055993996,0.5117019984084763,0.4544823549453465,178359.9127300065
2018-09-14,0.41173820412963114,0.5103796128137486,0.4982375437104549,0.47528185374885545,0.42214681591086567,-1719271.9058791567
2018-09-17,0.5222314767913172,0.6154934179641742,0.5896102167202688,0.7060689626966941,0.6251641382378539,4544614.940834006
2018-09-18,0.7302258276978986,0.6595746103515188,0.796071355658472,0.7138115788870669,0.6317827370878746,2958302.385559842
2018-09-19,0.7435934546106866,0.8278227967499454,0.8143688103753721,0.7393734532673282,0.6541114933456171,1037531.676238168
2018-09-20,0.8018484818119411,0.6668031496836866,0.6083731858807582,0.6699030510657913,0.5927677215826206,1418238.9547474086
2018-09-21,0.45958300601132596,0.4964841951582626,0.3269242770189429,0.47983615456786755,0.42523770524358895,11689849.300840728
2018-09-24,1.007742687654213,1.1083051072831402,1.1245126801540088,1.1059475797318044,0.9764944729293532,30438482.873811364
2018-09-25,1.2913404277234832,1.2844605577319443,1.1154502684477778,0.9682348164231609,0.8550925979377553,508887.85698477924
2018-09-26,0.719124049256469,0.5706387370218273,0.5428101168421113,0.4987804375729983,0.44154509569803224,-5862500.6195346285
2018-09-27,0.2662419450801927,0.7396392069150473,0.544858690552295,0.8912656165109247,0.7870875211252057,5685066.315237325
2018-09-28,0.9635404109914134,0.7672503823091024,0.9280582075541037,0.7118866313426837,0.6290154019842831,-4953636.10950968
2018-10-01,0.6634142896822048,0.6196229984805326,0.7808306175819855,0.7619124290971033,0.6729770741906229,-6780730.402179685
2018-10-02,0.8372417911293049,1.1483595440041352,0.8655492291736326,1.2686709299130081,1.1191737263019004,10888367.884833418
2018-10-03,1.2404324669579365,1.0059321313425311,1.1578906769348505,0.9060807523349812,0.7997718122276396,-2679818.72708649
2018-10-04,0.8590445492466898,0.7930450471186177,0.8468952775824468,0.8907869700224342,0.7862238072911012,-2486273.1177976113
2018-10-05,0.7974139485750591,0.7273932520052959,0.6955165417880078,0.6615761955242441,0.5842932230637192,-335615.2320633959
2018-10-08,0.45989818339642774,0.5269564829624294,0.47474673798623623,0.6640481290973206,0.5863994053517443,-2431287.668028813
2018-10-09,0.5996370771277624,0.6123117775887597,0.61173916172371,0.6070246855863388,0.5361179267836178,-1567714.0908051822
2018-10-10,0.6829803884539256,0.9032357755340765,0.6525201738885578,0.8358641743033255,0.7375821456438061,7653778.43082145
2018-10-11,1.2092778135288968,1.883219310890242,1.2408158371888884,1.8360358019662781,1.6183380261190186,31716642.624524828
2018-10-12,1.537831465148943,1.1550000649230459,1.386807838988597,1.1666948797489702,1.0288190397713377,-6123845.915884294
2018-10-15,1.2992622057509173,1.4281604521009204,1.5031797304589087,1.306215878806336,1.1516296620630468,3310760.8463095743
2018-10-16,1.2344238260210325,1.1738567469703174,1.2059613293698508,1.180219769190586,1.0406178681498712,1196498.7111019902
2018-10-17,1.1234709496372712,1.139654980379916,1.1335814783633467,1.0555399842707889,0.9307674803319381,-1868864.4987682346
2018-10-18,1.0222449112134804,1.4506742450181171,1.1289220478136635,1.4600873232872438,1.2869870115133955,8416941.311568791
2018-10-19,1.5242505682617509,1.2803857658115554,1.5192997855739723,1.2287438811695388,1.0832090693615921,-5626718.586688204
2018-10-22,1.21192009844461,1.0032319811211199,1.1131810661731816,1.0488867926207863,0.9247801372079882,3755617.153340094
2018-10-23,1.503394916221474,1.8935908495011748,1.309905716610647,1.2936728340587464,1.1403171903087141,7299325.218925757
2018-10-24,1.0094221994784096,0.7870767897126818,1.023704731471259,0.9146036174028129,0.8064485867732074,-6375798.3488545995
2018-10-25,0.6782574296638533,0.7313455910885658,0.46714918003044126,0.43683861813237534,0.3856647057317666,11391253.440868642
2018-10-26,0.650742429466197,0.9634865041693583,0.8923226814948819,0.9815365095476274,0.8653261336887876,-551109.4850883298
2018-10-29,0.8482751620141489,0.6439224530437553,0.7941503032414321,0.7277905862866465,0.6418308843125331,-7323594.325898375
2018-10-30,0.6738967640720475,0.5981688069978883,0.6475984692562005,0.8299144274569166,0.7317352257629928,-4993851.561325539
