Date,AXTA_Open,AXTA_Adj Close,AXTA_Volume,AXTA_High,AXTA_Low,AXTA_MA_5,AXTA_MA_20,AXTA_MA_250,AXTA_realVolatility20,AXTA_realVolatility60,AXTA_realVolatility250,AXTA_avgVolume_20,AXTA_avgVolume_60,AXTA_avgVolume_250,AXTA_log1DayRet,AXTA_logMA5_20,AXTA_logMA20_250,AXTA_logMA5_250,AXTA_log1DayRange,AXTA_HL_20_realVol_20,AXTA_HL_5_realVol_20,AXTA_logD2,AXTA_logD5
2019-12-03,1.1391476590098577,1.6392275397878002,375419.9333908709,1.4847152939807169,1.3644889069829969,1.0399785097308858,,,,,,,,,0.36394480332202134,,,,-2.118378755201905,,0.7439029371701553,-0.6320616365871801,0.44093491151637004
2019-12-04,1.966943468174112,1.3626599205712946,751957.5010412661,1.8358775666355989,1.646866906296646,1.2953672394830886,,,,,,,,,-0.3670421853049445,,,,-1.6659518616033313,,0.7675983601603011,-1.367162206910588,0.24446944824668135
2019-12-05,1.638768129865772,1.730538719506022,-736054.9705674828,1.7097384799784034,1.9919217955120896,1.3895979264445035,,,,,,,,,0.054487939330497066,,,,-1.2651983641543159,,0.5091437825635909,-2.393482048513773,-0.752571474093662
2019-12-06,1.197499547983382,1.3282369557180829,-193183.55328346253,1.1911345925484458,1.0113121753441767,1.4336987938977699,,,,,,,,,0.10361679281205877,,,,-1.715785486160897,,0.413929698993197,-3.3690313543949517,-1.5118379141465947
2019-12-09,0.922527711474185,0.3785610953863365,-1068950.6630354573,0.6486253775531363,0.3891501426906032,1.2878448461939072,,,,,,,,,-0.8907399406553862,,,,-1.3490940149860622,,0.3387109937779975,0.3015684272764829,-0.31571160372462037
2019-12-10,0.3535713250477599,1.0199103704333297,187864.95380417,0.5858068832297594,0.4051218478619596,1.1639814123230132,,,,,,,,,1.0593847971399288,,,,-1.7109998996013358,,0.21676976570642806,-1.1765957159402765,-0.479137747614135
2019-12-11,1.4266124976793382,1.132452664302967,-396294.66471303673,1.3262322540536378,1.793771938626728,1.1179399610693477,,,,,,,,,-0.23091697131186917,,,,-0.7602710470687162,,0.3932445121919519,-0.28250672911839175,-1.468775261608493
2019-12-12,1.1336763961285108,0.1937055010506601,606111.6816686408,1.5322555310523462,0.5043762620180505,0.8105733173782752,,,,,,,,,-1.7668821087391167,,,,0.027497717562412014,,0.7418241640040445,-0.19091251032748516,0.4297239475791548
2019-12-13,0.4665994136014699,1.1864644230072106,249768.54637690075,0.6234373651631131,1.104360156859844,0.7822188108361008,,,,,,,,,0.9332619877642859,,,,-0.7320485379834962,,0.6646927865891537,-2.91855350234049,-1.9535313880839629
2019-12-16,1.3063546067586156,1.556823436967667,38477.46819006652,1.2958389532587056,1.5959822152222571,1.017871279152367,0.8870803598168298,,0.6563966997368743,,,-153899.4790042871,,,0.17540697166099617,0.1375331687560264,,,-1.2034953784333116,0.792444932108781,0.6432148361113735,0.3097746756894486,0.16404076126829342
2019-12-17,1.1082868643096777,1.2548542334604171,-146681.54598867195,1.0198504361757603,0.9271530902486448,1.0648600517577844,0.9165352025727163,,0.659154080136626,,,-94068.76657545597,,,0.12420395957874164,0.14999818637637263,,,-2.3784154375956486,0.8149306334965366,0.8840280277471734,-2.682531435433122,-1.4484086741103237
2019-12-18,1.947426402514436,1.2011205025582186,549518.0301902134,1.4700916695167765,1.569585115436125,1.0785936194088346,0.9310396004511897,,0.662211163985178,,,-81929.34033785659,,,-0.4832538340482403,0.1471114554966538,,,-2.3076635071444267,0.8287993352350674,1.0332867325272923,-1.0336593503866127,-2.678474337036538
2019-12-19,0.6529613138343535,0.6472744218744904,1031330.4231350028,0.4276144879104269,0.4171567655242274,1.1693074035736006,0.9739557524900644,,0.6100591059412129,,,-9314.718194407702,,,-0.008747534107458403,0.18280101579940855,,,-4.560414589160481,1.0738232636961678,1.4795485764956549,-0.4982717353004727,-0.7906080456182855
2019-12-20,-0.0434409870131702,1.270862991302984,484074.2464401275,0.9888558178712952,0.4751338095468824,1.1861871172327554,1.0598064484764333,,0.5127487445312355,,,-89870.74370332621,,,,0.11265776415359631,,,-0.6660729996693635,1.0655759284958,1.4965159505939343,-2.662945552326547,-2.472204840844323
2019-12-23,1.4138128789002753,1.2668669507777484,-1526737.5659859984,1.1509889917695677,1.6125074927227914,1.1281958199947717,1.0407646367098693,,0.496583797504508,,,-126129.0204101349,,,-0.10974333953504041,0.08066406668388607,,,-0.7732331371033827,1.0544488545201243,1.5798601113609807,-0.4786932284474696,-1.238024414880858
2019-12-24,2.3511986167636465,2.4621124541808683,140083.7325096198,2.494422197364038,2.5773624857673507,1.3696474641388618,1.1596168594876364,,0.5385003752105177,,,-57903.22491950223,,,0.04609445485428798,0.16646372426586856,,,-2.489634346917565,1.0450186256075178,1.5848810641840296,0.1750027250966741,0.18835185520821912
2019-12-26,2.014350474564937,1.7202992882171202,1490677.7287104563,1.9733724541956013,1.94587197486268,1.4734832212706421,1.241346010307978,,0.4886705735559993,,,-11467.309269774263,,,-0.15779851783954263,0.17143285306090233,,,-3.593551844173473,1.1114149737577543,1.714022321561966,-0.7909092213537026,-0.6555069740978725
2019-12-27,1.9618051684687237,1.7911222033739094,-328739.8186893007,1.9341514027281583,2.0644146742145075,1.702252777570526,1.2679328562417265,,0.5039303888455676,,,-10152.688277746342,,,-0.0910227010251773,0.29456463496276336,,,-2.038197711129749,1.0623437528880273,1.2274290069725027,-0.39900067146480167,0.1343978259747094
2019-12-30,1.54947765569929,1.7471629164449265,-968211.3998579846,1.4516261734868523,1.717095190166967,1.7975127625989145,1.2999043711413854,,0.5134262965787925,,,-20373.412542834692,,,0.12007540396891064,0.32411320968066926,,,-1.3262571431132193,1.0584523016939857,1.0873979987910716,-3.6169820177910186,-0.7417075283411075
2019-12-31,1.7403728128383733,1.820967718932854,-221105.1181193953,1.5911660116282746,1.538306952495061,1.9083329162299356,1.3355612153927452,,0.5240385299323624,,,15966.24726082724,,,0.04526872295050719,0.3568784526259736,,,-2.9401261691847265,1.0847540202776007,0.862856960325901,-3.511720682960734,-0.5904087167984683
2020-01-02,2.566477581763136,3.2058179798000523,1647731.3514921286,3.058992308408188,2.68075349145451,2.0570740213537726,1.413890737393358,,0.6688815521026816,,,79581.81816589013,,,0.22243290968111826,0.37493930263515884,,,-0.9722294919756419,1.0960622279781758,1.0935537579569603,0.37751482168167205,-0.29611012139704995
2020-01-03,3.3055998061436758,3.1362129622377037,2570688.505076452,3.095591553027397,3.107651166013847,2.3402567561578893,1.5025683894766784,,0.7714355317793767,,,170518.36836764944,,,-0.052601932239081654,0.4430847446901434,,,-4.417893178873814,1.2506193118202886,1.3844982155692092,0.27402314505113146,0.34777502873837757
2020-01-06,3.028977757669182,1.9171528000577356,181513.18678873265,2.5900880045566925,2.335152273501084,2.3654628754946545,1.5118990935042642,,0.7754561080766058,,,216396.77623546022,,,-0.4573840200974152,0.4476071833886829,,,-1.366743800665933,1.2482871428943785,1.4518859874987853,0.2536069382702221,-2.071230570685274
2020-01-07,1.503230703355813,1.7655393563937558,1044430.9605072062,1.5818020824156829,1.670486182458481,2.36913816348442,1.5337642135380478,,0.7761697884020521,,,278277.5019249936,,,0.16083963382457542,0.43480126073257475,,,-2.4226746611711034,1.2538727344569343,1.3663295946313467,0.3153023021012787,-3.996685872391439
2020-01-08,1.6915182639884223,1.9956780250996164,-1853863.9311170892,1.87747851632294,2.1472367493251987,2.404080224717773,1.614620060023712,,0.7324963817061442,,,239031.83852091205,,,0.16535734811658548,0.398067715416877,,,-1.3102291544486302,1.2547997270835316,1.4062357339134914,-2.544335367698676,-1.744626070068938
2020-01-09,1.555608959975892,1.8981272253723451,918055.2917989318,1.8976086149771003,1.782834227396911,2.142542073832231,1.6585309027706625,,0.7212051861745271,,,275541.35542065016,,,0.19900064611996765,0.2560607968296768,,,-2.164786924690412,1.2553594990169346,1.2612263819554912,-2.020509691248119,0.2682627988033971
2020-01-10,2.4779391233627805,2.933983120420095,567061.4359684149,2.68120480165151,2.4898969670343334,2.1020961054687097,1.748607425576519,,0.7633149980266942,,,323709.1604547227,,,0.16893371054744818,0.18411527803523484,,,-1.6538714487630635,1.2275106826210616,0.4920361827973752,-0.06368012132628692,-1.5983503976395166
2020-01-13,2.67033219967327,2.3915521128856767,-838733.5348069477,2.253322636564306,2.4093693075925167,2.1969759680342977,1.85849975616827,,0.6815028797724408,,,251466.89963094326,,,-0.1102603092468073,0.16731227524865827,,,-1.8576001432182345,1.135423689737507,0.4335485216195163,-0.7063846353131493,-0.7457058798073831
2020-01-14,3.2007395220924764,2.385895859767686,1779061.103550326,3.110020058482675,2.8429672078608945,2.321047268709084,1.9184713280062937,,0.671959456018659,,,327931.52748961456,,,-0.29380720740401634,0.19048980716283823,,,-1.3203086977662275,1.1064975616174941,0.36455925518477933,-0.6013207699434621,-0.47746096075346167
2020-01-15,2.0647845810248526,2.6485292005341527,-1206371.3880899604,2.278196175528453,2.5464623780264226,2.4516175037959913,1.9730566161846181,,0.6852454391853429,,,265689.0846756132,,,0.2489785653968148,0.21716409023771147,,,-1.3157754985573762,1.1020486655752115,0.36322976019746045,-1.358768351180063,-0.4264060846632382
2020-01-16,2.122607582184301,1.395558416657522,-1096270.0839156504,1.6935270108442566,1.685933907775354,2.3511037420530263,1.980091825344473,,0.6781695390848971,,,218209.65777926426,,,-0.41935069060591607,0.1717416752938095,,,-4.880514934642892,1.2658997870350253,1.5129612135084425,-0.009709542303791983,-0.6880227156575243
2020-01-17,1.4695818468877206,0.9493590163152276,154737.55149238906,1.2562556105556195,1.0146596251789326,1.954178921232053,1.9675037510323237,,0.6955047073395505,,,198470.63384437305,,,-0.4369461442067999,-0.006795491726763939,,,-1.4204884298778868,1.278110275842362,1.5376374241938986,0.5301400049593938,0.6854295279975955
2020-01-21,0.2801859504502815,-0.3965224723523217,57922.15392829757,0.2916720014333975,-0.3137065854216736,1.3965640041844534,1.9153139063209832,,0.826595683835047,,,149800.22038403776,,,,-0.31586659174200354,,,-0.5019012532627577,1.1991097254790437,1.7135268110062578,0.5833774524903926,1.0253512447778883
2020-01-22,0.9136255623630518,1.0733972231712698,110823.92308654868,1.0144244066121146,0.7591018758500674,1.13406427686517,1.905440617914397,,0.8358262583619352,,,131137.70421635883,,,0.1611630544627793,-0.5189053920889342,,,-1.365227706525094,1.1688558941697307,1.7099216801844943,-2.087165641029467,0.27193267669941934
2020-01-23,0.0160010196832551,1.7166330763113873,-745309.2360100378,1.1297629976396824,0.692763928091523,0.947685052020617,1.9279289241910793,,0.82370353092158,,,170209.1207151569,,,4.67546768718844,-0.7101793859952483,,,-0.8278242130692269,1.1658841589877007,1.7644270379251417,0.748182351004306,-0.07053392520468568
2020-01-24,2.7444120930665576,1.3672463858168875,626584.7249752011,2.2256323709578893,1.8888872273123525,0.9420226458524901,1.87318562077288,,0.8227149826207169,,,194534.17033843597,,,-0.6967680984314756,-0.6873664865190415,,,-1.0884288850412727,1.177542543319339,0.383228291274804,-1.2246886955255718,-3.564468446626401
2020-01-27,1.4011791863546217,1.3437254946642732,-1057976.2659146646,1.0085660064281754,1.7049645324027445,1.0208959415222991,1.854356931095238,,0.8306687956511014,,,67101.47060717992,,,-0.041868181874814246,-0.5968573522900903,,,-0.36183318772651624,1.1601890082597617,0.41233581382610623,-0.9864246604215461,-0.9304746539098572
2020-01-28,0.8434690449138031,0.9878427693991424,-503695.7584957117,0.8398467125160884,1.1827282251479438,1.297768989872592,1.8141929593964992,,0.853006681731038,,,58353.67361685935,,,0.15800034186998121,-0.33499408982157974,,,-1.0703703357177927,1.1689007123114403,0.37638709414889315,-0.9691546895874186,0.32524172537881924
2020-01-29,1.385354962039651,0.9764893168265232,-164057.90105425264,1.1641023534361583,0.9167193500453958,1.2783874086036426,1.775659279415579,,0.8733584619681961,,,98561.34855704595,,,-0.3497478660789607,-0.32857233234775335,,,-1.396817522310353,1.1677262476413726,0.38540891511712083,-1.001750101565641,-2.333994170588887
2020-01-30,0.571057529577244,1.144249644535975,-320822.53831152874,0.7548145213419897,0.8897028067867954,1.1639107222485603,1.7418233756957353,,0.8845478465370745,,,93575.47754743927,,,0.6950144119760331,-0.4031468343426002,,,-2.0033083583470983,1.1350801250287985,0.5946766294976086,-1.8552944931616797,-0.5579461769049733
2020-01-31,1.4791138406286528,1.3328201460043465,256112.4668816924,1.3663263370743517,1.7139137776573443,1.1570254742860522,1.6481734840059503,,0.8180422830480677,,,23994.533316917474,,,-0.10414604425219239,-0.35381522986545155,,,-1.056739018053242,1.1324376309706337,0.5961190016877989,-1.0318956842144693,-3.3689362201273116
2020-02-03,0.8190696023936663,0.491975829430002,567933.5658472432,0.6284306751193061,0.5301917090878163,0.986675541239198,1.515961627365565,,0.7775671366234878,,,-76143.21364454298,,,-0.5097394767389972,-0.42946400100909643,,,-2.320352339562453,0.9487538584377619,0.5687359691761383,-0.42729084339579027,-0.16046261547398707
2020-02-04,0.4247757330480866,1.1742754186629991,533134.4687484491,0.7667913841330574,0.5623023518341856,1.0239620710919692,1.478817758295828,,0.7751334063502319,,,-58562.14954655715,,,1.0168452286915703,-0.36756347061138905,,,-1.5872409367278748,0.9473607184546858,0.497889942708768,-1.8417185340452547,-1.6796852350739022
2020-02-05,1.2213639703026224,0.8499111900070755,2192785.0988215217,0.9021923996686568,1.263525086411482,0.9986464457280796,1.433036349976494,,0.784293165012764,,,-1144.4426308413736,,,-0.3625916599849741,-0.3611499860261456,,,-1.0179561751093822,0.9348605393866339,0.5734967168708311,-1.0274028659311036,-2.0668955581372095
2020-02-06,1.172736121756266,1.7554368647419984,-1787173.8558731943,1.6302695626215211,1.3161572133668855,1.1208838897692843,1.4210242919586134,,0.7770284236353752,,,2190.0611313533736,,,0.4033781674954395,-0.2372603825867826,,,-1.1580045568951027,0.9373268060022112,0.5478408872620046,-0.5427266845189669,-0.4923519506972136
2020-02-07,1.5357285062284038,1.8202414494796564,15984.437921945006,1.6912598970916817,1.6802445254816991,1.2183681504643462,1.4171300031639789,,0.7747031374285492,,,-42913.48156249597,,,0.16996429149365813,-0.15112132005452128,,,-4.508463562575833,1.1457187079566187,1.4290429096005435,-0.030118791749647086,-0.7186264303438564
2020-02-10,1.922737799703704,1.1307969600094196,-260257.99715301677,1.6095463789636515,1.5017240881203584,1.3461323765802298,1.326970695143445,,0.6890765478640634,,,-84279.45321856755,,,-0.5308274492223383,0.014336902947634723,,,-2.2272708622608146,1.1533474876182148,1.4263581675931472,-0.47057994771319867,-0.4481307846357368
2020-02-11,1.448992994374576,1.6203801830626396,1095175.6534370442,1.502688746803699,1.5177875901313185,1.435353329460158,1.2884120986522931,,0.6466400411210826,,,12416.00619363205,,,0.11179197408719808,0.1080005126459787,,,-4.193137138915147,1.2847038191441593,1.6507014935288336,-1.6101318210479212,-0.80720145678919
2020-02-12,1.9569091155218992,1.7006991706024923,-109321.7401067214,1.7272605366511904,1.945033108326136,1.6055109255792412,1.2541522641940335,,0.6020473320911591,,,-82003.13598922032,,,-0.14032680328509126,0.24698218197695365,,,-1.5243040099537652,1.281659075896856,1.5395624876664473,-0.5622904932347341,-0.16159232293565545
2020-02-13,1.0521998276533964,1.110094481181049,-929667.1725412854,1.009723293968893,1.249558741233738,1.4764424488670513,1.1772305282263784,,0.5049692719388906,0.765778997858148,,-68167.92521178657,14540.56015317984,,0.05356208336489462,0.2264707734087024,,,-1.427802227192753,1.279714807658379,1.4743804824087015,-0.6727845103492539,-0.43797427579901976
2020-02-14,1.0698729124475277,1.273754223826792,-264787.805190378,1.2624316278988346,1.2632013974641652,1.3671450037364785,1.171140318584842,,0.5029279162706999,0.7606332746912772,,-26593.811275522952,32515.69330942845,,0.17442875359949342,0.15474672110541007,,,-7.169419353709919,1.625602107761785,2.4278960516809405,-0.8511002043334148,-0.6042443464733884
2020-02-18,1.3275278641802473,0.8986506327670831,-188464.9092957829,1.0266582125974466,0.8309614788012745,1.3207157382880113,1.1686048994074345,,0.5042309624387329,0.7607576917462833,,-43753.934314931554,24262.453063861638,,-0.39017940153356695,0.12236317194880673,,,-1.631189094570318,1.6229341471221617,2.5075802395590996,-1.553795807877629,-1.4603873852645002
2020-02-19,0.9729773797264762,1.536146189660446,-1006531.5323691736,1.1674531615510606,1.3245546444988872,1.3038689396075724,1.265238332508073,,0.35014515099259097,0.7326907560483492,,-96976.61862980512,14502.961186608325,,0.4566712507918086,0.030075442439255272,,,-1.8508632942499859,1.5884800700071586,2.4918718772494057,-1.3379158403929334,-2.474156717091388
2020-02-20,1.848906994615497,1.4536780657005828,298298.171769748,2.024993475147268,1.7966130724874034,1.2544647186271907,1.2842523746345385,,0.34950391567441413,0.6921518786999599,,-87602.90619564515,-15445.315227537509,,-0.24049770903447065,-0.02346777683088242,,,-1.4767426075966743,1.5863684219567773,2.497664784641464,-0.5887377377482526,-1.3982815010573693
2020-02-21,1.0862786783942404,1.8955706167574924,83846.63311065314,1.3937586826900787,1.4007466167771323,1.4115599457424792,1.2931992516568438,,0.3631776964056591,0.6942916037591096,,-46145.112739610595,-688.3374781962096,,0.5567621116976889,0.08757624914675452,,,-4.9635703190596825,1.6922488995270222,2.5435715574449027,-1.0232513406177257,-0.24146520293646584
2020-02-24,2.5136421616309264,2.698970716621604,-12817.353025113,2.5626779064129472,2.626316767714375,1.6966032443014416,1.3597854681970796,,0.4805752415558545,0.6910684244464032,,-78115.21663962629,19505.2429264358,,0.07113772247929932,0.22130121729441993,,,-2.754530968484892,1.6754874568468858,1.444902489362809,0.21937056327490706,0.35432372694950404
2020-02-25,2.2831360829151706,1.953393930004424,-347921.0964244452,2.083837388963508,2.248139911275519,1.9075519037489097,1.3902688899640872,,0.49850444733590216,0.6696562461108544,,-42612.45816511533,4340.567724096764,,-0.1559816362037991,0.3163235197079136,,,-1.8060459021881523,1.6183886920902595,1.4194387206843795,-2.8503632412523565,0.05329741716669913
2020-02-26,2.0431942694573806,2.143297939977769,419999.8972887477,1.951997455198022,2.1228293291716867,2.0289822538123743,1.4480416484930185,,0.5160568681102023,0.6740858385364634,,3572.324624107647,17257.769987740212,,0.047831334613217674,0.33732225821126666,,,-1.7670753992673538,1.596583438055429,1.4305077868443485,-0.5875756892001547,-0.49897651864478954
2020-02-27,1.900113349808187,1.285898903743643,-96327.9332178398,1.700650648380119,1.527981103567507,1.9954264214209865,1.4635121278388745,,0.5057106039968047,0.6726744579404884,,6958.823015928288,28382.253010046505,,-0.39045553241352055,0.3100186585861485,,,-1.756375656730776,1.5867814309671737,1.3825447449590662,-0.40422334003020355,-1.7851066764689427
2020-02-28,1.110852200883059,0.920085236070408,682985.6001637264,1.222365277505478,1.043424887549664,1.8003293452835696,1.4523039074155961,,0.5155473766709012,0.6750238229432388,,57149.229939691046,55563.651582652514,,-0.18841643462737168,0.21481842063751977,,,-1.7207025456104836,1.5918440406039824,0.4446692296128584,0.20148076137616822,-0.024820105512987328
2020-03-02,1.0965281258323465,1.3754854590941346,-375101.08531185775,1.0354759330560237,1.3621927506723497,1.5356322937780758,1.4544371730700856,,0.5151150378705506,0.6750260865451142,,25588.55233001354,43054.96793760704,,0.2266577908657486,0.05432321083902072,,,-1.1186614844538436,1.589160275416748,0.2895580741670357,-2.4125500221519993,0.28026860361842315
2020-03-03,1.270310910850096,1.5560420811504905,513784.75008428376,1.6416380481226085,1.498652653037713,1.456161924007289,1.5076404856561099,,0.4627666464638877,0.6747941379702275,,22881.111541865568,39085.422088324,,0.2028837876296986,-0.034741681291093035,,,-1.945012786211543,1.5923508149816588,0.3157157063653387,-0.45262457159184694,-0.922933121646075
2020-03-04,1.4682058733633363,1.1366917807300505,-216369.8352952774,1.0367848920321912,1.2417855955432309,1.2548406921577453,1.5057613037594626,,0.46426549005205436,0.6758398244375293,,-14594.103660320758,47746.841009527416,,-0.25591906420308264,-0.18228999396943754,,,-1.584741868088448,1.5924164124968927,0.3109767211514848,-1.432155370326304,0.006584434204623597
2020-03-05,1.2899994092918554,1.6687172514452795,-402839.7616542481,1.5275651597688586,1.4426880969331854,1.3314043616980726,1.5467016068313728,,0.4387901764887162,0.6758126168881199,,-144375.34668410924,44252.57087001433,,0.2574134579115923,-0.14989037173573327,,,-2.4665513890018853,1.5598101450277029,0.4941570903521041,-2.1832461990261454,-0.9601946902968971
2020-03-06,1.5672568796364512,1.4205126263836867,386917.406100174,1.4637975106777397,1.4378121674064597,1.4314898397607283,1.5299553949134572,,0.4367911761264362,0.6595820256716342,,-35670.78358544085,68517.03868894151,,-0.09830906982290295,-0.0665228334145631,,,-3.6502226202460863,1.5504718070772663,0.9715994791084993,-1.2594120650380938,-0.6922927650502994
2020-03-09,-1.0783693191163888,1.4807583755349434,2816514.8581719566,1.3235925522541034,-1.0356453719867955,1.4525444230488902,1.5129812412162216,,0.4314806829036964,0.656312872776974,,104355.73742705974,112327.87042840461,,,-0.04076524319542163,,,0.8583386534324957,1.6592262860290057,1.6577673971444122,-1.671532085238186,-2.2511990967157645
2020-03-10,2.5186723483549187,0.6283723289488528,-966541.8124080616,1.1077952712922787,2.063556584747788,1.2670104726085625,1.487860009663193,,0.46798462592990137,0.6646554599170759,,69041.5466643075,102823.75130015421,,-1.3883543245067032,-0.16067868547919045,,,-0.045247069221675755,1.7348827198600283,1.814395382299616,-0.23301675962991933,-0.07507948000523312
2020-03-11,0.9700182119582336,1.0150086727662124,138606.5907923174,0.6188279538297614,0.9735969373150386,1.242673851015795,1.4575914341483718,,0.47842315828044935,0.6450210911390503,,21213.09353207115,95031.99978554882,,0.04533758950078636,-0.15951998128897307,,,-1.03628845208259,1.686914779395069,1.8153264916102032,-0.7641069076783542,-2.1063350892481707
2020-03-12,1.2858898707206254,1.2422887345168991,-223774.91085035936,1.239185178508711,1.355585777386047,1.1573881476301189,1.4346709123440922,,0.4771423997834401,0.6445501605156085,,15490.434994889254,87139.60883176116,,-0.03449555312314904,-0.21476962394259227,,,-2.1507175987037397,1.6826095970103085,1.768074668653413,-0.4878965073871893,-0.8523105300168993
2020-03-13,1.394790170562464,1.36054455965526,-407596.86066049687,1.3838389466217365,1.3956651200364971,1.1453945342844336,1.4471934162678026,,0.47142790474968743,0.64493944330069,,41593.95058892869,79705.03668425177,,-0.024858957476508705,-0.23387695671624603,,,-4.437440117835045,1.7548833678921294,2.0524520110712055,-1.0626587717356242,-2.813943079632898
2020-03-16,1.6024167608621305,1.8691852683144925,-388425.2617841964,1.7008260973444074,1.9628780254918412,1.2230799128403433,1.4769649684921877,,0.4786444775250397,0.6453333649346787,,35412.07775923776,75675.97475432635,,0.15398968537089264,-0.18861708903087876,,,-1.3392125958238672,1.3205812406647812,1.6548274498249431,-0.46697376983283984,-0.9456503050557877
2020-03-17,1.8244284153561117,1.4530989220526482,107459.60149078,1.5575603114172942,1.6399941053469431,1.3880252314611023,1.5046873829564658,,0.4590414299288904,0.6438908638688489,,50208.3032985659,68308.33427600247,,-0.22756827739462246,-0.0807031174529767,,,-2.495759805637691,1.324356419083226,1.3368813836727695,-2.3799591054993208,-0.19270334987176288
2020-03-18,1.4599944296267893,1.927070368925737,-194660.72209111508,1.7078485196391462,1.5245468100729394,1.5704375706930074,1.5242335919197303,,0.46867328413929943,0.634715399480295,,90801.84381246884,47875.14852223384,,0.277568285722635,0.0298625669194462,,,-1.6966217975776416,1.3255681613377857,1.208264933487292,-2.8492952572030497,-0.09204764189819199
2020-03-19,2.0129677778071238,1.5381334175140058,3878789.698282024,1.7410611670210514,1.5176709080560364,1.6296065072924286,1.5284563595104017,,0.46838450160892653,0.6335296027378052,,269826.42013808264,104453.73938626544,,-0.26904052474949147,0.06408026835236932,,,-1.4988349968562718,1.3251466788615511,1.27826139111668,-2.4646982758609712,-1.2179206819759538
2020-03-20,2.068954422717967,2.3397986162564663,-280499.1599849467,2.6543204151438218,2.57091828693434,1.82545731861267,1.5506677594853504,,0.49640461210865705,0.6398610873430887,,251609.1304833026,125224.37948628298,,0.12302149436898571,0.16314489045507363,,,-2.4840814518437164,1.1321510340838052,0.5506399327764513,-0.8849658993738879,-0.020964163885464782
2020-03-23,2.300551639404272,2.200511641645935,-720827.9452164671,1.9352003796287391,2.2354102679412517,1.8917225932789585,1.525744805736567,,0.44563423501168675,0.6346923372586281,,216208.6008737349,110875.85152418152,,-0.0444590396866842,0.21500515095470846,,,-1.2032734212429346,1.1196133264164807,0.5875491233695933,-0.4119185506484219,-1.1046513672562264
2020-03-24,1.7952413256402728,1.6048017562674914,-113757.36903634296,1.6664342795623135,1.5589168944058098,1.9220631601219273,1.5083151970497204,,0.4347109117826543,0.6344539547002696,,227916.78724314002,84135.26656173487,,-0.11213922354822657,0.2424059073180469,,,-2.2301027221039944,1.1243922879457302,0.5262784135062839,-0.3078890519022696,-1.885831709777501
2020-03-25,1.605399964569404,1.5676580239638938,-901580.6591266466,1.5878184627176282,1.8330996824566697,1.8501806911295584,1.4795332012490265,,0.40873671755528707,0.6338749915397632,,161837.75942237032,74587.91922111243,,-0.023790123465888928,0.22355667173751081,,,-1.4053498910275473,1.1276583532709754,0.5588213446564887,-0.4575161352678936,-1.0232849564138953
