Date,WW_Open,WW_Adj Close,WW_Volume,WW_High,WW_Low,WW_MA_5,WW_MA_20,WW_MA_250,WW_realVolatility20,WW_realVolatility60,WW_realVolatility250,WW_avgVolume_20,WW_avgVolume_60,WW_avgVolume_250,WW_log1DayRet,WW_logMA5_20,WW_logMA20_250,WW_logMA5_250,WW_log1DayRange,WW_HL_20_realVol_20,WW_HL_5_realVol_20,WW_logD2,WW_logD5
2019-12-03,1.1452388980536874,2.29588037689404,409443.5518431121,1.9811183208798104,1.5047818577365764,1.3667720606506104,,,,,,,,,0.6955031166128065,,,,-0.7416308191123632,,1.5152731953373348,-0.061594652285007254,0.16294356909936164
2019-12-04,3.114669778482666,2.807596172019368,1557109.3741558392,2.694118537085945,1.8782548165919604,1.6190466122300606,,,,,,,,,-0.10379447406401006,,,,-0.20350794716416734,,0.3643528258377014,0.7003447439125444,0.23220061829408906
2019-12-05,5.427234641249488,4.857863279722132,3662013.447919224,6.372882291838861,4.939639336397789,2.422021075603047,,,,,,,,,-0.11083104319242595,,,,0.35993967769996016,,0.5827007906410371,0.9407815300830685,1.3900055453650086
2019-12-06,2.46192798229772,2.6455575324641067,-1818391.3515160584,1.7241911004980182,2.6586129424532885,2.680009295396381,,,,,,,,,0.07193705479119417,,,,-0.06782729180116212,,0.600458907985786,-1.8199204564169011,0.254596557615386
2019-12-09,1.231329083865024,0.2837137027631584,-1068471.2939494066,1.1511699186914193,0.8654092656530175,2.578122212772561,,,,,,,,,-1.467883780138114,,,,-1.2526006960278506,,0.6261618126202528,1.52042079663105,-0.6744521995773157
2019-12-10,-0.075708723220945,1.554967103476983,-568043.2107392452,0.4744828690309539,0.1863302853787125,2.4299395580891496,,,,,,,,,,,,,-1.2442651347949034,,0.7302109695981701,0.08671922755633646,-0.2998717004587565
2019-12-11,2.672682721204118,0.5024139775823109,-293268.556803501,1.7328690600830718,1.7134385687808376,1.968903119201738,,,,,,,,,-1.6714135750644228,,,,-3.9409117301567145,,1.6754332662402875,-1.5200530946968551,0.8351597164645885
2019-12-12,0.5605505096204126,1.2627067834010963,-517138.4675862985,0.536071125359534,1.5936467532110612,1.2498718199375312,,,,,,,,,0.8120935828274084,,,,0.05597914508001394,,1.6074972275678163,-1.2301103667610898,1.2795875218864625
2019-12-13,1.4417880209241218,2.638893255370448,14455.04397505091,2.067387025077608,1.9482363574195496,1.2485389645187994,,,,,,,,,0.6044755832731036,,,,-2.127366471944412,,1.4744180078234723,0.7591592769152552,-5.010993794300939
2019-12-16,2.882383104921804,2.1133307942588324,-121424.0821719718,2.357957321649092,2.6864965189710457,1.614462382817934,1.515335355279899,,1.2476538504910741,,,-11649.807577947295,,,-0.31035214064703187,0.06336524027249692,,,-1.113099126038947,1.1795127184277485,1.4863158828736034,-0.161785068418833,0.6041067053398159
2019-12-17,1.1358490313209657,1.3077094328917909,-383334.08540004224,1.0826977941585874,1.361762974534912,1.5650108487008958,1.467316331475049,,1.2355803037830038,,,2583.857896862173,,,0.1408966657460093,0.06445764858563408,,,-1.2763099030254874,1.1756797737979299,1.4840673768156925,0.2860686384258203,-1.397324285360165
2019-12-18,1.5627224720641737,0.8960142365607737,-175403.25753740314,1.688883189547031,1.462188325388528,1.6437309004965883,1.4592481707419942,,1.2389203565709397,,,-3581.1763928812406,,,-0.5562284517288336,0.11904724586609179,,,-1.4841503765179411,1.1757947066225884,0.7954562233993673,0.19664889332731889,-0.9324194558305182
2019-12-19,1.6326831342980626,2.300449603113236,3094054.786979889,3.504612324734886,1.8035376464554709,1.8512794644390163,1.6076470031249592,,1.144955805007768,,,145877.771851408,,,0.3428798272947276,0.14110538120523156,,,0.5312602150246469,1.2284189457927226,0.9868049456678607,-0.0072863105846972115,0.03704798883494193
2019-12-20,1.4913660743516497,0.8580856222853512,-829684.2920915214,0.2230702483488222,0.9681453411083752,1.495117937821997,1.6737776551685002,,1.053515974945947,,,112641.33388520064,,,-0.5527439199506078,-0.11287804885921882,,,-0.29427027003171097,1.2299441805763907,0.8358474580660878,-3.2720494576839387,0.5770669878535738
2019-12-23,0.6800047317929625,1.7494398240740558,-884583.6573445174,1.3127707018255883,1.4703801059384372,1.4223397437850416,1.686575586490434,,1.0527648932851947,,,71385.0114797169,,,0.9449511584803343,-0.1703969705443756,,,-1.8476354325717803,1.239383353687349,0.9737742657814283,-0.5960027221842078,-1.0109009886736084
2019-12-24,2.8819151041747286,4.016433490397834,286700.96736027766,3.42934873904424,3.1315431789738355,1.96408455528625,1.8314517556817265,,1.1640260477610913,,,106155.38917747144,,,0.3319392775175695,0.06991730012960648,,,-1.2113144884216152,1.2288542976893932,0.9674782886391455,1.1500490643306824,0.9964776965289993
2019-12-26,3.286712330577256,2.2280932007746337,407792.96964711626,3.155904719854682,3.3419261726135225,2.230500348129022,1.8655452450143521,,1.16521735190205,,,138911.99794639353,,,-0.3887416207581,0.1786725647188617,,,-1.6818932745066633,1.0038035359545792,1.0027085887556555,-0.7367785829806299,0.28674085280390066
2019-12-27,2.82131834587474,2.3713393996361347,-648484.9946394513,2.2782087321894267,2.7298176763142656,2.2446783074336016,1.9419626668532988,,1.1445595817187613,,,97931.86492715884,,,-0.1737493312066547,0.144863072411255,,,-0.794938641489028,1.0048754763199834,0.6384405590630594,0.4977975806130181,-2.6466287694409765
2019-12-30,1.9232619986522508,1.425428744034459,-370407.2010395428,1.3809755588597206,1.3960638070172848,2.3581469317834234,1.94545328238015,,1.142782333791596,,,69801.69041862541,,,-0.29955006060108474,0.19238111222556376,,,-4.193839105879773,1.2260328026143885,1.322583987856914,-0.2198185144560047,-0.5667910052889593
2019-12-31,1.6647803882767531,1.2866848102592243,-617631.5180049953,1.1935108701937729,1.4520387812818851,2.2655959290204573,1.9701300670989987,,1.121724938601919,,,56765.20865282773,,,-0.25762421985314954,0.13973826317114257,,,-1.3527516176007903,1.2266003607184628,1.3500115407910611,0.08126158550335734,-0.7705574927631713
2020-01-02,2.4532974854218352,1.8379823322275577,11933.47158410435,2.206660560595843,2.0899107716033853,1.8299056973864019,1.9472351648656745,,1.1193968335502154,,,36889.70463987733,,,-0.28876462065678593,-0.06214606824096487,,,-2.1477221897798806,1.2395320550594697,1.3039544655032342,-0.8853891708739267,0.7786141463884203
2020-01-03,1.824985428256728,1.765713607602443,-36836.84796741,1.552773725181947,1.4491168369971028,1.7374297787519637,1.8951410366448282,,1.1013481976650654,,,-42807.60646628513,,,-0.03301708355548327,-0.08688637890171667,,,-2.266668986111222,1.2324287971134695,1.2906088088059442,-0.7359945636638956,-0.7713690950109151
2020-01-06,1.1883891968561358,0.2016799034529235,288020.9228872142,1.1677772035518077,0.4751379441062653,1.3034978795153216,1.6623318678313677,,0.9191665142037503,,,-211507.23271788558,,,-1.7736722488870986,-0.2431700286743846,,,-0.36724596446560553,1.1887349835073182,1.4114827061415527,0.49243907976049967,0.7745702410387617
2020-01-07,-0.325971845584764,0.7326969368364331,-113843.11629682592,-0.2605791176581604,0.247635387092,1.1649515180757164,1.566688838049984,,0.9109570199074389,,,-126279.820956924,,,,-0.29628490112849515,,,-0.6768516670823558,1.1601659574561602,0.8507106423605414,0.03248332821251902,-0.36711235729731745
2020-01-08,0.8492515358535826,1.6748762842893896,86716.18431854271,1.3274082222889874,1.4542757190994493,1.2425898128817494,1.6362469671262958,,0.8594956847386184,,,-68520.44704352654,,,0.6791391658842905,-0.2752074243029768,,,-2.0646120693745407,1.1676557283569626,0.9064643279225196,0.38743444891759515,-0.9462565713164267
2020-01-09,1.7589611938230902,2.157253073937863,-179864.34821388207,1.8391646233188723,2.2720059749639034,1.3064439612238103,1.6663612656493396,,0.8670162791281498,,,-49111.50391725838,,,0.20411228332583023,-0.24333345359582081,,,-0.837384011547609,1.1754049555864545,0.8624002812315152,0.3538602824639518,-1.1417158160615366
2020-01-10,2.377596413422946,2.180184488210699,39321.27214397688,2.26275196184719,2.679637420958453,1.3893381373454616,1.7502497911807589,,0.8287950244185913,,,-32482.012469884485,,,-0.08668056621398446,-0.23093104200770614,,,-0.8749437733046107,1.0242872415521929,0.6468923550418827,-0.682586731072337,-0.8807525587243682
2020-01-13,1.8254436073007088,1.0504981490881595,-137316.70813186234,1.8667953670767297,1.2286182637661869,1.559101786472509,1.7396393594651118,,0.8366859817308011,,,-13490.92449716268,,,-0.552558550623461,-0.10956794953346678,,,-0.449139442762875,0.9948644084434504,0.6287824736809692,0.10143224245052984,-0.16391019611316415
2020-01-14,1.7838914222001634,2.2397202868404484,992304.314030854,2.7357912671475297,2.0609800300891585,1.860506456473312,1.719680711038612,,0.8186729190764916,,,35401.53900562748,,,0.22755381581334244,0.07871009861153995,,,-0.393322276021038,0.9969582352390228,0.6741691292917759,-2.821177489711101,0.4101364138866414
2020-01-15,2.818934891501346,1.9156294699746184,79079.78018103493,1.8730392120435475,1.911264174436248,1.9086570936103577,1.7097956448244012,,0.8148542929997828,,,45426.73212327781,,,-0.38631284198642557,0.11002604500007644,,,-3.2642665110079014,1.093893219958007,1.1943952984329052,-0.14487396751943896,-1.42398299605405
2020-01-16,0.6664441564846193,0.5340994906918937,312012.6171029322,0.3080471168924568,0.7029841241549164,1.5840263769611638,1.6711151477144068,,0.8524400693694564,,,80194.06724842654,,,-0.22137421612553135,-0.05352121132761033,,,-0.929029002083463,1.0978302869061054,1.1888238647269427,0.5339291477788897,0.48437091328888987
2020-01-17,0.65309201604693,1.9401169473661213,-203227.7303118999,1.5098372735721242,1.3167316853425568,1.5360128687922483,1.7233202832546737,,0.8342503848452525,,,78802.8436097017,,,1.0887855002563709,-0.11506281443372539,,,-1.6445181504036577,1.099599385104432,1.18892635430567,-3.709593418978758,-1.4268349750456377
2020-01-21,0.3562917444421458,-0.2911835322809502,367818.0889920757,0.2519323145936845,-0.019809433193231,1.2676765325184263,1.5937386264849644,,0.9350716168243088,,,-57508.99128968896,,,,-0.22889687064213743,,,-1.3029031203713768,1.0081757448630222,1.086609489572138,-0.19202889332954662,0.29392381322236355
2020-01-22,1.51554881000418,2.0586566401110744,-56191.15233553969,1.6608130751895305,1.7183039624833505,1.2314638031725516,1.6537671773762508,,0.923828262736444,,,-18834.334301889878,,,0.30627602943795396,-0.2948522776415333,,,-2.8561288255850155,1.0190028832899454,1.0112634016635416,-2.1325074146204632,-1.7089066701381448
2020-01-23,0.4837620546603425,2.093959029114398,-221945.6586352745,1.6400174708818651,1.0160727366638262,1.2671297150005074,1.6709931376282678,,0.9289041494504922,,,14297.565633572269,,,1.465218662163101,-0.27666386712342017,,,-0.47169348149326507,1.0445367937370509,0.9034308637643267,0.8692588967238573,-1.7241219846803653
2020-01-24,6.248130750693516,6.557497090712005,4505712.005923877,6.680778172331646,5.893317453193346,2.4718092350045295,1.7980463176439763,,1.3465037706383303,,,225248.1175617522,,,0.04832664997472942,0.31824966994705056,,,-0.23894178998572163,1.0801671275345763,1.0430884519767918,1.503819685927448,1.7956514855005978
2020-01-27,4.086413821256908,1.5372036654739816,-1763673.6648748848,3.198758639630981,2.745785504338418,2.3912265786261018,1.7635018408789436,,1.343749816793581,,,116674.78583565218,,,-0.9777028048887311,0.30450493253755595,,,-0.7919224592475813,1.087999898805302,1.0429570912712633,-0.5856293390510717,-0.9090339215993778
2020-01-28,1.218516119828628,0.9076003502375514,-815165.4873532085,0.7469341404787748,1.2247989845465916,2.630983355129802,1.6903148884090151,,1.3487534614585586,,,108340.7611999643,,,-0.2945849634177141,0.44244283951454744,,,-0.7384273394690455,1.0897148959857146,1.050400148948787,1.7316372689691204,0.1813076116907293
2020-01-29,1.3943345420753346,0.6214712008297596,-131095.258188057,1.1723479523601448,1.0648639043572177,2.343546267273539,1.65011701124878,,1.368893653717349,,,120306.35834253859,,,-0.8080829779587165,0.35081907968858683,,,-2.23041283309585,0.8952022663935422,0.7791125722172134,-0.08803102613420884,0.3626866448959371
2020-01-30,0.1317221664228576,0.3692152346580641,520693.194305646,-0.2645604572262563,-0.0994344155496662,1.9985975083822722,1.6042435324687214,,1.396802094711429,,,177222.59395807068,,,1.0306848611930355,0.2197933626212543,,,-1.8010462077471907,0.9023100159379475,0.8243598382051679,-0.6191811466885087,0.54507851449955
2020-01-31,0.7990846378549818,2.9784834130719844,523086.9617371208,2.614241500600734,1.707340681548441,1.2827947728542681,1.6612685865109431,,1.4297392112434146,,,202780.26846572148,,,1.3157026582798705,-0.25854040521659843,,,-0.09772218539494748,0.9192957798104606,0.8652190917115827,0.8573948052058343,1.2750872534139208
2020-02-03,2.229677908240838,0.8643872657445186,-385927.75074595655,1.017104913962477,0.8447922002061787,1.1482314929083757,1.616202269418047,,1.440438925236646,,,185325.72332679416,,,-0.9475915256329561,-0.3418561925414271,,,-1.758444349683558,0.8954051144631919,0.8781435664365613,-0.7028500392422391,-0.39628279527941584
2020-02-04,0.4252752658167793,0.9477166346178408,-702294.4742926293,0.6613376957545256,1.3284870642960378,1.1562547497844335,1.653504105976293,,1.4112441809922918,,,135809.95346780197,,,0.8013189053997087,-0.3577106188819747,,,-0.4047413172956734,0.8936305068804898,0.9440900797972888,0.7084134451106057,-3.2159729328320177
2020-02-05,0.8625826258564402,1.2833557047841424,370915.9454824512,0.8523429608771593,1.0147484896960997,1.2886316505753102,1.681037044373678,,1.397640029168292,,,160047.90655676584,,,0.39730262834951735,-0.2658299718818869,,,-1.8176588073824558,0.8954704428527154,0.8513479280721359,-0.8699596863848025,-0.4126642035916799
2020-02-06,1.7309394635158242,0.8580275442890688,208214.88429756789,1.1878900014704712,1.2845354075607285,1.386394112501511,1.6401946073736622,,1.409712549284615,,,166122.8415557171,,,-0.7017833807186159,-0.16810868502751988,,,-2.3367066058567536,0.9104656562047906,0.9744776521025847,-2.4114061412966574,-0.7157766880723614
2020-02-07,0.7833645812748422,1.9754490752088003,-509944.34671456704,1.4894369821721725,1.657927169654787,1.1857872449288742,1.6311044074372092,,1.406786061359274,,,149618.84163068284,,,0.9249528226772679,-0.318850440237928,,,-1.780877765409959,0.9117506000816916,0.7201803643116449,-0.3680344041071476,0.003029743551499787
2020-02-10,1.6282558842278192,1.6004913555400826,-421897.09249586536,1.5810138702641936,1.9812433044787523,1.333008062887987,1.6021197508036782,,1.400836957410612,,,126557.92339869072,,,-0.017198752959856213,-0.1838895068098081,,,-0.9157173107750659,0.9107736940801086,0.7760346163047148,-0.29778114854894244,-0.30638374390035616
2020-02-11,2.170920662452364,1.8837916014451144,-129684.1317822237,1.8591173063900008,2.2047895030295983,1.5202230562534418,1.643784423421526,,1.3959504060105343,,,126939.55221617265,,,-0.14186479089552148,-0.07814408710317017,,,-1.0622643615556364,0.8903196784345916,0.5870956429518994,-2.3896967612270092,-0.06605971294761806
2020-02-12,2.320428176739576,2.369017151614898,-304504.5604287576,2.3885539695002365,2.252332602927602,1.737355345619593,1.6502492666602486,,1.3991512513240314,,,62099.10849319208,,,0.02072343758482787,0.051437693465677455,,,-1.9934740211194886,0.8723120838088971,0.6095268622935618,-0.26328114978113215,0.08218942965995091
2020-02-13,1.642501581120829,0.7626918320357525,-146760.53554305644,1.1839718476319767,1.249014208742075,1.7182882031689295,1.592602384763305,,1.4113399483273386,1.16750578415955,,50807.0927069875,28194.67241743934,,-0.7671216531513645,0.0759591662960632,,,-2.7327165119707133,0.8197361159881479,0.7383991110152105,0.11431014049490093,-2.3503508034356178
2020-02-14,0.7922231406021574,0.462390733270297,221930.5211538903,0.7546489323349377,0.4997921628115662,1.415676534781229,1.5890169468922253,,1.4142586199557952,1.1734053822250141,,46302.98790953541,43026.97101827469,,-0.5384328186648693,-0.11550801934100564,,,-1.367053579773232,0.8124428162792229,0.749753347710812,0.6453354072409686,0.4141329944980146
2020-02-18,0.5632700569838214,0.3462234685891268,-8257.628310889704,0.4096982354733427,0.327315521547149,1.1648229573910378,1.5093222729533755,,1.4381395334645986,1.1822889444195746,,56051.49300958592,43757.72007546879,,-0.48667475850695735,-0.25909161665098424,,,-2.496379646523232,0.8466009005790974,0.7139750960670356,-0.8759447783715458,0.22655204535365323
2020-02-19,0.0978423686846028,1.579842093727546,-498968.5286035936,0.8411489444703619,0.7646694281384434,1.104033055847524,1.6028735542538002,,1.3742897894499655,1.145419364223071,,12712.162129802458,33693.6475638405,,2.781722479484761,-0.37282810052856236,,,-2.5707323343709327,0.8810045220827718,0.5568617746594982,0.11105052124043464,-1.1908936844052052
2020-02-20,1.9476204854522443,1.1920145941265332,331692.9906886956,1.993702734330309,1.851491804819826,0.868632544349851,1.5595414519545732,,1.3728243941120273,1.1143203834670852,,32106.369281014224,41971.12295477499,,-0.49096355161387323,-0.5852269289894986,,,-1.9504439044366046,0.8307241690013847,0.5617817965121618,-0.1674828463877676,0.16297100116308963
2020-02-21,0.9442117776618132,2.07578194865356,260568.8518145081,1.2205590299893707,0.5144240473525841,1.1312505676734126,1.5586325979315314,,1.3724579392971148,1.1156547757128985,,56232.09480350335,47304.890638930825,,0.7877427226736945,-0.32048517924570596,,,-0.34794886622752486,0.8390318641784021,0.9196733659794509,-0.7013006198396363,0.27238322709934215
2020-02-24,2.621810798633472,2.933616265413203,528423.4080327916,2.649812702405171,3.231518604192207,1.625495674101994,1.3774385566665912,,0.795860453402662,1.1258749304575089,,-142632.3350910509,62923.72388272425,,0.11237065872357085,0.16558714339668473,,,-0.5417902823595646,0.8180843950162682,1.06704611800445,0.5548051905649048,0.9047141944492864
2020-02-25,2.2178431282261286,2.202243790996423,-934418.995665256,2.04039734274938,2.149803255910456,1.996699738583453,1.4106905629427133,,0.8165121016498819,1.1278462829204825,,-101169.60163056946,51472.394050492076,,-0.007058414135085277,0.3474163414378025,,,-2.212690339622447,0.8162508674996742,1.0123767783981676,-2.06781465787592,0.6184345838769595
2020-02-26,2.4540507487873207,1.2476840740031108,423867.7318258295,2.4426409579823023,1.9473409577302905,1.9302681346385662,1.4276947491309913,,0.8089901676922386,1.123959791338054,,-39217.94067161757,55684.89515183518,,-0.676450934032743,0.3015978431769979,,,-0.7025916388791387,0.818181364006956,0.8636252879839598,0.5223186401528974,-1.1021444602747132
2020-02-27,1.1434398319729908,2.1948430985966034,-507266.829004124,1.3509597835706089,1.8886224462250996,2.13083383553258,1.5063633440193336,,0.8029413677503048,1.1249917311025284,,-58026.51921242093,44027.17651624769,,0.6520694470250299,0.34681501062993425,,,-0.6205239365685934,0.827485642518055,0.7536907202911556,-4.906181715605969,0.0028245117784270967
2020-02-28,2.4268336392351912,2.5993191720375,-59008.82912511868,2.46801695315029,2.6998572617394103,2.235541280209368,1.6178685408883051,,0.7914796403821297,1.1244620152318325,,-87011.62038395916,48992.06074231307,,0.06866217527777081,0.32337381485305844,,,-1.4617064693671702,0.8239322069890058,0.719032546500571,0.3013150432882202,-0.6471471463589921
2020-03-02,2.311899303332847,1.9112510587185625,-105384.9363600904,2.206572727471308,2.180750085034638,2.03106823887044,1.5645069231706343,,0.728380020394977,1.1222798769510827,,-118435.21528881972,40411.58593892636,,-0.19031136373848517,0.26099117140787315,,,-3.656503558107998,0.8957179175630503,1.2552777772485701,-1.2602185528491083,0.022118773051346137
2020-03-03,1.7292069906328642,1.399778025418879,-303363.809154965,1.5124939040521106,1.3535627864643054,1.8705750857549313,1.5912764611543522,,0.7109240665597789,1.1139338633783817,,-114307.01820927013,9403.699550412955,,-0.21134924572278405,0.16170941616392304,,,-1.839284393348185,0.8964790100335988,1.2303003431549782,0.18193910585109968,-0.2200660846043735
2020-03-04,1.3229083990442092,1.64288806237683,-176890.26780022576,1.409319684954074,1.6285975918755895,1.949615883429675,1.6260350325423016,,0.694610033768073,1.0339538967625928,,-88036.80788464997,-54578.0290449112,,0.21662306128414582,0.18148781419291593,,,-1.5174153722652148,0.8490169209511013,1.1215823169059884,-1.3154147509684568,-0.9283532211205852
2020-03-05,1.7495913916592265,1.3672970293719224,-239823.5131522472,1.2533425319835203,1.5253593171549156,1.7841066695847387,1.6302320987716907,,0.6926813958329092,1.026176095284389,,-118573.7808163849,-28268.56507218102,,-0.246546450484771,0.0901954281720706,,,-1.3018915044011818,0.8529581899760368,0.9708080824446964,-3.42710009768853,-0.18929050050152005
2020-03-06,1.2120742965153966,1.112275464989963,-155350.48846404656,1.178863887169669,1.550849110814525,1.4866979281752313,1.6429444948067353,,0.6799802592638948,1.0133010915646015,,-136752.0494544656,-13049.884980758356,,-0.08592530105809112,-0.0999325505889641,,,-0.9889011468827014,0.8507878403723514,1.050656165095465,-0.6337230957833467,0.396790059815082
2020-03-09,2.0005887284492943,1.86329639117146,240433.3343046613,2.876659198647822,1.8204837300892225,1.4771069946658109,1.6373368606048682,,0.677551965682323,1.0136453719014955,,-99233.1654035042,424.7241033067529,,-0.07109432901274022,-0.10298561499504293,,,0.0546543348882243,0.9262500514850412,0.7254968975031535,-0.7011806389525181,-3.0374991404275975
2020-03-10,1.1120158301068308,1.8136582041188376,-221495.31347991576,0.8596532145408311,1.404449949212374,1.5598830304058027,1.647995203033806,,0.6786176459099956,1.0026709991856178,,-89213.07645270671,1620.9448253665066,,0.4891714814016364,-0.05494868276142027,,,-0.6073425177926542,0.9391622907981174,0.6212417534811479,-0.3547015507478541,-0.8821787704779183
2020-03-11,1.8245532580555877,1.4417161363638975,-68942.14483490045,1.5411837513598208,1.61187519061016,1.519648645203216,1.6258914297797453,,0.6777321258381626,1.0017141272962933,,-86175.97710534056,9090.883537889807,,-0.23550100159407247,-0.06757708387683861,,,-2.6494307989791035,0.9672339193898204,1.0037139675226903,-0.863745116799635,-1.603595383231055
2020-03-12,1.7382377215416902,2.6251595954308904,368387.29611398047,2.3697367677972423,2.0143007627351857,1.7712211584150097,1.6386985519705448,,0.6947213161186809,1.0014904712460404,,-52531.38427820364,14989.754406871965,,0.41226989617231335,0.07776686778440635,,,-1.0344100598334225,0.9691780029698005,0.9972764295601083,-0.2088691775347492,0.22941390434441086
2020-03-13,2.6338707372019883,1.760182341398231,774061.9158788001,1.956321166610884,2.1503638004636727,1.9008025336966632,1.6885730774386687,,0.6636318576088132,0.9998745335283706,,-6490.26170711082,29914.5210410515,,-0.40303712065156905,0.11839234373992892,,,-1.639677381935191,0.9275485208386496,1.030038990871235,-1.1442389162422222,-0.4340083022035258
2020-03-16,-0.1191413450988498,-0.311005382986675,2849420.040905347,0.9334300949767248,-0.7413763121087129,1.4659421788650362,1.64990327162582,,0.7550748100562388,1.0309952261909194,,124884.21428046204,83793.75647947466,,0.9594996584622142,-0.11821850167940796,,,0.515697580737954,1.0288353270580946,1.177713900693389,1.0771043007326988,0.7767075896260429
2020-03-17,0.5211901712190894,1.5276072637098324,-746503.3451860885,0.5496714835787095,0.8628193608903594,1.4087319907832352,1.7089724613818553,,0.6912312929984374,1.026519401132532,,87971.9284367021,74275.4216853299,,1.0753429232320693,-0.19320228766245237,,,-1.1610797485371227,0.9952496118410632,1.1474455768254606,-1.4585421912916743,-1.251585370704378
2020-03-18,1.5055034527469822,1.0520361451171176,-699705.2240038321,1.5733550513459384,1.7955515966673126,1.3307959925338793,1.6825821639513339,,0.7063313306237289,1.0257060787529295,,77935.09366669015,11046.088168934546,,-0.3583998901575018,-0.23455236195141954,,,-1.50419294950605,0.9518660655204332,0.8633725439429392,0.3097186204115071,-0.942429411946435
2020-03-19,1.2511280137240703,0.6569507242633996,-382773.6601360999,0.5865541857402619,0.8956706526538483,0.9371542183003811,1.6558289704581775,,0.7354241048560793,1.0285843038892692,,42211.76112545039,18494.598701524905,,-0.6441918197968793,-0.5692091949070434,,,-1.1740371575212747,0.9378851393746496,0.8684329172815678,-0.1385077088915194,0.677123926721595
2020-03-20,1.084928512047128,1.5108428061761678,-113731.62518406288,1.7214250385853695,1.3301152173912565,0.8872863112559685,1.6275820133343077,,0.7292687880143633,1.0285485892592678,,23496.737275521846,31342.13257086581,,0.33115354759714166,-0.6066830487220285,,,-0.9382556511946877,0.9180916454534954,0.79098512581709,-0.7791263753949759,-1.3889397160998396
2020-03-23,1.76136000333916,1.741647754334469,-452206.3000617206,1.2498336375727206,1.6453879352020273,1.2978169387201972,1.5679835877803712,,0.6625736271843106,0.9794346851445911,,-25534.748129203763,19027.01144716584,,-0.011254589450085643,-0.18910687990432534,,,-0.927467212627966,0.9064302620827303,0.2345769014047204,0.08130071304154339,0.7191331697055324
2020-03-24,1.6075834743726212,1.5069673798289005,-357826.44344931154,1.4452094202528831,1.878608037159129,1.2936889619440108,1.533219767221995,,0.6455653958155844,0.9757791778910023,,3294.8794815934643,6266.6878955587135,,-0.0646328302085492,-0.16987214948392354,,,-0.8360973811488241,0.882908491811956,0.269976502143447,-5.553099597127895,-3.8805299643084448
2020-03-25,1.213420827593378,0.8975655569488623,-173649.618338326,0.912824346231325,1.1543364210412612,1.2627948443103598,1.5157138413692826,,0.6583366367857416,0.9737907385302066,,-26580.988026614312,14180.610833910801,,-0.3015126183676931,-0.1825591154627653,,,-1.4208358079264423,0.8762139175974896,0.23755198143198408,-0.16950539886099755,-1.8677515686096022
2020-03-26,1.1113196630395414,0.4429210986998484,717236.2399609874,0.8231731638049098,0.4954150981817982,1.2199889191976496,1.4281177413744448,,0.67943248784977,0.9840352028644863,,34644.16542164126,32308.00151725297,,-0.9199118263528325,-0.15751553638226604,,,-1.1154795475698474,0.8648483391289775,0.23185880866253467,0.06207888727521312,-1.5416408363289762
