Date,AAPL_Open,AAPL_Adj Close,AAPL_Volume,AAPL_High,AAPL_Low,AAPL_MA_5,AAPL_MA_20,AAPL_MA_250,AAPL_realVolatility20,AAPL_realVolatility60,AAPL_realVolatility250,AAPL_avgVolume_20,AAPL_avgVolume_60,AAPL_avgVolume_250,AAPL_log1DayRet,AAPL_logMA5_20,AAPL_logMA20_250,AAPL_logMA5_250,AAPL_log1DayRange,AAPL_HL_20_realVol_20,AAPL_HL_5_realVol_20,AAPL_logD2,AAPL_logD5
2019-12-24,7.559841711498706,6.835817711711648,-21746117.53131148,6.916230839882175,7.3047098967076,5.573063855111445,5.42275996899139,,1.4046021609257853,,,2627304.4830757314,,,-0.10067415337066245,0.027340061249405825,,,-0.9455160184127767,1.1167098503413004,0.794595088074451,0.20163632036098528,-0.36997407394243165
2019-12-26,6.581140255220426,5.483788456428115,-39853377.19944404,6.417246388058018,6.745500071442827,5.535971958580086,5.613171973011317,,1.093575317056375,,,-951974.7976889636,,,-0.18241183511983206,-0.013848820815152155,,,-1.1139685445832606,1.0767449568988996,0.7582998995803264,-0.5981498054449692,-1.6849188431276056
2019-12-27,6.421680866797559,6.940323767722624,-9618624.27512534,6.162573735827763,6.969225853804318,5.961261023848332,5.723925642504438,,1.1109463042680516,,,1087848.3840997596,,,0.07766852514822398,0.04062716874780623,,,-0.21486278422841226,1.0705639755141136,0.6117897599666902,-2.2585102569982944,0.7544517247491093
2019-12-30,6.477039653568369,5.51957218372182,-17309473.293032974,6.179522009813454,6.112689137276398,5.942692518337282,5.809198428943803,,1.018223229826743,,,887047.5297905195,,,-0.15996320805768194,0.022719719278199657,,,-2.705560215634787,0.9795745120393651,0.9574159442616935,-3.3302620337809,-2.376850473094611
2019-12-31,5.309218015354347,6.046210090257773,-31794044.47280199,5.434853931520458,5.795332744263064,6.1651424419683964,5.822320289456708,,1.0195684529304951,,,-254037.67968120723,,,0.12998708639281958,0.057212383833647594,,,-1.0203220958494372,0.9771151151007009,0.9140096476101044,-0.11192235589130975,0.10638464739586187
2020-01-02,7.408869938862331,5.182385660455182,24931839.902462043,6.742625647949978,5.998369199415443,5.834456031717103,5.838670635018394,,1.0057746552356572,,,1802619.5409081292,,,-0.3574124203398678,-0.0007221036153813203,,,-0.2953696146501084,0.987172715488938,1.001345374528627,-1.087119020240791,0.5028531587074994
2020-01-03,4.562546460151154,5.645068108422713,-5230304.62063916,4.680396534522757,4.904564438507435,5.866711962116023,5.947967035582129,,0.8384344050323315,,,2299233.568615837,,,0.2129013608905661,-0.013755152319940041,,,-1.4953599365552315,0.9927452246945523,1.019885226289096,-0.9134398449292352,-1.8246154518730548
2020-01-06,5.344414427803557,5.478896138572686,18735753.710426558,6.341623700128416,5.84682245891009,5.574426436286035,5.916030891726377,,0.8437797213689712,,,2486139.0327597945,,,0.024851662761797764,-0.05947633589027707,,,-0.7035991299416352,0.9935756534065977,0.9275376792753476,-1.2156727218180037,0.3794137861425756
2020-01-07,5.9425994323568005,5.299840094264447,29001251.465827823,5.221281802346347,5.756904762590494,5.53048001839456,5.854215038556448,,0.8412406459880718,,,1420792.2595527484,,,-0.11447000331454771,-0.05688730683552066,,,-0.6243247978162987,0.7482551157120082,0.45359981135229677,-1.0635501696523386,-1.515346249914271
2020-01-08,5.229987936610691,6.226171212832405,-55887983.060876906,5.65142110360474,5.738498285527633,5.566472242909486,5.947049195054015,,0.7680324936659038,,,-5537659.86927621,,,0.17435259979437814,-0.06613365921621538,,,-2.4409604050722296,0.7610195640694265,0.8638003428388887,-0.2913219229983645,-1.7150144371166862
2020-01-09,6.05600812616715,6.066309591652079,-16081197.241636746,5.7504689975194765,5.981925748409758,5.743257029148866,5.9695340920333155,,0.7644236554680677,,,-3405682.113908282,,,0.0016995871918978505,-0.03864240673683777,,,-1.4633622441173928,0.7606871161118188,0.7362936583339396,-0.26596037612924345,-0.12338427072930952
2020-01-10,6.632716390231046,6.157672583043222,4726292.836087301,6.231980907670483,6.51887571897953,5.8457779240729675,5.969994243954116,,0.7645397974754691,,,-3111489.257949991,,,-0.07431555351651867,-0.021026284946156777,,,-1.2486396415224355,0.7612567428831131,0.7319961858664443,-2.680941536991649,-0.668250735826689
2020-01-13,5.949509948916294,5.110605193811871,-17974882.41185732,5.6544691339123645,5.597750733783869,5.772119735120805,5.91648273515213,,0.7861540917724975,,,-3729436.145643197,,,-0.15199102420473082,-0.024702754926670716,,,-2.8696566036353466,0.851877292683203,0.9123597349574257,-0.04530662102528083,-0.99888204241818
2020-01-14,5.521394050184746,7.551516412793333,39795079.43690574,7.112080087419272,6.214483225253531,6.222454998826582,5.978108423252077,,0.8638373750477571,,,-316056.346827944,,,0.31311801874187273,0.04006032248309298,,,-0.10803424002447168,0.8703990793923503,1.0821176059619546,0.332065275754083,0.8116749692761916
2020-01-15,7.263827275988412,6.894148569980239,-24338341.175343044,6.734471457236772,6.863153033785508,6.356050470256148,5.949719864505745,,0.8207634605995463,,,-1799530.0931290523,,,-0.05223384444766649,0.0660630523583859,,,-2.050414324986517,0.8948580945121692,1.0209649716619833,0.5786020463331563,-0.40350100250526794
2020-01-16,6.822986673157111,8.918244299290734,43651880.72075926,9.25476947901182,7.38676677919667,6.92643741178388,6.019303581940323,,1.00074298078225,,,-240980.86492418946,,,0.2678017951770493,0.1403740304569478,,,0.6248697851027962,0.9473568731838793,1.4152406391527843,0.31241947903698464,1.0479976087551552
2020-01-17,10.261160958520335,9.560923512874396,39612808.47056143,9.840513386012889,10.101771768070336,7.607087597750114,6.213887360629798,,1.2709615009620614,,,599252.3999215381,,,-0.07068166303032972,0.20229370726482404,,,-1.3422453917873922,0.9455688533646699,1.417812963342219,0.9808698557727318,1.2247311306290003
2020-01-21,8.432004441337163,3.858030253951256,60059059.16305843,7.261735095572369,5.409114286323899,7.3565726097779915,6.166094951258291,,1.34234427788162,,,1010840.4586104446,,,-0.7818777621957712,0.17652841774829606,,,0.6166012902309684,0.9802512732521217,1.2007637972062126,1.6214087838551827,0.22520138441105075
2020-01-22,6.478881079214148,6.098533160464989,36293072.799096406,6.339629566380921,5.8099662963329095,7.065975959312323,6.190400873717687,,1.3361780191230925,,,3396909.7357212575,,,-0.06049954572845229,0.13229130052123853,,,-0.6355138138817104,0.9846164907701143,1.1860877589862846,1.241959203837863,0.37361885825079194
2020-01-23,3.7933908987967655,6.963889018610033,-31247282.08981585,5.995722191204976,5.546610916917317,7.079924049038281,6.291897301043078,,1.3126043459122636,,,1286270.5566650073,,,0.6074777699911679,0.11800051719656943,,,-0.8004845950226108,0.9670487946393972,0.8866512002819342,1.1332902519150234,-2.662974804864683
2020-01-24,9.666403458170706,8.619282102088057,22376655.3364636,8.065197184869184,8.758634265417172,7.020131609597746,6.381070520561899,,1.4085734953949491,,,3492409.2000537612,,,-0.11465451409557942,0.09544608919541298,,,-0.36609477074339286,0.9786953309734309,0.7215621016239321,0.9245560564252139,-1.2074381443447713
2020-01-27,8.554427429244228,7.202486213739711,-36724208.306709945,7.650207680548519,8.833688272506578,6.548444149770809,6.467005408427478,,1.4033684868161986,,,3648867.644690466,,,-0.17202270302285005,0.012514328269502262,,,0.16845975098493268,1.0131275665633548,0.5874486659199295,-1.4329785249210387,0.8579992383282372
2020-01-28,6.664861985057698,6.900011103202374,-30051426.11689064,6.599662460813221,7.1617383659356335,7.156840319621033,6.464989775201467,,1.4026816702472102,,,2627227.552602201,,,0.03467377476361271,0.10166715676990325,,,-0.5761183757131674,1.0025195894688381,0.374956410405392,0.541900363123549,1.112508898370578
2020-01-29,7.56233254104928,6.176370804855424,152166304.4541684,7.378354803973032,5.953870905625706,7.17240784849912,6.4978297062581465,,1.3869830712591695,,,11101016.439962272,,,-0.20244882921301863,0.09877319109690905,,,0.3538095715204617,0.9555555004828384,0.4905058986144278,0.0257802247153717,-2.5531301037612315
2020-01-30,6.215824211621495,8.504471947329392,-55713571.45650555,7.614080510826696,7.767134987160496,7.480524434242992,6.620742799111727,,1.4522436180546603,,,9905040.09077709,,,0.31349380391689247,0.12209533210024036,,,-1.876961366492771,0.9840716726085611,0.8785395473640034,0.4727877774850291,0.43216086994541086
2020-01-31,9.580479958391171,9.199367857763974,67304199.84473619,10.291542974477451,9.77324166414379,7.596541585378175,6.821591908977167,,1.5190864227093792,,,12023658.087890798,,,-0.040592920186969646,0.10760022681176071,,,-0.6571985256521801,0.9765063629211791,0.8804555776154254,1.1062487409071835,-0.5445793317574382
2020-02-03,8.203677715669158,6.328354372767471,16885017.466388226,7.558466636068317,7.200123636052453,7.421715217183727,6.855756222194404,,1.4987815865850678,,,13129424.192242166,,,-0.25954232598339877,0.07932156800394446,,,-1.0262646506638922,0.9663969169492842,0.8067515552291268,0.7775423599613507,-0.13452406690866156
2020-02-04,6.542832402886248,7.850294838495174,-35224547.448993966,6.508132201809346,6.9283606550842975,7.611771964242287,6.9743261571905295,,1.4777786569746385,,,10431409.134271141,,,0.18218092929354698,0.08746027682892075,,,-0.866956779215555,0.9657729426456824,0.8009542613743085,0.29941770420312974,-0.05099467025091384
2020-02-05,7.714812654750638,4.454826158357314,59140044.98094492,6.858927486004411,5.736428350698354,7.267463034942665,6.932075460395173,,1.538985305883454,,,11938348.810026998,,,-0.5491541638051193,0.04724800948838415,,,0.11555757030529622,0.9891423990786292,0.7167139950030573,0.6278233988714123,0.5432219381090608
2020-02-06,4.396974119954166,7.586272660354851,-43369042.02465302,5.987241580606501,5.755430541763893,7.083823177547757,7.000080532771294,,1.5361986411287214,,,12564295.861838192,,,0.5454237808535919,0.01189210511783753,,,-1.4618327269385705,0.9271067140252454,0.5809916106363001,-1.3317221712570213,-0.08534082371432032
2020-02-07,7.299815296984633,7.513578778398397,-2278360.5963879377,7.250728677548409,8.190702307058146,6.7466653616746415,7.07244399210861,,1.5239360724944617,,,13254437.694100631,,,0.028862841290963226,-0.047157742730755785,,,-0.061903457824646034,0.9251837084335314,0.6669192701096044,1.1180071923468609,0.5222337505471984
2020-02-10,7.916903852522445,6.775012161295855,-29941438.582108542,7.139467047286274,8.112031690263095,6.835996919380318,7.103310971021242,,1.510626315966857,,,11521051.123190839,,,-0.15575903989299178,-0.038358694687328415,,,-0.027818734771308105,0.9275905763556997,0.6793027504695691,-0.20916606921831146,-0.8059625513318196
2020-02-11,7.82058238900634,6.649029797516938,-10101534.74318838,7.602656541498327,7.274015442954322,6.595743911184671,7.180232201206496,,1.4413992291913138,,,11914718.506624287,,,-0.1622880771678318,-0.08490714346034074,,,-1.1127890095503385,0.7764413127236351,0.7235246009871252,-0.1455473174169981,0.18337520232968776
2020-02-12,7.770218167994621,8.919429773903403,-2320030.677071452,8.404178403272752,8.583400807575714,7.4886646342938885,7.248627869261999,,1.4915269446068902,,,9808963.000925427,,,0.13793377562172088,0.03257830361546589,,,-1.7191277622440928,0.8105031392877029,0.789350313644317,0.7628680062407938,1.4961804344741179
2020-02-13,8.620365601910834,7.35214888678076,-8656118.76221338,8.256705732798395,8.228135118462149,7.441839879579071,7.271527885102026,,1.4893123230506211,1.5420442836279202,,10593074.12158191,2341294.6289657853,,-0.15913486094823118,0.023151681437887553,,,-3.555376560126883,0.9971797668428246,1.4533291115677704,-0.352229000005029,-1.451905356569709
2020-02-14,8.053459610692435,9.24429890606168,45218.514607429504,8.329497896138733,8.646937325261192,7.7879839051117274,7.287830615440574,,1.5099286788361923,1.590320199678153,,8412741.01127432,2951452.7019757875,,0.13790526262111932,0.0663761027632349,,,-1.1474682532665976,0.9499062220383175,1.2955052279020483,-1.1243328480280728,0.5485375806629454
2020-02-18,9.6561198784986,8.40349383242831,7837532.8850776255,8.643704343966363,8.44262720568836,8.113680239338219,7.229959131418267,,1.4387234584571769,1.597135889458886,,6823977.232000129,2323172.8813922578,,-0.13894434683609103,0.11531817198083175,,,-1.6040666720175285,0.9595424132219545,1.0025566099461465,0.050070245132807056,0.48764809060937875
2020-02-19,7.448443109469252,7.9666890897062,-31347786.64907357,7.568830104756373,7.873085970506075,8.37721209777607,7.435392073206015,,1.2065041150647706,1.6095334873345568,,2253634.941393528,2546976.9517668406,,0.06726395291519942,0.11926386193993092,,,-1.1898862679258093,0.9012318502976492,0.9893165237427168,0.24499100132330537,0.2758568990124589
2020-02-20,9.415964176969268,7.161517082745391,87154755.09212661,11.41752568559805,8.134097463236209,8.025629559544468,7.488541269320035,,1.1672890416996495,1.6121594382371682,,4796719.056045039,3862169.287209596,,-0.2736847238722348,0.06926609426515605,,,1.1888880663100132,1.0148372958644623,1.6883242435701746,0.21670426327400288,0.5641271342970573
2020-02-21,5.883356875020198,8.707342276187987,20122029.46722263,6.5785490899476855,6.285121815933117,8.296668237425914,7.575713932198933,,1.1909073249919233,1.619972707237967,,7365184.633896962,3205862.4171081027,,0.39203911341225484,0.09090642160607797,,,-1.2261254591254305,1.019055429812831,1.1243260490211189,-0.30022279768588994,0.30394416695749477
2020-02-24,10.875668464143049,8.480287173760772,2249685.7364102453,9.298815806180656,9.370611556242054,8.143865890965731,7.56876418578257,,1.1848872280851717,1.5842801431260856,,6358836.153894295,4159516.6123412624,,-0.24878372899215562,0.07323518987874948,,,-2.6339299960252713,1.0882538482159803,1.4026561300751617,0.2766995530193695,-0.26917213351872415
2020-02-25,6.443722594042541,6.679810538614923,-33719580.631585,6.442824706744219,7.495222629385452,7.799129232203055,7.54263040202633,,1.1990701806256807,1.4546904743899283,,6509067.537650542,3068653.4615506814,,0.035983208996327246,0.03344110969897644,,,0.05107129625696088,1.0822274273406207,1.4465191141247158,0.7068191604351318,0.5444634510812243
2020-02-26,7.543194925709443,6.8068430117051335,-30131383.75630316,6.779402808981075,7.357059308547491,7.567160016602841,7.537971997451467,,1.2018758620791032,1.4353474370040562,,6505069.655679916,3406715.197460625,,-0.10271739104476335,0.0038646541390662216,,,-0.5487758783784786,1.0827440324876147,1.4273961457854871,0.5148838751464322,0.14828730493560285
2020-02-27,6.760707123014257,8.853970141448237,-17464765.4357386,8.28251493298417,7.470490170726421,7.905650628343411,7.671851964281108,,1.1913067254087275,1.4183701773252555,,-1976483.8388154346,3337193.376979118,,0.269738473400372,0.030019731389105842,,,-0.20822444389411704,1.0540267013036853,1.0745288118581704,0.7766422003710645,0.5261789905321381
2020-02-28,9.68683437199246,6.485611990070225,1470148.423652485,8.345313085479162,7.927439947026698,7.461304571119858,7.570908966418149,,1.202522393488185,1.4139116027646192,,882702.1551924672,3511234.8554294505,,-0.40118149891948107,-0.014582860653044812,,,-0.8725773890469756,1.0326751023621918,1.0603271996620178,-1.135594721140654,0.7982863004645331
2020-03-02,5.802758987736283,7.10906134929629,-16535578.067065896,6.484894562986796,7.320686387578135,7.187059406226962,7.466393640994765,,1.1428979285280685,1.3946563912827898,,-3309286.740397637,3505663.629467097,,0.20303672472721376,-0.038129999344791526,,,-0.17937571055320442,1.0447326088020563,0.36147534249483826,0.5567022861805982,0.31570510216162795
2020-03-03,6.954246718218883,2.623281519025319,98965015.79920311,5.998830509346931,2.6136200219405623,6.375753602309041,7.281139998307658,,1.5609093374157943,1.4313593795932762,,794713.1762431078,5407790.312367037,,-0.9749264893196643,-0.13278514693839677,,,1.2194160868257846,1.1466477343334491,0.7993034574027937,1.351270750269016,1.4003276866766738
2020-03-04,0.8772883925988282,4.48040003603213,35762322.769788146,2.350641151564261,1.9353733659643808,5.91046500717444,7.112645258184505,,1.6740231839587956,1.4579115020407392,,4344056.687182213,5753868.284737716,,1.6306318369561177,-0.18514971244746237,,,-0.8788317003406217,1.1466916286917619,0.8554406466694537,0.9664747102385213,0.8443404812233214
2020-03-05,6.561614079913774,7.211779031031845,-34758169.209473506,6.416715936162596,8.18520752153681,5.582026785091162,7.250492901818232,,1.552765012021503,1.459486824401696,,-350854.0223387081,4336095.68241368,,0.09447904434402683,-0.2615175194350134,,,0.5701269715939582,1.1699106712958336,0.9184147502047919,1.5235526310530778,0.4960313930617215
2020-03-06,6.561065230343047,4.845469764768438,-24518592.436381426,5.618568258833193,6.350784969700975,5.253998340030805,7.113452757038912,,1.6400624616873558,1.4479692748238835,,591668.4570748715,2539434.8165456173,,-0.3031087731325257,-0.3029983704572845,,,-0.31167875573783393,1.1623535919828185,0.818300437648316,-1.0076669060112882,0.4947829608208993
2020-03-09,5.600479605887244,7.212946151521322,-23681869.357788667,6.478409248359554,6.677392520990495,5.274775300475811,7.098421125695059,,1.6375779899506162,1.4426267667477555,,-478506.980995165,3123416.1997323944,,0.2530252500353187,-0.2969363012665932,,,-1.6145345149215926,1.1684526187450535,1.127162591846506,-6.753215683811416,-2.2644726646747335
2020-03-10,6.279469368876612,7.590634536232216,55155751.358821526,7.26671586028246,6.430003525734847,6.26824590391719,7.1392022444418775,,1.6392551338076071,1.4450657470559818,,3776352.5160513385,4061971.4604307283,,0.18962970801638496,-0.1301044842749917,,,-0.17827495388938458,1.1637617770398847,0.8167522851408423,1.0098410991941666,1.602887106119693
2020-03-11,14.805539950645098,16.724244876321116,241406867.21716008,16.797505974311917,13.360194527116654,8.717014871974987,7.642962998382084,,2.6912457080767336,1.93442106407174,,16351772.614068761,8179018.325016617,,0.12185802387820735,0.13149149311032587,,,1.2346896097632645,1.2457866756172438,1.0685492364984033,2.2524804313552234,2.50502334869717
2020-03-12,15.734226767894311,14.192354133916098,60901528.72627136,16.801325131387244,16.831765098877568,10.113129892551838,7.906609216382719,,3.0563844826980255,2.1486162303674066,,19512850.5842359,9668585.746111128,,-0.1031350100839657,0.24613554957534522,,,-3.491998813981215,1.3794999365896778,1.7782790903862618,1.8873301602000172,1.9431313063435274
2020-03-13,12.8978970923785,12.23312636117022,-70784609.26030552,11.990178626891463,12.86066440275745,11.590661211832195,8.150658090102192,,3.2012198604777895,2.250217463768291,,16406426.059331292,8399990.029261384,,-0.05291673444050845,0.352101034680894,,,-0.1387038600958081,1.2184120364399909,1.7935307166566534,1.5021017832365624,1.9998105799900276
2020-03-16,11.448568833762252,11.234664668454869,-61282762.34651126,10.670942541084584,11.757761792197256,12.395004915218903,8.250176378221852,,3.2672645234267375,2.3115473119033334,,13340027.016275357,7170595.720875163,,-0.018860671356147517,0.40705898273913055,,,0.08325531198758525,1.2202786871457976,1.7702695788763605,1.0844083775272613,1.3917093030568681
2020-03-17,11.544188716830888,14.091831843614315,56620501.06041071,14.22507992252136,11.58678835146766,13.695244376695323,8.534593278781152,,3.519187291967207,2.4683190030066195,,15779175.425042015,7734135.018987894,,0.19941315870286508,0.472920945007908,,,0.9701315755011894,1.2373851359647705,1.8924396041042162,0.6198802682399661,1.8719863610743528
2020-03-18,13.275822179471604,9.153133886160376,22764903.9328274,11.057904388463086,11.034543821339213,12.181022178663175,8.593915518603861,,3.519110230510448,2.4570062246818525,,18484809.954137065,7249761.784713677,,-0.37184817776662865,0.34882472644698564,,,-3.7567058437537297,1.4393999209109611,2.19375556934767,0.7331035760587942,2.0243398189213537
2020-03-19,10.74617153887911,11.158861996581123,34591290.79771194,10.694279044888674,9.961594102100648,11.57432375119618,8.793782764295647,,3.546880366218152,2.4927479894238256,,15856636.739416331,8016755.177060874,,0.03768442489719591,0.2747442073075585,,,-0.3110394883371566,1.3827532798638686,1.8158021272912095,1.076015509353717,1.1097144764518998
2020-03-20,9.700078493520138,6.867791260809341,1599786.8599071205,8.927232846631284,8.77604008879554,10.501256731124005,8.701805213526715,,3.572995354259361,2.4715387510194056,,14930524.609050553,7860659.933204174,,-0.3452914280284278,0.18796443873590737,,,-1.8891997142955896,1.40602873965343,1.8653263868230363,0.8265159585545034,1.6799588345907799
2020-03-23,8.157657688418738,11.652965634868425,-10986586.143895656,10.02250473828846,10.123737137403708,10.584916924406716,8.860439136582098,,3.63257631780802,2.526463444872964,,14268711.01503526,8039985.456327771,,0.3566036287675282,0.17783372879258888,,,-2.2903364240054764,1.3823377648071824,1.8285290543673278,-0.7050099896940716,-0.8715540902006366
2020-03-24,12.599722669845136,11.939904841628632,46287854.44365753,12.279590667465982,13.028164852067746,10.15453152400958,9.123443851732784,,3.6567251795169304,2.5717353747684886,,18269082.768797386,9475672.650379466,,-0.053788665165597535,0.10707271329451373,,,-0.2895849690092255,1.3756244274292027,1.46052581189622,1.623757610578845,0.7663637207138373
2020-03-25,11.007676353541116,10.378115834760392,-17133056.569215402,9.607112098507216,10.0339977337009,10.399527913729582,9.302007492885547,,3.6247032879358945,2.5924857396500465,,18918999.128151774,9350432.11214463,,-0.05889353728397946,0.11153017589145044,,,-0.8512391348973076,1.3761836576367006,0.9188847850719185,0.2428283678341355,0.20292610805139513
2020-03-26,11.456342658773764,9.593630508274371,-44822108.10427052,10.6771130567775,10.724470232525178,10.086481616068232,9.338990511226854,,3.6236645905245037,2.5859338880591474,,17551131.99472518,8891888.198624004,,-0.17744413108129653,0.07699790937347922,,,-3.0500369238906786,1.4706332340566568,1.108286910972158,0.8528286800333728,0.4480337289046056
2020-03-27,8.728897414265646,10.346338594959336,-32022494.283176027,9.839065191543083,10.018870979821529,10.782191082898231,9.532026841471309,,3.566036255304066,2.595055697149181,,15876499.859383753,8888080.701784438,,0.16999363478806268,0.1232384241053988,,,-1.7158779645904652,1.4848046587237107,1.1025721976631768,-3.449004974979224,1.246614773921575
