Date,KDP_Open,KDP_Adj Close,KDP_Volume,KDP_High,KDP_Low,KDP_MA_5,KDP_MA_20,KDP_MA_250,KDP_realVolatility20,KDP_realVolatility60,KDP_realVolatility250,KDP_avgVolume_20,KDP_avgVolume_60,KDP_avgVolume_250,KDP_log1DayRet,KDP_logMA5_20,KDP_logMA20_250,KDP_logMA5_250,KDP_log1DayRange,KDP_HL_20_realVol_20,KDP_HL_5_realVol_20,KDP_logD2,KDP_logD5
2019-12-03,2.43630740883506,1.05677970859049,3777130.600157944,2.258181522130148,1.3810397546961006,1.3587421239239794,,,,,,,,,-0.8352572627511174,,,,-0.13108664923606786,,0.7519526050593875,-1.4474580512965927,-2.083435778590735
2019-12-04,2.8323925025044687,2.4018712754038454,938990.3474578238,2.621644206529368,2.5967955494437014,1.6480171074834948,,,,,,,,,-0.16487363011292494,,,,-3.6949515687179963,,1.314369479984903,-0.10502096466386672,0.3690603693809532
2019-12-05,1.3956287465775752,1.4754402669042577,-1588012.4951641187,1.5427041509970287,1.420933749629345,1.545520779864829,,,,,,,,,0.0556114031658397,,,,-2.105617963355623,,1.3167105294691643,-0.8706948107434241,-0.6684903967219908
2019-12-06,1.1999491920106102,1.3311841203762214,-461105.8208028949,1.0874420968296017,1.492895398867624,1.5533681997791056,,,,,,,,,0.1037896463033043,,,,-0.902749573493467,,1.3625735815381306,0.06830064331141776,-3.2381325621191754
2019-12-09,1.0906476478282556,0.9059478545184588,-1615944.6276680431,0.9977113914935812,1.1205922575806468,1.4342446451586546,,,,,,,,,-0.18554522242476357,,,,-2.0965399613730304,,1.3566093890104216,-0.563009819474615,-0.5181561379488447
2019-12-10,0.6308588002780766,1.2895086033496597,-781844.0658288044,0.9535869621976404,1.162489568055669,1.4807904241104886,,,,,,,,,0.7149344309978802,,,,-1.5658871363086748,,1.0318665561105471,-3.1778414442659857,-1.4578810446628803
2019-12-11,1.5576848336185805,1.5230116798499331,-568745.7989554597,1.635261174414442,1.815124825629649,1.305018504999706,,,,,,,,,-0.022510895049432034,,,,-1.7155562083837523,,0.4932096778685654,-0.4827828158052609,-0.12913012607605556
2019-12-12,1.8721976117880743,1.85547501480146,605912.1369501292,1.987408883228337,2.006278534288292,1.3810254545791465,,,,,,,,,-0.008972198389104572,,,,-3.970200411560949,,1.1566910639858068,-0.569220546264597,-0.9674925886075122
2019-12-13,1.7155497240523123,1.291990534476728,2765390.7651305124,1.623695255588277,1.456864385471956,1.373186737399248,,,,,,,,,-0.28354948898515797,,,,-1.7907747335415045,,0.9930636707048824,-1.4652460342375846,-3.2392421705866767
2019-12-16,1.7112186560003444,1.3805791860344243,-1201713.183202694,1.4705751524215671,1.685087031928305,1.468113003702441,1.4868161632354355,,0.4542637328145597,,,7329.579066968884,,,-0.2147026698729822,-0.01265912530972896,,,-1.5393901598318154,0.9822349471583532,1.0415479209756202,-0.7446598068578529,-0.7452169204802428
2019-12-17,1.3112511334108383,1.948390298167148,1973300.0006209356,1.783730308682152,1.4491820975982854,1.5998893426659386,1.5102957618772959,,0.4658165329672729,,,179888.833091938,,,0.3960217984509812,0.05762896558026982,,,-1.0949742809986145,0.9742833462214154,1.1219566107812398,-0.42098527977476696,-0.4172112828756706
2019-12-18,2.320112153331138,1.3641618166885507,-701313.544712258,1.8703085319535795,1.913939381386712,1.5681193700336622,1.444924100738827,,0.3776649755617046,,,135167.2725213298,,,-0.5310753401421516,0.0818202531339333,,,-3.131990823020952,1.0008765923995324,1.2012028802968646,-4.109415398153834,-1.839795779699892
2019-12-19,1.661104007682404,1.296684148872021,8127183.049919842,1.5940248249790976,1.4526979298626976,1.4563611968477743,1.4340988032483688,,0.37870672843616937,,,602050.8031825487,,,-0.2476720948877963,0.01540435351108457,,,-1.956679666877576,0.9729990059698688,0.7601006274159524,-0.42816150991246077,-0.5819799976000712
2019-12-20,0.7175472023175402,1.3341351996107311,-4141173.616769523,0.9214147549108452,1.199248619987248,1.4647901298745751,1.419440451134882,,0.37650223629118484,,,349908.4422256805,,,0.6201998377015946,0.03144923068949373,,,-1.2807319515689577,0.9750129890356218,0.8113820450490241,-3.505671054753804,-3.166647171133052
2019-12-23,1.6846359196938714,1.3099479465821808,-1771917.2499444336,1.5552496452257891,1.727572826036365,1.4506638819841264,1.4341659995013212,,0.36546709208037953,,,171562.15635272366,,,-0.2515620680691043,0.011437806053934753,,,-1.758383607001523,0.9264564504796352,0.7995711557592933,-4.322716931748943,-2.650282747191374
2019-12-24,1.820660989590316,1.9664676237312408,1321737.3132801242,1.8207223648053985,1.9352609541770995,1.454279347096945,1.473425309449338,,0.3788018684407194,,,316524.3871147448,,,0.07703923260141643,-0.013079348867681759,,,-2.1668434876876796,0.90239078455213,0.6836447027136056,-0.45834003558578174,-4.013096857299688
2019-12-26,1.9167680840863848,1.9154177310775784,245133.8433360448,2.117113309822628,2.151063153380779,1.5645305299747505,1.5214213781229033,,0.3704450172006214,,,318224.6372554418,,,-0.0007047430003796495,0.027940783047449264,,,-3.3828710329953795,0.9574738558170274,0.7839410891096867,-0.5017506189758285,-0.5955561232282468
2019-12-27,2.2237333287770973,2.161253897485356,-1334176.5133814611,2.2299479298753404,2.34279308149355,1.7374444796974173,1.5300879777472918,,0.3837228589328886,,,267204.81212414475,,,-0.028498901712114173,0.12709010826848843,,,-2.1817387397056907,0.95400768297463,0.7794497672557649,-1.6358523535309177,-0.14552329624190707
2019-12-30,1.3391059591463126,1.1286228919065735,6640836.270265039,1.285327448842324,1.3187341875113283,1.6963420181565858,1.5219217713023787,,0.3907314852741666,,,639948.5178444736,,,-0.17100398682093654,0.10850031918779839,,,-3.3989976427925863,0.9848940719903199,0.7615277298384207,-0.23978775175284667,-1.5822493553348556
2019-12-31,1.6534013111020194,1.6729899238374202,6529171.093287646,1.6589610410882578,1.6888904776405802,1.7689504136076337,1.530492986113214,,0.39213911855794653,,,937941.9251988176,,,0.011777832366280341,0.14479648738652962,,,-3.5089127828101883,1.0339733410512715,0.6896504769227565,-0.7168990897722451,-1.013236811581459
2020-01-02,2.1713572815436706,1.3725451692062831,-2035731.078216792,1.915438945016952,1.7368325515447367,1.6501659227026422,1.5462812591440036,,0.3781705637200947,,,647298.8412800807,,,-0.45868564336139306,0.06502298145065688,,,-1.7225708134636903,0.9243290234634711,0.8271309884495882,-1.4109056400891213,-0.5210065160793974
2020-01-03,1.4652290271247177,2.23750898673163,96719.27863703202,2.010502414867005,1.6443063695467224,1.7145841738334524,1.5380631447103927,,0.35994570331682774,,,605185.2878390411,,,0.4233516248164612,0.10864666036231278,,,-1.0045864460346576,0.8981125144924518,1.0810526282394008,-0.5717811264422973,-1.1329203709363411
2020-01-06,2.5171552040665226,1.8716604585990344,-818199.2964530885,2.4808621975497687,2.553045784055332,1.6566654860561882,1.5578741542951318,,0.36714928115373135,,,643675.9477745926,,,-0.2963033939242084,0.06148466849175258,,,-2.6285425926455455,0.905443662765528,1.0807528372034039,-0.6949181690492122,-1.2392772745064977
2020-01-07,1.8870811525459457,1.9032905111109637,18475762.742172588,1.783999937069254,1.8078482685646728,1.8115990098970662,1.5864794738318688,,0.37082639578053944,,,1590519.3759233668,,,0.008552964625708844,0.13269249222690802,,,-3.7360410223583447,0.9231588510711808,1.1619872219725775,-1.0959603812230283,-0.25532122006940283
2020-01-08,2.2396223077704107,2.1967665775737792,-9889127.82272118,2.210315199554657,2.424145206772753,1.9163543406443382,1.6510204099846348,,0.35826691870014055,,,1176860.2161707098,,,-0.019320697273496033,0.14903107309861513,,,-1.542573938424357,0.9372075890139178,1.0730199048095157,-1.1236036300261365,-0.6466899188518989
2020-01-09,2.2793327482668424,1.6664962576253757,-3992437.1867604754,2.076366531044556,1.9630939611719107,1.9751445583281566,1.6698697926984205,,0.34801627658645284,,,1016330.5601241263,,,-0.313159372752007,0.16789593481982723,,,-2.177958242001411,0.9234506792707974,1.0491865787590968,-1.4405636436417946,-1.2243418914052542
2020-01-10,1.8662313391816203,2.103212423696469,657200.3451313516,2.3353332692526614,2.186757497639732,1.9482852457211244,1.6988798298907475,,0.35913478865225945,,,1077627.8673284668,,,0.11954483073847365,0.13698051425922603,,,-1.9066602043191783,0.9182275756192546,0.8463288295054223,-2.369214824497302,-2.0077047674769135
2020-01-13,1.9947863674226447,1.853030760015546,3637201.6661242847,1.8566130314981808,2.074044034706056,1.9445593060044266,1.6987576171514516,,0.3590791065597931,,,1229192.3437871747,,,-0.07371441332748672,0.13513820306047877,,,-1.5258737054108682,0.8429795836095346,0.9124351947110751,-1.6791390575974467,-3.9829982735930067
2020-01-14,2.203575165938787,2.0622325586003427,4304076.036860764,2.453471034433033,2.2583362855043347,1.9763477155023026,1.7372697183576324,,0.354431288368391,,,1306126.6073736872,,,-0.0662919545231215,0.12893579975257036,,,-1.63406493891571,0.8474247368205292,0.2802293878173467,-3.194674428121009,-1.8392156244001963
2020-01-15,2.130002880541632,1.662932218510214,-5276025.437591496,1.6521356946336103,1.8378991201963188,1.8695808436895895,1.751387369981422,,0.34497299601427317,,,1102410.994654247,,,-0.24754089126995427,0.06530600128643466,,,-1.6832813204041972,0.8424387285160423,0.25956227236787127,-1.6602127017668855,-0.6276696771600477
2020-01-16,1.5304213097205055,1.63423520081637,-351873.2594770733,1.679977050744263,1.5919633442239984,1.8631286323277885,1.7356796151138831,,0.3426752949313114,,,986152.3316493466,,,0.06563186449874817,0.07085808933694498,,,-2.430262720720525,0.8047236246547983,0.3600069875076315,-0.8486382568213289,-3.4338944477080156
2020-01-17,1.9258286296319331,1.832379715017144,2411349.556558884,1.9427087412909536,2.0000366632174007,1.8089620905919233,1.759090510030313,,0.33177868591543597,,,1141785.4867129037,,,-0.04974081927403781,0.027956330370082733,,,-2.8589674802951683,0.7909575876631268,0.5870386413860889,-1.7752121552670161,-1.3062539598638132
2020-01-21,2.323468186883421,1.605347510011562,-3271141.2236050637,2.355944255617868,1.87653283071408,1.7594254405911265,1.7745236780872897,,0.3159379057760786,,,571869.2730366585,,,-0.3697207272681007,-0.008544734998919152,,,-0.7351961255933411,0.8571046442790382,0.8170444460017603,-3.544339698304079,-1.3956045668807533
2020-01-22,1.8784151594087144,1.4497823281683395,-189846.2548927432,1.6990990093124516,1.2711408458733402,1.6369353945047258,1.7803060345151702,,0.30842252846860785,,,769435.6411304974,,,-0.259014994343781,-0.08395944720670648,,,-0.8487298371521214,0.8854893222036274,0.9396327931969853,-0.9607720519815244,-0.49028759630228397
2020-01-23,1.0104625840406456,1.9795466537224264,-1893284.4560789145,1.568386502047467,1.553294312458437,1.7002582815471683,1.8137859698721825,,0.290499265086518,,,763367.2808237735,,,0.6724596257220278,-0.06463618694546087,,,-4.193577914738601,0.9911377865228854,1.4519213751790023,-0.9829671534642088,-1.1500705380951133
2020-01-24,2.8180415965494774,1.8431153691312008,-185312.624545285,2.399707368470249,2.2865292624208493,1.7420343152101345,1.80761835714218,,0.28838884336771,,,688014.7839325031,,,-0.42458489910540786,-0.036956577057629,,,-2.1787925413766773,0.9910801111779993,1.4468756647177747,-0.9330985935055721,-1.5659945487948117
2020-01-27,1.6625382388370404,1.8617938432108616,-1944902.5589975389,1.876083642735594,2.2095201598400926,1.747917140848878,1.8049371627488444,,0.2875820136388339,,,578512.9638158238,,,0.11319496070573194,-0.03210090444788139,,,-1.0983027852557368,0.9869841531744696,1.4494140198339536,-2.1391676779070616,-3.526280169258338
2020-01-28,1.8310009060826964,2.0805019680618493,-1449537.2675684155,1.8870764551683656,2.096023237718466,1.8429480324589356,1.800899566277669,,0.28284393870410574,,,572744.9261064761,,,0.1277464348476054,0.02308018192777351,,,-1.5656756883876688,0.9955109350455543,1.3386773253399045,-1.4380652477231928,-0.7441153529626664
2020-01-29,2.496832081844285,1.5759741840836838,1262098.6215711143,2.2457637434673785,2.039699483973351,1.8681864036420044,1.8232671308865247,,0.24155663183570655,,,303808.04367177986,,,-0.46014915043259097,0.024338104010226565,,,-1.579567219544105,0.9546781589333099,1.2192558691578492,-1.2523942295428103,-2.069951864116298
2020-01-30,1.533730400246743,2.125131570720015,-961035.2774422988,1.7969787124586034,1.8565066242789072,1.8973033870415221,1.8458742132306543,,0.24782844436887483,,,-70702.27486471739,,,0.3261307781065311,0.027480614496037014,,,-2.8213099702028854,0.9098700029700869,0.6653124134557289,-3.109357903401751,-1.9269957406351081
2020-01-31,2.3412869563995145,1.760672221034106,-184605.84921443745,2.233504007956721,2.303921690596315,1.8808147574221032,1.8652805658220455,,0.22273972113643992,,,21853.986585400347,,,-0.28500507965511673,0.008293585347378006,,,-2.6533108734991413,0.9190327565801005,0.7523194703744671,-1.689033020147327,-2.4956463371642825
2020-02-03,1.6936960724675243,1.1912233776122465,-959603.0377222124,1.4359517194302531,1.3064812198062228,1.7467006643023801,1.8129662853660764,,0.2517005427214087,,,-30962.129232561874,,,-0.35193233854821604,-0.03723566178174239,,,-2.0443022259244312,0.8861908198945877,0.5874746575808534,-0.06837713990166186,-0.3996264876755941
2020-02-04,1.2748602224409709,1.467799152396985,3051907.547536634,1.3164297681111172,1.5544571608974422,1.6241601011694073,1.7927732200559743,,0.2627035798943687,,,162543.21296692424,,,0.14092756052115596,-0.09877288455206895,,,-1.4353695161928075,0.8883399264789951,0.6208659073379766,-1.228015976671454,-0.4898752637578001
2020-02-05,1.544451041819357,1.359384485082156,1402383.415990885,1.535830776142614,1.5268365424346904,1.5808421613691017,1.7655779187545335,,0.2783475943775461,,,-691125.7533421608,,,-0.1276365216706313,-0.11052035095060896,,,-4.711171606100906,1.0057600417814843,1.23343639523194,-1.7828327860645887,-1.5297505032491607
2020-02-06,1.5944490558016362,1.5407995583613676,-2455751.749763463,1.4924388625481946,1.4762255585081654,1.4639757588973723,1.7327795677939128,,0.26309466956447347,,,-319456.94969427504,,,-0.034226781573378884,-0.16857094848390794,,,-4.121923136735588,1.0945089742797802,1.3845766300400573,-2.6172902766932844,-0.5372859433841962
2020-02-07,1.5741428906092878,1.6290391920110494,-170120.69581631338,1.547822592679104,1.794323506709894,1.4376491530927609,1.7309067145131969,,0.2637239121230262,,,-128341.12514706697,,,0.034279460558715565,-0.1856361366660757,,,-1.4003895774706083,1.1094236036534668,1.5633143171184352,-1.3106130016535178,-2.027737311162874
2020-02-10,1.702297270699674,1.9814495550094973,-1265080.8527567412,1.913547353984324,1.895675877432783,1.5956943885722112,1.724818571078848,,0.25596819279252464,,,-224455.18504147162,,,0.15185000080721653,-0.07781287393089595,,,-4.024549325829691,1.1815615351118844,1.592732053496782,-0.8195043770431176,-0.23543607399438896
2020-02-11,2.1801124004139574,1.6489415977513069,-408084.3499774269,1.8646191301296573,1.92458268172566,1.6319228776430754,1.714614112965636,,0.25465259401054324,,,-426719.4858465572,,,-0.27924280911142396,-0.04942904920376042,,,-2.8140183747467162,1.1735304992992865,1.3201499786647044,-3.9169146630882503,-1.7084715663234211
2020-02-12,1.7201731374709155,1.6906903688025388,-870456.2354090626,1.6625536952458546,1.7232289635662106,1.698184054387152,1.696037003475746,,0.24115320648249372,,,-685446.0994600485,,,-0.017287999308973918,0.0012651216059137375,,,-2.8022191051236924,1.1655030213193023,1.1108051703940427,-1.2352598932176089,-1.1047132103399226
2020-02-13,1.743909004034979,2.18870886773459,1088457.9636049245,2.4749299250630834,1.9784150181926317,1.8277659162617965,1.7223258359369649,,0.2648485262958083,0.37634898626527147,,-367221.9294002276,247506.21477366294,,0.22718266431853548,0.05941880268951101,,,-0.700141772039357,1.2169232754895019,1.308406250733906,-0.6166172138354804,-0.4340045470953842
2020-02-14,2.11974829627858,1.4404534029324445,-437512.7516168477,1.664086303072878,1.7401013155155702,1.7900487584460756,1.7126367460427683,,0.2716968739502622,0.37668310268197897,,-371503.9040072163,264845.7535780229,,-0.3863394262882508,0.044208719166956616,,,-2.576824426062024,1.2178673239240718,1.1963154572298709,-1.3853469465784363,-1.6682022611518952
2020-02-18,2.191265815114466,1.9674884086907127,1297655.6753296845,2.6130771044007624,2.3164552715273814,1.7872565291823186,1.7193921807264467,,0.2764686056558839,0.3547365146664999,,-427188.59806867625,283254.7203885192,,-0.10772156471885946,0.03871093378630508,,,-1.2152972414905236,1.2375962995242522,0.992716370326523,-1.5085955224542316,-4.271477070493011
2020-02-19,1.78085769292624,1.9919544694206088,-1707940.638102417,1.513011055282547,1.7974305587584745,1.8558591035161789,1.7387225286968992,,0.2815440206395162,0.3571859239211398,,-349028.5687935439,274963.83580855455,,0.11202120397448317,0.0651970527533192,,,-1.2573050057815782,1.2085494893554911,0.923824081981348,-0.5951115064950474,-1.0699873057876486
2020-02-20,2.12628885618966,1.59589653611987,-571052.4545013057,1.9599889391350624,1.9629348440918584,1.8369003369796453,1.7460282390944755,,0.2754822596432899,0.3572414376255234,,-368088.87877397204,250418.40152740205,,-0.28694246914327043,0.05073592073980204,,,-5.8273392232421894,1.3922068295514085,2.0821209184176,-0.9899591437271628,-2.3560509279273925
2020-02-21,1.465666389334693,2.071047950508764,-1037784.11035769,1.8439617334606488,1.7630598857449478,1.8133681535344799,1.750603303933793,,0.2802825051018388,0.35147818552773963,,-325313.8614879108,203205.19189619555,,0.34574472314567534,0.03522550070268073,,,-2.514518615676641,1.3374976029912806,1.8783751954274106,-2.5371248211552184,-2.139948374014201
2020-02-24,2.4052724013663003,1.954645999636334,-473860.012477709,2.063232027034193,2.321625376840036,1.9162066728752578,1.7561798354590494,,0.2833131386444214,0.3475528955371692,,-339741.230884532,221599.31338757204,,-0.20745405905857367,0.08720663861478327,,,-1.3532722434503661,1.3594221084652547,1.972248292545384,-1.0251310073339153,-0.6651573819516049
2020-02-25,1.9871423599150224,1.9953534494569207,-561801.0932909539,2.004554393495763,2.1101854586920723,1.9217796810284995,1.7628578157713524,,0.28747706056043415,0.33661407837916363,,-270586.15759920276,208717.14782402106,,0.004123595639555517,0.08631542277975816,,,-2.2478027729764833,1.324184251081132,1.8638809861355905,-2.58104976250032,-3.5803823949720073
2020-02-26,2.073606851560005,2.0961342479028104,116977.40943419957,2.078802400622205,2.1146086450144037,1.9426156367249399,1.7636394297634002,,0.2884059000913157,0.33848714595661517,,-192260.42374907198,215896.43816051638,,0.010805282623342028,0.0966557995383235,,,-3.3296329764225443,1.3185803417147532,1.7030011525947968,-1.955538616468087,-2.2616372329660503
2020-02-27,2.194218323786231,1.9426161301104197,-54769.14538722066,2.130152666389044,2.289780987324079,2.01195955552305,1.7819715270647372,,0.28750051715687336,0.3356619874692348,,-258103.81209698878,228550.91647308832,,-0.12179028106311379,0.12138879956393257,,,-1.8349071602410876,1.3096765351578452,0.7436100146929715,-2.942431927060163,-1.0592389121957266
2020-02-28,2.2726738363734285,1.996992780677541,198391.80154691756,2.0685178695623527,2.1026725201423453,1.9971485215568052,1.7755645875626134,,0.2808004298253547,0.33656379893723215,,-200132.45814752794,222369.06406219082,,-0.12931460045443896,0.1176019741535817,,,-3.3768565212710167,1.320812396711546,0.9017399026596797,-2.31120748697058,-2.6029449252937944
2020-03-02,2.1422792856929327,2.3051363495160544,-403346.8359319626,2.371298538542227,2.205489035719161,2.0672465915327494,1.802787793986711,,0.30465953003047846,0.3336114933279819,,-211069.5074834042,152694.44012735906,,0.07326947949848613,0.1368833316008526,,,-1.7969157229471093,1.3332280996379353,0.7835758575234362,-1.0146750285722075,-1.0484221053266867
2020-03-03,2.3384299848875507,2.045107893142255,-667281.6221917737,2.2033390173458365,2.408495716103303,2.077197480269816,1.8454820197632114,,0.2725882968793074,0.3246393849936171,,-196453.43670688226,125923.2406331991,,-0.13402920996914017,0.11827911925063551,,,-1.5839812076537672,1.3466727926099749,0.8896889497125984,-3.0341589627616834,-3.0006554990581287
2020-03-04,2.023140169262682,2.050114724729731,-836496.759575587,2.0593316900874576,2.0913879747971507,2.0679935756352004,1.8745977983798485,,0.2609757839811103,0.3254130893591374,,-390873.65206249326,138448.50289300797,,0.013244911260513371,0.09818472120038084,,,-3.4402620240526898,1.3341932338166842,0.9199326325985648,-1.3664069343356684,-3.078689555726307
2020-03-05,2.4108636417837523,2.554671191812556,205569.111080111,2.637307152454035,2.515002133871743,2.1904045879756273,1.934362133716369,,0.27334943737565165,0.3373641302890925,,-450714.36730803206,149559.75175772473,,0.05793848242981623,0.1243086446551865,,,-2.1012372021162706,1.2463639651489122,0.885626873020309,-0.6742011971954848,-0.4909330304153479
2020-03-06,2.659153033481573,2.1625973072665587,601899.9149634761,2.441337342849245,2.4946021263742537,2.223525493293431,1.965452021161628,,0.2613272353780508,0.32196538464391916,,-297831.78407168505,186523.82746825003,,-0.2066977072338469,0.12337174121081167,,,-2.9324798880404637,1.1929330291592575,0.7874522591036454,-2.1849568912186745,-1.7981527029298126
2020-03-09,2.541384670780655,2.4401048855974103,639861.8318545094,2.6498011517575684,2.5392451996020498,2.2505192005097023,2.0060053058409464,,0.26918756200157945,0.3263053594383281,,-257332.6576881439,210218.92576297195,,-0.040668054187172745,0.11501561085663589,,,-2.2022335318298487,1.1688013097826617,0.7325293844529173,-2.1666015300157686,-2.0027135937718534
2020-03-10,2.0923935901569664,1.76060790685926,1179267.3063303758,1.9229309468912064,1.3705412187077677,2.1936192032531032,1.9949632234334345,,0.27472045830749525,0.32429454563917104,,-135115.24973378805,239352.47751773588,,-0.172649518079625,0.09492716820311624,,,-0.5935014525086657,1.1844233203583063,1.0782884815416944,-0.9113295578567582,-1.2570220736301811
2020-03-11,2.4106704336825686,1.740910079906147,862707.2710337662,2.314437391615634,2.205237357640403,2.1317782742883864,1.9995616475411766,,0.2693407544603192,0.32433689559275164,,-71575.66868322839,243632.39641912983,,-0.32549688614498884,0.06402852166077304,,,-2.2145739045428914,1.1789702565113487,0.8579858071857352,-0.3578258835996655,-1.1737519403131875
2020-03-12,1.0746408301738128,1.206471106029813,3108347.0852308245,1.159792608386944,1.3092895025519695,1.862138257131838,1.9753506844025401,,0.3162454180017527,0.32680500838444354,,127364.49734876599,249348.33508746835,,0.1157131629234669,-0.05902051626483409,,,-1.9004796611830788,1.1757927276875908,0.857276007033583,-0.5903436898126261,0.29877043306480877
2020-03-13,1.406925753424371,1.5578391582989006,-1804226.403440281,1.5400772374213751,1.7616228666173903,1.741186627338306,1.9438071989307555,,0.3251806343569861,0.32370918606723587,,-17269.721003494295,239306.44808350859,,0.10189269879224849,-0.11008167308967108,,,-1.5071267098272711,1.1328714447538017,0.6740564662974552,-1.6978816514523563,-0.5029266546466011
2020-03-16,1.7757023308683737,1.6011454202188666,-377003.3703614576,1.562826811824845,1.849715517036408,1.5733947342625973,1.951841799795077,,0.3138779018963746,0.32422110886622335,,-14244.25194072479,200134.72523380202,,-0.10347676327220393,-0.21553790333739195,,,-1.2486609251505225,1.1539256569480443,0.6236399746532573,-0.9296943752258204,-0.17559288669927267
2020-03-17,1.773645076047487,1.5454353059475636,-1099683.6233158528,1.643112428017652,1.7202260812413002,1.5303602140802581,1.9307391446579196,,0.32669657494002086,0.32091822176271095,,-134111.21687300166,193495.22392374213,,-0.137731171911373,-0.23239976437322016,,,-2.5624749294776645,1.1310428665945356,0.5280938999218742,-4.389748181125243,-1.5363147779838502
2020-03-18,1.7213777220921038,1.4219774711876738,40755.81745614903,1.7071173429885924,1.583260120791362,1.4665736923365635,1.9022402947462722,,0.3454005931298037,0.31796130387413757,,-46676.39409507335,58721.43671601389,,-0.19107648320252835,-0.2601034354169608,,,-2.0886258106797047,1.1060435477035289,0.5112786805124997,-1.719431650290641,-1.1427754564512143
2020-03-19,1.3277424586445896,1.6558761162327291,701644.8794801142,1.5658672568775565,1.469674928023096,1.556454694377147,1.9052392737519157,,0.3428517216291798,0.3125498926624163,,16958.472603997645,139435.0783201745,,0.22085014362300723,-0.20219700060567608,,,-2.3414056661276357,0.7407075182129853,0.5557773198643045,-2.203275555065846,-0.7998307706439305
2020-03-20,1.8333992339787135,1.4520885217386876,-224116.4402948928,1.768939276868597,1.7571765981559722,1.5353045670651042,1.8742913023134116,,0.3548236259784116,0.3092122691615313,,57641.8561071375,165231.75848100017,,-0.23316886880178955,-0.19950183948977268,,,-4.442823580764181,0.8982318569017419,1.17600238289009,-3.5028630466616213,-2.246671441591947
2020-03-23,1.7129876827330932,2.045837643664232,218654.7060147673,2.082117807851141,1.872741247236437,1.6242430117541773,1.8788508845148066,,0.3564925465780866,0.31004904975068553,,92267.59203176133,146847.0483599109,,0.17756828248210998,-0.14561848999804736,,,-1.5636209227484175,0.888294769526473,1.0954294641142925,-0.9417071923359721,-0.8103728688111815
2020-03-24,2.157322433242072,1.865417789804706,218666.27405930427,2.1730565126919004,2.259571003509322,1.6882395085256057,1.872354101532196,,0.35544006942926926,0.30983955892096704,,131290.96039927422,146405.92220529856,,-0.14538279451000008,-0.10351024192344259,,,-2.4474433551740375,0.8892069104616651,1.0976148594048565,-0.8835107444236805,-1.139489022632971
2020-03-25,1.9575317200652087,1.540300558582242,1031263.6435950734,1.632874013698938,1.6837039303773371,1.7119041260045194,1.8445624170661674,,0.3587367942281396,0.3083901911965672,,177005.2721073179,185829.92482157415,,-0.23970678783381166,-0.07463580205498502,,,-2.9792701867456177,0.8706023802391301,1.0705233517861465,-0.6821338800434373,-2.1343363673215783
