Date,AXP_Open,AXP_Adj Close,AXP_Volume,AXP_High,AXP_Low,AXP_MA_5,AXP_MA_20,AXP_MA_250,AXP_realVolatility20,AXP_realVolatility60,AXP_realVolatility250,AXP_avgVolume_20,AXP_avgVolume_60,AXP_avgVolume_250,AXP_log1DayRet,AXP_logMA5_20,AXP_logMA20_250,AXP_logMA5_250,AXP_log1DayRange,AXP_HL_20_realVol_20,AXP_HL_5_realVol_20,AXP_logD2,AXP_logD5
2019-12-18,2.619803926756603,0.6945836457638848,146619.61564150453,3.0544491608691686,1.438058712610868,2.768536320587843,2.9668568933385315,,3.28458806692836,,,10273.73697282141,,,-1.3275421616320806,-0.06918433093968566,,,0.48019554493616246,0.7371626798257133,0.8852617742005671,1.7626876758986203,0.9056878306792289
2019-12-19,-0.7356292365239057,-2.7860066783575945,5362364.902799934,-1.6931456107004124,-2.998865244722772,2.065996632757623,2.897339511548277,,3.394648243733541,,,130750.52238910871,,,1.3316383143712736,-0.3381801652440179,,,0.26675433248075014,0.7461807984947235,0.8915122084197399,1.3655204588843828,1.2563845281960606
2019-12-20,-3.562323474546247,5.588074714713706,2703464.135591133,2.792199110759263,-1.1947062673557198,2.230214111857876,3.2411928637987457,,3.295124599204906,,,320181.5699555126,,,,-0.3738438347372144,,,1.3830153355153838,0.8273494058955404,1.1753339339172217,1.5879059687977397,-0.1971257251326715
2019-12-23,5.153643814065156,2.1648895516938538,-1927152.85026396,2.135596240612095,5.629014600037138,1.3586592221465452,3.035064768131801,,3.222683075351726,,,185415.8450435982,,,-0.8673346564320071,-0.8037344172959671,,,1.2508807294586544,0.8894430518075004,1.268638311962842,1.5995686167678853,1.471961479459478
2019-12-24,7.599647116160519,8.60070900518933,921736.6714308708,8.173691318769556,8.378301438555233,2.852450047800636,3.424251639362306,,3.405530856284968,,,308583.10244025395,,,0.12374282819500404,-0.18270465750901482,,,-1.5866489653697116,0.9400360425892802,1.188781522580356,1.1028148755744596,2.010754979740118
2019-12-26,7.0212030051636845,4.710936098554271,-2217651.84500242,6.422951449445272,6.472333081245552,3.6557205383587132,3.6747692736095643,,3.2998392145019873,,,161502.9636953342,,,-0.39904793629291896,-0.0051971365121117365,,,-3.008176749837916,1.1083789823022934,1.9066415622513184,0.9345417823170409,1.3903741406875565
2019-12-27,6.41633066960209,7.939643100749279,-520847.9650132177,6.957354477068208,7.661754490404462,5.800850494180088,3.964015879831217,,3.411244081900889,,,228289.03676300365,,,0.21302191720519614,0.38074692125820264,,,-0.35040888342730014,1.0904351138890755,1.8773881815785702,-0.4139017399552676,2.372638048443366
2019-12-30,6.540809934316094,5.286085859337881,693879.285878961,5.965621436318564,6.568618789813812,5.740452723104923,4.125497283565883,,3.392582495672544,,,267424.91859956225,,,-0.21298294213805902,0.3303515127299657,,,-0.5058424711613516,1.0860787689947677,1.5796849392080905,-0.5531248185602077,-1.1973651650172463
2019-12-31,5.368641272110239,4.740152069375505,-2197890.488267012,4.084636764981255,5.021540240177117,6.255505226641253,4.216498147887423,,3.3829447030236586,,,-1101.3394122989616,,,-0.12450563721282278,0.3944569515233884,,,-0.06517501678236763,1.076947324927118,1.2107524163784995,1.1629917444597642,0.945951477533526
2020-01-02,9.51189806205852,9.585370665421614,1833387.9008831787,10.24191195486479,9.862940486177813,6.45243755868771,4.469632462197187,,3.590128900268006,,,78765.57653894648,,,0.007694604596975297,0.3671517934681441,,,-0.9702943572427255,1.0851413400407162,1.1802235182501517,1.458448684699545,-0.015457188966954902
2020-01-03,13.34257235282977,13.748593780074714,5174273.816878782,13.612970101961793,11.367458436741536,8.2599690949918,4.825268412729264,,4.128007444078884,,,341235.1168359866,,,0.029976696397208284,0.5375544831745944,,,0.8089334084643626,1.0994075620311168,0.6603539764625403,2.1981621055747143,2.2014000348038194
2020-01-06,11.242210462291098,6.794533656493925,1014805.686864446,10.630555578253237,9.973542635816187,8.030947206140727,4.538259212931195,,3.7456176225589233,,,268663.4026064215,,,-0.5035570706195698,0.5707589741767704,,,-0.4200515613961986,1.0645713842746423,0.6646038522286887,1.0263415540412009,0.13550021694078807
2020-01-07,3.3522931737829538,4.300138558886431,-304075.2749441564,3.779879098508914,5.186780080378213,7.833757746050438,4.568895775919882,,3.740794712926049,,,324825.51297367056,,,0.24900260403623303,0.5391707601761514,,,0.3413894002963723,1.0695249517065242,0.6845533287118873,2.2458512594858697,-0.014152373625889338
2020-01-08,5.65424279680694,7.081415463340321,-3065535.9462725897,6.716584552827641,6.145010083304072,8.3020104248434,4.819283713689716,,3.7325736245184267,,,281094.42520716076,,,0.22506761109023712,0.5438723954316479,,,-0.5593604988582075,1.056311898883863,0.7200548195784401,-1.248684970879688,0.8506906956203699
2020-01-09,8.940823692930806,8.632015844784561,-72747.28696402395,8.886449595867788,9.838750142321842,8.11133946071599,5.1698724858757625,,3.745557437469852,,,314350.2018841012,,,-0.03514965707491085,0.4504149921313993,,,-0.048874593956768866,1.0440047396009497,0.5611723499090454,1.4660010013825149,-0.04776812496057542
2020-01-10,11.63754865654927,13.366854900228589,1672116.1610695072,12.962357888291464,11.444852771742788,8.034991684746766,5.67980440967128,,4.132910865394691,,,447384.63836402184,,,0.1385413042482788,0.34688916708674566,,,0.4170676156418297,1.036963725459218,0.43807725339330683,1.838235757957347,-0.9630184647218752
2020-01-13,9.841100929303964,11.034340406966436,-643661.1571628526,11.44767638143432,10.797244714939596,8.882953034841268,6.195186841979927,,4.125424648048919,,,430057.694230175,,,0.11444467724035233,0.3603613759383429,,,-0.4301190342112301,1.03219339707347,0.4401985112710326,0.8764368361707653,1.4445176904864232
2020-01-14,19.39254661736223,12.544166930085098,4170259.852002245,18.27234146457029,14.115378176961798,10.531758709081,6.584045822523559,,4.3444399442529775,,,658291.2720634048,,,-0.4356330261824646,0.4697459080767592,,,1.4247848287685465,1.0987628064555481,0.8023575531373897,-0.19517828732392017,2.109489104458325
2020-01-15,11.3728705634108,14.103938355996137,-1148769.9502739245,11.11528317230004,13.651357136098582,11.936263287612164,6.963109540310842,,4.658214250678225,,,650919.1205099307,,,0.21522333031508614,0.538954953890484,,,0.930617201685376,1.1254288114963356,0.7425278178193363,1.1215465917948249,1.9491225398920968
2020-01-16,8.991479002081377,8.359315794210346,-1254727.9999375558,8.826484160241861,9.408006598853175,11.88172327749732,7.324487586175415,,4.458068102663442,,,516992.3632469425,,,-0.07290077036324985,0.48377816209265634,,,-0.5421057203021787,1.0615689121490015,0.8515735790318374,1.4314711324305844,-1.2993828036732757
2020-01-17,9.204474378764886,4.825926315780038,-206488.53143321024,7.755497819482727,6.785647269581929,10.17353756060761,7.531054719676223,,4.224283405450343,,,499336.95589320676,,,-0.6456870124355227,0.3007548912943279,,,-0.030613291622278258,1.0540272533913615,0.8674664960714423,2.22764730404547,2.1448697354314
2020-01-21,-0.1133600328670354,-0.5350056108931796,2755428.252076976,0.9661268938210412,-0.0019985631903267,7.859668357035687,7.643604773049442,,3.9564275391410435,,,368990.12335705885,,,1.551708349174398,0.027875090954238565,,,-0.032393595752891635,1.0508951090830003,0.8029979299971943,2.1854130287307703,2.4483590156546855
2020-01-22,6.567877889184885,6.292423437516632,59620.850503108464,5.120762200864618,3.9249032045231615,6.609319658521994,7.678822209189589,,3.9402694297511944,,,236797.95910265762,,,-0.04284449950333628,-0.14998545474772845,,,0.17886475254258485,0.9944572656784872,0.5345625358367703,0.3828766467580894,1.83286038365749
2020-01-23,3.129590904452826,7.947495270029947,-348572.3347513266,6.926463162358516,4.40803539631122,5.378031041328756,7.967952495106394,,3.720395747336148,,,315726.98487828934,,,0.9319545240935909,-0.39310522856556945,,,0.9236348044530789,0.9724728709031182,0.5318552967873059,2.13800532152807,1.8174991896642734
2020-01-24,13.860466856549309,8.530867698242218,301342.3417733526,10.91413861845676,10.287049500466807,5.412341422135131,7.964460429759039,,3.719803295970892,,,284707.26839541335,,,-0.4853495974746926,-0.38630740396452606,,,-0.4666666144940211,0.9176841360987222,0.5097136847206246,0.8057810981099232,-1.7628694107484673
2020-01-27,6.464861508839732,5.946410167240813,-2014663.1186819645,5.812778821494433,8.915582849490363,5.636438192427287,8.026234133193366,,3.6728920279686026,,,294856.7047114362,,,-0.0835938860725543,-0.35346310341197557,,,1.132306227814712,0.6638107185956934,0.6677341872805672,0.693689584826718,0.11376060225028511
2020-01-28,3.71198577531419,4.726476781263003,-1612529.5134994593,4.121128004835725,5.375514601092604,6.688734670858523,7.865575817219051,,3.746417656052636,,,240272.6272871241,,,0.24161307557702932,-0.1620710275845426,,,0.22664668517496472,0.6563063430302754,0.6404146259216833,1.3361559041190945,1.6604128106486433
2020-01-29,7.55769791992337,4.457628838974685,3010532.8381385594,6.276024696619828,4.35893350503261,6.321775751150133,7.8241529662008915,,3.780860922079585,,,356105.304900104,,,-0.5279496616711857,-0.2132153414597826,,,0.6508090328784775,0.6495869778424945,0.6346191730490335,0.3979578848017355,0.6069325398418154
2020-01-30,0.6683904523685982,3.812577225854256,-1504934.7889729715,2.515883249296536,4.087446348303431,5.494792142314996,7.777774224024829,,3.8261010494019714,,,390753.089864806,,,1.7411881643609752,-0.3474694473560729,,,0.4520707285377957,0.6498822312190675,0.5880150215096767,-0.09003460918101508,1.4194675082491728
2020-01-31,6.625804168472087,4.739854075867484,-895833.4852415132,5.591608759239861,6.342925144510261,4.736589417840048,7.5354983945471234,,3.8588895180998044,,,254292.02055857138,,,-0.3349653988750382,-0.46430762920736707,,,-0.2859284306202961,0.6012541733176403,0.5235097100670126,-1.2650498144592064,1.3326334298737545
2020-02-03,2.600106278518993,1.2873143714424344,1113941.805196314,2.140543791833992,1.736232227284816,3.804770258680372,6.912434424115508,,3.8085956317466008,,,51275.41997444806,,,-0.7029941549047428,-0.5970662695433335,,,-0.9055694988632789,0.6361139478281805,0.6279510074797227,0.9263451580663723,1.538821394073883
2020-02-04,1.1949085265708987,5.58432069835159,-300317.9757925025,3.791729478884676,2.6116153297507623,3.9763390420980897,6.851923776208393,,3.8201637312967045,,,-14480.763158399373,,,1.541893159813136,-0.5441678987708227,,,0.1656111703530589,0.6219180924555973,0.623693234060403,-0.16905006692079286,-0.15333311085784818
2020-02-05,4.479417456386244,0.8020412295642174,5258959.321782665,2.555446946312827,2.466190876424662,3.2452215202159964,6.67701890974228,,4.018097248901437,,,263670.96667794173,,,-1.7200882699181554,-0.721488004027579,,,-2.416245850683529,0.8481289452727285,1.1383931864944548,-0.7230433674401597,1.2962568489284023
2020-02-06,2.947217108763766,3.9843542471666353,-2862522.740058191,2.8690022445487955,4.444758820471172,3.279576924478472,6.5221658489335965,,4.061140114319998,,,273821.62698866165,,,0.3015138810780778,-0.687492078559368,,,0.45473552260394634,0.840740671695401,1.1390081627871638,0.4699826610165003,-1.761558030924919
2020-02-07,3.592043364954307,4.692540055412074,-1329082.17052575,3.9207729542201832,4.647522227103224,3.2701141203873902,6.325192059464973,,4.048940157616404,,,211004.88281057533,,,0.2672528024757228,-0.6597155157841388,,,-0.3191737400485845,0.8452498727578867,1.1368297324295307,1.3585373822749967,-3.0509486118588813
2020-02-10,5.154785567223868,3.8644331063557473,-1718430.4666953797,5.545499578127391,4.745029088408735,3.785537867370053,5.8500709697713305,,3.723608391870069,,,41477.551422330995,,,-0.28811052192184894,-0.4352658109760829,,,-0.222555612036065,0.8437817448770306,1.132580784427529,-2.1209209121335775,0.9466720054684623
2020-02-11,6.3725635209820695,4.540825865149472,-18982.674760632217,5.400489310189485,5.012994322592824,3.576838900729629,5.525395242680482,,3.525613916345115,,,72711.47554244201,,,-0.3388929210699649,-0.43487536025638196,,,-0.9480523655068203,0.8667483825604577,1.0854666293913902,-1.8857568553899866,0.042575496111377495
2020-02-12,5.383972593978044,6.719736851513474,-414797.340993545,5.8289731767548005,6.973642440841161,4.760378025119481,5.234173738751901,,3.1341599466042522,,,-156541.3841073475,,,0.22162249270941947,-0.09488191568422316,,,0.13511574295401158,0.802191157744318,0.5275584944678819,1.0491782280470483,1.777947120068169
2020-02-13,4.312775300513721,2.298546400491503,1205157.210499473,3.137749392713687,2.8099201397455857,4.423216455784454,4.6439041409766695,,2.401896535631992,3.8427368743319175,,-38845.02606867762,195530.7300527412,,-0.6293046947674645,-0.048688285775347055,,,-1.115262376360916,0.8015507547231215,0.5225331053712114,0.8074929665954728,0.522244883141021
2020-02-14,1.3736184161150788,3.700439374322308,1329802.2013878338,1.8552121403626671,2.291560418084416,4.224796319566501,4.410960319982268,,2.2432778874706685,3.8319593234415006,,90381.48399759186,249652.9935610418,,0.9910031247163689,-0.043121374125285876,,,-0.8293145523916091,0.8114897710558024,0.5296227203068399,1.1050241808791137,-0.007930683813295347
2020-02-18,3.79286672505274,1.8729178422795911,-1121210.0925585823,3.4660549872562854,2.4412856359983834,3.8264932667512697,4.263309896307246,,2.3106967258316025,3.832837782875508,,44645.40594132326,184752.03293578376,,-0.7056245667482159,-0.1080970419298603,,,0.024467564105838342,0.8120545517758887,0.5820916883824236,-0.8541882421440549,0.6888957882228709
2020-02-19,1.850389598772104,5.728928752905091,-417804.9712510272,3.9709788457751145,3.648124513741699,4.064113844302393,4.576506614497159,,2.0340448561152,3.743158961422299,,-114016.2552250769,128574.79684036352,,1.130132348281452,-0.11874023640599556,,,-1.1305540419002083,0.8396413277777163,0.618161897592874,0.7072913675563912,0.1723578230452808
2020-02-20,7.075791078286784,5.176042052379103,198096.7379408502,6.616291243333876,6.8557921863203575,3.7553748844755193,4.520687545240283,,1.9995024102719883,3.649796466730636,,-107092.46085318981,149962.35606832677,,-0.312638568804844,-0.18547597774363128,,,-1.4291979248258435,0.8761639401874479,0.5565741408261831,1.1948687509391083,0.43417876310907916
2020-02-21,4.49032044308106,6.1576026245991,-707025.5023798272,5.008854256965819,5.08007219293988,4.527186129297038,4.43119291296874,,1.8741802684631024,3.6491471537431135,,-125015.11923461485,125375.9035624242,,0.31576345009815127,0.021431754594986273,,,-2.642010582540083,0.9725761923508844,0.9712709108967809,-0.8470588549985788,1.350422652054839
2020-02-24,8.247247727897573,7.919373470070184,1035909.666092128,7.654556144500503,9.19894388554608,5.370972948446614,4.400618201560138,,1.8075842542729015,3.6214720874643835,,-88286.75301867607,168334.53927233038,,-0.04056744056431139,0.1992640429057911,,,0.43462754769551487,0.99356100602348,1.2239178843644416,1.0091730277306181,1.439582512197222
2020-02-25,6.414392871750678,5.563979771807112,-2280902.6217208826,6.395949857960957,6.41583577331464,6.109185334352118,4.3814966817884535,,1.792329865392912,3.5471745117531777,,-101598.72817062198,118253.64674538275,,-0.14223071311102867,0.33240305693696026,,,-3.9177435690116607,1.1969464592228736,1.6396014522463505,-0.5215110892312261,1.3059142024298676
2020-02-26,5.95730670478369,4.6034331657941365,-828516.2821795875,4.828861141769664,5.606084005411276,5.884086216929927,4.37534450101501,,1.7912942708165258,3.5236702527449455,,-62398.06660462839,135387.8658151664,,-0.2578161182597541,0.29626619560850215,,,-0.2520281439475636,1.1825439139679217,1.7632450325873323,1.1987412347817066,0.118223460531512
2020-02-27,4.325373317500336,3.960539345589808,67839.7073070961,4.1481149980889,4.35071006081786,5.640985675572068,4.350490026345766,,1.7935396615721462,3.5015370765095826,,-209532.72314620155,137999.1667844882,,-0.0881182384703675,0.25977032692191954,,,-1.5965460570155312,1.153364693049464,1.7616989164269856,0.47215158711747346,0.19515774166526326
2020-02-28,5.4783972135683,6.843078947391106,508798.5962649612,6.910510504000413,6.195999773019196,5.77808094013047,4.502015112422609,,1.872000873666965,3.490421055062818,,-108846.05388430491,93601.89885606735,,0.22242518995632424,0.24954651097276112,,,-0.3361572628569529,1.1207158443217835,1.720333976127897,0.8063177201469347,-0.3776413206317147
2020-03-02,5.957654976264365,6.100660176949198,303394.1502141403,5.983888530950921,6.419730059826762,5.414338281506272,4.570055417476694,,1.9055302778568293,3.488886378495651,,-48884.672111522246,94724.30832866517,,0.023720047759566907,0.16952534077615808,,,-0.830476567583935,1.112708352495804,1.5125079855972685,0.760862290691822,0.5981292692575628
2020-03-03,5.384968939070802,5.932470082570035,48881.434713463765,6.205003372489216,6.145257570411971,5.488036343658857,4.802313203033075,,1.7620379726188713,3.4862713599667465,,-102137.69063566475,96790.94872492326,,0.09682912379786549,0.13347279366091905,,,-2.817656348760157,1.1938601064980743,1.0665243148214987,-0.09364182098599999,-0.9983408614218443
2020-03-04,5.265151609902375,4.475205846816067,620180.1070261281,5.322597881195435,3.752587622552497,5.462390879863243,4.746857460456298,,1.7535638183294302,3.364285385924821,,-56112.78649473322,66023.28431776293,,-0.16255759101687745,0.14040377216701336,,,0.4510821535063456,1.2098695660003183,1.2481425565568622,0.4857873644785571,-2.053950660644608
2020-03-05,4.7204681636009695,5.481006982141608,-945051.4838992724,4.384355560520419,5.119371472467847,5.7664844071736026,4.980805748085167,,1.4922166421154401,3.3569604084419673,,-366313.3267788301,74061.05095759402,,0.14938085806180623,0.1464709318905935,,,-0.30786313109556873,1.1679035345930113,1.233832406040277,-0.7952616360907537,0.4190179431680814
2020-03-06,6.201041968481221,4.061244431027525,-302118.881267644,5.311628275375227,5.717885366773686,5.210117503900887,4.984650257278212,,1.4896110663392466,3.3332131053556067,,-238293.13383930275,105540.9727855065,,-0.4232279006087792,0.0442391671116679,,,-0.9007690897404875,1.126194676300633,1.2100113520355533,-0.8819825080784813,1.02311060803813
2020-03-09,4.688334510442047,6.882220421124615,-980821.9920180504,5.771479447052499,5.7688605019964925,5.36642955273597,5.09413427556384,,1.5463980321299635,3.3000124065100613,,-220880.12491391777,101491.65326025286,,0.38386393116032014,0.05207306386319012,,,-5.944983692673649,1.578148998362603,2.562462401392267,0.33733860334787535,-0.24646304421530948
2020-03-10,5.093058290307482,4.000709538095762,527371.6095633362,3.606951389039267,3.668511268683957,4.9800774438411155,5.10094809715084,,1.5409852407059181,3.291654657491445,,-108590.02110098195,126757.38956179025,,-0.24140676310504267,-0.02398098196712319,,,-2.7877449251028774,1.5978923856877933,2.559829815589696,-2.804535337523711,0.6584317863254059
2020-03-11,4.831564146051619,3.511393654868897,359919.04732710216,4.230890500936056,4.327299952088566,4.787315005451681,5.049476486636811,,1.5774402083224304,3.2418408768644693,,-89644.93499659524,137708.0782586739,,-0.3191572436595195,-0.05331485929980558,,,-2.3391510411701963,1.6102968278568228,2.1982919916166033,1.2151580455086353,-0.03685882498335705
2020-03-12,4.064984714843106,4.513994875680837,-1033616.9187085032,4.58231967297958,4.894296976838319,4.593912584159527,4.93918938784518,,1.5309395221959639,3.243093794575067,,-120585.91388234314,127054.65802457134,,0.10477256038235244,-0.07246915038321503,,,-1.164824837861132,1.5705365410004721,2.014667458631767,-0.6669233748246962,-0.03354426399938269
2020-03-13,4.817420679018539,4.298399750273575,-921476.1098545695,4.16507194321774,4.978308754452087,4.641343648008737,5.039182055334283,,1.4099157476458952,3.2449152581577527,,-226917.57990004527,128385.50484706921,,-0.1139958536607031,-0.08223987467405904,,,-0.20673293111726831,1.5943447115934894,2.180464908578505,-0.23951928548077814,-1.4390399970300602
2020-03-16,5.223770398786861,6.667040425944634,-128950.6168461612,6.347780130902734,6.328240855840015,4.598307648972741,5.187512107915399,,1.4176897573269747,3.195519369184999,,-299855.22081174504,102506.20881092973,,0.24395660742543873,-0.1205658862049447,,,-3.935328733223628,1.6820098556503194,1.44540251203556,0.7668833748067309,-1.5362804142163133
2020-03-17,6.484245928363023,6.223500205478096,-362826.32789421454,6.290713330483001,6.3719835685399175,5.042865782449208,5.4050412260753244,,1.1992848430391125,3.1294994332096495,,-261936.03257852662,94015.44308533442,,-0.041043049174005135,-0.06935755034204881,,,-2.509975405011072,1.6498142501661641,1.416779091095743,0.6549781509000122,0.7987634638284978
2020-03-18,5.920306620145567,8.87305390795106,1722042.2510586963,8.83953613375941,6.3694575807851095,6.115197833065641,5.562247483827623,,1.428199662479213,2.948282991126052,,-154943.67146304046,33343.39888964711,,0.4046307918410413,0.09477487041548824,,,0.9042499529577901,1.7471790755252985,1.900471740871462,0.7911870323296012,1.6792736758298419
2020-03-19,9.90767419887348,9.524199219158,1333927.8698327094,10.536010722392248,10.295242882085404,7.117238701761073,5.779655342166568,,1.6758016875304087,2.98417626625533,,-98152.1148684475,10517.794460340054,,-0.03947378245450832,0.20817577589137493,,,-1.4239221280095442,1.7472076454938,1.896580263521067,1.1941342683684963,1.6114767013861917
2020-03-20,12.219052412538376,9.4465519489532,323961.69261297863,11.462992918941367,11.701533744246774,8.146869141496998,5.944102808384273,,1.8654806325268434,2.973901310250843,,-46602.75511880722,48036.3701749557,,-0.25734660495801964,0.31523409560157967,,,-1.4332148080178346,1.7303165524327084,1.7734283774856927,-0.5560007582822959,1.638637853919937
2020-03-23,10.16449885470007,6.605951735890699,-926010.5426125732,8.389468728767454,6.952150966377303,8.134651403486211,5.878431721675299,,1.814712356497302,2.9567357411426123,,-144698.76555404227,17240.58327423163,,-0.4309301239625248,0.3248428759715492,,,0.36277871166340697,1.726057866587583,1.4114509012584364,1.0709832591386474,-2.795428535438961
2020-03-24,4.690062958374867,5.6509840374024805,-428569.06984135136,5.131694973848013,6.123769364196832,8.020148169871089,5.882781934955068,,1.8140230331742788,2.9518384933593267,,-52082.08796006572,47058.629526916106,,0.186383689576558,0.30992712853898124,,,-0.007957184237907452,1.6639921040450625,1.0630423275078893,1.3338340469639938,-0.5577143027724019
2020-03-25,5.368411092150282,6.131654554967511,-1525209.0127058204,5.766395396550763,6.327619653668947,7.471868299274378,5.959193004413736,,1.789315408781737,2.941919351093171,,-86916.72448637737,30319.278732039395,,0.13293264588402245,0.2262100049055099,,,-0.5776347080276049,1.654208592909622,0.8139063113631275,-0.7459211897738917,1.0084685027983178
2020-03-26,6.237792147953684,3.4338536024870194,4742825.7174652405,4.890522992778628,4.611163545241311,6.253799175940182,5.932858717258596,,1.82382183691519,2.959912496970721,,146832.57602152985,97801.71925847739,,-0.5969431675358728,0.05268297326455992,,,-1.2752559839340976,1.653454089844517,0.7789786472147652,0.7962137628753153,1.806704831617408
2020-03-27,4.500856454907336,3.939790642073071,-1964910.6334811947,4.446280212406251,4.536312192240615,5.152446914564156,5.787694301992694,,1.8626885082866063,2.96764406651249,,23147.114534222055,101684.716838241,,-0.13314011661146188,-0.11626226066815794,,,-2.407590340274217,1.6512114620694016,1.0996894338827605,0.7847522836249484,1.7059766657564788
