Date,ADI_Open,ADI_Adj Close,ADI_Volume,ADI_High,ADI_Low,ADI_MA_5,ADI_MA_20,ADI_MA_250,ADI_realVolatility20,ADI_realVolatility60,ADI_realVolatility250,ADI_avgVolume_20,ADI_avgVolume_60,ADI_avgVolume_250,ADI_log1DayRet,ADI_logMA5_20,ADI_logMA20_250,ADI_logMA5_250,ADI_log1DayRange,ADI_HL_20_realVol_20,ADI_HL_5_realVol_20,ADI_logD2,ADI_logD5
2019-12-03,11.12147590062166,9.662727812017636,-894154.7753960341,9.776695340067718,11.463010854953469,7.085793527347606,,,,,,,,,-0.1406020143327968,,,,0.5225459802006605,,0.9536826985958652,1.2424349455960848,1.600117620298196
2019-12-04,12.856266391871088,7.713100497047776,-581826.2821987704,11.500511362851142,10.182589699098004,8.388857050571307,,,,,,,,,-0.5109111029965122,,,,0.27605599861829805,,0.8577174757264241,0.7175313209133635,1.8741559609032274
2019-12-05,8.41897558426706,12.706234325075854,541215.15519846,11.628904752927212,10.5295092290485,9.20864414493553,,,,,,,,,0.4116046084787272,,,,0.09476050501418844,,0.44272047626939276,1.11301030893911,1.4107272989784585
2019-12-06,10.424911318266766,6.270930416205033,94068.70488786488,8.739885859552672,9.27050900998752,9.223092255366458,,,,,,,,,-0.5082735256325018,,,,-0.6337032075577494,,0.48041947075073316,0.36614897978730265,-2.6277537265659725
2019-12-09,3.98715601560059,1.59208195893045,405420.5794543107,2.876013432790032,2.521477827304821,7.5890150018553495,,,,,,,,,-0.918035630872478,,,,-1.0369464994493112,,0.654645606728334,2.408219284152402,2.100516186524874
2019-12-10,2.7886101107662427,4.104635666825331,2080.702793847071,1.999293007931357,2.976387375501517,6.477396572816889,,,,,,,,,0.38657368192950253,,,,-0.023172042483864893,,0.5505662160703134,0.7730182193667797,1.7152549100228098
2019-12-11,7.339526590014231,7.1761286170786605,-657019.2866623912,7.673972552354172,8.754016802889026,6.370002196823066,,,,,,,,,-0.022514295450006154,,,,0.07700201301422706,,0.5071860467433943,1.7199137211107305,-0.6218095508925711
2019-12-12,7.619539603834568,5.619661924672855,-771683.7472047152,6.9546022729308135,6.805754709342551,4.952687716742465,,,,,,,,,-0.30444444208493543,,,,-1.9048325598890306,,0.8110616735896338,0.415432770723694,1.9582017822385471
2019-12-13,7.103251782119415,6.812184603377844,-601661.5154269515,6.657368002426736,7.710330719729967,5.060938554177028,,,,,,,,,-0.04183981451428473,,,,0.051607826355254086,,0.8808814326879388,-1.0107552316893793,-0.6138662635793132
2019-12-16,7.022946203684228,9.560622442104972,-280615.3317351127,8.673447826709136,7.775774686941304,6.654646650811932,6.821554621681793,,2.7626848924716088,,,-144722.6251170262,,,0.3084700168223939,-0.02477204112935865,,,-0.1079492638347562,0.8650685331764298,0.8546311336967315,1.3714244797491109,2.0755013497055397
2019-12-17,7.752816486510099,6.491856382073806,-111544.05811838154,7.125058158479149,8.001356564587681,7.132090793861627,6.816506161468409,,2.7632170677377674,,,-121911.03204205711,,,-0.17750766784463823,0.04525738286220064,,,-0.13204859980988773,0.8098574676498498,0.8445472968454002,-1.1384091172754351,0.8701298086239013
2019-12-18,8.540429410859815,4.975727202290543,430486.8595093291,8.25831258375753,6.631569588746061,6.692010510904003,6.607485939919532,,2.734889909005673,,,-127972.58364411494,,,-0.5402397575951995,0.012711114193524003,,,0.4865798532588772,0.8421131878922221,0.9193258532082481,1.5227672569881676,0.7886398049875636
2019-12-19,4.821138054178107,3.1254135860569647,601432.9965297279,4.261816938539013,2.727094339549012,6.193160843180825,6.516066351827232,,2.8222410937019773,,,-44661.93067559489,,,-0.43344338904863744,-0.05082528020560299,,,0.4283496474374694,0.86538319873448,0.2942892708267793,1.2138566367355101,0.9139874167256169
2019-12-20,2.9808534353835228,6.140364859723334,-100649.77505874285,3.860499986675407,2.838052248794611,6.058796894449924,6.478516329301586,,2.8219809508083165,,,-63122.72037863858,,,0.7226745165724878,-0.06698027451886412,,,0.022199495531531114,0.8189687318519823,0.2969123206983619,0.15241001497693257,-0.39776521305075857
2019-12-23,4.219501158252584,2.2746196811622497,2213405.7651954703,3.028963476002261,3.882222237451998,4.601596342261379,6.235082128778635,,2.9678412661414306,,,80518.40202995825,,,-0.6179040468033709,-0.30378847704301987,,,-0.15869242292136232,0.7032958547447923,0.308136668950352,-0.16158535965125664,1.9859550775243626
2019-12-24,6.922257116693388,10.076741687311568,-567218.3552782924,9.96933247571056,8.996124487369428,5.318573403308932,6.503463574333763,,3.0637330817806654,,,89326.79889894516,,,0.3754880757024832,-0.2011297824530027,,,-0.027157459782236507,0.6936952566733411,0.2888654284827095,1.3702607133238713,1.2767264805796201
2019-12-26,8.909295186037099,5.583633380792961,1068367.4670142368,8.808410937754516,8.581274913863709,5.440154639009416,6.722756099326948,,2.8104766711807585,,,38432.646961546256,,,-0.46725542665176795,-0.21169071752925603,,,-1.482206216775281,0.7098935220325274,0.7263552302409328,1.1966501690429359,-0.4977347205968974
2019-12-27,11.32696970932983,13.668435815602592,1779948.435893158,12.9156007798084,12.175327584146215,7.548759084918541,6.975812947444341,,3.191163896134823,,,124028.53772571622,,,0.1879026375660176,0.0789343176182315,,,-0.3007359775880406,0.6520826445109602,0.6236879211355892,1.2786239932203673,2.3554642410575077
2019-12-30,10.751427701448849,6.492664091333793,-643191.5066906023,8.634602324154855,8.686817611033135,7.619218931240633,6.9905116588085106,,3.188071556319003,,,109063.86379744881,,,-0.5043656169741253,0.08612010973108185,,,-2.9523799748920188,0.8968752915851071,1.2436095501728675,-0.09537640040194412,-1.0432743747032924
2019-12-31,6.564054229837211,7.214017283288555,-1236440.0293390914,6.019305543610244,7.708583685847984,8.607098451665895,6.863089111648638,,3.1216871800913317,,,34521.10016836597,,,0.09441754337715606,0.22642961595943542,,,0.5243013029163733,0.8961169306103639,1.3862830872938117,1.8647649400419213,1.5972433808747808
2020-01-02,10.437143325732364,8.63342072379092,-155483.20030254452,10.397862471157566,10.710548292241016,8.318434258961764,6.811623757237302,,3.0813258396076133,,,71454.67892304045,,,-0.18973011477518606,0.19984351816863055,,,-1.1625563590595005,0.892552482095516,1.3091302091629191,0.7611593331125805,0.36694668300054367
2020-01-03,8.830878637514445,9.599278270430986,-423658.3406716716,8.926022305853735,8.12887894945878,9.121563236889369,6.905932645906463,,3.138699728346347,,,79363.0759993954,,,0.08343339987142534,0.2782603510130402,,,-0.2267207463603755,0.8795518590688307,1.3316423266896977,0.869308546924685,1.390197954584891
2020-01-06,8.754195229327934,5.476468789730973,217814.15103600617,7.387279339282941,6.915217348611634,7.4831698317150455,6.544444369139219,,2.8373790312414164,,,63193.02579127271,,,-0.46907252842711916,0.13403997469829418,,,-0.7506449658523981,0.8736431333096604,1.302355621930885,1.1496069842651282,2.1031540431268954
2020-01-07,5.464171165549914,8.389018963145574,702366.5662240651,6.590646002876298,7.273417290912135,7.862440806077402,6.650348796486246,,2.8660169148453276,,,93607.91885808272,,,0.42871113650891673,0.16742778946770068,,,-0.38159533927429135,0.8729067144168092,0.630305456239196,0.1908346401905887,0.6399335549960581
2020-01-08,7.731820491089749,7.416179670785183,-1335428.059363391,7.198511132885798,8.22005393790721,7.902873283576727,6.941553682078984,,2.609410439439512,,,6565.486917197634,,,-0.04168028929244617,0.12970077716836764,,,0.021314038481201898,0.8676977059840684,0.46429337719653924,0.6625389315846777,-1.598684006036106
2020-01-09,8.031514248818567,11.044666485812924,1340145.608317283,10.62738256284146,8.832669359137554,8.385122435981128,7.288555223028363,,2.6729705873323395,,,73468.73219336943,,,0.3185745563426316,0.14015365671764088,,,0.5848452340795244,0.8919075707266995,0.49740358285214287,0.9766885129683572,0.8801435276507741
2020-01-10,13.49059949425407,13.566849437057655,1214652.06807246,14.89745143080188,14.065069028400956,9.178636669306462,7.608091264027313,,3.0184776253529795,,,167052.29993011197,,,0.005636166576215553,0.18766636166612682,,,-0.18346332548271074,0.8869315013273323,0.49612227735880665,1.8165609809736531,1.3781541106555801
2020-01-13,11.452824976955412,11.457870172569727,-1371773.1113083027,11.43345244855739,12.32612043512124,10.374916945874213,7.900001676422157,,3.097330335611932,,,137047.8317249326,,,0.0004404227512906071,0.27252808918948723,,,-0.11354056279994144,0.8124371577071924,0.3652444321272757,-0.8838146193253363,1.7886548854643636
2020-01-14,15.105118245734218,12.300840649818198,1431956.8561588922,14.97561745603528,14.782341518003491,11.157281283208738,8.174434478744173,,3.2359283982684572,,,238728.7503042248,,,-0.20536603750258592,0.3110807771806306,,,-1.6436363804344385,0.8615382903011044,0.8268042592607907,0.23586926464533456,1.3640031700173154
2020-01-15,12.205332046538317,9.85773031273004,-1070852.9978087074,10.13469165070704,10.94102175494544,11.645591411597708,8.189289872275427,,3.243300572891866,,,199216.86700054505,,,-0.2136169585445675,0.3521005013637358,,,-0.21526206171330622,0.8601022723317615,0.8128389178252715,0.47009103782529926,0.8926333464485776
2020-01-16,8.210454079081927,9.33311048317421,305898.06166115147,9.24351674891122,9.32284700240666,11.303280211069966,8.331352577330447,,3.2272228765954667,,,220088.97298952175,,,0.12816011443541672,0.30506715053265365,,,-2.5341357162184144,0.9822347442475946,1.0973810880808366,1.0877974069686795,0.5374028998309264
2020-01-17,11.248054513335802,8.702812227602607,-457442.3107072557,9.670501478548148,9.966106156467587,10.330472769178957,8.51770682859605,,3.1293818532375277,,,175692.51447869246,,,-0.2565489635677152,0.19295089566353554,,,-1.2187322648660581,0.9656642247047915,1.0139149262239968,0.14402941949108433,1.5818687946048042
2020-01-21,6.923611911512793,1.9522820449617768,1133359.973658453,6.032753035670368,3.041019618197822,8.429355143657366,8.45905025154129,,3.244645379856556,,,202288.8633351287,,,-1.2659386181904848,-0.0035166302313979613,,,1.0958529577044087,1.0130322951975472,1.3943842088196563,1.9988858868126458,2.2518798496293275
2020-01-22,6.710989069224056,7.813959620034055,472748.73927022377,6.079141012412563,6.170087578000604,7.531978937700538,8.542729989556829,,3.2030129170172428,,,230958.78905157704,,,0.15216548658626883,-0.12592281320931095,,,-2.3974831362698468,1.082555038595262,1.5287441293695794,-0.11782385297477799,1.501157812219365
2020-01-23,4.228824200947912,7.328288413695475,-1062881.4475680722,6.065662448669485,6.346700654539333,7.026090557893625,8.79541342618349,,2.8638879196045055,,,67144.42841339992,,,0.549817996622145,-0.2245999413121435,,,-1.2692646549410145,1.083099307694165,1.45507807286148,1.681945787880433,0.9279986851381848
2020-01-24,13.578713745389138,11.204513383196783,619763.1985112105,12.529324514122962,11.942275279662624,7.400371137898139,8.85180201097775,,2.9013027323064606,,,126493.50610287506,,,-0.19218672304152196,-0.17909090262984634,,,-0.5326465879518432,1.071631431164927,1.283789567557145,1.220993260017286,0.6266883635125164
2020-01-27,9.27773211668783,9.078651268286976,-962707.0363217148,9.32086629380035,11.20251960212984,7.475538946035013,9.02655290535245,,2.797492958777766,,,24939.78093607748,,,-0.02169149010855744,-0.18853434001046768,,,0.6321508097034393,1.1002272102556354,1.4161236334252194,0.5598231119231769,-0.9785943105323036
2020-01-28,8.852231241450937,8.910388971903643,-635434.3371729759,8.759556676058054,9.964378140112215,8.867160331423387,8.788650563167504,,2.575469674615657,,,-95829.35771722921,,,0.0065483512652229105,0.008893421682868845,,,0.18633139335479987,1.1137014315991518,1.2032135249499094,0.8303512505814779,1.939907444093975
2020-01-29,10.779356710417204,6.0654472834021504,2858843.536023652,9.595500227742548,7.364872095034102,8.517457864097006,8.76728972277092,,2.597194775810656,,,79272.39441848351,,,-0.5750246013713524,-0.02890979546804143,,,0.8022832196696832,1.0129644875585269,0.8611293150898471,1.1030039594445753,0.5587653330479642
2020-01-30,5.266245592388671,7.399885710082529,-1131283.0255673293,5.357100407504689,6.503439731307807,8.531777323374417,8.77658314411062,,2.5916709147364045,,,84530.24460707161,,,0.34014685815111606,-0.028289467088820176,,,0.13657366853438913,0.9971422874945806,0.519707323400036,0.4124428812736477,-2.6366979656858067
2020-01-31,9.569915411079506,9.99576460260809,408289.8966050532,10.752642890108874,9.971835976682428,8.290027567256677,8.844700338051478,,2.60557613977839,,,112718.8994524515,,,0.04353709707842549,-0.06476515328547634,,,-0.2474273896365341,0.9840457733757941,0.4188968875689486,1.3687201654221393,0.18958575896474839
2020-02-03,8.538183329376764,5.162916556801349,-369527.2328024844,7.278148221787816,6.4945992024075,7.506880624959552,8.622882252369996,,2.724099001955085,,,115425.45484591085,,,-0.5030466162732381,-0.13859938017735468,,,-0.24392165452244796,0.9838821223845184,0.4293593397621098,0.8051218930884576,1.3650029776047465
2020-02-04,5.842861704648769,7.1888934055911164,-395246.0558820807,5.565291462015978,6.372592570371097,7.162581511697047,8.708503483163003,,2.6457849149579413,,,84772.44450000652,,,0.20731655771990332,-0.19542949784465874,,,-0.21405855966606935,0.9815213599941925,0.45220298856783053,1.032070409977442,0.543193428313907
2020-02-05,7.078592995922833,5.059294824018281,268569.9378690608,6.495231562906611,6.556286566015515,6.961351019820273,8.54201727620664,,2.7688462241373424,,,63082.6130822563,,,-0.33584804782166233,-0.2046236273664261,,,-2.7959801307774126,1.1196099623865867,1.1977376249048386,-2.2670081952582977,0.006133610278363236
2020-02-06,6.340651367648633,7.1864306679631085,-750499.0173284994,6.209894517919508,6.930154625780318,6.918660011396389,8.530529826065536,,2.774234312135094,,,92329.06518400088,,,0.12521311587534603,-0.2094293619223665,,,-0.32814287129325836,1.1136335631770695,1.1356342783922428,-6.006481690890288,-1.5443290440406678
2020-02-07,7.523116622209031,10.33648410109474,651961.7410402771,10.614370519074145,8.976234172826835,6.986803911093719,8.495120706829626,,2.744819579336156,,,57919.87182015058,,,0.3176992858036184,-0.19546874982955262,,,0.49355922143388725,1.109022980556987,1.2615745498841995,1.663393622091148,-1.0766957252905172
2020-02-10,10.15047672942582,6.489580033388634,-555952.4279280149,8.060081590907544,9.382672559987084,7.252136606411176,8.141257236646174,,2.502020550929897,,,-30610.352979873154,,,-0.4473228539803659,-0.11564848998208355,,,0.2795926680781041,1.121392923605385,1.3206912038659673,-0.3611841887842222,0.28266712604289723
2020-02-11,8.886984182014231,7.946367558630271,-183956.6063985536,8.444219215815565,8.97438783988244,7.403631437019007,7.965682105949202,,2.377122962496249,,,28780.472265614302,,,-0.11187284146657818,-0.07317196303328763,,,-0.6345601644209455,1.1178324642839728,1.3102425922222705,0.8713421272920001,-0.2777658635812167
2020-02-12,9.035939177184318,9.824963551050203,-479287.5072226536,9.859468405471349,10.632741652843691,8.356765182425391,7.841888251010802,,2.197131952520187,,,-66781.74590346299,,,0.08371658051453539,0.06359175860855579,,,-0.25712280337183757,1.08788483904532,0.4632293503018124,1.204587670555418,1.561437868713983
2020-02-13,7.304808547159808,7.665825507468469,375012.6684369078,8.743822214408354,8.022486199376416,8.452644150326464,7.732293010747723,,2.145344335716407,2.7669903936154343,,5511.537408817775,20001.926430778865,,0.048239368430843296,0.08907385313645602,,,-0.3266502099940143,1.0868337689119163,0.4630374140370084,-1.2710316502401806,-0.7352307215258973
2020-02-14,9.133613794207731,8.015067032201074,15193.495825194055,7.770063894379902,7.748416390301841,7.9883607365477305,7.666390838199066,,2.1135904435377664,2.764471926027266,,-9023.690882980096,29718.083354828166,,-0.13063828227905128,0.04113962535445292,,,-3.8328651162574956,1.244148848731609,1.64247238237733,0.5932696717368001,0.8421778047700444
2020-02-18,7.883139007343345,9.077435875768517,44406.19623018731,9.444902172185834,8.014885225190866,8.505931905023706,7.685122020607362,,2.124888707364486,2.7637419740094518,,16068.734463892053,21262.88843282319,,0.14106558446169237,0.10147753664933247,,,0.35768629524702494,1.2483891033636276,1.657442503273734,0.3447311578614617,0.950829672761056
2020-02-19,9.941171699710353,8.645872385629005,-40131.56697971048,8.755829126664935,9.755912981392598,8.645832870423453,8.019801537640724,,1.648049370908924,2.7447850004817305,,-42605.84256801612,38340.36336383923,,-0.13960286475131353,0.0751637801392688,,,8.385121205178089e-05,1.199854832119237,1.7100237664294233,-0.4607579372014107,-0.35738258425890423
2020-02-20,6.261224910115089,1.4689227024966698,12545328.41241597,6.375073281694327,2.484338531057972,6.974624700712747,7.702549691763854,,2.206019704468487,2.85763727370407,,561023.1410892712,242953.06992073654,,-1.4498465618365994,-0.0992728829387079,,,1.358598021706072,1.1826371690107722,1.9734164429563423,2.0292677747653545,2.122984732211994
2020-02-21,1.78023068330981,5.409385255046487,-1766429.888057068,2.6708096661012064,2.7493365418655173,6.52333665022835,7.606604533831404,,2.264117789809574,2.870809790629866,,525845.7190648214,224502.84983605985,,1.1113925018999757,-0.1536308863184704,,,-2.544314346363442,1.2677083319498494,2.167572731504719,1.1744885226576627,0.8137884619472143
2020-02-24,7.796673707780258,5.682172150434525,-1421157.452940876,6.25231957150271,7.869599394534234,6.05675767387504,7.330487472193292,,2.1353175189983387,2.857230229721721,,423799.68649221706,213206.66383134577,,-0.3163636145403858,-0.19086739781381418,,,0.48074561635410806,1.281694380714104,1.4709070562197124,1.4382341903439844,0.8471099349159822
2020-02-25,4.470445803604662,4.177137201917319,-113599.03286580557,3.8944608401273513,4.866910931889123,5.076697939104801,7.085411768874809,,2.2042821542316586,2.7692888860378546,,466255.0866650126,176542.5048542121,,-0.06786200402738843,-0.33337695160159697,,,-0.027936524331597993,1.2638570837156033,1.4529121497951054,0.2088401866704063,1.589296157106154
2020-02-26,5.46172108050304,5.959486982739534,-1318199.9450382213,5.572890823378771,6.678158190526219,4.539420858526907,6.937866669416603,,2.1742525660532688,2.774245257045781,,432116.8062717503,153438.66209341245,,0.08722044435492017,-0.4241948912099791,,,0.10008726692123128,1.262012421008688,1.4561203688164406,-1.2826018394929464,0.9881965736193601
2020-02-27,6.516160744704109,6.215459494199109,345780.81250796234,6.545455816944482,6.300675503040935,5.488728216867395,6.945367279956452,,2.1713413457722117,2.7741058647476313,,306463.67009596585,164933.30943729935,,-0.047245704338778075,-0.23537828469241492,,,-1.4073941486382646,1.2504518107431042,1.2635093246118387,0.7121270637507742,1.5574152556427494
2020-02-28,6.692594000651539,3.83262338504737,1666923.8931235876,6.047024530648912,4.801163196536933,5.173375842867571,6.767004163704693,,2.276031415523248,2.8000972978549545,,446374.01603051164,188475.12026864974,,-0.5574520163364394,-0.26853302944305857,,,0.21982712533751145,1.2527581825689944,0.7400059361673211,0.7546484051970884,0.4553732946760603
2020-03-02,3.9776364046943087,4.375778202516003,167279.09695266467,3.7981780099329834,4.856249461666209,4.912097053283867,6.48600484370009,,2.2021510578869607,2.8130468514121545,,434323.47604789224,206165.6848077947,,0.09539660413297998,-0.2779458056236113,,,0.05644786587523634,1.2575419165555304,0.674311446196181,0.6095923455763395,0.26727063002294227
2020-03-03,4.248059767665694,3.212730419906009,322996.2556884028,4.119150964495404,2.9521013699814915,4.719215696881605,6.388495536855322,,2.3046122849329023,2.8635799994918583,,468949.65047243657,221246.06043924758,,-0.27934117975188416,-0.3028561805518403,,,0.1544788498426556,1.264337191859889,0.6914623535752137,-0.4782084527152324,-0.036242100336398984
2020-03-04,2.579143006791128,4.634409172879614,-115318.1413746802,4.989686603831345,4.85687009154023,4.454200134909621,6.260771325219747,,2.3285802160912463,2.7943362343886773,,482946.0461978066,210303.83882969528,,0.5860515442577114,-0.34045589084021544,,,-2.018786710127799,1.3106613546922328,1.0412871252167182,-1.3523530581616696,0.28147118213655514
2020-03-05,6.320601207334889,8.261568289410576,370740.8917792724,7.445423053103667,7.209234024065893,4.863421893951914,6.4208849984893615,,2.3515990704454444,2.7952829516158166,,488054.59389331716,214915.04194455207,,0.2678001036795083,-0.277813674872714,,,-1.4431228240631675,1.2194967629326736,1.0483196483849504,1.6191580919539013,0.715939840705876
2020-03-06,7.419173042484118,6.42152910631016,724283.2019290561,6.50518303072748,7.2490082506198945,5.381203038204473,6.382639920406715,,2.3447032367169918,2.6988028815425316,,561793.704856195,220229.41898579785,,-0.14441133327346875,-0.1706698301759338,,,-0.2959491912463957,1.219709519554444,0.9690967354212031,0.580605348323959,0.9512352849896258
2020-03-09,7.809308248912586,8.280656358917867,63045.47064365819,8.19739790909641,8.55079026177988,6.162178669484845,6.279848533297871,,2.2030277407954815,2.6690803799506733,,532347.891336364,221245.49844996133,,0.05860584820970732,-0.0189154661610916,,,-1.0401763585964592,1.2044306868777273,0.8716359420842864,-3.9586917722202464,1.362226580859113
2020-03-10,5.850381969480992,6.074648744108046,-544468.3455134174,6.096042516026628,6.064074414925798,6.734562334325252,6.259101968833841,,2.202902446178276,2.6741113343745306,,532922.0954570939,223121.3474691109,,0.03761721461448308,0.07321610461976064,,,-3.4430167139574963,1.3498022183076495,1.1831138145016473,-1.0587753360002317,1.0514921427123802
2020-03-11,8.05898419797522,5.014637506690761,4501.5925506646745,6.449071078709324,5.704493279150981,6.810608001087482,6.112515466236866,,2.182163088269842,2.6818233188979685,,542345.0054045548,236057.76979836723,,-0.47442638156315353,0.10814301174423978,,,-0.29493793324674233,1.3531610886392353,1.2940944420229958,1.183571766799558,-0.966983328266492
2020-03-12,6.570318872371445,7.313283678790228,-176787.55546025606,6.7939094248778105,7.886471656508533,6.6209510789634125,5.986931472623867,,2.0237930238090933,2.680975999833815,,557470.0029926747,243139.00246447884,,0.10713001063851961,0.1006600212982357,,,0.08852560895635185,1.3614345125364997,1.4271992792805328,0.21400991409918907,-0.053100599611410886
2020-03-13,7.203490553499549,7.233907189281936,216289.7793644173,7.904252980388534,8.131380873781211,6.783426695557767,5.965335556714541,,2.0071708479869916,2.66500928919176,,549533.8585390502,251420.75431613764,,0.004213596013171751,0.12851707836200812,,,-1.4822420131386824,1.3695686915240501,1.3792985003773834,0.7971781699553164,-0.2077894277641762
2020-03-16,7.152521018091804,5.8709807862671255,-46213.32155246753,5.96665156483229,6.267744282947845,6.301491581027619,5.858131244417843,,1.9483273508694496,2.669384987656225,,546463.517670167,252509.59992556958,,-0.19744318007771036,0.07295571180837178,,,-1.2003370280593768,1.1696747156964822,1.3755157544817251,0.3662410670986967,0.879492121283492
2020-03-17,6.498877424791331,6.7453882224887,-762664.3743763103,6.862103282322337,6.794484234427742,6.43563947670375,5.741528861753852,,1.8104228959237603,2.6531611131263513,,506109.9891398422,232623.74602747554,,0.037229586972714244,0.11412568380193645,,,-2.6938655620352496,1.232875617836032,1.0904046159605627,-0.7163769816547999,-0.39937447614956084
2020-03-18,7.421983041832377,6.130793883931702,-512218.1897904456,6.887740202457039,7.208882253196407,6.658870752151938,5.615774936668987,,1.680774024996333,2.6005769497256748,,482505.6579993054,214062.89292213932,,-0.19112202823930544,0.17037032290096993,,,-1.1358717280699135,1.2215649082593516,0.9924447024810762,-1.347792761603098,0.10989097711856546
2020-03-19,6.4265672727875085,6.682245206481284,1003962.3994765484,6.800420585580412,6.903921626591369,6.532663057690149,5.876441061868218,,1.3814002039645186,2.5971910890778713,,-94562.64264766566,232473.09583106087,,0.039013505289217355,0.1058633620158679,,,-2.2681736082504083,1.1467129170095105,0.6910458408881126,-2.762353030008365,-0.46038844792086653
2020-03-20,7.722918555162948,6.305097810613276,1345078.340917699,8.884612437190484,7.728769155648422,6.346901181956417,5.9212266896465575,,1.3799800604814216,2.5138516883562767,,61012.768801072685,218000.97209309798,,-0.20283386130157458,0.06942305243134426,,,0.14483019145950413,1.1145195984722107,1.1089674784732535,-1.7469547984163214,-0.07385175103029272
2020-03-23,7.089401080117128,8.842993416741194,69805.61683775298,7.945567463447603,7.677119402930543,6.941303708051231,6.079267752961891,,1.524580849389215,2.4969162403266663,,135560.92229000415,228618.03829503208,,0.22102457804790596,0.132605357705337,,,-1.3150978268851994,1.0710073629103185,1.104185446943166,0.7704545553544955,1.0892393766695203
2020-03-24,8.066335238312092,6.546679836008408,-437586.4952556882,7.165442606571332,8.128579435338452,6.901562030755173,6.197744884666445,,1.459672374335824,2.4879875479102775,,119361.54917051,203518.80559053333,,-0.20874123162438118,0.10756226964544151,,,-0.03755979133009917,1.0705662250096457,0.991565786999617,-1.4205462138881157,-1.615916923569745
2020-03-25,7.805777893110047,5.874365492740438,-888263.2746309701,7.139948341758242,7.118853546683681,6.85027635251692,6.193488810166491,,1.4605274910018908,2.3571266280234475,,140858.38269087253,159048.6104151312,,-0.28426616203651434,0.10079044658898456,,,-3.858728947861146,1.218862516176597,1.6603174878974014,1.0880998676187628,-1.360905829990612
2020-03-26,7.335399957898701,6.520103222999609,115964.10954164248,6.574214231972277,7.359683521555709,6.817847955820585,6.208720996606515,,1.4623561442720099,2.35696867834401,,129367.54754255657,171701.20401900198,,-0.11782172986762394,0.09358895700490907,,,-0.24147391869820015,1.2343697356348373,1.6631995102876223,-3.627723660121965,-1.8192828863552093
2020-03-27,6.850108724259982,6.878716425748664,3126198.136694032,7.01044558323521,7.163140539833535,6.932571678847663,6.36102564864158,,1.3566666626213668,2.3575905951400298,,202331.25972107876,244411.840119554,,0.004167544211828428,0.08604120813258369,,,-1.8793130954737556,1.204655020654693,1.5377463710993284,0.004341495065207112,-0.5557905370584172
2020-03-30,7.480997405406015,6.912448771296766,577108.5475710318,7.732281261347538,7.444634244158252,6.546462749758777,6.487859177080618,,1.2775690195593823,2.3515731722282354,,222822.7322519971,256621.7025841136,,-0.07904217026870554,0.00899225412722982,,,-1.2460211853101688,1.167198567638149,1.5397548961884675,-0.9356123267272419,0.6578021628180838
