Date,OTLY_Open,OTLY_Adj Close,OTLY_Volume,OTLY_High,OTLY_Low,OTLY_MA_5,OTLY_MA_20,OTLY_MA_250,OTLY_realVolatility20,OTLY_realVolatility60,OTLY_realVolatility250,OTLY_avgVolume_20,OTLY_avgVolume_60,OTLY_avgVolume_250,OTLY_log1DayRet,OTLY_logMA5_20,OTLY_logMA20_250,OTLY_logMA5_250,OTLY_log1DayRange,OTLY_HL_20_realVol_20,OTLY_HL_5_realVol_20,OTLY_logD2,OTLY_logD5
2021-06-16,0.9633254113658172,0.1816731382378495,-1065756.4348444818,0.7041820462545445,0.6361851793593267,0.27961198291040257,,,,,,,,,-1.668182140220613,,,,-2.6882936499378456,,0.9056018399525808,-1.5711153235723634,-2.127334728543656
2021-06-17,0.1965658726455643,0.3214786922499506,-916751.3304919356,0.2852453353100728,0.1924889073486291,0.3768012667885749,0.3134324700628688,,0.3577129954009218,,,-188071.04524888942,,,0.4919336605506022,0.1841339742903515,,,-2.3777782757295065,1.233852743645092,0.7877928704347092,-0.36879620274494496,-0.7216569093263704
2021-06-18,0.1788906542898551,-0.0967452144908342,1656576.6772243,-0.0954849469863976,0.0919870071058532,0.2786623015767777,0.30665872651969667,,0.36440864709828275,,,28823.846026279592,,,,-0.09573482916043959,,,-1.6741260229342647,1.1592795181209898,0.581476871563751,-1.2786304305370142,-0.7119328799423039
2021-06-21,-0.1550856705593126,0.4035315789817328,-361322.29350046976,-0.026167465326683,0.1525647053736012,0.36459664452785095,0.31196344398623416,,0.3650390096321827,,,85134.435665244,,,,0.1559056448080383,,,-1.7218668467168914,1.1435933733347627,0.5899661217192186,-2.5003912794716068,-0.8447338159312789
2021-06-22,0.3987404527708094,-0.1689883868343553,365340.8522172696,0.249493293498384,0.159078858304321,0.12818996162886864,0.27958462940390827,,0.37797238081085294,,,160089.9620516132,,,,-0.7797917963350616,,,-2.4033513429814617,1.0994267830745308,0.45081031527703097,-2.6277174568907373,0.1672361880385731
2021-06-23,-0.0758162596219289,-0.9391126405009976,7825363.715417013,-0.2334900890936353,-0.8422913601004529,-0.0959671941189008,0.1836072252636522,,0.4306786092033558,,,572677.2618415161,,,2.516622653418301,,,,-0.49626338471210707,1.177419038912591,0.7743066949193378,0.2946409676890167,0.11403002746876795
2021-06-24,-0.8007349995384052,0.1991407030561642,1411450.4233008493,-0.4943290318240194,-0.3439594404204857,-0.12043479195765809,0.17563551298601804,,0.42874074149085184,,,652035.6235161537,,,,,,,-1.8946590727254335,1.1342777983100216,0.7006314615747629,-0.9993216145788659,-2.1009676615151007
2021-06-25,-2.190128260183384,-2.3359682694916257,23769964.80015185,-2.0777671755826352,-2.2069289870639386,-0.5682794029578164,0.046122298502994985,,0.7055810026652399,,,1853679.891914773,,,0.06446637320090243,,,,-2.0466893080951567,1.105641483116585,0.7248205329477898,0.3342237313343839,0.8061289552543444
2021-06-28,-1.2459895693195175,-0.2468935105129279,-1520504.6502090285,-0.4694508111453652,-0.9093141946302524,-0.6983644208567485,-0.0034521051352813777,,0.6885487715899886,,,1785057.7533951036,,,-1.618728215842256,5.309756830341112,,,-0.8212910923622778,1.1465708381699367,0.8266704786631193,-0.8073596178659678,-0.43012914600875535
2021-06-29,0.0892367381996415,-1.0502449326754766,-3512439.048131425,-0.2968704691470476,-0.6031255819677082,-0.8746157300249727,-0.0806612946477518,,0.7158741833518878,,,1632988.9990675137,,,,2.3835257842151676,,,-1.1833368223379532,1.1611697627219448,0.6706828883158419,0.251321468002021,-0.12640649697842699
2021-06-30,-0.3641037202315162,-0.1648938513421951,-186836.08847744015,-0.57082852328619,0.0065707694083414,-0.7197719721932123,-0.09879888059841035,,0.7130359052283383,,,1641551.77403949,,,-0.792136831059092,1.9858481818471514,,,-0.549221236737545,1.188736205887308,0.6552863857693865,-2.5010401881810003,-0.25590077200520267
2021-07-01,-0.3457562895718924,-0.0333866259502615,-760611.5813758615,0.225679895651611,-0.1705309607966727,-0.7662774379944974,-0.11155233764449397,,0.7092732108726497,,,1574977.265726957,,,-2.337578762334669,1.927050418075633,,,-0.9258087436587635,0.7953302109113765,0.5732375886225397,0.01671778260586027,-1.458747516748835
2021-07-02,-0.1365569100960355,-0.9204059036909352,990329.3869207596,-0.6633728709012674,-0.7315253752367266,-0.48316496483435933,-0.18333697051972817,,0.7151208009823666,,,1641188.3932443454,,,1.9080733208902678,0.9690323088803396,,,-2.686007374112576,0.8221013318320078,0.8433743032624771,-0.28035954458554835,0.3475268838014225
2021-07-06,-0.7251915462505689,-0.1455349852986032,-3298956.4826695803,-0.6831959337861182,-0.4233141149312009,-0.4628932597914944,-0.20095210601898458,,0.7093213545668743,,,1490738.911771517,,,-1.6060193151884463,0.8344298859468438,,,-1.3475282941682354,0.8271123551669156,0.8113581534801663,-2.1879326472059244,-2.28909129305217
2021-07-07,-0.3000846332092415,0.1255094432129855,-2620777.647991172,-0.0321502126748596,0.0823932113448009,-0.22774238461380197,-0.1676813200266017,,0.7081906971172633,,,1277391.9428843805,,,,0.3061498247027195,,,-2.1668012788045936,0.8201375625308882,0.88062622627634,0.04489243206551842,0.16190996362088045
2021-07-08,0.0329020607965677,-0.1129840989355157,-1957024.1243504267,0.1446961032070266,0.0262188169277601,-0.2173604341324661,-0.18837190438354412,,0.6997772724407959,,,1127943.1598361852,,,,0.143138738867278,,,-2.133034013747544,0.8207490583414735,0.7046222521367459,-3.42495067988149,-2.9582485988195755
2021-07-09,0.043564330919164,-0.394996255057614,83944.52528715692,-0.365353939011797,-0.2887810960216015,-0.2896823599539366,-0.19989833077937927,,0.7012598224084235,,,1177898.10526123,,,,0.3709761209926786,,,-2.56951279525037,0.7705544478759642,0.5251550171679166,-0.652954443300969,-1.0171900216501022
2021-07-12,-0.6564107033940596,-0.5366172858472167,3951122.822106144,-0.7714809666720033,-0.9366320879920852,-0.21292463638519293,-0.2464266756501477,,0.6905744355818605,,,1358408.688763508,,,-0.2015015141620931,-0.1461262040540533,,,-1.8008943374615647,0.6885592455110734,0.4569367493019608,-0.8588873233952167,-0.9576633523263649
2021-07-13,-0.3584703985435382,-0.8298115525346255,-618974.3979803566,-0.4925954719968457,-0.418952421348032,-0.34977994983239735,-0.2866102464881973,,0.7003940747189068,,,1317837.3031520143,,,0.8393525435533409,0.19918097536201643,,,-2.608525496956932,0.716067478488292,0.33643810905565685,-0.8328339415641677,-0.3793931050178334
2021-07-14,-0.9078407144703772,-0.629405639185121,2030742.9002234112,-0.8499476104176997,-0.6069526904654383,-0.5007629663120187,-0.36873277983048114,,0.6330381204995391,,,1263244.1011413287,,,-0.36629299440986923,0.30606066019524025,,,-1.4147147414063619,0.7094366487641544,0.5096737671718243,-2.3774341498904272,-0.281150009703639
2021-07-15,-0.4896752583226025,-0.6440032941084706,643512.7737016156,-0.588703364726709,-0.608479217280494,-0.6069668053466096,-0.41001660144779717,,0.6220825838282334,,,1348707.5615686337,,,0.27396140788698586,0.39227645293529745,,,-3.9232936535505396,0.8355996092893322,0.9620635814034673,-1.683040005656084,-0.6329571092919514
2021-07-16,-0.5313400118148142,-0.3968472489264822,829099.0958060203,-0.6277518570535161,-0.6768117300297893,-0.6073370041203833,-0.44593289850661877,,0.5978926386727117,,,1436000.0828835315,,,-0.29185069665327046,0.30891534431736,,,-3.0147138293057116,0.8687647669646489,0.9943995753636452,-1.458613944587951,-6.292032557731096
2021-07-19,-0.3770675390838347,0.4269857468926954,-307310.5689964434,0.4178443959646341,0.1368182841792151,-0.4146163975724009,-0.4197463504374423,,0.6248526881982588,,,1337805.7205724944,,,,-0.01229685174677685,,,-1.2693076894623352,0.8782104911893555,1.115840547771071,0.0685825589213509,-0.03707586094467974
2021-07-20,0.416783976243674,0.151769144034934,-974246.622929582,0.2633187740941967,0.3161294556811302,-0.21830025825848892,-0.4323344721847822,,0.6097476161319785,,,1307159.5041010387,,,-1.010207467914368,-0.6833280832433867,,,-2.941041805947538,0.9106469733272572,1.13763626351769,-0.6003558194788194,-0.018591051050234272
2021-07-21,-0.1006021258221689,-0.0743092813617778,-3121523.5584608465,-0.2594109147185639,0.0662304390832977,-0.10728098669382032,-0.4276005169111533,,0.612262139512918,,,1132816.283567133,,,-0.3029375275673043,-1.382737951715463,,,-1.1219586449276082,0.919132386332353,1.2132872271051247,-0.6905604724668806,-0.5886135626057937
2021-07-22,-0.0940735559553509,-0.126687990307337,-961127.1848877613,-0.1952821954728207,-0.0641002703397335,-0.0038179259335936024,-0.38697928440147034,,0.6034259919568634,,,693491.7385518942,,,0.29765030798372316,-4.61866383707162,,,-2.03117017771663,0.8628841766543457,0.8933696644916169,-1.2784911476468515,-0.6591027184142602
2021-07-23,-0.1935448400010795,-0.3446046363095325,-598095.0253521875,-0.3025053721067134,-0.2744035598060907,0.0066305965897963445,-0.41416655136975516,,0.5876721091244517,,,593014.4661192424,,,0.5768885612847027,,,,-3.571921210038048,0.9382528516345322,1.0591672400467025,-1.3082400106503749,-2.9518567834545997
2021-07-26,-0.3728838732491519,-0.1421806684893516,1299826.460408304,-0.1877143734907731,-0.2080631169939293,-0.10720268648661306,-0.30447717131964147,,0.37709631073348815,,,-530492.450867935,,,-0.9641684771964496,-1.0438748044716804,,,-3.894736113316441,1.0290440862233956,1.1382607314163415,-4.167387742015217,-0.5635824177010704
2021-07-27,-0.1331627489804407,-0.1811389929039855,961823.8453920912,-0.3470990313144719,-0.3726346547820256,-0.17378431387439697,-0.30118944543919435,,0.37791054143603264,,,-406376.026087879,,,0.3076925964808509,-0.5499244987383014,,,-3.6676808029850365,1.0398456413971313,1.2183568980176138,-1.8111524428018322,-1.0998886921077446
2021-07-28,-0.009947514445205,-0.2904188818647704,-1434975.1313393484,-0.076024558479169,-0.0396917703824861,-0.2170062339749955,-0.26319814289865906,,0.33432384787865643,,,-302502.8302482752,,,3.3740015855702605,-0.19298106244692134,,,-3.3150346920470164,1.0349608382422226,0.7370415196438209,-1.9089347493211937,-1.5319695902506851
2021-07-29,-0.3170786516189512,-0.0562627350331759,2192509.085605565,-0.0287588946770096,-0.277035606265926,-0.20292118292016323,-0.2577665870832081,,0.33687767288391335,,,-183535.57154412492,,,-1.7291174394155435,-0.23923683203283425,,,-1.3932113822927383,0.9731320498440096,1.0139614304521944,-2.080431969024636,-2.6532033404600495
2021-07-30,-0.2686308790810123,-0.3435465000967941,-598044.0511251278,-0.3455776374167927,-0.106634859523357,-0.2027095556776156,-0.2732745807905347,,0.3331229133366465,,,-175407.19503158826,,,0.2459842334084244,-0.2987028858399047,,,-1.431531178756916,0.9390619437863735,1.2298985054423153,-2.9350583685844853,-6.851246208333616
2021-08-02,-0.1866732327765765,0.024488451212119,1385250.9964934853,-0.2622259208036839,-0.1684793756949849,-0.16937573173732148,-0.226029863045382,,0.30207085605343204,,,-155661.11455295194,,,,-0.2885476160668782,,,-2.367160466984552,0.9369253559554742,1.0477163730681527,-2.516382626643064,-1.791744751127543
2021-08-03,-0.0120031335808175,-0.2774675821454835,1795080.4609690951,-0.1609169169097022,-0.1357953104049691,-0.18864144958562107,-0.23262649288772602,,0.3016607839207045,,,99040.73262898182,,,3.1405363578311816,-0.2095860113523089,,,-3.684026986213161,0.944530297125008,1.0525390608614906,-2.716905524732318,-2.3399901273785177
2021-08-04,-0.3185371749876999,0.4052496662857292,-1279998.3764175095,0.1711445905519548,-0.0310673576274593,-0.04950773995552114,-0.21863948173408881,,0.324742591070814,,,166079.69620766497,,,,-1.485295151120366,,,-1.598438883244363,0.9639407725452654,0.9718987969978691,-0.9655828324243517,-0.36288195600003886
2021-08-05,0.3220126328145776,0.0641747017587244,-2254332.873141356,0.1716875361778953,0.4448512793269339,-0.02542025259714108,-0.20978154169937682,,0.33014739922531533,,,151214.2587681185,,,-1.6129816976842797,-2.1105205089742354,,,-1.2976838718456392,0.9976219011935289,0.9899123211911481,-1.0739910428070887,-2.1166248576284445
2021-08-06,0.1355654869501181,-0.1108640877274593,-593360.4102381496,-0.132806676235897,0.0326834768077528,0.02111622987672588,-0.19557493333286907,,0.32786329125670344,,,117349.01199185317,,,,,,,-1.79884358416079,1.0074285649380612,0.9426515502032665,-0.6614280842829483,-1.4580807922378853
2021-08-09,-0.1495912804619505,0.0859102313954478,136911.00726694055,-0.0572834604072456,0.0437448783365894,0.03340058591339164,-0.16444855747073583,,0.32330036576625354,,,-73361.578750107,,,,,,,-2.2923542198744107,0.9978067381660332,0.9389142070545151,-3.8288070469190933,-2.7899907806166264
2021-08-10,0.0074618848085146,0.2439866505073329,771870.9853017889,0.2866145994596456,0.0672512453924873,0.13769143244395493,-0.11075864731863791,,0.2949039699595504,,,-3819.3095859997206,,,3.4873054751604196,,,,-1.517025773044517,1.0172953341525777,0.3762652963508035,-1.0360580335996352,-0.6511337693650769
2021-08-11,0.3689699161793278,0.0991084532873705,-598653.9302113019,0.1189051084531822,0.2866767475575615,0.07646318984428317,-0.07433294269501335,,0.2715367123630978,,,-135289.15110773538,,,-1.3145003744706703,,,,-1.7851515152983415,1.0021062026390255,0.3728074186598904,-4.327673163620738,-1.1837088030922884
2021-08-12,0.2630597385449524,0.5437517596083934,-523158.41543934494,0.3579247076865925,0.1719082992634035,0.17237860141421696,-0.014945190009170157,,0.27027060743464,,,-193622.7105647834,,,0.7261116693178435,,,,-1.6819203918308825,0.946055070319782,0.28961949935287623,-1.204756080669906,-0.7348506929828208
2021-08-13,0.49870685481525,0.0224410413115396,-48386.23439907376,0.2876612641345266,0.2578428023009378,0.19903962722201676,0.006019224502730934,,0.25491342573604575,0.5255164022440919,,-237496.9770750381,336810.6868532013,,-3.101126973990659,3.4985455057909824,,,-3.5126275526798576,0.9724852606740992,0.8107993646513285,-2.5682785373504227,-2.015114575125866
2021-08-16,0.055881288712114,0.0077666588932965,703807.5648892042,0.2751506455679102,0.2147728158339141,0.1834109127215865,-0.01494172989723901,,0.2349287961731496,0.525450821516052,,-186941.07038075573,393229.49873933935,,-1.973389525218084,,,,-2.8071332988075897,0.9464298137854522,0.8631476515446259,-0.6236489154710104,-2.549207471150865
2021-08-17,-0.0228150102627893,0.3241003097902224,-697998.9958137351,0.1081918582177987,0.0416406784173029,0.1994336445781644,-0.006325171609474589,,0.24433705514370024,0.5257545249839043,,-173128.68902496336,406388.4169137731,,,,,,-2.709784006266664,0.9406809671403181,0.7655088283446753,-1.198457148631105,-2.524308911569775
2021-08-18,0.3168628740998862,0.1062777557627212,-812685.970565696,0.2251777634137983,0.3273100160796538,0.20086750507323453,0.0027041802467503615,,0.24502828300602375,0.5216847364294599,,-57686.809630205855,411739.81199618004,,-1.0924131020751533,4.307846696704867,,,-2.281486710787679,0.8940307608071916,0.6767859205069205,-2.317586078576755,-4.937946912875549
2021-08-19,0.1235856301208473,-0.5613687606880191,3735694.437762584,-0.0923661172891732,-0.4836282218659313,-0.02015659898604798,-0.019029858272283744,,0.2746027667158399,0.5079377266336935,,177154.2715023114,481107.7572985739,,,0.05752249419645214,,,-0.9383775993909946,0.9513686777396783,0.9536257362811575,-0.1216377512476032,0.09995439716376861
2021-08-20,-0.4622657518544066,0.7826657437494893,2568677.169146682,0.3572680152034664,-0.0016778359406748,0.13188834150154197,0.037333660730667344,,0.31671894289574914,0.5169321908686755,,335492.88122725487,526847.656954217,,,1.2620603147374412,,,-1.0245837343377922,0.9535322996860504,0.9085127929016864,-0.3909884208576118,-0.27414122829832543
2021-08-23,0.665090758449363,0.0168661148228075,986012.9987195116,0.2065829618234103,0.5413809648776784,0.13370823268744417,0.045285999896275304,,0.3139590669822635,0.5153367519792246,,319802.2081428153,547663.2163965511,,-3.674616941139984,1.0826621263746108,,,-1.0942279049775916,0.9036017095023822,0.8246557609030953,-0.547775133835953,-4.6995406552125285
2021-08-24,0.0922112709957323,0.0483859951157272,-2191001.825501768,0.0255756323696925,0.1808955384578059,0.0785653697525451,0.056762249297260925,,0.30940884770006727,0.5043823917316766,,162160.9245981223,513614.21730178245,,-0.6448719534265819,0.32505953423982115,,,-1.8622683787537142,0.8266973289947271,0.5979473927616985,-0.30886519404997154,-1.2883900411014955
2021-08-25,-0.1341613765340747,-0.1842881905521265,-275853.6985617788,-0.2752648819663488,-0.2568290741762205,0.02045218048957557,0.06206878386289313,,0.30400400414617945,0.4988110486612655,,220116.99623700077,516867.7216854131,,0.3174574074612386,-1.1101536850282663,,,-3.993460429968617,0.893839815964466,1.2899037902044355,-1.603682977012594,-1.235924718763307
2021-08-26,-0.1256455383164976,-0.4105817987249933,553434.129282692,-0.2567916304361404,-0.3152896894324417,0.050609572882180744,0.04435283067830226,,0.32110576886038333,0.4989632171156622,,138163.24842085715,532059.8169720741,,1.1841104205825683,0.1319642131839939,,,-2.838761704845185,0.8960741628601712,1.2585650146018976,-0.7787752373076917,-1.891887286277216
2021-08-27,-0.3704734929350639,-0.2377815352593879,-1623646.821967665,-0.3048083171655928,-0.150041820693179,-0.1534798829195947,0.049641078920172575,,0.3151978475874013,0.4974023716896206,,86883.10987873029,495484.3935246997,,-0.4434295650942573,,,,-1.8658377723078499,0.8835375194380783,1.1166117315991309,-2.9281980308133626,0.02024104001151202
2021-08-30,-0.1494618845747561,-0.1869932915296619,20373.917772646997,-0.0707956368136359,-0.09132521534766,-0.19425176419008855,0.03906699178308353,,0.319602625275167,0.49061418770363097,,18639.25594268837,501388.8448780273,,0.2240313343905966,,,,-3.8858885774350824,0.9649208968950451,1.038891480567004,-1.4979479379696983,-1.5903247072814806
2021-08-31,-0.2794449294570373,-0.384909610884276,1739967.333435413,-0.348845048928049,-0.3507851049796393,-0.2809108853900892,0.0336948903461439,,0.32604130810398846,0.489810358591806,,15883.599566004263,535221.0813221677,,0.3202032889717504,,,,-6.245038413751986,1.2855901278095647,1.6341764070422056,-1.9164518087781393,-0.836335091067744
2021-09-01,-0.5488395289828301,0.166713821162852,1724548.643757102,-0.1715320386560845,-0.5159867453823628,-0.21071048304709347,0.021768098090000042,,0.31594069015150017,0.4883609241805145,,166110.95057473486,536527.5298889268,,,,,,-1.0657926725674898,1.307345681352548,2.012838628134677,-1.0392860735793001,-1.0469633241509906
2021-09-02,0.1492722539397037,0.0356798857871378,-999551.1676904816,-0.0376030904000677,0.2295294579000728,-0.12145814614466728,0.020343357291420713,,0.3158036110464915,0.4856666051575853,,228850.03584727854,502669.15148386074,,-1.4311847396077384,,,,-1.3200103081842134,1.3064315947168423,2.184529449852506,-0.866097988275911,-0.8068497624503914
2021-09-03,0.1744380663519837,-0.1157679721369948,-737192.34240459,0.1658971419460631,0.1248690007909942,-0.09705543352018867,0.020098163070943937,,0.3159127288064107,0.48564181306790954,,221658.43923895652,505635.1854973465,,,,,,-3.193497078085913,1.3140101531174644,2.110400012744463,-1.2641411789686525,-2.103623067293786
2021-09-07,-0.0598881407950271,-0.4437610795643341,2744476.723959181,-0.1649988468019723,-0.3458773586286616,-0.14840899112712308,-0.006385402477045157,,0.33190223481072145,0.4824974702856184,,352036.7250735685,545694.6116956566,,2.0028078063786556,3.145957393733992,,,-1.709929678452895,1.3228466545572322,2.1427696003059737,-0.7351345093362536,-1.3595831510361396
2021-09-08,-0.5665654455153257,0.2090346595309435,-23887.56468379544,-0.0674750898869298,-0.1822863770411711,-0.029620137044079193,-0.008133002025864628,,0.3306040191505086,0.4843820906227407,,312248.7975742893,542088.9303801012,,,1.2925243272937808,,,-2.1644654797708847,1.3088084823220654,0.8383114709507339,-1.1245375683015202,-0.5209697848707422
2021-09-09,0.2577035907975027,0.5487695171012987,-1797193.7624459893,0.3665966253483868,0.4122130868371609,0.046791002143610164,0.014350051164831784,,0.3528240402768178,0.46919910243405494,,252321.80596255496,460092.2519987161,,0.7558684786451532,1.1819374148574653,,,-3.0874866300449026,1.3090571454434272,0.8284448486639315,-0.007497439021267726,-0.9621888801174918
2021-09-10,0.7224778590946137,0.506380118511899,-1093131.8149524452,0.3953329209088041,0.5482291142548492,0.14093104868856238,0.012481469110007064,,0.34996006169430693,0.47484490179144906,,223823.13598689996,459635.9956635834,,-0.3553991650485608,2.4240256812163183,,,-1.8779960627203816,1.303613618362129,0.6903286122706974,-1.2128606545756893,-0.7535338361524705
2021-09-13,0.3944678145992455,0.0636407027015941,-1128772.9608718322,0.27131648001171,0.2979109146115979,0.17681278365628017,0.014541452179509789,,0.3501429823987614,0.47177764588606,,169803.79966326203,456102.3018239185,,-1.8242843064266236,2.4980881114252353,,,-3.62705331065333,1.3086535132421098,0.8274742324037003,-0.7233408266087916,-1.7180889757963436
2021-09-14,-0.1304404469486595,-0.0967365454615052,-306143.3860823093,-0.1638728849907291,0.0147912240357532,0.2462176904768459,0.009316291961769705,,0.35102803181570835,0.47177765991658277,,119306.25211468634,423390.30076880835,,-0.2989255201424832,3.274451373906797,,,-1.7222477218321932,1.3168239112810376,0.8245717835473236,-0.5056446283756498,-1.0583597980682846
2021-09-15,0.0229790181609041,0.2079616212710462,-793336.677893887,0.0385943594425155,0.0114524360905177,0.2460030828248665,0.003509357535810892,,0.34647772636813473,0.4686111528537607,,114539.36801067875,416190.061028918,,2.2027720038580925,4.249911085168523,,,-3.606675759289889,1.3420482980824522,0.9257158085347301,-1.9357158578775735,-6.837261159028639
2021-09-16,0.2230546565725459,0.397135591439298,-454460.9454234964,0.3400881197258467,0.4183965546792203,0.21567629769246635,0.01805224931963973,,0.3569637927112794,0.4737917552533321,,132450.61926778872,402526.6977349053,,0.5768609243583014,2.4805083687717446,,,-2.547099955690693,1.3413960439449177,0.9129250314096363,-0.7054786274816545,-1.8862860467596445
2021-09-17,0.3976091534746624,0.4433013830674426,-911840.8615739554,0.3132813916393937,0.3581055507537929,0.20306055060357506,0.06828575650741282,,0.3414889880983977,0.46762875957990657,,-99926.14569903824,256906.62145172246,,0.10878036534673849,1.0898030116555002,,,-3.1050080189664144,1.2967880709574306,0.8030142962295994,-1.446725014114809,-2.7633715639421337
2021-09-20,0.455512564967516,0.7192496810474447,907833.2460456667,0.6868380841925914,0.5915749974641411,0.3341823462727452,0.06511495337231059,,0.33473430436746354,0.47820602707393045,,-182968.341854089,248513.00183080274,,0.45678525766038097,1.6355325695890273,,,-2.351112880938402,1.2453097232863863,0.7213801851366313,-1.132849480639411,-0.42219073735289464
2021-09-21,0.5158768675096077,0.4201271355374807,-419766.5138462624,0.5981097651682203,0.6017250551486555,0.4375550824725424,0.08527800440804426,,0.3437003562169825,0.3830760171737183,,-253257.31748237772,-154649.18673583248,,-0.20531073901524458,1.6352860409917451,,,-5.622583210700525,1.3529977013312229,1.3120979924433345,-3.764713637098907,-0.6599761123576571
2021-09-22,0.5400521431626162,0.209082265995085,849241.5463786162,0.3999459275110446,0.2602564238999107,0.4377792114173501,0.09331281795201214,,0.34466948872290715,0.3837868275696909,,-101245.14888835851,-115153.41679270509,,-0.9489379045895728,1.5457572170787204,,,-1.9683331507522208,1.3489815077059224,1.4584991434532493,-0.6730163423223214,-6.793851112832784
2021-09-23,0.1843217790981572,0.3231495624121061,-277538.833879899,0.2748141877163776,0.3122104187194185,0.42298200561191174,0.11868470560022377,,0.34182421060805085,0.36356477820503275,,-101329.40565426453,-61238.41322184631,,0.561432227889371,1.2708591941007976,,,-3.2861853549595863,1.3276309596008613,1.4230922238806136,-2.333275532103771,-2.60387900053219
