Date,ZTS_Open,ZTS_Adj Close,ZTS_Volume,ZTS_High,ZTS_Low,ZTS_MA_5,ZTS_MA_20,ZTS_MA_250,ZTS_realVolatility20,ZTS_realVolatility60,ZTS_realVolatility250,ZTS_avgVolume_20,ZTS_avgVolume_60,ZTS_avgVolume_250,ZTS_log1DayRet,ZTS_logMA5_20,ZTS_logMA20_250,ZTS_logMA5_250,ZTS_log1DayRange,ZTS_HL_20_realVol_20,ZTS_HL_5_realVol_20,ZTS_logD2,ZTS_logD5
2019-12-05,4.273081120361141,8.051427018711578,262909.5696762148,6.01950631514984,6.601887215317305,6.763002535834753,,,,,,,,,0.6335142042389196,,,,-0.5406305776795579,,0.6623481178712444,-0.20357085798022098,-0.3505171938328363
2019-12-06,7.308725199829695,10.880423232108951,429895.1872311067,10.204251812529264,8.581747059643874,7.9413479503677475,,,,,,,,,0.39789627339563044,,,,0.4839710989510721,,0.5816160562852679,1.9768170519086083,1.773549175848102
2019-12-09,8.998452238179453,7.1796546717826,-1014400.859275284,6.098618752667946,7.817978162536463,7.727888241777211,,,,,,,,,-0.22580130295997433,,,,0.5419517853308486,,0.5789322420708664,-0.13722695919344732,0.06513072976556271
2019-12-10,8.350019400675066,7.450220923059163,-287121.53757178225,7.1614228989421775,8.225133394468187,7.444484543555527,,,,,,,,,-0.11402017624050949,,,,0.06176326322502675,,0.5912874420652764,1.232619241668724,0.3485550101000561
2019-12-11,8.845434796502389,11.219404061424584,422969.75517280656,11.387405437758318,10.530589315461384,8.956225981417376,,,,,,,,,0.23774330100456886,,,,-0.15453194315246124,,0.45196820861771025,1.3961826577821421,2.0227001688630017
2019-12-12,5.563990262850822,3.818646579644252,1122244.7909721995,5.98731370208742,6.36068076352926,8.109669893603911,,,,,,,,,-0.37641946271536747,,,,-0.985193264294017,,0.6175958912671591,1.289666257674701,1.4428590913221413
2019-12-13,8.018932689778424,4.628317392255823,311566.02232005727,5.725259522950765,5.0030801170178165,6.859248725633284,,,,,,,,,-0.5496119440997485,,,,-0.3254816862848401,,0.5589089854391188,1.8857182316076686,1.8329183413751704
2019-12-16,5.492879971374919,6.948584169336385,-1153203.1763707031,5.444759439356204,7.684009320126989,6.8130346251440415,7.315669814633745,,2.664603727786077,,,63211.94984988292,,,0.2350852192566507,-0.07118096356183981,,,0.8061409351280102,0.8863598962719399,0.6486038898209822,1.141013064957785,-1.4650324096311647
2019-12-17,6.581310207477316,7.587625595524145,-170060.8503667754,6.723444926917495,6.98477893102023,6.840515559637038,7.5030143178490505,,2.536045200405542,,,8959.74958839587,,,0.14228486400779156,-0.09244174583509092,,,-1.3419559805834846,0.9201876378816357,0.829203762422583,1.0849555259082824,-1.9848248934767356
2019-12-18,8.455357190181758,4.839719467267472,-140069.78029081738,7.57168176828614,6.392029176694365,5.564578640805616,7.200810839957659,,2.471265847703463,,,15917.839012375713,,,-0.5579434697476361,-0.25777237041899836,,,0.16521998122401613,0.9212195840344848,0.8644676146168776,0.7461497467924494,1.8531186594821765
2019-12-19,4.150755222290854,4.9625714342136575,-107530.14823480391,4.5836549147264805,4.629856118154194,5.793363611719497,7.200122500897997,,2.471919886863149,,,24665.66971693419,,,0.17863374175253632,-0.21738498231661973,,,-3.074749433014781,1.1076692627568046,1.516097217031228,0.9651015287109177,0.13446520423494437
2019-12-20,4.2917186738861375,8.626347412533391,294773.5033504574,7.3026886427226,5.532011606676136,6.59296961577501,7.121632835829066,,2.3955237909783906,,,55084.59558301454,,,0.6981338964637529,-0.07713315844422262,,,0.5713619796898156,0.9215028482674688,1.6283880210751598,1.3314758988505841,1.3858017448738211
2019-12-23,9.759330957735289,8.836197818773769,808866.1596788564,8.316516177347268,9.777421127758174,6.970492345662487,6.976290627629703,,2.178748721742952,,,107948.93782338817,,,-0.09936717553617201,-0.0008314867037629022,,,0.3790560727541266,0.9244603487057155,1.5470097301409438,1.3541911185580837,0.6353134119508508
2019-12-24,11.674983639566818,11.73349883591584,282775.0234806854,12.159246927393738,12.553876447889806,7.799666993740826,7.238027758323068,,2.4194914447617832,,,107593.64778579972,,,0.004999496938119718,0.07473227945788387,,,-0.9298078770005885,0.9254084319731762,1.5121914153992908,1.1337063654262527,1.422113439593396
2019-12-26,10.329168170146346,12.398517432572646,839675.5236205878,12.921682832857757,10.229389156448876,9.311426586801861,7.613592250034065,,2.6107899259507317,,,134490.84986776742,,,0.1826051493236817,0.2013072073506363,,,0.9903934981090531,0.9542563688985936,1.6521073475444028,1.2704119095896658,2.0227121782514557
2019-12-27,14.436266089733948,9.384315804119211,-505149.0037368457,11.975935489461094,12.330947365379444,10.195775460782972,7.715452875485282,,2.639429668388427,,,133407.22500987697,,,-0.43070375473318406,0.2787482792479676,,,-1.035604036775142,0.9739870287112482,0.9203144398474238,0.8540676216691853,1.4865342720590553
2019-12-30,9.03431906154951,6.256882438303933,-969169.979151284,7.412254276105443,7.306635113864786,9.72188246593708,7.7788621894282794,,2.585149911390261,,,28275.517502217765,,,-0.3673485064571722,0.22296918970642154,,,-2.2479154635596768,1.0755388230356546,1.2744780237598685,1.8150909924228205,0.8626641803915671
2019-12-31,5.1595962622714495,7.248329178629021,-254315.3047254819,5.323908131750045,7.236275200675195,9.40430873790813,7.728930987622968,,2.5852770877876976,,,53978.36213358486,,,0.3399126515004685,0.1961974015595358,,,0.6483417778585029,1.0933935756877695,1.329065817102025,0.7589286596037152,0.46239263909155887
2020-01-02,8.886798527032425,7.858089616825538,514980.6757098693,9.057102839506058,9.039468346591718,8.62922689409007,7.678473497755865,,2.5717034238443466,,,78919.17139180607,,,-0.12302333836811731,0.1167341534566611,,,-4.037898470210534,1.3776456119610372,2.084038958884099,0.4707578313398249,1.3546512621560323
2020-01-03,10.607409083433351,12.817210498274946,169330.07608813746,11.135492505126976,9.197562348408953,8.71296550723053,8.136299179063844,,2.6331041653061575,,,42948.282378860036,,,0.18923611089088485,0.06847677414574503,,,0.6616204739739704,1.3587193526662018,2.0037959257939266,1.7171941934890749,-0.8706171675885703
2020-01-06,13.470581698476408,12.663790373232658,211603.78458091035,14.134571009955238,15.299070175998963,9.368860421053219,8.3669173467899,,2.8205896341915433,,,40382.99312409481,,,-0.06176140475672055,0.11310595011389293,,,0.1522910941923462,1.3655922116458599,2.0967642886229316,1.5698028707913048,1.187683217220427
2020-01-07,11.695500663688904,12.046234777298023,601976.8551867949,10.860463128507677,9.299667040249574,10.526730888852038,8.425207924049355,,2.886543196652078,,,48987.07652187922,,,0.029547935311529064,0.22268966569874274,,,0.44519600408201876,1.364247893382057,2.0295530380466538,-0.2600983962169429,1.7560204267780262
2020-01-08,10.882069551992744,9.752497941512075,-1040432.6225891942,9.814080373610023,11.73153272552942,11.027564641428649,8.553850087535826,,2.8854427796524784,,,47685.48835618371,,,-0.10959298818899042,0.25401653059006124,,,0.6509974048863307,1.3685709389016787,2.0299048227727665,1.0685971171967013,0.9179568482842687
2020-01-09,10.328042644569765,12.798784435643045,-168055.11993859173,12.139606127836402,11.635475409675806,12.015703605192149,8.82127826316502,,3.0223808527556337,,,53638.80923784324,,,0.2144874178898567,0.30904764072496604,,,-0.6849196831093759,1.3646276072596362,0.5594261576702186,-0.28428829338025235,1.597505972891816
2020-01-10,12.970843048317462,12.08585878845905,-333295.0634484773,12.452371296228977,13.075207341901418,11.86943326322897,8.864600999516744,,3.0644813748145867,,,15825.568306779047,,,-0.07066792210895764,0.2919005321781681,,,-0.47347196389484125,1.3626414719232132,0.5781126639653889,0.8473096518663868,-0.31286079976171066
2020-01-13,10.617652730408722,9.053880774401604,-135761.3447137603,10.197229805699491,10.164233920945732,11.147451343462759,9.126362709254611,,2.8250166539534853,,,-47074.73847751894,,,-0.1593244872344674,0.200043666397065,,,-3.4113724297234254,1.5097289058294383,1.623238352308278,1.3203958920031695,1.2836827301561824
2020-01-14,10.89254062118917,10.04913189579682,304109.10697136447,10.352438029927228,10.173022493991567,10.748030767162518,9.397403434431663,,2.6236123410987076,,,-47447.584244953585,,,-0.08059195603656258,0.13428913260564349,,,-1.718050733688555,1.5281769567335555,1.5290116398528344,0.7113440549434361,0.691697571134313
2020-01-15,7.857854577056173,10.03473903651532,-85537.60715459939,9.00006674102481,8.323812129375199,10.804478986163167,9.55171117779061,,2.5620382089093208,,,5935.694215851603,,,0.24453936197111384,0.12324044973610974,,,-0.39118562939980184,1.4901085229761668,1.2760944001470294,-0.019327312919966127,-1.2649936264828676
2020-01-16,10.744665580889802,7.291743218987648,-145388.1727540705,9.796468010782846,9.796438632366671,9.703070742832088,9.536917058963784,,2.574798935181522,,,7169.328096486849,,,-0.38766676425529906,0.01727213304199113,,,-10.435250296961211,2.633749184864325,4.17960007240748,1.0142841002731704,1.7060274946640663
2020-01-17,8.303085307466432,9.42841025229012,38203.4357476437,8.995084814596467,9.74321401192799,9.171581035598303,9.766351598214916,,2.3267043094794584,,,16082.988898409903,,,0.12710032884940536,-0.06283328194456464,,,-0.2901795922174379,2.623375198241164,4.211118757500091,-0.5003328918124963,0.9773664655408748
2020-01-21,7.312251219667985,0.42784387184291,799873.1275601627,6.041291310975225,1.4461409997151122,7.446373655086563,9.539615220096378,,2.9554654181476523,,,61453.15268815823,,,-2.83854812610174,-0.24772599514357685,,,1.5250014671899532,2.652895491906329,4.712411894160843,1.9262756982006306,2.1547851762780232
2020-01-22,4.863744118510439,7.593450250208704,-481220.0739609287,5.709693474221297,5.941419791921419,6.95523732596894,9.487970361980144,,2.9811768878269405,,,22653.473822588927,,,0.4454775304722674,-0.31052977064746884,,,-1.4621982687540598,2.6291070476779677,4.721175146160891,0.6070226840381349,0.8984043787512175
2020-01-23,4.144680682695835,6.389239021220874,684874.2960489495,4.450442148922093,5.652258006509314,6.226137322910051,9.3656224221025,,3.058541492796826,,,16453.880641093583,,,0.43278942341125903,-0.40828966813365203,,,0.1838336276943607,2.6237491317427852,4.783175728506126,1.7853045391496318,1.2934935344597798
2020-01-24,10.989416360260634,9.749880864135632,-198174.77404440427,10.150464248804766,10.74976987064042,6.7177648519396485,9.266441523513489,,3.0094843414421,,,-7593.609235160902,,,-0.11967759469653994,-0.32164394782046407,,,-0.51198359089179,2.626778672033592,1.0933958044976668,0.7684543612702143,0.899404008415667
2020-01-27,8.8839876273926,9.048089531050636,-468429.9277136176,8.49319678102438,10.318670204508464,6.641700707691752,9.098920128437388,,2.9178167194943763,,,-72998.88180187118,,,0.018303120538499532,-0.3147876779076626,,,0.6018393635217304,2.6121173978821637,1.1290638177017223,0.9778938902328279,-0.9667403789703759
2020-01-28,7.634546492068978,9.136998088040016,-627316.0514725642,8.476954778533383,8.700798912685386,8.383531550931172,9.08655424263343,,2.9170675136020168,,,-79107.23418865711,,,0.17964835640558477,-0.08052651326190607,,,-1.4968052990074867,2.6136328768275683,0.9479451545599006,-0.48958159119302075,2.1643746812352
2020-01-29,12.253937788575968,8.675673282091665,940096.5682105266,10.757051616176485,9.55928818635715,8.599976157307765,9.207493784822816,,2.8427713302482953,,,16356.093179433426,,,-0.3453244028749432,-0.06825826347485496,,,0.1804560092578579,2.6146188508694697,0.8236648537039848,-0.9877431014511787,0.07901728846441777
2020-01-30,6.948600428438667,8.066101357782571,-822076.7517386745,6.856392615704124,8.601517687730663,8.935348624620104,9.248382393780492,,2.8188896753774677,,,-12031.979171226203,,,0.14913000033058962,-0.034433494168823985,,,0.5568262275996713,2.6116732739264465,0.882849489331719,0.0684963631540352,0.51692439036108
2020-01-31,9.347487209196572,9.339243446410578,-442257.5225449853,9.454005933412333,10.160947428475724,8.853221141075093,9.322440085259744,,2.799833565814143,,,-59893.88908396894,,,-0.0008823119969696626,-0.05164304261243651,,,-0.3468073674807723,2.5141286894756565,0.8681344430189742,-0.4101206820157859,-0.8900446491653738
2020-02-03,7.779530229536732,5.042060384384925,424384.6825309171,7.536187440692132,5.359442496454619,8.05201531174195,8.933682579565245,,2.828686454580622,,,-47141.15876182995,,,-0.43368114958935006,-0.10390628342894175,,,0.777830616104165,2.5178481615215045,0.9064710853286445,1.1065940076294778,1.3878005129699569
2020-02-04,5.33090310317192,7.722846292052495,-425572.0033379096,5.742718756078176,5.436853828063832,7.769184952544447,8.686635375506235,,2.6985341834951186,,,-78999.94815777095,,,0.37066232519922737,-0.11162041865128766,,,-1.1846116861984164,2.508758871285331,0.7859973449620483,0.48019969373936666,0.34652991389608495
2020-02-05,7.653003865654142,5.016802619580801,1274581.8233826058,7.242883564128817,7.340673644775734,7.037410820042274,8.335163767620376,,2.695705810741925,,,-45369.69974798041,,,-0.4223054305356041,-0.16924284291669525,,,-2.3249321319633705,2.5085480256833965,1.2818128821820332,-3.6786216535394223,1.2971545376426763
2020-02-06,5.87089498136919,5.690508021515072,104210.7690440612,5.223588908247351,6.026633214088008,6.562292152788774,8.132064271620525,,2.7360184892102506,,,11862.46983368236,,,-0.031207561860034164,-0.21447484381877674,,,-0.21934539116438356,2.4856113592905786,1.1626304770298002,0.7091869875825287,0.8652472320821785
2020-02-07,5.656032342913505,11.316674990720571,-57174.82616174664,10.714053788810476,7.56357999976116,6.957778461650773,8.0579587993744,,2.6206044121566454,,,17406.484522524617,,,0.6935546539785491,-0.1468000368961667,,,1.1475528507492139,2.533336012134982,1.4254909755873422,1.840529374643037,0.6817988027709695
2020-02-10,11.69783916259054,9.261411465830406,-598627.9263357171,10.07985746508561,12.048517040256923,7.801648677939869,7.916736433242969,,2.463515108215339,,,4139.841378162627,,,-0.2335476746308979,-0.014643974066950963,,,0.6773528924652745,2.5580288116522496,1.4060032489549086,1.2728186294103887,1.439681344054451
2020-02-11,10.684034312017914,9.187873494153637,-174643.99458521453,9.240914147636856,10.432997645906111,8.094654118360097,7.92343606923057,,2.466950189929211,,,2195.708884589915,,,-0.1508659906379426,0.021378899537567997,,,0.17570261507345308,2.4982567910696356,1.3417211410944,0.7555591436907413,0.38187381028377543
2020-02-12,9.548448963750346,9.656618957329286,-137802.41315943212,9.464243560058662,10.14789231941836,9.022617385909793,7.903810422307194,,2.4506568228948167,,,-19899.867121949916,,,0.011264853411711368,0.13238949267721944,,,-0.3803110029588934,2.4882353471306216,0.633792448983626,-0.9283443570662291,1.5346747830729688
2020-02-13,8.940946191763203,8.860980767812435,-258159.5141950973,9.98921318167271,9.662513204126483,9.656711935169266,7.845122508872049,,2.410668080540654,2.682812952056057,,-28530.962473974807,13538.893863919913,,-0.008983966957826583,0.20776120866474243,,,-1.1187130291041425,2.4894030881916116,0.8877490957941645,-1.1181232159088115,1.1538807080943083
2020-02-14,9.250865578829476,9.076710241624966,-364403.0738590412,8.471378169640147,8.637316901809513,9.208718985350146,7.934370860003915,,2.42211701266315,2.621836058587825,,-39481.70752922334,-7784.209948113534,,-0.019005304463388936,0.14894668692380425,,,-1.796136642070679,1.0359941044725698,0.9898440481182663,-0.5448845745449501,0.80646012873223
2020-02-18,9.047781829386366,7.68049406917909,-195426.9556078308,8.552860009737401,6.70072112874648,8.892535506019883,7.846975050848362,,2.3967731026667645,2.6013780995253497,,-51163.22709699707,-6387.46639540381,,-0.16383574892950242,0.1250841039483342,,,0.6163411231483165,1.054512641201574,0.9720970948811424,0.1659268099097224,0.4580053093300105
2020-02-19,7.487971535432138,7.538485423749123,695900.3815482984,6.863109790889055,7.982709556514081,8.56265789193898,8.202507128443674,,1.6490747332722624,2.567176584682042,,-56361.86439759028,9918.986002500722,,0.006723351850353695,0.04297078844262466,,,0.11297126932100587,0.9758724999642219,0.9615333515171997,0.43062903587279855,0.5004043527030235
2020-02-20,9.127679195808696,9.054279415551392,39297.19494963647,11.585697077285571,10.550753041475032,8.4421899835834,8.275548586710809,,1.6530254033464673,2.5572010551391737,,-30336.000952062022,15800.689484513821,,-0.008073957329096208,0.01993653814518432,,,0.03434735357476843,0.9379443479404243,0.9932170820310151,0.3175699562480368,-0.5069339697875729
2020-02-21,8.482480517574047,10.578289142424907,-330028.9963135519,8.733115615111842,9.387062975464389,8.785651658505895,8.485001092771011,,1.6667713817633354,2.53490640947229,,-81081.16557018709,14440.550964764894,,0.2208007856942369,0.03481986995685966,,,-0.4247284195219063,0.9341634233929729,0.9186444129094866,1.111792947108571,0.540758166611681
2020-02-24,11.830107935108074,11.89633217520253,924757.3063065122,12.058222750570051,11.955260916962771,9.349576045221408,8.592323658324355,,1.8150149513471006,2.5663593977854013,,-24934.561552641266,25021.82566599919,,0.005582330241035269,0.08446179272800244,,,-2.27339690692433,1.0378234116760199,1.1173758251908656,1.0445265937711168,1.0366028098551119
2020-02-25,11.177670419095191,10.561184297924813,-842022.3937780345,9.574601472140742,10.790942433143684,9.925714090970553,8.667978396668063,,1.865835823676909,2.5404217334052563,,-43614.18485586211,5959.261070011389,,-0.05673265421524573,0.13549318133517552,,,0.19584713980211643,1.0224065263254156,1.0358401382383982,-4.068393551497456,1.0580299281922547
2020-02-26,11.414500733865124,11.652752660355643,263648.1161479441,11.852277420179476,10.875220347969574,10.748567538291857,8.793766125283845,,1.9804036002565955,2.569097834221428,,934.0235251633043,18411.33811546107,,0.020657890660987405,0.20072941784302317,,,-0.023210212872815276,0.9882836501042921,1.0182884588188863,-1.412311840086026,1.41446074697392
2020-02-27,11.741139441475738,11.795858410743676,-261326.08600288373,11.95768547131621,12.277770797153096,11.296883337330314,8.949775381716446,,2.090452033554208,2.5602637077029287,,-59137.109185507215,-4835.166167951998,,0.004649621688557209,0.2328984418628548,,,-1.1391676754910893,0.9998480729800117,0.999923085314325,0.21080705899844493,1.0085340300345722
2020-02-28,12.13775410104165,9.811510048855368,373379.9295851482,11.158201944115577,10.78977026288416,11.143527518616406,9.037045816270085,,2.0880510765614284,2.564101560787998,,635.7248806839198,14194.03594768087,,-0.2127645773242974,0.20952650699082528,,,-0.9984999814705493,0.986257045219258,0.988569642425385,0.6104406760237329,-0.26555653269779905
2020-03-02,9.952374689404436,9.968841208427447,-471862.9081542007,9.69009928874398,10.290057067247886,10.75802932526139,9.06852570437093,,2.097571129793793,2.569465585418752,,-844.544399776851,6060.245969353437,,0.0016531644310916046,0.17084268521095963,,,-0.510895995402172,0.986258391424132,0.5849299338819407,0.6026846929597692,0.6562191399463548
2020-03-03,10.1771384918587,8.7638307448141,-163929.8727718303,10.839010119306849,9.676116607501656,10.398558614639247,9.254614222392387,,1.8748210519643373,2.483185781780819,,-30260.272164914222,-11484.3828492947,,-0.14951077143883956,0.11654493979514147,,,0.15091130597821784,0.9552306826899775,0.5718573361682763,0.04657753147476219,0.5863153347547548
2020-03-04,8.200408384646309,9.277861544253426,45875.76325315924,7.507655106491029,7.967293028924971,9.923580391418804,9.332364985002435,,1.8398719833142811,2.4821773491477166,,-6687.883835360781,-15101.612956345627,,0.12344712716603165,0.06142531821513367,,,-0.7773162245882522,0.9433299889686726,0.5093208299061892,-0.36964488520755245,0.8649515905839534
2020-03-05,9.455409049753186,11.856177784815486,32516.10853344761,11.39531950416422,10.62012086223443,9.935644266233165,9.67433374326417,,1.617733132484543,2.499208055188717,,-68791.16957781868,-21724.59760130661,,0.22626209981432624,0.026652349238109028,,,-0.25463597030366997,0.833202423977728,0.4491696399761354,1.1289303624610418,-2.8081019321298806
2020-03-06,12.223471711606804,9.567278898474797,1008848.4082485496,10.957417899645932,11.804176914625913,9.886798036157051,9.868172287112156,,1.320153001653651,2.4917809176778225,,-23559.287617594273,11996.223524090614,,-0.24500918577458022,0.0018856778075790437,,,-0.16633914077467055,0.8336914625706565,0.3517359828230187,-1.239885500371975,-1.4096401645047372
2020-03-09,10.008294461974188,11.217203274103523,-692483.9341517674,10.688278281079889,10.93207863572242,10.136470449292267,9.863198701281302,,1.3145842808581896,2.503309202221616,,-55324.7430170953,5240.183581090862,,0.11403441107479392,0.027329327745584442,,,-1.411405607290697,0.78892567311254,0.6128709792801067,-0.4478907147398547,0.22183234459914108
2020-03-10,9.610532043381497,11.813165866569932,-148375.88420682552,11.558325095294007,10.374655296308774,10.746337473643433,9.99078642131828,,1.3755220318306112,2.5137287018750887,,-32812.140910650734,-4282.243741903006,,0.20635507592292301,0.0729016859811865,,,0.1686196115736824,0.7577202591218908,0.6175466286593607,0.8091005291794862,1.114923573988481
2020-03-11,12.431163002752797,13.290977173802249,1026563.1295539126,13.11752207334058,12.59625003180659,11.548960599553197,10.19594160530071,,1.5450084854962363,2.4849402125208253,,27248.21529630562,-5876.938098874457,,0.066878931694694,0.12460568225667706,,,-0.651483220846622,0.7418224053916053,0.6052614469248054,0.7293700873258956,1.3895679046122142
2020-03-12,14.354325434358074,14.434734819141111,147693.10994887585,15.112006727764625,14.459077509012433,12.064672006418323,10.434847398391302,,1.8048028412003416,2.5094268322527506,,41522.99145172102,-8608.15330506081,,0.005586121476084204,0.14513059675794993,,,-0.4262865495283934,0.741397546717407,0.5952706160323494,0.9637729754009922,0.9472299534520054
2020-03-13,14.05511254333652,13.613895605571088,-20570.822182063945,13.351885200336994,13.851472054893804,12.873995347837582,10.672493140279233,,1.8972103339885453,2.553179229054219,,53402.42605237269,10269.052598083177,,-0.03189520484962125,0.18753971536683461,,,-0.6939738130128081,0.7297792730229127,0.568060495796953,-1.130355520874773,1.397881151029443
2020-03-16,14.488281999202812,14.42621276128763,-20249.31830821419,14.83421173152675,15.043384686180872,13.515797245274403,10.939968266262365,,2.0326514062798515,2.624523035882789,,70610.11382991404,12765.911465725863,,-0.004293302288000877,0.2114362713676834,,,-1.564593835004745,0.7099259670844167,0.6239490130843348,-4.765097435206355,1.1659623185534234
2020-03-17,15.33979290676821,16.392834378112212,523303.7429554374,18.72353992567913,15.11240150382173,14.431730947582858,11.375585281709023,,2.2220911933410514,2.7016976369375247,,106546.64875807744,23822.13685316344,,0.06639401554803569,0.2379599035288326,,,1.284023074946769,0.7777361556384985,1.041875778964193,1.0220691183266233,1.5216266181142086
2020-03-18,16.970160218665413,11.623345098879724,-254401.03170854715,13.299919090967832,13.141196899122036,14.098204532598354,11.579828265465553,,2.0302947911147546,2.6414586387663817,,59031.57809523516,21374.28879526772,,-0.37844093623596764,0.19678280939814285,,,-1.8405998260286058,0.8222714916125099,1.2294736477065187,1.0306430582275283,0.5114047010219028
2020-03-19,11.897403488333552,11.212575108574995,-153298.64544945396,11.114010397589666,12.39945750206617,13.45377259048513,11.687743050116733,,1.9445390160076432,2.6435143579503197,,49401.78607528065,13906.419648602534,,-0.059284256042890754,0.1407188665862869,,,0.25110659905652266,0.8319740348409648,1.2955957176463913,1.6448551070530422,1.1700518522929324
2020-03-20,11.864693835696286,10.25037572340996,-305546.68435427453,11.300111497833242,11.582124845950773,12.781068614052904,11.671347379165985,,1.9557360736913636,2.6409236456228196,,50625.90167324452,-4667.127751949649,,-0.14625272471293066,0.09082816528779004,,,-1.2658008754141221,0.8461624005416101,1.3400609630063116,0.31697582170806443,1.2129880096184618
2020-03-23,10.316857704171568,13.066220091767777,106768.215096585,12.83360836508028,11.80064264102765,12.509070080148934,11.729841774994247,,1.9801619823144145,2.6626289707713684,,9726.447112748156,-7600.574558351323,,0.23625105323560028,0.06431781393850211,,,0.03243400861181219,0.7583048903375632,1.247926024217075,0.6171539618566616,0.3074793096745026
2020-03-24,12.283632014219904,11.39116352763368,-161744.4818754195,11.067934900676278,12.678926812923564,11.508735910053227,11.771340736479692,,1.9630037057677598,2.6495130591504004,,43740.3427078789,-24290.90798328478,,-0.07542971994137783,-0.02256143478752711,,,0.4768500838515625,0.7739680410062157,1.0223501692078973,0.13171908007352018,1.6097720267074163
2020-03-25,11.62172976064629,9.485000997261976,519197.8715078906,10.173605682756984,9.597935415997526,11.081067089729677,11.66295315332501,,2.028645079798029,2.649247512448372,,56517.830475876224,-7218.460062539173,,-0.20316489245800723,-0.05117943658999141,,,-0.5522202357429415,0.7669746642308702,0.7026690393649714,1.2757032716372676,0.7600317452174021
2020-03-26,10.638042183378856,10.562867397773388,840016.7116985158,10.454451698529695,11.516531314493308,10.951125547569356,11.601303602676493,,2.0430772437699423,2.6083315043818858,,111584.97036094619,22934.65145162416,,-0.007091686361386806,-0.057675230626919774,,,0.060228887960462295,0.7607774988779898,0.675927144888887,-0.1883845437777135,-0.431232692916722
2020-03-27,10.435685687173518,13.145064797793836,-403109.0478796256,12.53543779403249,11.338767718276202,11.530063362446132,11.767981340123416,,2.025278878200845,2.617054576607348,,72760.52148770752,20454.75573238843,,0.2308151389440675,-0.02042456794449376,,,0.17954276264943017,0.7604159023378637,0.37466632999356875,1.2974805791006483,1.062877704353399
2020-03-30,13.12640079727403,10.184735082782794,-457314.6884144186,12.001506894000483,12.32086083259736,10.953766360649135,11.778776033841183,,2.015737675405026,2.601703441359841,,73487.93247469662,4249.832996983629,,-0.25373549138055923,-0.07261591377590947,,,-1.1414552658836081,0.7791619649564755,0.6481106435295373,-0.9725111049544803,1.0583057893771408
