Date,PHM_Open,PHM_Adj Close,PHM_Volume,PHM_High,PHM_Low,PHM_MA_5,PHM_MA_20,PHM_MA_250,PHM_realVolatility20,PHM_realVolatility60,PHM_realVolatility250,PHM_avgVolume_20,PHM_avgVolume_60,PHM_avgVolume_250,PHM_log1DayRet,PHM_logMA5_20,PHM_logMA20_250,PHM_logMA5_250,PHM_log1DayRange,PHM_HL_20_realVol_20,PHM_HL_5_realVol_20,PHM_logD2,PHM_logD5
2019-11-18,1.2940366471275802,0.1057323824863871,-112659.99159549036,0.3146403360127117,0.0952403400646062,,,,,,,,,,-2.504610587295041,,,,-1.516858749609077,,,,
2019-11-19,0.8276815093834706,1.430028011058667,-99989.05553669205,0.7679921248210455,1.3797844865905835,,,,,,,,,,0.5468208813297973,,,,-0.491362332192015,,,,
2019-11-20,-0.3442613849841258,-0.6697687615218761,-416041.9073571893,-0.7046775819046402,-0.139963778481956,,,,,,,,,,0.6655313118451199,,,,-0.5714362187864649,,,-0.25424582117867134,
2019-11-21,-0.1678568744291126,0.4753153005492017,819598.2877014903,0.1474237390157959,0.2480965555178755,,,,,,,,,,,,,,-2.2958794610611,,,-0.046344810450492074,
2019-11-22,1.7933564534811168,1.6591506090637722,598567.1388858617,2.2025665767744123,1.9347533782623465,0.6000915083272303,,,,,,,,,-0.07778318757016932,,,,-1.3174655619803586,,0.7424552529505252,0.8454043705457981,
2019-11-25,0.1975048213218109,-0.0638337206626609,586896.4143697703,-0.145522217471985,0.2323134168389344,0.5661782876974207,,,,,,,,,,,,,-0.9732960077937622,,0.7312362650742885,-0.617763269083947,-1.7745124391076785
2019-11-26,-0.5592163723429522,0.274401034891607,-442622.7976251789,0.0459678720956517,-0.0787133694549737,0.33505289246400877,,,,,,,,,,,,,-2.0819948662353602,,0.7299993582399453,0.3255193104186008,0.14464303319959426
2019-11-27,1.4637936131329958,0.3297574397016127,-878738.1846474982,0.6639175716831787,0.992242386957205,0.5349581327087065,,,,,,,,,-1.4904293569620581,,,,-1.1137518701425304,,0.5950035934631882,-0.9324425724803345,-0.0004739110546176349
2019-11-29,-0.6471886414582109,0.2576466859611024,-68433.54215782415,0.7180231394566228,-0.0550650509365588,0.4914244097910867,,,,,,,,,,,,,-0.2573621484247147,,0.656885110334709,-4.0890974167690155,-1.5247814893107992
2019-12-02,0.7634550189716975,2.109361589285278,894525.7655735775,1.386887420934535,1.1834441463585357,0.5814666058353879,,,,,,,,,1.0162864076932858,,,,-1.5923680619695029,,0.6854189803622369,0.5763909516977984,-0.798038961154538
2019-12-03,2.590293847462896,2.860517749506428,-177299.6394911292,2.6906489499661284,2.7034261036646647,1.1663368998692056,,,,,,,,,0.09923131584869072,,,,-4.360096570131976,,1.5406570543113904,0.9566150909958568,1.0730727365000838
2019-12-04,4.5588321930110105,3.60532950267093,3741526.9784446033,4.342694733402812,4.307826035019236,1.8325225934250704,,,,,,,,,-0.23465332457057803,,,,-3.356165746677645,,1.6811615842912737,0.40277343105064495,1.203251084282466
2019-12-05,3.721969435364031,3.7517304471525392,-267459.98343400564,3.634662908928689,4.18399275923645,2.516917194915256,,,,,,,,,0.007964239818491588,,,,-0.5990561976601038,,1.7726665755617015,-0.11517216210304085,1.2302172874935167
2019-12-06,2.4268461959811773,0.8494083671259034,665299.6670803237,1.4731864571765136,1.2406100053781977,2.6352695311482157,,,,,,,,,-1.0498077631849008,,,,-1.4585362830668043,,1.5376864653933242,1.0137517371922795,-0.5246512907494139
2019-12-09,0.2146142181537698,0.4911881335162285,-1478774.8585406528,0.1129887579724666,0.4460146100982634,2.3116348399944058,,,,,,,,,0.8279851361768188,,,,-1.0995351580036554,,1.6064979595119264,1.1818935354195135,0.48129801670314437
2019-12-10,0.39223483822974,1.0618130300377049,-268555.1219919855,0.7375765763975899,0.5745178959524857,1.951893896100661,,,,,,,,,0.995872394191939,,,,-1.813645140230109,,1.046512082176325,-1.5492620364099337,0.5870668055703967
2019-12-11,1.970674440250168,1.6710480515946635,-643146.3956684265,1.8241498796261588,2.309190522758776,1.5650376058854079,,,,,,,,,-0.16492483422607015,,,,-0.7235225912822634,,0.5057093193538882,0.16539571793771732,0.6597359144037771
2019-12-12,1.726955953421399,1.2945376424388364,-160363.78994237678,1.3641299093826085,1.3930158864497637,1.0735990449426673,,,,,,,,,-0.2882066956271389,,,,-3.54439902421211,,1.0935257308377186,-1.457899445461123,0.899019562057256
2019-12-13,1.7558259367536273,1.8597264592112344,486833.8124250849,1.826411946074355,2.150604770267737,1.2756626633597334,,,,,,,,,0.05749004652563818,,,,-1.1264168038139155,,1.123652193602408,-1.6677112602001058,0.010265223927882943
2019-12-16,2.325005837342598,3.2267161070489827,-1112648.288539732,3.024150028879344,2.3495972152803795,1.8227682580662843,1.3289903030558272,,1.2679907261364765,,,83325.7253976265,,,0.3277423852143684,0.3159368831405688,,,-0.3937053060305307,1.116494224029955,1.249223963080667,0.6586481045108228,1.0063244605826922
2019-12-17,2.2797689356088107,1.901379090373737,199682.04925996624,2.147425101835396,2.040859911546903,1.990681470133491,1.4187726384501946,,1.2400819323192476,,,98942.82744039934,,,-0.1814946338805752,0.33868486868082026,,,-2.2389983657139556,1.1275214392599497,1.288070339908276,-3.178390739195293,-0.17487011546392042
2019-12-18,2.281828708791643,0.6069209153950084,-336351.4553468907,1.6767660598528096,1.3731918734381807,1.77785604289356,1.3776172836670117,,1.2532770108105151,,,87124.7074498894,,,-1.3243339708065776,0.2550527672336384,,,-1.1921292620602446,1.1028415555346887,1.2232803653494033,0.9630961435930466,0.06215487269067185
2019-12-19,0.3730132830729324,0.3029358231167869,1730882.5936995852,-0.0652634479819163,0.0401734164829576,1.5795356790291497,1.426252512898945,,1.1867515361795071,,,194470.93250272813,,,-0.20809305228487376,0.1020805457323239,,,-2.2496429462946006,1.0837018415201873,0.7981896453548802,0.469030197650489,-0.008433644088971208
2019-12-20,-0.2136352283520963,1.241060462224972,-286050.7019711593,0.6798844783632916,0.3883334896470494,1.4558024796318976,1.4645397709827335,,1.1666393750073625,,,139188.48301909567,,,,-0.005983762635476677,,,-1.232540370078967,1.0784528235352877,0.7891200131697584,-0.45548624335451593,-0.48018973676223664
2019-12-23,1.1352714525689258,1.320053353328429,-1432468.474272319,1.2542121645695552,1.4229381346555137,1.0744699288877868,1.4475849081959662,,1.1661261734157384,,,37636.702361186595,,,0.15080036737276986,-0.29806913669220664,,,-1.7794793588598845,1.0762113084191904,0.516711028286876,0.01697267598573545,0.645354464477026
2019-12-24,3.36388762016718,4.555606368030361,1132657.391426524,4.6763701571761445,3.682733375736429,1.6053153844191115,1.6785569126306172,,1.3007205408149027,,,64924.75121402428,,,0.303261308320122,-0.044614205229080335,,,-0.006383550130883552,1.1290711654949674,0.8397969099437258,1.198320632597482,0.9761535681351916
2019-12-26,3.879156659960273,3.175162626235771,-60708.34110482549,3.913278805176205,3.5810168018586133,2.118963726587264,1.8235949921978256,,1.2976306064105363,,,84020.47404004195,,,-0.20025892243509913,0.15011733771910246,,,-1.1018314546746433,1.1288230052066879,0.8434454503384894,0.6179436015521135,0.9432215055574895
2019-12-27,3.806174414668039,2.688480389363441,1233369.7439089702,3.02493704867868,3.287582229327807,2.5960726398365948,1.941531139680917,,1.2613976384298893,,,189625.87046786537,,,-0.34764847108950664,0.2905228708558364,,,-1.336951280697296,1.1252561226126554,0.6578447279601904,0.6244003388053329,0.8694274279402215
2019-12-30,2.340878329860548,3.650629797431609,43462.45586471167,3.2457332821530933,3.13742190906667,3.0779865068779224,2.1111802952544423,,1.2511319231043136,,,195220.67036899217,,,0.44437348636843427,0.3770284789471452,,,-2.222745115840431,1.0895535345039657,0.8358954998729153,-0.7434574399777105,0.8794480324495968
2019-12-31,4.091114808693472,3.5000770116559607,-1493505.2529531838,3.4341090908391294,3.8283647460481305,3.5139912385434284,2.180716066372976,,1.2890963175610923,,,75819.1194426541,,,-0.15603253069356468,0.4770992027821293,,,-0.9307557090211918,1.1020517322471861,0.7967746526643473,-0.20875183282755566,0.7793357291859321
2020-01-02,5.14050777020881,3.9447427505599855,1210100.989699169,4.79576213865856,4.841829203839385,3.3918185150493536,2.2349273164256545,,1.3409442789265107,,,145189.150902169,,,-0.26476811937811817,0.41715750575847343,,,-3.077657005540238,0.9640171055928571,0.9009400760146992,-1.223791391112988,-0.4928815567221593
2020-01-03,4.329582345216611,5.255785150215171,-158648.93348756898,4.729490646754073,4.012811197714548,3.8079430198452338,2.3174500988028663,,1.4739113615462123,,,-49819.6446944396,,,0.19385832200276604,0.4966216676548302,,,-0.3331266108184912,0.9051083911676034,1.0829798662430188,0.5628722732890374,0.7326671393095083
2020-01-06,5.1216854611974725,2.025066615764807,-206504.21477055736,4.462770175093922,3.2425826253160395,3.6752602651255066,2.2311169072334796,,1.4355475558377948,,,-46771.85626126719,,,-0.9278809798284705,0.49912163525191955,,,0.19900457625615675,0.9593160282519055,1.3533378451038676,0.6521564920174758,-0.41035639055231554
2020-01-07,1.306093853920256,2.168321536533224,1979488.085343307,1.874468979728935,2.5253691369204603,3.37879861294583,2.297062565703846,,1.398551639671309,,,18937.564651881974,,,0.5069124908724956,0.38588904501053584,,,-0.42939901690509147,0.9823832175453465,1.274041094054745,1.1273499168423673,0.3936005085494602
2020-01-08,2.3751623278179395,2.729097161673579,-1899003.9958102684,2.71918239309704,2.8554577556860927,3.2246026429493533,2.4089580171117135,,1.3345223208894121,,,-2073.89221159881,,,0.13890506078470524,0.2916154352040617,,,-1.9930777153194787,0.9915450608007479,1.3629309848061852,-0.3509335346904133,-0.26009304067293487
2020-01-09,2.7268351410327405,2.968440737757902,-1112210.0762399307,2.2557068267501563,3.158339731588736,3.0293422403889365,2.504289402497723,,1.300900629559948,,,-44256.639923996074,,,0.08489516312718504,0.19034049093878114,,,-0.10243933663819345,1.0250891980973342,0.8520146046028257,-0.22299456088298744,-0.023983301089127933
2020-01-10,3.62878736234585,3.8819576012569073,-164482.33484029933,3.7603580905975456,3.69939388324223,2.7545767305972837,2.6148348799808354,,1.3201630476848434,,,-20323.43688258971,,,0.06744103029942328,0.05206284188225431,,,-2.797468351689543,1.0686561169363251,1.3021965968125295,0.14224619283624712,0.3176006757034869
2020-01-13,3.2991413173293545,2.260603384074241,715582.5189637512,3.4145811443981664,2.9001321883458715,2.8016840842591706,2.6631381670626055,,1.2865582397959714,,,23473.878562716687,,,-0.3780304659889331,0.050715505566549655,,,-0.6646589394124596,0.9513007697300683,1.1473773527417763,-0.34554093811508374,-1.445888249010002
2020-01-14,4.135639571025124,4.151664234734561,1034721.401981052,4.077487681609924,4.053305577367489,3.1983526238994378,2.7777350558387717,,1.3130318576893147,,,50868.258040515044,,,0.0038672852008217406,0.14100000470098142,,,-3.7221424134944048,1.0990693578901056,1.490126586766217,-1.3104204533745423,0.6847836526604679
2020-01-15,3.996917984788429,3.2736524632752264,-862969.4237848793,4.723301743406218,3.554422769577542,3.3072636842197674,2.780081873650084,,1.3139182155596547,,,63352.201278257686,,,-0.1996172375080631,0.17364078777263658,,,0.15604514747140633,1.131440597102716,1.7311495619498105,0.012964673452228355,-0.6077857777596976
2020-01-16,2.1454238218312547,2.265349258323461,87955.56126470352,1.5384620122347528,2.618992655105988,3.166645388332879,2.79828038204757,,1.303587112470723,,,57765.87687849455,,,0.0543918261852534,0.12366771119646136,,,0.07745225646200786,1.1542840756512238,1.7670347093172152,0.6346251779081344,-0.352268268419018
2020-01-17,2.355967937640884,2.995304729133636,1410583.9407609063,2.893276856796817,1.9422035412228384,2.989314813908225,2.9176995727345014,,1.197343358733603,,,145112.6466838844,,,0.2400943154605437,0.02424871368141162,,,-0.05016412627054301,1.1844700393868464,1.6427988510314244,-1.2788841047069661,-0.12030172375123435
2020-01-21,1.343612739709517,-0.3938512164902512,151450.32634196058,1.071227896632891,0.516928268220326,2.4584238937953264,2.8828602207541496,,1.2844022736325706,,,66141.03331600317,,,,-0.1592624824913397,,,-0.5900498929290274,1.1635307091906573,1.6451347229215683,0.9780255042340724,0.9762392100754029
