Date,STM_Open,STM_Adj Close,STM_Volume,STM_High,STM_Low,STM_MA_5,STM_MA_20,STM_MA_250,STM_realVolatility20,STM_realVolatility60,STM_realVolatility250,STM_avgVolume_20,STM_avgVolume_60,STM_avgVolume_250,STM_log1DayRet,STM_logMA5_20,STM_logMA20_250,STM_logMA5_250,STM_log1DayRange,STM_HL_20_realVol_20,STM_HL_5_realVol_20,STM_logD2,STM_logD5
2019-12-03,2.748961880323044,2.855251384951199,-1062492.2497898024,2.89561931382023,3.204813430315678,2.0119753838419423,,,,,,,,,0.03793654765892872,,,,-1.1737859906017587,,0.9886797587869521,-0.10585748231586138,0.6775906497751667
2019-12-04,3.7240164086723233,2.8194939345405743,640408.6938295946,3.4628936337647467,3.1343054325479507,2.6003956365499006,,,,,,,,,-0.2782453525914678,,,,-1.1129499802415193,,0.8910508616779383,-1.840563351000924,1.0791240415528305
2019-12-05,2.267960701276486,3.61919721190904,-76729.90943669109,3.246261169278167,2.745897642886927,2.845572598222362,,,,,,,,,0.4673711783423693,,,,-0.6924203919523012,,1.0423805894019365,-0.26925839945289026,0.2036628758096344
2019-12-06,1.9081549113430756,0.9130191332382048,582745.0020191919,1.319136120807542,1.5019567704181505,2.6370367161054626,,,,,,,,,-0.7371352023191701,,,,-1.6992496634830025,,0.9635225051771052,0.6452558829726224,0.041793756367848954
2019-12-09,0.8117893986323423,0.890196781112504,-744235.5330786824,0.6164778205429009,0.6813781325264756,2.219431689150304,,,,,,,,,0.09220159542875508,,,,-2.7349028481407394,,0.7860646480332426,1.0039353995849416,0.7362187076758093
2019-12-10,0.6927616037127002,1.6957309053634972,51234.80847059353,1.515110286873913,1.139119154482934,1.9875275932327638,,,,,,,,,0.8951832056533257,,,,-0.9781897199368962,,0.8097880505782722,-0.24499075787906846,0.14800653998757102
2019-12-11,1.0853962866727649,0.6787176902258345,361133.533878004,0.9988711262913554,1.2725307541942392,1.559372344369816,,,,,,,,,-0.4694951722253783,,,,-1.295870178737296,,0.7951179913052567,-1.5536291464388168,0.7611684942509757
2019-12-12,1.882711508932676,1.4191369910309994,-894818.0401843251,1.5108167138048607,1.790645742674304,1.119360300194208,,,,,,,,,-0.28266409566173856,,,,-1.2735764734923765,,0.6862003957846142,-1.2852048616836942,0.788484733116015
2019-12-13,1.8418548297568729,1.9253243036593268,-525342.3659552336,1.6710035063865547,1.8618287161163491,1.3218213342784322,,,,,,,,,0.04432129946334346,,,,-1.6563974022294559,,0.684860329869139,0.22042515055541573,0.012230077207196002
2019-12-16,1.826640849551037,1.9359063699648544,986709.1608959676,1.868677985780888,2.042213141999831,1.5309632520489023,1.7070235929216075,,0.9767436546544136,,,-13076.348958051309,,,0.058096946328941836,-0.10885415118807648,,,-1.7513750706178146,0.6610015175677592,0.3136703022278444,-0.6601585795581522,0.04469568737318235
2019-12-17,1.2109617384283844,1.2286816878625508,-732976.0523614138,1.2351685955240583,1.2549817681055655,1.4375534085487132,1.6767580381972387,,0.9819664722077225,,,-26316.236947159596,,,0.0145269270620138,-0.15391954312917333,,,-3.9214082805892434,0.8126241252020091,1.1060200660364057,-0.3614827460670623,-0.7613206360721415
2019-12-18,2.5093624415144724,1.4384674859636704,-110283.84184318244,2.2555534617477875,1.7315681241998817,1.5895033676962804,1.628493050809381,,0.967975498140821,,,-83521.66635962443,,,-0.5564504124959988,-0.024233458410302368,,,-0.6462915768313979,0.847276147880925,1.2368426513118496,-0.6982825761584813,-0.2747661160397152
2019-12-19,1.022205867997673,0.9660081956545206,-166335.6027610537,0.9356689919270592,0.7738881554368859,1.4988776086209845,1.6666587893993334,,0.9227933528740967,,,-86805.2064771,,,-0.056545868584064705,-0.1061043302925299,,,-1.8215127208643869,0.8434233742526743,1.1966440648016416,-1.3368434925664194,-0.7915788774050126
2019-12-20,0.1300823382349953,1.361790062505058,583906.5447040217,0.9058340427710264,0.5504296563240523,1.3861707603901308,1.6822311155281213,,0.9144355284215195,,,-19693.11225699687,,,2.3483877146996623,-0.1935758603772242,,,-1.0344990210558884,0.8543634960331721,1.2663040787982316,-2.5681479625871155,-0.5735271822121966
2019-12-23,0.8211285092047085,0.4092369141030438,-275083.42662136443,0.4035058697406626,0.7191075056810625,1.0808368692177688,1.6123454138635727,,0.9568295605694118,,,-17119.443017456168,,,-0.6963853844314444,-0.3999542777429831,,,-1.1532745064357668,0.859568292725982,1.3038727389637075,-0.5856007489654547,0.4230885364400337
2019-12-24,1.2507234604700166,2.113224234473545,231140.9915852244,2.025134020505842,1.6813754167920951,1.2577453785399677,1.6737004410408467,,0.9471043450123272,,,-17105.936688904545,,,0.5244927021139085,-0.28571627205419314,,,-1.0678156013291307,0.8660992092952,0.42562172225390676,-0.28577166914346835,-0.1226846640960011
2019-12-26,0.7548556245249181,0.6078209729081898,1939007.0950917413,0.9797934706710052,0.9761268592143146,1.0916160759288716,1.7102218561362172,,0.8863237892123921,,,84527.84127856263,,,-0.21664611901533437,-0.4489638658448676,,,-5.608487352231449,1.22265117808847,1.9670495751371921,-1.6165427984419154,-0.18555095000896227
2019-12-27,1.6883913691843624,1.879250368469368,1518891.2230738648,1.646155649448307,1.8224510475621256,1.2742645104918409,1.6845187543823488,,0.8728227733647039,,,126459.48500160905,,,0.10709673406595095,-0.2791107596538355,,,-1.7355942925065198,1.221033589154433,1.970867467446527,-1.4525458536043634,-0.09075418403622226
2019-12-30,1.6778874673238562,0.8096158253326742,50169.21895089699,1.3142485782426867,1.1708495588647736,1.1638296630573641,1.6272146184578475,,0.8915041593773361,,,128328.90119748768,,,-0.7287309757621081,-0.3351537290618921,,,-1.9421241892088057,1.2133553715115333,1.8858661512844082,-1.6005036796908232,-0.5938916354596717
2019-12-31,0.9945292219343038,1.280221958865699,-1627419.4220784716,0.8334784879319237,1.210933513096677,1.3380266720098952,1.5423146206067178,,0.8351437522950858,,,36481.49141944401,,,0.2525192658383842,-0.1420883926999661,,,-0.974303856027044,1.1840764192014512,1.9145868794486414,-0.5124462536046183,-0.1381304724691734
2020-01-02,2.7032648929862617,2.0064914792257404,837736.5284197908,2.446705671748415,2.340298645613103,1.3166801209603343,1.4998766253204447,,0.7849731538481699,,,131492.93032992366,,,-0.2980725979875276,-0.1302693462954955,,,-2.2404836691485026,1.182499604038751,1.799536911073063,0.17971453972035692,-2.23742718326903
2020-01-03,1.035943682720596,1.2241962672034674,675338.5811499194,0.937346972296048,0.5839779810239669,1.4399551798193897,1.4201117419535894,,0.7223803954060157,,,133239.4246959399,,,0.1669717382066336,0.013876427944322083,,,-1.0402424669415136,1.1847259733398952,0.5589216649701524,-2.8819449137715045,-0.48389925697654923
2020-01-06,1.2585258002010455,0.8709722798734347,-359810.9432535595,1.4210403585713929,1.4006030599794492,1.238299562100203,1.282700495351809,,0.5131315368691117,,,119085.37300509648,,,-0.3680861644081292,-0.03522849989355719,,,-3.890393685201669,1.2467575629941439,1.1838944701586591,0.12708999070085483,0.00824401314444614
2020-01-07,1.3022119746799845,1.9757223769959928,66943.93733963883,1.5639908760005028,1.7055949296039046,1.4715208724328668,1.3358356575396986,,0.5276523784997429,,,93295.31977111884,,,0.4168697544746834,0.09673941632635284,,,-1.9547204709895984,1.2456494736417436,1.1837073379704441,-0.28564932682309024,0.15367046596873948
2020-01-08,1.7739801734219682,1.671455382037287,95477.6350051132,1.5100599476706795,1.8915834595774437,1.5497675570671845,1.3748985875859376,,0.5218112160847405,,,135280.9781753086,,,-0.05953097447048847,0.11972498258750669,,,-0.9635827999947876,1.2488297582942514,1.1860824963685697,-0.22253985587016376,-0.9384509069158704
2020-01-09,2.633154203385772,2.4181623830190557,159459.3293065168,2.3753439355857715,2.233709081398601,1.6321017378258476,1.4110201614687157,,0.5681374263022012,,,140692.20421710477,,,-0.08517453860080504,0.1455556324042822,,,-1.954502982621701,1.2320290376110956,1.179541929791572,-0.8154504033347962,-0.887531026025797
2020-01-10,3.5169321824870146,3.713094419431922,1261899.251749755,3.812377441134064,3.682424592629389,2.1298813682715383,1.56273899792902,,0.7411132963032369,,,185730.49011069234,,,0.05427653375756633,0.30962623291710145,,,-2.040583598129681,1.2241549893272823,1.0635203977171215,0.7137529349664445,0.9118401033953527
2020-01-13,2.742047475949281,2.750590417596417,-810411.4091248726,2.63237899888642,2.9860146335295426,2.505804995816135,1.6293116692572909,,0.7859777848962067,,,189950.82166366497,,,0.0031106906012914005,0.4304524016979573,,,-1.039488176590616,1.2318919749662482,0.5395296898153441,-1.101331879673494,0.6310686379780995
2020-01-14,3.1945832697615337,2.7600254272739377,-274278.8352916592,3.3387530016910496,3.1379023316138195,2.662665605871724,1.6710467254380212,,0.823775464847543,,,202503.9981968437,,,-0.14621675485595167,0.4658775167072148,,,-1.6051935819751413,1.232525743384968,0.5018833374972385,-0.04806798323898305,-0.24295978959863881
2020-01-15,2.113740169136719,1.830696908044807,-365930.71075317776,1.8102094059645104,1.663500645942726,2.6945139110732277,1.6657862523420188,,0.8223297587750803,,,134872.00461438642,,,-0.1437622518823148,0.48092058554541844,,,-1.9193058817660738,1.2318934438867875,0.41031396463515374,-0.0834973661260363,-1.837333197829372
2020-01-16,1.477474244502183,1.8528903276261488,-830036.024768663,1.8018213397235776,1.987373715541178,2.5814594999946463,1.696996684330199,,0.8166930791331563,,,130019.00599402394,,,0.22641272082815223,0.41949490425103597,,,-1.6844180873667176,1.1394304213796382,0.38752228256349164,-0.09746388775664443,-0.5704481497566004
2020-01-17,2.2004224990729178,1.91258075620782,-93295.98884916469,1.983075899906385,2.0417716311838348,2.221356767349826,1.7207023478424066,,0.8156742158150403,,,130868.39864372482,,,-0.14019587566390276,0.25538561642262686,,,-2.8353882757898368,1.126236301259171,0.6547032611496637,-2.5024535216992008,0.5880719926501197
2020-01-21,0.9084687879383716,-0.0842245817700018,535113.0956606511,0.8770942074566719,0.12594503922681,1.6543937674765423,1.6681907089711803,,0.8966080119310127,,,165940.83356481008,,,,-0.008304993232598035,,,-0.2861510208032639,1.1845033092089392,0.9137358233312826,0.6611997060499896,1.041976679095045
2020-01-22,1.1971524745789708,1.3811217613036142,-468347.9839044963,1.1371797431144302,1.0906297497554365,1.3786130342824776,1.669157293911108,,0.8962706696713644,,,113328.10713438418,,,0.14295024041441354,-0.19124093849477364,,,-3.067228417923009,1.1981104225766854,1.1035873249171448,-0.6321292339332333,0.3212887384814482
2020-01-23,0.5422021974577049,1.924473284940575,-44921.55220596481,1.4429575391124665,1.1085325922793388,1.3973683096616312,1.7449191124529846,,0.8468427736317559,,,124836.20085515417,,,1.2667686011580603,-0.22211751187821377,,,-1.0953427987804571,1.2002065993839288,1.1703993267911799,0.6974866846328982,-2.366842300149247
2020-01-24,3.0073218971109306,2.1029648587735643,85801.04656321765,2.465768072745039,2.515999020962642,1.4473832158911144,1.7444061436679856,,0.8466110090611233,,,117569.2036040538,,,-0.35770176099731826,-0.18665693157564472,,,-2.991123943882871,1.2030808345638435,1.2805964346170695,-0.3259474802295829,-1.3859962809605337
2020-01-27,2.120716544233669,2.104336523862901,-626552.9465329208,2.016393361887779,2.476327034330972,1.4857343694221306,1.8192319212157213,,0.8060299034902684,,,-10708.798477179284,,,-0.007753797252937133,-0.20250521582167735,,,-0.7766729902363085,0.8952627683499436,1.297820706333722,-1.7155585006387506,-1.6515327601515124
2020-01-28,2.164146930264092,2.103079597893526,-271166.3252657339,2.00700951914628,2.228134919207143,1.9231952053548362,1.830423382686929,,0.8084573423774933,,,-100211.67589415921,,,-0.02862351052141969,0.04944067554568527,,,-1.5090253172969805,0.8975756633366178,1.0740620320812573,-9.072849528668083,0.7826698173745673
2020-01-29,2.2982546945501774,1.5751876227914323,576315.4671562278,2.1659428119607758,1.7449753006976856,1.9620083776523998,1.868701972559867,,0.7750128837490099,,,-73904.36348389267,,,-0.3777756156580442,0.04872457356521791,,,-0.8651996186740043,0.920023789082399,0.9082479764119729,-0.6364854102253051,-1.639557685328
2020-01-30,1.212085047337098,1.7436059695253403,-246407.24966092943,1.171942363312759,1.464865003355747,1.925834914569353,1.891871173092849,,0.7633326679058554,,,-4853.7548630155625,,,0.36361330879899606,0.017793217583861466,,,-1.2278467319834132,0.9106653924843386,0.8972717153551203,-1.023114460928479,-1.7099915805433408
2020-01-31,2.478121418108799,2.273302706660921,-495586.4686926409,2.3306562280712555,2.6472398101033434,1.9599024841468242,1.9052117344646082,,0.7677599427665479,,,-71519.90471863715,,,-0.08626706948304677,0.02830156991548159,,,-1.1501679900116029,0.9123501627330919,0.29396756213861547,-0.35937131320656596,-1.769971473566716
2020-02-03,1.623278327396779,1.2804849802106872,242683.42075140425,1.6203770118161458,1.2637752652524128,1.7951321754163814,1.9080261701149692,,0.7652311069726134,,,-93152.66273856291,,,-0.2372088663316525,-0.06099063436644708,,,-1.0311356757419476,0.9126962577989692,0.2397793373948572,-0.7697669430186163,-0.1937649307750277
2020-02-04,1.3489422341756274,1.7697085516247846,1432673.0193431654,1.3581217945225852,1.5324038689887516,1.7284579661626331,1.9529629837025368,,0.7265368083008493,,,-3528.4646087266506,,,0.2714941178389761,-0.12211803617461733,,,-1.747080174738747,0.7531638131389216,0.33281751457008374,-0.6859845832412205,-1.0984991562615976
2020-02-05,1.471786046693662,0.9805572824595288,-699422.1740944779,1.369762305952797,1.301247752277792,1.6095318980962525,1.9032047289757135,,0.7582804689441607,,,-41846.77018043249,,,-0.4061108743988736,-0.1675957745559284,,,-2.6807090938720677,0.7884757185892491,0.6798346307036746,-1.2042138408690481,-0.5198153432619843
2020-02-06,1.3836220716055827,1.9386742188779744,40686.76106508332,1.5429682305175485,1.538033495341228,1.6485455479667792,1.9165656708177476,,0.75633382185767,,,-44586.31387743398,,,0.337299596869288,-0.15064145817197339,,,-5.311456269882974,1.1246625642943104,1.7618375784015599,-1.7780597370452862,-1.6344057849727658
2020-02-07,1.7434484115237725,2.364050896581066,-84733.67670182581,2.3133614704355097,2.1245945815852707,1.6666951859508081,1.9138600964958485,,0.7545397172960837,,,-56795.964177851114,,,0.3045116315042992,-0.13827946033937574,,,-1.6672424175036031,1.1249696549410007,1.6847922594020026,0.3246119044926205,-2.399666751819623
2020-02-10,1.750037708927351,1.2179458425240384,-14936.440651880112,1.4734130068620956,1.713834737140829,1.6541873584134783,1.7891026676504542,,0.6387915273791129,,,-120637.74879793287,,,-0.362471631628593,-0.07840432503820317,,,-1.4253606882317797,1.1272178261928538,1.6070267992796012,-0.3274929445037813,-2.771962715236677
2020-02-11,1.703756856736959,1.983916817660205,355050.13194575533,1.8788956604878848,1.950918543067317,1.6970290116205624,1.7507689876536436,,0.5998746418553839,,,-62364.67174440147,,,0.15223735288355766,-0.0311760310002091,,,-2.6307713968549016,1.127185939994221,1.54166068742247,-0.9672312492294167,-1.5408065314450052
2020-02-12,2.363784276439464,2.610502522941097,360990.7577157968,2.5329767923634634,2.542886478701668,2.0230180597168763,1.7432928424370016,,0.5874372292880231,,,-30601.192094028673,,,0.09927889856817744,0.1488147223380212,,,-4.614242582180052,1.279726493515028,1.7504579011653265,0.3311413960606148,0.4885464194577692
2020-02-13,2.2048778542109027,1.5242286544054693,-665599.4405449112,1.9264090726815333,1.8937947058587064,1.9401289468223752,1.7279694297550345,,0.5890322561530772,0.7983785954499596,,-45584.62858361534,25403.67569090658,,-0.3691836307394124,0.11580745918919913,,,-3.423002387602522,1.3167762880722973,1.3104921606820574,-0.7772069253491113,-0.8808136412035715
2020-02-14,1.3292230039157538,1.8272624582915145,-322014.4404056171,1.4668484519831004,1.5162856986913835,1.8327712591644647,1.7266880362883028,,0.588774016714017,0.7983599601027024,,-20183.549365463048,27839.73989380043,,0.31822435847462277,0.059624026897511354,,,-3.0070511569408036,1.3279202928524139,1.1617402260462395,-0.24431603400579746,-0.6221512317653496
2020-02-18,2.203609696971725,2.4051042086124355,1185689.0863519646,2.369155992652022,2.0017628354179635,2.070202932382144,1.7513142089085334,,0.606977214710951,0.7983799499997016,,43765.70439459341,30370.81222623127,,0.08749644548306623,0.16728015482656972,,,-1.001322731213809,1.3425887771788214,1.3129028701278105,-0.12683891818008536,0.17156252382042494
2020-02-19,3.377460793720964,2.755909722212824,583311.4825218085,3.035013748403511,3.15558090277165,2.2246015132926678,1.893320924107675,,0.47221186115085345,0.7851451825618574,,46175.62373765129,41770.416941787116,,-0.2033765869100794,0.16124541455439936,,,-2.1155483836231928,1.2748826305144774,1.3620753705286335,-0.07402630665010637,-0.2587799199936148
2020-02-20,2.901362783218364,1.9546621059450933,51844.18173930701,3.050036149263917,2.235220234051841,2.093433429893467,1.921997941339749,,0.45662746109440716,0.7802935415360581,,72185.23201984145,55273.408965742914,,-0.39496320919406663,0.08544026805252004,,,-0.20479306215937707,1.328050608626799,1.3472411324330622,-0.7975257281344095,-0.421837786406594
2020-02-21,1.3301897826449398,2.6833505099703707,4925737.125741243,1.9990269755396677,1.9230239559126476,2.3252578010064475,1.959941802591239,,0.48734085124684656,0.789379259265771,,320718.16591720184,142811.6412516333,,0.7017445782011866,0.17091613479955586,,,-2.576982207550624,1.3147943405957465,1.1555341397167709,-2.623352329870719,0.14766269736839333
2020-02-24,3.0263877569314026,2.6292328793387405,-818595.0221233871,2.520085925551204,2.8518550119503203,2.485651885215893,1.9862552036194974,,0.5091875908029552,0.7882837646278609,,275498.3624828716,125320.54313267364,,-0.14067762612261453,0.22428389451491426,,,-1.1033160749481368,1.3150528787465683,0.9450899925721875,-0.39367868164288083,-0.22068355328301065
2020-02-25,1.905562260336854,2.5841172533452657,-439042.2469893727,2.551456365061643,2.339519873957233,2.521454494162459,2.010244240093616,,0.5260655554916175,0.7529662304450088,,284873.897460049,119564.31342047745,,0.30460684675880817,0.22657968806876413,,,-1.5514686194524752,1.288148671282343,0.9186696358041878,-2.3102820726374973,-1.7202966001942765
2020-02-26,3.191434694763082,2.7964291866381394,-814721.0556754575,2.737029905233765,3.129289563914881,2.529558387047522,2.0449117195308464,,0.5545783646739462,0.7596958642171947,,257696.16093956283,94647.99001567089,,-0.13212725044541804,0.21269011730021395,,,-0.9358312638834596,1.3068754632512891,0.8748492579673894,-1.7885866641053354,-3.2059728172281163
2020-02-27,2.736991168583888,3.5053236700607435,-8182.467625760008,3.408627645442781,2.87766809219114,2.839690699870652,2.141418521894312,,0.6311842323787965,0.7890119617847736,,228471.26420046348,94298.60063801949,,0.2474236580855263,0.28222666760898507,,,-0.6330694315422127,1.318588936557318,0.756957667579511,-0.08207114545470177,0.4386816554297884
2020-02-28,3.5281906552966404,2.2897494307814057,444672.6175555105,2.939398812015554,2.9081352267518668,2.760970484032859,2.168725694957115,,0.6248499089913689,0.7776816137952929,,263025.25756128546,98217.66470590464,,-0.43234278459464687,0.24144248485915226,,,-3.465301268828762,1.3441264906315098,1.1275114206018915,-0.6798761202158509,-0.9324173719659148
2020-03-02,2.6296993059542477,2.597966249581212,468375.8182625196,2.649307938642973,2.9123318584025317,2.754717158081353,2.18495887210313,,0.631887379544136,0.7728379170550996,,311223.37190904346,123732.13250677666,,-0.012140580075741298,0.23171776685691878,,,-1.335510301283925,1.3377569163220506,1.1097850313003779,-0.0972188376058294,-3.46520389210161
2020-03-03,2.7906327916197675,1.7688883945795162,2377568.705884983,2.6822875597826226,1.825726588997874,2.5916713863282035,2.2093790428215714,,0.6039112114292636,0.7626419506521895,,417967.63616572245,152684.7993743665,,-0.4559170535148975,0.15959149053715296,,,-0.15482977777987805,1.3887804803783972,1.2824293541242815,-0.6522719979465741,-0.20428639685901304
2020-03-04,1.478942865815263,1.6714039153569615,-360348.3407565565,1.581011812822286,1.8494619600772424,2.3666663320719676,2.20446381100818,,0.6080638029791129,0.7264744037132158,,328316.56816073635,147957.8255190354,,0.12233638844168077,0.07099804428362538,,,-1.315090053575969,1.3975501366776584,1.2662561425774712,-0.07627395627081351,0.11780549876513297
2020-03-05,2.3669766083320347,3.12917626168829,-883695.6744778678,2.635600686053813,2.7890307778300354,2.291436850397477,2.311894759969618,,0.5689976381089962,0.7361946536092455,,319102.89314156683,123517.14757741772,,0.2791563466643982,-0.008888364336941575,,,-1.874510243861724,1.3902406623082444,1.2031345643631859,0.3076963443414089,-0.9777741688774734
2020-03-06,0.841320737718469,0.7954582511376209,3671040.76975255,0.9445525548550648,1.1049394828340624,1.99257861446872,2.2547339615826005,,0.6588006210203716,0.7383871230582045,,500620.5935759401,197105.08595793825,,-0.05605459874939696,-0.12360240277433564,,,-1.8301660832610236,1.1539506782562419,0.6935454558121031,-0.13245121711638008,0.40165196708017575
2020-03-09,0.9320640888529717,1.4417694433418935,539721.6470658262,1.2130077359708338,1.1185951082315988,1.7613392532208565,2.2086198889206416,,0.6825948119442594,0.7400051727878221,,531843.3597643229,205246.53326785882,,0.4362248411510942,-0.2262933767940658,,,-2.3600804463527805,1.158777636088061,0.8414927303817633,0.5231929234822451,0.145136003371573
2020-03-10,1.034971528506386,0.941529832879528,628364.6871310188,0.9401285940757448,0.8812189646133248,1.595867540880859,2.1947990884384163,,0.70610271065775,0.7337390569995752,,564008.4161534676,209700.38582207574,,-0.09462316249416763,-0.31867300972690243,,,-2.831750713361041,1.1724615221263517,0.575804946592507,-1.9236584915211907,-0.18951710875675273
2020-03-11,1.815851609320504,1.0094865310405297,-784357.5124906087,1.3948738522235793,1.151499460011447,1.4634840640175724,2.1460775741074327,,0.7534502578275867,0.7396874383243025,,507038.03393164946,211541.394616971,,-0.5871127474379229,-0.3828218536501873,,,-1.4131543126236268,1.1667537671655244,0.5457261653008817,-0.8386750154981445,-0.4126145279380233
2020-03-12,1.5363430246857774,2.221698840152026,933670.9118753708,2.0870379534665062,2.076644231878418,1.2819885797103197,2.1266373899679794,,0.7458138668941396,0.7412408963617302,,535672.0416396282,235858.28258081438,,0.3688672133908711,-0.5061295918445707,,,-4.566553348584146,1.1609217419226054,1.222686409290938,0.24699210614705647,-0.0970865930024869
2020-03-13,2.0525372537335613,2.0203653435604245,-1602368.2682252272,1.9124878822375528,2.3026619250950304,1.5269699981948803,2.1514442244257266,,0.7328609417686114,0.7414927628983957,,488833.60025561246,192706.99209546117,,-0.015798354389958684,-0.342853970423532,,,-0.9411623756673697,1.1197810484180877,1.4125762788635203,0.010820063931517436,0.2028649982003103
2020-03-16,1.8803975581957388,1.8450574760056568,-1107075.449780486,1.8469131345931231,1.9129672610646689,1.607627604727633,2.152333975311434,,0.7324573358658509,0.7370176729901275,,449580.54978686897,186472.00213847664,,-0.01897279229737341,-0.2917932684107892,,,-2.7172807749986547,1.104579956939234,1.4176511662879998,-0.9764618330328385,-0.9081042510770193
2020-03-17,1.9210181316686743,1.7348652996935598,-294736.4165867383,1.617055424995442,1.7871721032049912,1.7662946980904395,2.1188220298654903,,0.7356095761854125,0.7351443938184593,,375559.2746399338,183397.79255941737,,-0.10192554908266173,-0.18197632649457335,,,-1.7712707349479986,1.0905744408518994,1.4337220820444856,-1.2535130962368206,-0.23150911172695768
2020-03-18,1.8461846088977725,1.487883276794225,-481512.8135678864,1.7318133484995215,1.5320657741233994,1.8619740472411785,2.05542070759456,,0.7324478049307851,0.727390726411147,,322318.05983544904,178144.83904597012,,-0.215766645581088,-0.09884331023660649,,,-1.610700837707996,1.0883584056966713,1.406256249198635,-1.0295316632396387,-0.737314878723167
2020-03-19,1.4974915977829646,1.594326389328998,-487001.93774197367,1.400518959292043,1.5360935883511786,1.7364995570765729,2.0374039217637554,,0.7394549747905564,0.7252408315672981,,295375.75386138505,160296.36433853686,,0.06265988043006032,-0.15980507192327637,,,-1.9982330223152887,1.0255809321132991,0.6431685685250033,-1.962270886453195,-0.4662148942581267
2020-03-20,2.228611218937424,2.001725208133226,367366.6436234864,2.634786777990876,2.367995360490834,1.7327715299911333,2.003322656671898,,0.7236557359136165,0.6993221151508694,,67457.22975549716,171003.8655092844,,-0.10736920689471124,-0.14508496334740564,,,-1.3212881337487774,1.0170902345476067,0.5271268102268228,-0.6658395874007853,-3.982438204343449
2020-03-23,2.209479417639965,3.1009558095075427,743535.6294521873,2.808686430047341,2.3439825954466365,1.9839511966915104,2.0269088031803384,,0.7522521855809706,0.7157929714024147,,145563.7623342759,179543.77614040047,,0.3389534594634801,-0.02142146530846728,,,-0.7663549911483949,1.0316893636256357,0.47540635459631475,0.4098749837500232,0.22785112010570718
2020-03-24,2.798729046254188,1.842178444345532,-640662.9769692416,2.247019968229459,2.383117015730768,2.005413825621905,1.9898118627303514,,0.7415454719435843,0.6948974202375637,,135482.72583528244,136549.27493938405,,-0.418216593615511,0.007810343354990028,,,-1.9943870631580496,1.0315125286707245,0.5166693490117418,-1.8354182098374956,-2.2320041331022096
2020-03-25,1.4431123149224483,1.4300753502415766,-838857.5639298777,1.430637698562407,1.6630702338740164,1.9938522403113752,1.9214941709105235,,0.7261010284973681,0.6979730926700222,,134275.9004225614,97253.46182265502,,-0.009074975721648186,0.036965469239113063,,,-1.4591552667651453,1.0151637927518153,0.5157967554813643,0.5133507086137853,-2.8506293751172334
2020-03-26,2.466888691921149,2.1772967581125044,226099.61394882912,2.2510581110486854,2.372463478141441,2.1104463140680765,1.8550928253131116,,0.6276928378640904,0.6828568122787991,,145990.0045012909,100185.63507262056,,-0.12487362960307806,0.12896471296762854,,,-2.1086201913442233,0.9774335996162752,0.5436428012928715,-1.093271634085032,-0.5396189193375256
