Date,SIX_Open,SIX_Adj Close,SIX_Volume,SIX_High,SIX_Low,SIX_MA_5,SIX_MA_20,SIX_MA_250,SIX_realVolatility20,SIX_realVolatility60,SIX_realVolatility250,SIX_avgVolume_20,SIX_avgVolume_60,SIX_avgVolume_250,SIX_log1DayRet,SIX_logMA5_20,SIX_logMA20_250,SIX_logMA5_250,SIX_log1DayRange,SIX_HL_20_realVol_20,SIX_HL_5_realVol_20,SIX_logD2,SIX_logD5
2019-12-19,-0.321459374248537,-0.3281562143644549,751246.964262451,-0.750189839781001,-0.513972506349031,0.9240322766253832,1.0526841329061913,,1.2119528410005045,,,170930.65015690593,,,0.020618585765932656,-0.13035149593994616,,,-1.4430029933560558,0.9386891396960252,0.6623450169343449,0.3813954993589282,0.1135351595214292
2019-12-20,-1.32206528780306,0.9450456863783804,-91250.3619201118,0.0102967598005072,-0.610094354813354,0.9412077770827274,1.123094012190125,,1.159002298349171,,,186635.75658284864,,,,-0.17667874668990302,,,-0.4774051698102625,0.9355418800624269,0.5239858624438475,0.09389676184251945,-2.4548333901541532
2019-12-23,1.0554463649141503,1.2920049059665395,-926155.937484912,1.1315184481459075,1.4288374103831138,0.5783328285302172,1.1571239742501604,,1.153164647549127,,,50966.287366005505,,,0.20223143038686617,-0.693543342068769,,,-1.2129497695212665,0.9417488505269179,0.5498293660747912,0.48252560129321476,0.5957409140193037
2019-12-24,3.317737602495958,4.634470417066808,4122229.398695808,4.412640901871768,3.70993376081419,1.2779928285876885,1.3678687215368523,,1.3750728000215025,,,185615.2706312917,,,0.3342388295070733,-0.06796310630082375,,,-0.35281505852228917,0.9285594918961896,0.5308171688623206,1.3054705463564076,1.2522771362944014
2019-12-26,3.886417346425892,2.761994150224897,-147607.049535444,3.413749220717051,3.158371618498908,1.861071789054434,1.526867211772927,,1.3411388341998123,,,286499.3077510749,,,-0.3415348055860094,0.19793449018824935,,,-1.365012036104223,0.9343302994631704,0.5153536573946046,0.3852550839328275,1.07000524882492
2019-12-27,3.35806317185917,2.451237065216741,288825.15892536566,2.921005686207561,2.958884700963587,2.416950444970673,1.6388133759202137,,1.318894754848533,,,318075.2353441663,,,-0.31477154912141087,0.38853417013135366,,,-3.2733580206111226,1.0769574161075233,1.169741039152415,0.7808069668847466,1.022232659128728
2019-12-30,1.859126116578043,2.4736308895727586,-1599563.5523822042,2.0000487483728038,2.4282812484043603,2.722667485609549,1.710555878084748,,1.3235543379598216,,,250537.37290069024,,,0.2855805195084446,0.4647937003887309,,,-0.8480890065204921,1.0743614988493126,1.1120183001130066,-1.243534271935343,0.42434260380751904
2019-12-31,2.5871986732131127,2.615099669759619,-1358902.5278841709,2.0396172407355664,2.512122652320773,2.987286438368165,1.814732924582905,,1.3077750028546278,,,247848.10875745903,,,0.010726514408135091,0.4984271217381963,,,-0.749706079023541,1.0734085632667218,1.151194076380678,-1.808726979466936,0.27997351052917013
2020-01-02,3.947959957898359,4.5689181816874935,2629564.0298453555,4.715141282094406,4.566895991913652,2.974175991292302,1.9347389694497927,,1.4449072005758037,,,223542.96767717943,,,0.14607747600820128,0.42999460504247056,,,-1.9088870110473872,1.050753884168192,1.0289459974462118,0.7396906762466667,-2.7249079674574004
2020-01-03,5.226123641832547,4.749077538757284,779309.4192090076,4.588993424419453,3.540870709933678,3.3715926689987796,2.04335102890089,,1.571785114799467,,,225363.28846174915,,,-0.09571942897919762,0.5007941134101053,,,0.04700067301886197,0.8621096034156472,1.2821350895896195,0.7579877821592745,0.6866679297411193
2020-01-06,2.733083537224953,0.3874171643380997,2810948.2303060265,2.4021592811765906,1.59164366937285,2.958828688823051,1.8684958580451845,,1.550558227526674,,,273170.3881116564,,,-1.9536836950964922,0.459659723571648,,,-0.21008467605022396,0.8707579697764756,0.7546641269529152,1.4306702771371285,0.7245585864859345
2020-01-07,-0.407624388955611,0.4604764258659131,-1278379.974355117,0.3184070017522238,0.682827717674952,2.556197796081682,1.8214478845056004,,1.579481743778169,,,116151.39136262925,,,,0.33888919277882146,,,-1.0094462658084453,0.8213728604628577,0.7641554137677016,1.4559605988528828,0.69970287680217
2020-01-08,0.8108794535044073,2.1858294722189697,-1406044.6707673287,1.251174481014978,1.4653552346088574,2.470343756573552,1.8461509577740187,,1.5812094177668958,,,68432.05198348341,,,0.991631252905886,0.291254405311995,,,-1.5409349775083643,0.8189077950984299,0.8382166404775874,0.586904224488784,-0.8456687272173979
2020-01-09,2.7237965665668757,1.2295589910941764,322092.314298837,1.871316597525709,1.799976205999469,1.8024719184548885,1.807282051429005,,1.5865944804137193,,,84809.64309075935,,,-0.7953711423551234,-0.0026650768231289176,,,-2.6402926108937597,0.9039246348979556,1.0814813261428642,-0.26255694823307324,1.2057789294774994
2020-01-10,1.3147898304886638,3.4788389733164102,707106.3846758413,2.807073649306048,2.4778066009653106,1.5484242053667139,1.9822917987611024,,1.5671962249862674,,,116648.20828904863,,,0.9730217816297614,-0.2470158773699322,,,-1.110886160380381,0.8893439630773396,0.8891720526152709,0.2569724478659255,0.23920472963333575
2020-01-13,3.4725338560770744,2.3995728473081392,-186304.2461115215,2.371842784120993,2.848977832947874,1.9508553419607217,2.062666688094957,,1.5439914316243009,,,176882.7770076166,,,-0.36959380414379533,-0.05573174112579891,,,-0.73995570693469,0.8529229636895982,0.7465958106390018,0.15701559165745488,0.6992066264657196
2020-01-14,4.992924602121114,2.268691435176745,3067091.0374479587,4.680005543559563,2.6447996610508824,2.312498343822888,2.133142850649212,,1.5181183130365241,,,305651.9509104077,,,-0.7888186256860305,0.08073206526663373,,,0.710596984543078,0.9327525361666367,1.2215320715957168,0.19074228452233621,0.5923401759784337
2020-01-15,3.2383413720705896,4.012011810443479,-137125.10353121813,3.1805066817089127,3.9529394094422265,2.67773481146779,2.1784244587349315,,1.5615601385100233,,,290543.51818384253,,,0.2142315373479902,0.20636932736352542,,,-0.25821035784262475,0.928663998783982,1.2310637069640518,0.4777479166522041,0.6022276338273627
2020-01-16,1.4995202592418302,2.2388202953535483,-1375152.4131886228,1.439037467153483,1.201546921308818,2.8795870723196644,2.2335569526636356,,1.5421702682439682,,,315560.4083241131,,,0.40080384349563686,0.2540515454268356,,,-1.4376274632695911,0.9200823902657455,0.8383499978203522,-3.5108624880179424,0.009218681341514889
2020-01-17,1.892224316907292,0.5780480148512623,34634.55902983481,1.4741822718279955,0.6999097536390266,2.2994288806266345,2.2701293860116407,,1.490388256858161,,,350328.0829767918,,,-1.185851367418172,0.012823951217368143,,,-0.25583137667836675,0.9219972931561948,0.7852520620628729,1.233715219493736,1.0649834441027908
2020-01-21,-3.00231285873122,-1.2439881698423356,3804760.481816996,-0.9818169674026542,-1.6862449327570612,1.5707166771965397,2.2243377882377464,,1.5854583048865194,,,503003.758854519,,,-0.8810604600482489,-0.3479272505610147,,,-0.35036920219072765,0.9269638978230386,0.7615878974006209,1.2478389985412899,1.292961504838659
2020-01-22,1.9086046963447776,1.0868980118746627,-2651555.93089379,0.9065648046130796,1.0207529628337235,1.3343579925361233,2.2314304045125604,,1.5797411105854253,,,374988.4804058351,,,-0.563044671205938,-0.5141925451271413,,,-2.1699076804761237,0.9583495508131958,0.8704155007332188,-0.6756020071938568,0.16703313493009928
2020-01-23,-0.4406231251417605,1.911853236333009,-407683.9825084237,1.1798277977544878,0.7842980469059793,0.9143262777140293,2.262422821030884,,1.5663644842767885,,,400912.0781546595,,,,-0.9060040771826856,,,-0.9275292712192202,0.9576668691125408,0.7964404776373685,1.1492551501922526,0.742012853359705
2020-01-24,3.9112445591223928,2.197107701124388,454371.0061592413,2.8240753113454176,3.2370334478137366,0.9059837588681973,2.140554685233763,,1.4635406899391803,,,217519.15852783123,,,-0.576713810810377,-0.8597988934488211,,,-0.8844090556423198,0.9454870769068292,0.7630798195726457,0.10454890671712684,-3.1769521758922603
2020-01-27,1.3048202479977,1.1967252565103372,-1710515.686609691,0.6983227826375611,1.7694153243265731,1.0297192072000123,2.062291240548035,,1.4703955664958035,,,139373.72667411884,,,-0.08647641678388174,-0.6945314666933872,,,0.0686791945385589,0.9739598863627313,0.8430475680296788,-0.33529375954644053,-0.4801715612512522
2020-01-28,0.8864055420927173,1.2380885828657,-175079.836976439,1.717141759640473,1.4779392895801742,1.5261345577416194,2.001633816430483,,1.4785064302555229,,,116178.4768790286,,,0.3341494355536539,-0.2712256495485152,,,-1.4304449306199347,0.820030227890627,0.8202197124669447,-0.04184426867834099,0.9090956100383865
2020-01-29,1.698334107103749,-0.1179092734017608,1923170.273219902,0.7621737248476848,-0.0448799107632371,1.2851731006863347,1.8720568082817572,,1.5469413229034101,,,292315.16815913393,,,,-0.3761443059192189,,,-0.21436514995802472,0.8335545138117131,0.6007348161219764,0.27355870298047164,0.18631962492139137
2020-01-30,-0.4886567033351277,0.2767014296562031,-1224979.0961630922,-0.900210816627121,0.2138625503124718,0.9581427393509735,1.7551368962765863,,1.5759234961271578,,,299011.33974518784,,,,-0.6053053723275361,,,0.10802299834868455,0.8606452705114552,0.6677992027840104,-0.039378086197892584,0.4917356481594673
2020-01-31,0.7031793153125623,0.8485821275432972,-940471.8821273876,0.4704718445897367,0.8870872920581281,0.6884376246347553,1.5691200935693765,,1.4400218173797408,,,120509.5441465507,,,0.1879549405840908,-0.8238455732390717,,,-0.8755916709857898,0.8211736778772514,0.6664432021971377,-0.03408287748139301,0.2990118278828527
2020-02-03,0.1182589714048543,-0.9915725874097188,519042.950001152,-0.0703151158870056,-0.7267681774313992,0.25077805585074414,1.2820875872610262,,1.341579162105618,,,107496.22068615793,,,,-1.6316766476204525,,,-0.4209040858237338,0.8035662675474553,0.6004408338440779,0.2376569344554111,0.7831240014014756
2020-02-04,-1.4596627841425995,0.1336517737613842,-585622.540087238,-0.8038127254930636,-0.3372676716347804,0.029890694029880992,1.2693993177321903,,1.35164827494603,,,-62332.317833505294,,,,-3.748751893905861,,,-0.7624006848837914,0.7923811614176162,0.40157364846855587,-0.3355701483305522,0.0993355300225356
2020-02-05,0.2850750387563785,-0.905766559425647,-161109.20652929647,-0.1789449910042577,-0.1364683206979595,-0.12768076317489624,1.2010871684676125,,1.4271017276016855,,,-6468.779442214273,,,,,,,-3.1588002877406307,0.9511238690604766,1.2542937182382812,-2.4556660187314607,-0.2384383146332361
2020-02-06,-0.6043090028106004,0.6705574333146416,-461299.0995793492,0.0097597483941402,-0.1980346724188955,-0.04890956244320854,1.1253235665223962,,1.4122156799090808,,,40768.49911718471,,,,,,,-1.5712060495078808,0.9521965849988905,1.0901769750285635,-0.6219328804408765,-0.9317699094338434
2020-02-07,0.4791713990477966,0.355235990393405,-801620.4502516198,0.0856974113943831,0.6454996239298669,-0.14757878987318698,1.0816074164873575,,1.4223157029949642,,,-15417.139110338128,,,-0.2992760299374767,,,,-0.5801717495408135,0.8631208437404524,1.1301170400072504,0.23190707904184205,-0.706544247546663
2020-02-10,0.7934482245017698,1.1602412039995862,106378.2060120441,1.5335928831817114,1.290309453426957,0.28278396840867404,0.9656775280215163,,1.3064078225066054,,,-45453.54804352799,,,0.37999490865499314,-1.2281467129374866,,,-1.4135281377398845,0.8712318200382414,1.0191006127300613,-0.7139954621648026,0.7663111104002337
2020-02-11,1.546434546783468,0.5512793020414328,-920070.5642603344,1.003752402425263,0.966733665918282,0.3663094740646837,0.873262850758181,,1.2643323019841899,,,-82141.86395096863,,,-1.0314656867996836,-0.8687580659187195,,,-3.296331102430544,1.030559274995144,1.1797179634456807,-1.6294196663675562,-0.8731653243755053
2020-02-12,0.8351495677906922,1.0713259545154052,-448801.4152458048,0.6177915849346434,1.0205433857878337,0.7617279768528942,0.813394576725114,,1.2224331018422958,,,-257936.48658565682,,,0.24904153818382002,-0.06562681984177536,,,-0.9094347855428953,0.9534519091433784,1.0511364979789917,-2.420071615917639,0.6816273382079637
2020-02-13,0.3286388878667683,0.125957259396257,1020823.2079561974,0.5843090186740305,0.6451749334039345,0.6528079420692172,0.6190918491727528,,0.9700476911728616,1.4098523269326335,,-200039.071011286,117521.63567324977,,-0.959016904421842,0.05302932490424872,,,-2.799081953400781,1.01171731831256,1.1903380778198964,-0.8549086496029222,-0.607703379391841
2020-02-14,0.2132426624222496,0.99048782860746,-591616.7687964817,0.1969505868192893,0.1191628533137514,0.7798583097120282,0.5566752258354485,,0.89781477332004,1.3905815188181532,,-160862.288791679,134091.95853114262,,1.5357668004899863,0.3371302565903755,,,-2.5537715272524775,1.0573560169103775,0.9962350095678856,-2.515306569447439,-0.4537337631000132
2020-02-18,1.5594952425789366,0.4732430054106284,511958.54008377297,1.0380512370659734,0.86354594251595,0.6424586699942367,0.5514349753634168,,0.8979893010567991,1.3928328321471548,,-136996.0897389821,135636.07804048885,,-1.192508475359936,0.15277856115361943,,,-1.7458001965390628,1.038173204130733,0.9406536485924478,-1.0576073623595046,-0.3754236089044807
2020-02-19,0.0473997945629545,1.8810457636872844,-403739.8473956329,1.1724405496535173,0.796289257536122,0.908411962323407,0.7076866720398978,,0.8390890936711074,1.3920181709815098,,-347421.1061996135,108837.76760393713,,3.6809652638739787,0.24969653658655183,,,-0.9777638438697627,1.0174191449523255,0.8715521427037554,-0.11590711932338574,0.28500333406797096
2020-02-20,2.213792381857159,0.5191899079385376,251925.2606585817,1.3755149922328282,1.545312464644093,0.7979847530080335,0.6793012668430916,,0.835178984929574,1.3762794481214233,,-202247.04662199493,119792.39678889627,,-1.4501926062528674,0.16102476964121476,,,-1.7731488908972803,1.003870797885584,0.7248645639781311,-3.0802688420736994,-0.5939608018816338
2020-02-21,-0.0873202241368904,0.4766325455551836,-508867.35127288033,0.0058208369771683,0.590311445183108,0.8681198102398188,0.6075402323042003,,0.7837780342346208,1.3776057293482797,,-207306.21506021774,81524.05015348241,,,0.3569113363282581,,,-0.5370145662813316,1.015349812113729,0.7816653403662434,0.3396195772103863,-1.0478945943535607
2020-02-24,1.997633519680905,3.3129108083404883,2032582.3546535887,2.803466450990552,2.4027820534118707,1.3326044061864244,0.6633303876650053,,0.9291169129049053,1.3952829594363647,,-128395.64763550041,91579.59384120749,,0.5058639614159467,0.6976173182467945,,,-0.9145812000100896,1.0147433735925782,0.5468696355925236,1.0273743633619878,0.8426110285006475
2020-02-25,1.965133980577736,1.5279917485847605,-1054338.829746393,1.3506600396124018,1.8796311056382715,1.5435541548212508,0.6798937122687264,,0.9419897425855491,1.3750003701820255,,-95586.80479233548,110095.4098776194,,-0.2516061359080711,0.8199064485887683,,,-0.6368215442229676,0.9766514528312208,0.48647743042027486,0.05008380612952196,0.05330258043509434
2020-02-26,1.5178975766989975,0.9059745926302618,-623268.6511052761,1.1080093586096549,1.095502002026615,1.3485399206098463,0.6632880127569545,,0.9345295718722296,1.3675441657484848,,-117996.24549877732,105419.15557480583,,-0.5160702209535999,0.7095684416173399,,,-4.381438281144583,1.1927250740264905,1.603279367100265,0.8783546589526116,-0.02524481469244444
2020-02-27,0.7723342236709332,0.8232992946660982,-527163.5099474886,0.8896724597466683,1.0645555289971274,1.4093617979553585,0.7103484411603475,,0.9166473702223776,1.3688834881351946,,-240512.93465714686,100779.86880089242,,0.06390240903557777,0.6851366434941164,,,-1.743637704099164,1.1564107960403986,1.602760472258673,-0.3499938069246541,-1.1903678175356074
2020-02-28,1.140457998338034,1.5224114438350205,-777641.7963597039,1.1512804649043726,1.5584192079255228,1.6185175776113259,0.7726339418692884,,0.9278841960166454,1.3638163194540815,,-218146.06966697745,109571.12627855646,,0.28886561928807475,0.7394605524655644,,,-0.8986012596861416,1.101165532138331,1.5476077640211992,-0.4837993927599986,0.0447619649816303
2020-03-02,1.1254565436551118,1.132070044849348,276979.61973982234,0.9589383990378302,1.313956824939897,1.1823494249130977,0.7868083377345909,,0.9312645748315359,1.3610876616227139,,-157273.49457361695,62259.67241670438,,0.005859085024652964,0.4072740925546234,,,-1.0355855869042008,1.0962150396845383,1.5328372851051766,-1.17515618622699,0.7797104737751392
2020-03-03,0.9935816570781012,1.4474022436546503,-481692.5195833079,1.3039874917955458,1.1274754662671531,1.1662315239270757,0.9087570792878094,,0.8414941642440915,1.3527456644365832,,-207310.26805283997,41849.74703168902,,0.3762094226223575,0.24945509078888856,,,-1.7343662716244126,1.0602665420433426,1.4090943676059393,-2.5901445038974598,-2.518386849733078
2020-03-04,1.3357365917322586,0.6729574417973723,-352989.2211586337,1.0762761267709866,1.1354229484226828,1.1196280937604979,0.9357223626896088,,0.8238039765843316,1.3162761392768134,,-195678.60210640973,5053.156057247104,,-0.685556081692022,0.17943303858412832,,,-2.827732423700583,1.0676490452230918,0.76567358891099,-0.7784597764549251,-1.4566432194005778
2020-03-05,0.8085550744638947,0.3164618205128153,357635.5985495704,0.4749104062610225,0.1841694488380394,1.0182605989298412,0.9968337816865318,,0.7186286978857551,1.3231024698488396,,-169741.3618524664,-20019.583310683836,,-0.938046191992774,0.021267117846662253,,,-1.2353225889337873,1.0220419289181755,0.7833402512377341,0.12304951947937386,-0.6795648905827432
2020-03-06,0.1180832806756004,0.4058951561290929,189411.8102589054,0.3804649343404236,0.7273408734784219,0.7949573413886558,0.9836006678272545,,0.7273371331781038,1.3277106640859861,,-137205.81636055367,-9335.08841996187,,1.2347047461522673,-0.21293153472000778,,,-1.0587880870602433,1.0312482940505714,0.752911533897394,-1.3202733681308785,0.11021338037431799
2020-03-09,0.1015227400981348,-0.0230192363169496,3197619.110139531,-0.147584021788349,-0.6065561525618097,0.5639394851553963,0.9646879064917367,,0.7491277177821783,1.3357064748630185,,62756.16165900389,44049.55521314168,,,-0.5368576861501198,,,-0.7787657880341087,1.0212861197437815,0.806079734277447,-1.0803371308014813,0.14417764069736833
2020-03-10,-0.2673404731839284,-0.7728431307156445,1258013.4422104154,-0.4143692789396684,-0.4896282926330553,0.11989041028133726,0.8680336897559752,,0.8415707955420988,1.3515880359409365,,120337.92346892245,63844.194571481006,,1.0615530657960666,-1.979652449128243,,,-2.5868195992257763,1.0397583899377818,0.9399399049136039,0.16444461798698562,0.7976177187719371
2020-03-11,-0.5815048547437804,0.0442519707132387,-1663257.022493755,-0.4453796806617056,0.0956792228087834,-0.005850683935489447,0.8426823231895654,,0.8590697483182106,1.3595135037053367,,83178.60055725141,59306.50453796644,,,,,,-0.6142271271891675,0.9980437719472839,0.7826267353344286,-2.699022964037539,-0.46409238141349957
2020-03-12,0.027082725443817,-0.7967274338719008,927296.5019782752,-0.2891076788310798,-0.6578591982318791,-0.22848853481243267,0.7492796537702001,,0.9314086978263219,1.384359182261972,,151983.49641845544,66566.3202477354,,,,,,-0.9976322509276491,0.995082196714025,0.791275499897142,-3.734533807518443,0.10722909771671744
2020-03-13,-0.6894053899232802,0.6257390555533071,-316223.83337220736,0.2603327039769763,0.1661829603922111,-0.18451975492758982,0.7742687435780526,,0.9204450715546368,1.3643273720992375,,85131.14435203517,58545.197174863875,,,,,,-2.3628687473583594,0.9717283502692692,0.9324383475077168,-0.5421665173473338,-1.5148375325499015
2020-03-16,1.0732382928581572,0.4907571567606386,-924942.868845277,0.7050310610057853,0.9518767152249056,-0.0817644763120722,0.7492822099857116,,0.9210493173590749,1.3673048453880758,,68464.83934959541,74387.65296067647,,-0.7824863825604688,,,,-1.3989920193780703,0.9440955514556009,0.855930706149551,0.2526903850433857,-0.6659671411042271
2020-03-17,0.4632560543293618,1.0410060550668447,-116934.02740476932,0.6861317121124539,0.6240505175674613,0.2810053608444257,0.7776703624685224,,0.9208432197103361,1.3562148333611268,,37020.2109751683,83450.7347376593,,0.8096629508562844,-1.0179289888762506,,,-2.7793121612660006,0.9849667784698,0.9142020280316429,-0.8788335933049064,0.5954512091972818
2020-03-18,0.7782320188688452,1.426540686995306,-259697.7049403521,1.1085808767955854,0.8327534454421688,0.5574631041008391,0.7549451086339235,,0.8974923881584078,1.3415488155459139,,44222.31809793234,66601.65691761258,,0.6059829880154072,-0.303248722650674,,,-1.2879798575339885,0.977670115835879,0.7643034218820626,-0.06637110036864216,0.323740615452663
2020-03-19,1.7038264330649715,2.39321553632759,232759.25846795924,2.2706178480773467,2.128275902984658,1.1954516981407373,0.848646390053376,,0.9667392296856555,1.3493581909542216,,43264.01798840122,72001.81725741377,,0.3397613096868646,0.342636785174784,,,-1.9495230520878368,0.9803037196321402,0.6324427827589101,0.30173990737944373,1.1600030389565352
2020-03-20,3.1790789067694245,2.127762958683329,625556.5989916257,3.2321624701529608,2.802059403258696,1.4958564787667417,0.9312029107097833,,1.0031147108575733,1.3540718304732657,,99985.21550162652,97863.69286535606,,-0.40152032919684066,0.47397701454444735,,,-0.8437304085639176,0.9652808447047827,0.7431648652048924,-0.35493036419185875,0.4068134674163932
2020-03-23,2.0450876283527712,1.3063456474101045,-796679.8636363503,1.385647170367454,1.4209775375140747,1.6589741768966348,0.8308746526632642,,0.8393427163920756,1.2799269920757532,,-41477.895412870435,15881.871826486766,,-0.44820698167897655,0.6914757802817862,,,-3.343012425742612,1.0249724157444982,1.0306797065371864,0.08330190356674891,-0.20384535189505668
2020-03-24,0.7339917186532787,2.135463622656493,-1508.5495925706346,1.5287214168709244,1.518157118317978,1.8778656904145645,0.8612482463668508,,0.8760844932503491,1.269577642341081,,11163.61859482068,18316.846825534652,,1.06794130949526,0.7795083536825825,,,-4.550275023592338,1.1696825147631014,1.530875451580848,-4.866448723559042,0.09025886846693967
2020-03-25,2.054503184803055,2.2420850523683384,-803817.6781379652,2.151760336860745,2.155885294676807,2.040974563489171,0.9280537693537546,,0.9290177899743572,1.266370181105141,,2136.167243186227,106.13287447914094,,0.08737220036653909,0.788093027741888,,,-5.490699485656986,1.3103580217463564,1.8841719321800061,-0.06641825477494069,-0.20389945573617696
2020-03-26,2.2698350256363278,0.9918140633556138,64909.78365602787,1.6678995756309174,1.3589613175664788,1.7606942688947758,0.9364795077882302,,0.9287818576089962,1.2554665743457083,,31739.83192336205,27847.35514178301,,-0.8279267783202202,0.6313358412668882,,,-1.174613834138682,1.3217938728592202,2.041675367865863,0.13422451674675942,0.33747278802551245
