Date,PLTR_Open,PLTR_Adj Close,PLTR_Volume,PLTR_High,PLTR_Low,PLTR_MA_5,PLTR_MA_20,PLTR_MA_250,PLTR_realVolatility20,PLTR_realVolatility60,PLTR_realVolatility250,PLTR_avgVolume_20,PLTR_avgVolume_60,PLTR_avgVolume_250,PLTR_log1DayRet,PLTR_logMA5_20,PLTR_logMA20_250,PLTR_logMA5_250,PLTR_log1DayRange,PLTR_HL_20_realVol_20,PLTR_HL_5_realVol_20,PLTR_logD2,PLTR_logD5
2020-09-30,-1.696768603003175,0.0122389011113881,-28205948.466041565,-1.077336047689922,-2.0519625134922705,,,,,,,,,,,,,,-0.02570099338803166,,,,
2020-10-01,0.8013582995354334,0.3529242925042872,-55781041.8895073,0.0359123820159759,1.5763063701249784,,,,,,,,,,-0.8200545972227165,,,,0.432038220139395,,,,
2020-10-02,-0.0536466937839605,-1.689867575299651,50734869.58295652,-0.2868972427873899,-1.4919727840272614,,,,,,,,,,3.4499856055068117,,,,0.1865422548033128,,,0.5318665877778675,
2020-10-05,-1.1129846368553586,-0.372504058735295,-17313488.269862235,-1.61512992060009,-0.6346143889240583,,,,,,,,,,-1.094552614121888,,,,-0.019676792904106618,,,-0.3209929693023969,
2020-10-06,0.8865776284598041,0.9736093440922956,-34734275.844680816,0.9918852619393732,1.874205355886936,-0.144719819265395,,,,,,,,,0.09364145005763318,,,,-0.12520037050637153,,0.22250655669601113,0.979632381819048,
2020-10-07,0.5271763145276651,0.4212660519464641,-24765268.813528437,0.3727075616170836,0.8112242618003478,-0.06291438909837982,,,,,,,,,-0.2242704688073739,,,,-0.8243573830986093,,0.4723586521199266,-0.23096139280421402,-0.8939737416827761
2020-10-08,0.6776537773707716,-0.2631832233362345,-8093565.355827503,0.157963785150816,0.0844152614379964,-0.18613589226648414,,,,,,,,,,,,,-2.609809904021659,,1.1445216164818235,0.21252138931528056,-0.4843337919765788
2020-10-09,0.6348769033819082,1.4187245402741908,76516819.50091965,0.8687288621771536,0.1613333293283538,0.43558253084828424,,,,,,,,,0.8040824087286044,,,,-0.3461653171178885,,1.0659633227648044,-0.0025447467956285046,1.1341699277364292
2020-10-12,0.2866420615780498,0.2517263779443546,49151144.47673868,-0.0729304183298253,-2.3781781983375563,0.5604286181842142,,,,,,,,,-0.1298915693977467,,,,0.8351881674208081,,1.2686916703416133,-0.6637639252198583,-0.4712356892325924
2020-10-13,0.016305824366114,-0.8179787015831277,-44641140.5276088,0.3098800671047641,1.4085537061208893,0.20211100904912946,,,,,,,,,,,,,0.09410366955084006,,1.293368793236639,0.805003014726035,0.5831024028993117
2020-10-14,0.0380975153209881,1.7448773852677275,-5504675.405062549,0.6757101846221687,1.441612951626878,0.4668332757133822,,,,,,,,,3.824290500511657,,,,-0.2667000533237884,,1.2900135985424925,0.40088865699454784,0.280363859525839
2020-10-15,2.031879906235691,1.6113137817417351,2302226.6594523937,2.2044812102055324,2.225389351839368,0.8417326767289761,,,,,,,,,-0.2319115669651775,,,,-3.86761664400883,,1.8257616417902531,0.8876000558318388,0.6283403594747458
2020-10-16,2.268254068009913,3.2690463669720167,-15698889.064646184,2.1113222437403323,2.8847309440799407,1.2117970420685413,,,,,,,,,0.36548790895772937,,,,-0.2569476504028482,,1.8306387929538677,0.421449331501071,0.6153595843380848
2020-10-19,1.483825145980127,2.3956602474352096,-31730599.3211472,1.7533698030583906,1.6710564533847396,1.6405838159667123,,,,,,,,,0.4790355586526164,,,,-2.49722197699705,,1.739817195032128,-0.24290443572245604,0.7626423982789633
2020-10-20,3.048521559555869,1.8974692297976432,-18425736.151187614,2.1366785158177883,2.767934181129217,2.1836734022428663,,,,,,,,,-0.4741357245499528,,,,-0.46004432368206244,,1.6388400900115334,0.3159612727409416,0.9989569237115319
2020-10-21,1.6011518901891115,0.6261381206359076,5228562.859483644,1.4214978922724055,1.054775707966943,1.9599255493165024,,,,,,,,,-0.9389075938136556,,,,-1.0031507085832154,,1.533392137565451,0.570709525274113,0.11220239470106176
2020-10-22,-0.5545410832756836,0.7416425749491182,2922440.9554577246,0.1292252145910524,0.4766634584039266,1.785991307957979,,,,,,,,,,,,,-1.057168345416992,,0.8765781550351296,0.1448158064529985,-0.139640061991365
2020-10-23,0.7304582033927325,-0.1922553969628495,-19021410.073451377,0.25279224054864,0.4534699399004509,1.0937309551710057,,,,,,,,,,,,,-1.6060551436942532,,0.7708055966130035,-0.20041198519872325,1.2416447506631063
2020-10-26,0.1502189722790561,0.8493669136554054,-8434752.29772073,0.0756930897322227,0.4396032713043531,0.784472288415045,,,,,,,,,1.7323972197176385,,,,-1.0108481957168733,,0.4057346328866033,-2.2281797342200136,0.4358606694117711
2020-10-27,1.4774950068852917,0.7763809997904687,-17894888.026636276,0.8744525791220248,1.2214547888656284,0.5602546424136101,0.7003298086100528,,1.1521185924083124,,,-7169480.773594998,,,-0.6434599910360432,-0.2231599802701265,,,-1.0584241309183682,1.1459575754250753,0.2578162546043002,-0.03186597305853672,0.11429984751127026
2020-10-28,0.2917013413102651,-0.0727695362857936,-6710924.37217037,0.0407674554580737,0.3368712411270813,0.42047311102926993,0.6960793867401937,,1.1549440621419023,,,-6094729.568901438,,,,-0.5040831831034198,,,-1.217045258853289,1.1359130234491883,0.24540024106555344,-0.081062072946858,-0.3582366528834318
2020-10-29,0.0090892698694702,-0.9155302188962652,12823529.633580787,-0.124395779529312,-0.6285451650632883,0.08903855226019323,0.6326566611701661,,1.2083721369713396,,,-2664500.992747034,,,,-1.9608584281738701,,,-0.6848826549595312,1.0971935007783509,0.3356325108857624,0.5258587885820339,0.5051130141453554
2020-10-30,-1.6288797641710635,0.634115620766373,9548239.887322292,-0.3570586757671457,-0.5454289647093855,0.25431275580603774,0.7488558209734673,,1.0779839763372738,,,-4723832.477528745,,,,-1.0799816379908351,,,-1.6693456312812396,1.079714803938012,0.3591317374297742,-0.34688706326408575,-0.19071143230328244
2020-11-02,1.0009137040855958,0.5462350507632525,-11393246.991060289,0.3964391676121259,0.7431603614739952,0.19368638322760715,0.7947927764483946,,1.0468082499396492,,,-4427820.413588649,,,-0.6056191868827289,-1.4118411524366576,,,-1.0592342978974398,1.055675898584048,0.35581869956384565,0.3796447941689146,-1.193587377077723
2020-11-03,0.4846524158356224,-0.2441289972816029,-4547909.386348955,-0.0957790921808285,0.2304560178401828,-0.01041561618680718,0.7339058593796997,,1.0709951467862973,,,-2918502.0906720553,,,,,,,-1.1201369611691012,1.0337845963082781,0.3534399619224644,-0.1298301158959953,0.02030249946874734
2020-11-04,-0.548542297805815,0.5462346304332275,-8485260.39702452,-0.1505074458074062,-0.0768864285899972,0.11338521715699704,0.7401542883040378,,1.0694385508800053,,,-2104501.6698468593,,,,-1.8760676395452964,,,-2.6088247339926647,1.0858640761776366,0.7475936016557968,-14.682225660398345,-0.4796432749485953
2020-11-05,1.2073518971142985,1.7933416452054374,4530034.498738378,1.946823397611752,1.797594878008736,0.6551595899773376,0.8429805317311214,,1.0667543047606982,,,-1473321.6771185652,,,0.3956512738389389,-0.2520650089252384,,,-1.9022764593250778,1.0474539861911403,0.634568650402622,0.7117091574337583,0.9965322619110748
2020-11-06,2.2734099785795454,1.000983946960286,-8623960.497091524,1.303705839141564,1.5149912328212842,0.7285332552161201,0.8220935020654261,,1.058949050597606,,,-5730360.677019124,,,-0.8202974343348365,-0.12082086457547614,,,-1.5545454827327767,1.0341332020438634,0.6367601270922519,-0.7880089645491725,-1.0027522795187929
2020-11-09,1.34477721691162,1.3712613189246916,9373813.285360016,1.6237822443100107,1.840267236176688,0.8935385088484079,0.878070249114443,,1.0567997234466622,,,-7719227.236588056,,,0.019502625680230926,0.017462831734405316,,,-1.5302340555744232,0.9180447917011003,0.5576208547651947,-0.8625596364229094,-0.19234005295866058
2020-11-10,1.024758779341468,1.0049439312451938,-19701695.874837253,0.4788462632071351,0.945842388868858,1.1433530945537673,0.9692163807558589,,0.9785340807300289,,,-6472255.00394948,,,-0.01952549751743208,0.16523264509283117,,,-0.7614343175752277,0.8673751060058007,0.6696434493039191,-5.531515222181237,0.22240161897190203
2020-11-11,0.5355543546541668,0.6717918510785079,-18195216.0814278,0.7549566864912975,1.0697815241572035,1.1684645386828234,0.9155621040463983,,0.9630621591296612,,,-7106782.037767743,,,0.22664615976432106,0.2439076077733899,,,-1.1557388657231529,0.8304104660957702,0.43552327136112584,-0.3574331343693498,-2.074993682923337
2020-11-12,1.0103115379771097,1.3684212787081569,-7928416.887369983,0.9013109164390016,1.018562276157331,1.0834804653833674,0.9034174788947192,,0.9553270842811176,,,-7618314.215108862,,,0.303398987330967,0.18174902069839774,,,-2.143435274978177,0.6253828101457379,0.5139901074254842,-1.0120383017964443,-0.8558535005617994
2020-11-13,1.2378822086416132,1.7912333843753938,11135039.146048404,1.666185417151155,1.6857314583692116,1.241530352866389,0.829526829764888,,0.8086104848052371,,,-6276617.804574132,,,0.3695024008803778,0.403244599582561,,,-3.934982508295764,0.8104074124602747,1.2437106233633113,0.11282992996430949,-0.235406639794151
2020-11-16,2.177115240602884,0.7388761106443944,17614612.072119832,1.510244312709517,0.7401389885314913,1.1150533112103296,0.7466876229253473,,0.719698928051808,,,-3809357.23491078,,,-1.0806257330430062,0.40101057329091927,,,-0.26122798884178755,0.8200255713038028,1.451477253868956,-0.4627576757862434,-0.45825656373646795
2020-11-17,0.2952973145696909,3.0769023698694458,24147929.03696546,2.441620877682709,1.3768695766843173,1.52944499893518,0.8056592799289375,,0.8546286890655679,,,-1680673.9755031269,,,2.343695951016485,0.6409992792697383,,,0.06274125170200004,0.8586501257256604,1.615353941871566,0.2512791941555653,0.7284942656170317
2020-11-18,2.9815068657800605,0.3604405595601747,39057308.281564295,2.3709448254170877,1.757135767975292,1.4671747406315132,0.7923744018751508,,0.8596166780342913,,,10763.295600906014,,,-2.1128570515523974,0.6160598755643709,,,-0.48807138056488003,0.8775534460369234,1.6759931779243682,-0.971709495149305,-1.1668334495485178
2020-11-19,0.6610264383242566,0.4286455368483821,-26350284.99041278,-0.2067295848292119,0.5033493525231201,1.2792195922595582,0.776724549970114,,0.8634295888044349,,,-1452873.0016926194,,,-0.4331635135576411,0.4989196944546614,,,-0.34237913575726237,0.9037591938893296,1.6570758229715807,0.9739016246935616,-0.06211400467063227
2020-11-20,-0.0453700285846814,0.1200146055997315,-18313509.881709952,-0.0900479038618051,0.5149352544800063,0.9449758365044257,0.7923380500982431,,0.8476646751171757,,,-1417477.992105548,,,,0.1761712256501013,,,-0.502554658790316,0.9178153339095679,0.2297179583537704,-1.4253431205826115,0.5135531678986568
2020-11-23,-0.1217383874932416,0.0332866905514936,-9394671.366264634,-0.4394054139027723,0.0204192371141935,0.8038579524858456,0.7515340389430475,,0.8642544689838543,,,-1465473.9455327434,,,,0.06730607472197396,,,-0.7769100556130637,0.9224641677831629,0.3071399393191462,-0.9279614548539243,-0.3487217686013732
2020-11-24,0.2046346108634384,0.2756300641979869,-4601521.494105693,0.4224805737056343,0.2000249997338805,0.24360349135155385,0.7264964921634234,,0.8707259404099388,,,-800805.6189062141,,,0.2978336167733525,-1.0926917865467325,,,-1.5030278648547393,0.9233303953176945,0.463683287617346,-1.8603673238547263,1.0300737088577305
2020-11-25,0.158682333146725,1.3478176477611292,-8118922.461305216,0.6125798299040426,0.677388537774906,0.44107890899174473,0.7975258513657695,,0.8599700117029491,,,-871205.5233629564,,,2.1393377071713156,-0.5922904582447925,,,-2.736315303928987,0.9805356113914105,0.9809670538585663,0.2734799154693595,-0.012703257598203262
2020-11-27,1.722115651748016,1.2577628171449486,3694093.4551647417,1.5299207781685489,1.7779507346960308,0.606902365051058,0.9061905031678302,,0.7640789719904542,,,-1327677.3322837586,,,-0.3142189641721621,-0.4008816225656374,,,-1.3942057476624514,0.968590283583626,0.864367225110801,-0.018028793464147323,-0.18739366184272968
2020-11-30,1.1429590093035775,1.6551556993497414,-18750656.1739813,1.1917902972293604,1.5160972053828186,0.91393058380106,0.9572425070969987,,0.7789099946205582,,,-2742622.1353489384,,,0.37027456076786674,-0.04630214192813384,,,-1.1260649641582838,0.9673442778058269,0.7419731803849696,-1.1798069919708938,0.4286222945674321
2020-12-01,1.8810699911340905,2.0486953840057573,-7822855.899499442,1.8187251267758349,2.024847668585325,1.3170123224919128,1.032365523759124,,0.809053628935433,,,-2564102.5807708963,,,0.08536243335617888,0.24351298516517508,,,-1.5792844239006405,0.9663340460065004,0.6214982864749423,-0.2345425653405373,0.700822000367943
2020-12-02,1.9413061709745807,1.3915395671282695,-12214024.975368218,1.4412978346440433,1.7100531701707808,1.5401942230779693,1.1141489519796175,,0.7540272528905418,,,-2947408.360221859,,,-0.3329502940744251,0.32381768565029895,,,-1.3139538466145906,0.9646885529352796,0.6395193969000162,-1.3332612786001847,0.1096697701068387
2020-12-03,1.0953056882746957,1.3535656921401653,-13727942.900242632,1.2556860271080552,1.3836457406921632,1.5413438319537764,1.1545155050649645,,0.7435614649361987,,,-3209542.4853827646,,,0.21170887222483006,0.28897387423266313,,,-2.0560398022269575,0.9350199508655066,0.3538763316035154,-0.36365684382541374,-5.158895590016443
2020-12-04,1.435935834620114,0.8548849142084087,5283830.841698397,1.226783505307818,0.7732753780693535,1.4607682513664684,1.1075926685151132,,0.7306246063427275,,,-3171852.668234764,,,-0.5186052085857505,0.27677360385235017,,,-0.7907420884442763,0.9334982869280811,0.47764632187316514,-0.6224004957859186,-0.9091217333210463
2020-12-07,0.6509986179954232,0.7449627833182983,-12480566.863857042,0.6387001703209911,1.082518154845424,1.2787296681601799,1.0947916103330138,,0.7348215560253393,,,-3364682.9865730396,,,0.13482674254288055,0.1553031034212914,,,-0.8123407453650299,0.9373578267814777,0.5353497730518072,-0.49658926200083786,-0.09409870630019307
2020-12-08,0.7966198437541685,0.2169025018682067,1975908.968969047,0.4595830737795587,0.493926490416527,0.9123710917326697,1.0370736694801894,,0.756964792265347,,,-3734578.2023925884,,,-1.3009296285714906,-0.12811144052760653,,,-3.3713449340832367,1.0492936367162238,1.0815541855301058,-0.4494445628822073,0.6052952042588986
2020-12-09,-0.1172880470246884,-0.0109235774845473,28222277.450335428,-0.1136043865612226,-0.510608432027583,0.6318784628101064,0.9862802940437024,,0.7924839300266453,,,-1338379.536133954,,,-2.373709324429536,-0.445243518108929,,,-0.9238088082552774,1.0451250917511399,1.12669395172596,-0.2798642304995984,0.33823007971849967
2020-12-10,0.3422007770409454,-0.0458109236029784,-11197841.367516687,0.1610390173200837,0.3493422248133413,0.3520031396614776,0.9504001553096281,,0.8231245483979824,,,-988510.8004383985,,,,-0.993243016972227,,,-1.6697018095115965,1.046221605021083,1.099741534026861,-1.336691477882049,0.3360268629879155
2020-12-11,-0.2187774815718146,-0.7106489363888286,50303654.97585146,-0.4665041536730747,-1.0464104048621294,0.03889636954203013,0.8464466445547789,,0.8956433206534606,,,1923092.7927226736,,,1.1781234001206797,-3.0801462506359822,,,-0.5448888243870991,1.0461457524202271,1.1447170745854005,-0.35706736534839817,0.4482268844168811
2020-12-14,-0.4397119487044634,-0.3734577827033085,-3439366.1832877323,-0.1535130535926203,0.0052057361343482,-0.18478774366229125,0.7382120862008436,,0.9061954196777456,,,1194372.526255867,,,-0.16331488389209434,,,,-1.8406212606827583,0.8564754551898116,1.0893074306220463,-1.115818899685322,0.11191748111732747
2020-12-15,-0.9349095124045448,-1.2617970010987245,45580117.47401384,-1.2763005679500845,-1.2165554387382471,-0.48052764425567746,0.6381784306136876,,1.010536957255461,,,2592647.7963505676,,,0.2998424288203522,,,,-2.817667610960566,0.8989385514359693,0.8814332556227996,-0.5957517859463078,0.39116298726884574
2020-12-16,-2.3185407746983007,1.2895251001285342,124168663.48130356,0.5950782673767367,-1.515690608519142,-0.22043790873306118,0.5488095671266421,,0.8497571186853775,,,7593684.518567473,,,,,,,0.7470522772710032,0.9651763062334034,1.3660966852324492,0.5086129072124437,0.2627093415469938
2020-12-17,1.760667413180922,-0.6303148166856545,-5296566.2169213,0.0714217861213555,0.7654746125507774,-0.3373386873495964,0.4992717983143506,,0.8892761004288284,,,5375990.793643192,,,,,,,-0.3652072025978363,0.9709372817891825,1.384418197179592,-0.4596855491286257,-0.5369918375572491
2020-12-18,-0.0967516512560937,-0.5471798036836955,-23370983.964673944,-0.2727210227357002,-0.3566386017418779,-0.3046448608085698,0.45048053128774673,,0.9196077197095499,,,5524955.844930135,,,1.7326300581437337,,,,-2.477920164140335,0.9790943724159361,1.502864151625352,0.6079731530525446,-1.8111310972623467
2020-12-21,-0.1068066471179722,1.5915785694264262,-10117053.23290401,0.8089001636151849,0.694828539929718,0.08836240961737718,0.5240587294790815,,0.9501387927549821,,,5934778.677370431,,,,-1.780157108564412,,,-2.170928749928908,0.9702886013352463,1.5366538514645065,0.7983597090186425,0.675510744961675
