Date,NTAP_Open,NTAP_Adj Close,NTAP_Volume,NTAP_High,NTAP_Low,NTAP_MA_5,NTAP_MA_20,NTAP_MA_250,NTAP_realVolatility20,NTAP_realVolatility60,NTAP_realVolatility250,NTAP_avgVolume_20,NTAP_avgVolume_60,NTAP_avgVolume_250,NTAP_log1DayRet,NTAP_logMA5_20,NTAP_logMA20_250,NTAP_logMA5_250,NTAP_log1DayRange,NTAP_HL_20_realVol_20,NTAP_HL_5_realVol_20,NTAP_logD2,NTAP_logD5
2019-12-03,3.4526810340881298,2.3963492329699427,-34045.525227778126,3.5565039045564006,3.826646841365292,1.9052088699245993,,,,,,,,,-0.3652046142815097,,,,-1.3088040644756844,,0.5447372137748108,-2.6845928193262174,0.33591580456822917
2019-12-04,3.7695618291053528,1.9091051605201732,96108.7496297562,2.5162020124867084,2.515667239290888,2.360484447880316,,,,,,,,,-0.6803241390721256,,,,-7.533667833999467,,3.120267090346783,0.6007432201374902,0.8225855348981261
2019-12-05,2.950724129259541,4.37013227437329,1567825.8289315288,3.89113066229017,2.8467251674299803,2.9745527157011624,,,,,,,,,0.39274266960960974,,,,0.04344781908923143,,3.119064006761443,0.6799520268672776,1.1217887407944414
2019-12-06,3.463296918136237,2.1882317660510893,-1371442.6894197827,2.3286442185413634,3.4854955930324856,2.919279426716546,,,,,,,,,-0.4591271969607762,,,,0.14570198230338247,,3.192572549539756,-1.2760898168243282,-1.2860275948812567
2019-12-09,1.2246936925126697,0.3196936344453327,-373367.83408524096,1.3311340246142969,0.616746037136565,2.2367024136719658,,,,,,,,,-1.3430828999408013,,,,-0.3363290644020196,,3.257398790882936,1.3988251814088108,1.2275579937709251
2019-12-10,0.8793715713267183,0.5732343435718334,839521.9386831974,0.4451282860849908,0.5446231555122836,1.8720794357923438,,,,,,,,,-0.4279129192004724,,,,-2.307649199691831,,3.2505237358088976,0.4793333606852694,0.6005465158709485
2019-12-11,1.2027444399789111,1.6660690313623228,-250811.43170318496,1.5886000747886229,2.3078666431358634,1.8234722099607736,,,,,,,,,0.3258609994481271,,,,-0.3295232412270002,,1.0024397155572204,0.2974160904929428,-1.4145451670313782
2019-12-12,2.0350317106949376,2.874191226534577,-580593.0693559005,2.37974063991112,2.141239918771113,1.5242840003930311,,,,,,,,,0.34525992073959,,,,-1.4333829450104845,,0.9989029187609949,0.8333250724868518,0.40275547225090363
2019-12-13,3.349254804167842,2.656451236352336,-255150.03173462892,2.995969138995232,3.6721003123083698,1.6179278944532804,,,,,,,,,-0.23174676418609969,,,,-0.3913681784005212,,0.8874200943174646,-0.009664344711190025,-0.7588181393537387
2019-12-16,2.908170817977023,4.055577990287567,-187404.29050289828,3.9388135451504342,3.3904528231300475,2.3651047656217274,2.0116330433819267,,1.3014098929859739,,,5108.969727228531,,,0.3325689164351825,0.16187546772439043,,,-0.6008219567248332,1.6701831466472377,0.847982118760384,0.1666889719624731,1.3179845658838265
2019-12-17,2.8402990325738457,2.307054968020722,84264.19372801646,2.685468717571908,2.389458100193768,2.711868890511505,2.04800321047056,,1.298863812588783,,,59509.85408365525,,,-0.20793753425858333,0.2807727499142472,,,-1.2173599557806292,1.6672753247542875,0.5008023051758504,-1.0515485615578357,0.5503274268995252
2019-12-18,3.157747819090723,1.5646726843795091,116995.25856091177,2.6428097107576747,2.7508019570883704,2.691589621114942,1.9673049411571835,,1.2748359206374347,,,42188.51184554211,,,-0.7021824032623619,0.3134674003556574,,,-2.225695847669474,1.668125002611007,0.7273700941428728,0.9126462210685373,-2.2887182142845157
2019-12-19,1.6502083269222432,0.5573245884324542,187732.52728737425,0.9760141371556336,0.2163704107561983,2.2282162934945178,1.9926267738152892,,1.2393014249724599,,,70078.46171978307,,,-1.0855090034236026,0.11174764185701638,,,-0.27490573666732415,1.672483095831748,0.8044113913776769,0.5594617072589009,0.8402156857885875
2019-12-20,0.0062109303749515,1.6841697416085886,-25117.354692148743,0.8056316664787389,0.5384749447188852,2.0337599945457683,1.987285288625733,,1.2404458864861918,,,98951.54026565308,,,5.602717282845876,0.02311676305191564,,,-1.319919819899742,1.6656953479865397,0.7509062471646061,-2.1244635336118693,-0.02810991280290846
2019-12-23,1.491917734886325,2.2050005730477977,-310120.72435563,1.9487947659310516,2.334214683780093,1.6636445110978144,1.9727040794881632,,1.2358490575471186,,,95369.6285498159,,,0.3906654059986089,-0.17039454631923331,,,-0.9534218433589755,1.6604392888077426,0.7041518230689139,0.49936580087965166,0.6154977078186246
2019-12-24,4.330601011159633,4.067548111485081,281192.9344722333,4.585998889874624,4.703379483383387,2.015743139790686,2.1262250840047834,,1.2974546714321644,,,103641.8625946998,,,-0.06266594572550574,-0.05336021510459948,,,-2.1423336875624415,1.6687743166947795,0.8220573296384559,0.8685189643109461,0.5655939649529343
2019-12-26,3.923953919992286,3.0529465102559854,-514332.5768614338,3.8345311037940313,3.8216435373225215,2.3133979049659814,2.2972360459805032,,1.1707121120971693,,,94380.63822674639,,,-0.2509926053014968,0.007010717117803357,,,-4.351492271824248,1.8013305193865063,1.5732160690750046,-0.164938398514793,0.3976169422472369
2019-12-27,3.998968743212501,3.9562351218010505,-263733.7679398312,3.781065231902211,4.499458926921733,2.9931800116397005,2.430058255307103,,1.201869520409384,,,17882.3427027903,,,-0.010743667462143613,0.2084211408358672,,,-0.33073753845314774,1.7871960694916336,1.559750927090808,-2.1954093187591766,1.2234549489108397
2019-12-30,3.838564700589707,2.784394260408668,-43050.24389648379,3.6044384336156376,3.179232755665144,3.2132249153997163,2.4460480577788277,,1.2044776998220723,,,-88151.25859437839,,,-0.32106817186831793,0.27280139479485443,,,-0.8551822790040352,1.774762547525285,1.6100077057242514,-1.314709784906249,0.09551426697719338
2019-12-31,2.8268465218684007,2.080404681125259,147128.9674719146,2.1295378124173325,2.371535104598486,3.1883057370152086,2.363439356851679,,1.1676925986747846,,,-44419.95705050047,,,-0.3065993541084812,0.2993717460559693,,,-1.4188287422221282,1.7723855176377932,1.567008775839484,0.629051463064125,-2.082679643296398
2020-01-02,3.9012562039078382,2.785204442877184,1154571.7957544916,3.651604934877288,3.4792244232555056,2.931837003293629,2.3828821173470414,,1.1715005313503286,,,15010.908998613018,,,-0.33697732557903115,0.2073184614294645,,,-1.7580509687792256,1.7732535422066105,1.5566190071671986,-7.118251065894586,0.24868939481058552
2020-01-03,2.616680297090049,3.659899185107381,958235.9554460486,3.279939914525194,3.130760967227964,3.0532275382639087,2.4704218185764013,,1.1993177974172282,,,58117.26928942765,,,0.33552914978963505,0.21181032756665688,,,-1.9026087050745342,1.0683391561985807,0.6544833986256593,0.45710486166048414,-0.4993044566105598
2020-01-06,2.173860068517911,1.1508422203310325,977410.1142738996,2.5614563905714505,2.08916632172955,2.492148957969905,2.3094573158742886,,1.1457725383354864,,,28596.483556546176,,,-0.6360103808886662,0.07613280486423563,,,-0.7501619295255738,1.0339872046897645,0.5197163409593389,0.4912526502955971,1.0315436009908359
2020-01-07,1.8528123629181543,2.310485735821729,377912.2430199636,1.5799264811400135,2.0131598089834704,2.397367253052517,2.3155700143628204,,1.1454178186085302,,,116064.2301785335,,,0.22075309674273202,0.034715273602438215,,,-0.8364788327345742,0.9870849589575537,0.5240997535957501,0.29967001602505283,-0.7467409620147781
2020-01-08,1.9808220635688687,0.6036182252998472,-78925.78459384595,1.56982560433255,1.4575297292524318,2.102009961887435,2.3297662439055467,,1.1208756762373768,,,130786.33265310325,,,-1.1883253003727539,-0.10287392635482591,,,-2.1866181491668617,0.9799959736799473,0.6522600469373465,-0.6028970630665179,0.3898684134252417
2020-01-09,1.242593731101568,2.7906000131731403,809880.6154836281,2.417109412795387,1.7795917012454474,2.103089075946626,2.440634527385612,,1.0450890485957955,,,129304.2664931248,,,0.8090557175468364,-0.1488508052730663,,,-0.4501732195120564,0.9753942304294848,0.7682185944896214,-0.7337311256007855,-5.222176977618488
2020-01-10,3.227910270629007,3.747264239029033,-11415.84605562128,3.91899529187641,3.7107869303192262,2.1205620867309563,2.544694287768947,,1.0672831245614964,,,141274.04577550298,,,0.14919108466387904,-0.18232933131083826,,,-1.5692159624300717,0.9504536837146353,0.7067317323385512,1.1453832771750536,-2.4376599169916267
2020-01-13,3.752529821557669,2.607261682022557,-504761.2555179158,3.0049195570183755,3.6653189036273552,2.4118459790692612,2.531347810543346,,1.064611517200977,,,145065.6364674022,,,-0.36412972501041335,-0.04835947160969016,,,-0.4149105563234196,0.9726868726226028,0.7683757885437351,-1.6964220289739356,0.37598100010511604
2020-01-14,4.237918943453916,5.137576939554378,1405189.4866118566,5.283740500086498,4.563785349558692,2.9772642198157913,2.6554040957034486,,1.2140306103958511,,,228082.61238472647,,,0.19250922224767658,0.11440798692842469,,,-0.32856635984579974,0.9758623017087714,0.8406874202604961,0.3295286862486261,1.0392483398580712
2020-01-15,5.697307873582759,4.690129079455016,-674657.3238534499,5.390179153385894,5.92163775809745,3.7945663906468248,2.687131650161821,,1.2599712237059457,,,203719.9607171989,,,-0.19453365603883455,0.3450958226003238,,,-0.6321299681249521,0.9747156428473801,0.5098014136729541,0.7337455008345616,1.4076915140711361
2020-01-16,4.366754237960322,1.8523389303057092,43222.33672981011,3.333327641740837,2.7523387326650166,3.6069141740733386,2.66439584827607,,1.2712427503047172,,,201667.8678672886,,,-0.8575708686280559,0.3028752740350517,,,-0.5430236116827908,0.9891333894071951,0.5009974339451335,1.1894391026601057,-0.06372702876133167
2020-01-17,2.4352067793819216,2.147943533883364,-502874.4904919425,1.9480326062280824,2.524029742386155,3.287050033044205,2.693559390751263,,1.2512189043505706,,,170674.3804146459,,,-0.12552078405582429,0.19912700350582618,,,-0.5516525902463969,0.9740263978855384,0.12086194306616185,0.9330241620671496,0.46957897981096874
2020-01-21,0.9190304733076288,-2.116183818332974,1710363.9803548246,0.6204103260911538,-1.9573558838023075,2.3423609329730986,2.5598839704129914,,1.5887461860838263,,,246805.95306801837,,,,-0.0888025669658978,,,0.9469232137846462,1.0675148077678749,0.6628859193178516,1.3783939218339092,1.5525385121813489
2020-01-22,-0.3866455095109948,1.4332588318807744,-401693.7437385405,-0.1630798601371061,0.6350720274452364,1.601497311438378,2.547338424926601,,1.5969944700516163,,,227977.1336156988,,,,-0.46411004785957816,,,-0.22545636432757785,1.0845054654551078,0.6603287504880729,-0.3359138097668909,1.3094991952975648
2020-01-23,0.0289907372555759,1.9569246816516035,-292655.293401117,1.5366253364034428,1.0764614965637804,1.0548564318776954,2.5349346303567915,,1.6007523150917082,,,228850.40516342447,,,4.212153106032858,-0.8767631757295823,,,-0.7761726793492597,1.0861684818319164,0.6864615038995381,1.4044064671488306,1.005474692954149
2020-01-24,4.281818059945252,3.0213939530051483,107369.80079673276,3.458256982896696,3.712377509188002,1.2886674364175832,2.4826269224327944,,1.5647224098028898,,,220159.24847964942,,,-0.3486594010240042,-0.6557085530500264,,,-1.369946611551375,1.0588165871536266,0.8587572643591275,0.4625604480743446,0.15619574955970955
2020-01-27,2.89344338215944,1.4073511913046914,102507.04899343896,2.2160900250896205,2.2772772638166003,1.1405489679018488,2.4003471564852297,,1.576376966054864,,,251001.22977239307,,,-0.7207379246854252,-0.7441036781396954,,,-2.7938166287396693,0.8338921888265465,1.3850096558772718,-0.5986127736861658,-0.3003049500393716
2020-01-28,1.0393500113865066,1.4926974955699173,-575457.8310946017,0.8521637202451728,1.5476859760661696,1.862325230682427,2.277170275173673,,1.5443259832385858,,,235415.02661465452,,,0.3619893541555985,-0.2011077337812685,,,-0.3630922683879937,0.8326839613772886,1.0433656334362162,0.4244153836513487,1.2833978389749447
2020-01-29,1.966170469909972,2.922937638051966,4293112.982975102,2.5385853132344742,1.8713635003925864,2.1602609919166653,2.284097444055838,,1.5470292704677797,,,452223.1879582338,,,0.39650142401533794,-0.05574191066813386,,,-0.40463273536366295,0.8411215735512605,1.0080543269461588,0.4158024576225055,0.398560530391548
2020-01-30,2.29372473588434,0.8304752387940297,-841580.5937795909,1.788686615734882,1.5881649505889328,1.9349711033451507,2.2216009719392766,,1.580574550821996,,,402787.70989565854,,,-1.015934183622534,-0.13813570180705015,,,-1.606832982482329,0.8480537710638155,1.0012132715812727,-0.4121540440806087,0.11907060004066498
2020-01-31,1.6961351258911463,1.6241961937828542,-954369.6589193742,2.1026727045683486,2.551502136626677,1.6555315515006916,2.16355055948456,,1.5801057408354962,,,297340.63716196525,,,-0.04333916405857869,-0.26762851329505877,,,-0.801112347471286,0.8253192895157391,1.0244160908558213,0.2613956757438549,0.3344686301862236
2020-02-03,1.387552692342652,0.4704191664294228,827633.1426046069,0.7333762277451363,0.919986281866528,1.468145146525638,2.004076558550662,,1.5820863050760199,,,290810.4965198932,,,-1.0816726806478032,-0.31118358640278615,,,-1.6787341114127292,0.8121033642518779,0.6372512428821595,-1.0214955030924235,-0.06514454486590807
2020-02-04,0.1346016376453356,1.960244754861879,-401068.2602416216,1.1061116814607246,0.6201704148486051,1.5616545983840304,2.0445466852772043,,1.5694132364043951,,,221886.5777941171,,,2.6785050354654185,-0.2694301959612639,,,-0.7216675129770114,0.8123437001586472,0.5681860708516663,-1.090499602441049,-0.7602548459680131
2020-02-05,3.95070262610497,3.729955932834887,4836513.912805739,4.097230541174561,3.950071499036266,1.7230582573406146,2.115520195127862,,1.6135484954557546,,,444816.66128340585,,,-0.05749702378827525,-0.20519996885204195,,,-1.9162413577481625,0.8455255201675582,0.5455751072703161,1.1815850890873527,-0.21440894085400772
2020-02-06,3.6745906916333615,2.804301762221637,-3048160.1892971303,2.936182096640504,3.3010643449357358,2.1178235620261363,2.225554371973952,,1.579701142219753,,,296354.94104824174,,,-0.27028716817247306,-0.0496171008662199,,,-1.008180584858935,0.7919280215672193,0.5393802176051239,-0.16953524240207501,0.6799740564137905
2020-02-07,2.72003320486208,2.894340078645442,-367322.1318481667,3.380036384400072,3.526979698482588,2.3718523389986537,2.230741375247567,,1.581823030900009,,,237494.80368165197,,,0.06211304502799668,0.06133724202186683,,,-1.9177083850596126,0.8194249796605254,0.5509339533361406,-0.17958627606008656,0.239130189220479
2020-02-10,3.0789344574350395,1.865454586061638,-915567.940618496,2.5805356495230747,2.6722141422519314,2.650859422925097,2.1366508925991967,,1.542343575351107,,,192287.19895350822,,,-0.5010788124787492,0.2156442982802685,,,-2.3894674667174263,0.8717570995865912,0.6974036576638215,-0.06310256471265993,0.33291980536835636
2020-02-11,2.581516128585335,2.197846525946744,-499585.17860190175,2.452002208315019,2.7894240377946886,2.69837977714207,2.1161801347954063,,1.5384807909107812,,,192546.00279930892,,,-0.16089884394173978,0.24303887011050412,,,-1.0864214118532973,0.8619334706974394,0.595397354404248,-0.36169674251912215,-1.4371592374605489
2020-02-12,2.974179256137944,3.5778886806269234,1000937.8688573184,3.2171719294469305,3.1855529862882364,2.667966326700477,2.0381957218490334,,1.4115624337651922,,,172333.421911582,,,0.18480475177862107,0.26925154037161575,,,-3.453998870950581,1.003835840650782,1.010784479041666,0.5379158054882988,-1.8834324072508386
2020-02-13,2.854212002477478,0.9395595699093988,315477.9250597819,2.4983243906932597,1.6736892172904163,2.2950178882380294,1.8506672463717524,,1.284084229545748,1.3119431156308425,,221840.1843572436,143556.371600557,,-1.111139855041853,0.21519439014379518,,,-0.19281420451008677,1.020765833853626,1.2438803606981552,0.2297512372244125,0.6231228088553572
2020-02-14,1.3993985644281572,2.573620468483398,-602582.7443460922,1.6495552868800374,2.268805376509146,2.2308739662056203,1.886731323280637,,1.2942223854452137,1.3104682318408025,,189549.9303034485,150242.5507514641,,0.6092711026797161,0.1675475485409808,,,-0.4792460658745136,1.0228353562190586,1.3719425852426355,0.004259129162296426,-1.1371880261573422
2020-02-18,1.9864777991177789,1.421501280170375,294364.0159289832,1.985616275297016,1.81574823525467,2.1420833050273678,1.8504092105949876,,1.2966970456024418,1.3078520524610422,,229411.85562449478,147424.9159615609,,-0.33464956764614584,0.14637205295879074,,,-1.772733378403318,1.022342150040925,1.300116791932812,-0.729932105313044,-0.8120358889919095
2020-02-19,1.443551866592145,2.4497348340373506,-539600.8692246007,1.677994042472747,1.8482292010413917,2.192460966645489,2.078705143213504,,0.9040840558901078,1.278292118334077,,116913.6131455235,144599.34264444167,,0.5288731370845801,0.0532794694179283,,,-1.7705745120922451,0.8944988937748305,1.2952453348337534,-2.088396441814533,-1.378769511585229
2020-02-20,3.149517100327284,2.673137919742949,654571.3753417954,3.233352072471085,3.390558067693828,2.011510814468694,2.1406990976066127,,0.899996374248633,1.278459509910317,,169726.8690995403,165551.8476602974,,-0.16399610641670628,-0.06224636809592759,,,-1.8501982621649948,0.8614584496222727,0.807679739398108,0.22445200657120906,-0.10009577555054885
2020-02-21,1.859064645962107,2.7240500801893823,-503112.700280671,2.1047172732898964,2.0008891029548685,2.368408916524691,2.179055367533502,,0.9080626358995408,1.279614775078219,,159203.99875556258,161141.34415626765,,0.38204629019182523,0.08332692121013668,,,-2.2650179545592257,0.8674135976083549,0.6738089104496755,-1.2934773005488187,0.5791329460745845
2020-02-24,3.670376455516859,3.136780034358264,266748.3038025068,3.6318619481897656,3.507754171715426,2.481040829699664,2.1848246716011572,,0.9140428934741504,1.2745096427269127,,167172.9239058513,163658.01166006684,,-0.15709742623648343,0.1271425780290845,,,-2.0866049257667316,0.8768521441619667,0.2187863226372964,-0.768642329072772,-0.5741922702616316
2020-02-25,2.819193210092852,2.733172483782077,-322128.75841303496,2.4782233732876198,3.137957598235332,2.7433750704220046,2.2511157362250267,,0.9026960792006801,1.2279993600661154,,145941.1335355276,163774.333844889,,-0.030987731831361442,0.197762963836949,,,-0.4159182145360081,0.857168629190269,0.7318845897253882,-4.697021957789048,0.2713020521114388
2020-02-26,3.0826440260234733,3.070185001216405,457916.0928656776,3.1954284822327352,3.172430167213399,2.8674651038578154,2.3299901115073514,,0.901857641591799,1.224426633302646,,197609.82973354156,150302.39968366214,,-0.0040498579696070435,0.20756437683179763,,,-3.772334325765493,0.9698044953718757,1.195849913219481,-2.7091252816663944,-0.47730998831347554
2020-02-27,3.0189866898123547,3.1109623015334087,-255808.60422908515,3.1201590784475,2.655761591873812,2.9550299802159072,2.339391344681423,,0.9093132179058566,1.2283273014708367,,-29836.249626667803,111411.89324572922,,0.030010858136828272,0.2336180099708697,,,-0.7670144413744077,0.9498789995895109,1.3371978209890387,-0.9734172757037263,-0.8259374038258683
2020-02-28,3.262052798516621,3.239237038023006,303404.1974995793,4.019391423566063,3.9126561871832592,3.058067371782632,2.459829434642872,,0.8569513842335317,1.2205866704779502,,27412.989937290706,128593.58092748294,,-0.007018870019492546,0.21769112655674414,,,-2.237403937301516,0.9606046127115724,1.335169449370018,-1.777548701355418,-0.663225419276346
2020-03-02,3.6562997397800094,2.4405579803723505,-978119.2433502892,2.663254149576637,3.244490137403876,2.9188229609854495,2.5006475239723467,,0.8341940318038111,1.2206295160556113,,26225.510715744953,112859.01895877441,,-0.4042249423057046,0.15463073153650966,,,-0.5425984293350383,0.9739793537061076,1.4426812222203682,-0.399874284189067,-0.36208662644793027
2020-03-03,2.5053278715561405,2.323680055380379,-80658.84083123028,2.8949939837505667,2.599401508858442,2.8369244753051097,2.593310568419895,,0.6866959595463171,1.219269685807933,,-19189.088456046902,109912.8924510913,,-0.07526745311024508,0.08978526290941294,,,-1.218773547295304,0.9778488563772557,1.3252076439633995,-0.08822267470444635,-0.8928368657214962
2020-03-04,2.453556082822381,1.1035377354810052,297748.603135888,1.8207112010280184,1.3728011644026772,2.44359502215803,2.550475217450851,,0.7518898610519459,1.2005942616088061,,15751.754712828577,88744.93868783064,,-0.7990172922730868,-0.04280937689437496,,,-0.8031628778365504,0.9741887193327061,0.6738939331937126,0.29044344003309897,0.6763301973146008
2020-03-05,1.1853752539710918,2.6149144486233915,-117480.7903633723,1.992708835431856,1.7512345748995877,2.3443854515760263,2.494723143240276,,0.6993320377285297,1.201175545764179,,-231947.98044562698,109644.30367210414,,0.791171986874602,-0.06215445841895402,,,-1.4209923932166588,0.9719472376767019,0.6529000453856463,-1.2336268609696937,-0.7010828792697142
2020-03-06,2.7508236506164394,1.3419827757753389,-404700.5590570264,2.048351045761631,2.171708698946386,1.964934599126493,2.4216071939179615,,0.7404939060634123,1.179541077963673,,-99774.99893362178,109122.09158924104,,-0.7177521724251323,-0.20897248757015716,,,-2.0926673934664746,0.9690508949190797,0.5988486464781211,-1.43361643422636,0.6404077158391784
2020-03-09,1.1869802336276187,1.3673387372663193,1398062.033285118,1.0172575636172638,0.8123575953063238,1.7502907505052867,2.3452571268490052,,0.7674191957114966,1.163896245031907,,-11505.790676957555,118431.09316593973,,0.14145386003255334,-0.2926131275822979,,,-1.5852333783935173,0.966646253603698,0.4745202373434559,0.2212022372685358,0.07066276999563952
2020-03-10,0.9638245875718106,2.1126382954583427,188469.3850019602,2.105545431843314,1.6478149341346755,1.7080823985208795,2.3576163123188403,,0.7612509880814646,1.1609449886396477,,43696.075604065256,125752.44011102548,,0.7847835074408231,-0.3222797345567675,,,-0.7814747010131369,0.9652871923967669,0.555269695933167,-0.26051380204173175,-1.5556992507660798
2020-03-11,2.663227346511473,3.3660668501538176,3836440.674536939,3.221150271859472,2.4145531817082926,2.160588221455442,2.4160273285291938,,0.7925232002771395,1.1664592627585353,,260497.3682610073,199369.66917590614,,0.23420628046894645,-0.11174408211559964,,,-0.21493100409812504,1.005198536520078,0.7310618042774643,0.6925110347058199,0.8164832648728214
2020-03-12,3.575345175399203,1.3316901093400515,-251593.663047886,2.5950467176000918,2.6627112654495804,1.903943353598774,2.3037173999648504,,0.7782356035799922,1.1731658599428165,,197870.79166574706,199428.94198735183,,-0.9876128296390596,-0.19059689438004618,,,-2.693192901667842,0.9390278475228336,0.9932771913269536,-0.2472464743415919,0.24937592559622387
2020-03-13,1.3679083084598744,2.3030932511625046,-600356.5117123981,2.386092549491956,2.5554357658963056,2.0961654486762074,2.371894084027506,,0.7090941232963635,1.1511470822674708,,152079.06982713807,192546.40496719352,,0.5209703202135387,-0.1235791287556102,,,-1.7758277571822958,0.8932471438453369,0.9531991629637812,0.06107026273088854,-0.03966591783952974
2020-03-16,2.879214718861021,2.084135165345618,-497525.3844985822,2.0076383176967205,2.6510149978372937,2.239524734292067,2.347419818870617,,0.7102114920801392,1.1514942159621575,,157331.93781951358,182849.9119967502,,-0.3231636095062542,-0.047053104387090934,,,-0.44102490956429236,0.8956450730153662,1.0345312845884465,-0.284427300299846,-0.33296340048213213
2020-03-17,1.4278323899653351,1.329075784618723,1180552.919069372,1.427590126413488,1.5908828937424353,2.0828122321241427,2.3427985440930343,,0.7168233730310083,1.1544404403637913,,201641.38297653297,200575.87300522454,,-0.0716736811579958,-0.11762715858201697,,,-1.8122105706850042,0.8962621704882128,1.0376348824014803,-0.02632604270390236,-0.24390443627212818
2020-03-18,1.849898333404127,2.290844262955158,-635833.8295184593,1.8727942296971705,1.6485976470699129,1.8677677146844112,2.334854015538925,,0.7164562197257323,1.1316674769843762,,196829.73496184006,186849.76705846062,,0.2137897407387456,-0.22320538672068585,,,-1.4952320109791681,0.8944424526630226,0.8086653849788812,-1.576442799670628,0.07252769800532442
2020-03-19,2.515738848693534,3.4746751330521164,-196510.59529213933,3.4850350149080143,3.1614305764686605,2.296364719426824,2.3749308762043833,,0.7576109912001978,1.1380858259416216,,154275.63643014332,183993.21304846084,,0.3229344505308486,-0.03364101654042216,,,-1.128233378071856,0.8947111461762632,0.5677975526884252,0.7634189298695192,0.7621997279985486
2020-03-20,3.90802430516564,2.157629378003481,-752220.4080021111,3.8628520976673713,3.2597499650441115,2.267271944795019,2.3466098410950877,,0.7544537224723588,1.1382075952231554,,141820.25104407134,176624.88498768612,,-0.5940218446901628,-0.034394343431224224,,,-0.5056687224292099,0.8996821698163905,0.6018637341332214,-2.015791778232826,-1.9278275176404576
2020-03-23,2.7442433188481736,2.047796502988305,919586.5289696968,1.855602958321548,2.417731945129571,2.260004212323557,2.2921606645265897,,0.7334286528578519,1.1163128885986056,,174462.1623024308,187264.77822931053,,-0.2927410405169295,-0.014128217214297677,,,-0.5760239415294512,0.9014871603008976,0.5683242047165703,0.3554892823644327,-3.3148730257913974
2020-03-24,1.4467032990963735,0.7769162448424574,1156943.3507144323,1.3113025361195554,1.022218740488249,2.1495723043683035,2.194347852579609,,0.7990310411882812,1.1295723162053444,,248415.7677588042,215119.37702224162,,-0.6217101084997494,-0.020616002346210603,,,-1.241038682615827,0.8767656132717294,0.4310853576604285,0.32260012885317524,-0.5939182531298468
2020-03-25,1.1365046673150054,1.3403236123577358,-612736.3129669023,0.957639254502233,1.659238079880744,1.9594681742488191,2.1078547831366756,,0.7928365850601595,1.1142329936022652,,194883.1474671752,209302.66793845713,,0.16495361551904486,-0.07299764309692233,,,-0.35439351212951187,0.695131771176782,0.3968741943621695,-0.34605596732880156,-0.05074539125344528
2020-03-26,1.2218752417229943,1.37911115590979,765730.4419188679,1.3998586211486703,1.483840048379566,1.540355378820354,2.021262225855495,,0.771808686508076,1.1173256162211471,,245960.09977457285,222782.3460353796,,0.12105243971251364,-0.27170902528056856,,,-2.477159608980103,0.7445202077530517,0.8769644041874167,-0.5071741135392358,0.7398227186457961
