Date,NOK_Open,NOK_Adj Close,NOK_Volume,NOK_High,NOK_Low,NOK_MA_5,NOK_MA_20,NOK_MA_250,NOK_realVolatility20,NOK_realVolatility60,NOK_realVolatility250,NOK_avgVolume_20,NOK_avgVolume_60,NOK_avgVolume_250,NOK_log1DayRet,NOK_logMA5_20,NOK_logMA20_250,NOK_logMA5_250,NOK_log1DayRange,NOK_HL_20_realVol_20,NOK_HL_5_realVol_20,NOK_logD2,NOK_logD5
2019-12-06,0.4337545721114622,0.3024173080846304,33776456.602015726,0.3929547797841137,0.3662564544538487,0.24161000167441543,,,,,,,,,-0.3606709936994193,,,,-3.6231544372559434,,2.251730553159575,-2.054361687897877,-2.2610269233066
2019-12-09,0.166484071200911,0.2758512893246627,-6131858.068444043,0.2370676414197157,0.1894883668371045,0.2583157846328254,,,,,,,,,0.5049622773329244,,,,-3.0453580204906543,,0.3940784970067883,-4.964289443974882,-2.4825624221333884
2019-12-10,0.2467842978990928,0.2041588156257878,-8216584.697601622,0.2072506897511368,0.2577877539198723,0.2479008592509814,,,,,,,,,-0.18961646829844614,,,,-2.985048267970604,,0.430873456053888,-2.3201535947281213,-2.9550774563500632
2019-12-11,0.1658639713799745,0.1317370822923202,-6012469.819417581,0.1725498563784069,0.1985001247353479,0.2393997390696098,,,,,,,,,-0.23035986740860387,,,,-3.651573328115772,,0.3134942377280535,-1.9371491893559643,-3.1581194256910594
2019-12-12,0.266652265319776,0.1731397973053088,-3121215.328180952,0.2280630825591116,0.2119283185527041,0.21746085852654198,,,,,,,,,-0.4318460874019379,,,,-4.126779079776221,,0.4748528602720838,-3.47315476839863,-2.2100569365638747
2019-12-13,0.2271836999059555,0.2667325232657269,-7523116.070964735,0.2281350243910931,0.2726174113726043,0.2103239015627613,,,,,,,,,0.16048742985449496,,,,-3.112661966326999,,0.4926411084421568,-2.002514271681304,-3.3330308765926007
2019-12-16,0.235172193727974,0.2557698000097028,-1193251.380154997,0.2310569712888495,0.2618541685967197,0.20630760369976925,0.22477329543975505,,0.06726080033906753,,,409291.6907176521,,,0.08395983613800506,-0.0857240415494041,,,-3.4803315896407607,1.567196323752907,0.45477875124248707,-2.4933824355400844,-3.90795681783729
2019-12-17,0.2475543717422565,0.2229536991718692,-4720574.627501618,0.2234588005505808,0.2533052467857737,0.21006658040898557,0.22673916607985573,,0.06656617382277542,,,696416.574873991,,,-0.10466611881822209,-0.07637577867865451,,,-3.511689500328417,1.5662082265263013,0.36641421178418615,-3.128605046684923,-3.974170597990438
2019-12-18,0.2542138207574806,0.2195017634284082,-387402.2973150071,0.2604745161369339,0.2509929962221102,0.22761951663620317,0.2229436643967735,,0.06457895515830371,,,170517.12239766735,,,-0.14681546057231962,0.020756334774224037,,,-4.658410646998556,1.5554441965251318,0.6121626038917514,-3.316818460560516,-2.4330961242361506
2019-12-19,0.2093534033159683,0.0929765757168441,9714471.816270905,0.1884830845274754,0.0801369803855949,0.21158687231851023,0.22248855415662644,,0.06550105222784829,,,671562.1359620264,,,-0.8116761615022904,-0.05024000031349612,,,-2.222424507881738,1.4932873125576076,0.8763176230751435,-2.040396817434578,-2.523690452976303
2019-12-20,-0.011262966186166,0.1327720250263544,1206054.5626141615,0.0469528977838376,0.0349032173469994,0.18479477267063574,0.21071380386617244,,0.05873319041245551,,,-2274928.022737606,,,,-0.1312549605859767,,,-4.418717139161593,1.3596139581517117,0.9609059986881051,-2.4449584505239916,-2.0102103117485344
2019-12-23,0.2239018098295315,0.183789363689145,-7303932.595001062,0.1994421360550728,0.2412555049322193,0.17039868540652417,0.20563025024390247,,0.0562715135744649,,,-1710538.1514809437,,,-0.1974172674678967,-0.18793875467970625,,,-3.1745391609892026,1.2769335463151017,0.9845075319366071,-2.3989551665920974,-2.631360914658074
2019-12-24,0.31187272277969,0.3669832907211239,6902833.33173598,0.3849429977698291,0.3584428426037656,0.1992046037163751,0.21332893231859948,,0.06686913204453777,,,-379891.11305314535,,,0.16272115287712569,-0.06850280180682486,,,-3.6306046906839513,1.255715328880573,0.9833623955795536,-1.4515317260942588,-1.9377365036479015
2019-12-26,0.3303120845239244,0.311209925600076,-1525509.2796286475,0.3361331005586039,0.3536623028503487,0.2175462361507087,0.22183939806846764,,0.06800111367715928,,,-334556.3153317741,,,-0.059570231839078044,-0.01954228000489861,,,-4.0438870864041405,1.2557426432454377,0.8507374021913707,-2.0602621523919584,-2.389143894175182
2019-12-27,0.3558735250538953,0.3926282095363587,1195329.1107817926,0.3777479051024466,0.3726897199089616,0.2774765629146116,0.2318214048678394,,0.07752842866247381,,,63014.42951855734,,,0.09828773135740994,0.17976920304543623,,,-5.286747517429748,1.2874046264432615,0.8045673854588037,-3.6634098238610737,-1.2051346996665946
2019-12-30,0.4391023669721918,0.2681790871880234,-762177.8513449039,0.3753011140840399,0.3425349940076105,0.3045579753469454,0.23532166281368946,,0.0775096530610308,,,-45336.77540729325,,,-0.493077574944485,0.257908108102954,,,-3.4183602219252927,1.285937846001897,0.8327709932652873,-3.1458382479604756,-1.9994697620970043
2019-12-31,0.270054963609724,0.3429757942307136,-2599640.865337485,0.2941456193819296,0.3263482341328618,0.3363952614552591,0.2428543337985945,,0.08037832602934832,,,184390.59773022134,,,0.23903436671383366,0.3258250277465238,,,-3.4357076262834974,0.6734579472645943,0.7816659402643187,-3.002708243034788,-1.8376792444962426
2020-01-02,0.3816784231406416,0.2972271023396668,-2163637.5445471965,0.3494099151494003,0.3702260264441355,0.3224440237789677,0.24490401678882745,,0.08125534930126958,,,462072.07488768536,,,-0.2500819288885834,0.2750631859186022,,,-3.8720280106306233,0.6663197478568657,0.7632347485246918,-3.538805123263126,-2.662749139901457
2020-01-03,0.3356174036145862,0.3381653389065202,6451868.418375114,0.3211172693392683,0.3024202229941166,0.32783510644025654,0.2531001495741946,,0.08201646891650875,,,335803.15552378783,,,0.007563112785258443,0.2587254991887518,,,-3.9793897170540515,0.6649397962332256,0.7630923006005605,-5.336963537350153,-3.613571136994641
2020-01-06,0.3422621613571648,0.3095181503254838,35923.49213848263,0.352003784093263,0.3749863488271727,0.31121309459808155,0.25443434708943635,,0.08273947625552941,,,381078.3454246154,,,-0.10056026265697623,0.20143503467966528,,,-3.7730194055694066,0.6625756594206017,0.25596049512623725,-4.398884087614292,-2.4875895349776185
2020-01-07,0.3348685988170166,0.3190979190906211,-373260.0279319063,0.3167724189371217,0.3166143420431511,0.3213968609786011,0.25526837763973587,,0.08333057142573673,,,-1326407.4860727661,,,-0.04824020046035542,0.23036123350162907,,,-8.752428972622916,1.3144675239717702,2.2397089729640443,-3.959774169210763,-2.9775224454107736
2020-01-08,0.4925552053941837,0.5311777261750912,18603552.379942343,0.5432994624936018,0.5250324955503802,0.35903724736747666,0.2680346994822573,,0.10371479908527857,,,-89636.96365344692,,,0.07549011963558282,0.29230968840937666,,,-4.0026609353338545,1.297923077821341,2.1689777893939746,-1.5066125161544281,-1.670239786504282
2020-01-09,0.5216824408534233,0.5063243155730297,6741297.648817416,0.5346138298425629,0.5460055036380504,0.4008566900141492,0.2831429744796194,,0.11528341382665284,,,658257.153667505,,,-0.029881648065782567,0.3476520016768509,,,-4.474872559247813,1.2806424699236167,2.1153150953294877,-1.6754367180287035,-1.564956000071258
2020-01-10,0.4765757628386899,0.474221101941493,1397253.0009053685,0.4981731118075254,0.4916438761858903,0.4280678426211438,0.300267175462078,,0.11703292069161111,,,1028743.2946836526,,,-0.004953036338761548,0.3546090306229709,,,-5.031465398956597,1.2950610681393127,2.039829800030051,-2.8654652791965187,-1.994690454966288
2020-01-13,0.4281799942886599,0.3274179047666674,9251791.768367562,0.4130646518287171,0.3999219262840583,0.4316477935093805,0.3079810808351459,,0.11323545360029665,,,1647393.6495110781,,,-0.2683063033964125,0.3375716076828075,,,-4.331886863944936,1.2959265921177747,1.9551727610102758,-1.720892454529505,-4.022968284599158
2020-01-14,0.5069948156996098,0.5128251088820117,795507.6045765579,0.5144901875479415,0.5168134372377806,0.4703932314676586,0.3202857101159602,,0.12158052245742233,,,2063324.833288143,,,0.011434090591896796,0.38435556603618176,,,-6.064788345029857,1.3412145372684605,0.8080955479660552,-3.2543992011497096,-1.6413043477883655
2020-01-15,0.5135899449312968,0.4772505536513534,7674675.987308364,0.4784194080854318,0.4971145277835842,0.45960779696291104,0.33135974779804267,,0.1254208953079157,,,2506721.201661311,,,-0.07338355186629407,0.32716887396663075,,,-3.979492767890893,1.3301849531594907,0.8137221111041982,-1.898236281815617,-2.9201207996419973
2020-01-16,0.4365584685686143,0.3252602611492849,2273813.79508828,0.4010604770727481,0.3591361722709596,0.4233949860781621,0.33647507589691356,,0.12282628283461332,,,2856440.622790806,,,-0.29429664952621737,0.2297814389011365,,,-3.171889553359339,1.3429351117319577,1.0946255546355197,-1.6736306387910358,-1.7089044184773663
2020-01-17,0.3543805958208721,0.3762401694284514,2950200.389800664,0.393735199099313,0.3940394936868623,0.40379879957555376,0.34431199619691566,,0.11993633832872506,,,3023320.7571465895,,,0.059856222923308736,0.1593685210377429,,,-8.097514287781065,1.5904725743487378,1.9669020290009098,-2.292531953337745,-2.3229823854354756
2020-01-21,0.227983149432549,0.0361728560577594,17880691.0573441,0.192204210918816,0.0373397946614844,0.34554978983377216,0.34147181021396145,,0.12668416649119232,,,3431631.719200249,,,-1.8409627153176384,0.011871613683349241,,,-1.8652052786894386,1.6186568540117878,2.4635057127245163,-1.2410261968323266,-1.233590274387819
2020-01-22,0.262972985997945,0.2722026449667107,-866746.6608144417,0.2673947343422846,0.2372515120933331,0.29742529705071197,0.34844334121097925,,0.11814336847541691,,,3327991.6580288196,,,0.03449549510210019,-0.15831254685793378,,,-3.501795182110282,1.6322274987111287,2.356135686858507,-2.2630036327856864,-1.424526113568405
2020-01-23,0.1591635751069313,0.3376951294672969,4311402.284142155,0.2678730876169006,0.2415428348879618,0.2695142122139007,0.35613862949988684,,0.11169024300895357,,,3908758.4019859796,,,0.7522110569741792,-0.2786989393135274,,,-3.6370367070035092,1.6172425512167448,2.36631227588931,-1.198911390221695,-1.9692934506469388
2020-01-24,0.480631944350117,0.3594871336343126,1008208.5121763572,0.4239083394745262,0.4557965126398393,0.2763595867109062,0.3557638216455463,,0.11166451009231185,,,3614027.161007999,,,-0.29042340183019133,-0.2525642202002364,,,-3.4455200851039307,1.6225035607601408,2.3438490115211006,-2.4385825104158063,-3.37474419827346
2020-01-27,0.3937358777152635,0.3893995304922795,-2785759.612015683,0.3683024821914031,0.4417483548119048,0.27899145892367183,0.35967330189015645,,0.11139094832594083,,,3551014.644388647,,,-0.01107443616020531,-0.2540149565019697,,,-2.6112065709908103,1.6703594658555125,0.757344581182517,-2.962212374882223,-4.330621905644467
2020-01-28,0.3306100468045585,0.3071059979170494,-5494090.935514785,0.3171951995996882,0.3497255548632032,0.33317808729552983,0.355397191309191,,0.11170037861810081,,,3216543.6420738185,,,-0.07374661645032847,-0.06455886907796846,,,-3.4255816174524543,1.666481962842987,0.40705137121918233,-2.94920875786838,-1.3058831975464191
2020-01-29,0.3617464751344004,0.2732333375663924,-7146561.908689614,0.332330009838139,0.2937228549352295,0.3333842258154661,0.35564990382810946,,0.11149820413662258,,,2897324.4392065825,,,-0.2806174750537559,-0.06465117466146302,,,-3.2543176595094248,1.671154523990609,0.39492772061923925,-2.152733415570864,-6.877524275842817
2020-01-30,0.2318179737339436,0.2878514048903771,-3699736.250741489,0.2744634493541253,0.3002798981178318,0.3234154809000822,0.35289368436109264,,0.11250478574084208,,,2842319.669936382,,,0.21649192400807607,-0.087229018923138,,,-3.6567434412217055,1.6663115326159315,0.39951907547572835,-3.9500056479203356,-2.9988626766185758
2020-01-31,0.3585474001939253,0.2884532344955759,-3079352.630539032,0.3349898153568822,0.3449083198929417,0.3092087010723349,0.3524549909688881,,0.11275011113644602,,,2796533.9156367905,,,-0.21752789540722722,-0.13090647199173627,,,-4.613353121463002,1.6657896482389374,0.7278781147904703,-4.185151698635686,-2.6445980632268116
2020-02-03,0.2465008066932443,0.1642453114576625,14131854.745770382,0.2275700856789564,0.1639401751180096,0.2641778572654115,0.3437589895964452,,0.12036030211358634,,,3180533.232006554,,,-0.40600415426814523,-0.26331822211805067,,,-2.754671627349821,1.699722964008068,0.6850471181231601,-2.0906554355563007,-1.4909696936376755
2020-02-04,0.1487556982256972,0.460309587983621,13638740.082774883,0.3975049474171079,0.2170457958362472,0.2948185752787258,0.35129856147935207,,0.1228006832227437,,,3860674.0615383736,,,1.1295939293725472,-0.17527629631868194,,,-1.7122508338517444,1.7885328753501843,1.0748060238287211,-1.7610963052434652,-1.8759875880953087
2020-02-05,0.4591504978656036,0.251650151144609,5888370.24872468,0.3303699888860905,0.4224606113772693,0.2905019379943691,0.3479261730820514,,0.12464383203888754,,,4173755.5753712035,,,-0.6013382045425384,-0.18038006344553315,,,-2.38498215967589,1.4562399866440359,1.132251545994052,-2.4372046238612075,-3.8358406738065027
2020-02-06,0.2969068488790478,0.2894383332883312,-5096692.066850141,0.2919895167265869,0.3213329515188947,0.2908193236739599,0.33583920343771345,,0.11745176197519772,,,2988743.353031579,,,-0.025476186240341345,-0.14393029071930358,,,-3.52868644453348,1.4566397338419563,1.1156994651173986,-1.7668449025671753,-6.445954956317016
2020-02-07,0.2452228807662435,0.3333177435022092,-9077473.216860965,0.3012713833266853,0.30325023489877,0.2997922254752866,0.3271888748341724,,0.11039356198617688,,,2197804.80974766,,,0.30692870531106303,-0.08744795007086335,,,-6.225238616647569,1.550335675206253,1.7509045210013459,-2.505098022178737,-3.1041082420870896
2020-02-10,0.3324883296670773,0.2602815186713432,-537551.0776398685,0.3009611466343966,0.3420296567755354,0.3189994669180227,0.31649189567066494,,0.1056602408088732,,,2101064.605820398,,,-0.24484095136450015,0.007891796519527483,,,-3.1925136277578874,1.5319167659670874,1.726264830313559,-3.5350666159091446,-2.34303000014484
2020-02-11,0.3773184390445885,0.361108364754672,1051068.3585566208,0.3895974414591521,0.4089481196862223,0.2991592222722329,0.3181764186700652,,0.10611119851414078,,,1691028.4353298512,,,-0.043911404155396544,-0.06163005702604028,,,-3.945027809626016,1.5269191653517578,1.4432997668009058,-3.5830566802252504,-2.3106049338303496
2020-02-12,0.5363052615635446,0.4709969748523939,30651484.43837138,0.5931149777652824,0.5163197492757314,0.3430285870137899,0.31608501196858424,,0.10242087387546658,,,3183827.2770195925,,,-0.1298518456224031,0.08180258513338792,,,-2.566612769800904,1.4464508721423013,1.3986370944137185,-1.557246604521429,-1.5171011319498657
2020-02-13,0.3641728754994013,0.1099938768208974,18235683.591514874,0.2853738085787523,0.1303115835997936,0.30713969572030314,0.2977221781270615,,0.10489744955245944,0.1099042661090745,,3711877.6572299176,2209296.849869627,,-1.1972039886040906,0.03114191551947893,,,-1.863928791145822,1.492212855956933,1.677070089926174,-1.3818463166185608,-1.7178895536604228
2020-02-14,-0.0476926169883462,0.0705909841096579,10619752.35041789,-0.0379631447563744,0.056123265939652,0.25459434384179286,0.2849887142750801,,0.11622424667209935,0.11260063495769686,,4129174.5849963976,2560677.260887065,,,-0.11277811043423752,,,-2.3635416562516647,1.5116105926277634,0.8039613467564354,-0.9152762697580545,-1.3366407245451204
2020-02-18,0.1275331029979174,0.1855159520417171,-8724708.571807615,0.1477334915554826,0.1209626682230391,0.23964123051586766,0.27545250340574345,,0.11616744964405597,0.11328265862787884,,3545429.136915984,2246422.33882008,,0.3747649109278929,-0.13927228024480895,,,-3.6204426661348723,1.0433551204586273,0.8774328855674081,-2.583330278433191,-2.5933978391664345
2020-02-19,0.151026048944534,0.1554388898444867,-12823408.73122221,0.1410179346280546,0.2066518421332772,0.1985073355338306,0.2814158050950798,,0.10583998578877045,0.11205782407015319,,2010224.1474876688,2037806.0008833148,,0.02880033152085559,-0.34900725476667827,,,-2.7236628338683797,1.0020269578396865,0.6425738453689713,-2.4668949695767033,-1.5814848894935796
2020-02-20,0.317998801181683,0.2465714814690573,7026872.996471025,0.3358077984989971,0.3027166289690175,0.1536222368571633,0.2801342469201971,,0.10611224096901686,0.11156636223730426,,2404905.1303519416,1152656.2552143852,,-0.25439567578343514,-0.6007723601139434,,,-3.408488813763267,1.0010162741171693,0.7272994360898252,-2.795971510416425,-1.4942115049087543
2020-02-21,0.2689641755367122,0.3631058610106934,4555213.960754983,0.2983364230871981,0.3257498029760839,0.20424463369512252,0.2814047834973669,,0.10698624955109395,0.11208268024728518,,2417095.714182583,1538438.6548958733,,0.3001162255886456,-0.3204756832838826,,,-3.5967240676634935,1.0002291872358462,0.5673842154807821,-1.5718195825739485,-1.3739232629281684
2020-02-24,0.4123139905444803,0.3066261116506674,-5610581.97137697,0.3499214106181263,0.3301891504704164,0.25145165920332435,0.2787617323981847,,0.10559970142397487,0.11177051318298985,,2086156.1900049169,1773430.7459865904,,-0.29615604404844287,-0.10310665007148116,,,-3.925500411645765,1.0110019985387504,0.4488443379767472,-2.812500627989647,-1.4437746395201692
2020-02-25,0.2155991216658419,0.2015770358256996,-9215163.122901164,0.1999105379188415,0.2510943505622536,0.25466387596012086,0.26937060766485565,,0.10357492391565944,0.11073844464943138,,1764686.014460643,1660381.447839172,,-0.06724914500615105,-0.05614361290597383,,,-2.972331956233923,1.001824928252355,0.48150432197263593,-1.8230716681282122,-4.131356089304405
2020-02-26,0.3463496797980347,0.3777032678615386,23849380.986898832,0.4239278069547207,0.3767509644096734,0.29911675156353124,0.2729004711620801,,0.10610083071260243,0.11074349409517756,,3231859.610581324,2170472.5607245667,,0.08665998171982492,0.09172681641874629,,,-3.0538521308315927,1.0025612929054881,0.39283260977730694,-2.6439892847842885,-1.5038877136905144
2020-02-27,0.346807200090697,0.369439859024423,-8236167.340780612,0.3521498909881986,0.3828930743473733,0.32369042707460444,0.27771079723498165,,0.10827530630427869,0.11063002492157316,,3177379.3389767734,2009789.0009253544,,0.06321895781542411,0.15320731255653178,,,-3.4820869886805474,1.0036889972537537,0.39500684246019685,-1.784608161698942,-2.0966415977526633
2020-02-28,0.4271245586631353,0.306538503907809,-5311218.151210817,0.3679550562966169,0.3688890550799932,0.31237695565402757,0.2786451521858533,,0.1084479117062127,0.10990879532962408,,3096805.243953307,2041171.837206637,,-0.3317323051801385,0.11427153337120854,,,-6.976035422331248,1.3000284272825342,1.661947650257661,-2.642757471352148,-2.8723231897765222
2020-03-02,0.3219683670231181,0.3671313313876641,-5111557.730514457,0.3671281801545585,0.3589350897847256,0.32447799960142687,0.28257905703045766,,0.11023471007473201,0.11023825877211398,,2995194.9889545357,2084600.326493004,,0.13126633357365197,0.1382593766755267,,,-4.804464117755999,1.3097304262155227,1.6875496064919182,-6.071145344350131,-2.8050256410223837
2020-03-03,0.3322832837791307,0.2048304843031769,10034541.34582514,0.2804506667658533,0.1865167841584027,0.32512868929692235,0.28460831567273337,,0.10829825828580543,0.10974792294713805,,2790329.318957274,2102221.902162539,,-0.483805138263315,0.13310716698611136,,,-2.3651641207139353,1.323516433830446,1.8198317856005304,-2.285649123533781,-5.728039775184349
2020-03-04,0.1812743018954292,0.1870452920528684,-8559021.742974732,0.1694758553929563,0.2411271479294203,0.2869970941351883,0.2709451008761958,,0.10202055518418583,0.11060385028316336,,1680441.2276697934,1974064.5448775946,,0.031339426849331706,0.05755587017885509,,,-2.6359440852828935,1.2754590272031414,1.8902124977809052,-1.7143205459913486,-1.6572741587323718
2020-03-05,0.235048908840838,0.2654548032180468,-4717961.166780379,0.2448901602229849,0.2879177496885781,0.26620008297391307,0.2716353334798677,,0.10192980034885407,0.11064905233332162,,1150124.6568945404,1332490.9153976594,,0.12165097827377518,-0.020212263378412913,,,-3.1459137535568726,1.2521568098598128,1.9213080786383203,-2.8030591641814944,-2.2635080843352204
2020-03-06,0.2328844046630367,0.2000975564524285,-3847532.8436843846,0.2146560821350238,0.2182803812118092,0.24491189348283693,0.2671682946380725,,0.10305992579781029,0.11126240893403991,,1212582.6180528284,1370563.002476987,,-0.15173718324967486,-0.08698024940134354,,,-5.620094367499755,1.337367037563135,1.4253589020199704,-4.338793643058135,-2.24016493160279
2020-03-09,0.249106780177243,0.2849638760869251,-6847431.821277541,0.2697050311346225,0.2867615430480579,0.22847840242268913,0.2647506012673083,,0.10198804009163501,0.11068904229407286,,1324084.6878319993,1393382.2170823885,,0.13448078106893385,-0.14734656862554024,,,-4.071223217762697,1.196170837884218,1.3189032876495208,-3.9368756462923478,-2.498995976232966
2020-03-10,0.1644638018513728,0.3675736632695523,38955606.73010009,0.4322928605327787,0.1332724292745406,0.2610270382159642,0.27011520849721876,,0.10453069941373548,0.10908838248038366,,3298742.5782189975,2142850.1595743494,,0.8042332463822658,-0.03422456947214571,,,-1.2072433759586216,1.30216435961583,1.6443430339895653,-1.7869145837598228,-1.8155819098846544
2020-03-11,0.8521561423803146,0.6237491187686306,77893470.27268751,0.7674275247882827,0.6810755814310929,0.3483678035591167,0.2832472461979167,,0.1299665655392458,0.11581656442894701,,7140862.673925541,3493094.9195888243,,-0.3120215414738547,0.20693865072087808,,,-2.4493239690585646,1.3131716196137366,1.666181112821036,-1.0823888747629762,-0.82850005572672
2020-03-12,0.6448466889122817,0.7176750473722238,-12021288.736323468,0.7165542792333337,0.7574371118476129,0.4388118523899521,0.2955811498239082,,0.1575085470117805,0.12746048596846427,,5007224.0151908,3418125.375166178,,0.10700428940756043,0.39512732111354226,,,-3.1970450445312473,1.301074366478545,1.6651650897986028,-1.0495324975798277,-0.7935859519975248
2020-03-13,0.6011416036409587,0.5762602903068119,-13795358.89135436,0.573553543036808,0.6251563789885135,0.5140443991608288,0.3188944704982039,,0.16300433168893327,0.13176436601676378,,3405671.891047337,3208090.2499795216,,-0.0422710686452158,0.4774494068462443,,,-2.964178647700511,1.2563496676454922,1.0556978308342941,-3.0472607858806136,-0.9777334264201498
2020-03-16,0.5424279184998309,0.4050426051888558,-8562725.450028297,0.4730902381651658,0.5071449727624779,0.5380601449812149,0.3356170515521638,,0.15304141445917016,0.13168209481101847,,2446548.0010250276,3144054.4029374113,,-0.29206294789120196,0.47199956510216906,,,-3.379786207673735,1.2312835977360133,0.8734732864958763,-1.162727084603108,-2.119607675474342
2020-03-17,0.388532420135133,0.4149270809847447,-8648012.661864169,0.3692479362170324,0.4337266280986389,0.5475308285242534,0.34708760799931515,,0.1497612281431262,0.13159551067733066,,2450382.7965222,3006377.563528258,,0.0657261804843946,0.4558415472107711,,,-2.7414204681854812,1.2416505321950757,0.36744516617901485,-1.8242834295987829,-3.050116282119781
2020-03-18,0.3900008401090651,0.3834763545664454,-12608428.103258085,0.3762575057672537,0.4089222083243822,0.49947627568381636,0.35848948123541313,,0.14292709571193235,0.12831908150091936,,2461131.8279204066,2634329.231536108,,-0.016870931273081598,0.33166078226779017,,,-3.4214602165894923,1.230332265180651,0.2871180853737714,-3.8366256574078097,-1.4259804834781458
2020-03-19,0.4027419701214589,0.3148931537397321,-6708315.845045749,0.3629083599454072,0.3556706607787894,0.418919896957318,0.36190556484894687,,0.14091366293597263,0.12577252110424886,,1774372.3858445683,2502423.05807511,,-0.24606269742401332,0.14629641772259377,,,-4.928451917757985,1.2724952165729995,0.8548106338054408,-2.3022458780838035,-0.9093600704080191
2020-03-20,0.3814918762842079,0.3875570185848525,14523621.783402562,0.4491520331980361,0.4115336195319203,0.3811792426129261,0.3631281227276548,,0.14103064449581215,0.1244978049039795,,2272792.7769769467,2866215.6310485033,,0.01577342634961472,0.04851399038722933,,,-3.280261623299866,1.2738101020830284,0.8173408362798931,-5.5014955541987725,-1.6675794885387567
2020-03-23,0.4884911144585477,0.4499398134642698,-12448694.558615984,0.4365794368643398,0.4792442972280342,0.39015868426800887,0.37029380781833493,,0.14164820443761528,0.12533314375235946,,1930887.1476149962,2543690.1662093042,,-0.08220745591523733,0.05225677339577864,,,-3.1543796398527038,1.272913560609804,0.8351182168136441,-2.0021349326699953,-3.1033796626610872
2020-03-24,0.3978059064452863,0.408478882928704,-4428126.875842953,0.4077153543387379,0.4148083245809322,0.3888690446568007,0.3806389001734852,,0.13612540554875485,0.12564967596923016,,2170238.9599679066,2495313.206272399,,0.026476004701259975,0.021391483677389737,,,-4.948651092147514,1.3066680885216626,0.9104300212992189,-3.8669605259812387,-5.04395455836233
