Date,CL_Open,CL_Adj Close,CL_Volume,CL_High,CL_Low,CL_MA_5,CL_MA_20,CL_MA_250,CL_realVolatility20,CL_realVolatility60,CL_realVolatility250,CL_avgVolume_20,CL_avgVolume_60,CL_avgVolume_250,CL_log1DayRet,CL_logMA5_20,CL_logMA20_250,CL_logMA5_250,CL_log1DayRange,CL_HL_20_realVol_20,CL_HL_5_realVol_20,CL_logD2,CL_logD5
2019-12-12,3.6709533057830086,1.9747085999353613,1156315.4679905758,3.027120854203204,2.7687381661763766,2.9583317508239575,,,,,,,,,-0.6200305415489621,,,,-1.3533135061182788,,0.9059307372466889,0.5547858418591363,0.049115686974741224
2019-12-13,3.2402280904758243,3.641256803796836,-150079.5386752044,3.554309631988815,3.6813846490325375,2.9751817841470443,,,,,,,,,0.11668517220164812,,,,-2.0629776815258474,,0.8552992436773096,-2.2510695623288353,-2.4739647321203595
2019-12-16,4.365959945282505,3.9294473872453537,-26768.63423447823,3.759555645772664,4.257421750339539,3.3595319229594764,3.925549806559377,,1.1651766185532644,,,-47106.39345983423,,,-0.10533928178733011,-0.15570476390090035,,,-0.6974241044400928,0.9494408433043301,0.6666619228683421,0.6702565718812067,0.6532365904085647
2019-12-17,3.8054621797135866,3.673194649114123,-1113580.4699121546,3.901075595359096,4.113582514816528,3.350915538020355,3.9241564193841754,,1.1654758276514308,,,-56992.440424475724,,,-0.03537569033408971,-0.157917799706855,,,-1.5487807289951785,0.928204571575382,0.6932432302841289,-3.443963598793709,-3.144651750449463
2019-12-18,4.067821599419304,3.018642698509062,644017.6323145074,3.8052131727004976,3.569672816767522,3.2474500277201472,3.7185611430916135,,0.9032678256126994,,,-74615.2921530564,,,-0.2983003298283245,-0.13546672244995386,,,-1.445873017433866,0.8505552945117436,0.48918891884458254,-0.09342679687399397,-0.6590790431917531
2019-12-19,3.2404521160199025,2.902768657356745,122593.54635317484,3.379490245495006,3.082482270452175,3.4330620392044238,3.6114388336346437,,0.8638337461362334,,,-7534.012787996605,,,-0.11004787107001965,-0.05065367607320985,,,-1.2139962885438813,0.7811514058282234,0.4979453175274438,-0.26081168106450786,-0.07465883124108944
2019-12-20,2.6842637487925955,2.0266255745743607,1243723.074459739,2.340996821181463,1.1473222301895447,3.110135793359929,3.463069526395702,,0.8686899493359714,,,73890.25878442032,,,-0.281034349941898,-0.1074889534473187,,,0.17703644096780194,0.8376708165571332,0.7085266914291005,-0.008014909815302493,0.4791065895621207
2019-12-23,1.8773544544416725,4.419383787597852,3609273.195334498,3.7124747367835695,3.256591769547612,3.2081230734304285,3.4005633211768256,,0.7364869857973577,,,259942.6453445498,,,0.8561366910851468,-0.05825504679328172,,,-0.7855191532065423,0.8384941341579404,0.7018700339595524,0.4164809636566052,-0.7134796915005743
2019-12-24,5.851703472230547,4.907894421499229,-925682.5007383229,5.3443448066450046,5.945961010805256,3.4550630279074497,3.451116580323903,,0.803954144730778,,,249878.20296225758,,,-0.17588779558461837,0.0011428744217429996,,,-0.5081355716024497,0.822400155604734,0.6361108528674382,1.0582307689734862,0.21082784124320514
2019-12-26,4.427048336130561,3.3168686847400792,384196.1095960429,4.101762915058885,4.58561092863323,3.514708225153653,3.4754091765385526,,0.7914742797964415,,,292098.2191640976,,,-0.2887119015554874,0.011244292596979935,,,-0.7259844431212026,0.7272792107893797,0.509623609280946,0.09759402698224572,-1.209903736816436
2019-12-27,4.071256796604338,4.698638664720548,-1517391.386736651,4.29906951396346,4.638220460251276,3.8738822266264137,3.5051258227909274,,0.8267029342467784,,,215567.98256785795,,,0.14332107393487745,0.10003074562051589,,,-1.0813100014190444,0.7250655973975183,0.4724975139609935,-1.5641980585038597,0.5854895882871398
2019-12-30,5.393424206732888,3.964477255535535,1201342.6490303436,4.571615521752207,4.657261207341065,4.261452562818649,3.50343122533802,,0.825672751544371,,,253510.48007311282,,,-0.30780646534752504,0.19586724098661978,,,-2.4575364280568364,0.7798056307786548,0.7796889921496144,-0.4344688225604663,0.6615799785280727
2019-12-31,3.772124513095683,4.372397491541825,-1193446.4951384682,4.228338985980116,4.659513997345137,4.2520553036074435,3.5153537388715774,,0.8369016600977397,,,209918.64502157542,,,0.147673109673682,0.1902623097410439,,,-0.8412412124464181,0.6971494062906686,0.7742404407396439,-1.1201183761021265,-3.057899293063866
2020-01-02,5.293324985959529,2.8846812968428,2617849.202283755,4.735150165991328,3.509037231796924,3.8474126786761573,3.4744174216141963,,0.8471795684274369,,,378503.00373165717,,,-0.6070321653638984,0.10197407436677368,,,0.2038489492539882,0.7525373749388355,0.9589907276748678,0.0767720961507921,0.7046869034306857
2020-01-03,3.0250149611997514,4.468600218122383,-1395594.9857785625,3.603773270705816,4.215619514894726,4.077758985352618,3.5020793399917585,,0.8710313007529215,,,325277.8400280871,,,0.39015917195375777,0.15219067998702404,,,-0.4912742630200475,0.7536059438086995,0.9800730520256687,-2.3412975788788897,0.14126649117576853
2020-01-06,5.6132959565633485,5.413493986717846,515015.1501613534,5.72932607163829,5.862225006209798,4.220730049752078,3.621501516601718,,0.9612473059233558,,,280222.9983196445,,,-0.03624333858001371,0.15311938722676807,,,-2.018166330063264,0.7842326602398333,1.0978708017259422,0.9277499000477137,-0.33567510361994235
2020-01-07,5.314160221075454,4.850029697095543,-95112.70439558337,4.983641548762492,5.3159227475270825,4.397840538064079,3.686152669597425,,0.9994066068074127,,,121616.42385942853,,,-0.09139016958807787,0.1765303564823961,,,-1.1017736843236887,0.733020411534015,0.8166028185477522,-0.9638292973156024,-0.12154360097188764
2020-01-08,4.980901639273007,4.8880223717742695,-1612132.6322110668,5.127644540152005,5.299183409554857,4.500965514110568,3.8301689535269787,,0.9511743507339329,,,88799.5294825299,,,-0.018823127975750985,0.16138301704106828,,,-1.7629453943075493,0.7097926423224048,0.9126005770378318,-0.6434591054549793,-0.6623757541696906
2020-01-09,5.131594490753002,4.2934185527019295,376549.5948142642,4.921622246560752,4.601263411409043,4.7827129652823945,3.859026052471589,,0.9562782665427015,,,82130.01186307672,,,-0.1783331467571049,0.21459311783073104,,,-1.1383135515936067,0.7090099881940909,0.6019808337824832,-0.5858884078241462,0.3426937399132755
2020-01-10,5.080250709298284,3.564753518276042,835836.3965729005,4.525034403871253,4.594750473522524,4.601943625313126,3.8604652158848856,,0.9557880239342766,,,233846.13355453312,,,-0.35426570045416433,0.1756910430330477,,,-2.663324433251667,0.7712326047914365,0.6518708680575582,0.28010507952767155,-0.10109551278623824
2020-01-13,3.3547522337368605,3.0475292944740744,872993.052989922,3.986401754250615,3.530273062062271,4.128750686864372,3.914106250611822,,0.870702190092895,,,219680.01280450047,,,-0.0960467228898379,0.05338784918038505,,,-0.7849802895729617,0.7748117202772071,0.7454268707430902,0.21984953858863177,0.8611858424709544
2020-01-14,3.73655510490358,5.024846851220495,1546167.6330810138,4.454101965157079,3.694639465636925,4.163714117689362,3.9832857529830052,,0.9022750649291604,,,304492.3713923114,,,0.29623088409938564,0.04430044792136842,,,-0.2751443333856426,0.7667148267529394,0.9235229393972312,0.3785003603513052,-1.7440146848494278
2020-01-15,4.744826567060848,5.398454324361282,12798.38438032521,5.333357325715525,5.403437393784152,4.265800508206764,4.056736099838801,,0.9558630712825448,,,306470.72232305154,,,0.1290577956456369,0.05025112175615329,,,-2.65811686105557,0.840023802907622,1.0996386951520019,0.8548088804434433,-0.6724979458800644
2020-01-16,5.780173465075208,4.535480759365356,-113747.45976052571,4.849761422705512,5.117154546842663,4.31421294953945,4.099850405351363,,0.9570988385300786,,,356462.37283063296,,,-0.24250260465888593,0.05096442263754229,,,-1.3190353284177092,0.835931866843492,1.0875181644005898,-0.7146444155084666,-1.4185605335295308
2020-01-17,5.49031625616427,5.438118470480845,1243003.1121603386,6.042084217020296,6.064404620010897,4.688885939980411,4.220824193949952,,0.9661094986934691,,,386411.64682292455,,,-0.009552728076654141,0.10516459919014251,,,-3.802254086497545,1.0252507645945774,1.4428281896604902,-3.2273076197619712,0.6277362534961916
2020-01-21,5.174061638999312,3.7004282140047096,557606.3599108122,5.394405100733152,4.685796329081896,4.8194657238865375,4.26070717178235,,0.9243977341130292,,,408162.28750080644,,,-0.33520945044432987,0.1232279269818261,,,-0.34445170777999834,1.045646078095926,1.5287477703551409,-0.18026062753557673,-0.4263329556681813
2020-01-22,4.696582074063016,3.81149792747808,-659826.1671137484,3.884762601323217,4.296656899113607,4.576795939138054,4.349950789427536,,0.7707512446755661,,,312984.82542213204,,,-0.20881275718895373,0.05083464443945723,,,-0.8869885213106283,0.9968104863947533,1.4079151475943918,0.4865045760835287,0.19338424213624322
2020-01-23,3.4850098666894738,4.083535833548758,-1108824.9304220653,3.869436107381844,3.851535697610686,4.313812240975549,4.333158391725081,,0.7728146927501197,,,77079.91913430388,,,0.15849236358620433,-0.004474673004332242,,,-4.022931674153967,1.1626886810489538,1.7143144146356437,-0.959439338295433,0.2737746795356437
2020-01-24,5.426857429094014,4.659320756612516,-799345.6924318967,5.304772210040085,5.168018465495194,4.338580240424982,4.320729708480746,,0.7650448689381568,,,83396.75954962519,,,-0.1524905469399951,0.004122859058004438,,,-1.9895734556425773,1.1476921846008368,1.6659238508318681,-0.16508359292621433,-2.088764891369727
2020-01-27,4.925471831781785,4.61681913129862,-1084476.042399391,4.918569415486587,5.531716653172147,4.174320372588537,4.385727230808674,,0.7296725224887568,,,9963.151949853496,,,-0.06471410519271159,-0.04940389714050071,,,-0.4891501799044331,1.157367412387107,1.5269980339151537,-0.6287024805424465,-0.19686763283606537
2020-01-28,4.70142589342715,4.221503956510141,-73743.01566350996,4.266175262257839,4.677677812872744,4.278535521089623,4.361870495398152,,0.7266973109568565,,,82145.57050351055,,,-0.1076743919298866,-0.019290194996127656,,,-0.8879400605490939,1.161815205898465,1.436703491857807,-0.8259547207091795,-0.6518598687061666
2020-01-29,5.615328375242797,4.0041633155565535,2667388.2450551493,5.849469184946415,4.846441610806934,4.317068598705317,4.3638547983992035,,0.7256084540627854,,,155447.8503047508,,,-0.3381654195467796,-0.010779188011146204,,,0.0030230002663964297,1.1836572312704035,1.6013904975884723,-0.48995197586740724,-1.6468003352707874
2020-01-30,3.782637382083124,3.8530243095057273,-2366237.112754153,3.218783578060417,4.105883857968884,4.270966293896711,4.337886139297398,,0.7345257090984999,,,96808.31942396658,,,0.018436888399378307,-0.015547064804371142,,,-0.11979724792361218,1.2110872783157138,0.802122266641849,-0.9983698008878223,-1.4674544219468935
2020-01-31,4.233363496239427,3.81066293347164,383832.8823266653,4.41785408509994,4.437070808027784,4.101234729268536,4.38418522112884,,0.6638928347361267,,,-14892.496573887907,,,-0.10519365757779703,-0.06671571624553234,,,-3.951974393211246,1.2885631259683328,1.6377374140184138,-1.642475791915215,-0.16409920908105077
2020-02-03,3.585151040374271,3.09810344877927,-194355.2517509628,3.1693628459686494,3.39299606920801,3.797491592764666,4.315660382661685,,0.7228338816214543,,,45169.49012749208,,,-0.1460104708158695,-0.12790961471748744,,,-1.4977479653783177,1.265085058663748,1.607186836177199,-0.28114235545699423,0.41786503197939845
2020-02-04,3.508101415028932,4.095437942534559,44475.15363646904,3.820316290154544,3.408889675103268,3.77227838996955,4.2497575804525205,,0.6760443500765876,,,21642.49030124786,,,0.15479867352520876,-0.1191827750284061,,,-0.8881246100024679,1.2699735959808087,1.6071752708847615,-1.256055852371321,-2.070949588787933
2020-02-05,4.400652934721258,2.897174757125221,2032114.2696220595,4.136770244841927,3.731125798300077,3.5508806782832836,4.152114833454005,,0.7241021613459511,,,128003.83900213,,,-0.41801688372061957,-0.15642215175345195,,,-0.902278250505084,1.2742825531084176,1.4701089732667456,-1.604805201758381,0.10164331801936716
2020-02-06,3.463733947815733,4.234510864883944,-1199667.5235540983,3.689314599622016,4.554252664019877,3.627177989358927,4.119439258109488,,0.7036008960606105,,,148627.09443497844,,,0.2009206403296712,-0.12726211916354246,,,-0.14509737646597626,1.3088702135776098,1.4643234468580553,-1.9727568621984488,-0.9636796703511843
2020-02-07,4.537272655510186,4.706119110917022,48687.15413006907,4.926727942081307,4.663075984477054,3.8062692248480032,4.140074286020242,,0.7149324062644488,,,132233.97240076866,,,0.03653750555505447,-0.08406422783289007,,,-1.333125388021833,1.3072448079697172,0.5245792219161912,0.5927434451837077,-0.11042199508819585
2020-02-10,4.954879758356135,4.072126640433744,-250654.15673619835,4.559739959489292,5.130072070962271,4.001073863178898,4.165442942128128,,0.7023340818301197,,,77909.44473531374,,,-0.19620752169057298,-0.040259827730277864,,,-0.5615364361221619,1.2887491261281783,0.4422789841492028,-1.817789996057938,-0.026320164889526383
2020-02-11,4.963070156169749,4.300386416273085,-722643.4001103949,4.726914234075856,4.818313860058801,4.042063557926603,4.228085798218078,,0.6514027922279078,,,-1872.3779197021154,,,-0.1433196494330318,-0.04499401743000407,,,-2.3925138926207272,1.3021832508099158,0.8602820580869843,-0.9020607237891919,-1.5849966790537833
2020-02-12,4.758107149344262,4.315367593476658,1007884.9174781548,4.545693679722547,4.460667213224077,4.325702125196891,4.192611835330887,,0.6244917197237744,,,-28786.51369984507,,,-0.09766742086706806,0.031250578840656795,,,-2.46479270038735,1.292588845622905,1.048692303288383,-1.413702750620349,0.34938341064910794
2020-02-13,4.0938857473289545,4.66749383519597,448025.1734739174,4.818946991349073,4.780777446257865,4.4122987192592955,4.156063810872622,,0.5691429334708549,0.919139286896048,,-7025.174245165457,84113.0515393506,,0.13112769613475908,0.059827378152521045,,,-3.265717330262808,1.3271107290195474,1.0590061834019306,-1.0021007791415135,-0.8370568812865022
2020-02-14,5.16627675796812,4.858501594511758,-550349.9270720808,4.963179842695276,5.16789558947135,4.4427752159782425,4.17221485262994,,0.5848434064710142,0.9239082790057629,,-28855.29761074321,90204.87826513802,,-0.06142218972222057,0.06283219530099313,,,-1.5861328631569256,1.3258687429199367,1.0244447566581096,-0.6103992104229832,-1.8813615793777794
2020-02-18,4.757766545528867,3.453351714023213,-411016.9118947182,4.772072909783297,4.319422505545212,4.319020230696137,4.072976514807059,,0.5239566916736497,0.8348037796274608,,-111556.29881349605,66746.68528545735,,-0.3204330742615599,0.058654515501244515,,,-0.7926351860132902,1.2270618249653775,0.9421778673175033,0.1940377542966547,-0.4800136808027311
2020-02-19,3.863727109011535,4.211493471469865,1299975.24518478,4.004850488741013,3.928078224184184,4.301241641735492,4.098529777680318,,0.5172506776076218,0.8240504050052557,,-74437.85454979764,108730.14005433737,,0.08618503871018482,0.04827541631858527,,,-2.5669118426377033,1.2245947681295901,0.9587792877598225,-0.4353964296266754,-2.420322500655176
2020-02-20,4.563100800391048,3.91264765739205,-656528.7660105727,4.449973785280463,4.760161750085175,4.220697654518571,4.103587264176015,,0.514785101941863,0.8134820221655545,,-74272.98449463886,104200.69990397114,,-0.15378809745409952,0.028138901706717928,,,-1.1705768271718886,1.2182966815747025,1.0202936811189063,-0.7780605198931017,-0.9095139063044002
2020-02-21,4.11455945158793,5.272929161952597,-128192.79744442832,5.200286384447651,4.566317811227066,4.341784719869897,4.163056930596207,,0.5772573954752972,0.8009723968944635,,-25241.37784575701,103927.06221103221,,0.24805425710546164,0.04203584586188774,,,-0.45575589482620216,1.0919692471132383,0.8174377637383133,0.05962241670154235,-0.5018075313440391
2020-02-24,5.956116312777709,4.49882634975306,34466.26725096721,5.367736926123641,5.582305514764478,4.269849670918157,4.155032210253235,,0.571077988364041,0.8038616494865954,,16449.220138386183,116574.72755008964,,-0.280602091711162,0.027258440302616923,,,-1.5391258311632348,1.0831910893695251,0.8137934697418914,-0.5341306001189456,-1.0225537525596597
2020-02-25,4.932732416114661,4.680790333924676,-686797.1211544096,4.607152969254209,4.85125770577956,4.51533739489845,4.158230770384537,,0.573972360214054,0.794637937445079,,36333.166200635256,112798.17910486211,,-0.052426106696446255,0.08239022340052715,,,-1.410157897734809,1.0640580452646629,0.7617925386491102,-0.5240141647866345,0.20492957528269518
2020-02-26,4.9500470143131,5.094492994723666,-4983.925348274177,4.834640318475991,4.955505792544145,4.69193729954921,4.201880222295214,,0.6110353206736416,0.8068922064727678,,39771.12071639705,112494.8912625885,,0.028763076988222714,0.11031347034533692,,,-2.1130771364370244,1.0684988221538108,0.6026582298792917,-0.5180740889139761,-0.1244306182947429
2020-02-27,4.862364649718309,3.785852152650982,-800233.436931195,4.612668471108016,4.3116343150335865,4.666578198600996,4.190964664149935,,0.6166771521815935,0.8074682042130236,,-133609.96338292016,91782.78899831447,,-0.2502538720684923,0.10749514578226532,,,-1.2005315453407694,1.0144247768793093,0.6007268559113854,-0.11100063429538301,-2.065179689176297
2020-02-28,4.158950982291849,3.973249596823337,368095.67891755886,4.289101260731968,4.567502718315737,4.406642285575144,4.196975928515816,,0.6137887923935897,0.8073483798131893,,3106.676200665429,103277.88021540245,,-0.04567857663321932,0.04874876403341927,,,-1.278691114961696,0.9621116548644792,0.36186293995014973,0.11443824621329175,0.2621177457221339
2020-03-02,3.639421071641273,4.178793388554389,1403841.301902579,3.792484515967893,3.180548336247824,4.34263569333541,4.215382451269953,,0.6070772874022201,0.806553579431782,,54107.09717946111,139239.20144574347,,0.1381979190931534,0.02974114328311891,,,-0.49112728341066075,0.8117275114819864,0.578326048917202,-0.9340952052564865,-1.1393312847470416
2020-03-03,5.360449827499345,4.238821148648533,335044.8285887735,5.103570413908912,5.394702860975151,4.254241856280181,4.272418336263416,,0.5472173139141819,0.8068915660407967,,80577.10119644793,150341.47711734232,,-0.23476269499532315,-0.00426345300636998,,,-1.2339769707999872,0.8122460027181718,0.5751974286616691,-1.3258709762083285,-0.8165151159045638
2020-03-04,4.6539948386722685,4.273028515678092,-889488.9498608792,4.761609213638081,4.584971115926834,4.089948960471067,4.281297864920593,,0.5456329196096188,0.7965648307101019,,33878.89602158051,111914.7948808243,,-0.08540312577475635,-0.04572371221892198,,,-1.7336522852491336,0.8067571855561734,0.4454949445849681,-2.361962267507155,-0.19666658158076838
2020-03-05,3.9884018779903623,4.519194145454634,245318.89897477115,4.13808262087985,4.587772480792474,4.236617359031797,4.362398834337064,,0.4392482150594655,0.7961394847092709,,-55460.87251078391,64719.796783591526,,0.12494307270990407,-0.029256939266134884,,,-0.7991971340195734,0.8106385516087633,0.47758123470185365,-1.2716344308624263,-0.31014312000494143
2020-03-06,5.087653838652201,5.323322560761511,951350.7641191934,5.605187153969204,5.289937080525107,4.506631951819432,4.416839419130942,,0.4873982713857333,0.7652580992941428,,52090.041872880676,96505.55526346297,,0.0452808610379477,0.020125702153698893,,,-1.154389071166167,0.7562456866779522,0.4695995125301384,0.049070167901317366,0.3001586383514425
2020-03-09,5.389851726823025,5.231210084947463,-333735.51130462904,5.498770788926969,5.667172648052159,4.717115291098047,4.443093967832463,,0.5170419528309905,0.7765483230944983,,32968.90860114577,82444.29762166372,,-0.029875250495344615,0.05984647225239577,,,-1.781402137299038,0.7583914384711887,0.41471575735844596,-0.3396549808926137,0.05108913512188604
2020-03-10,5.265638984879644,5.468360756143113,1657482.4395843814,5.815792710556522,5.352701127943654,4.963023212596963,4.512905673617932,,0.5570314638510274,0.790703112895863,,128375.73841717475,146710.4389023405,,0.037776389699758946,0.09507385413554985,,,-0.7698304418366753,0.7461630623842663,0.489695992320931,-1.9307581548247361,0.2066397964655942
2020-03-11,5.734636087998801,5.321709235982411,366147.82701532217,5.593018206616648,5.186243153630997,5.172759356657826,4.5639718146033985,,0.582744899290304,0.7495038248234425,,182815.2997734606,133540.97821941963,,-0.07472975727894789,0.12521301444209082,,,-0.899494941698878,0.7276814856064149,0.4198608254221079,-2.402414809149566,0.047532917312683824
2020-03-12,5.347460651469433,4.421949615609066,-782905.5089449871,5.098223224294912,5.714765792751578,5.153310450688712,4.569300915710019,,0.5808360125127051,0.7457820196613651,,93275.77845230352,122993.87871492327,,-0.19004111530082335,0.12027909341106956,,,-0.48362791016997275,0.7149049795814703,0.4905531560245521,0.04536634819895457,-2.3305265464402005
2020-03-13,4.971969471013367,4.758970570742989,83725.801305654,4.667879107837607,4.811415632112109,5.040440052685009,4.57387475248737,,0.5820089221665249,0.7474560507169787,,75060.80984389034,124835.45264059212,,-0.04378465524357426,0.09713267757753377,,,-1.9411657516073577,0.5742814507203502,0.6466827335213063,-0.574939941131733,-0.5720771263733361
2020-03-16,5.210635146157912,4.102909137285202,-609073.7403292845,5.018914849192797,4.817759292823226,4.814779863152556,4.536095129626043,,0.5870624237219025,0.7437660652370757,,72124.61918103017,133243.89813363997,,-0.23900548960533813,0.05962378688819432,,,-1.6036767579523334,0.5748027922175079,0.6088009179699503,-1.1424372929499347,0.12071291506465012
2020-03-17,4.157999341081116,4.024316396009233,179658.34183617332,3.904156906066028,4.474362551994304,4.52597099112578,4.564643363725343,,0.543937285100417,0.7262269805036095,,101658.38186757475,125504.57662566773,,-0.03267897402030467,-0.008508249141755853,,,-0.5617582008895283,0.5871012455443616,0.6463455041577433,-0.3083554010604489,0.36744776031309656
2020-03-18,4.425496906584314,4.55082397880296,-120395.9390946594,4.528045006849474,4.622012248009746,4.37179393968989,4.5816098890919985,,0.5375973107342404,0.7038390945286717,,30639.822653602772,121454.75186820382,,0.02792574338114299,-0.04687700314639674,,,-2.3648090557467607,0.5647249833311322,0.8377326401035993,-0.8031521505336284,-0.26021573986706065
2020-03-19,5.19592083535445,4.79027746797415,413475.0270148718,5.16393238996433,5.297210197437991,4.445459510162907,4.625491379621104,,0.5154827317787468,0.6390878786382026,,84140.012304875,107617.28441078936,,-0.08128552674890739,-0.03969936907587538,,,-2.01531955122667,0.5895707130129312,0.689999231473238,-0.2666239304220629,-0.9987818342658937
2020-03-20,5.09473736346461,3.9272055792445713,216754.5997236269,4.9109059561316215,4.512265803624004,4.279106511863223,4.558205200485702,,0.5143521867074436,0.6414627678901019,,101387.38216327775,51075.30781727485,,-0.2602799930210312,-0.06318472077212296,,,-0.91969614243928,0.5635064646572556,0.7484996118972551,-0.47221663684830567,-0.1842053402021981
2020-03-23,4.5606228845273336,5.35981395616583,632592.6838317723,5.639605059591325,5.092899636950563,4.530487475639349,4.601254580806341,,0.5442808405203264,0.6506937216608468,,131293.70299231802,77046.56089344311,,0.16147005312798965,-0.015499457045772862,,,-0.6038451542703739,0.582396477301523,0.8395720471822262,-0.5629324275737053,0.2286522058824523
2020-03-24,5.283535829422625,4.56290296024487,-481163.43844840885,4.585666018748604,5.128281488065795,4.638204788486476,4.595360212122349,,0.5440124356611075,0.6366009471365717,,141575.38712761807,62623.90175936891,,-0.14663650319392546,0.009280247413168342,,,-0.6113543695485275,0.5992781591355867,0.8289979851390651,-0.4530326449156535,-0.6188070446349927
2020-03-25,4.880499112864442,4.607068196433197,-527990.4173364665,4.914032490433385,5.069636594197327,4.6494536320125235,4.570988972207827,,0.5312431036557729,0.635932961788597,,115425.06252820844,79113.91791603864,,-0.057655803231610736,0.01702012741286376,,,-1.8604402937813758,0.5820560465656318,0.6858168806573605,-0.2840277446715188,-2.878052040866329
2020-03-26,4.804258157696168,4.676512071312693,-10035.897550432011,5.234206326771712,5.093759350683747,4.626700552680232,4.6155219681409125,,0.49827053595093873,0.6347232222334729,,154934.93949724658,58924.27547302572,,-0.026950092685646885,0.002419026368445113,,,-1.9629252558312305,0.6055231480170459,0.6705151812813432,-2.1749915728493514,-2.1736168750452234
2020-03-27,5.146065602497885,4.9653032457631525,1492593.33670174,5.410534948075224,5.052155355789608,4.834320085983949,4.665124650587903,,0.4800121508351464,0.6390433876495127,,211159.82238645563,103691.60600369585,,-0.03575808970746428,0.035625941316709785,,,-1.026162540669939,0.6075999445031272,0.6613475136856161,-1.0265659456500382,0.03738987137577436
