Date,SWBI_Open,SWBI_Adj Close,SWBI_Volume,SWBI_High,SWBI_Low,SWBI_MA_5,SWBI_MA_20,SWBI_MA_250,SWBI_realVolatility20,SWBI_realVolatility60,SWBI_realVolatility250,SWBI_avgVolume_20,SWBI_avgVolume_60,SWBI_avgVolume_250,SWBI_log1DayRet,SWBI_logMA5_20,SWBI_logMA20_250,SWBI_logMA5_250,SWBI_log1DayRange,SWBI_HL_20_realVol_20,SWBI_HL_5_realVol_20,SWBI_logD2,SWBI_logD5
2019-12-11,0.4140045584833096,0.3942054642283414,-196134.4983969573,0.6682150891903724,0.5298176736129765,0.41560773534812656,,,,,,,,,-0.04900472840787192,,,,-1.97762590954665,,1.1165009662188332,-4.391170072725204,-2.05767618835021
2019-12-12,0.4807782155277165,0.5559671495407503,-165873.93253336492,0.5095632515817634,0.5782712129917895,0.3996167382035253,,,,,,,,,0.1453031355533419,,,,-2.677890199859345,,1.031958696260662,-1.471835534727972,-2.5262914811336117
2019-12-13,0.6481082369324076,0.3183262505723494,725557.1118528325,0.4406151892554799,0.1882876740348456,0.3953562828183392,,,,,,,,,-0.7109809126528785,,,,-1.3770273717284185,,1.153460917760402,-2.5786124969633266,-3.848941314048922
2019-12-16,0.4368249347907538,0.6578462782285266,-59083.52791109984,0.5244710469088147,0.5099664573479004,0.4505616912085431,0.5253395373419905,,0.16765924404792623,,,-61904.58396220083,,,0.40943877637342796,-0.1535497842484548,,,-4.233290158195581,0.9039991142524741,1.071303040199276,-2.2839681812457298,-1.2872564399811217
2019-12-17,0.6149000118091159,1.047654849399973,270011.8252228487,1.07168226461447,0.8419781779356743,0.5947999983939882,0.5496084237563588,,0.20439282912275436,,,-70251.22533777267,,,0.5328497962959835,0.07901914402762111,,,-1.4709633780705316,0.9254756945346614,1.173914660513071,-0.3156308956820635,-0.326850523818314
2019-12-18,1.1419941520150827,0.325765772853245,98573.86412092042,0.743895039709713,0.726900263153011,0.5811120601189689,0.553036632734615,,0.1997525928772029,,,-31342.89390086017,,,-1.2543526344252764,0.04951936984194482,,,-4.074849243510838,1.0029649611987397,1.367493296970634,-1.1023778533905184,-2.6818023393912163
2019-12-19,0.3221441434117507,0.4187126857219745,-462232.43252230913,0.3049629481095639,0.3641700973234405,0.5536611673552138,0.5495066682532396,,0.20155366879105513,,,-57877.84059130233,,,0.2621858747192799,0.0075319794658555445,,,-2.826712980635616,0.9864118121735577,1.3666935854656466,-0.4637159761468457,-1.9859186758515979
2019-12-20,0.339191093270764,0.3236179750303938,-248496.67211408907,0.3184363995906061,0.5231179470148639,0.5547195122468226,0.5452956022053883,,0.20551029459111214,,,-40164.80523548102,,,-0.04699991481975352,0.01713456566719085,,,-1.5862999348615034,0.982429772218227,1.3145626037838265,-6.143312230205266,-5.241611101725891
2019-12-23,0.4058178776661778,0.7106293677384308,-72309.64172213792,0.7410430922833458,0.5343487473219142,0.5652761301488034,0.5472018169903226,,0.20692427730036125,,,-59116.96189879403,,,0.5602465290356846,0.0324966508598296,,,-1.5765141713458273,0.9798043745201799,1.1343905709570534,-1.2312868529898728,-2.941564414002364
2019-12-24,0.859676806405469,0.523863545522449,-9128.14498200512,0.6988922240326687,0.7275767219512197,0.46051786937329864,0.5462035779257934,,0.20698955466193686,,,-46207.11858850151,,,-0.49532527100897605,-0.1706401003686976,,,-3.5513984443566833,1.0002607306703362,1.132587018233174,-1.6082108131681787,-0.6466619490365575
2019-12-26,0.5274400215067052,0.7094523049813191,-95427.7027819876,0.7018197774295611,0.6799671133433449,0.5372551757989135,0.5538010769444445,,0.2101899998154149,,,-26188.55970257285,,,0.2964581153367272,-0.030332386029635627,,,-3.823432438730307,1.0328607802520657,1.0608845866914551,-6.744733132574276,-0.9579293823502693
2019-12-27,0.8129487261127739,0.548383386663378,-54270.68096817669,0.6847997854147474,0.7502461026813831,0.5631893159871941,0.5546379978023127,,0.21013045245956763,,,-26588.245213592367,,,-0.3936933870128804,0.015300189747945328,,,-2.7265250560987715,1.009791479995169,1.0581952115304396,-3.7082726466900446,-2.04275711185715
2019-12-30,0.577667043547538,0.6740293382228959,-392877.0349331884,0.5151225299217881,0.6536105718218499,0.6332715886256945,0.5415501049119277,,0.1925582695155368,,,-73181.71228027032,,,0.15427598501902104,0.1564637880831511,,,-1.9769712971540183,0.9866784772882757,0.9705512704211745,-3.3403948907216585,-1.0486474912433696
2019-12-31,0.7589459910319389,0.5863790131413165,-178520.56207350251,0.6487678143288509,0.7035548873200996,0.6084215177062717,0.536926140639265,,0.19018322551331165,,,-81707.1337074743,,,-0.25796425619354785,0.12500738311548698,,,-2.9043010071758872,0.9864425481826324,0.7267316284268365,-3.2702842185652536,-2.085456760109155
2020-01-02,0.7430875124872172,0.7256475624635668,112899.04422363912,0.7203433884945625,0.8168425138754465,0.6487783210944953,0.5363135057181634,,0.18952033604005375,,,-88959.08663279351,,,-0.023749374599555256,0.19037219958139867,,,-2.3382213340887983,0.9733522272443091,0.6970789858637918,-2.9638804858903023,-1.6005573766714714
2020-01-03,0.8066370931228262,0.6140321845633734,-76104.09591010923,0.7031764781026313,0.5642445580185189,0.6296942970109061,0.5409173170692287,,0.19027007812368282,,,-77914.19045103484,,,-0.2728265237635605,0.15196802512453128,,,-1.9737712494021324,0.9823177697200369,0.4254680429565714,-3.58801485878263,-2.3494658169169207
2020-01-06,0.7071216097111073,0.7661152698903608,2335591.9379432723,1.4144572303700451,0.8939052860713605,0.6732406736563027,0.5474269738005589,,0.19583720949246455,,,47036.86309036943,,,0.08012998212194149,0.20687380726742113,,,-0.6528655989829898,1.0527744793093958,0.8281618470912032,-3.207250970406793,-1.5244908665869101
2020-01-07,0.8394086335087101,1.389720083192172,110970.29144370068,1.1061034717630012,0.8987210284314155,0.8163788226501578,0.5999315515852535,,0.26555155252200374,,,55743.14618121957,,,0.504159990667004,0.30806292266307517,,,-1.5731906380158,1.0661880611910484,0.8466971880061339,-0.2540050321886713,-0.33450712575996155
2020-01-08,3.875574601653948,2.257905387918883,2125164.0010538865,3.4808898975903078,2.3475904741981246,1.1506840976056711,0.6937358591673224,,0.4510312284292171,,,175910.8546773017,,,-0.5402563720935577,0.5060206303062972,,,0.12513322197006885,1.1179017471661878,1.006823625880391,0.39997682032374404,0.5137372058606566
2020-01-09,2.1965709410189262,2.4888404080165376,6170465.325215232,3.016579306370417,2.773266399669189,1.5033226667162654,0.8018547138945118,,0.594663624283634,,,496938.7237113702,,,0.12491942120121902,0.6285056117817404,,,-1.4134069820948394,1.1342061583859884,0.8346349172982997,0.09451015516481483,0.5671262823190488
2020-01-10,2.1987391914828915,1.0502575807037644,-732795.5725106648,1.570023825366981,1.3481221969949555,1.5905677459443435,0.8346573197182832,,0.5890615886567675,,,470105.67000568483,,,-0.7388486522615793,0.6448250593312947,,,-1.5055211107558435,1.1446111586147496,0.7316680736554951,0.18867450668495594,-0.8295962055880121
2020-01-13,0.6867443862175886,1.456385617907893,-1315371.0810560058,1.0231750682964424,1.424587996669899,1.72862181554785,0.8796782431366401,,0.6009298822523743,,,412630.81257955276,,,0.7517508906322101,0.6755235237821632,,,-0.912764634933648,1.174055812477482,0.7093812764088878,0.03193925807466543,-0.37067194940676446
2020-01-14,1.4479660439851871,1.1093398478224366,-638064.6699865262,1.2014476084379275,1.4119274673721502,1.6725457684739027,0.9192289229991445,,0.5879295075831539,,,344449.72348758485,,,-0.266394736692389,0.5985669654904423,,,-1.5583653124602126,1.1687151408138121,0.7067047637901697,-2.8288244483471505,-1.2716086135751776
2020-01-15,1.3455999360664128,1.9798530535230308,2168136.0979209677,1.853840826007982,1.6559100300612997,1.6169353015947323,0.9853292617638697,,0.6298194634980503,,,455810.70477918827,,,0.3861826638364614,0.49531198617752253,,,-1.619837824803149,1.0621471429735763,0.28376989301686306,-0.6472804557350412,-1.2799459297864249
2020-01-16,2.167710076729352,2.533561496467557,539310.8873013109,2.5298514927040383,2.201020195669278,1.6258795192849362,1.0596245941172489,,0.7188997888195059,,,469275.6578831114,,,0.15595467277462682,0.42813422309702576,,,-1.1122104347011432,1.0744571539669494,0.3113650845788518,0.3536254530156741,-3.1073101111868677
2020-01-17,2.5946627691175745,1.6843391723435035,472074.50748065487,2.5104388918159835,1.9645698882932896,1.7526958376128843,1.1275532640917618,,0.7100390897890637,,,487950.69005109806,,,-0.4320832497806485,0.4411050490928008,,,-0.605376252310815,0.9954582236177728,0.43044970128010585,-1.219039468012459,-0.4555776393871269
2020-01-21,1.101624978204404,2.0483986875086364,450637.3498134874,1.7937464355005766,1.4618667006763282,1.8710984515330327,1.2090375641810949,,0.7178792662237256,,,533594.1791678879,,,0.6202720172135369,0.4367010240415054,,,-1.1029826201973143,0.9768460788893871,0.4109093501025335,-0.7232707558003635,-0.5242265673135424
2020-01-22,3.287388908034844,1.1326751799120416,1315860.8591293306,2.501507998375846,1.6186440766643069,1.8757655179509538,1.2494904244251774,,0.6875125592516108,,,611812.0557300589,,,-1.065511354038445,0.40628104460257985,,,-0.12458419930115076,1.0399733918167051,0.5682494497934585,-0.5948161274070953,-3.7577866682865073
2020-01-23,1.2010135718228323,2.559859325074285,1309971.3983207196,1.8980106254866216,1.9343443575738772,1.991766772261205,1.3419519222919702,,0.7340052240264646,,,680926.1077322017,,,0.7567864623694165,0.3948968576176356,,,-3.3150087106027306,1.1044826480157623,1.2234113060976917,-0.6704846514575041,-0.5447163624807282
2020-01-24,3.521311332293232,1.9403397027603084,2571249.3914412456,2.867738024231004,2.593398038852275,1.873122413519755,1.412775730153863,,0.7190999058571669,,,809944.9845533643,,,-0.5959703955565606,0.2820504060742792,,,-1.293387119228046,1.0211133557801502,1.220915221507565,-0.21360850117286057,-0.5221869301699507
2020-01-27,1.7153873619447315,1.5693198181447698,-1156282.860642902,1.4711039928690344,2.095445382758662,1.8501185426800084,1.4557691058120357,,0.7002955173786019,,,756902.2266603186,,,-0.08899663350140136,0.23971535813559305,,,-0.47105796103480846,0.909492468059294,1.2410095367756822,-0.009505527793907375,-2.16265486739901
2020-01-28,1.5549285262690091,1.9538486419010823,4231682.270650861,2.158582342779976,2.0738321285637493,1.8312085335584976,1.5260423685739208,,0.6744912380267557,,,971199.8742412705,,,0.22837150921539615,0.18229845279422793,,,-2.468047005099679,0.8921099942749794,1.343375245546632,-4.304403654092172,-2.358626001513386
2020-01-29,1.2608680618729995,0.9546608397447116,2039395.3958777804,1.493169956861074,1.2038148739703178,1.7956056655250314,1.5400739436500115,,0.6585647519991923,,,1092813.4957818189,,,-0.27819956495669645,0.15351195251735728,,,-1.2401006845337008,0.8839378663917254,1.125693826642065,-0.48668767163786925,-1.725891169197246
2020-01-30,1.189731877602478,1.7610434953890746,-2818052.681240284,1.25049897848122,1.5561799371378058,1.6358424995879894,1.5988071677623996,,0.6203031860123536,,,960836.8898234798,,,0.3921785596670564,0.022900130841767674,,,-1.1852133397041227,0.8108253524338639,0.7182105875034169,-1.6460752036349464,-0.22462486080506683
2020-01-31,1.9556135283423612,1.5162168986574436,-1127123.2369530168,1.6309030732219227,1.9222757322315989,1.5510179387674163,1.6383356345720934,,0.5859723485223499,,,898835.7757646472,,,-0.2544856194642962,-0.05476941948790534,,,-1.2331522159453168,0.7744091810078371,0.7195149778903001,-0.5770436720084129,-0.8577322333674446
2020-02-03,1.3716927445051557,1.2584826017637738,-1235013.10348979,1.313851904559696,1.340992377198818,1.4888504954912172,1.6705581554321136,,0.5428110664448831,,,840890.3253856631,,,-0.08613884615426,-0.11515345271985337,,,-3.606729209873624,0.9248895129828935,1.074220022929376,-0.68803846504689,-1.1684859238317657
2020-02-04,1.302623570452358,1.3100000656655837,-1218051.8784638443,1.2005225198967402,1.3829025874633487,1.3600807802441175,1.6977523952208746,,0.507596394401612,,,663208.1345653072,,,0.005646825445662027,-0.22176116060915063,,,-1.7016624860050966,0.9133350394567079,1.0351916871543603,-1.5788270764350556,-0.44029171059429356
2020-02-05,1.5404300652044434,2.0718131407765465,1709240.0268207628,2.0909576581164178,1.5808777864017234,1.5835112404504845,1.7318570481000932,,0.508724042748258,,,743121.6213341603,,,0.2963624967489817,-0.08954958553896637,,,-0.6731879543207371,0.9262195197746654,1.1369819685823843,-0.20661768500893452,0.11078285907523426
2020-02-06,2.4694538511703907,2.11524662157408,-199953.7632829221,2.218410049276512,2.314063865889473,1.6543518656874856,1.7247241097828532,,0.5019145458182156,,,626865.7331173198,,,-0.15482560165885798,-0.04165779115034277,,,-2.3470196820313918,0.8828156367740769,1.129278538846698,-0.21660676782623875,-1.0378847276277299
2020-02-07,2.133660255019471,2.7843692033215106,1449477.82225338,2.9736268037393145,2.2712731914017663,1.9079823266202989,1.739500549548102,,0.5292026354693141,,,390816.35796922725,,,0.2661824153178824,0.09244827867273912,,,-0.3533182805027426,0.9178060647023645,1.3148697026508578,-0.3388966856611428,0.2375609628902956
2020-02-10,3.416598683295639,2.443856206174376,2862887.4995395592,2.9947038683198137,2.684619798322199,2.1450570475024193,1.8091804808216323,,0.5254075271854813,,,570600.5115717385,,,-0.3350683150120635,0.1702921778801933,,,-1.170911824728574,0.9192420323793846,0.7985069386005124,-1.1128849058180539,0.17005800288106537
2020-02-11,2.662152601040056,2.577338012345299,647155.7865113998,2.817770276850732,3.095762076165638,2.3985246368383626,1.8652281005435025,,0.5452079944604697,,,668726.8549501088,,,-0.03237795591659038,0.2514704621379323,,,-1.280163664593845,0.9125395000165661,0.7601273607576865,-1.5748858160235164,0.23691859559117248
2020-02-12,3.345973036812081,2.5427649874416662,1428001.3902478172,3.5930913966503866,2.9657172892429564,2.4927150061713865,1.9368993575244642,,0.5347275345646344,,,772030.1579618258,,,-0.27450547750517745,0.252284055222876,,,-0.46621225374974473,0.936386407507922,0.7982792206528406,-2.3135572549391963,-0.7529994265720026
2020-02-13,1.9577255405570533,1.2793223134949177,-685640.5949800503,1.5537390608556991,1.6604016390664569,2.325530144555554,1.9018728205230584,,0.5543494324150254,0.754117145090373,,629341.3233167749,341082.48137792083,,-0.4254528657758203,0.20110893650438177,,,-2.238084901865206,0.9551372506488388,0.7569560865517834,0.26083671285466115,-0.1792172105716452
2020-02-14,1.824033857942906,1.9793704617702976,-1630948.6251492784,2.052897008753634,2.1092592721011965,2.1645303962453113,1.8741632687881957,,0.5346115898035737,0.7579770513472318,,520828.34769424546,306617.5934131947,,0.08172839160065343,0.14404112770672386,,,-2.875955434000681,1.0072260502931432,0.9495926651713972,-0.5737751401803112,-0.21691456485521426
2020-02-18,2.148247119916924,1.6287827102139725,-1768216.147722655,1.8309629202267228,1.9021774784376893,2.0015156970532306,1.8713854456817187,,0.5357928503876889,0.7509031425902986,,408813.81493408006,288473.8703614393,,-0.27681928427325675,0.06722570547031241,,,-2.6420580122100494,1.016252175795715,1.007147415115839,-1.0513650378373707,-0.20447699071464456
2020-02-19,1.3936612356644744,1.3700547922722863,-674632.1694915146,1.4017811864325722,1.721061681499231,1.7600590530386282,1.8374682509199012,,0.5453823770269788,0.7456834788877458,,352550.3389688299,276088.89251513855,,-0.017083533382924995,-0.043041312194610507,,,-1.1416852676707647,1.0153135292070936,1.0301128109789663,-0.4954188048451562,0.1883725625376856
2020-02-20,1.5474860351139164,0.0483822459169847,1784301.5104388068,1.184540861548145,0.2106451898747909,1.2611825047336918,1.7832536042201486,,0.6608092211460518,0.7535473511024553,,375972.37153430376,315873.2073429606,,-3.465254053828313,-0.34638978665452647,,,-0.026451094348348476,1.0229832574630096,1.1870516105917646,0.45767827333953265,0.9140413004090019
2020-02-21,0.094275787982804,2.001103257666596,-70894.25877752574,1.3075435051473825,1.0557017539686129,1.4055386935680274,1.755315800849764,,0.6376535652804081,0.757512991367806,,306929.0886793915,309579.41150426643,,3.0552295348314473,-0.22222814313969716,,,-1.3789543602402285,0.9389580696667303,1.1670549673238355,-0.46037261210945396,-0.3260335875491027
2020-02-24,2.338320902589148,1.395976915818924,-1071337.3914735129,1.5395811292884891,1.838790349243034,1.2888599843777526,1.728097661502695,,0.6409496804622347,0.7526924547632724,,124799.74953365354,296179.2051661721,,-0.5158386405448385,-0.2932630912473308,,,-1.206612218000499,0.9401125551244156,0.9301736384565469,0.2983212772900932,-0.5388932844287466
2020-02-25,1.199883714440082,1.889336123947425,-870646.9791498276,1.7236771293236046,1.7299137944394527,1.3409706671244432,1.7440984767928278,,0.6407717502002582,0.7521912989518977,,139081.54360830726,289931.736855351,,0.454000862730494,-0.2628440597651162,,,-5.07730967602573,1.2053635265858726,1.926349518099445,-2.1913377353692773,-1.3449473956845255
2020-02-26,2.0291751693706903,1.1406544461503128,-335044.8697181344,1.57217999177049,1.7437670096497655,1.2950905979000484,1.7034387670052893,,0.6524555079646326,0.7464034071022412,,-89254.81341014251,285118.9385391785,,-0.5760272167175912,-0.27406835959661385,,,-1.7626647481743118,1.1924398318251364,1.895795181039739,-1.3652279458045777,-1.472286565473822
2020-02-27,1.276012727866707,1.4874774282411067,-803099.1095228298,1.119770139012804,1.549222986690598,1.582909634364873,1.7300795964301092,,0.6307907254613752,0.7457223669737527,,-231379.53868017305,262750.74827379186,,0.15334152434080556,-0.08890272272961167,,,-0.8452433278038944,1.2033319539777858,1.7219264549111617,-0.9116547553729666,0.3640145704878259
2020-02-28,1.618061309369402,2.203384052612778,611657.4319260344,2.467279439852888,1.9189643364007016,1.6233657933541092,1.7521966242912943,,0.6396264096292565,0.7511719491349801,,-59894.0330218571,273078.5743647161,,0.30876567428218415,-0.07636857056132612,,,-0.6009051509872892,1.2224236582007488,1.8299653598884817,0.06084069867011721,-1.5980984728483667
2020-03-02,2.3660118535911288,1.5961504689566135,-463920.8055023845,1.7574346622641883,1.864680904147562,1.6634005039816473,1.7561933028062526,,0.6383226966829191,0.7485316366317273,,-26733.911449325493,261047.5925608427,,-0.39361100213601513,-0.05428456704392682,,,-2.232627762502415,1.2257107540097831,1.7900689552174338,-2.2194115311126206,-1.608570523036625
2020-03-03,1.7251077170538365,1.938352338320945,661924.8916970487,2.5462782116111047,2.238228788792126,1.6732037468563512,1.7901867896341108,,0.628449062804769,0.745577452226016,,68112.98831001644,277029.7077482149,,0.11654880886056655,-0.06757976624028422,,,-1.1774950451835025,1.1424092719472059,0.669247480253635,-1.3279057835836297,-3.015604130026647
2020-03-04,2.056537983097874,1.7890226818678734,-264586.871188266,1.47865225614761,1.5229480221048617,1.8028773939998632,1.8141379204442256,,0.6182302925623674,0.7421349229046079,,115786.23867379533,275343.7454431573,,-0.13935449533174668,-0.006226439118954983,,,-3.1168661830845226,1.194300344177359,1.0544329249125692,-1.6457274186364783,-0.4332964790350368
2020-03-05,2.0373220238826555,2.697281964662245,491290.95406695525,2.889752985068931,2.2890942032236303,2.044838301284091,1.8454113616385104,,0.6470968169396478,0.7499392266362999,,54888.785036104986,284584.5175171616,,0.28060837413719564,0.10261650321359221,,,-0.5097282563517488,1.2017338536180675,1.1225229203862488,-0.27584622480308985,0.19045880641181512
2020-03-06,2.8049923872860614,1.5628112892664312,-280416.6095250796,2.264131304137022,2.489428389021942,1.9167237486148216,1.8177895950231278,,0.6467629523027564,0.738374791485306,,50865.64272399711,284547.4101728729,,-0.5849145170747184,0.05299609283682749,,,-1.4903353704429148,1.1897586453315916,1.003091876868214,-1.4862853513984517,-0.4453925601222302
2020-03-09,2.1493979343442184,2.074407856333968,-894977.5493586988,1.990925019635176,2.274897071542725,2.0123752260902927,1.7822915276737508,,0.6093187978176638,0.7292418195131964,,-66357.12585660683,273799.31860799686,,-0.03551202987081854,0.12141581748549242,,,-1.258879454439629,1.1574231013288827,0.9690934009197967,-0.4734108539235928,-0.7376062240955439
2020-03-10,1.5427208099810077,1.6520874224106148,44855.38010463654,1.605443291237016,1.2194354859724594,1.9551222429082267,1.742703088485563,,0.5894716164295783,0.7166032143218025,,-207258.73182835296,277815.81658302346,,0.06849197556403057,0.11501531289975596,,,-0.9518976888291121,1.1629678462684645,0.9934291705424274,-2.416021092844192,-1.2508376174875755
2020-03-11,1.8505813411369016,1.2945119573478916,-200509.13117599976,1.642873126675175,1.6360714911126344,1.8562200980042303,1.6785617857356925,,0.5630759808727792,0.7070527206513838,,-249641.97771272296,277238.56327231287,,-0.35736607097355694,0.10060486776959854,,,-4.9905921718182755,1.3821970657101186,1.798926463974406,-0.24859483104382024,-0.7041864405509397
2020-03-12,1.523574672990268,2.771208784801912,3591009.152657822,3.0695034174340474,2.006150716795052,1.8710054620321634,1.6899839756037047,,0.5834767666318021,0.7099770857508922,,-141491.5895922227,324996.0972857293,,0.5982242770679582,0.10175691960064707,,,0.06142684172985513,1.4136627984759678,1.918686435902381,0.11254387956260889,-2.604679592110554
2020-03-13,3.0517294007640707,2.0947767523050747,-593927.2874093531,2.5437947775700493,2.808280609137027,1.9773985546398922,1.7307566975442128,,0.5817588350509911,0.7047770478735276,,-136905.92421368783,316082.0346274252,,-0.37626146101967844,0.13322340923723688,,,-1.3299675959730652,1.4125269004646324,1.9249421200998011,-0.22281261238405994,-0.6311767108481229
2020-03-16,2.6350129206150736,2.0939888644881943,-101207.07211770468,2.0982960269350155,2.625463614387316,1.9813147562707374,1.7364876176801072,,0.5848929472658772,0.705350104328358,,-60418.84656210915,309895.0530050826,,-0.22981729082476562,0.13189618010480988,,,-0.6402367782371458,1.4053236332102674,1.9790230983470525,-0.3897592134533127,-3.9331951542253942
2020-03-17,2.518386103680779,1.6566794400196194,1571310.731369874,3.026770619752288,1.9596460528631656,1.9822331597925384,1.73788245417039,,0.5846557926731188,0.6866613694522811,,106557.49739251728,334440.6674592318,,-0.41880299962577966,0.1315566758903355,,,0.0649677104811994,1.4314138319148866,2.106591506535539,-0.8253142191150104,-5.383435785258673
2020-03-18,1.6517492157340214,2.1841043355646264,-1161254.925313273,1.8139395104454932,2.225138660032582,2.160151635435885,1.778584931335007,,0.5860352274236946,0.6738062634935177,,82226.35960142937,322790.2925793824,,0.2793709723173894,0.19436035508089505,,,-0.8886776329681038,1.4356783709720233,0.6089255693151487,-2.406663419048041,-0.11699192317457342
2020-03-19,2.6190274615565663,2.18461429636074,-540503.3465311849,2.5311339565862703,2.585690093239407,2.0428327377476507,1.8853965338571945,,0.4272551691546252,0.6562689840331275,,-34013.88324707021,317923.5146724308,,-0.18136376142207822,0.08019928001630582,,,-2.9085250770974063,1.4279960350924303,1.110027121181385,-0.6387823810294021,-0.5334215182531754
2020-03-20,1.9909114017700489,0.725476881991673,367187.3714117294,1.5214513994955148,0.9864470694911648,1.7689727636849704,1.8216152150734484,,0.49836876180673834,0.6559155495105659,,-12109.801737607457,325248.4648913286,,-1.0095185968276423,-0.029324569708082476,,,-0.6254804386528077,1.444315353415708,1.1245788659049532,0.377495893256322,0.3142995656459037
2020-03-23,0.8773298282830826,1.2700412007063375,-1295567.7868737583,0.9252626143389442,1.52144475736824,1.604183230928599,1.8153184293178188,,0.5047839544882213,0.6413131682295592,,-23321.32150761973,303807.8041931327,,0.36992161177642535,-0.12364615881262327,,,-0.5172090494961825,1.4616768822054838,1.13569803322067,-0.08929788470692657,-0.19364826591766113
2020-03-24,1.1227371683728435,1.8614520760893944,-256642.0312088891,1.4141669361566436,1.1858055211222194,1.645137758142554,1.8139242269249174,,0.5046072360969409,0.6297548690445931,,7378.925889427197,301120.89871935104,,0.5055872650457168,-0.09766845529255164,,,-1.4768257513979017,1.2016679778712083,0.9816004139257414,0.12749148387896345,-1.58585500768434
2020-03-25,1.9958474409911489,1.1507083700524934,-711789.7307375052,1.473104745723365,1.7563071488953934,1.4384585650401276,1.8144269231200265,,0.5039057353753844,0.6162069772354156,,-11458.317161541345,290162.2478898622,,-0.5506910158992472,-0.2321975737090023,,,-1.26159343142164,1.198046477632266,0.9580000135367424,-2.1258387936563725,0.032850432772105934
