Date,TOST_Open,TOST_Adj Close,TOST_Volume,TOST_High,TOST_Low,TOST_MA_5,TOST_MA_20,TOST_MA_250,TOST_realVolatility20,TOST_realVolatility60,TOST_realVolatility250,TOST_avgVolume_20,TOST_avgVolume_60,TOST_avgVolume_250,TOST_log1DayRet,TOST_logMA5_20,TOST_logMA20_250,TOST_logMA5_250,TOST_log1DayRange,TOST_HL_20_realVol_20,TOST_HL_5_realVol_20,TOST_logD2,TOST_logD5
2021-10-08,-0.5636026747418885,0.4715765818234949,1019449.9207466762,-0.3310843469059179,0.3003827356653001,-0.0028074221912042785,,,,,,,,,,,,,-0.4597094643281471,,0.7664608321126901,-0.9671435886460606,1.2752183522227587
2021-10-11,0.6152247313375536,-0.6834995778605322,1787878.7266421411,-0.349393037502363,0.1552497685585727,-0.22532092472197968,,,,,,,,,,,,,-0.6839044147026796,,0.6542121709492518,-1.402165280791349,0.10667041874854066
2021-10-12,-0.7616537214089032,-2.012218393346627,269930.975643998,-1.3311478465296371,-1.5452862889904022,-0.6124590757020563,,,,,,,,,0.9715010521762024,,,,-1.541132545740849,,0.6382741706882787,0.9097876224884902,0.6604642420564867
2021-10-13,-2.213440370761706,-1.6841728095343775,115446.00795632928,-2.4768108074585893,-1.9517660094545568,-0.9675754733423183,,,,,,,,,-0.27327350489124946,,,,-0.6442716904993803,,0.6138596546025987,0.0006730051550627415,0.5741282498630511
2021-10-14,-1.637968592565315,-0.676685249828143,416329.6165038282,-0.5970200106215291,-1.0510540973609146,-0.916999889749237,,,,,,,,,-0.8840058441802978,,,,-0.7895830028354639,,0.4183598508211256,0.28933057057066724,-1.3748484443995315
2021-10-15,0.0930880187170473,1.288783522827332,-121711.77481390676,0.7927197397323749,0.8359223927991692,-0.7535585015484696,,,,,,,,,2.6279085635049575,,,,-3.141853372034606,,1.060961607655799,1.089556855836011,-0.2018629224332367
2021-10-18,0.6750483229091486,0.6353982809981904,-754186.1036260696,0.2261038868901916,0.6811858984536237,-0.48977892977672505,,,,,,,,,-0.06053226135868724,,,,-0.7872776310790438,,1.0453822019270738,0.2716163552836173,0.276796432418801
2021-10-19,0.8651489621720696,-1.5551773449670705,-297743.05409207335,0.4442579727004165,-0.638655431933973,-0.3983707201008137,-0.6558827604451873,,1.627342273899574,,,559040.629430799,,,,-0.4985990248516293,,,0.0796550060356355,1.0147741211391736,1.2199594555192304,1.0451977522803682,-0.7829820707221653
2021-10-20,-1.6688470636107926,-1.9845394919339652,2243007.71230558,-2.0128328592462275,-1.9192157823200144,-0.4584440565807313,-0.8331480408708412,,1.5650786347357781,,,732621.8852170175,,,0.17325388630193,-0.5973730762579335,,,-2.368542466346926,1.035440592155098,1.3142994969771584,0.9631505667016975,-1.2027512760302055
2021-10-21,-1.611254725568319,0.0600956091212481,-654009.4548274134,-1.213049558061309,-0.5013403231706786,-0.31108788479085303,-0.8969057362717903,,1.4965677732631695,,,713694.0704966438,,,,-1.058875308757565,,,-0.3400858289417482,1.0385293049159847,1.3803350140249733,0.4795039542131237,-0.3054647730030951
2021-10-22,0.3431724989838596,1.1440537947602056,1826809.035024033,0.6915374981088824,0.9696556643654652,-0.34003383040427837,-0.9403898792523048,,1.4181241532524063,,,702755.5329201196,,,1.2040999609887428,-1.0172494405854366,,,-1.2797091971263468,1.0261997358154251,0.9459188811120994,1.1405834743573107,-1.9328872202321539
2021-10-25,1.052145352348438,0.733207869215045,3885201.3553907583,0.6380228695192827,0.6640936144956822,-0.3204719127609074,-0.7296884641524037,,1.331198242711787,,,460617.9086318008,,,-0.3611573027778388,-0.8228230447896993,,,-3.6469414754419636,1.1341667282575694,1.5208832770746323,-0.3958431577593438,-2.3247326677197337
2021-10-26,0.7064631831778119,1.2242028000891132,1561061.394674967,1.9391469585782293,1.1296722711849068,0.23540411625032936,-0.550335911787634,,1.3411860403404856,,,387101.32297747507,,,0.5497740464955372,,,,-0.21136977578716643,1.1427625621496942,1.4486362053095139,-2.5238678101232623,1.022227933436922
2021-10-27,0.6621267397314394,1.2150751892112677,-3212707.367510303,0.5436198033360675,0.3672554147790698,0.8753270524793759,-0.3935724403748234,,1.3557963032198124,,,287104.5944971155,,,0.6071042506261842,,,,-1.7352030347183245,1.1440954203326958,1.3876902241859956,-0.7300864725425799,1.1630303904134422
2021-10-28,1.1564525643952166,1.10304098751452,-1404599.1147829564,1.2840021861497402,1.2483967674106609,1.0839161281580303,-0.21571891278468538,,1.3035824999268202,,,262677.25194848236,,,-0.04728628571642724,,,,-3.3352574409352984,1.2278906333051651,1.4382950106344063,-2.110628332761734,0.042048804938063074
2021-10-29,1.2338552050650389,0.5871743649116468,-350807.2784502008,0.8480988181148952,1.3041393762333122,0.9725402421883185,-0.0309648779889084,,1.1211936269696965,,,212943.17962093037,,,-0.7425770398462479,,,,-0.785173530180824,1.1462836641321745,1.5185586963858286,-0.46537304807487817,-0.5854065259540292
2021-11-01,0.988378644266236,0.7773112643990672,-1235952.288628371,0.3628995520946461,0.5061605716384907,0.981360921225123,-0.013552711508622283,,1.1313718802427963,,,157381.97467173453,,,-0.2402249996813898,,,,-1.9430870010834438,1.1108958389593186,1.197844172666779,-1.1216873116821977,-3.121218511192961
2021-11-02,0.905684422130502,0.1836003887838408,-1527220.4817679173,0.4841114677437268,0.6309513086881342,0.7732404389640685,-0.0005463101471180537,,1.1321048043050952,,,175385.7569183847,,,-1.595929329678045,,,,-1.9184128035439063,1.083007759446911,0.9114173196186336,-0.9073954719477562,0.03979978709728206
2021-11-03,-0.035913604105298,0.2515430849700006,-130969.53900395356,0.1030514515022016,-0.2141355371766149,0.5805340181158151,0.007460385168035356,,1.133354953886747,,,160055.09895133512,,,,4.354341356839552,,,-1.1482638093603106,1.0646915544162887,0.9801471307801828,-0.6428948869104666,-0.03714947124560366
2021-11-04,0.9797861684278288,2.840979305022444,4999068.228198784,2.508523827233148,1.930701067099092,0.9281216816173998,0.19598750880883503,,1.2741424852548282,,,421713.8257791965,,,1.0645697450539449,1.5551119199904786,,,-0.5484881007011354,1.0773990068939057,0.6410796471821598,0.9773402671624881,0.5526995357116278
2021-11-05,1.938757210151687,1.9548772194622452,-1051939.0767546194,2.530801427926708,2.1478262494132228,1.2016622525275196,0.27015254069077255,,1.3328457292158964,,,318144.3759041317,,,0.008280233650022508,1.4924743227099566,,,-0.959785099960409,1.0610495826803354,0.6122643231806777,0.5325875858950901,0.3131325840206858
2021-11-08,2.354843686137864,1.4134874055501818,-1608706.7497423205,1.4333522866116422,2.343845294857399,1.3288974807577425,0.3750018898613082,,1.3363534741473475,,,148315.10208490858,,,-0.5104143619572238,1.265173850012786,,,-0.09376905887113375,1.089440232700248,0.6837853372653739,0.35591898790654203,-0.45227980249053756
2021-11-09,1.6666847435889969,2.376525687222898,-398842.570303055,2.3826302431931072,2.192604511572995,1.7674825404455539,0.5944390938897846,,1.2829898192576485,,,114876.42478755597,,,0.3548031559991018,1.0896932580345045,,,-1.6605957864118697,1.090829952633502,0.5949151992989145,-0.8635833268809247,0.7852364052162915
2021-11-10,2.656092584776639,3.092236721743733,-18726.011760219,2.5498756196054693,2.618811521395788,2.3356212678003003,0.8332595704536899,,1.2810647510817548,,,108167.82380172858,,,0.1520385974874002,1.0306879994788385,,,-2.6745781656958165,1.1146453862326506,1.0113924476471723,0.5180490615245058,1.0440482606524064
2021-11-11,1.5824363902378362,-0.582851843057222,2559756.543037199,0.5263680850059416,0.0454789806209365,1.6508550381843672,0.837951240792236,,1.2754031142428663,,,215339.1701283971,,,,0.6780887240558969,,,-0.7321185876717499,1.1165488942339437,0.9853897160017882,1.0849789523968385,1.2307601428344397
2021-11-12,-0.5417148509520757,0.0033175529114917,1040687.2555379252,-0.9067389988664872,-0.3700630451401476,1.2605431048742166,0.773677942296444,,1.283850119982807,,,273459.1216459887,,,,0.4881422509169608,,,-0.6223608047413332,1.0575626940767229,1.0190038058256843,1.127821246171683,0.668628881883282
2021-11-15,0.1663812667097861,-1.014365583285091,1940745.3315392165,-0.3340099498226525,-0.5345301151394537,0.7749725071071619,0.69118974908228,,1.3447567540807095,,,408205.693404253,,,,0.11441316725392478,,,-1.6068404621467134,1.0510576144288486,0.8319328735845954,-0.8404559260273472,0.8870073231084785
2021-11-16,-1.5612345022748286,-0.3486373988890623,1423821.2636588393,-0.7751258403113326,-0.6085808185974919,0.22993988988476985,0.7515167463861804,,1.2632733643745235,,,494283.9092917986,,,-1.4991997244725674,-1.1842755664530766,,,-1.7924896054295867,0.9964928002730377,0.8419420518937061,-1.0442520894132374,1.0025282744388613
2021-11-17,-0.1130038118984089,0.0559973916432081,-1274965.58082985,-0.2928401992589151,0.1594726987126833,-0.3773079761353351,0.853543590565039,,1.1028882217669727,,,318385.2446350271,,,,,,,-0.7933810864963499,0.98391864061601,0.5462313636783702,0.06799781985365147,1.110619687157803
2021-11-18,0.8076317360704461,0.1864653761637598,-406233.9734947751,0.912072368094222,0.713288624258551,-0.22344453229113875,0.8598620789171646,,1.0984563653146326,,,330774.01870165905,,,-1.4658606111831363,,,,-1.615537759553478,0.9530414112281781,0.5364596346893332,-0.6252964476330591,-0.26225188579493425
2021-11-19,-0.0665531486600627,1.1834858041293188,896984.589415432,0.7592994850016783,0.2319347604174346,0.012589117952426676,0.8618336793856202,,1.0990285419286547,,,284282.796421229,,,,-4.226229518474849,,,-0.639862892805681,0.9698327942135426,0.5310758903534353,0.1199925151677046,0.16565701409100714
2021-11-22,1.0629675659516629,0.5197356855005335,-1172395.2523085074,0.0571511126862418,0.9692409716644032,0.3194093717095516,0.8511600701998947,,1.101377580057664,,,31402.966036265716,,,-0.7154994808374648,-0.9801266305192299,,,-0.09201676418020882,0.8604134116570409,0.7076121961889028,-1.0988013785341506,0.4279447169236066
2021-11-23,0.599759953648892,0.5062270346673134,914788.3456396386,0.2163466106949432,0.1788035458823884,0.4903822584208267,0.8152612819288049,,1.1002789685470373,,,-910.6864155007061,,,-0.16954424414037667,-0.5083234469901222,,,-3.2822666099054456,0.9367867416915024,1.2429228070275384,-0.3897018494673134,-0.1568123798609105
2021-11-24,0.702120854977526,1.6377387569334534,296924.85426652804,1.541336139171298,1.4619860322903016,0.8067305314788757,0.8363944603149139,,1.112355210584406,,,174570.92467334084,,,0.8469662153457157,-0.03611064568044739,,,-2.533885485054148,0.9683653440021327,1.3127195221253594,0.11154412198577046,0.45852637007009883
2021-11-26,1.817938041936511,0.677450630693814,-1009048.6434884137,0.9443020234950196,1.24949246967787,0.9049275823848866,0.8151149424738786,,1.1110557944369697,,,194348.44823806797,,,-0.9871215135396304,0.10452578402715976,,,-1.1868192835255917,0.8600342060186899,1.3280340036978289,-1.7647849975142027,-0.7113411831455893
2021-11-29,1.1810088768340687,0.3466704131489759,1438346.6165503515,1.47362721228831,0.7577741350761222,0.737564504188818,0.8030897448857452,,1.1149473872718392,,,283806.1429880956,,,-1.2257498219706258,-0.08511292200538259,,,-0.33428033250209255,0.880768654799217,1.3859828797626703,0.255470049103489,-0.17815179317768792
2021-11-30,0.1417545693424866,0.1812120840638211,-726157.1704667984,0.2807507167675815,0.3008581714114502,0.6698597839014756,0.7732847858689829,,1.1236066560911655,,,309295.8988961742,,,0.2455709031705138,-0.14357898440376352,,,-3.9066646548708666,1.0486220630105283,1.4740277117009177,-0.7006985270858859,-1.0831614654659605
2021-12-01,-0.0412801765809121,0.939815657682704,499180.123498648,0.3400744178341774,0.367001065580343,0.7565775085045537,0.811095549313926,,1.1154125552809837,,,410615.9291595025,,,,-0.0695808791442368,,,-3.614638860183006,1.1553175349649976,1.5383765951614214,-0.5223159782152168,-0.835659067634074
2021-12-02,1.2652412463693103,0.4890111444580629,822223.3197744829,0.5818384009401107,0.4197044149924611,0.5268319860094756,0.8229689522883291,,1.1103953314644948,,,458275.5720984243,,,-0.9506328120534249,-0.4460367893371648,,,-1.819332211835854,1.1545557300799725,1.5461595109104702,-1.1783081102323043,0.13865490590189417
2021-12-03,0.3781626775450561,0.890914615236829,-779288.8084565406,1.1218761605415946,1.2197899504521796,0.5695247829180786,0.7254657177990484,,1.0044294338808732,,,169357.72026565805,,,0.8569241257016749,-0.2420115190849429,,,-2.323667882260046,1.1436779886186448,1.4453014355972034,-3.0179565648169797,-1.5442871512083631
2021-12-06,1.0433482724567131,2.1946084295667827,-12955.164205352776,1.6188596076074209,1.089761627030505,0.93911238620164,0.7374522783042753,,1.021164077226583,,,221306.9158931214,,,0.7435686041864318,0.2417337804257008,,,-0.6365816457927805,1.155633161221473,1.3397691517515677,0.5339153632366673,0.6140704317575286
2021-12-07,0.8271124006903197,-0.4542078033860175,2527986.9031702424,0.5251451898803463,0.4398646093401179,0.8120284087116723,0.6440675178574653,,1.0412887098280497,,,428141.5985387495,,,,0.23173176364533885,,,-2.461808511127309,1.113953278558628,1.0805183869553798,0.29648502647541,-0.45346925853385456
2021-12-08,0.2879667709809723,1.1438841337102943,-2551819.1179870954,0.1389872981667057,0.687923728122426,0.8528421039171903,0.5824354401818351,,0.9671933472410933,,,320492.77115454746,,,1.3793397901475928,0.3813560765862871,,,-0.5997726366074495,1.1416655595144165,0.8997360155712275,0.049479731940526454,-1.589299674659505
2021-12-09,1.1292231093071088,0.0252797041257952,305743.3785041007,0.9907289003974658,0.8227360811548206,0.7600958158507368,0.42908758930093827,,0.7716968733319477,,,336716.2406677635,,,-3.7992832960473373,0.5717834298689536,,,-1.7838340430956716,1.1172578534793416,0.8973963077247875,-0.7350374381537942,-0.7684496867082098
2021-12-10,-0.1341699325457703,0.2083904529633251,3110858.39644213,-0.6814305739748452,-1.456518398405704,0.623590983396036,0.4686497041019656,,0.736570567404725,,,364271.33333801,,,,0.2856390883162294,,,-0.25477893420295605,1.1420226080091878,0.9341201077103477,-0.0666808882379276,-0.381957349951139
2021-12-13,-0.0221446885296732,-1.3621853206077148,-300699.859507238,-0.4147485087760572,-0.3695706096754314,-0.08776776663886357,0.4003745604260053,,0.838243174944012,,,297201.97758575185,,,4.1192478702749815,,,,-3.097147269673629,1.164927941576971,1.2062591534858853,0.3274783589214687,1.2688595070778306
2021-12-14,-1.3603805076861182,-1.4441554818247422,1885655.817573232,-1.444510131897987,-1.763692444637254,-0.2857573023266085,0.37888506549902273,,0.8808472662026705,,,294447.5018874527,,,0.0597602633892879,,,,-1.1419928261595769,1.171895320724953,1.1228424045325196,0.5023170895059742,-0.010103187312009447
2021-12-15,-1.5555285184622214,-2.2203155520103444,3044968.8467057524,-1.6267462844210367,-1.7329987512172416,-0.9585972394707362,0.2853011578429586,,1.0461292608968156,1.4379305154414774,,375504.8810397983,476276.473254132,,0.355833955188962,,,,-2.241937254541662,1.1781449874089922,1.0785062611174934,-0.15299940616078023,1.2131900999567897
2021-12-16,-1.5596439081234283,-0.9806695491359552,-1016857.1724852384,-1.4363457567183584,-1.2705669885453084,-1.1597870901230862,0.23346781080400048,,1.0831170874164386,1.4324004640826422,,388410.30145702895,479805.81043635786,,-0.4639772583793171,,,,-1.7971011013382798,1.1578889593151682,1.078768256174765,-0.7689792446228078,0.005931626331395667
2021-12-17,-1.4597284847058116,-1.9250431468258336,750949.4184008655,-1.5764170417735135,-1.4099663276026746,-1.5864738100809181,0.1278923846545208,,1.1859650032386237,1.445929499233941,,446269.4710518109,496912.52008337126,,0.2766979323778422,,,,-1.7930560243674907,1.1573374097960394,0.7213565309299762,-1.219856941315538,0.7577327004942238
2021-12-20,-2.0407778547927897,0.5052154051645203,10409279.84304617,-0.2365475647488732,-1.4101506069212082,-1.212993664926471,0.09397886470628089,,1.1636792704967176,1.4238022604332514,,921884.2337333478,636307.5210248989,,,,,,0.1600785400146581,1.2112733727350677,0.937354636876135,0.3960105235814644,0.624547477721482
2021-12-21,2.7847729455580144,0.6981959087586826,2126304.220453473,1.6546734158420762,1.6618100733913082,-0.7845233868097861,0.10290187586918834,,1.16779270894863,1.3507241562801133,,1086819.2073714468,526280.0273465045,,-1.3834218864550243,,,,-4.942510742597535,1.3429879443842856,1.8297067792679664,0.9644098349646553,0.7619040064625946
2021-12-22,0.0187068229876921,-0.7549953289352302,-3371527.9761182764,-0.5333573714969511,-0.1013252451420001,-0.4914593421947632,0.03984075768906116,,1.1788674035559266,1.3170734266108282,,872503.391283551,419564.6759485085,,,,,,-0.8392553269406959,1.3293002845178177,1.912550193328264,0.23127895626430048,0.3820738008872316
2021-12-23,-0.9964259212270116,-0.650637416995492,170559.99236731045,-0.4591432180313806,-0.69211418747145,-0.4254529157666706,-0.07457805100738611,,1.125458679973434,1.2940387257464674,,866185.1481885901,442620.2224530156,,-0.42622227402380736,1.7413080441463227,,,-1.4568414278568116,1.3222521714681952,1.9206001612926318,0.29924001566646224,-1.1085652591391584
2021-12-27,-1.0652655496791308,-0.6175027130196238,-1667451.7573832995,-0.8910919231438008,-0.4357488477470301,-0.16394482900542862,-0.139325718193058,,1.1171359623378903,1.253129045613022,,833264.9924938459,430096.89756013214,,-0.545295927438062,0.16271547447643261,,,-0.7867041322942824,1.33504025441854,1.970234701131423,-1.9841850657494913,0.26814784099596556
2021-12-28,-0.6970018348576854,1.2469752522358457,1524168.7093459824,0.863952959811952,-0.0283857227333008,-0.015592859591163544,-0.0943104762387145,,1.1552391666115132,1.1853176148205,,837556.0971336274,444768.4732475512,,,-1.7997791873037898,,,-0.1139095295136602,1.3484732875065006,1.9129586670527967,0.6405966062488858,-0.29872974444084693
2021-12-29,1.8190893043191352,1.153932632257746,782729.3141907565,1.2365639880623966,1.099942562499539,0.07555448510864911,-0.04567444882901828,,1.1874754739366713,1.1911029496509788,,913000.4213665051,459892.76497813803,,-0.45516020482456976,,,,-1.9905414952221299,1.2536013371008454,0.7140297940650839,0.5717901474952688,-0.7858399969523171
2021-12-30,0.836750262704987,0.7195060910543845,-2239170.5500858696,0.11175883136859,1.0490573391034737,0.37045476910657205,-0.05668992716043425,,1.1788430036122994,1.1919729884100951,,776082.8876872793,454028.1912550555,,-0.15096066208185302,,,,-0.06475346932006741,1.2155129635054387,0.8405714672786961,-0.6396648775561368,0.388319912304005
2021-12-31,0.4523864627520684,-0.3114806293751293,2245891.813457299,-0.1306180252620397,0.0955792330527707,0.43828612663064453,-0.09671451585209387,,1.1729143865314933,1.194021955606623,,847266.3123714201,488532.32780705986,,,,,,-1.4863478359977527,1.2131765253926974,0.8456992111256131,0.3821372925409612,-1.081292778166958
2022-01-03,-0.1839646893330631,0.7080386873231053,-3375809.154253358,0.4400454921096308,0.7044287016315742,0.7033944066991904,-0.10585831224778004,,1.1654991982591838,1.1854136873435313,,717440.2950815792,436170.6137088113,,,,,,-1.3303556770984448,1.1971598867150401,0.864095513081573,-4.468246726446067,0.28182098001453915
2022-01-04,0.6283937018143604,1.2122698051181402,-667489.800624155,1.1917306725218513,0.8974280466838085,0.6964533172756493,-0.15497524347021216,,1.0810921448301285,1.191370552069903,,684713.5632606392,408054.95168596413,,0.657082869581594,,,,-1.223146701465005,1.1837328814035686,0.7091285982790144,0.42117468696065025,-3.3608586268935046
2022-01-05,1.393754452983767,1.72970135450743,-215110.2522612964,1.662941164569819,1.7430680460593972,0.8116070617255862,-0.045779785575539786,,1.156911429995013,1.1988581352637062,,547558.7054890621,374671.8020375735,,0.2159476149683818,,,,-2.524143882087787,1.1865817736326394,0.8750143514637395,0.02143136604779398,-0.5520492227906165
2022-01-06,1.9205068658515945,0.924870929296782,2858942.668896383,1.1123806425586018,1.4949489911910463,0.8526800293740656,-0.056730445796215404,,1.1460435674288363,1.1612034838344165,,818096.7948332361,417821.9969251132,,-0.7306902309319272,,,,-0.9608479524434174,1.1754123845827715,0.6010502314503453,-1.2468842168919811,-1.5829671828876761
2022-01-07,0.1880338059088089,0.3191979312762658,-92930.21123313066,0.44439534785168,0.2548353006825543,0.9788157415043447,-0.04203453443869187,,1.1490311340713557,1.1294046235759094,,798163.1153463746,414349.0599386223,,0.5291896192621843,,,,-1.663049433047975,1.1740973839886257,0.6048643889670448,0.3439466784198644,-0.46095895883244015
2022-01-10,0.5633092835940481,1.871995893532313,-804142.832353184,1.628645657060957,0.956787163076541,1.2116071827461863,0.041145737589757536,,1.225767193617507,1.1358747668745546,,602413.0539066088,394007.85245767207,,1.2009316369164285,3.38258266795814,,,-0.3977075350608475,1.166675346055812,0.7985822452332847,-0.0543242364916867,0.15182558420833886
2022-01-11,1.6190979467622846,1.0668181638430951,-645688.2665452142,0.7972907642779141,1.6147169251855082,1.1825168544911773,0.16259591181229802,,1.1994573776839983,1.133453025813093,,585163.6335547101,385274.9109288169,,-0.41718863151919183,1.9841323193421694,,,-0.20159470333891533,1.1352687485307267,0.955599912969847,-0.2908601404084157,-1.927911609986028
2022-01-12,1.8261734246041712,0.4223552043248233,1044985.0387727736,1.5496465268933726,0.634300612416757,0.9210476244546559,0.2559214461197763,,1.1389490483208267,1.1331818775544962,,543130.0946146871,415261.0966354643,,-1.4641313553833115,1.280641198127506,,,-0.08845323654066256,1.1688744383843466,0.6523398182288979,0.3713157251782958,0.2679992428692627
2022-01-13,-0.0547673679024676,0.8261695660730588,-897906.7059607701,0.4104525568710038,0.7518890926175352,0.9013073518099113,0.4082457020239465,,0.9834491779717798,1.103356436885923,,345986.31698136096,405258.36910431937,,,0.7919771184336095,,,-1.0745934569296753,1.1476385997891225,0.6671674088400847,-1.4244175100938081,-2.315656520847574
2022-01-14,1.052541985662021,0.7848557845827422,336621.4186735325,1.0895140584559986,1.2739026269900489,0.9944389224712065,0.4965219687098813,,0.9300019530707919,1.0553185536918586,,413660.2465392995,373485.264210452,,-0.2934634691286311,0.6945509514388519,,,-1.6907099625467286,1.1451092589455902,0.6773410906592022,-1.0147292039771885,-0.7643041349006441
2022-01-18,0.6626104249599418,0.5062753066528671,2642794.134231021,0.9272210390466586,0.6708913588308469,0.7212948050953173,0.6180878913838164,,0.7353381273552606,1.0535371900744728,,508252.4823308073,428431.9906947592,,-0.2691066175342873,0.15441727092898336,,,-1.3612908496799199,1.1378519257857003,0.7094862175360462,-1.1397647771073651,0.3116821918212151
2022-01-19,0.0736083568477496,-0.3049149261223469,853974.5380441975,-0.7390302614881676,-0.6828252142517712,0.4469481871022289,0.577581374819473,,0.7636511849970278,1.0559502785677313,,30487.217080708662,412218.0824117619,,,-0.2564066658753321,,,-2.878748717638227,1.149254841085035,1.012051534664907,0.08596731696158914,0.31607496953665487
2022-01-20,-0.9974667938200952,-0.7361201922879896,1597346.74710475,-0.825123531816816,-0.6662516150091236,0.2152531077796663,0.5058655697671395,,0.8171999794657323,1.0676853205236145,,4039.3434132725233,374087.17227366177,,-0.30382544867127553,-0.8544563803889591,,,-1.8396569560640206,0.7937459805811394,0.6875847493251208,0.21704136997138676,0.14710482738624098
2022-01-21,-0.0384494381029796,-0.3010374759211114,1763490.9915650897,-0.4407399800899441,0.0430721315973769,-0.010188300619167734,0.5285634624178452,,0.786046695913894,1.0679842934212762,,260790.29179744082,377460.9988884972,,2.0578906795818774,,,,-0.726058646627379,0.7968409468797586,0.7861809681569807,-5.552577506004311,0.11974292891618496
2022-01-24,-0.066731710566934,-0.1390750343855966,6301549.1921605375,-0.1828407737610309,-0.2008817666361082,-0.1949744644128355,0.5541415815483401,,0.7532966285050887,1.0660900843626557,,567339.7517871022,536031.9415496778,,0.7343333424677816,,,,-4.015108728441025,1.0164888604966522,1.2994888255106565,-0.515762527072657,-0.0791180813898311
2022-01-25,-0.6455650860694142,-0.6195644788884263,1109464.920347196,-0.1701955459511488,-0.3879519335665193,-0.42014242152109416,0.5540384932549,,0.7534655285166265,1.0710781161789646,,706185.585673627,577933.0088018471,,-0.041109257877862446,,,,-1.5243783290512094,1.0094446871503489,1.2761350703250587,-1.1440480258766663,0.11852923321842648
2022-01-26,-0.1294346319108434,-0.1271819861468817,10459550.340257404,-0.0852810841785842,-0.0233236296670309,-0.38459583352600113,0.48533063133576365,,0.7495956922309709,1.0730431786097723,,1152954.667219198,758105.6357803071,,-0.017556958274557354,,,,-2.781307347047672,1.012659678857851,1.2638014872650363,-4.431801231185816,-1.7274731925394484
2022-01-27,0.0485630727212633,0.7529736895925403,-5204224.22260836,1.029695495047411,0.4622264652696799,-0.08677705714989514,0.4652826842025034,,0.7360115167049588,1.0729019678366165,,853606.9903792422,691967.7702139739,,2.7411668648629206,,,,-0.5665691041946318,1.0256745347620466,1.4615986582125784,0.31666170347277195,0.39816780200342633
2022-01-28,0.4077167121487122,0.5074803725870609,-2083037.0320852525,0.0411622801245741,0.6150183548708821,0.07492651255173932,0.4546813982791372,,0.7336803212059835,1.0726216006773734,,861413.6662792729,682704.1610420183,,0.21888543518821174,-1.8030891495745633,,,-0.5553766549634065,0.9970234479095459,1.4980715410911638,-0.4546621400310968,-0.21255252413175016
