Date,EBAY_Open,EBAY_Adj Close,EBAY_Volume,EBAY_High,EBAY_Low,EBAY_MA_5,EBAY_MA_20,EBAY_MA_250,EBAY_realVolatility20,EBAY_realVolatility60,EBAY_realVolatility250,EBAY_avgVolume_20,EBAY_avgVolume_60,EBAY_avgVolume_250,EBAY_log1DayRet,EBAY_logMA5_20,EBAY_logMA20_250,EBAY_logMA5_250,EBAY_log1DayRange,EBAY_HL_20_realVol_20,EBAY_HL_5_realVol_20,EBAY_logD2,EBAY_logD5
2019-12-31,2.753788068296366,3.830238259897566,598156.2310002809,3.655360030573192,3.137385695606074,3.2928531446119464,3.279686804612468,,0.39474976707931203,,,17977.92527815427,,,0.3299495669036156,0.00400647473067862,,,-0.6578295843456428,1.4365834699894955,1.6512381077473657,-0.6355087119032815,-0.3791487398367542
2020-01-02,4.690266253930254,3.2576912860143565,-230168.3642871212,4.136610882110681,4.213407799623717,3.264657370017982,3.2613885726154477,,0.3863590322411016,,,172809.17125015223,,,-0.3644706013912952,0.0010017697407076497,,,-2.5665907761830127,1.427561344120509,1.4748429988274578,-0.9667971823564473,-1.9591452369241331
2020-01-03,3.144371584853033,3.896601923750744,-936507.6375986104,3.549332385404959,3.177639355618929,3.432499184968163,3.318704607534696,,0.391539166419024,,,-85868.68984663804,,,0.2144908155796262,0.033714092878841036,,,-0.9896869541118719,1.4475559574785792,0.8749615346754043,-2.7126056034121913,-0.1752954083849882
2020-01-06,4.100739287824176,3.525013467681841,3310257.8513930114,4.23878672013312,4.380605033988463,3.4773874210021147,3.3551709594814296,,0.37382622559496054,,,-121211.50520953754,,,-0.1512830146831901,0.03577854499606381,,,-1.9532085205060978,1.4212651015465196,0.7630512055855079,-1.319300675114585,-1.4941416098269724
2020-01-07,3.800413968276107,4.723272769834892,7838759.75124904,4.423816225413596,3.631169590048557,3.84656354143588,3.415137115184149,,0.482671971561032,,,121644.26428186646,,,0.21739194293888262,0.11896251999107979,,,-0.2323777614946442,1.3715969340111376,0.9588294379090507,-0.19034867275704526,0.612956454773716
2020-01-08,4.670920177800891,3.607714597109684,-5486859.437207872,4.244100494507297,4.638265896713769,3.8020588088783036,3.467633829026351,,0.4396996417381739,,,-54310.3935015663,,,-0.2582815962103208,0.09207024411502793,,,-0.9309846552221452,1.357849441497231,0.9215804344280255,-2.4925220201189893,-1.5027218334221017
2020-01-09,3.848034931075361,4.257215705520558,-510322.767363268,4.158072956372241,4.108296409399699,4.001963692779544,3.518643692961581,,0.46969170602845733,,,105953.08851941497,,,0.10105274586012175,0.1287095629936601,,,-3.0002113502071137,1.3495914262311748,1.0742582061274495,-0.7634471967434076,-0.00047569361806951567
2020-01-10,4.821512055427128,4.228711918302036,-2646323.3481191425,4.360708286291114,4.770087476599265,4.0683856916898025,3.559765685739251,,0.49467399211835117,,,-61136.3701789571,,,-0.13119014766744191,0.13355156073997934,,,-0.8931134367777679,1.3109581563817252,1.084775036687941,-0.47642851075787884,-1.1022890560468859
2020-01-13,9.146073831233473,6.57686673902214,23385505.25034201,9.136743528599624,6.875232150044603,4.678756345957862,3.7051587256045257,,0.837211141778943,,,1166948.635258241,,,-0.32976624527165876,0.23330623782244866,,,0.8160333413425243,1.4476352428110042,1.3954329961767495,0.8414167577703626,1.1157490360346305
2020-01-14,4.328271805291251,4.528587668500663,-4494861.367691571,4.21795403586318,4.736737430286357,4.6398193256910165,3.749332998189525,,0.8569507919004786,,,886399.1224198121,,,0.04524177676124746,0.21309747003876126,,,-0.6562688347175292,1.4580206855519038,1.361125957756577,-1.204387056120941,-1.6363718906709108
2020-01-15,3.677552303884127,4.234238140054863,-3543040.027999277,3.9063644465302554,4.139904709538012,4.765124034280052,3.7596674198199076,,0.8617155773567685,,,863278.2181385702,,,0.14095601976338565,0.23699306573239082,,,-1.4544007841565754,1.264241873111094,1.380924743970163,0.8512736317953206,-0.4675689268282396
2020-01-16,4.568517186961621,5.059672576267907,-3358536.896626444,5.04979084918206,4.869506200963038,4.925615408429522,3.837820554838919,,0.906327954876815,,,522174.4175232368,,,0.10211308745087133,0.24954458121372047,,,-1.713218298160468,1.2125091701139512,0.9875650737801677,-0.6328333688898732,-0.22007716903921642
2020-01-17,5.638610277483799,3.970642543521557,-619039.0386147201,4.86427335188629,4.903701745416086,4.874001533473426,3.8765274164196306,,0.893943625068901,,,624352.6326916305,,,-0.35070969908950583,0.228975512706951,,,-3.2332690742559347,1.2674429929536906,1.484141317350127,-1.3333391816021698,-1.3545268357081852
2020-01-21,3.996492294489165,2.742981067720631,-427856.1450775154,3.983942011798561,3.088964171010282,4.107224399213124,3.876301960937957,,0.8942438767818225,,,574993.272038683,,,-0.3763717401197045,0.057865875419609886,,,-0.11095631990956595,1.3061398126667114,1.1906991522374137,0.840140093965031,1.343878824487003
2020-01-22,3.0945847909355564,3.0061754995757006,-741458.0200645924,3.0824142811215864,2.749657286132191,3.802741965428132,3.861272304239968,,0.9067583716968854,,,522330.2927044524,,,-0.028985069631489623,-0.015274365288386773,,,-1.1003428001716098,1.3103487161554803,1.1334035071956103,-0.03617961627574696,0.42029603021862016
2020-01-23,2.0985022400747937,3.425831777636024,2056015.6955101453,2.8103069098466733,3.001857685192068,3.6410606929443636,3.875274170178666,,0.8972408879211327,,,511706.1311076369,,,0.49012042575828335,-0.062341375536187724,,,-1.6526023600995057,1.2541592254709315,1.133894966626203,-0.38147902322231675,-0.2126904230991309
2020-01-24,4.430122640826852,3.571278249067518,-1811138.90857038,3.834608242741026,4.096646354759677,3.343381827504286,3.883904574682833,,0.893236441472657,,,572922.2341213176,,,-0.2155036831674326,-0.1498581633644204,,,-1.3392653200801092,1.2417561129350951,1.1337663939689109,-0.5707477068621265,0.3976979061422912
2020-01-27,3.603635452790634,3.728512060593801,-549724.4999297587,3.989504886481463,4.365499823847927,3.2949557309187347,3.9174605352625314,,0.8729279411405851,,,365490.8851227105,,,0.034066058794471374,-0.17305088860281043,,,-0.978179600133784,1.0017797358948892,0.5777882326022731,-1.1950782023149131,-1.4182785124819204
2020-01-28,3.884794787810584,3.538356514080021,1353990.963999277,3.745740665209226,3.900073850229504,3.4540308201906127,3.9293497465909284,,0.8656729144002668,,,565655.9362494501,,,-0.09340780297051772,-0.12893205058092047,,,-1.8686414745561934,0.9698080728892093,0.37219112772981455,-3.4136222014181334,-0.2289410162357003
2020-01-29,3.881649104219534,3.315485572511335,25873772.945778724,3.530733061651489,3.0122590920565244,3.51589283477774,3.951254416833192,,0.8428966498610079,,,1953031.1115061108,,,-0.15765599990750875,-0.11673960232149651,,,-0.6568654558611825,0.9755376765991652,0.4915307149406915,-0.8842435522848207,-1.1734110329425327
2020-01-30,3.3301084487580965,4.151557347927131,-14180633.330292417,3.918411856767413,3.898626737331568,3.6610379488359612,3.9673203712346705,,0.8435306296731877,,,1214091.6334414757,,,0.22047865775255004,-0.08034419755572604,,,-3.922825167476342,1.1305790034363208,1.2936912366916915,-0.48906277215645605,-0.3205833379720867
2020-01-31,4.701686302781724,4.318533041475341,-640125.328210609,4.708280965407795,4.725690290004664,3.810488907317526,4.020362459007719,,0.8298015672874204,,,1193593.7852453014,,,-0.08500546133770719,-0.053614559462061694,,,-4.050749319931043,1.2518726238105387,1.6071521217895488,0.0030428348429688526,-0.2913490644457846
2020-02-03,4.282360179581424,2.9138823667904106,373899.9783636555,4.263594634645905,3.6527632435906057,3.647562968556848,3.971226481159703,,0.8658289857394366,,,1259114.1660434147,,,-0.3850179627679749,-0.0850157195581102,,,-0.4929343136129686,1.26728101625787,1.7174488933113157,0.21323460436318634,-0.205021632427039
2020-02-04,2.9215563777805045,3.83819482761168,-2390684.819452225,3.1122913983693223,3.450027260489108,3.7075306312631797,3.9868855491561943,,0.8601476023158192,,,974067.0325011527,,,0.2728856787211723,-0.07264430501336659,,,-1.0854911620267182,1.2647622584223142,1.7892518161727797,-0.7332648109868815,-1.2045119045087997
2020-02-05,5.504594289422826,4.971316445719758,6578745.141180631,5.188378919423485,5.186941365461017,4.0386968059048645,3.999287732950438,,0.8730161216843869,,,911066.3019977324,,,-0.10189838544909464,0.00980578863770595,,,-6.5448122468891485,1.6726101119818926,2.461274940479153,0.7214596136533108,0.5043029210424158
2020-02-06,4.649966254120315,4.580586588900353,-5583197.795727735,4.409870922828432,4.372533816423093,4.1245026540995084,4.047931332539972,,0.8771437099229971,,,906249.3840717392,,,-0.01503289629034835,0.018739475278561516,,,-3.287767637033102,1.69522455628127,2.432111077936451,-0.29787819497383417,-0.8462302016002197
2020-02-07,4.641741477042565,5.226066040663014,-259885.5768155456,5.565985739019446,5.315635905834618,4.306009253937043,4.096373849297094,,0.9152367701255492,,,918771.2435991254,,,0.11856918980936679,0.04990939264629087,,,-1.3848960065342353,1.6764828475363622,2.4615126079948135,-1.3674741968972268,-0.09702535076300238
2020-02-10,5.587484857249017,4.987622031196231,2022087.7678839315,5.407580423044436,4.576980907298697,4.720757186818207,4.134319354941804,,0.9364974300036393,,,1152191.799399279,,,-0.11357000049955666,0.13264649855901764,,,-0.1856075308030643,1.703441391835701,2.5289208432123305,-0.898855015522887,0.7293535784984373
2020-02-11,5.666777708741108,5.815101409720356,-3396685.8029734325,6.249130788532739,6.561018254685138,5.1161385032399425,4.096231088476715,,0.8427242029653034,,,-186917.75326649315,,,0.02583757429507613,0.22233265168373129,,,-1.1651128416442598,1.6012012425042599,2.5180323151097666,-0.5292690478000913,0.6815332907243922
2020-02-12,6.859516561754525,6.646996325408367,49816.735113414,7.369948331680575,6.6872553533659485,5.451274479177664,4.2021515213221,,1.0153709688367338,,,40316.151873756105,,,-0.03147189496734784,0.26025276962020616,,,-0.3817100397805228,1.6130552236378957,1.2308480465764802,0.506440600114523,0.5162189812441478
2020-02-13,6.097604112136466,6.26978832595865,578659.1639781594,6.568040057722399,6.596452380962198,5.789114826589324,4.303929030617289,,1.1158075918740553,0.9188766645085998,,246401.11147262793,514457.2238346377,,0.02784666873645108,0.2964510666519597,,,-3.560932311035364,1.6554239677457019,1.343129608786079,-0.78814619305759,0.5242560724090536
2020-02-14,6.8584584502967445,6.67386987792775,755034.6187116476,6.721492646253914,6.934416350423746,6.078675594042271,4.384638895700282,,1.2262629306387405,0.9885773119976224,,452079.68723953253,508186.7711225861,,-0.0272828175104256,0.3266795697865388,,,-1.5468213738261274,1.6570189163027942,1.3465615687381918,-3.616612653728676,0.3700478132841778
2020-02-18,7.236531104703197,6.630011742119088,4773529.342066501,7.986144217661845,7.312693448790924,6.407153536226842,4.517607355630158,,1.3196368866434567,1.050412218775706,,721708.1062735936,559972.2356016525,,-0.0875353871390302,0.34943259860325815,,,-0.3953403832482753,1.6608217461620165,1.303084225414324,-1.0210308395791425,0.49615232204323173
2020-02-19,6.789503052797237,5.857226238348787,-1084397.3813796826,5.964950280457273,5.843170662353586,6.415578501952528,4.673319614161565,,1.2824266241299276,1.0776722881198988,,688881.0444584852,587544.3727262757,,-0.1477015974283581,0.316859516268119,,,-2.105542276759267,1.614201622997037,1.3265625757273278,-0.20255246094292367,-3.1671179584856954
2020-02-20,7.007675172570799,4.56726815905175,1574523.1750694131,6.965686924850111,5.392729019731803,5.999632868681205,4.751374247135368,,1.2216849834515116,1.080505151367456,,804680.1042151855,619642.5558139045,,-0.4280907524604504,0.23326438741345154,,,0.45295786282696704,1.689565716241936,1.5513640370632942,0.7240369331344724,0.7322371959210157
2020-02-21,3.6577134361863983,5.520248126911518,-1999848.5821185105,4.387685516738955,4.677719575914296,5.8497248288717785,4.856095064599144,,1.1914728830400907,1.0967681313993969,,601886.8903337527,517911.7420072678,,0.4115846018382831,0.18615999204253933,,,-1.2377569174655805,1.6941098137983663,1.0060882730387852,-1.08773730196392,-0.2882953283919288
2020-02-24,5.648255911495561,4.437665168887698,102317.0419464875,4.7867551457752455,4.796939135740274,5.402483887063768,4.899414410590152,,1.1575687544156352,1.0940277356404313,,697559.6878595961,532329.0565301763,,-0.24121843400682125,0.09774313696606193,,,-4.586938403093908,1.801206131983711,1.934631083708644,-2.043279423076633,0.804780102551314
2020-02-25,4.275126867143385,4.830212404666902,-3394430.4041465637,4.657419822379737,5.425102567259721,5.042524019573331,4.954499427793808,,1.1246621112414215,1.0903032564274846,,555324.3926487558,478848.79219329456,,0.12207666434591928,0.017610615235841058,,,-0.2643787237849068,1.8283287447009646,1.9553622540272215,-0.37101191136191425,0.5876751794946216
2020-02-26,5.610361092568354,4.169322096162375,-2174461.873303895,4.913256748064008,4.907378853203838,4.704943191136048,4.986047706897925,,1.091198501806148,1.0875692305661415,,378901.75078359724,480345.4991689265,,-0.29686162761217405,-0.058029854409096346,,,-5.136556598152893,1.9650143205637802,2.550550477742821,-1.3154889950195958,0.5234876067570184
2020-02-27,4.876978606560599,4.639406442352389,-1595854.9668137575,4.474841719641091,4.804517682250605,4.719370847796176,5.0522437503899775,,1.0225178735922078,1.075839060137233,,-994579.644846027,378435.870111106,,-0.049939453971452566,-0.06815695586558891,,,-1.1096450384184768,1.9503452284223555,2.2263008996190354,-1.656498271428343,-2.6291704005650685
2020-02-28,5.1907654152987135,2.6875836804512545,10499486.00189052,5.306214704650706,2.6357407502129178,4.152837958504124,4.979045067016183,,1.1364425921621217,1.0911577600467264,,239426.32176312004,490498.6268275835,,-0.6582386352856772,-0.1814461730887285,,,0.9822559676843293,2.0163046042454584,2.7030790000133686,0.3932160036772649,1.0412177692375226
2020-03-02,2.5114189474761943,3.2573743798227355,-4027794.159354465,2.7845350091416847,4.035348547472161,3.916779800691131,4.925987133933553,,1.1923021622126042,1.0947464010296402,,70042.88020592723,478815.2789004604,,0.26007355477200744,-0.22925485103825685,,,0.22379417028016207,1.9977021156519559,2.4017037883320556,0.32355492517017576,0.1657608395293256
2020-03-03,3.3646926041345253,2.410198301602854,-182237.0875396449,3.100258760731976,2.7339886072036066,3.4327769800783217,4.900802930674176,,1.2413500173805614,1.1025437067416084,,42236.02691076221,405160.5010358464,,-0.3336275810578154,-0.3560295062958855,,,-1.004384093466154,1.9854729387245582,2.3628341941648126,-1.2823474803189174,0.8837733678640305
2020-03-04,2.270522432267469,3.026060916853858,-3325073.392273742,2.120328095020504,2.560148825296082,3.2041247442166183,4.860196235136284,,1.2902588685711287,1.098447000870543,,-4483.401730313618,282790.708520434,,0.28725179492450686,-0.41663985234878154,,,-0.8213880662843381,1.9904108019623008,0.9126262111137966,-1.4639815057798395,0.1338848620417996
2020-03-05,3.794967524039059,5.202249959258751,-249352.68243740965,5.00723617597167,4.615030406853563,3.3166934475978906,4.871742910813234,,1.2923372858019422,1.1057178455535528,,-345888.2929112156,228940.7577894612,,0.31541536323377317,-0.38448342317636053,,,-0.9359686556949643,1.6268252150683429,0.8789736922951975,1.0267766867547166,-0.5747536345804986
2020-03-06,5.040675457560703,3.46188527946196,2816943.5046738693,4.198833768637705,4.618790174182898,3.4715537674000316,4.815807845341315,,1.3292841257234609,1.0904638098070427,,74118.77210886459,308685.9208930126,,-0.37572677332628635,-0.3273015426633647,,,-0.8676043694129031,1.565732990155475,0.5105802378134151,-0.8305159548489611,-0.2557938184867156
2020-03-09,2.446675209852515,1.9564397270197984,4461610.635298912,2.7839774016427583,1.774896054513469,3.2113668368394443,4.652326529659154,,1.4698027237624147,1.119981338604382,,310193.5827145875,444972.63827770937,,-0.22360369005592778,-0.3706707710541052,,,0.009040359657200557,1.5903179149148168,0.41563227483489495,1.1773650053498337,0.2630829698314738
2020-03-10,2.057019372109991,2.996516942988407,-3690050.912222596,2.2794501221477432,2.9493742943260486,3.328630565116555,4.552771275248762,,1.5127030221141828,1.1254515567829095,,24586.64870926114,371880.69264319446,,0.3761925668811657,-0.3131751413347974,,,-0.400590748855271,1.5839433247981103,0.40129147616373806,-0.7649260655088992,-0.5338918805565553
2020-03-11,3.871539029247892,3.635586801772888,-184017.0212857155,3.84590135188445,3.752104976439213,3.450535742100361,4.443795544851389,,1.4953854286266905,1.1256678041211383,,185220.087793647,388416.9899284651,,-0.0628815809822958,-0.2529793571571657,,,-2.366629065025328,1.605483768954258,0.8983798385600354,0.5182859708957843,-0.4950738618583645
2020-03-12,4.185754809248223,4.654991334062686,-258101.32439507544,4.580400709053684,4.78714016937122,3.341084017061148,4.344195295284105,,1.4044942864077448,1.126578307070529,,169824.1848182225,365513.1530372638,,0.10625300077542398,-0.2625452287609686,,,-1.5762959242856822,1.5935512639419254,0.9469170039646844,0.5058981382693432,-0.6028337817238063
2020-03-13,4.424388370597818,3.791490630666004,-2805434.075088175,4.027573539105973,4.353109302602647,3.4070050873019566,4.220280410519473,,1.3331789425372806,1.1272424927565086,,619.5228649057914,370099.6174920348,,-0.154372799558581,-0.21406794196196785,,,-1.1222829508754306,1.5031857414138614,0.9421349926201766,-1.8585159432898115,-1.1098592456294514
2020-03-16,4.252192107385667,4.051630824600807,-512704.3817854328,4.072436551883882,4.285153741636698,3.8260433068181583,4.089168457853125,,1.201632448605376,1.124525920414731,,-62767.42715994823,303828.89253427385,,-0.04831516712702114,-0.06651044830713793,,,-1.5477917431499844,1.5031978632324583,0.7181927095657346,-0.5052404010978124,0.7396447652432928
2020-03-17,3.5576875577543348,2.3491833729760643,1139830.5398025298,3.539101984379478,2.934491195280856,3.6965765928156897,3.8751270393959745,,1.1023868652628717,1.141309186450954,,-244452.3672731468,367202.7905640259,,-0.4150430044759029,-0.04717130046647336,,,-0.503170351776777,1.500386320321315,0.6830127164829729,0.3662440936198625,-0.4348935531775045
2020-03-18,3.0584114758971808,3.134946433663721,-1885762.182106304,3.071053539848698,3.350822900310277,3.5964485191938564,3.7390130491617213,,1.0088682805172,1.1346626185208017,,-284520.60730947787,326451.2363958968,,0.02471643174007393,-0.0388748499203481,,,-1.2737897278877728,1.485298535334758,0.4357479997811219,-0.0869920416088299,-0.6918672637846564
2020-03-19,3.265616646458767,2.4138378211613727,-966427.6078407444,2.755866579950741,2.6999792820909434,3.148217816613594,3.6313415322672022,,1.0305008666734634,1.1509315953019073,,-411568.1464549858,305147.41682155087,,-0.3022306727786777,-0.1427656278967053,,,-2.884418154341171,1.4826873770922708,0.8804440154936266,-2.7386983720273994,0.8069906944366327
2020-03-20,2.3833633677724397,2.770016950626029,2390805.3828670904,3.4898231761567478,2.789884934065796,2.943923080605599,3.4938299734529275,,0.9451380301193094,1.1571145431523282,,-192035.4482057057,307185.85774522816,,0.1503407697191353,-0.17125547507942881,,,-0.3567631734151929,1.4983023272989184,1.0119575556054545,-1.0080511412216282,0.021246368952376797
2020-03-23,3.1166108253562044,4.052881056924427,-1339375.885438176,3.979331716940365,3.742203217444498,2.944173127070323,3.4745907678547647,,0.9286873112859402,1.1537101316554634,,-264120.0945749389,335453.9424686584,,0.26268186281940237,-0.16564870154883313,,,-1.4391530928142775,1.2820535455847433,1.0068142699600988,0.49411267876889137,-6.684425886041122
2020-03-24,4.362056214366156,4.295438433615516,779330.8927659644,4.563972767204568,4.692440728224398,3.3334241391982133,3.447852069302195,,0.8946779493765699,1.1460480166401037,,-55432.02972931248,288461.0826807181,,-0.015389924758019787,-0.03375140283209199,,,-2.052075736319884,1.2815946912172393,0.9396831187979672,0.4222707541610143,0.665907044362794
2020-03-25,4.735327180104775,3.826015732359352,-1612005.0256884424,4.607975476988955,4.314047033376163,3.4716379989373394,3.430686751112044,,0.8833286275977396,1.141784051978116,,-27309.18734853986,305749.499894836,,-0.21322683950814475,0.011866068263658451,,,-1.2244189303395185,0.8890517339816182,0.9442325449066626,-1.483398721417536,-0.3695151726949806
2020-03-26,4.3063662175769295,4.677497943992186,-1267847.1602282815,4.166367528344992,4.438810337550784,3.924370023503502,3.4325913261940335,,0.8861086464487835,1.132314277668774,,-10908.797019266058,315847.5565469394,,0.08266889608108091,0.13389037016007754,,,-1.3003265613797255,0.8911562557061589,0.6076904358073687,-0.9621788961826285,0.8169830266468852
