Date,UA_Open,UA_Adj Close,UA_Volume,UA_High,UA_Low,UA_MA_5,UA_MA_20,UA_MA_250,UA_realVolatility20,UA_realVolatility60,UA_realVolatility250,UA_avgVolume_20,UA_avgVolume_60,UA_avgVolume_250,UA_log1DayRet,UA_logMA5_20,UA_logMA20_250,UA_logMA5_250,UA_log1DayRange,UA_HL_20_realVol_20,UA_HL_5_realVol_20,UA_logD2,UA_logD5
2019-12-26,0.0204874740420413,-0.1502939904963796,430334.986954201,-0.0816529640164906,-0.132377915739374,-0.3085158068999592,0.08078717362607518,,0.4733562584386451,,,875732.0347555472,,,,,,,-2.9813373450127836,0.8773230533152461,0.686902369377125,-2.077693915040953,-1.3885462666747526
2019-12-27,-0.0464546494640778,0.3472629724874165,-806111.7213655403,0.1985435535313309,0.1528091764318251,-0.0620941342561228,0.09002946937980724,,0.4768258157911713,,,879049.5080420036,,,,,,,-3.084905029743408,0.8723756936969598,0.7585091369052714,-1.939836118788524,0.20872681840175097
2019-12-30,-0.2828841252474685,0.4224152456900132,21116636.1397766,0.4952400692486707,-0.1070067864949244,0.10948141265172491,0.0936655109710904,,0.47918155653943234,,,1949825.392371326,,,,0.15602474517240858,,,-0.5070878583499421,0.9538446723714434,1.073567420064205,-0.5573771322697437,-0.15329369018535896
2019-12-31,0.6673224637051849,-0.0320573199800646,5391740.915099977,0.0398783042817498,0.4122171460488433,0.15817247562069556,0.0669490888930313,,0.4700087714439532,,,2161979.269035715,,,,0.8597535922206372,,,-0.9879509743294427,1.005690470535111,1.1563074002813285,-0.9693743319359018,-1.4128218652306546
2020-01-02,0.3334902782376607,0.5791329284654081,4904566.787078492,0.3581148775629819,0.4743197380610144,0.23329196723327866,0.058106723805376514,,0.4578704300084756,,,2422232.3457725164,,,0.5519183198455717,1.3900093620633105,,,-2.152400606712509,0.9868838706390811,1.1618844741994145,-1.8533092912170632,-0.9792372993415489
2020-01-03,0.7714065992146484,1.0206294427328275,-2163340.2458825763,0.8707081232150102,0.7135235392809047,0.4674766538791201,0.06783188875137215,,0.4767193735436428,,,2250811.4121913696,,,0.2799592160765354,1.9303169893160976,,,-1.850334470372809,0.9464871508781282,1.009197048969078,0.051345717590677985,0.15779269667869578
2020-01-06,1.1792597436944048,0.2647386725134915,-1548718.002493795,0.8913910141098649,0.6097361002113004,0.45097179388433506,0.042480710118726464,,0.45005067263076537,,,2158728.8831215817,,,-1.4938989867797319,2.3623547029339838,,,-1.2670726669675316,0.9535744003271968,0.6600368455286537,-1.1571074884670205,-2.49466248387292
2020-01-07,-0.0719868280451914,0.1033748617674046,4828088.703056218,-0.009715259665656,0.2394268763148028,0.38716371709981334,0.04205361406467113,,0.4499853583618478,,,2355592.410735161,,,,2.2199023156075897,,,-1.3897317181465612,0.9525603303610464,0.4670702699122045,-0.0863702215205437,-1.142437588841131
2020-01-08,0.1187831813661866,0.6357630969825561,25927.35666033998,0.4080832058673911,0.331141767753043,0.5207278004923375,0.08339594874783172,,0.4651657231789996,,,2348807.739448925,,,1.6775261790129858,1.8316277173371565,,,-2.5647106904582464,0.9545542645879328,0.5370698664547411,-0.9914873843932523,-0.4037359784709083
2020-01-09,0.7369221929994643,0.6157993516223152,-2540737.6492629936,0.6183129778863075,0.824497238998414,0.528061085123719,0.11175514601383604,,0.47998698810544904,,,2248901.074287565,,,-0.17956113143702632,1.5529016867624539,,,-1.5789850385757325,0.8789286716910997,0.5157790030858501,-0.6686019156931835,-3.3058938430551428
2020-01-10,0.7746683506096108,1.2853544913102066,2534065.3695111955,1.1398825436193158,0.930340372785369,0.5810060948391947,0.18100701026538224,,0.5435785748234542,,,2350941.2778463266,,,0.5063548249425494,1.1662254857899006,,,-1.562830267113145,0.8632678789963176,0.5150586132119304,-0.4314117378707409,-1.3290635441643452
2020-01-13,1.0981212411392516,0.9713489521541137,-621918.7321365662,0.983440629085802,0.9549901590651642,0.7223281507673192,0.23755581427061429,,0.5646950316874245,,,2328216.5338451117,,,-0.1226702582226692,1.1120769347656967,,,-3.559590597609963,0.8409880647676089,0.9227664850000845,-1.0340905161751133,-0.3472759961292
2020-01-14,1.7653581659079585,1.3416811264408397,483993.0116173104,1.6277175595680875,1.602134023475375,0.9699894037020063,0.2849149707853834,,0.6159431433024318,,,2310457.566674938,,,-0.2744301970426492,1.2250943597866768,,,-3.665806255766298,0.8660701423458133,1.0216736430736264,-2.8765877628032097,0.21374453031796645
2020-01-15,1.5108157630682184,1.3794393771229745,-516789.2036130345,1.374486126609057,1.38581443516052,1.11872465973009,0.3239441657996206,,0.6600355904799087,,,2131507.586288256,,,-0.09097257722579191,1.2393734456487053,,,-4.480450504454769,1.019763248652281,1.3255444477828642,-0.8962664993085977,-0.29614944617385724
2020-01-16,0.7121576382892263,0.5688251168919178,-1671277.8979489785,0.5725184568733521,0.6190798921504079,1.1093298127840103,0.378069881709234,,0.6314993767291645,,,1700301.2517815246,,,-0.22472625379743766,1.076432288916377,,,-3.0669826496368318,1.0165189742553902,1.0795044170765449,-0.2576625225857149,-3.058156024812702
2020-01-17,0.5766564290022336,0.4236359310799296,86725.72794639599,0.455016580655224,0.2544311920796698,0.936986100737955,0.4192382606390777,,0.6043805933564322,,,1663576.0381515839,,,-0.30837221222596845,0.8042290488871198,,,-1.6065152447135718,1.024198367994747,1.0623018729292955,-0.045202987442773984,-0.14882655788252858
2020-01-21,-0.4329771278517791,-0.3333517539388175,-1896505.079562824,-0.4227924809271393,-0.1501339536567218,0.6760459595193687,0.4468129424787251,,0.5520675220711626,,,1481531.6161363202,,,-0.26148665349051764,0.4141210273593435,,,-1.2995350825795406,1.0460443935447663,1.3525687530479025,-0.10294469074664012,0.26597367048121107
2020-01-22,0.507353307965765,0.2994947129139236,-403331.08514569513,0.4307338585516778,0.1129717751532064,0.46760867681398555,0.4835608025668826,,0.5133520926331623,,,1538258.483387177,,,-0.5271108564324023,-0.03354527655081836,,,-1.146452341630989,1.049449055049381,1.4276863022394886,-2.0863355052043864,0.041320827068448696
2020-01-23,-0.2904588665465386,0.4566251378529458,-1849284.3445951487,0.2385769890830653,0.1152105741428926,0.28304582895997976,0.5201676912007758,,0.4814894003302222,,,1452228.8560359247,,,,-0.6085424183470763,,,-2.0925963687343656,1.0409896896806352,0.7740943041575471,-0.2357515848453878,-0.08032732229657154
2020-01-24,1.322882980157016,0.912473937642682,6439323.738566535,0.9500471965038128,1.0446447025644297,0.3517755931101326,0.5556146145627853,,0.48304556558579026,,,1611169.4387130055,,,-0.3714091862690772,-0.45708146192033017,,,-2.3581241662674075,1.039525699653103,0.5154570323511986,-0.4894242347641938,-1.0681350129619087
2020-01-27,0.5619304424918736,0.2505699060906794,-637825.3956442457,0.4316494850378687,0.4892606159593882,0.3171623881122826,0.5756578093921382,,0.45997929429948153,,,1557761.4195830831,,,-0.8076401266023309,-0.5960994951908609,,,-2.8540394847844643,1.0346112603068653,0.7198923158791997,-1.5796110307782458,-1.7540821099564725
2020-01-28,0.0274956026895472,0.3739403931631093,-147948.9447366437,0.2723847069248943,0.2867191266456563,0.4586208175326679,0.5769916804259229,,0.45932033328130983,,,1590669.5584145277,,,2.610070318454988,-0.22960408467761054,,,-4.245091660357173,1.1186744854755284,1.138110225382808,-0.6189054918846124,-0.3463114776429604
2020-01-29,0.7068245442549781,0.2147491437937825,4927148.879756665,0.4758366043325246,0.290600342014927,0.44167170370863973,0.5666083753311113,,0.46530678750258847,,,781195.1954135314,,,-1.1913118918609669,-0.2491015147117579,,,-1.6861231750855838,1.0532648958686661,0.98879459689908,-3.3292276012556097,-2.468101815856563
2020-01-30,0.0243829321771853,0.3187434393297792,252885.12149923388,-0.0319586158152835,0.2121715257057266,0.4140953640040064,0.5841484132966035,,0.44783579442184845,,,524252.40573349426,,,2.5705031271668037,-0.3440587877641778,,,-1.4100538289891116,1.0301832800507378,1.1225667854740762,-2.8968475114005936,-1.9813592185584163
2020-01-31,0.4232594128424578,0.7161272728277188,-3458868.5887092063,0.5646968562669956,0.5589793388971058,0.37482603104101375,0.5909981305147191,,0.4488016774700798,,,106080.6369441093,,,0.5258726463052936,-0.45535085303986933,,,-5.164220594050127,1.2126886046195626,1.618931549565645,-0.6903947140060117,-1.6278734840205717
2020-02-03,0.4587700164401278,0.2143997983846395,1599722.753234041,0.2931025405823817,0.214195413655303,0.36759200949980575,0.5506866482973096,,0.44436701851017407,,,294233.78689994017,,,-0.7607065421578904,-0.4041922977062535,,,-2.539483726602864,1.2047430558962817,1.6355408802860252,-2.260065586988659,-3.3195222552498262
2020-02-04,0.1157995665313409,0.451012723061666,-3666423.513715491,0.2917770849459185,0.3646885957964194,0.3830064754795171,0.5600003508247183,,0.43998879417994047,,,188348.51133885534,,,1.3596347280052894,-0.3798855139067653,,,-2.6185087532484626,1.170733219353,1.4828490093223274,-1.3275932831266433,-2.563010948709039
2020-02-05,0.435094158211184,0.0294078513720208,6402293.960857496,0.3956678591311835,0.191503154722433,0.34593821699516475,0.5563020003049491,,0.44431855857337615,,,267058.7742289192,,,-2.694300771161132,-0.47505111728985505,,,-1.5888282363367323,1.161205119302804,1.4997543012181827,-1.687442984512776,-1.6855563296000267
2020-02-06,0.1869389103324872,0.8605633624279792,-2092523.4097772485,0.6705925886926334,0.4105615058671494,0.4543022016148048,0.5675420135772203,,0.44925053384206737,,,161136.23590703978,,,1.5268053666036405,-0.22255216042734302,,,-1.3469541057832763,1.1921527424212524,1.5131516835688628,-0.8926947218782624,-0.6128215779544308
2020-02-07,0.7941743881751062,0.5679469314524308,2879447.3539283434,0.4417486472520755,0.7099771187179309,0.4246661333397472,0.5651493925687261,,0.44910740138328825,,,432145.48606660665,,,-0.3352750857790565,-0.2857868162305681,,,-1.3159161561780668,1.2041653962838996,0.64564012526796,-0.618895212910454,-1.9093252242084002
2020-02-10,0.5350826776610793,0.3514351209403985,-2016830.830236161,0.635106071643337,0.6665570958581251,0.452073197850899,0.5184534240502356,,0.4177395208106144,,,204600.67607923882,,,-0.42039615612084513,-0.13700608651163312,,,-3.4593237299180113,1.2027769456839896,0.9425978142298095,-0.6750553462524276,-1.9875165575120108
2020-02-11,0.5901540410962891,0.4635589481801121,-3085659.796417364,0.5170875337292804,0.5592600005077735,0.4545824428745882,0.49306392385153563,,0.40396888542197107,,,81413.62286519892,,,-0.24145003196770196,-0.08125953899078092,,,-3.165987716882965,1.1889636761636964,1.0486688801081006,-2.2596407129139973,-4.378335446024752
2020-02-12,0.4853053980492907,0.7853647998796296,-778606.7519288352,0.5088600939940813,0.5817947693192984,0.60577383257611,0.46524810752347506,,0.3591247107994284,,,18283.63468789165,,,0.48136994359155094,0.2639358749780117,,,-2.618191097017355,1.160205001568244,1.0048509251953182,-0.8348727881039636,-0.2797708508426198
2020-02-13,0.591803710347075,0.2298394242713159,-283332.45100677526,0.6009699657983409,0.4505869368439619,0.4796290449447773,0.4077681098808921,,0.2905560158320261,0.4562518109535263,,29956.472318204607,773873.7303253693,,-0.945794099785571,0.16231432739617327,,,-1.894569713232317,1.0687387766669365,0.8868466272909369,-1.4536334983132235,-0.4608870111308452
2020-02-14,0.2777478379470617,0.4333550209969097,-1834782.119133516,0.1306261883838608,0.3388420744355898,0.4527106628536731,0.40099460508614176,,0.28817309231527855,0.45391754210724033,,21781.261258977735,754254.7421841397,,0.4448436576630955,0.12130523450591835,,,-1.5691798238306058,1.0700913390644826,0.8065655802119656,-1.0440963228531046,-2.005507964205254
2020-02-18,0.3516040940179774,0.0964454069273834,-1142708.064868662,0.2968874203947242,0.2196505876833479,0.40171272005107006,0.38463507887851445,,0.29600104854526904,0.45485408001067884,,-39690.42838177517,750236.1944342181,,-1.293528692771756,0.04344216868508241,,,-2.5608788280707624,1.058806378706369,0.6321861939945099,-2.0144479940030506,-1.36653207184114
2020-02-19,0.1350974870169254,0.6215966964822721,-113440.4917384861,0.3922871299148696,0.3503636251929913,0.433320269711502,0.43238250139956885,,0.24706329713448782,0.45411664583725536,,49462.801009441726,744443.1981007006,,1.526294840617691,0.0021664911099419253,,,-3.171908637457416,1.044017110886356,0.6340719795925561,-1.6700286338091739,-1.8449213611855988
2020-02-20,0.6502381944023616,0.3321551224185164,-531521.1941973781,0.4553173286951164,0.5207893598139632,0.3426783342192794,0.4340155218747985,,0.24624530036441686,0.44921263556268515,,43053.29555685758,746273.8687738476,,-0.6717366526929236,-0.2362880921039496,,,-2.7261322333530082,0.9997969119617389,0.6466477221085917,-1.4451542501562862,-0.7914003964351035
2020-02-21,0.2559445592722573,0.4316218967727074,-1373309.1252711038,0.3237114837035131,0.3587107029770129,0.3830348287195577,0.4327653598207866,,0.24618793502471148,0.4486624975576822,,66852.05652305981,716684.4561738843,,0.522589110363638,-0.12206976529570099,,,-3.3524295242129507,1.0111207736624892,0.6971906570975896,-1.6608638487257534,-1.6005650306257353
2020-02-24,0.6861754453713731,1.1243086437212997,1432941.9851331552,0.9976817469952116,0.8582217868670323,0.5212255532644358,0.4433570951247175,,0.27119905142862455,0.45827628314692515,,-183467.03114860915,745143.4691362457,,0.4937902405203567,0.1618073426640027,,,-1.9699777430907954,1.0193415803692536,0.5444040694816864,-0.2330000659234954,-0.36968257363995527
2020-02-25,0.8629078548741056,0.7957569445390194,-1907784.5150524655,0.8224315252256025,0.9069348779437504,0.661087860786763,0.47061644704713446,,0.27811270838001734,0.4596645499112921,,-246964.98711902014,728842.8224065367,,-0.0810141191913426,0.3398433272432006,,,-2.4709640682682807,1.017179611020621,0.55387434650114,-1.010230469805706,-0.3576589456072815
2020-02-26,0.852581849856966,0.6498400114933238,-774575.678700509,0.843235873483926,0.8437947526105933,0.6667365237889733,0.4844114279636452,,0.27990183329680873,0.46013841668791655,,-278296.3238172134,730474.2475464394,,-0.27154301968219174,0.31946034766952996,,,-7.489577339554948,1.4635722858058449,2.22965390223608,-0.7455597701184232,-3.5668984861695177
2020-02-27,0.6188149581750872,0.3298879934578798,-867763.9834510954,0.4500259187462934,0.466570065873416,0.6662830979968459,0.4901683704468501,,0.27520830253961864,0.4601704104686688,,-568041.9669776014,720992.8736024187,,-0.6290531081991754,0.30696570705015924,,,-4.101722887615233,1.4746125537286086,2.178879327925543,-0.7638509052624147,-6.089241023041772
2020-02-28,0.4731097729295275,1.0885097892407192,3059389.786865912,0.866986741474296,0.6854076514511123,0.7976606764904484,0.5286566879423971,,0.30245065023387957,0.46887674024722403,,-427716.7337092675,752838.3136866473,,0.8332374343240007,0.41134405150677,,,-1.7060639624885559,1.461068376291925,2.391941125626889,-0.8240083636608125,-0.42024191057034177
2020-03-02,0.9049887343544496,0.7849939822852692,-1907631.2605799343,0.7751492783855669,0.9376324151434297,0.7297977442032423,0.5321000234152746,,0.3050779001295138,0.46927196537771143,,-350154.8673028039,726052.7051379405,,-0.14224644352093135,0.3159359474104566,,,-1.8171810563949857,1.369864264157745,2.417971074353265,-0.7872249446802941,-1.0808273972913538
2020-03-03,0.8083304529623687,1.0876938603928918,1522742.3612079383,1.1132376099087624,0.8953514315315916,0.7881851273740168,0.5757647265156872,,0.31937413553841526,0.47454225932734334,,-354003.8869041091,730347.1040624001,,0.29684405815462367,0.3140338791384046,,,-1.523782470079785,1.3937405387227806,2.5537141473751395,-7.111183403092022,-1.2312175416505298
2020-03-04,1.1835345351370608,0.9264259194966176,1159762.0698710564,0.9682175297605368,1.0908709659744478,0.8435023089746755,0.5995353863374349,,0.32719672620105567,0.47702003734913107,,-112694.60772478169,744794.2622452186,,-0.24492652388266256,0.34140764021261033,,,-2.0983924922501074,1.398680356813481,1.0562257580525765,-1.9559366867279142,-1.2852338082536208
2020-03-05,0.6801271121312933,0.9563620831248648,1072401.040760612,0.8022980525048471,0.7474472753697325,0.9687971269080725,0.6458830979250771,,0.30722989276190554,0.4807985181704135,,-379189.2537296259,747820.643744818,,0.340856879077196,0.40543670217268496,,,-2.9031389239909027,1.379544580572559,0.5411731934408333,-2.030028506635496,-0.4676478627766128
2020-03-06,0.8923259094479414,0.933132596547253,-1060003.821189588,0.9287330327959112,0.9998534859325972,0.9377216883693793,0.6495115596310408,,0.310311836106501,0.47868987787021317,,-327563.2743002429,727460.2336852407,,0.04471587405012568,0.36723256379391633,,,-2.6433803163585696,1.3444583965725334,0.5712038004708717,-5.004651674114425,-1.861899616983961
2020-03-09,1.034224717862915,1.1497632214305629,-718120.1463397262,1.1943194270716155,1.0774711268715338,1.010675536198438,0.6786023741299474,,0.32897357946442124,0.4847543687609344,,-507441.64931364637,724534.9703468418,,0.10590394560647114,0.398338883063063,,,-2.1468787649573193,1.3109478996960147,0.5342025109449856,-1.6429888102217427,-1.0084903468556876
2020-03-10,1.0389013770810551,0.8112236522027922,1448366.1083109602,0.9756646304014014,0.9892468797595032,0.9553814945604181,0.701591800693067,,0.3208728573332683,0.48144167454011877,,-334181.8023862903,740453.383846425,,-0.247375276127413,0.30875897705117156,,,-4.298991533005248,1.3471484000998766,0.8943314746428574,-2.10448087074484,-1.2856522099727026
2020-03-11,0.9262558607028986,0.1327651420882656,11339148.889636086,1.0661192664814072,0.127030699604953,0.7966493390787477,0.6850521103884747,,0.34164164993591223,0.47644508792055495,,387058.63191638223,932229.5962088978,,-1.9425687856226408,0.1509196969819552,,,-0.0628454837995566,1.4766449305625382,1.5365792371647546,0.016855228512326157,-0.23109914150798486
2020-03-12,0.234436981740016,-0.2418813514679643,-686718.1677025519,-0.1245908178956476,-0.0819374885503432,0.5570006521601818,0.6336898028210949,,0.3982886150513552,0.4852000556471151,,391653.06112769636,906798.087496842,,,-0.1289931539366005,,,-3.1546499460675803,1.4807826116657978,1.560644284183367,0.0517429467659845,0.18085667987950427
2020-03-13,-0.3059441384189902,0.3260032618452833,-3978697.489458142,-0.1982753097101763,0.2492646878720164,0.4355747852197879,0.6384979946997934,,0.3937108277437708,0.48516746833722674,,206884.80920512805,789449.622603863,,,-0.38245203061218197,,,-0.8039893651894487,1.5305916405304405,1.7160621230014228,-1.6438320694352908,-0.4990134386225975
2020-03-16,0.4576014505017278,0.8662029659027848,-848693.1387474947,0.6435650409516303,0.6384505799531874,0.3788627341142322,0.660140391945087,,0.39373743247121373,0.4708820044361662,,256189.2582244291,659423.9237549772,,0.6381206429506074,-0.5552785671065342,,,-5.2756832617795775,1.6174907579491633,2.2330033417675748,0.10263268413979447,-1.2603306368538936
2020-03-17,0.7897331949172139,0.2546889589234302,-1838563.8341455653,0.4665590480112627,0.5308149193041425,0.26755579545835984,0.6680525695448895,,0.38326443572697666,0.4575562997914413,,221396.46976058395,615094.0265101308,,-1.1316521287581547,-0.9150387416249085,,,-2.7448821773915406,1.616498670892121,2.0595619688447195,-2.640658369690251,-0.5860257682881295
2020-03-18,0.2921239627219316,0.5775475907557652,-1965132.5221125907,0.2867543033404915,0.4074702742691913,0.35651228519185973,0.6658501142585641,,0.3836717973138722,0.42049309571334614,,128811.86824187874,553268.7617958802,,0.6816126051850668,-0.6246958917193677,,,-2.1143148404216285,1.621778350193905,1.6363293969154484,-1.2425217759717369,-0.8101699957552696
2020-03-19,0.6041947397847007,0.9332463405930048,-193467.17316753324,0.9257337322561944,0.7985771450263677,0.5915378236040536,0.6959046751672886,,0.3796785187689802,0.4048925140099589,,145714.569293371,575675.4494124686,,0.43477263381193915,-0.16248706338297847,,,-2.0623359816936304,1.6295026444697578,1.6530954557401316,-0.3877862319204947,0.16137681578596255
2020-03-20,1.1909832890871916,0.9309449311180904,1150943.8347790614,1.061314551626782,1.0401834051085688,0.712526157458615,0.7208708268845576,,0.3777977832126596,0.39361644143352215,,271927.2172958792,597002.7099516211,,-0.2463344129852179,-0.011643339268797208,,,-3.8570071886173474,1.6433786045919576,1.3619522136767925,-1.0401622449813257,-0.5026232400245773
2020-03-23,0.9655308654532996,0.7517260175175506,339239.9982637172,0.7460966976764132,0.7178387566496545,0.6896307677815682,0.7022416955743702,,0.36585453070248336,0.391607899477996,,217242.11795240728,548314.8418389346,,-0.25030615056440864,-0.018121305252833522,,,-3.566380762598066,1.641638399373478,0.8213038253226901,-1.706387658678209,-2.167381800402696
2020-03-24,0.544422976197505,0.6077961971810382,-2810080.834441076,0.5163529298264757,0.6765214026893176,0.7602522154330897,0.6928436582064712,,0.3657400287035666,0.3801319024156688,,172127.3019829768,494307.9114823466,,0.11011314925745878,0.09284586833377839,,,-1.8315290623242426,1.6554159017410572,0.9476588183609665,-1.1296425851609873,-1.040983477085973
2020-03-25,0.4767809272714718,0.5795456430972363,-13199.581001118757,0.5122673281515366,0.5725805114676188,0.760651825901384,0.6893289397866668,,0.3665119847980333,0.3789053491828532,,210196.1068679463,507523.11382175365,,0.19518730914935026,0.09845715803218498,,,-2.80820457035404,1.23703184522919,0.8921332896374957,-1.7592126631681306,-6.215582402166426
