Date,QCOM_Open,QCOM_Adj Close,QCOM_Volume,QCOM_High,QCOM_Low,QCOM_MA_5,QCOM_MA_20,QCOM_MA_250,QCOM_realVolatility20,QCOM_realVolatility60,QCOM_realVolatility250,QCOM_avgVolume_20,QCOM_avgVolume_60,QCOM_avgVolume_250,QCOM_log1DayRet,QCOM_logMA5_20,QCOM_logMA20_250,QCOM_logMA5_250,QCOM_log1DayRange,QCOM_HL_20_realVol_20,QCOM_HL_5_realVol_20,QCOM_logD2,QCOM_logD5
2019-12-03,6.506715542530138,4.617981902043837,9466.938606282696,6.026445794649504,6.166533349472445,4.009969102273014,,,,,,,,,-0.3428770120264119,,,,-1.9654876602562255,,0.9664772903377933,0.21670742803020543,0.6386479850040204
2019-12-04,5.769167754908281,3.766975970681713,-1257885.03980555,5.089211874625399,4.870662721351593,4.514257220498384,,,,,,,,,-0.4262552837435271,,,,-1.5207443319708407,,0.9799425555350357,0.6406914588652547,0.9248304013317764
2019-12-05,5.26717384857124,7.355567616343748,4942493.654329643,6.329450868441512,6.4420958919139935,4.956259070569331,,,,,,,,,0.33396357819973727,,,,-2.1835137899773467,,0.9217706900754691,1.00707640581222,0.7929967012017781
2019-12-06,8.122780641926042,5.393917981597383,7416396.946855241,7.110024939198411,5.958315326605408,5.359842422528592,,,,,,,,,-0.40940052002624516,,,,0.14124745809620404,,1.453477636656745,0.48670218587809916,0.7020656722185717
2019-12-09,3.0197035087619426,2.3103697790366557,-3148544.3107759925,2.755773606489029,2.854091167424926,4.688962649940668,,,,,,,,,-0.2677510614328557,,,,-2.3195526214375075,,1.0031739649884033,1.6184368675673455,1.2102725778985728
2019-12-10,2.5632097857385503,3.5512948465638345,-2929154.664520368,2.3966842697369017,3.3507141811671985,4.475625238844667,,,,,,,,,0.3260519868282814,,,,-0.047060254324846756,,1.1673472711136939,0.6111901732599974,0.06455763546739379
2019-12-11,5.167186976901895,5.54840348901979,-884947.8572310265,6.302220804353254,6.306127981428446,4.8319107425122825,,,,,,,,,0.07118179134681936,,,,-5.544940141389087,,2.2967846868800925,1.1749662659434184,0.5774150194870217
2019-12-12,6.6862159420949325,5.87040588063914,55640.40104043204,6.473817430505939,7.1712752357944325,4.5348783953713605,,,,,,,,,-0.13012430876482395,,,,-0.3603132613265098,,2.400900050657043,0.8411839372803916,0.39552367925647614
2019-12-13,6.462761357327629,5.076093443307506,-961683.2385068098,5.612684535453148,5.687923540448956,4.4713134877133855,,,,,,,,,-0.2415147226267312,,,,-2.5870854990412155,,2.20047554446093,-0.7501196325364463,-1.1462558148650823
2019-12-16,5.725565388448104,6.450673074021047,117903.31952706352,6.24993668525196,6.554886843348271,5.299374146710264,4.788832987138482,,1.6611295075785977,,,-394593.2864001442,,,0.11924317555313277,0.10130198157305838,,,-1.1876069318062563,1.4177351383652188,2.239357809868422,-0.5442666032766496,1.420769044811931
2019-12-17,6.054143758407442,5.455593426391104,-1308933.1921679974,5.822436286785475,6.020823668924884,5.680233862675718,4.809245123338783,,1.66697138778509,,,-203104.45989961535,,,-0.10410155719680562,0.16645227210511523,,,-1.6175336842414634,1.3161818310659381,2.004333739070951,-0.9689007267219513,0.6441137412108228
2019-12-18,6.607184032653585,3.3135394328803187,62750.646252000704,6.041433178605928,4.540067059329871,5.2332610514478235,4.5650944150819175,,1.493286097119915,,,-277465.54906618653,,,-0.6901406137044609,0.13659541554868604,,,0.4063754398145331,1.3882971823445607,1.1509245957543373,1.143309529876105,0.8041804012220922
2019-12-19,3.4995712009126265,3.722015217915271,2159897.760288515,3.3522557885500746,3.2848642952808547,4.803582918903049,4.52138203796325,,1.50507491713983,,,-128939.39409977496,,,0.061624799885997845,0.060544373182896426,,,-2.6972364816522094,1.3892003005324127,1.2603666934005044,0.5501876010616961,0.7647190328862453
2019-12-20,3.1155005780821483,5.76643607590897,1415710.5466160104,4.81716298220298,3.8527149190351366,4.941651445423342,4.534676986803486,,1.5153189594450596,,,9575.703525921515,,,0.615664386647051,0.08594572172113264,,,-0.036199296538443324,1.433772489120688,1.2450365598971544,0.8972696294635195,-0.37056723565278205
2019-12-23,1.1234466763104294,1.2213770182636594,20619198.908998244,2.450686171106696,2.080433606036756,3.8957922342718647,4.378828606235624,,1.6871226729920996,,,1016688.5102540271,,,0.08357757633419804,-0.11688419072144801,,,-0.9935698979178084,1.4406101124382835,1.241776933027687,0.9165459791564403,1.6542766716482684
2019-12-24,5.35640079190113,6.763885727560513,-5768362.61345306,6.083542208480445,6.082025218597003,4.157450694505746,4.580819724574786,,1.7200905205281265,,,855898.9394460565,,,0.2333052812018664,-0.09697588867073326,,,-6.4910272474306545,1.7815640720479025,2.7976967034714373,-0.002553606026794734,0.2687226999109502
2019-12-26,6.990096137300249,3.5232895356660308,-5180661.795911744,5.097972170996648,5.76939831458494,4.199400715062889,4.694707432380345,,1.555133380909108,,,554172.6046197827,,,-0.6850992293099055,-0.1114939677778205,,,-0.3983512562781693,1.8124994299089379,2.646420790834505,0.8337403067115217,-1.56183844359579
2019-12-27,5.8673317686266415,6.406505351399531,1385086.312905972,6.749947482173482,6.871244102109287,4.736298741759741,4.75775478165087,,1.5993064780210184,,,709417.3673703177,,,0.08791395867255074,-0.004519897926882855,,,-2.109516328747625,1.8123858225124543,2.6275391857067585,-1.0289545849803194,0.9874908155093298
2019-12-30,4.944240866062529,2.8938059415346657,-2627694.238470327,3.905209580396644,4.030234866401422,4.16177271488488,4.733645017637549,,1.6246664397112622,,,603999.6266010631,,,-0.5356508673190624,-0.12875440567791918,,,-2.079239274099078,1.8125679970866981,2.393083114843663,-0.46285548758259853,1.0552280332391621
2019-12-31,3.7958436043645634,4.479324898522442,-3632950.3658468975,3.243069156061296,4.057095295836113,4.813362290936636,4.674372830464858,,1.6104707295155014,,,524186.40593648155,,,0.16556566299334752,0.02930086107109454,,,-0.20576280074972425,1.7824622431249217,2.5319205160168567,0.6560580295092453,1.1810975125868168
2020-01-02,6.28386890830037,3.697492016264477,2634477.211425693,5.810579269414475,4.900507825444322,4.200083548677429,4.62834833617589,,1.6252522808013716,,,655436.919577452,,,-0.5303311026135009,-0.097095655973304,,,-0.09423217269566747,1.8160283971533777,1.0254808618092672,-0.21854654036646048,1.1205021842394352
2020-01-03,3.5077400412018847,5.16184135803276,-29712.58480514493,3.847102982222964,3.1141856282615734,4.527793913150775,4.698091605543443,,1.6162468631246083,,,716845.5423274722,,,0.3863214009651598,-0.036921558900192664,,,-0.3107223338460265,1.8386923357868354,1.0385173877303433,-0.3819686357151867,0.4938128165886695
2020-01-06,6.237164781453252,3.561206841005756,2210254.567560238,6.495303455946349,5.461913194260184,3.95873421107202,4.508373566776543,,1.5068840989173689,,,580233.5879890021,,,-0.5604262294822335,-0.1300121297626232,,,0.032844913259838106,1.8642123586474917,0.8746474525764556,-1.993005711721675,1.0456679866413288
2020-01-07,3.8498047556838486,6.537553798641284,620577.653575439,5.229772385337803,5.030542254488232,4.687483782493343,4.565555357628737,,1.5629136492040685,,,240442.62332501193,,,0.5295406243904888,0.02635576934887997,,,-1.6132946859851753,1.8275517196126903,0.6692014455564304,0.31897173555544844,1.2930127830153928
2020-01-08,5.617354004836457,4.28582183243951,-3393193.566569776,4.421117945278255,6.176189118339707,4.648783169276757,4.6643279602988805,,1.4727087598056854,,,228210.1605353228,,,-0.2705484088635404,-0.003338262636785508,,,0.5625094105464891,1.8736277252047193,0.809431510188452,-0.3221148114807586,-1.6424619212480045
2020-01-09,5.159034161997319,9.037241010955157,5397431.78700764,9.104151204311982,6.108193323592779,5.7167329682148935,4.938625268518447,,1.7409509848803124,,,644539.4831117231,,,0.5606045458525322,0.1463104760688863,,,1.0972640070512125,1.9326512459160319,1.0259194617972545,0.9161656089721604,1.675178647127773
2020-01-10,10.045297285935971,6.894535071031008,2267815.016797805,8.012160574614583,9.27786939956087,6.063271710814543,5.005931847619007,,1.7910662285930106,,,802177.6268131647,,,-0.3763755141436512,0.1916259618904118,,,0.2356323011758469,1.6822159933912229,1.0197900276583531,0.9588570877303019,0.549677257085909
2020-01-13,6.472119187411408,8.037516717966028,851963.8433906035,7.6847301646263375,7.560311887627208,6.958533686206597,5.114287389485352,,1.9078621194830574,,,841993.7989306733,,,0.21661657411605964,0.3079307029772983,,,-2.084106188254053,1.690649385648312,1.4029173852336565,-0.00027574502503669243,1.4987990188308797
2020-01-14,10.35397924887762,9.151977701950408,838080.6252573747,9.68044858518502,10.689061288709889,7.481418466868422,5.3180816024174975,,2.1104958525572557,,,931981.9921188826,,,-0.12340091609118467,0.3413097713440764,,,0.00857582578726449,1.6706854046556967,1.2158341674272977,0.8142325933258082,0.9610437685843466
2020-01-15,9.11055156148921,10.177226465206132,-1214982.677495543,9.974421929999949,8.92375061819449,8.659699393421747,5.504409271976751,,2.3649171285882815,,,865337.6922677523,,,0.11071927055171232,0.4531305530219024,,,0.04942930445238732,1.6853805999530327,1.173607656155517,0.7606701877040986,1.7734944467817562
2020-01-16,9.177412418842811,6.821366616054142,-2582336.009318798,7.293464521895238,8.676666917831021,8.216524514441543,5.572697931459904,,2.383082416974568,,,801667.5514102122,,,-0.29668545794647366,0.38826800622136853,,,0.3244013875541701,1.6987776520192182,1.009567177085536,0.8461305018162122,0.7956470862772614
2020-01-17,8.086937454846534,8.0892868823192,625083.8875938645,9.019123038882997,8.820222953662899,8.455474876699181,5.811485303931848,,2.384065401750098,,,829784.2134773054,,,0.00029047909329346004,0.37497796165787906,,,-1.6149526646653003,1.6820334238344532,1.1021895517313842,0.7361777342027767,0.17793847451448108
2020-01-21,5.9816108832552,0.8235909002865966,6330339.004835064,4.851649453658453,1.8205478506685535,7.0126897131632955,5.666564088050413,,2.596401873868423,,,1038306.2757046329,,,-1.9827712627519418,0.21313837093788623,,,1.1089261187906139,1.6857889215955855,0.9927847104169516,1.7913886864578763,1.9760132993233235
2020-01-22,4.12474553878576,4.869945335414606,-1881511.1116582109,4.074233739240867,4.111922115604777,6.156283239856135,5.621739551025695,,2.6023187369265846,,,873445.1927909218,,,0.1660783819538396,0.09083208062743121,,,-3.278403551328009,1.769322129229149,1.7583345065179252,1.1691768501067392,1.4544277488815212
2020-01-23,2.713665446741217,5.958863624367702,-321023.07646640204,4.594192698389136,4.375379803851494,5.312610671688449,5.858613881330897,,2.387439352953223,,,-173565.9064823105,,,0.786579511470703,-0.09782967023575202,,,-1.5195382771833965,1.774801038366664,1.7349880728847216,1.6361329527941653,1.4394471003669613
2020-01-24,10.4601771356295,8.421174277088326,2880540.636889677,8.992114000083973,9.482861088563311,5.632572203895286,5.941478308807288,,2.4484940056252524,,,258879.2560348264,,,-0.21682611169870725,-0.0533917635493119,,,-0.7118263786412536,1.1959070256138058,1.594008716918638,1.2672937243337534,0.4698834101660766
2020-01-27,8.520309674008736,7.270765099325715,-3396186.676810545,7.868637550330135,8.851046679968391,5.468867847296589,6.128852086990272,,2.3965383235645943,,,348103.0119898863,,,-0.1585911602647975,-0.11393585079853899,,,-0.017747428433889826,1.2027959002155992,1.6499142901283808,0.2714775923957112,-0.2002552692159908
2020-01-28,6.702387780524759,6.645092636182213,-3077250.4020544263,6.529818240920193,7.3059136528273,6.633168194475712,6.140781451229406,,2.398586091898528,,,124986.17624186643,,,-0.008585215257007785,0.07713054119944157,,,-0.2534798128685386,1.1516035211499445,1.3175933103817836,0.5744096124921048,1.7615582586818883
2020-01-29,6.749454854471871,5.356865415824402,15876924.541739997,6.299253361814678,5.508407623390191,6.730552210557671,6.263934424943892,,2.283573271686345,,,1050217.1152523826,,,-0.2310827457886836,0.07184870230505291,,,-0.23465235118867908,1.0923418134900924,0.5993373146304455,0.6491428796934213,-0.7196552753011105
2020-01-30,5.459888110942771,5.998755746763521,-7589874.927198353,5.506027900617305,6.100772044660367,6.7385306350368355,6.339905967355947,,2.2460431396766607,,,852370.8871848099,,,0.09412377513784614,0.06097795779439678,,,-0.5196239759289851,1.0912659194642917,0.27049561612196266,-0.4364344104856113,-3.221576408267644
2020-01-31,7.339434343103917,6.058516573651964,-2175175.6511558425,7.020263623722101,7.591728645156884,6.265999094349563,6.457957195225322,,2.160258178703114,,,611888.2440557331,,,-0.19179679439565364,-0.03017499614001142,,,-0.5595520024588897,1.0884257245983324,0.2237498602945762,-0.35431892463661735,0.8597871309351893
2020-02-03,5.707687746559344,5.690180741447342,-646102.2919748109,5.694659304896796,5.112281625232022,5.949882222773889,6.4843741643960495,,2.146762554820034,,,581068.7586972497,,,-0.0030719812039104815,-0.08602388313695303,,,-0.5406361075854905,1.0879254888234406,0.1628057660557842,-1.1757903361239868,0.4577946254208852
2020-02-04,5.536021678273031,5.535393477564469,-1588859.8683301385,5.562324749389639,5.62342444751134,5.727942391050339,6.583083496223987,,2.0484138455273606,,,391113.03690273094,,,-0.00011348155595184876,-0.13914687983883803,,,-2.795248353541812,1.1966139102511113,1.0511784098490098,-0.6479384772432372,0.10408895031714012
2020-02-05,6.1493316852826965,4.706788463633359,1217970.6455492247,6.022896506179208,5.965662244321365,5.597927000612131,6.49154522947359,,2.09101853019533,,,420982.6865014202,,,-0.2673375862491255,-0.14810424553976237,,,-2.860602576386689,1.2807714922388431,1.2534752604715738,-0.016747176573279034,-0.4306645351135392
2020-02-06,5.139939662923908,6.039305084023084,-2811946.3515573377,5.334451776424352,5.012988541094245,5.606036868064043,6.579219392052769,,2.029523947914865,,,450045.0472520422,,,0.1612476123462225,-0.1600720756155466,,,-1.1348720954044278,1.2499588226475673,1.1658135856487342,-0.6853544103030264,-3.2052358423381753
2020-02-07,6.511944036204582,7.699667292463403,2221496.1450513806,8.36816029822684,7.726640794766425,5.934267011826331,6.512340706128181,,1.965283690435743,,,291248.2651542291,,,0.1675390844407425,-0.09295542927507354,,,-0.44391569248850293,1.1743238630583233,1.1919274256091918,1.0962357431963818,0.49539765360120436
2020-02-10,7.897832582235772,5.262710628672679,-1537328.560866598,6.391288189654532,7.222929422093756,5.848772989271398,6.4307494840102635,,1.982380545831676,,,100991.08627100899,,,-0.4059421424928727,-0.09485919813571929,,,-0.1843541421696802,1.1576743782701773,1.2754559686038616,-0.2528370013567152,-0.8498709046874678
2020-02-11,6.969284159596818,7.555040361663906,745158.5464987503,7.567744573302761,7.886964582312686,6.252702366091286,6.406625666195159,,1.9646549155016055,,,95650.82142641633,,,0.08070242166083,-0.024318966321959536,,,-1.141874730502912,1.1240545840588914,1.0437234101749475,-1.9335977431719549,0.7029226862803265
2020-02-12,8.76446360990888,7.557707211421217,-1091362.9283569138,8.120605831952375,8.365492652632852,6.822886115648858,6.326912141668698,,1.8778270730144415,,,-821.3562542981002,,,-0.14813745440416967,0.07547026263698621,,,-1.4069591315783574,1.1139215535982576,0.5205206807577779,0.8307313545129418,1.0476413099761368
2020-02-13,7.298580635493984,6.075408243633696,-667360.7598837595,7.069183647814008,7.244207776754621,6.83010674757098,6.121821230590077,,1.6446971244342221,1.9653254459482086,,26559.73962629107,165768.04849796635,,-0.183430708188836,0.10948066372850558,,,-1.7428314349025071,1.1067104090231052,0.6539817582388802,0.391793487979148,-3.321374893633633
2020-02-14,7.34245651009995,7.449059575050022,-429974.3602956794,6.926385637630958,7.43754681052215,6.7799852040883035,6.153205878539872,,1.6646169457496955,1.9809325943718286,,134177.822077447,244246.97119601458,,0.014414331850709986,0.09700169260001736,,,-0.6710703316766318,1.0667947561267423,0.6137362068861744,-2.2196453270382346,-1.3838664412506103
2020-02-18,7.68640566046566,6.466314725832014,-706415.3356918339,7.100000176288361,6.144462703827564,7.020706023520171,6.072057270715511,,1.6037122643791948,1.9535910181122702,,67602.86091316208,206640.50844142694,,-0.172846917809581,0.14516631414673306,,,-0.045481298424754804,1.0788606128994989,0.6627272986288695,-0.9392869235672848,0.1853204698551436
2020-02-19,6.223320829068349,5.67220116980301,-1027431.3496315336,6.375037100605155,6.528006413979583,6.644138185147992,6.314487784191333,,1.033746433688632,1.950249938671612,,-300285.6568101678,203027.07493156334,,-0.09272640385479819,0.050888348484280505,,,-1.8775179438860006,0.9815092785777485,0.7739649723890885,0.5748468640883511,0.6327808460605703
2020-02-20,6.789496662657172,4.806985394941762,1297417.2606943129,7.063526907399009,6.089276160293416,6.0939938218521,6.311339787167691,,1.038462032442953,1.952305859575565,,-141339.23819254158,247227.21937476718,,-0.34530665899429785,-0.035044314861975887,,,-0.02608656791157962,0.8633888454608688,0.8956125513610564,0.5064135031953849,1.0118633559567694
2020-02-21,4.178986626592192,6.3213205045802425,-553278.951524823,5.204867976056953,4.207945650425295,6.14317627404141,6.329462631178318,,1.0351444314064182,1.9492745509625655,,-152952.03194546263,230056.85727541798,,0.4138593436166444,-0.02987342328668208,,,-0.0030824201479114953,0.8757952706494989,0.8065189811520752,-0.4321387043315987,-1.4027804694880008
2020-02-24,7.383962923801306,6.095339911530715,-602419.5940222391,6.142175783824619,7.005529271240036,5.872432341337548,6.213170912900436,,0.9109866382688087,1.915544862436519,,-327100.0434910584,262559.383996608,,-0.19178594574208777,-0.05640246340623583,,,-0.1469310687325204,0.8897744108827532,0.8167278239903168,0.25336583560786297,0.3028561098626245
2020-02-25,4.9140620799051575,4.672373632009091,-294384.9434565082,4.907832094715552,5.989548787748774,5.513644122572964,6.0832513395346055,,0.9371290236886223,1.8334936932915435,,-172009.95682335662,243421.88659543742,,-0.050433692359547935,-0.0983135430194362,,,0.07854930975581532,0.8946501309232604,0.8326678668897741,0.5001368250906847,0.5844149279932412
2020-02-26,6.002395024213641,6.175680766767812,-405564.1861064565,6.193542931888608,6.3377123845500805,5.614340041965924,6.059780746063885,,0.9281522537021394,1.8336501587758482,,-38425.64602595812,265325.9658620753,,0.028460561784954683,-0.07634957245005579,,,-1.9367659166455722,0.916904776798817,0.8590433780686915,-2.5214770048861426,-0.6862120900580775
2020-02-27,6.422763273455104,6.670278668789777,-833626.0759950685,6.7760946407100136,6.448190337949377,5.986998696735528,6.125451408712154,,0.9222464149680943,1.8135313561826785,,-873953.1769127114,260087.8549802447,,0.03781319695822917,-0.022862218835900047,,,-1.1150334730442952,0.9038320531910254,0.8762384139274537,0.6920991499580208,0.622345499438465
2020-02-28,7.515542701576052,5.349092140684853,1212000.955592072,6.912281283053744,6.737148511358868,5.792553023956449,6.09296822840822,,0.9382461053742964,1.814115762071431,,-433859.38277319,314232.6367827004,,-0.3400463831976481,-0.050562225630416166,,,-1.742210897323193,0.914213500998821,0.91225655983966,-0.19044813687945508,-0.028164559837105745
2020-03-02,5.947774597714755,5.856405539894865,-2247051.3748176675,5.938446749503967,6.25447558771576,5.74476614962928,6.0828626767203655,,0.9397239761685223,1.80860513071155,,-437453.1689562813,276623.99822563457,,-0.015481106112439982,-0.0571862147100833,,,-1.1519218093952797,0.9082637712766964,0.7870067294253615,-0.20595078643569503,-1.4315663604248205
2020-03-03,6.305837870394228,3.0118899425044248,4051086.3012394095,5.75579709418254,3.761812206850216,5.412669411728347,5.94894813677322,,1.1629489337604415,1.8249995051983758,,-202593.73929557033,365106.8539097172,,-0.73890808082347,-0.09447202726670986,,,0.6901350924398743,0.9828293403688347,1.037809055659275,0.848954572216455,0.5071089391454497
2020-03-04,2.5009966366906866,3.595520692761994,1884666.375610983,3.219652831458781,3.200813947940624,4.896637396927183,5.851954497533096,,1.2747753607094752,1.8320952629297484,,-28917.427098514232,314143.06593107287,,0.3629995116185059,-0.1782269835692069,,,-3.971832272834258,1.1223330949285875,1.6752554024513504,0.8157562619382036,0.9478514411971665
2020-03-05,5.10583782822188,7.790418291801302,-144029.84503334854,7.121740280051526,6.0650149447653945,5.120665321529488,6.006135988941493,,1.3148301906730284,1.8524762559872359,,-97017.4516276429,188135.9527329297,,0.4225099971431693,-0.15949723526576395,,,0.05517482003257655,1.061350482995932,1.8113890585533696,1.564132622383464,0.11345334094031422
2020-03-06,7.269040752122521,5.091753107735812,-1832277.414507697,5.923243737625597,6.82419517091617,5.069197514939679,5.95875839012713,,1.330549813205158,1.8006026938451052,,-48034.00477516088,210073.73433740129,,-0.35600214356202103,-0.161679611572334,,,-0.10430392594474609,1.0740806631585758,1.8421169463510367,0.40295022508836237,-1.3573608691050483
2020-03-09,6.194899625851491,6.815071779253799,4956449.307333408,6.911437848916464,7.284325938588118,5.2609307628114665,5.91452861446665,,1.2835041807089504,1.7827532764059961,,88713.6533389405,341500.4672016309,,0.0954102851275397,-0.11710383881104507,,,-0.9864769320455673,1.0702778453841808,1.8378640415368857,-0.024962473638398174,-0.04221229454070198
2020-03-10,16.368984775338028,19.20775734484826,33090071.96506721,20.42475660991458,15.48394262763486,8.500104243280234,6.611780950275429,,3.2270413665891384,2.4852909101981076,,1820083.679635631,907750.7975732682,,0.15992585374312346,0.2512253770438436,,,1.5975300913669637,1.1971399948773342,2.0608929794242936,2.647309205976796,2.7847561110743997
2020-03-11,14.353189690884008,10.980075802078332,-8171947.524593921,13.292266398505449,14.58209441923384,9.977015265143502,6.78303272229615,,3.3675529289677217,2.5664316529545816,,1374228.3760809973,770624.3321460289,,-0.2678898559082191,0.38585966784853837,,,0.2545088922212314,1.215651030835143,0.9314806661025777,1.4267172414825733,1.9993906716929086
2020-03-12,13.126784646313098,13.652051069292682,2536439.247119857,16.665751334508613,13.949440301930252,11.149341820641776,7.087749915189723,,3.700597981500014,2.7412247098215747,,1555618.4848548358,828926.37357314,,0.03923499954286923,0.45301253679033,,,0.9992747217620642,1.2615230904953871,0.997440224235785,1.71482555732393,1.7684281957497465
2020-03-13,13.254139402917232,12.354182855828968,-6134448.68494797,11.111779815267113,13.195513913143742,12.601827770260408,7.401688645799487,,3.872530878676125,2.8524515133289046,,1282264.0886016253,724720.5068318895,,-0.07031521290021629,0.5321336950130342,,,0.7341615235608273,1.264213194389741,0.9716736321044853,0.31780410470289655,1.9827144488910584
2020-03-16,12.862107086484372,11.19306429909362,-4017153.980531516,12.285182603096388,12.831396035568844,13.477426274228373,7.588888882001666,,3.9643464948308282,2.917636096678092,,1102905.1075898337,679583.4936924975,,-0.13899122600999764,0.5743309697103289,,,-0.6047454776552952,1.263740668114094,0.828128523239702,0.8997493830646663,1.4765902905199109
2020-03-17,11.528587273418808,9.944765518000636,-3450062.291906848,9.957241421203378,11.16237831877254,11.624827908858848,7.762811421610098,,3.988732950665312,2.9228561124526307,,965722.7597790828,621036.61138985,,-0.14778346646810098,0.4037985826440216,,,0.18659316843093787,1.2688520453856944,0.6144107109520235,0.8793849497358778,2.2260270879275117
2020-03-18,9.47885439971877,6.949295128196468,2842514.9084102847,9.61059777599334,6.595449027592679,10.818671774082475,7.826666119529771,,3.9636468426285165,2.899556884867781,,1159220.0726811737,632413.5638585462,,-0.3104232310232765,0.32373687294380793,,,1.1036491650817846,1.2678729759110638,0.7046047163956527,1.4454518297572936,1.393960072801587
2020-03-19,8.168311619796,6.143542369358926,-13851.92634784989,7.426509658019199,7.813857979015481,9.316970034095723,7.893493968250629,,3.921093726454318,2.8981221034135793,,1093656.6133290655,608587.522642482,,-0.2848607225144118,0.16579860035400773,,,-0.9484309365043483,1.2739732706172366,0.8678535167642043,1.3353228961611963,2.016036870815526
2020-03-20,6.247943235943694,9.347573515399889,7987164.8925901875,11.26015250486067,7.107195618724504,8.715648166009908,8.044806618791611,,3.9156181994031254,2.831190150600466,,1520678.8055348159,398053.6223690143,,0.40286446521082747,0.08009330710126542,,,1.423820583216489,1.3330449890514056,1.033904055386085,0.8747511412781706,1.1008129788485193
2020-03-23,11.592443290817512,14.797906800921156,5056796.920385929,14.04584048213789,12.500147025220556,9.436616666375416,8.479934963261133,,4.163288552716257,3.0160788144155832,,1803639.6312552243,578472.9479329975,,0.24413229301134826,0.10689473158204729,,,0.4354726490801181,1.3424162278303755,0.9219963252187576,2.1580637522590247,1.2822780809690848
2020-03-24,15.496812521483108,9.087771081413663,-4999960.280245878,11.446255058090742,13.21884083969995,9.265217779058021,8.700704835731361,,4.066704437216563,2.996658972070167,,1568360.864415756,581484.6398607619,,-0.533704686445803,0.06286332704563032,,,0.5724393740834063,1.3532796729334406,0.9115492464337339,-1.3478338060973558,-0.15432385213591515
2020-03-25,9.199028924446608,9.513052792722206,-4518135.719265465,8.993015196072776,10.821161788241,9.777969311963169,8.867573437029082,,4.025908688968058,3.0135312526633973,,1362732.2877578058,483097.605991238,,0.0335669069500379,0.09773063644893311,,,0.6033026624689007,1.3024586712502115,0.8569276711306449,1.6648449951372413,0.9414740199760891
2020-03-26,9.628973874729454,7.645238337327456,1543607.9726577858,9.339615689830694,8.234196688362985,10.078308505556874,8.916321420455965,,4.003743946186847,2.9652343563552495,,1481593.9901904482,552619.3095100399,,-0.23069365059072286,0.12250197685055116,,,0.10022444994515682,1.2807018470321303,0.4880155377493488,0.36640041868231893,0.4065951147224885
2020-03-27,9.046038655766525,7.958020445215837,-3436657.415428732,8.123958735603523,9.672943681212942,9.800397891520063,9.046767835682514,,3.9230911337182044,2.947039908218394,,1249161.0716394081,555890.858683676,,-0.12814666314926385,0.08001543733600026,,,0.437599842607271,1.2192888662224268,0.19947570297224554,0.4414963476697334,0.3289821631983368
