Date,FTCH_Open,FTCH_Adj Close,FTCH_Volume,FTCH_High,FTCH_Low,FTCH_MA_5,FTCH_MA_20,FTCH_MA_250,FTCH_realVolatility20,FTCH_realVolatility60,FTCH_realVolatility250,FTCH_avgVolume_20,FTCH_avgVolume_60,FTCH_avgVolume_250,FTCH_log1DayRet,FTCH_logMA5_20,FTCH_logMA20_250,FTCH_logMA5_250,FTCH_log1DayRange,FTCH_HL_20_realVol_20,FTCH_HL_5_realVol_20,FTCH_logD2,FTCH_logD5
2019-12-03,-0.0342355792385529,0.7184177492117421,15729288.749505378,1.72594823026213,0.1457617431503237,1.2189374679661136,,,,,,,,,,,,,0.4575428698915035,,1.8307735654364294,-1.0245147243753818,-1.0945219193440532
2019-12-04,1.4549084401852357,1.3439665057998198,2862380.041784607,0.7982455439994265,1.6112301003799852,1.2620307207331782,,,,,,,,,-0.07931765042516117,,,,-0.20704316545662102,,1.9890108267988453,-4.105758777502189,-1.5349509300212691
2019-12-05,1.843462712086119,1.5456309538098782,-5097094.404984705,1.3268973659561976,1.524263341534709,1.202578515068542,,,,,,,,,-0.1762135004651231,,,,-1.622695529663091,,1.7260611281334157,-0.189692812349896,-1.213144642928134
2019-12-06,1.1807640368946153,1.7105653612820806,-565662.752014142,1.4763022465573403,1.410784409836996,1.329213912914895,,,,,,,,,0.3706622186635842,,,,-2.72543285707116,,1.2522086423293188,-1.0034870655610546,-0.4570052920781784
2019-12-09,1.319977622489093,0.8470138151458677,-1266414.1310596266,1.259069794633808,1.1702901051658436,1.2331188770498778,,,,,,,,,-0.44365305757801277,,,,-2.4215973773525334,,1.385406940683338,-0.3586524140388591,-0.7329797078371444
2019-12-10,0.8341955983517995,1.1994336583053666,-1459141.2821414345,0.8904504528733455,0.8074531748058629,1.3293220588686026,,,,,,,,,0.3631368677011432,,,,-2.488947466090966,,1.0299305660090607,-0.671127986220026,-0.7318549343846223
2019-12-11,2.0275970467184425,1.853467854633827,1780133.750053212,1.904944405017721,1.6735780608493869,1.431222328635404,,,,,,,,,-0.08979297067862749,,,,-1.4637529191898428,,0.563162163604176,0.006433301357087056,-0.6743227789548398
2019-12-12,1.6979402314105323,2.058357428618395,-467492.7846476119,1.833136464081802,2.032788441823344,1.5337676235971074,,,,,,,,,0.19249241212400708,,,,-1.6111795394786845,,0.56584680670151,-0.15207510329540544,-0.6680127635141381
2019-12-13,2.1656646814181304,1.8842050987248056,-38683.47435615119,2.0304110314421173,2.0841238533715263,1.5684955710856525,,,,,,,,,-0.13922129286720242,,,,-2.9241035363330745,,0.6213002778276231,-3.4822801971034862,-1.7507726006301818
2019-12-16,1.877243476145706,3.3644713073253154,2909667.5195692824,3.289440135975175,2.1129069548308763,2.071987069521542,1.5659728156545183,,0.5680628266474869,,,739272.7365940921,,,0.5834663707717506,0.28000084547814874,,,0.16257213205514767,1.1563517495248992,1.1882390369382532,0.2670562236125037,0.9232494605343431
2019-12-17,3.057316261161823,2.332001638456724,-1565819.772676696,2.229487420611345,2.639438475473725,2.2985006655518134,1.601706875254751,,0.5933773647617719,,,643061.8528364176,,,-0.2708105212194819,0.3611871681669336,,,-0.8917175047943893,1.1686925172349638,1.1243618758102074,-0.803416302109691,0.12448760319724139
2019-12-18,2.233176500275185,1.5066436096198306,-260654.77754208585,2.12761979213942,2.169755370781477,2.229135816549014,1.5849561255468028,,0.5909709086863042,,,673018.5791725949,,,-0.3935406097963646,0.3410572582500458,,,-3.1668627968022314,1.2179722023837054,1.3945928050047494,0.6194079007338068,-1.0589371258677238
2019-12-19,1.5490931804909849,1.5705526764418103,174618.3380420152,1.6846364038970432,1.3465527121397436,2.1315748661136973,1.5687003352926048,,0.5864283489328093,,,571143.3070629311,,,0.013757865744811588,0.3066136156623252,,,-1.0844618053996982,1.1917027489704048,1.4213191231903555,-0.2725321318544337,-0.7178400511883515
2019-12-20,1.3478512453955958,1.8735461042446389,2943650.5465904144,1.5000217964461662,1.4587996860425072,2.1294430672176636,1.590404061000521,,0.5894187949192621,,,680170.7709337902,,,0.3293212932457279,0.2918723643791435,,,-3.188780506294302,1.2318429703716234,1.487250619423963,-1.0026591484485714,-4.541351191131851
2019-12-23,-0.0347440428436058,-0.1191740341934561,3143153.812160905,0.0223122105950288,0.0188684626528523,1.4327139989139095,1.505924332467901,,0.7026415284269291,,,848679.6412224087,,,1.2325767686002798,-0.04983633719921324,,,-5.671194882616331,1.492980059774956,1.9438434996996623,0.5245668061752873,1.2480792574592796
2019-12-24,1.2040278028792295,0.9942081802818628,-1273577.1074162405,1.2366208177910565,1.5004529946186231,1.1651553072789373,1.5029788749163668,,0.7047598679371693,,,813063.9247839013,,,-0.19148109606352137,-0.25459466629193817,,,-1.3324420718097918,1.4943810317047064,1.843021623161222,-0.12858601380726287,0.2910215837028182
2019-12-26,0.6999441596694354,0.0403605386902654,231503.0284562474,0.2653985443210711,0.3250359847604365,0.8718986930930243,1.4485718897526554,,0.7738100782857962,,,872027.889425675,,,-2.8531480174318715,-0.5076602069452736,,,-2.819471706851533,1.4936499759392137,1.8364524463712817,-1.8354946223541646,0.38273067549986506
2019-12-27,0.6381570806043886,0.6338229871445833,-2852994.701323563,0.4155395703183071,0.4027695717244874,0.6845527552335788,1.3881184400032314,,0.7884726659878836,,,704199.7758304428,,,-0.0068147455182647355,-0.7069387558861135,,,-4.360656719053614,1.545270604014556,1.6362955111506066,-1.0205818386166983,-0.06536052363870111
2019-12-30,0.5561233521142075,0.8576772601166187,-1411816.2226996198,0.7087661278207289,0.9250395764271264,0.48137898640797483,1.3771328844065465,,0.7945370971679341,,,646057.7804014379,,,0.4332377490495496,-1.0511041235146135,,,-1.5312117061866124,1.4835194638512752,1.8611225995157243,-0.20172859531983423,0.01574425039822705
2019-12-31,0.9886220334371084,1.0571427010711023,-1272028.4854731848,0.9449199174024798,1.0370318452606728,0.7166423334608865,1.3636155697365537,,0.7977194343366811,,,612150.79449135,,,0.06701289436222026,-0.6433180797430698,,,-2.3847508342456094,1.479762338811534,1.2122405636287132,-0.8596275605422545,0.16238814592085044
2020-01-02,1.2410114340094545,0.6279348614319424,329655.3944483637,1.17023890654459,0.9256672120975704,0.6433876696909024,1.3590914253475639,,0.8018172170553983,,,-157830.8732615007,,,-0.6812455614532278,-0.74782423555113,,,-1.4082467842282131,1.3669543854282429,1.1945564079405133,-1.470796603452856,-1.004375451462859
2020-01-03,0.919187220310242,0.8036731481178752,-877317.4804743412,0.5987238212558825,0.3032186381253723,0.7960501915764244,1.3320767574634667,,0.8113981109831845,,,-344815.74937444815,,,-0.1342971690504998,-0.5148322365625915,,,-1.2190689020850394,1.3084481505805192,1.2977963423532293,-1.3725115698576698,-0.2700876206919802
2020-01-06,0.7107524693193952,0.5209359243618898,-1074154.5737029612,0.6601503573775567,0.9477152471508336,0.7734727790198856,1.2808420059910672,,0.8293566008727651,,,-143668.75781036093,,,-0.31069717644944683,-0.5043824803922082,,,-1.2463067406527244,1.319961286511439,0.47924094223343866,-2.234936378494315,-2.1813674044483222
2020-01-07,0.6165270765668307,1.3312196524048616,-172812.97111782664,0.9468504741945676,0.899701626276153,0.8681812574775343,1.2618747205472063,,0.823327511851075,,,-124026.26876554514,,,0.7697485914259138,-0.37395325276989533,,,-3.054445704593251,1.3290194293827606,0.8205979787461046,-0.6395182577320047,-0.7475138407157236
2020-01-08,1.1148748849248058,1.1189280833912338,-72707.9899841526,1.0920430192837198,1.2852902360118377,0.8805383339415606,1.2754704339594745,,0.8183463089293256,,,-64340.96171177145,,,0.003628970837723467,-0.3705368938028769,,,-1.6437849940601441,1.333729909707081,0.7679360247904251,-0.5141776371085318,-2.7840884745333128
2020-01-09,1.174205759740106,1.6235964818281283,414954.24222793337,1.5481565242821986,1.3061525971659655,1.0796706580207978,1.2966785751356127,,0.821761182952316,,,29363.814506696945,,,0.3240517692024166,-0.18315000447576776,,,-1.4188013252040899,1.341553840988176,0.7668979850845546,-1.2297117969848712,-0.004347817679803493
2020-01-10,1.6885129615265235,1.8562382723611712,1461058.7732805992,1.823164748629761,1.848254229082979,1.290183682869457,1.29681709602198,,0.8218602059247541,,,13410.0656680663,,,0.0947037684593296,-0.005128276531218189,,,-3.6853066261431153,1.3764891360338807,1.0914345257751519,-0.30474659478195354,0.051230160425775176
2020-01-13,1.7720441716832769,0.973833571634044,-1768771.2552109002,1.5709002444194835,1.277568086911412,1.3807632123238878,1.2425909031727622,,0.8045657489278067,,,-51653.85786009811,,,-0.5986486404106932,0.1054377608808803,,,-1.2264496686812398,1.3881432116721921,1.095843765352801,-0.4311477361787728,-0.7920891232399221
2020-01-14,1.302315246579445,0.5790565890542734,118510.3106668361,1.1554586447008948,0.846951422493504,1.2303305996537701,1.177333477689236,,0.8027135958101752,,,-43794.16860894875,,,-0.810498709687834,0.04403079678951727,,,-1.1760100251898433,1.395481824944146,1.053316063714723,0.24465584046759897,-0.2848021389766446
2020-01-15,0.5888152149603698,2.379937110683894,538146.149761301,1.8063472440486328,0.9456712567134408,1.4825324051123023,1.1281067678571648,,0.6827518411052836,,,-162370.2370993478,,,1.3967169345275694,0.27321090912173157,,,-0.15003716671067344,1.3701209531668832,1.301869060277797,0.3408224315376088,0.23191221579352625
2020-01-16,2.0948096221480466,1.1821959148390455,-760049.4601089833,1.1511036447427223,1.61518600833692,1.3942522917144857,1.0706164816762809,,0.6217255939967887,,,-122081.72147096219,,,-0.5720890229179953,0.2641236463141406,,,-0.7676932347624018,1.376301459370116,1.3476953002246475,-0.5056070545744618,-0.8178025006358973
2020-01-17,1.4012393347080645,1.5687425903344805,1840249.219113417,1.9787040492541283,1.8345097233829808,1.3367531553091474,1.0737214307120133,,0.624168023938414,,,-17036.521638187045,,,0.11291731648866542,0.21911306833505717,,,-1.9365934039266495,1.3546931344022426,0.656254882599147,-0.20924740116135992,-1.2465474378951162
2020-01-21,0.7663240088711909,0.5903634328680614,1245911.4296852993,0.34342305401527,0.4480192026015235,1.260059127555951,1.024711968533326,,0.6215804914520604,,,36528.13294397716,,,-0.26086673321979176,0.20674707970232353,,,-2.257648548428308,1.3352477747829883,0.8565176784553712,-0.5245316537852031,-0.9584935262234583
2020-01-22,1.3083567916933756,1.368160557567213,-879544.4317809269,1.2491975204122028,1.5174058314663004,1.417879921258539,0.9994426911994546,,0.5949591164876257,,,-154631.6159745899,,,0.04469518659389019,0.34972020691497363,,,-1.3159913203443738,1.3222467640953943,0.8554713306670313,-1.6065319749269857,-0.23685719430426622
2020-01-23,0.8666916090840875,1.6890488119615483,-1299470.4942951018,1.728848658564944,1.0839816221405218,1.2797022615140698,1.0898538335072048,,0.5518543088599671,,,-376762.8312973903,,,0.6672376016684886,0.1605838531325716,,,-0.43871112851559696,1.0544778620866884,0.7645881678969936,0.0941143551759611,-0.36977711991341694
2020-01-24,2.594384399627496,1.2954416726300355,-1010339.356675116,2.0158270412027037,1.8376890758224071,1.3023514130722678,1.1049155081246134,,0.5532155558620606,,,-363600.94376033405,,,-0.6944975659485891,0.1644025410718994,,,-1.7251969425082367,1.0495718669539862,0.7016920634454489,-2.621154162877648,-2.1781949741197972
2020-01-27,1.1737760727281614,2.1364972746020623,1661708.3556251954,1.5306533348768523,1.6199534630418082,1.4159023499257841,1.2097223449202033,,0.5393024622947794,,,-292090.6774018866,,,0.5989417359838106,0.15737616470775556,,,-2.415752355882842,1.0324388183790878,0.7965833871626123,-0.8041939151832556,-0.5660658474491193
2020-01-28,2.0971140700195825,1.3272635648283035,-787589.9379870326,1.998530309850274,1.915093075902176,1.5632823763178325,1.2443943738043894,,0.5223534116839421,,,-188820.4392350601,,,-0.45744279452640224,0.22813873333337403,,,-2.48366061902968,0.854317639604548,0.8459402267708217,-3.447600792150126,-0.30530290213436956
2020-01-29,1.3855381230212558,0.7218329965594243,2395698.782547096,0.9909977436820334,0.9468890278443318,1.4340168641162747,1.2376021606265295,,0.5284937001582053,,,1555.3110272756778,,,-0.652050074205222,0.14730373620598738,,,-3.1210978780140417,0.9123056296148901,1.0210259130692456,0.3468922436109277,-0.4364488433276373
2020-01-30,0.9244433348013016,1.8682698107793403,-629756.986421302,1.2813080950548752,1.2320233644289456,1.4698610638798333,1.2781585161119413,,0.544788029277267,,,33668.885979869825,,,0.703576290534099,0.13974749917633575,,,-3.0101409695197314,0.9451954849269282,0.5569109182712026,-0.6143244550062994,-1.7191356044035957
2020-01-31,1.9575971299599928,1.1676167660275674,398291.6754922876,1.6400642323357977,1.6819723693970037,1.4442960825593396,1.3051426113417228,,0.5238497067274998,,,37100.700032066015,,,-0.5167530477559129,0.1013097472501874,,,-3.1722752689707097,0.9894530351705263,0.36239927059084726,-0.8079212663464788,-2.0570938686835176
2020-02-03,0.4995401826229351,0.2240715851378869,-762325.9992260728,0.5322853526257614,0.4714943585037421,1.0618109446665045,1.2761625331927233,,0.5672833614829366,,,42850.274094479435,,,-0.801722463234821,-0.18388166515327992,,,-2.800313623974414,0.9975710098764091,0.28146675559651024,0.49725286457307877,0.6483724307815412
2020-02-04,2.2827118353227736,3.598065609706463,10525712.20741009,3.0964849183888585,2.39703374163091,1.5159713536421364,1.4300190174599519,,0.742039442245372,,,622843.613150132,,,0.45503223276496413,0.05836864792079687,,,-0.3574592846564397,1.0491454604552948,1.2019078241373884,0.8880759496286675,0.8201330928240513
2020-02-05,3.01438830331675,2.018919575067549,-2004205.050026454,2.667796982545797,2.6128284142978178,1.7753886693437615,1.4644040135930863,,0.7530717494349173,,,531274.0092047006,,,-0.40083442062876845,0.19257102456494307,,,-2.9009937435106425,1.0408472974618674,1.1768884355383973,0.5849203330782875,0.2601206560039831
2020-02-06,1.6074574226269078,1.7322053888514404,-616983.6552770976,1.275460367164703,1.0907589277618737,1.7481757849581814,1.4950678788660965,,0.7507463879617324,,,504060.22594005335,,,0.07474169781973859,0.15640122591866357,,,-1.689014598613865,1.0403098612021562,1.1674622103459353,0.6237221911815523,-1.9946268147557595
2020-02-07,1.7075021272260855,1.52925723011532,-2052217.1415370053,1.410205347182135,2.10034988337205,1.820503877775732,1.4903509162804562,,0.7501925001011743,,,380701.6567518065,,,-0.1102494112627401,0.20010171218148937,,,-0.3708542305881753,1.0911033267960013,1.2443023137065157,-0.7140392173446658,-1.0171047538272318
2020-02-10,1.5702950382973668,2.3148768346547364,3169319.510752519,2.062240920827102,1.928401519572093,2.238664927679102,1.5132828443951345,,0.7687460371534329,,,466114.69362540246,,,0.3880929587625603,0.3915983136566642,,,-2.011114695901372,1.003606274688991,1.0993520019922882,-0.5401318092888339,0.7375492786229676
2020-02-11,2.5039771304543965,2.792558760806882,-1574927.318615789,2.903211533810208,2.686132081417446,2.0775635578991856,1.6042191038537765,,0.8081360037272614,,,475806.89045515796,,,0.10907797411473837,0.25855874220458624,,,-1.5274918523957812,0.9973204838404655,0.9131930910231697,0.2337285565142954,-0.21628357373262588
2020-02-12,2.8466202476683264,2.074240603387823,-1802644.287182981,2.646160452099995,2.308433640881617,2.0886277635632404,1.6789783045704538,,0.7768619560474442,,,379749.1605626671,,,-0.31653730013291365,0.21832182150654136,,,-1.0855179611431334,1.0004120364949418,0.6346874639622234,-1.4244688996343857,-2.894602183777834
2020-02-13,1.6533648471683762,1.2861589408076153,2522877.8038798994,1.5420584926788037,1.6955966532172564,1.9994184739544754,1.6242893960766398,,0.7633003736116336,0.7010905547584336,,478985.74326859706,351962.7475877804,,-0.2511523013329764,0.20778594983900678,,,-1.8738061399950854,0.9242315672591369,0.664981971220029,0.40972257887013647,-0.8073321887886205
2020-02-14,1.4919313398357534,2.9385634760106605,-933895.0671907532,2.298493020771144,1.918494479652729,2.2812797231335433,1.7121077741352206,,0.809403617593465,0.7270411579254252,,470293.4629145085,330424.5314266546,,0.6778493664924223,0.2870113396626646,,,-0.967587865431141,0.9127724497091857,0.4628026878757908,-0.14580888481940804,0.34309755911875545
2020-02-18,3.106560634002655,4.96908773407813,6716942.212069573,4.8283560636329135,3.2469526294513305,2.8121219030182223,1.8821250313224032,,1.087169130211429,0.8555157336517812,,714128.1125623162,456703.39003224135,,0.4697200599878193,0.40153784970789147,,,0.45831270226076914,1.0506741231146313,0.8911820204767081,1.303708303382601,0.9761473974941541
2020-02-19,4.296081102397352,2.4013429329032725,627790.1308413306,3.4616446091922413,2.6431515896718256,2.7338787374375,1.972674006324164,,1.0486521298819276,0.8618109785433656,,683222.0476201179,430297.8292090088,,-0.5816750993749503,0.32633139780291043,,,-0.20029041058799157,1.0983314241258275,0.8921520980039944,-0.6213465739856928,-0.938495881763651
2020-02-20,2.703320705690656,1.2459661893366023,-2959564.143078154,1.9968606025289724,2.288120943565948,2.568223854627256,1.966564287912633,,1.0527076784472358,0.862486967621568,,579221.0620552565,368253.4056714856,,-0.7745696236772354,0.2669265489385919,,,-1.2335377690261846,1.0998066660960069,0.9090377243144807,1.314562441347076,-0.18841076156741376
2020-02-21,1.0392213532337973,2.2302475775988206,-969273.846126514,1.2260833349576377,1.1195680744883063,2.757041581985497,1.993624226194497,,1.0521543038138117,0.8673491107363444,,595730.894463686,355882.5681295682,,0.7636408667296816,0.3242040127377762,,,-2.2394670133059584,1.0690199302873686,1.0276723740481246,-1.765534244539816,-0.05753522233854925
2020-02-24,2.7441873307098223,2.299004206315306,-2395794.191671116,2.351646743902803,2.8867639677361208,2.6291297280464265,2.0438023528787603,,1.04097591022864,0.8706509400273678,,526458.1527138859,325307.044579151,,-0.17700890133491826,0.2518409181232695,,,-0.6252694461183957,1.0975374553669983,1.02815971589909,0.051679335993668994,-0.44697598095162505
2020-02-25,1.7515199687439529,1.7634825672842425,4302600.719860358,1.5804832074485144,2.216368383179356,1.988008694687649,2.0251516175128694,,1.0425680819101724,0.869291791973276,,658502.7709256441,412813.3276498109,,0.006806620822218235,-0.018511088791377615,,,-0.4527372732452663,1.1160248353021611,0.8151538392189416,-0.7619293378603086,1.1649008921409343
2020-02-26,2.011929996264845,2.7912499180541595,-1551754.0757367045,2.5416899972430738,2.1276425688744194,2.0659900917178264,2.0983509351741625,,1.0423837048053317,0.8830149156017331,,620294.5640381605,378557.96687784774,,0.3273950362908398,-0.015542192470707457,,,-0.8817747504415216,1.1054323825485244,0.7083880060334323,-0.7087772730521872,-0.9418470679171109
2020-02-27,2.7019634672427504,2.485197025563528,-2349748.776215596,2.364714286611518,2.8053424394500777,2.313836258963211,2.1865191366243675,,0.9932426321533712,0.8882043490819067,,383022.1861000259,343545.0925095798,,-0.08362677646436932,0.056596021227356616,,,-0.8195539500629118,1.046351973220937,0.7111021792705707,-0.32612570546278224,0.21449089379004097
2020-02-28,2.7427519006541434,2.7716110492281203,2225193.8837339003,2.757306180908237,2.850292688470006,2.4221089532890714,2.2316861985468064,,0.9985340898524454,0.9001690573587885,,525769.729607786,390529.80335966864,,0.010466997662322829,0.08188118637568023,,,-2.37530087633498,1.0032978139653463,0.7702479292905569,-3.930244573130018,-0.6136643742863178
2020-03-02,2.5645964657620226,2.623901973161152,-2323295.033359258,2.567678388822765,2.8731169651123203,2.48708850665824,2.3045004589034854,,0.9695329143936512,0.9012732122685689,,389690.39416520874,89653.40697859135,,0.02286136963836176,0.07624881959542554,,,-1.186006580194337,0.9078460226847909,0.7365007803864825,-1.975406281081807,-1.1242447096891346
2020-03-03,2.280307619821912,1.355496418185968,-31170.811993137468,2.231777942463013,1.3811314046777916,2.4054912768385854,2.3610717005558897,,0.8696129094275822,0.9012067279700807,,426248.15352685546,41427.55941562893,,-0.5201426073168874,0.018638529444938656,,,-0.161758585943715,0.8623433062745522,0.8122831131385312,0.3479169461207333,-0.8965220534427748
2020-03-04,1.0629113928108804,1.6688391955065622,3453892.7670725025,1.241955781805613,0.9473167721241004,2.1810091323290663,2.2646103798458945,,0.8313350649637667,0.90109033066033,,72657.18150997609,183944.0122832491,,0.45111655211857177,-0.03761505197841361,,,-1.222004367964495,0.8432985648117677,0.805235408182211,-0.04597820489793896,0.11547880299248267
2020-03-05,2.076417941653096,2.7860107293853176,-2990213.7302270504,2.5043079164586537,2.626437311121899,2.241171873093424,2.302964937561783,,0.8370787149531106,0.9127642596075196,,23356.747499946272,143534.8293130339,,0.29396646084591427,-0.02719850934387729,,,-2.1026741843065895,0.7729247363052584,0.8739600001763795,0.358034037791679,-1.2012641300259994
2020-03-06,2.5606455875321537,3.352721070730897,2095512.5550107989,3.198972983979477,2.8957732874145865,2.3573938773939793,2.383990721655756,,0.8571136585088089,0.931307010726145,,158981.5580143411,199566.940747541,,0.2695128667235582,-0.011219137651540735,,,-1.1933636259898486,0.7618696218678844,0.6873660656046143,0.5211017680061142,-0.5428151743041687
2020-03-09,3.5689874231860728,3.4227519432259594,340099.5167329125,3.2960330069923334,3.4787750963636093,2.5171638714069404,2.478665457311288,,0.8622926011783927,0.9542654500880073,,278597.390927837,229554.28739544682,,-0.041837031327882336,0.015412526591572693,,,-1.699679467903227,0.7524903693541898,0.7270097440675375,-0.45139196366199175,-0.2245821229814153
2020-03-10,3.1271932404110228,3.551976953303898,-232617.6828017002,3.5881179355891035,3.112346923533765,2.956459978430527,2.540520463243746,,0.8937229080246603,0.9820187743713334,,108500.531250126,196008.43018119826,,0.12736846278969569,0.15162363255147412,,,-0.7428186076112568,0.7310142118838462,0.5218993669877949,-1.6131654381692015,0.7868563226224896
2020-03-11,4.038454085478247,3.642469085270012,508855.86687254487,3.6103321638900248,4.151790662346459,3.3511859563832167,2.5830159794669023,,0.9259624345682219,1.010416597442624,,212689.6905245427,212280.9077065342,,-0.1032001948110563,0.26035659952570933,,,-0.613488857294599,0.731887334480714,0.6310249910324486,-1.515414277855863,0.6798744309113212
2020-03-12,3.4735479086613807,3.6816418985442,-1098737.0492889946,3.6644964568732696,3.3539966946824684,3.5303121902149934,2.6633860442247212,,0.9489512703084161,1.038899837947377,,247885.05241924204,194613.34812432012,,0.058182297085644166,0.2817880439514303,,,-1.1695721435000364,0.7322772677554877,0.42898993211922076,-2.042801499901657,-0.11022659231860042
2020-03-13,3.551291879947581,3.2441277433475406,-1405836.7598816475,3.154687204628612,3.557019537694508,3.508593524738322,2.7612844843517172,,0.8990780684476207,1.036018747436904,,51449.32423116466,122688.27680013799,,-0.09046493331084796,0.2395192876227977,,,-0.910476832721764,0.7075498497051403,0.4295789931588021,-0.9204459982420451,-2.220145315512154
2020-03-16,3.607767504209356,4.1667907143189495,1081147.4013334997,4.1335738703179565,3.782572036246968,3.6574012789569204,2.822695846267132,,0.952201850125154,1.077113748006351,,152201.44765737728,166804.3963669746,,0.1440569654758001,0.2590604599969107,,,-1.0469638302564517,0.707480994459027,0.22422993461901194,-0.7232995984604228,-0.29566213382268536
2020-03-17,3.982905310417113,3.863204276312764,1642774.8911940604,3.9503563513267608,3.706843506345521,3.7196467435586933,2.767401673378864,,0.8473360623954524,1.1062667550402543,,-101506.91838639832,198528.22417924367,,-0.03051456797213999,0.29571984643855914,,,-1.4125855863878058,0.6198604459484496,0.2974497012022003,-0.4795263742549605,-1.1672316916603185
2020-03-18,3.8593777865970793,2.622848804172492,3490034.2284247577,3.3735826605351207,3.0300588747650075,3.5157226873391894,2.7784769669423244,,0.8437395750014103,1.1091678968867682,,41605.286492773026,253785.15568562274,,-0.386244918406386,0.23534218112158298,,,-1.0684989243892395,0.5816952891091294,0.18704091128005593,0.43433882793268414,0.019430284551418864
2020-03-19,2.916110257774406,1.4544210247283011,-827242.4532346465,2.6131477723228045,0.3947228403821796,3.0702785125760093,2.78889970871191,,0.8248889916308776,1.110817857276705,,148221.37098494841,190936.93902187172,,-0.6956427244567848,0.09612112978121952,,,0.7967974539601292,0.7268508825404272,0.8724447462006296,0.8791217451491186,0.8007545633374186
2020-03-20,1.480122077213213,1.2966071218285826,521004.5842421213,1.2303675391586353,2.3022213415827366,2.680774388272218,2.7422176859233973,,0.8825696888541915,1.0814526516015681,,222735.29250338016,147234.451889892,,-0.13237362253901536,-0.022661263825374846,,,0.06938967501251306,0.7122595801313154,0.9294919767455824,0.2823491393666605,0.6665570874199067
2020-03-23,1.136374025352744,2.492376275051832,476915.5182188852,1.8814748093541096,2.191207913328352,2.3458915004187944,2.751886289360224,,0.8785085675594301,1.0764847889881697,,366370.7779978802,176409.32898381073,,0.7853940689473417,-0.1596210995383233,,,-1.1720443072592959,0.7099962473989461,0.9482969158520284,0.037252672372686986,0.5154635156594827
2020-03-24,2.544311524188526,2.7448256282721566,2429185.6534145987,2.9332073067083364,2.7573492906937678,2.122215770810673,2.80095344240962,,0.8472470896406042,1.0507643317024518,,272700.0246755922,213037.3727331166,,0.07585745708811588,-0.2774991565857257,,,-1.73807833671343,0.7189927569982296,1.0293864186845383,0.3703341848189642,0.11188000079210114
2020-03-25,5.234500999790484,4.6550215869808405,12380331.93738211,7.374951162317654,5.217092348491871,2.5286503273723424,2.8941420258559534,,0.9431893617938072,1.0889225622885772,,969304.325331533,466926.15004487784,,-0.11732497168411817,-0.13500301002139728,,,0.7691164401478339,0.8242689939078723,1.1511746865866341,0.7713321538340788,0.7091055570109329
