Date,UNH_Open,UNH_Adj Close,UNH_Volume,UNH_High,UNH_Low,UNH_MA_5,UNH_MA_20,UNH_MA_250,UNH_realVolatility20,UNH_realVolatility60,UNH_realVolatility250,UNH_avgVolume_20,UNH_avgVolume_60,UNH_avgVolume_250,UNH_log1DayRet,UNH_logMA5_20,UNH_logMA20_250,UNH_logMA5_250,UNH_log1DayRange,UNH_HL_20_realVol_20,UNH_HL_5_realVol_20,UNH_logD2,UNH_logD5
2020-01-24,25.13764782218962,19.466853180653032,-215470.6412901632,21.2605692736864,23.328892246166703,11.244709183235916,18.29345130211169,,6.942330755964874,,,41551.0782486683,,,-0.2556534533079676,-0.48664542025566304,,,0.7267381206996707,1.6807155753527774,1.980306361959232,2.296181678560797,0.19647955566344746
2020-01-27,18.516546351390986,16.43805683011962,-1712197.6616562384,15.166292698031585,21.77716719215951,11.111448504532746,18.353076908282485,,6.919860129226993,,,56166.9049770672,,,-0.11906554476091587,-0.5018212657707162,,,1.888715943770679,1.7147045830323946,2.1448060258662585,1.360152356057568,-0.40601016635165404
2020-01-28,13.131693423951674,15.15111641291773,-404769.9960697848,12.672903124273034,14.435943178630197,14.625595808290347,18.32517024370416,,6.932197847895671,,,77042.69123934003,,,0.1430455662192172,-0.2255024066561176,,,0.5670396225888263,1.7143948028628901,1.7354776480205216,1.462268055669226,2.866234820431865
2020-01-29,19.24430728228586,16.572037324900236,1893418.9900966585,19.31312622812976,20.340991015473094,16.033866724608362,18.386030143509892,,6.910055616288497,,,179210.11152649167,,,-0.14949851490319355,-0.13688798938454277,,,0.027483628560507168,1.713911818473874,1.691776956441576,-2.0100610509649934,1.9518005638187865
2020-01-30,13.105942027059342,17.570244373770493,-2150395.242523825,13.997189628500564,13.787576905053555,17.039661624472224,18.320715270888126,,6.911348744307363,,,115653.38085419177,,,0.29314109346523026,-0.0724887381693323,,,-1.562493624909077,1.7594890860860488,1.2566056781471069,0.8834071284730449,1.6152160864510428
2020-01-31,19.402676256530867,21.531446904050995,973360.218073336,21.76943820537315,20.489220509670982,17.452580369151814,18.282473171263927,,6.890277095669019,,,106693.48571352827,,,0.10410350528542857,-0.04645534083331413,,,0.24703013823776973,1.757986589569625,1.236851587277372,1.6012866971898936,0.7249334629391238
2020-02-03,17.766794786683874,10.987453433088548,-298651.97776031774,16.812058208257014,12.958282528932244,16.3624596897456,17.428258916741015,,6.668213710295483,,,16427.018083827268,,,-0.4805772289050688,-0.06310329685305137,,,1.3490533636601207,1.728010942455751,1.0683795273869903,1.884458810527708,1.6957263175982666
2020-02-04,11.788440366531262,21.022376836800905,-373468.7231187902,16.991577519103117,15.76214249363295,17.536711774522235,17.31380532927205,,6.580994078246083,,,16816.79072300958,,,0.5784680127050117,0.012792320087707643,,,0.20655473497445553,1.7105296842947133,1.043006523042403,-0.6751696152254858,1.7700693337687203
2020-02-05,21.40048491108988,9.439246714960888,1744576.241345481,16.963543477151774,15.760885248189624,16.110153652534365,16.655819658278887,,6.681857161027893,,,8251.322193019489,,,-0.8185374013383349,-0.03330994952614258,,,0.1845342976779587,1.6776640542300156,1.0443900762386407,0.43709730509417605,1.9647025477464763
2020-02-06,11.94416285288554,16.07499535697258,-1847204.525401084,12.795492700339992,16.84176461590073,15.811103849174781,16.340119272139308,,6.5444702143172835,,,31421.748142043514,,,0.29702228644199913,-0.032910920335497425,,,1.3977959425082738,1.6965299939813907,0.6363799595204221,1.598858442639848,0.4022927593920129
2020-02-07,14.882076700295585,20.49839580924549,-134648.7224276308,19.152819676383103,17.613243531641672,15.604493630213682,16.285227256933364,,6.502533733615759,,,73696.83872334028,,,0.3201890470160664,-0.04269946762103501,,,0.43150714785523886,1.2220004318670201,0.6100218116253919,2.4032580577172022,0.03251665145590079
2020-02-10,22.69441894097,20.72907018974485,-812463.2551697327,21.57342974565438,24.657233929898663,17.552816981544943,16.32501994409553,,6.528416427252024,,,-17206.803907778456,,,-0.09058196055034502,0.0725155519480485,,,1.126163959601034,1.2197254235732706,0.5579219081078417,1.5377431439885336,2.2764070953225404
2020-02-11,24.010431103143475,19.35713390868437,-791014.3420904693,22.035779211220387,22.68558422249004,17.219768395921637,16.64034554354678,,6.514225841240825,,,-75708.6718303117,,,-0.21542733623928859,0.03422784817934258,,,-0.43108294375832656,1.228717432534078,0.7349344880813172,0.13213458052754243,0.5099710155623258
2020-02-12,23.43869480710936,22.84806935434156,-91949.769569227,20.52605034692442,22.865125837193546,19.90153292379777,16.31650934271698,,5.990390763236245,,,-152611.75840507387,,,-0.025521659248742425,0.1986193217656236,,,0.84975576167256,1.1999623264842159,0.7140081527441198,0.7509438850419653,2.5959128962267086
2020-02-13,18.931875971516888,14.44105413372651,-517170.78325540526,19.77185398149996,17.666794868739515,19.57474467914856,15.97841035588829,,5.890062282815285,6.155748485993212,,-173410.7180736012,-9730.753783203541,,-0.27077192901019137,0.2030017402944094,,,0.7443435488115203,1.1936204870247693,0.5991619759448665,1.5925114191876348,0.49099502470519896
2020-02-14,15.995344622794365,18.222889293523,-434332.0275562888,16.6543463495546,18.385641334862584,19.119643376004056,15.855356639651367,,5.8117686866178415,6.154043490536463,,-126110.04580352436,19688.209700551583,,0.13038073856227958,0.18720885400081386,,,0.5488696749093454,1.1815222211530236,0.5959367205476742,1.5315153022754333,0.8222026718949779
2020-02-18,15.227741154945306,10.850578307166018,743104.8933026267,15.420436189457604,10.335061702208606,17.14394499948829,15.542667543827895,,5.908462961851519,6.206416279551667,,-72617.0507041896,19929.95871395611,,-0.33890046164221943,0.09805606319165167,,,1.6263686722655242,1.2011295458496203,0.7381579689907587,1.2782847359346512,2.2903598566448964
2020-02-19,15.73597407886325,14.211850155286498,-414587.14268005337,12.424190039333295,13.970187712709674,16.114888248808718,16.374241056885733,,4.158604042214994,6.038265723287414,,-248451.9239443597,-40234.568539061824,,-0.10187329926610447,-0.015965852139739677,,,0.4356694452329067,1.0770742824364412,0.4679359116776049,1.38905034446569,1.63808051905734
2020-02-20,14.362804603060852,23.016887452179503,1692454.6673397198,25.18016336575272,19.78610342352192,16.148651868376305,17.0485512923292,,4.08322846266307,5.392379227204262,,-177772.7698527833,-37010.14971976487,,0.47158633239021985,-0.05422866138564258,,,1.685298337416415,1.0845483759977803,0.6018700930990636,2.498670586147221,-1.7789334878876115
2020-02-21,21.418293066316156,27.712717596287405,771664.8397607198,25.93972503731831,22.87552930295641,18.802984560888483,17.807123678421014,,4.580752378832678,5.510346872843169,,-118987.24803252346,-12148.148839837855,,0.2576460537664337,0.05441702658510775,,,1.1197851318098788,0.8028236336043956,0.5838873611350556,2.6027539382690827,2.585631195616748
2020-02-24,22.270413969530157,18.475221251347904,1455827.2736979458,23.338285828259103,22.04583528954745,18.853450952453464,17.757542081955755,,4.567188703531528,5.492538008001189,,-35422.352283118,41055.750078282246,,-0.18682862728146446,0.05988563983856166,,,0.25654005874685903,0.8075893342938647,0.6603906460277493,1.5132939493120037,-1.3770097653839157
2020-02-25,23.99974117301801,22.095307501182987,-353949.95603399817,21.935698238448623,24.831102018902385,21.102396791256858,18.040404615508926,,4.6555003330204805,5.417044637404213,,32490.032997994007,48605.07286517908,,-0.08267779011697791,0.1567726828530644,,,1.0631245764127712,0.7598174625227733,0.5745698639789018,1.7258707205174846,2.4198995027750936
2020-02-26,25.4918607650948,19.80898110050711,-713518.2927820033,21.26715675612621,25.047144895103685,22.22182298030098,18.27329784988839,,4.619723590259393,5.417212907583445,,17052.61816238308,50081.45141301952,,-0.25222378973731,0.19563396277499465,,,1.3297208717899267,0.7773474123023899,0.5263333375097157,0.2880019081682904,1.7222541352440206
2020-02-27,20.317418033866176,16.586993189266593,-875066.8324734257,18.367978265042357,18.704120585834573,20.9358441277184,18.27404564310671,,4.61943491536312,5.364178104662496,,-121371.67296612114,31178.601647557975,,-0.20285970395719852,0.13598093773965628,,,-1.0902206349146266,0.8589714528041273,0.9964122406394519,1.7062586438563667,1.8609580937772905
2020-02-28,18.72375282732756,19.316626711471883,-468356.4093334486,17.605215883019696,20.44815292028599,19.256625950755296,18.36136475999178,,4.621935948348939,5.267110550322069,,-37269.73130660232,42485.33540256126,,0.031173290181388928,0.047606490980158206,,,1.0448376858412443,0.7006008915207071,0.9859393011046673,-0.7085565188663397,2.1277662266753494
2020-03-02,19.141885172037803,20.18148644455493,-716982.8881343338,18.348529035689296,18.70502686641359,19.5978789893967,18.293866737016977,,4.582896399638596,5.202073205055178,,-121786.88661698581,32894.24111211304,,0.052886796495365464,0.068855492865072,,,-1.0314271240711415,0.7964721524425142,1.21409538082713,1.2794030230422928,0.5343068843551676
2020-03-03,22.53230425458688,15.658294026890218,-4270.584648610093,20.126412052632787,18.568960170894517,18.310476294538148,18.52740876670706,,4.301331368777119,5.20965497186594,,-107067.81696140041,33664.073192791664,,-0.3639492777916773,-0.011777819464291187,,,0.4430510766521575,0.7797521790339808,1.141456087836963,1.297007492957802,1.8620646863248933
2020-03-04,15.918339471090036,15.029138982904383,-71381.15095522068,15.147978613028414,16.765793399223668,17.354507871017603,18.227746874012233,,4.327054791153866,5.22471778880175,,-91963.43835322195,27505.866515488022,,-0.05748095483899387,-0.0490926943472176,,,0.48107634125289805,0.774917508797154,0.9704605915248589,1.6394524286184935,1.5644075161676447
2020-03-05,12.948754206652836,14.221294097761898,-441978.1273428609,14.905118317988524,15.916433531089863,16.881368052716663,18.466849243152286,,3.9297461421386326,5.210713785880493,,-201291.15678763908,-37961.49248288379,,0.09374084244329943,-0.08976666018872193,,,0.011251674926990272,0.7808799075940165,0.7751358982643477,0.36255755777769344,0.8610735772080386
2020-03-06,15.17064843092507,16.855444324314732,-58345.79262035317,15.654539036429128,16.890145986550948,16.389131575285234,18.505871691519395,,3.9085627716693043,5.170322117972615,,-111848.2201486025,30.733096727255422,,0.10531117317172495,-0.1214696641403852,,,0.21156230694273093,0.7620877221989034,0.619230796075845,0.6022949869284131,0.9006418796572077
2020-03-09,19.712957239537783,23.050551726674456,314795.4636419576,24.80755154613712,20.056331983867352,16.96294463170914,18.63347948739084,,4.017191249278916,5.210696179222205,,-89376.01084512308,27710.30385869634,,0.15641355780644697,-0.09392869770458363,,,1.5584013350434516,0.7943988007804194,0.5994690924146875,2.178070937345637,1.0539862910517936
2020-03-10,18.540043068517377,18.49845900513216,-350332.36546381726,17.653248237097813,17.69861077596275,17.530977627357526,18.521948928160207,,3.9867981742269647,5.16914984595154,,-66269.4663598273,40539.92654855033,,-0.0022454515452567793,-0.054986991188446056,,,-3.093068649679784,1.134506527600728,1.7416924216686684,0.49653277438795973,1.0438621414161626
2020-03-11,19.963672682586804,16.091454289262316,1552393.555189968,15.710585588880832,17.14025265766739,17.743440688629114,18.358664947189105,,4.017548159260378,5.169948959699675,,50900.92850419456,77052.31501802459,,-0.21562591450561167,-0.034085758297345455,,,0.35744159813487847,1.118119671972452,1.7310515407434717,1.9400497874046019,0.06045077739618824
2020-03-12,19.118431208034707,17.841978739977975,-541952.6591090029,18.24262129395061,18.713748838436004,18.46757761707233,18.108360416470923,,3.8765987301088805,5.1420936739234335,,28400.78402720577,66895.43859832967,,-0.06909881754881178,0.019642900222202046,,,-0.7526264265383272,1.1434030250070963,1.7424231722123535,-0.42086264638543136,1.286663135639293
2020-03-13,17.075309888518376,18.426156415149023,878433.4578526653,21.89989918228943,19.08629675470769,18.781720035239186,18.30761553054205,,3.7793771659459776,5.1420486756210595,,98180.9960826093,83173.69282664657,,0.07613764551805591,0.02556693576575746,,,1.0344656649799866,1.1505208790461932,1.843886876255036,0.8478843137698149,0.451529077573449
2020-03-16,22.65748712153737,25.517970762405756,-146047.9275711854,23.9994635294338,23.474943801494906,19.275203842385444,18.67236960398619,,4.108471843190836,5.231163401369287,,112595.20108186446,78002.63617729144,,0.11889258518604354,0.031774624967662785,,,-0.6452722390049044,1.1711141891076988,1.567397966278137,2.0380975388572353,0.9031726795202151
2020-03-17,25.454067606471934,23.06585571645951,390480.28605224495,24.71535084605821,26.19031819747852,20.188683184650916,19.283133474450864,,3.7792572916947487,5.26605881527996,,94963.97071934538,72015.92063750482,,-0.09852214105517221,0.04589140844622622,,,0.38863585491650854,1.129423579742146,0.7586931166118234,1.53464955838613,1.5189433951834252
2020-03-18,23.60071631285254,24.07995516107397,-443948.1720739133,25.05589413311972,25.704450386936745,21.786383359013247,19.776538724740234,,3.7261207203477458,5.137479908929056,,93495.91924965239,37540.78626641729,,0.02010269454678181,0.09678883583756473,,,-0.4330065344741918,1.1381886019831544,0.767823829191426,0.36326410856669683,2.078003116618819
2020-03-19,25.6195569613634,23.882171560059845,-157236.78525135526,24.29878111898566,25.39595783276698,22.99442192302962,19.81980293013425,,3.770484138278329,5.128365411144247,,1011.3466200986295,16078.83423127789,,-0.0702237828913806,0.14857007555721483,,,0.09274025654340941,1.0829528428091992,0.6699508265441277,-0.20295393567197467,1.7984359352917825
2020-03-20,28.998027221258155,18.696339301582952,389090.7531390686,26.816447575649534,22.379848137864517,23.048458500316407,19.36898401539903,,3.2848437984412606,5.125625526285053,,-18117.35771098393,-99000.5572297943,,-0.43890005539582116,0.1739258662717819,,,1.4898881906079529,1.1039423597185298,0.8402070717831134,1.6833602412626407,-1.3086561921238842
2020-03-23,20.20945189301048,26.02062728168528,99176.62661051634,22.780992358021905,24.939332447407907,23.14898980417231,19.746254316915902,,3.5954112968615726,5.207577519564553,,-85949.8900653554,-26607.054699935004,,0.25273917000366436,0.15898732409064772,,,0.7693394491300451,1.1128123364428208,0.723495381357461,0.7600839431281406,-0.6878482063958111
2020-03-24,24.04755222374075,22.03106093662828,-638426.9957732097,21.015471986898376,23.19153300764748,22.942030848206066,19.743041988688162,,3.5932301076528095,5.2071948691100785,,-100173.74205231598,-3838.934692418226,,-0.08757989435746612,0.1501695115721493,,,0.7775163712241777,1.1024170310658872,0.7345200298760801,1.2043892081314347,0.03420312670088463
2020-03-25,22.408554835739352,23.509348949033807,-631638.3004707121,23.339530718321896,23.24726574457088,22.827909605798034,19.9280603811145,,3.6907482736294024,5.228278916649456,,-96079.74243675142,-661.4776783427379,,0.047955371395304175,0.13585508495266407,,,-2.38309069214929,1.2010088696687446,1.4993734561766174,0.9207919193736449,-0.5610559534057753
2020-03-26,22.82017433588183,18.9711979509124,635865.504871211,22.006535916515983,22.92113269883868,21.845714883968544,20.047270619196787,,3.6148776471926403,5.208201300414646,,-20533.125569519587,12435.104330283682,,-0.18472305230271654,0.08591177139046889,,,-0.08927198588956568,1.1754560300665446,1.5032936500152887,1.1183701390519745,1.5914722132180796
2020-03-27,22.527541041334217,16.365271086546983,-14200.476310104365,20.49095749986228,18.49317137978022,21.37950124096135,19.899702837950546,,3.7053817383892764,5.218493480132211,,2174.671081647626,26852.773543079053,,-0.3195771341223896,0.0717277781728604,,,0.692039627490445,1.1617013614607354,1.3556846136256013,1.9662837425191189,0.8463266239051247
2020-03-30,16.650310539575287,16.758086296210507,-410786.76566825504,17.58208945019146,19.359333692145327,19.526993043866394,19.72853283053332,,3.770184916463057,5.205657166476359,,17484.477204951563,797.025433831367,,0.006452038452848041,-0.010268187877501288,,,0.5750639859594227,1.1424489335633226,1.328970194700968,0.7943995137961045,2.225978415494982
2020-03-31,16.95319835206564,15.781209659157412,1076.854416921502,14.868235311632503,16.595312129430937,18.27702278837222,19.73467861214668,,3.7632946978199255,5.073500486830384,,17751.849158228142,-24296.316573114975,,-0.07163653914236211,-0.07673273820619379,,,0.5464302786607997,1.1444372464987667,1.2950369824875365,-0.5377491177990954,1.832557667860529
