Date,Uber_Open,Uber_Adj Close,Uber_Volume,Uber_High,Uber_Low,Uber_MA_5,Uber_MA_20,Uber_MA_250,Uber_realVolatility20,Uber_realVolatility60,Uber_realVolatility250,Uber_avgVolume_20,Uber_avgVolume_60,Uber_avgVolume_250,Uber_log1DayRet,Uber_logMA5_20,Uber_logMA20_250,Uber_logMA5_250,Uber_log1DayRange,Uber_HL_20_realVol_20,Uber_HL_5_realVol_20,Uber_logD2,Uber_logD5
2019-12-09,0.7585277323650281,0.1007208674699029,-4135110.1282802494,0.6700349440094939,0.7117043474684976,2.109020076267032,,,,,,,,,-2.019026357849584,,,,-3.177988149488891,,1.2153645351435385,1.2203608371139332,1.035294912528373
2019-12-10,-0.1614521210476347,0.0772311432385954,1416825.1038614456,-0.3042431872229763,-0.3644949603571845,1.551175636882342,,,,,,,,,,,,,-2.809223277431001,,1.3699016227363656,0.4582664364425274,1.025762774501506
2019-12-11,1.444438428116772,1.426143037135212,7262994.808073996,1.5074066723640982,1.5010933362077914,1.3503575013416316,,,,,,,,,-0.012746991458545034,,,,-5.065091032747725,,1.587572869804848,0.2817310273053813,0.004082333629054429
2019-12-12,0.5954298940609632,1.065863868093352,3832578.977413662,0.5057840495614663,0.7094231776929014,0.8657040660251759,,,,,,,,,0.5822572374068299,,,,-1.5914058313781299,,1.564332117892377,-0.011432376437079053,0.8851167026073978
2019-12-13,3.105056024573169,4.331169481455117,33913182.422998406,4.549007412667226,3.8187508967799495,1.4002256794784358,,,,,,,,,0.3328058350795865,,,,-0.31435941493687236,,1.781543003839036,1.066442493298554,0.9830547998689483
2019-12-16,5.168162980131143,4.695843375358336,25114884.37144568,4.539111890992711,4.597834768931634,2.3192501810561224,2.0473320746574952,,1.2244022697520234,,,1907860.7196444906,,,-0.09583957319373028,0.12470641705551583,,,-2.8349258846554495,1.4521054925139292,1.759787577367662,1.2892270028792772,1.5249954165813964
2019-12-17,2.8690707630317327,2.2648987281496678,-25652914.39595811,2.4261484091081087,3.050397533727665,2.756783698038337,2.0340903889484445,,1.2203359273162289,,,1169616.686028412,,,-0.23645815509594795,0.30401593776010183,,,-0.47120575211469734,1.4530086573849577,1.963548130286451,0.7257454140496375,0.7828359465602791
2019-12-18,2.1545587616287847,3.199672617746049,56000590.51692272,4.568661773206173,1.7739876009637712,3.1114896141605044,2.106801196287769,,1.2453008703854598,,,3820430.0240951153,,,0.39546254601056385,0.38993081068413254,,,1.0277155245853107,1.5762380095852462,1.4530105355372844,0.40290901582745514,0.572971674320431
2019-12-19,3.154506583694204,3.365800926897545,-14272012.261292463,2.0539653932501025,2.5140545683601765,3.571477025921343,2.2072565891882654,,1.2625226063114308,,,3773231.990463172,,,0.06483385977713402,0.48122886093590356,,,-0.7763349493522681,1.575825672880415,1.3916155671194745,0.09613002431983729,0.832881756823348
2019-12-20,2.903284403245617,2.660709810373998,-13895107.190505637,2.3936874712188576,2.7187765980255136,3.2373850917051192,2.286048886139297,,1.2377184695423575,,,3136923.8939927192,,,-0.0872497157797877,0.3479409833293735,,,-1.1236558979201356,1.3254548022808708,1.3864090682891435,-0.6181087134742711,0.5130988406981247
2019-12-23,2.362057457487236,2.27384670239692,-11521610.804915322,2.238202879048046,2.786759521814421,2.752985757112836,2.2875508578890176,,1.2376827373347228,,,2162020.705300323,,,-0.038060063395128144,0.1852043016819668,,,-0.6004647361093868,1.3241843289265158,0.8289006917259798,0.08796895748861779,0.8845922714558928
2019-12-24,3.812966001468372,3.498000782091641,16006126.417140994,5.384035353196591,3.906691253923615,2.9996061679012307,2.363133758270677,,1.2641935190906914,,,2895668.1941768723,,,-0.08621576417850742,0.23849240080399656,,,0.390245948164338,1.3815235174602218,0.8944256298666068,-0.17758363244347128,0.2095329895664446
2019-12-26,3.023688862911605,2.674357185219332,-20078162.86159858,1.8078554805805709,2.9652416292577577,2.894543081395887,2.4576493192864333,,1.2093973653141523,,,2388200.3915066933,,,-0.12276851689572563,0.1636219364690853,,,0.14616414246648546,1.414235783149638,0.6379689151733775,-0.9150153384781579,-0.643756372952491
2019-12-27,3.248406641478674,3.685220589729454,-6864128.452177133,3.162463938817829,3.74286726095378,2.958427013962269,2.5290805666801326,,1.2387314805683831,,,2255469.1444752864,,,0.1261657734148671,0.15680188857370894,,,-0.5440320341153795,1.415013722336949,0.6109420422658703,-1.6754719105050802,-1.1412494833180247
2019-12-30,3.232236065864185,2.8474231479208285,-2001009.7855052631,3.0473247541034,2.7877730112699304,2.995769681471635,2.576396960638224,,1.2315342929591524,,,2014811.0042412996,,,-0.12675975151396693,0.1508092913600473,,,-1.3487992019039747,1.4153578919367436,0.6862148764184415,-1.754082469863998,-1.6781807925991796
2019-12-31,2.623972799904028,3.3311235018790164,-7548776.804254424,2.730694599608576,2.8531873633575486,3.207225041368054,2.597120263951011,,1.2410119689648436,,,1927007.3668647404,,,0.23862012990360934,0.211002849768116,,,-2.0997033221790984,1.4279823570616046,1.0378680999900933,-1.038184143986102,0.05569654534155724
2020-01-02,4.457602468541332,2.6864485606498896,375615.77659844793,3.7339558996542266,3.6480399694675194,3.0449145970797042,2.5881200249754035,,1.2396078027425368,,,1537961.0970744535,,,-0.5063909747302645,0.16254110076714098,,,-2.454386016816604,1.4534392109406737,1.075808130430081,-1.8265087694938438,-0.2088065423521331
2020-01-03,1.943165987898272,3.000647135990881,3036783.3530133218,2.135503838851537,1.6997114040136871,3.110172587234014,2.6166406960330093,,1.2423429593572508,,,1737705.3400939344,,,0.4345093819899796,0.17278690094482904,,,-0.830589215874586,1.415155003051571,0.8132409846016707,-1.1072201324194269,-1.1199688733699895
2020-01-06,2.91973655203784,2.0528883397201234,-4518633.98493661,2.549950869788656,2.9389879431509165,2.783706137232148,2.5448285607852337,,1.2307110097317306,,,1454931.665557016,,,-0.35224564258322005,0.08971989816155546,,,-0.9440806356316916,1.417691826267412,0.7148793894974349,-0.45640022307630745,0.4900098203859307
2020-01-07,1.9954685085420607,4.496128845147869,48342677.81658811,3.864917062483752,2.8232133665395978,3.113447276677556,2.6867069323331867,,1.2855033029984504,,,4240739.64473165,,,0.8123379057640094,0.14741430644859177,,,0.040857541994824345,1.449370900769571,1.013417407006459,0.40244836842596854,0.4999905541664822
2020-01-08,3.7430066988651234,2.938247850016065,-26782609.693082474,3.101449101212097,3.810087885362794,3.0348721463049655,2.8285832814604945,,1.1325617686221556,,,3108364.6664915383,,,-0.2420757843175487,0.07039331814899102,,,-0.3444093545590357,1.3902361683574194,0.9508625132116991,-0.121761490138684,-0.9342621246536883
2020-01-09,3.570579985343503,2.902319569588034,-10068935.114774892,2.964876619911415,3.254041408870229,3.0780463480925944,2.9698377027779665,,0.9292801191188205,,,2534076.6555597214,,,-0.20721777461303925,0.03578778737097851,,,-1.2407585493645024,1.3334490766213953,0.5093647221623325,0.46612692174110665,-1.5330742305233969
2020-01-10,3.170562930343646,3.760972523900417,-1671089.973448176,3.794915488350288,3.88609962219476,3.230111425674502,3.0865791771162265,,0.8699061928811161,,,2087372.4164836127,,,0.17076842125750477,0.0454532185109275,,,-2.394874368040157,1.0028727553994825,0.9377132129764438,-0.19513367390612477,-0.27400879534215705
2020-01-13,3.2060462436508037,2.903014922682132,-7473065.680516442,3.17636459500946,3.4593494048649376,3.4001367422669033,3.1784367298456653,,0.7312443676566942,,,1522090.1835871076,,,-0.09928865271498268,0.06742616759538235,,,-1.2623620582018167,0.9938585034551034,0.9457182887684168,-7.271090792351057,-0.16237001945365132
2020-01-14,4.099520705424204,3.670276902998353,8742809.991657527,4.516495149624248,3.832789114334549,3.234966353837,3.1453921009228276,,0.6901915519257542,,,263571.5620200637,,,-0.11060295613223589,0.02807997046967545,,,-0.3802272267067338,0.9919264535604225,0.8379821604715285,-2.400246204150496,-0.1913397683201389
2020-01-15,3.7809997760405913,3.085638464913732,3004801.354898751,2.7941923363457555,2.5445845766560424,3.2644444768165335,3.064881855400597,,0.5858397723547464,,,-841932.5888072826,,,-0.20322987189875802,0.0630805810427949,,,-1.3878645544696488,0.8911981682241352,0.7162159622270974,-1.7003283912478548,-1.9146689722331784
2020-01-16,2.2295004926049984,2.5072964298185703,-12837576.822084917,2.408086880744584,2.9436604867181444,3.1854398488626408,3.077001740484042,,0.5707311658246239,,,-201165.7101136229,,,0.11742748700528499,0.03463471762012525,,,-0.6244169457416716,0.8886070011746752,0.7857695604721389,0.15098608335239383,-0.9288109341020109
2020-01-17,2.6357980841351285,0.912503972693198,22636862.023911007,2.123552531793649,0.8686501486732467,2.615746138621197,2.9626433082314003,,0.7468316456282721,,,-1869352.1347642087,,,-1.0607488542632104,-0.12453249230318786,,,0.22705778718435982,0.8151483279272457,0.6625273772753,0.7761705917752963,1.0467814994024567
2020-01-21,-1.3843366417907923,-1.9390537796234,11981482.914212205,-1.145194210493596,-1.5666442675050265,1.6473323981600907,2.6974005729053525,,1.3189792052559677,,,-556677.3759889752,,,0.33697904572203985,-0.4931313072832826,,,-0.8640539972641728,0.814810527790793,0.5964901096963083,1.4920835819949454,1.5773420472432798
2020-01-22,0.7368183663948145,1.265754575669586,-9242938.444462616,0.1836414988711538,0.4740748279631646,1.1664279326943372,2.6276528111701323,,1.3573462068172084,,,-324068.9386868242,,,0.5410823139539528,-0.8121449506992666,,,-1.2363812330164345,0.8169570267402245,0.637020125507404,-1.04057755047943,0.877351267335541
2020-01-23,-0.3950630714074705,1.678074960043375,-8242367.136484629,0.8354705152093445,0.88598935981436,0.8849152317202659,2.5978642240524548,,1.3719781706172745,,,-160106.75526528954,,,,-1.0769530770917655,,,-2.9854088518125272,0.9379332593334032,1.1849305972522755,1.28568054527732,0.34186019892710057
2020-01-24,3.4488515784041773,2.4187509565622456,-3694732.4123793487,2.6412346098860446,2.5410572789185477,0.867206137069001,2.5439017327759847,,1.3558402840758208,,,-1145149.6967413067,,,-0.3547900265291292,-1.0761775891217025,,,-2.3008133537763475,0.919804217697918,1.2531178892835892,0.1423641024204689,-2.4242390368242663
2020-01-27,1.8552533315344208,1.8548796305582336,-8927004.512465972,1.493336198188512,2.5651629371526496,1.055681268642008,2.50292785504293,,1.3640479676253856,,,-587591.7792846763,,,-0.00020144883284201273,-0.8632748778524248,,,0.06936442548540989,0.9142895440476726,1.2018623037290295,-1.7327097121882704,-0.05935129635789186
2020-01-28,1.433566568775671,2.007679517065199,-4308712.215142424,1.5512994706595542,1.9871441428145824,1.845027927979728,2.419050801409717,,1.338865543049302,,,-459820.9674329407,,,0.33681414284119615,-0.27088081790922575,,,-0.8304693556326992,0.906586376164725,1.2061359696062448,-0.8889882608630202,1.3728882232521489
2020-01-29,2.670266781704367,0.8636059095178155,10528949.826782368,2.266558210989629,1.4742560898724442,1.7645981947493738,2.3198599394895667,,1.3783626309887294,,,166677.01318144082,,,-1.128817123139199,-0.27358380017754536,,,-0.23281249385033786,0.9284106753813616,1.329198045762586,-0.00876457588771208,-0.9109334424303718
2020-01-30,0.7004560154547903,1.7900134962849954,-7456681.854976881,0.8624720877864469,0.8890013151236218,1.786985901997698,2.2428044392098654,,1.3618315756036272,,,171281.76064531793,,,0.9382468650391546,-0.22719671763628838,,,-3.629508235373646,1.0673946149130291,1.551350006347883,-1.5247934056973436,-2.189805341880814
2020-01-31,1.842091887416956,2.109747056916479,-7117568.4277952295,1.7716288426876332,2.529622096227616,1.7251851220685446,2.213969364023195,,1.3580437651885846,,,-203377.44957436592,,,0.13566624088326767,-0.24945263493637426,,,-0.2770807937224044,1.041325082754042,1.5162291654787157,0.22005169436578254,-1.1744013819511894
2020-02-03,1.6463196626389944,-0.640555307098154,11726994.676015183,1.4486939385486473,-0.050026680943894,1.226098134537267,2.0319092418687434,,1.4851529411715336,,,231133.11657572715,,,,-0.505138985489541,,,0.4046118238263489,1.0917691659928488,1.5802988234359725,0.8881253054273861,0.9144630377208446
2020-02-04,-1.016570107355072,0.7512739098033521,-5578065.80692004,-0.4596125563010318,0.0495406368303079,0.9748170130848977,1.9668285203729048,,1.5124532639968167,,,178161.52547655563,,,,-0.7019278618373866,,,-0.6750063388897953,1.0942751091879113,1.5838552269967587,0.3063613831177794,0.22825495163152235
2020-02-05,0.8359434896363176,0.0408923536305962,25488859.873591226,0.2226584183942641,0.3884065082012995,0.8102743019074538,1.744066695797041,,1.4469968176484451,,,-964529.3716732888,,,-3.017617921897429,-0.7666020120709454,,,-1.797286174525346,1.07968153563941,1.5780768312440834,-0.3835358308993773,-0.19514718762779673
2020-02-06,0.0553304883038237,0.6932735072564853,-13196000.449927302,0.0374050577654223,-0.0229883662976426,0.5909263041017517,1.6318179786590623,,1.4365217169373266,,,-285198.90951553016,,,2.528100510522807,-1.0157586839399857,,,-2.8068750530965416,1.1296549276459145,1.2744637507552712,-2.8473053279965823,0.09234213317070146
2020-02-07,1.976023417236512,2.350414962742569,-2973711.54501064,2.091249516071258,2.303957247550532,0.6390598852669698,1.6042227483167888,,1.4159853481929805,,,69562.26897268246,,,0.17350544237447868,-0.9203964821574674,,,-1.5478362082157162,1.1321610555553578,1.211868670238348,0.8370408404539295,-1.4243372799088065
2020-02-10,1.6577202045090402,1.1033416843987958,-9174491.607283069,1.5717551284744251,1.6807356937174518,0.9878392835663596,1.471341206341708,,1.3246933663345564,,,-305607.81271906215,,,-0.4070998180190442,-0.39840963300799226,,,-2.2165857131731124,1.123144227644615,0.7931213180451833,-0.8914318473947679,0.5561222592337813
2020-02-11,1.6167341869516392,1.5870443095127484,-3346864.248144601,1.8161173473469248,1.9271081514567747,1.154993363508239,1.4055426756832388,,1.2818273639139255,,,-99297.7411004701,,,-0.018534819081473034,-0.1963288761728658,,,-2.198307926958918,1.144400737067901,0.4792062832412351,-0.2700115816029844,-0.17940134511425507
2020-02-12,3.659348953250092,3.3613337145526643,24673082.07319349,3.2942316249775807,2.9841450207880413,1.8190816356926525,1.3900955162609543,,1.254672773430271,,,697215.8629763281,,,-0.08494741589411783,0.2689593164479333,,,-1.1709036521656644,1.1257507260036717,0.6380493238201232,0.8144759361171086,1.2000977141294211
2020-02-13,1.982311241963039,2.7487817181517755,3969853.803310178,2.8156645031060528,2.947757451038669,2.230183277871711,1.3732526789228565,,1.23278376215542,1.2547516916622858,,745468.4853968995,603798.8720780357,,0.3268943440693521,0.4849016254522005,,,-2.0242494531890998,1.1371807072909061,0.45739590774444056,0.1499166506535272,0.7205231219453804
2020-02-14,2.803385228530672,3.4936112822558023,-5607728.740886299,2.8407089158853864,2.753422119375376,2.4588225417743574,1.422568421544718,,1.2985130120909933,1.2656647378516988,,1106960.8894568302,691803.9551238731,,0.22010825548445498,0.5472186084378976,,,-2.438556070301025,1.149729827496559,0.4914476510970017,-2.022852778525214,0.1338281281682553
2020-02-18,3.421392850453511,2.021910610349522,-515265.5771170482,2.9846568277481538,2.028532706346521,2.6425363269645024,1.4780387534275343,,1.2992728932538058,1.2645665517383506,,-50645.49059457248,633477.4662454445,,-0.5260048232889563,0.5810231435001346,,,-0.04486754025632707,1.1305942229442274,0.9798807863552597,-0.31900611042379795,-0.08493833527993452
2020-02-19,1.6844710712695523,2.187980240951685,-11329313.878962109,1.7008116135621911,2.505895903481949,2.76272351325229,1.6843904544562887,,1.0272591539386573,1.2599108804949206,,-1216185.3302532881,666789.7614069694,,0.2615272436403106,0.4948132230848963,,,-0.21680829907021654,1.156909592538294,1.0621985406612988,0.266686480453741,-0.5092669533924621
2020-02-20,2.10982920627605,0.7538157929207898,723903.8638427425,2.0700989179958675,1.300662890163533,2.241219928925915,1.6587935153188489,,1.04447355547096,1.265573003685565,,-717843.2148380203,698337.2468226247,,-1.0292142466118626,0.3009297886257228,,,-0.2620974638798985,1.1846856873747615,1.1389317245837542,0.23751563037135942,0.958398780978231
2020-02-21,0.2457802840259368,0.6481725364846511,1482485.2016510516,-0.1411284299129285,0.5441151481843427,1.82109809259249,1.6072983941409125,,1.068583006458143,1.281110372901155,,-231600.5979312362,590104.4507012657,,0.9697189384523125,0.12488491323708459,,,-0.37798091546333645,1.138876923934522,0.9969459276237463,0.4316575413997774,0.7422273891705758
2020-02-24,1.9160815608298023,3.0781903601287475,-352939.15955967456,2.555133110873509,2.414550959584645,1.7380139081670791,1.6402703643192376,,1.1045086569037206,1.2862847379632163,,-64510.93529025251,562002.5207151042,,0.4740596319748512,0.05788194466779046,,,-1.9619632544003762,1.1245181805176987,0.785765207655093,0.8434509995000121,-0.8784630025902255
2020-02-25,1.7115980353871656,1.846668113212626,-9968945.301231297,1.6498654410291316,1.8628367762516265,1.7029654087397,1.639859788451957,,1.104426205213218,1.2739608904424653,,-116607.97472851872,561333.5458311661,,0.07595553768145522,0.037760346183865,,,-1.5465976987491425,1.0849823772245275,0.8198182939197884,0.18106708421212875,-1.7415845663268723
2020-02-26,2.278270533511133,2.130313442136412,-2361953.788179731,1.9979710447883328,2.166111112282131,1.6914320489766452,1.6459914847055177,,1.1069134205706308,1.2739703640649105,,-19270.053380384063,592126.0412206538,,-0.0671474923696227,0.02723260746568127,,,-1.7829579118607795,1.0845360606917982,0.805449974865402,-0.05353061849761144,-2.853073681560767
2020-02-27,1.9349399844173192,3.1361659791290712,221468.9326974023,3.020825762892532,2.510922286954983,2.1679020862183016,1.7596194881860807,,1.1385622388788887,1.2790588921463086,,-534644.0980846324,548947.9731127027,,0.4829247179100329,0.20866233359285039,,,-0.6735338340437934,1.0651560391340158,0.7017666064898367,0.2542528913680948,0.8680874736492084
2020-02-28,3.6134066960805695,1.4399725313001284,-174147.46738146804,2.7578025180848904,2.4002646012502247,2.326262085181397,1.7421174399368375,,1.1407587366973881,1.279606770719421,,-170517.37870486174,642590.5829350655,,-0.9200269725606636,0.28916143121123905,,,-1.0285138613961649,0.9230696275546437,0.5361196485992172,-0.3705697297292694,-0.23344645085787488
2020-03-02,1.0435429933066942,1.949262442133847,-5058638.7576538045,1.1127601052059752,2.027171180226322,2.100476501582417,1.7340932091977055,,1.1385990737178668,1.2769131466858914,,-67570.8951977905,422337.5841007657,,0.6248294184767369,0.19167959372941262,,,-0.08947505478535278,0.9341725776124318,0.6792107581220183,0.1713478461038747,0.12126843724346197
2020-03-03,1.5778734351003791,1.4621372244957485,-2138676.636948369,1.8190846747836813,1.7135625269517971,2.0235703238390412,1.8392278357774008,,0.9959308750664152,1.2797944087841386,,-760854.4608459681,402661.3319412312,,-0.07617879558657935,0.09551760922251161,,,-2.248834416042892,0.8775919140551751,0.8621904981684274,-3.809254652720753,-0.9557311584987921
2020-03-04,1.149227941543618,0.7210414671573275,2317620.2139611896,0.6352462341212082,0.359206490711454,1.7417159288432245,1.8377162136450995,,0.9976904688275274,1.2810563043472305,,-366070.1598019066,422341.0104105549,,-0.46614899169256097,-0.053652819186399484,,,-1.2872104257702557,0.8631668331929284,0.799541430377056,0.20556676058570536,0.3430732412438753
2020-03-05,0.9673232693998024,1.0873594038636654,-6199169.094168793,1.0704138872629478,1.4240668182572769,1.3319546137901432,1.8900395661567528,,0.9231537436505168,1.2866270879675195,,-1950471.6081899076,441912.88828948437,,0.11697472987023175,-0.3499502655203494,,,-1.0394392676952935,0.8607959377932304,0.7709280822292389,-0.9814219069108047,0.7172574652231973
2020-03-06,0.9122136419335014,1.154545265498793,-366676.6526020169,0.9760023674872365,1.081986390516601,1.2748691606298763,1.9131031540688685,,0.8970744303662113,1.265800361479951,,-1309005.4183236433,504720.11288412154,,0.23558761676050324,-0.405883057444081,,,-2.2444669223684666,0.8187971534551545,0.9072216768578092,-0.8358547207665576,-1.2537680431090097
2020-03-09,1.3700149814181195,1.5564332468252502,-5786998.925229516,1.284495539667894,1.7638006449240642,1.1963033215681569,1.8734040682730027,,0.8942671093720306,1.2393799785941968,,-1449669.7873345872,384656.37906593893,,0.12757514814109552,-0.4485208966639221,,,-0.7354179213895099,0.8270132955939384,0.6993483007286467,-0.7569950752501573,-0.9343803791218284
2020-03-10,1.1522175790813236,0.7538834645030477,1480452.66043692,0.8034231501725841,0.8445497101289305,1.0546525695696167,1.8559311572782153,,0.9133162203871271,1.2490281311879643,,-916922.5739485879,288280.6766053209,,-0.4242058944514363,-0.5651751469448872,,,-3.1911011385467907,0.9097077087849372,1.0070973161710048,-0.9146375965662394,-0.3449528314360431
2020-03-11,1.089839110883446,1.1897210670750624,3022020.388933897,0.8966049209065012,1.0602115853982568,1.1483884895531637,1.836064995156331,,0.9237345913382065,1.247327439296265,,-598478.342094663,274771.36679732485,,0.08768880157983522,-0.4692650457984127,,,-1.8102901191410259,0.894178881218085,0.9803724947203227,-1.0031779899754316,-0.7578358998188551
2020-03-12,1.126947001873532,2.230171193735103,1892467.578799408,2.0179400351371406,1.5372837747606347,1.3769508475274512,1.779506869115453,,0.8576996439812182,1.213812582564622,,-1737509.0668143667,-258907.21393932513,,0.6825661429089142,-0.2564647623214488,,,-0.7326028997418481,0.9030623826849887,1.047511054338293,0.389530645684342,0.13349170797460522
2020-03-13,2.2128116097823884,3.3191873913252685,5963669.636461323,3.2309461318868884,2.591689593089434,1.8098792726927464,1.8080271527741274,,0.9000637156488056,1.1764447184142512,,-1637818.27515681,-578094.1261890644,,0.4054560627579058,0.0010238628989290193,,,-0.44744943600519027,0.9041258211601959,1.1368200906954204,0.7558713963327303,0.7722550479417242
2020-03-16,3.745663498427082,3.0214356168694323,-1723646.864876531,2.885074182048037,3.3824102221121137,2.102879746701583,1.7844183695048088,,0.8587689445562735,1.1824763946081038,,-1443614.1813563213,-179273.00067103803,,-0.21486668215733856,0.16421519458002354,,,-0.6984893444132609,0.8622307781292253,1.1421894235181806,-0.23412307740005267,0.38185686024532073
2020-03-17,2.8777328802637285,4.058512476029268,21629338.045034364,3.918830846145873,3.3059533266314998,2.7638055490068267,1.8862484627887963,,0.9978901950313643,1.2011304022562315,,-336384.0002487507,-752127.208535844,,0.3438137314689035,0.38201863598731267,,,-0.4895901680432593,0.838423345787069,0.5589749975216014,-0.3020175566497838,1.1953242163302182
2020-03-18,2.344935542545514,1.322926058776016,11535643.36660318,1.9296524926332417,1.9699589877188897,2.7904465473470177,1.8429957536800128,,1.002858706358435,1.1938319855439667,,806863.8620295137,-321999.6147375832,,-0.5724119198202707,0.4148092611797461,,,-3.2112426546373656,0.9269685102682539,1.177996107990937,0.5297511359758892,-2.0158660463456424
2020-03-19,2.230424825491969,1.3108118958475856,-9039168.27455223,1.684624568105086,1.2056060377217117,2.606574687769514,1.8708455588263526,,0.9784569095249049,1.1953243582239332,,318710.2551097651,-241067.2994716931,,-0.531545358974345,0.33164648008101943,,,-0.7360159967592085,0.9050274286159953,1.17771944368199,1.010764409246649,-0.08407826688851343
2020-03-20,0.8047788151880759,0.633376661469498,8682316.398791857,0.9624451752557696,0.7932401331235788,2.0694125417983598,1.870105765075595,,0.9794351099811257,1.2088589358332325,,678701.8149668054,95664.82059009321,,-0.23950218892962427,0.10126978263577215,,,-1.7766440324183774,0.8824331192084249,1.138282617912228,-0.371716942101012,0.9879826301885202
2020-03-23,1.2504331374256168,0.879861590160246,-3249036.5118977167,1.493449025928065,1.3503357405955292,1.6410977364565227,1.7601893265771698,,0.9598808102192614,1.2020243559173993,,533896.9473499033,-225254.56156055199,,-0.3514806690231058,-0.07005600576527662,,,-1.9441187572284515,0.8818295593902947,1.0863049519226586,-0.8417624955553231,0.7615410851663307
2020-03-24,0.5474235334121325,0.8508533700622358,-1311349.9481022228,0.7243324536331563,1.098970128331164,0.9995659152631162,1.7103985894196505,,0.9807591897648457,1.207249383786637,,966776.7150063571,87525.65366438733,,0.4410170236919642,-0.5371606155593656,,,-0.9817959208899192,0.8854420242553368,0.973385309872032,-1.525663521117554,1.1655414206318908
2020-03-25,0.981193541076358,0.6994605390889355,-4314855.56162714,0.3859949372645701,0.8418911058634393,0.8748728113257002,1.6388559442672765,,1.000504699860659,1.1960403221911053,,869131.6263339866,130013.53517355389,,-0.33846035019552895,-0.627675165119553,,,-0.7854901958365087,0.8883010659180203,0.572473274915756,-1.7125728450329452,-0.4724618166148226
2020-03-26,0.8532344297132219,0.5443855123693844,-796535.8592525944,0.5795702273720664,0.5037545519175666,0.72158753463006,1.5092669209292922,,0.9635254706935455,1.202101973867415,,818231.3867364867,150088.10061109837,,-0.44937668109144374,-0.7379256351222853,,,-2.579450207522732,0.9184221879609357,0.7337633850079425,-1.1826423979700798,-0.26601662771159884
