Date,K_Open,K_Adj Close,K_Volume,K_High,K_Low,K_MA_5,K_MA_20,K_MA_250,K_realVolatility20,K_realVolatility60,K_realVolatility250,K_avgVolume_20,K_avgVolume_60,K_avgVolume_250,K_log1DayRet,K_logMA5_20,K_logMA20_250,K_logMA5_250,K_log1DayRange,K_HL_20_realVol_20,K_HL_5_realVol_20,K_logD2,K_logD5
2019-11-18,4.021124028468691,3.1639488012517063,-926455.5259826358,2.6408987689369,3.4542876341233324,,,,,,,,,,-0.23974060449736054,,,,-0.20654597482519393,,,,
2019-11-19,4.868011327745691,3.7184824241717465,576238.779657962,4.339312031246941,5.055877425314634,,,,,,,,,,-0.2693698675448721,,,,-0.33328576711704094,,,,
2019-11-20,3.855575389001139,2.790526558393296,-568860.3900178301,3.043521444211265,3.677003727764756,,,,,,,,,,-0.32328994509188624,,,,-0.45652324558912366,,,-0.9850454812008392,
2019-11-21,3.6165937126480183,3.9100209799684578,644254.9078577238,4.036938721140601,3.90924252382596,,,,,,,,,,0.07801012020686254,,,,-2.0581012946592185,,,-1.6526661548736974,
2019-11-22,4.475943715775479,4.159485346093391,111437.24813326052,4.266993574278217,4.409224745527794,3.5484928219757195,,,,,,,,,-0.07332586396180087,,,,-1.950301578535665,,0.9208815142920054,0.31405044190876374,
2019-11-25,4.683346620593213,4.670481926179043,141428.75223172456,5.859479283474705,5.2136233326138495,3.8497994469611867,,,,,,,,,-0.00275068170456582,,,,-0.43717878634817775,,0.8758156563542218,-0.2738305213816838,0.4098110673500289
2019-11-26,4.919432936289539,3.415972985937209,155191.05705659813,3.900331207490481,4.250035923450369,3.7892975593142793,,,,,,,,,-0.3647308992128681,,,,-1.0506661492734317,,0.783549402288704,-0.2963698889347263,-1.1956428012226452
2019-11-27,4.407850158634076,2.8131000198760603,-933974.9511150664,3.8179994326006224,4.264636411811551,3.793812251610832,,,,,,,,,-0.4490999930454024,,,,-0.8060091413672933,,0.7142205607370629,0.6191679189012016,-3.7909803333740606
2019-11-29,2.5835014660839235,2.958263571514152,-179975.7919872275,2.8236223548562265,3.5339487034964563,3.603460769919971,,,,,,,,,0.13545682873063072,,,,-0.34203076857947184,,0.6439556457932681,-0.7815207625520886,-0.049445099715882304
2019-12-02,4.029203830150031,2.7437085694438323,132718.98543003295,3.2998783985041413,2.9177089024171394,3.3203054145900595,,,,,,,,,-0.384258297931653,,,,-0.9618910617503827,,0.31547446406296126,-2.6679916116774063,0.34767833923539976
2019-12-03,3.6520377867516975,3.7416159235094497,254877.5457662996,3.964457614919297,4.050273994433411,3.134532214056141,,,,,,,,,0.02423227367827681,,,,-2.455545387280061,,0.7932939822227747,-0.2441726816638426,-0.07379078881749733
2019-12-04,4.174519101271301,3.915435375838833,184905.78908538865,4.36769299264197,4.704832918603444,3.234424692036465,,,,,,,,,-0.06407263597371342,,,,-1.0872572242376597,,0.7926257353546989,0.15847856363715007,-0.6942229792206215
2019-12-05,3.719673471998093,2.86235871222128,232852.6320918647,4.008617089944664,4.022634324310019,3.244276430505509,,,,,,,,,-0.26198987860165657,,,,-4.2674676803614755,,1.5693654511300068,-0.1286778060260008,-3.0106694326181445
2019-12-06,5.040620215571892,3.5898626152230264,1924190.843086922,5.449287367616726,3.532658475548949,3.370596239247284,,,,,,,,,-0.3394152001295835,,,,0.6505678574605575,,1.8425205963578961,-1.122169307395728,-0.45950051067894265
2019-12-09,3.135838759552932,2.8497684919991,-1042425.259225111,2.6930953826136346,3.833976897567055,3.391808223758338,,,,,,,,,-0.09565892510378508,,,,0.13180122232697083,,1.999089970059059,-4.374834939245667,-2.243751037470781
2019-12-10,3.257048249957812,2.0817635174108418,-691405.119185531,2.7112712028698738,2.753801738126441,3.0598377425386163,,,,,,,,,-0.4476059610128362,,,,-3.1575329844074234,,2.112687691129321,0.4108499821562115,0.5067286864267563
2019-12-11,2.264339697072188,2.2459797563200468,-62911.5310041327,2.321119218402416,2.86860544159822,2.725946618634859,,,,,,,,,-0.00814134890098884,,,,-0.6024179807207648,,2.149806027966119,-0.5045309175987989,0.5124975969507728
2019-12-12,2.642007328246613,3.2408965009192485,-53256.729975423776,3.0502117585363564,2.8955379535420107,2.801654176374453,,,,,,,,,0.20431100949908956,,,,-1.8664368635083242,,1.5463032616620624,0.14767229764470277,-0.9714393730485723
2019-12-13,4.026284280554769,1.8602310468790928,-217068.00993173945,3.3973033500901124,2.771933437934557,2.455727862705666,,,,,,,,,-0.7721432371280612,,,,-0.4694119448765719,,1.3172292823450478,-0.9525691333285101,0.5479084195539673
2019-12-16,2.437992949338586,3.2066240132915738,-392528.36513057095,2.535455937626402,3.2518711988997997,2.527098966964161,3.196926356822069,,0.7122534098620525,,,-35538.25665787458,,,0.2740435353836317,-0.2351178432682722,,,-0.33349530629579455,1.1935951615773446,1.2125291940034395,-3.373412356652905,-1.0304242813785385
2019-12-17,3.411166410595065,2.597987604942233,125532.41010567336,3.46360698916407,3.5664370876871274,2.630343784470439,3.1686282970065958,,0.7247655876171956,,,17061.140146540874,,,-0.2723171414635102,-0.18618422618778133,,,-2.274677181625604,1.2014051833381583,0.8943739754894363,-0.30414137592290774,-0.6612143296104318
2019-12-18,3.170576972812839,2.9577983768505263,-333975.1653222714,3.36802428025657,3.768251653071367,2.772707508576535,3.130594094640535,,0.714275328971439,,,-28449.557102470797,,,-0.0694683816971648,-0.12139851040026305,,,-0.9157224613334563,1.1860887802819071,0.8603106683832474,-1.3910028830674979,-0.3399321464695046
2019-12-19,3.249063043542037,3.40578258461111,55077.50392559567,3.822722386463077,3.619907156014044,2.805684725314907,3.1613568959514255,,0.7121040522313192,,,2747.337594700489,,,0.04710808666493574,-0.11935371485548764,,,-1.5954599092515396,1.173998988608,0.8128499316637071,-0.21344699069155104,-1.8025004453861828
2019-12-20,4.059369071404099,2.716237312554682,556128.5264988025,3.550605706080397,2.8442362602309714,2.9768859784500252,3.1016677125807366,,0.6958950693541934,,,-1658.9814732455766,,,-0.40177997876971794,-0.04106215815921074,,,-0.34761688395537943,1.1775853724369971,0.8385548341618456,-1.4206329836246543,-0.1554775831527104
2019-12-23,2.949112030299453,3.2064210395416453,2216481.54459851,3.528012634043769,3.788846512373837,2.9768453837000393,3.0540144972531493,,0.6508176047580051,,,103593.2333500169,,,0.08365125581814958,-0.02559281002245763,,,-1.3438715557937708,1.165179267998608,0.7235013965987125,-1.612635293265284,-8.502433897980863
2019-12-24,3.999533303061206,2.798897468121183,361100.7572437436,3.084879448910648,3.007928988666791,3.0170273563358294,2.960435274350256,,0.5293831499311069,,,114576.83360061786,,,-0.3569521018267286,0.01893571786229176,,,-2.5645934376383672,1.1909445849444962,0.8259592339671388,-2.4930175878957157,-1.6048989133989706
2019-12-26,2.972216385525094,1.8219219778201392,-518359.5970271693,2.6488799577319924,2.6558976731786856,2.789852076529752,2.8807327239444027,,0.575203939031178,,,80899.30089642947,,,-0.48941595660658643,-0.03205610456257996,,,-4.959317548853838,1.444521203470553,1.7513819339949803,0.3253383859265957,0.12740451070897696
2019-12-27,1.9510192466839484,2.416747136370823,-235628.3899337421,2.0026442105805278,2.209380376483125,2.5920449868816946,2.860915079769141,,0.5844108828765281,,,115816.6289554957,,,0.21407055082507537,-0.09869439722791634,,,-1.5763118595173127,1.4358926773686274,1.752951146684539,-0.9619412091780645,-0.01102510549387867
2019-12-30,2.708014303162216,1.634495746186346,143307.19943419704,2.323016777694044,1.96934510230534,2.375696673608027,2.7947266885027506,,0.6446620947049425,,,131980.77852656692,,,-0.5048812921917614,-0.16244358523112823,,,-1.0393862668687708,1.414163435286375,1.5944417554332564,-1.6743699422725022,0.07857230380712835
2019-12-31,1.8134061994454669,2.738317899522997,-838728.1721159094,2.341319988476897,2.6649572768551764,2.2820760456042977,2.7944571550067088,,0.6446856745599551,,,83408.4206492698,,,0.4121368716892678,-0.20255229272233474,,,-1.1281318705898982,1.41099863481156,1.6292127764884397,-1.134537656406419,-0.7590666226903895
2020-01-02,3.39390188736396,2.625052602810321,320234.77389451955,3.2149537578356515,3.689899383010605,2.2473070725421254,2.7386289889717523,,0.6055021946924614,,,86676.2820556808,,,-0.2568793237143614,-0.19772478342176264,,,-0.7445549548159532,1.4057099999729026,1.7417764301582979,-0.009488012548531963,-1.7495919561334807
2020-01-03,3.004330178662656,4.652300329704261,544235.8912272858,4.746860593867986,3.308723055858131,2.8133827429189493,2.7754722366650237,,0.6964625458599376,,,104642.78716277567,,,0.4373071509728625,0.01356667433945564,,,0.3633489000727344,1.4630015651269654,0.7281765627200945,0.649186113355016,1.0404103959642734
2020-01-06,5.721345702115762,4.316469386441064,1267289.423330134,5.049109098929264,5.901988700841201,3.1933271929329976,2.848177770376013,,0.777226599121846,,,156364.62672468912,,,-0.2817662438791452,0.11438396945638216,,,-0.15913688809744012,1.321029613389562,0.632102059843676,0.525566511239032,0.6417076913128895
2020-01-07,4.222859941504254,4.160032725083582,341823.1439778586,4.0880545143632006,3.91961685549915,3.698434588712445,2.876686275869041,,0.8153835021720839,,,77246.24176923596,,,-0.01498966891342133,0.2512706129486156,,,-1.7811895747160722,1.252181720865608,0.8332151573013498,-0.7087327985256054,0.9264537050271432
2020-01-08,4.6173076401491,4.420406711038567,-871420.1689798462,4.617205078326698,4.69414196130046,4.034852351015559,2.955218186821014,,0.8852938213054344,,,85796.49628149919,,,-0.043580065420996905,0.3113972243669343,,,-2.564769894907004,1.2328625065884429,1.1923925229100425,-2.2639672096070473,0.52003636129569
2020-01-09,4.5937137357013285,4.5098505218089855,525344.8328932088,4.674966216664174,4.4518807901867135,4.411811934815292,3.0766225370409215,,0.9248139546393942,,,146633.99388543618,,,-0.018424780436492705,0.36045305822745294,,,-1.5002005025035423,1.1661592528721219,1.2033613420266422,-1.0503428408324602,0.6338206103778872
2020-01-10,5.35923391785294,2.912570632022444,488777.1484853032,4.612637462706097,4.309079363901624,4.0638659952789284,3.1099520808260412,,0.9051043729234347,,,174218.427859908,,,-0.6097849691582056,0.26752741815199743,,,-1.1921822574635577,1.1531072153136397,0.8785164222803068,0.41067556275970146,0.5537297549990978
2020-01-13,2.8226194169967656,2.710712569102561,-956769.7750117698,2.72384942192312,3.071857518515479,3.7427146318112277,3.0834428842352066,,0.9088238665644846,,,129042.77560809068,,,-0.04045378413447348,0.193764393269289,,,-1.0555295334083161,1.1500830341839627,0.5988680093195827,0.5873076350225269,0.47359518272576695
2020-01-14,3.181400591339255,3.7869037109467953,654617.873572954,4.030381500541878,3.646292419969484,3.6680888289838705,3.179776517438592,,0.8737777070752976,,,172627.06978332537,,,0.17422718503146462,0.14285985459374145,,,-0.9568807726404851,1.1353059550777587,0.653911113402627,-0.13429387875823257,-0.9858310367375975
2020-01-15,3.809394326721893,4.754459613389841,571651.4571720609,5.032270496552727,4.321432298766524,3.7348994094541252,3.2571682974435054,,0.942152587335819,,,220836.06089845696,,,0.22161283642705534,0.13686268885585323,,,-0.34131044499781155,1.1349268241950645,0.42588853669728727,0.7147849094420895,-1.0964559082745777
2020-01-16,5.325968585966109,3.250699242574804,-694393.9736345247,4.00009642476347,4.774661403072514,3.483069153607289,3.2898038793251336,,0.9293347790038728,,,179839.74171144702,,,-0.493724464371563,0.0570858939438636,,,-0.25545372553780166,1.1413072116710967,0.43091436672919653,-0.6232397198095708,0.2304379060917461
2020-01-17,3.934969156576962,3.7143096039181103,87821.45040294435,3.866879345468583,4.4148820287823085,3.6434169479864225,3.327629440678513,,0.9305052813154286,,,200929.57249770785,,,-0.057710222842108784,0.09066179248943255,,,-0.6014750954882164,1.1487671284353018,0.357641926465736,0.03936494262837457,-0.22097219554473838
2020-01-21,3.1697268960669263,1.316632774563118,263180.0499483589,2.9855327977301087,1.9545648591915992,3.3646009890785336,3.2231719501761136,,1.0328991855666747,,,211334.69979884598,,,-0.8785678824420786,0.04294342688890973,,,0.03049810711046255,1.18138489522252,0.37325225834103926,0.6596247645954876,0.3322345521200782
2020-01-22,2.3667178482909463,2.244121099976091,614211.8503417519,2.078971930656529,2.3276513488037267,3.056044466884393,3.199566139547184,,1.050341973832426,,,214238.86599099348,,,-0.05319016885816481,-0.045893797341708426,,,-1.3915906893489063,1.1653511839718182,0.541050042870866,0.3853906265435343,0.4335876762038327
2020-01-23,2.07081736036779,4.123429364651187,877911.4237004246,3.772579682008313,2.5376710269159943,2.9298384171366623,3.245416555802661,,1.0704789393813006,,,147310.3599460892,,,0.6887417977729474,-0.10229643665037837,,,0.21099700385650566,1.2089718152003308,0.6331220311433304,1.0320438295199805,-0.46040147981073665
2020-01-24,5.285355003664698,4.45069973772307,41868.261577704456,4.940622887651252,5.635611269396719,3.1698385161663154,3.3280066692827552,,1.0975926708167565,,,131348.73516278723,,,-0.17187846075034974,-0.04869288162898381,,,-0.3638601504700716,1.1740845694272801,0.6287152578741838,0.7914431882254127,0.18232196941742496
2020-01-27,4.986821833672963,4.1683520738364805,1453494.169957531,4.767460584535378,5.44788776407939,3.2606470101499894,3.445328174083573,,1.0526179479080395,,,229941.42351202224,,,-0.17927802819863248,-0.05509351585341335,,,-0.3850344728384973,0.7365343473235209,0.620763142029049,-3.1028118395927655,-0.789564539240245
2020-01-28,4.480388269392776,4.3813920166036695,23513.33464905247,4.475902180073881,4.65816086093961,3.8735988585580996,3.5435604180952147,,1.043206883447294,,,242898.50974116195,,,-0.022343224039889975,0.08905202300588815,,,-1.702328277591346,0.743833258041068,0.7939762839564782,-2.6691989631281956,1.1199690155820412
2020-01-29,5.401442183859949,4.000020954904421,3880194.93713102,4.928861977437983,4.868712772269113,4.224778829543766,3.661836678531118,,0.9448300948971586,,,429742.8966260031,,,-0.300366389165997,0.14300206512532312,,,-2.8109270507988757,0.865818506808751,1.226944244771473,-1.7818222933204624,0.5629814633635929
2020-01-30,4.131230201435592,2.9537915365567784,-1237579.4692709427,3.673196763288381,3.603040480465978,3.990851263924884,3.6726103603828073,,0.9349217192033298,,,409800.3317682514,,,-0.33548562048257224,0.08310187840761335,,,-2.6570299137584525,0.9489888227588843,1.1828994270740718,0.35599504889529326,0.15669415225233863
2020-01-31,3.673709827509022,2.994094010132315,-493797.7045602398,3.708518356082216,3.8063168046254816,3.699530118406733,3.6910624307489073,,0.9166211236990573,,,369098.7078455134,,,-0.20456031866747584,0.0022914783372875638,,,-2.3248465656329835,0.9920329953825491,0.9859850866869164,0.0059094495297936376,0.3761088849584088
2020-02-03,3.142581728928846,2.014781972613364,-652757.2674422327,2.6814412921655872,2.021044821575529,3.2688160981621097,3.5591865128943625,,0.959764338551659,,,309249.04991203756,,,-0.44453368139128463,-0.08510414127644148,,,-0.4149149113022646,0.9470117796318183,0.9739482987662218,-0.06292961458249033,0.7671269772102711
2020-02-04,2.159926149903981,3.1705097859558222,-812437.0232219392,2.827223130326402,3.039751698073601,3.0266396520325403,3.5018885328701,,0.9462873493360043,,,205262.72758443386,,,0.3838183594663368,-0.14584942542866083,,,-1.5486788631960298,0.9242113797076241,0.9873111633117092,-1.7349117073022087,0.1913492101704272
2020-02-05,3.794819655726343,1.7203992978602043,438316.4180806687,3.498285384417528,2.555492112505064,2.570715320623697,3.379906861508931,,1.0119469186334873,,,210087.39128957439,,,-0.7910804743692105,-0.27366395829647433,,,-0.05890824422854326,0.9452771027653146,1.1430755304803362,-1.222874743202994,0.8240094893039144
2020-02-06,2.046725248250404,3.414925174719301,-516806.3350121346,2.8899437134240955,3.2841899933980443,2.662942048256201,3.3296327846929685,,0.9820690147765462,,,227818.08298795996,,,0.511914506007409,-0.22343047827608864,,,-0.9307794888868697,0.8798364406678577,0.9046498777590998,-1.408886088186257,-0.7740673904404881
2020-02-07,4.160527619812186,3.901324773207861,-52728.92978246045,3.895183439735888,4.192163702712605,2.84438820087131,3.2992064972629125,,0.952562585022016,,,198914.3948541765,,,-0.06432571702285815,-0.14833398336090428,,,-1.214089597011491,0.8737950249615145,0.600207965612799,0.7797493166896322,-0.09735843666785224
2020-02-10,4.182055645934355,3.3605639720697766,-386623.72164666513,3.948172129281829,4.2314314236703865,3.113544600762593,3.3216061642652788,,0.9482498181575518,,,155144.35134757808,,,-0.21869409825550426,-0.06468663017204727,,,-1.2613925662370544,0.8747401606891531,0.5713177177504032,-2.9121045661484035,0.296975256334445
2020-02-11,4.093422569486052,3.622004222035741,-999992.299667209,3.934442573126127,4.490909741125321,3.2038434879785767,3.3671707469119374,,0.9392018453466057,,,152983.22511480612,,,-0.12235390905155973,-0.049721671709239336,,,-0.5861471073129773,0.8795030117583809,0.4989689199878124,-1.275395227742179,-0.795192229390577
2020-02-12,4.294902413431437,3.340660481168335,-72906.01448412891,4.208839201487692,3.785603730328532,3.527895724640203,3.3448585854230144,,0.9339917840795264,,,116607.03071195197,,,-0.2512602979158549,0.053277164919020244,,,-0.8598265854118,0.8798945412125032,0.2763638148674278,-3.9168601404533723,0.48258736051333606
2020-02-13,3.328792081341348,3.661829844588148,-396785.735591114,3.769148489310709,3.635839925730309,3.5772766586139726,3.2902270969829304,,0.8774447390709089,0.8358691956978125,,68185.17107379323,84494.32510479187,,0.09535348016293399,0.08364521220801395,,,-2.0150888109472356,0.8960652645899865,0.5385316480157109,-3.223244791107153,-1.3987529688007707
2020-02-14,4.2254954684767725,3.470361607115912,1092640.8912508218,3.514310807000101,3.608723622297674,3.4910840253955824,3.3012102152099856,,0.8782982812200577,0.8362822385437426,,157536.91431806056,118145.93205868284,,-0.1968777265060415,0.055923163856669074,,,-2.3600784597736926,0.9202289878544667,0.7536707515597888,-2.0425225065287487,-0.8417326540340295
2020-02-18,3.5200635527427977,2.827529423683288,-383702.87784756254,3.453753384288177,3.8429027882403295,3.3844771157182847,3.2568712061982446,,0.8787297344521182,0.8357906426092229,,133960.6979055352,102146.90443359075,,-0.21907570899546686,0.03843244162693621,,,-0.9437919372439739,0.9123995439132991,0.7828319154398328,-0.18116172457362456,-0.6291690381805599
2020-02-19,3.491931725762548,4.144039368415008,-3427.176632052753,4.283986933864696,4.006470689308301,3.488884144994138,3.398241535890839,,0.7709865092718544,0.8417432238713151,,120630.33657651464,111570.79132335371,,0.17121591884037324,0.026323853357751833,,,-1.2818758085670208,0.8668618852203669,0.665490328803885,-0.39500338135834506,-0.6500203631375953
2020-02-20,5.206412983423789,3.4654204355741243,359378.12660761015,4.531078329506329,4.34167312728453,3.513836135875296,3.45930650267074,,0.7215452778846385,0.8378803418694355,,107888.65038980753,106822.84496918513,,-0.4070571686734593,0.015640220657259504,,,-1.6638666317552062,0.8714111213923679,0.5638917367094967,-0.44958783798738067,-2.0813637526979627
2020-02-21,3.4064213210740206,4.640226120390253,-205752.40392259392,4.714473996095293,4.086772712378526,3.709515391035717,3.4851463404576934,,0.7550560173045149,0.848916554370979,,53705.45900865662,101536.35076825424,,0.309100823633748,0.0623912108712806,,,-0.46569088854879787,0.8231471055018191,0.7194057428605093,-0.7008029070424793,-0.021840501032910336
2020-02-24,5.268315062764998,3.7559048033834017,-602563.5245158343,4.850404787786196,5.330546394999296,3.766624030289215,3.45040659374071,,0.7236225382106971,0.8312152838182372,,21483.86970397968,89136.47948912827,,-0.33838137318293765,0.08768704023658105,,,-0.7336742035612852,0.8051465825225766,0.4685528934439639,-1.2362055154658411,-1.2533619609193016
2020-02-25,4.324536818972511,3.8313846185457336,-323897.8327918872,4.446486089696371,4.485981034136152,3.967395069261704,3.433558220976173,,0.7098177367251057,0.8343767110661547,,-67385.73043349122,81151.66465832017,,-0.12107878370692098,0.1445126198200319,,,-3.2315826041326394,0.8808887862536952,1.087062354543219,-0.21215229972819222,0.0038477826429909614
2020-02-26,4.520832066022734,4.026712856696079,447306.5417073328,4.121291627677778,4.83310067457117,3.9439297669179183,3.415824262980794,,0.6890167219894338,0.8382281184848427,,-46196.07008057721,104173.02287202682,,-0.11574568749919893,0.14375879966550267,,,-0.33994559610567826,0.9127174302376478,1.2042694972878196,-1.3063449994176828,-2.142794532501402
2020-02-27,4.297157213248134,2.8093175223084472,488039.234978745,3.811635207872413,3.377360506288852,3.812709184264783,3.3562890913509946,,0.6873217563713642,0.839397060377681,,-215803.85518819094,115306.60665479302,,-0.4250121116462043,0.1275040818951002,,,-0.8340779921544555,0.8554309299798869,1.196492838807349,0.021827141522104895,-0.4214376223642587
