Date,FSLY_Open,FSLY_Adj Close,FSLY_Volume,FSLY_High,FSLY_Low,FSLY_MA_5,FSLY_MA_20,FSLY_MA_250,FSLY_realVolatility20,FSLY_realVolatility60,FSLY_realVolatility250,FSLY_avgVolume_20,FSLY_avgVolume_60,FSLY_avgVolume_250,FSLY_log1DayRet,FSLY_logMA5_20,FSLY_logMA20_250,FSLY_logMA5_250,FSLY_log1DayRange,FSLY_HL_20_realVol_20,FSLY_HL_5_realVol_20,FSLY_logD2,FSLY_logD5
2019-12-04,2.244853678553202,0.9982768320474786,-88700.96394601895,1.9359899274426056,1.313591051882728,1.8645474665345891,,,,,,,,,-0.8103649967932935,,,,-0.47417411273932125,,1.6573005386813564,-0.06976874657551542,-0.9782071957426486
2019-12-05,0.7424774137244654,1.1976215829488446,319987.1667415227,1.0567464126803472,0.9065611371004554,1.5484846083619335,,,,,,,,,0.47810040378952845,,,,-1.8958855765488285,,1.6445297005107198,0.2725452536017329,0.45762374552515744
2019-12-06,1.2751068069290046,0.6310813902220431,-83395.83444337593,0.7597714455796947,1.1873963314924758,1.4537581147142784,,,,,,,,,-0.7033503839123608,,,,-0.8495089024770818,,1.677002767946723,-1.0018610336422717,-0.7473236415158553
2019-12-09,-0.0881206134143912,0.9253028160792915,-275547.2055914857,0.4437477225803032,0.5159363901800873,1.2526414187000334,,,,,,,,,,,,,-2.628472203854367,,0.9681796219196432,-1.3007819618478582,0.005567950226607168
2019-12-10,0.2806449666814608,1.5740259208445817,-435.2197263232665,1.1454637413314614,0.7106888533911864,1.065261708428448,,,,,,,,,1.7243014902533955,,,,-0.8329268808301418,,0.8967240490302791,-0.05874782032422788,-0.06518027223397392
2019-12-11,2.565733350753419,2.130810769983533,-22222.500657087425,2.1054652627942243,2.3867769102624035,1.2917684960156588,,,,,,,,,-0.1857417940058201,,,,-1.2682921584843738,,0.7667894917183957,0.186901016629965,0.1244575451984963
2019-12-12,2.5847054968162446,2.052503873730526,1396957.3320553545,2.089208335305873,2.363548950767297,1.462744954171995,,,,,,,,,-0.23055112407377737,,,,-1.2933848225086286,,0.7347147678010854,-0.7371451446241062,-0.15679149112335422
2019-12-13,8.028255814016198,12.328760617414774,16006595.447763504,12.897707321378489,5.946709961373459,3.8022807996105414,,,,,,,,,0.42896749882705315,,,,1.938885154317533,,1.68130865512247,2.322186704738075,2.459390465478234
2019-12-16,7.703422329211325,8.195326701259535,-2015144.4102549031,8.239653926303895,8.190942946834358,5.25628557664659,2.7199380825982837,,2.7732208723619802,,,911009.8488027357,,,0.06189938887025535,0.6588154968644765,,,-3.0218508231840335,1.3056352934984874,1.7927847574344318,1.8152843804064385,1.9837595769843561
2019-12-17,8.30705268690598,5.737878202165316,-1760440.0353364432,6.625686251281909,7.399732222995048,6.089056032910737,2.857496285207259,,2.854199805312202,,,753712.3640075385,,,-0.37001538450482596,0.7565472502304843,,,-0.25612401217800557,1.3057087663822822,1.8162234675874191,1.8856872417126065,1.4264406749363194
2019-12-18,5.641602307406622,7.911773860238721,1571957.1707130908,8.63455630318564,6.17086947114155,7.245248650961775,3.1400527117226447,,3.064013553834843,,,827479.5027543458,,,0.3381838898212519,0.8361063085852323,,,0.9016589402090125,1.3904710915822827,1.9263401951314807,-1.2603567851019573,1.7545702934155716
2019-12-19,7.997206965396334,5.517265968607468,-607130.4081637613,6.654210026220877,5.811068438912535,7.938201069937162,3.323012115064511,,3.0925513457297327,,,776510.3687454673,,,-0.37120990934702075,0.8708150489028954,,,-0.17062037860849008,1.3741508049308486,1.8523372043251884,-1.5113487178624212,1.242643970797522
2019-12-20,4.348798143441986,5.377595971586679,-2039724.4092490529,4.67994391806943,5.9116001400631575,6.547968140771545,3.4496348946813375,,3.123644038911792,,,636387.3323779796,,,0.2123419108166564,0.6408863961925299,,,0.20835978558275195,1.3699738558836265,1.4990753706270994,0.9298692801658683,1.9389092204768832
2019-12-23,5.4670143771891055,7.584040386328201,-576511.5306745355,6.661593001476767,6.348130447190066,6.425710877785278,3.704594403000474,,3.246441791755383,,,527895.4806770078,,,0.3273134404173786,0.5507334872366192,,,-1.1600753701047304,1.3682423904629242,0.7502367104499129,0.7259891396306248,-0.49218982902720676
2019-12-24,11.115625791642806,5.4852188165733935,1450569.7124591148,8.712711424391678,7.442148492951471,6.3751790006668925,3.829711824050147,,3.26532784052612,,,555466.8961414926,,,-0.706294860809795,0.5096226105868908,,,0.23946005536538792,1.3923856524780565,0.7563992630022002,-2.2291223397869584,-1.3757129993416035
2019-12-26,3.0515268099801,6.251845644573155,-971906.3743071737,5.569841908360694,5.39875292774169,6.043193357533779,4.111189492761451,,3.2165652709844825,,,497765.787416659,,,0.7172346644863031,0.38522017287863236,,,-1.7655715033198327,1.3992612048310393,0.8930326270302763,0.2868277639504542,0.5067743578584614
2019-12-27,7.9679778516964035,7.777934441096619,-570826.5712375995,6.565268938981998,7.88396784643507,6.49532705203161,4.361189421125675,,3.3006937446831874,,,502652.1371020257,,,-0.02413993368486618,0.39833818011872596,,,0.2766455743281567,1.4263242392795537,0.9580273126950201,0.8297369772241284,0.8156605538358811
2019-12-30,5.474679813847665,7.926418212346203,8384508.481784271,7.006763549069,5.436945869854171,7.0050915001835135,4.70227463881997,,3.2989347998258913,,,970796.541489796,,,0.37006746548876845,0.39859088447960145,,,0.4509594847282079,1.4559116116847184,1.004122433408427,0.5155579492931249,0.935631386108396
2019-12-31,9.203455870470954,3.345449694317079,998956.7145893724,7.273744508786116,5.868399399247792,6.15737336178129,4.7730028087282985,,3.2512084924023426,,,1041940.686382067,,,-1.0119779293081388,0.2546746578164681,,,0.3402829021883499,1.2038065694100777,0.9391857887126973,1.4889603177374149,1.4442308300324336
2020-01-02,3.69677656959551,2.596422246446309,-1898069.2813715877,2.679909031200207,3.107467809286181,5.579614047755873,4.777277697440487,,3.2481323833078344,,,960973.8640573442,,,-0.3533268042009267,0.15524874203053202,,,-0.8496635074577942,1.2046382481125324,0.9690206286612654,1.673350481310655,1.0608400036801722
2020-01-03,1.175429721562061,3.622409535090277,196297.28201379487,1.927324525984492,1.1918069792485897,5.0537268258592976,4.908484332592627,,3.1386008022346994,,,975223.7763553348,,,1.1255056206258647,0.029160752176449957,,,-0.30718088234431523,1.2061742764926178,0.5500898120603527,-1.2838827624634213,0.9667694161604669
2020-01-06,3.4857096450783303,4.894577306213193,-1081883.3267503786,5.431602325699661,5.430586535589907,4.477055398882612,5.0933321187558445,,3.0149784139724587,,,905130.2516807398,,,0.3394562681883773,-0.12896670331555496,,,-6.892088536054966,1.8401023104812648,3.086321235621234,0.832106653114865,1.0589552871144714
2020-01-07,4.866878751274349,6.848071957956037,1309697.0184233747,5.434345376713438,5.834269576798029,4.261386148004579,5.404181647142545,,2.8464815183392265,,,974784.8943240773,,,0.34151432853770924,-0.23757853878391147,,,-0.9164802496200309,1.840168098651275,2.932333823698646,1.1711383315945383,0.07542862164588562
2020-01-08,7.88212831673394,9.51884743708169,737747.2282100618,9.571424345605934,7.446958170206116,5.496065696557501,5.833858878192665,,2.7826941902500857,,,1025449.6160141546,,,0.18867581558269705,-0.0596461732369358,,,0.7535205592409101,1.823483744826503,3.0098947561429377,1.5313185489692056,1.8202493739886825
2020-01-09,9.574413637135194,7.602506151725954,-455187.1314892899,7.118391533029193,7.9679283211872125,6.49728247761343,6.135282889736734,,2.6186493086436906,,,1002712.0204260063,,,-0.2306163445095292,0.05732782121812508,,,-0.16306403314799067,1.8266997420925346,3.0701610816438465,-0.2817872229081039,1.610653953811917
2020-01-10,7.214924025855023,6.772688408821821,-796890.2223460847,8.56680847700662,8.651826811720529,7.127338252359739,6.367376771678648,,2.4449980870590258,,,963978.6343415566,,,-0.06325354786745466,0.11275027310304789,,,-2.464888343235699,1.8672408449426385,3.010763107529985,1.0102032183636847,1.1474909802622208
2020-01-13,6.304481648239957,5.465125103259773,-1170486.0008064853,6.27710424113468,5.997562305235476,7.241447811769055,6.538007833155111,,2.2383726235303105,,,835606.4676984644,,,-0.14287374014002066,0.10218865400890959,,,-1.274602958646346,1.8669354072405049,1.2071582251814106,0.7595812704398852,-0.5611583322138375
2020-01-14,3.5755917081423085,3.1355080151069465,1187927.6695043305,2.721904969082466,3.242387186565185,6.498935023199236,6.078345203039719,,1.9058679548691342,,,94673.0787855058,,,-0.13133946797441323,0.06690583251292478,,,-0.6529995558090572,1.7605588662394247,1.207268173094843,1.291208764366495,1.3117227276435472
2020-01-15,3.4007985363390816,6.551285599521798,195817.0282204733,6.274302499247543,3.731358020925832,5.905422655687259,5.996143147952831,,1.8442119835362218,,,205221.15070927463,,,0.655651037448834,-0.015245430875937722,,,0.9333226530603508,1.7238860879364188,1.2649370975899796,0.0826489972056605,1.087740685552438
2020-01-16,7.20060792954812,3.424336485950974,100808.32310425724,4.403857479696821,3.2145800758927123,5.069788722532262,5.880466062142114,,1.9317445609306085,,,298283.56863130967,,,-0.7432577308999663,-0.1483368763880949,,,0.17334589899443867,1.7315570306139907,1.3103921166263972,-1.2419222935675331,1.4298732716384588
2020-01-17,4.268974043215017,6.463959800415022,527486.1693760334,6.720007292662412,6.83766624963534,5.008043000850902,5.808075359150929,,1.8779965419426046,,,246060.01856445678,,,0.41486857474323385,-0.14820403230591758,,,-2.1399650343401078,1.7247139571980943,1.2018971328600516,-2.438109337380349,-1.1752926779526245
2020-01-21,3.241066737239916,3.313585155830268,207623.26644461183,5.250664716702943,4.036597098015065,4.577735011365002,5.697891318512069,,1.9588617806216422,,,286797.70229487546,,,0.022128216372441313,-0.21889182547553251,,,0.19397639017008927,1.73327789232508,1.172521001637723,-2.200467860009772,0.7661838403700253
2020-01-22,6.3510604953441465,5.019746502155595,-1520683.4037766475,4.267114792338347,5.4671636718197725,4.954582708774732,5.679998845040515,,1.9635700369020939,,,312749.7525684957,,,-0.23524237125124525,-0.13663808135030367,,,0.18236228886558023,1.7325302689063624,1.1688834904413736,0.3675647430381309,0.6335237536252026
2020-01-23,4.688491640824239,9.744930781037382,1513720.891823158,8.299012162639308,5.566432434807389,5.593311745077848,5.788043364775975,,2.126541095609622,,,417261.3736933804,,,0.7316363109454614,-0.03422274820469016,,,1.005246118257507,1.772882051692082,1.185585163133782,1.8611837893265517,1.1611629545535902
2020-01-24,10.950732840931703,8.605528810874866,-398891.99348350335,8.418487358503818,10.065760419670385,6.629550210062627,5.944058864491048,,2.215745905107031,,,324788.2883962494,,,-0.24100149845265686,0.10914474973231827,,,0.4991212305113781,1.7806251110403524,1.2141387798628056,1.2769766674616452,1.645035208341108
2020-01-27,8.825315280512875,11.76123092425764,3689311.4101715246,12.563647592970996,9.542256193320206,7.68900443483115,6.219528128475273,,2.570154205561139,,,557849.1776201844,,,0.28718427940462415,0.21209727254182476,,,1.105717453645244,1.799970112574486,0.43857458047276293,0.7012642196931148,1.6671918056668256
2020-01-28,11.05105912346508,12.702699477859497,870369.9118896322,12.394130759931862,12.01547578332086,9.566827299236996,6.465766380313417,,2.9370444788471217,,,629909.001776546,,,0.13928825654122032,0.3917800766474401,,,-0.9711298404715615,1.793710254203537,0.8359370063215023,1.4102966542713558,2.23955096736899
2020-01-29,15.381406200204845,11.347423617696826,5591609.69822921,11.80929538693568,13.180111264121749,10.832362722345241,6.636816650580947,,3.12047807448513,,,490264.06259879295,,,-0.30416866621559313,0.48990577335672864,,,0.31540609337469305,1.7899823674226714,0.8308010580455955,-0.8823548565989006,1.8449332044387101
2020-01-30,11.095462314597668,19.103582604129137,4863765.663077819,17.885804939857664,12.02146698474749,12.704093086963594,7.424723296071551,,4.085800212244093,,,683504.5100232152,,,0.5433396641102831,0.5371088143802739,,,1.7688895951048147,1.854976775083912,1.0205106482947328,1.8564359693257229,2.23630124412085
2020-01-31,21.413676709748657,16.112978870795246,25673041.592752457,21.20005070049236,20.468092739645115,14.20558309894767,8.100551127288998,,4.354186931594193,,,2062060.0537294175,,,-0.2844047282012298,0.5617029635462241,,,-0.3120321972065751,1.8533097843685635,1.0913642291812673,1.5614140577252273,2.015895868827966
2020-02-03,11.89952509581569,13.220597548951716,701143.8414240219,11.670036708338792,9.214921652510029,14.497456423886485,8.58046052798207,,4.3635740750032985,,,2087302.3816999285,,,0.10527754237010269,0.5244856283470711,,,0.8981736260663409,1.8779135565507927,1.0604356982950296,1.7720642955386914,0.37800252289099995
2020-02-04,15.277830025752747,17.398537174356782,-858385.9736431278,16.37005728685871,16.536211613591462,15.43662396318594,9.205658521389248,,4.691145553343254,,,2098477.2493552915,,,0.12998337261508916,0.5169245137961126,,,-1.7948382433966037,1.1580965994844201,1.34170050685797,0.251193101468968,1.5466765198538295
2020-02-05,17.78429775971179,18.55396723422703,12069212.1005331,18.59705705456913,17.314316074827502,16.87793268649198,9.790953285202798,,5.094431157883542,,,2636453.0034607775,,,0.0423677136159493,0.5445481853254199,,,0.24899917884610626,1.1463936253521472,1.340292593047665,1.6739832495375644,1.9749894489101611
2020-02-06,18.374447604973295,6.430145280552502,3917235.470703093,15.858968875061391,9.216595816392456,14.343245221776655,9.63651817737634,,5.149631220454072,,,2795427.4155854294,,,-1.0499638501622302,0.3977192566714545,,,1.893469287994092,1.2164633480070757,1.3782565899105585,2.395017672274887,2.539508253795908
2020-02-07,7.138755016276079,16.13234186517387,-5512074.391147014,10.695681331532704,13.374258653093072,14.34711782065238,10.063009963048735,,5.32262276081203,,,2542583.052602543,,,0.8152876748486971,0.35468275227964136,,,0.9852858034078906,1.23667489371159,1.3829879450567135,0.8844389548239331,-3.9443915407762167
2020-02-10,13.90634177707922,14.075717608307777,-286855.98867480457,13.102924341115326,13.982191585262136,14.518141832523593,10.428161423023031,,5.335505909846119,,,2568084.764286107,,,0.012106178285729078,0.33088905252104855,,,-0.12866639548393022,1.0903261169428438,1.3753154707553512,2.0341266995946623,-0.1565133996038979
2020-02-11,13.822207547329768,10.438464027558055,-2673989.419997956,11.959847508283744,14.099466225627836,13.126127203163847,10.676828369237947,,5.2063549962654605,,,2492909.5933265337,,,-0.28077909344633123,0.20652886668034867,,,0.7606276436943179,1.0447388922250684,0.772339295221228,1.7393915340446982,1.9401899838886212
2020-02-12,9.251584977421686,10.449938053460729,79167.77799811587,9.78484691432564,8.231038885385964,11.505321367010586,11.042549871155636,,4.896408118461041,,,2437471.598751223,,,0.12180116473851649,0.041053675139499334,,,0.4407087108137121,1.0234915127863498,0.745418623092569,1.2880693147997633,2.092361367725475
2020-02-13,10.622075352226894,13.327126660706304,-1046544.4506085198,14.195225009283298,12.392067723032682,12.884717643041347,11.38134192421486,,4.802815358743518,4.895595709635685,,2375353.524809773,1163861.508107261,,0.2268671406674848,0.12406658897392847,,,0.5895391762736013,1.0151998324591494,0.42006912708803057,1.0607936383233094,1.931083834743292
2020-02-14,15.616237771573736,20.093917153470308,-126416.85017685592,17.73090457125513,16.505523180594714,13.677032700700636,12.214820957590828,,4.79569410833026,5.166392195134877,,2363992.266145718,1138662.7329281888,,0.25210588437719494,0.11306793380638211,,,0.20325213485528887,1.0150476285389514,0.3472075539437057,2.26633379316701,1.3766417462397742
2020-02-18,17.561373727083463,21.64634867004279,6074447.791569201,20.717753946692923,18.550348566836192,15.191158913047639,12.973940401072216,,5.033210872139301,5.4636017975475895,,2641340.347255376,1238293.289524726,,0.2091349719522779,0.15777084711062317,,,0.773530774674357,0.8428346604967949,0.23875178624812324,2.1185687419677146,2.0242764274800993
2020-02-19,17.848817429692524,9.016656765093956,5122045.449856952,13.458193373576606,11.582223729047053,14.906797460554817,13.2590939815354,,4.600013735719151,5.42058024142011,,2887061.4564259932,1316789.8424887785,,-0.6828636371109704,0.11713365908877961,,,0.6291256694987237,0.841958963474247,0.21643522304229423,2.40489439337924,0.3519287824366889
2020-02-20,12.474283956988572,-0.5081030615132036,3120215.1130305007,9.788065438333192,1.8704946644036864,12.71518923756003,12.982701503351958,,5.242354897239099,5.4855148187533604,,3119106.38226635,1356081.1557376084,,,-0.02082053598734255,,,2.069084438314546,0.9125820782039291,0.7118427292724441,3.09803845740577,2.394073535160101
2020-02-21,-2.1422955249423623,3.944914313070591,1663549.4053813312,-0.503077581109828,-1.2821291768094554,10.838746768032888,12.69270067995362,,5.580416137089225,5.466679061170566,,3126597.807944259,1357251.5541048825,,,-0.15789970109986695,,,-0.24967800205743831,0.92264601708665,0.8706826810774001,1.6236844374590984,2.238815593164917
2020-02-24,3.753432103576003,6.308444688573516,-3901589.894042444,3.3778339060646445,5.992943790722791,8.08165227505353,12.577846473838553,,5.6914976379890705,5.437968928360187,,2951462.912916312,1277239.3658180179,,0.5192185135480791,-0.44234070900419137,,,0.9613061175358096,0.9287538004418923,0.8309020252052101,1.9193531486934823,2.623615317729324
2020-02-25,4.815789381077259,2.4235245117302213,-3858566.940883525,4.157261208700852,6.48188443873363,4.237087443391016,12.110961153212184,,6.128250018104158,5.404503308983996,,2574068.995363559,1209894.6534668012,,-0.6866770834468447,-1.0502348134962756,,,0.8435579743087352,0.9217171407295885,0.8301614738242742,0.4196242600883507,2.9560983312655633
2020-02-26,4.913092810006482,4.638254384840735,-1556608.0451234002,3.805594257316685,5.848862302482949,3.361406967340372,11.707738898561244,,6.3486133830930305,5.382358273226239,,2452720.097512908,1195093.7454638262,,-0.05756555841781957,-1.2478904408595626,,,0.7145505089748905,0.8551432120027546,0.825326883231592,0.5129375742673687,1.4766839044828202
2020-02-27,4.794986097749806,12.172724978800249,759314.4741032897,10.205741085865348,7.4036653845825455,5.897572575403062,11.749003966616417,,6.348830288901257,5.3486162413599665,,2211105.3363066115,1224055.313465067,,0.9316269824417158,-0.689227629844279,,,1.030360464424528,0.8584149759858376,0.522526459516151,2.277185278269862,2.5400912497407777
2020-02-28,14.328724847693422,7.147541052793393,-2994419.881540384,10.086152450712454,9.999235627651387,6.538097923347623,11.151201889049627,,6.180536351453809,5.295448041972871,,1818196.0590757015,1181213.7518269946,,-0.695497864216611,-0.533900999077699,,,-2.442803674410675,1.0548900218504418,1.49416676477616,0.919998516717549,1.1639713292508882
2020-03-02,6.275106782786736,8.042635644457718,-3821437.903433875,6.848415811089524,9.705492515187146,6.8849361145244625,10.747684727732752,,6.102497303874384,5.250064287982754,,343472.08426638495,1122168.667351049,,0.2481663438954087,-0.4453545040115331,,,1.0497989706647974,1.0500657084866647,1.5056025281718564,1.4182990373304152,0.5505409967957856
2020-03-03,8.163905345037442,4.110560110249324,949310.161085092,8.180036457408903,4.642966651631184,7.222343234228283,10.29218285579763,,6.24649577465139,5.1960651814186045,,355880.4002494385,1139468.852768234,,-0.6861633516020474,-0.3542052131236022,,,1.263298645900157,1.0609502607444639,1.5585039999897297,1.1108639109514205,0.5229729050122686
2020-03-04,0.3887922989484806,4.4422239072169205,-2414387.2907125037,0.9328558540271956,2.9773126825899965,7.18313713870352,9.64436719244064,,6.14167783143378,5.1414399909917465,,278080.33439596964,1093895.9451440002,,2.4358651448727193,-0.2946378192664241,,,0.7151321447095703,0.91455272619717,1.558540549234882,1.281048210377925,-1.6294851337595062
2020-03-05,7.740849786145638,6.686582092949976,-1713961.4285674822,5.2701231297342375,6.97229505025831,6.085908561533467,9.050997935376788,,5.799318033423259,5.053395441454799,,-411078.3420590594,1066719.8519085986,,-0.14640862739414792,-0.39689899376790366,,,0.5319050359336357,0.9107326541678065,1.5173943392630675,0.9462463418627812,1.7022254377194828
2020-03-06,5.2436627678576,6.858387630328167,-1299781.744003717,8.667539589856034,7.916320691951697,6.028077877040421,9.072410052865571,,5.789915030459952,4.968311822022848,,-671929.2027943999,1049649.2762683947,,0.2684521191562336,-0.4088097458969217,,,-0.2860581944498592,0.8817390948928517,0.5979657326420408,0.882181043964974,-1.240797858151136
2020-03-09,9.41010648129962,10.801981142795462,-1670.8844652650878,9.499584937922194,9.269313882213218,6.57994697670797,8.80589201674665,,5.566191870419317,4.902719259368481,,-396409.0274603126,1049628.6818560788,,0.13794528716194374,-0.29139435774121414,,,-1.468498160866084,0.9793018362816606,1.062348346545855,1.414735803873363,1.0149935133239039
2020-03-10,8.775371277513095,16.18937474672724,3691286.240688595,15.03760537958373,10.332169522702202,8.995709904003553,8.911574873667622,,5.690198058534423,4.9370195097154825,,-197501.91599214257,1111520.4942118404,,0.6124060679388601,0.009396806994815893,,,1.5487184057035592,1.0031786864978025,1.1417489460420553,2.233340809519935,2.4914530615726083
2020-03-11,20.005542017936182,15.710979668132737,1488152.6507356567,14.9123093502372,15.634090610071972,11.249461056186716,9.175200655696356,,5.883515190648991,4.946336473937521,,10605.187544538057,1113040.4161898452,,-0.24164952621750116,0.20381595785399992,,,-0.3260331502100078,1.0167361399423578,1.1209444033159086,1.5910699546760485,2.4220339191987166
2020-03-12,16.863206695679878,27.64055056451933,4930241.372555493,26.503767542179663,19.62329348333773,15.44025475050059,10.034731281249286,,7.190152633143445,5.496095389868914,,253158.8672724069,928434.5149363785,,0.49414978786047903,0.43092584010705065,,,1.9286875534729313,1.0706100101098555,1.420630044396097,2.438092416238063,3.0423280542799014
2020-03-13,25.78285742418596,23.3879117120198,796327.5753803151,22.68408700808112,21.99102043785853,18.746159566838912,10.537770533814962,,7.761830336771491,5.797659020227132,,345302.4685718487,975292.381363632,,-0.09749053478601612,0.5760229119025647,,,-0.36662922347852966,1.0877973524397777,1.4290788489906843,2.0382199938966004,2.8051481202322295
2020-03-16,20.634300320023456,11.260083706277284,2736676.1271721544,19.45614173374463,17.904790544778407,18.837780079535275,10.09607886145531,,7.433827946389197,5.783886096489538,,488457.11743929924,1050244.317405442,,-0.6056906985580564,0.6237173151056492,,,0.43912628600794995,1.0861888563483317,1.0575021852254036,2.7960895797429357,-0.780662182205029
2020-03-17,-7.076105886992906,-6.403854545142465,18648494.21116465,-7.018201423368822,-6.739832965010031,14.319134221161338,8.693568700696048,,7.778081672387098,6.131048993008172,,1117159.4384190715,1334853.2680796348,,-0.09982365867917437,0.49901317779824206,,,-1.2788096530653945,1.1508211444640806,1.1997206902857585,3.394232055238229,3.1176502725372113
2020-03-18,1.4441485162063472,-7.4237996950793885,4281744.689084265,-2.359174934869131,-6.009732671098362,9.692178348518912,7.87154587768738,,8.570522563509856,6.479066112561625,,1075144.4003804375,1416334.519700435,,,0.20806473462280542,,,1.2948799603673546,1.1683488312965646,1.2791881523947215,2.9276613020593034,3.141337085387276
2020-03-19,-0.607026582237431,-1.454531872250307,-3835795.103713868,-0.2080123022139872,0.3983844113715307,3.873161861164985,7.824224437150525,,8.62168534843192,6.601663921436279,,727343.889543219,1386400.0081260214,,0.8738668076385138,-0.7031534261982293,,,-0.5002208642176089,1.1150409110961164,0.9817899872447668,1.5992507334588462,3.3705691714701334
2020-03-20,-3.5226031582165547,-2.013829479012017,-2463552.638587249,-4.8438297867068485,-1.7683095778546658,-1.2071863770413789,7.526287247546394,,8.862394333538273,6.747023514913597,,520988.78734478995,1354949.322994143,,-0.559162126981446,,,,1.1234740605607056,1.1235921728796723,1.0936983386185792,1.6882435874952453,3.2348177225030144
2020-03-23,-0.5628736974106232,1.7683882662326198,-4801686.118980507,-0.8073027025701549,2.333729739881406,-3.1055254650503117,7.29928442642935,,8.952912750679056,6.793652399260065,,475983.9760978868,1250745.059136816,,,,,,1.1445515492047162,1.1296663574058226,1.1723949127999178,1.1702878238986067,2.250417252096327
2020-03-24,4.0613081588739846,6.1521142530734,2890504.7945550764,5.94422597685562,5.579562849638499,-0.5943317054071386,7.485713913496508,,8.884599725284696,6.7942505869194,,813437.5628698168,1315118.5786178533,,0.41529067539138315,,,,-1.0087812907013818,1.1623548667983798,1.080863437600121,2.099972302362429,2.530196153966733
2020-03-25,5.470369602312843,1.6475547328435454,-3324831.103358729,4.055119748629068,3.635207339394583,1.2199391801774482,7.336178930896649,,8.9598960165575,6.852748040324716,,725026.4099580506,1269218.5030825012,,-1.2000539745307712,-1.7940171202661264,,,-0.8677091388958831,1.1831152423141305,1.0712853790129164,-2.1133414377231685,2.205121583510097
2020-03-26,1.9658934128407568,5.256467771228735,-3210519.961452857,2.997005742323146,3.984951065596263,2.5621391088732564,6.990366070518073,,8.896647168778712,6.865214600053361,,526534.6881802431,1075968.029028549,,0.9835124697758191,-1.0036904264932591,,,-0.012127923582311913,1.1663494711849327,1.0385215656153532,-0.11020949537578502,1.9037479180512376
2020-03-27,6.895092596200421,4.232164966217901,-565066.1335462015,4.473605587594946,5.275301641876496,3.81133799791924,6.844597266189299,,8.917794996933845,6.854967557738443,,648002.3755799523,1049900.9815596228,,-0.4880962661542036,-0.5854793127609426,,,-0.22102572763481546,1.0034250566521283,0.8577989028427125,0.9495747164659519,1.8319403695281056
2020-03-30,4.095852928447883,5.344210584148364,1530814.2161841588,5.317469661339274,4.618745267316513,4.526502461502389,6.709676013173831,,8.919128096072846,6.824148002979876,,915614.9815608539,1107049.0398522187,,0.2660388602224331,-0.3936011079097217,,,-0.35849890058999556,0.9926061293570965,0.4271222914437313,-2.4333453240402942,1.2741951686930684
