Date,CSX_Open,CSX_Adj Close,CSX_Volume,CSX_High,CSX_Low,CSX_MA_5,CSX_MA_20,CSX_MA_250,CSX_realVolatility20,CSX_realVolatility60,CSX_realVolatility250,CSX_avgVolume_20,CSX_avgVolume_60,CSX_avgVolume_250,CSX_log1DayRet,CSX_logMA5_20,CSX_logMA20_250,CSX_logMA5_250,CSX_log1DayRange,CSX_HL_20_realVol_20,CSX_HL_5_realVol_20,CSX_logD2,CSX_logD5
2019-11-18,1.3811357507177071,0.7099919664022885,-2358912.505639054,1.19749316231794,0.9146748205377389,,,,,,,,,,-0.665407792387525,,,,-1.262950489282834,,,,
2019-11-19,0.9730978300179612,1.3084470179569951,-3853374.476464048,1.1004151258412236,1.518177718060775,,,,,,,,,,0.2961116086221561,,,,-0.872841969005684,,,,
2019-11-20,0.5477722326070751,0.6669080533013982,-2275702.438823565,0.373429975157963,0.6308404652919997,,,,,,,,,,0.19679261867134526,,,,-1.3570832304390545,,,-3.144605597465051,
2019-11-21,1.1366137892499264,0.8182099048119706,3616173.3299064906,0.839105656737571,0.6259983776426115,,,,,,,,,,-0.3286898497715949,,,,-1.5459595823428764,,,-0.7128661005438299,
2019-11-22,1.6390540606531303,1.5812012122762873,7065638.766273312,1.716392982596357,1.857519872321042,1.016951630949788,,,,,,,,,-0.03593446402148572,,,,-1.9580958661701824,,0.3972698450264606,-0.08960401609405325,
2019-11-25,0.7177983798892136,0.7089119386911911,-2348931.6144171804,0.9799726351274513,0.8205673482677387,1.0167356254075686,,,,,,,,,-0.012457407791447524,,,,-1.836305345925651,,0.4294850888519532,-2.2136774921998645,-6.830768579751674
2019-11-26,0.4003146067888554,0.4374846855543435,-858730.0769446921,0.3277595911295243,0.5256847811287599,0.8425431589270381,,,,,,,,,0.08879094580005108,,,,-1.6198661479693817,,0.23783361002620165,0.13428307092529063,-0.13815654944520883
2019-11-27,1.1661713704809706,1.164654299892522,1950194.439919248,1.4135436581116707,1.0212350483478083,0.9420924082452629,,,,,,,,,-0.0013017454046090784,,,,-0.9357064791202243,,0.3957612309804996,-0.7858276265044102,-0.6976648768173955
2019-11-29,2.117817481904273,1.2006948603371637,-737415.9382729735,1.732793642051698,1.5895869766905015,1.0185893993503015,,,,,,,,,-0.5674856292376543,,,,-1.9434664797204033,,0.42617519582292074,-0.2702218271984311,-0.9610659584493481
2019-12-02,1.1261047951967136,1.8382552679487727,-1992988.6033096649,1.3629234943096975,1.317814526044156,1.0700002104847985,,,,,,,,,0.4900523038860455,,,,-3.0986741993476317,,0.7826609166504144,-0.3951173789169134,-1.358468882847902
2019-12-03,2.18481608634929,2.261468576365992,8803667.110420136,2.2256963128096,2.365400535336148,1.3805115380197588,,,,,,,,,0.034482760800974926,,,,-1.968227787502794,,0.7827565914647568,0.05899856264327464,0.4399030157541343
2019-12-04,2.2414106325002887,1.8847000002361425,741125.3331494369,2.0122462356223565,2.118070280911038,1.6699546009561186,,,,,,,,,-0.17333675714591004,,,,-2.2459775142205562,,0.7741348905926384,-3.0694922262378577,0.3696412373272287
2019-12-05,2.237991863257717,2.0723337585220047,-4292440.53210093,2.2770270999808666,2.426297953405916,1.851490492682015,,,,,,,,,-0.07690358236976164,,,,-1.9019928150286907,,0.5032521985401741,-1.6652951962897993,-0.09686398183729122
2019-12-06,1.4419917856105933,1.1539228209903616,11510641.657313336,1.4079235724288657,1.3880457716231955,1.8421360848126547,,,,,,,,,-0.22285805602965977,,,,-3.9181517073301713,,0.8652084837863065,-0.31364668205154667,-3.0624697044574747
2019-12-09,1.061438687440578,0.9532593837473424,3303982.7436273843,0.7746080146903864,1.038315119198476,1.6651369079723686,,,,,,,,,-0.10749347653287958,,,,-1.3329162443548344,,0.9774383904234762,0.11250189251396828,-0.1221722846048745
2019-12-10,0.9873008226752482,0.7544026335712761,-7930043.124794577,0.8382863189547418,0.7629582704183981,1.3637237194134255,,,,,,,,,-0.26904855561338326,,,,-2.5859027230111686,,0.9682072219042996,-0.9174909833401376,0.4101646763477471
2019-12-11,1.044875522794289,1.0019108637440564,-1285181.9340405762,1.135538307250796,1.2204181368030085,1.1871658921150083,,,,,,,,,-0.041988721012143446,,,,-2.466518792781484,,0.9646247305099565,-3.0230730495032025,-0.12466891041599906
2019-12-12,1.0104791605632624,0.6960589019615426,2013326.3064302616,0.9051325254605906,0.8524964952365526,0.9119109208029158,,,,,,,,,-0.37274562772603836,,,,-2.944354408485918,,0.9310391740589483,-2.8414033534456156,0.31938046997100816
2019-12-13,0.9904287483235096,1.3139330976153012,-4844057.205308757,1.115387968723038,1.2587390742433229,0.9439129761279037,,,,,,,,,0.2826423541998929,,,,-1.9424583746470234,,0.6279660437510076,-1.1646808313038635,-1.8325172369050255
2019-12-16,1.4690712634415686,1.864970815214628,-3685648.406657472,1.7509998921597063,1.6919110214353985,1.1262552624213609,1.219586002957079,,0.5339573153924951,,,127066.14151330575,,,0.2386149967470375,-0.07961325687154897,,,-2.828712684920597,0.77021799901059,0.3906714365668765,0.15607332742932628,-0.09243175184173653
2019-12-17,1.453928795112715,1.433569762738058,-1248358.908097495,1.5851145743862158,1.5928132376199995,1.262088688254717,1.2557648927738676,,0.5219912584745147,,,182593.82139038364,,,-0.014101735011757741,0.005023174362062996,,,-4.866708571195888,0.9758362297256288,1.1090038081564004,-2.123295919875378,-0.3868880415536962
2019-12-18,1.6862541097602524,0.816262585767948,-1923854.479660977,1.283453546076526,1.1208462226422231,1.2249590326594955,1.2311556711644154,,0.5309027664141421,,,279069.82123053726,,,-0.725528745254788,-0.005045897606514269,,,-1.8164170433113196,0.9295756822686864,1.221062597346602,0.047559149111384244,-1.6839013740492075
2019-12-19,0.7830817860186023,0.4749318673350498,2417776.2152192183,0.6148404621325891,0.4178204698216294,1.180733625734197,1.2215568618660977,,0.5432336671196383,,,513743.7539326764,,,-0.5000657861099218,-0.033990199468817844,,,-1.624450071581304,0.9178209786970799,1.34043816818501,-0.04224186100896709,-1.5090179252941274
2019-12-20,0.3526978303577728,1.0144836654365026,48375.13319708593,0.6265818337535993,0.2808663608860193,1.1208437392984372,1.2313705498973244,,0.5373040840604142,,,335353.8440972062,,,1.056523372338762,-0.0940460769082978,,,-1.0621391749781264,0.9438882313344127,1.4993739851316066,-1.6183723071989422,-1.2058097164871933
2019-12-23,0.8104922653113675,0.6948979811830096,4236723.967679631,0.7134379022827879,1.2047836727765109,0.8868291724921136,1.1870553883426604,,0.5434472109153663,,,193908.1041675221,,,-0.15387675289728994,-0.2915786824220767,,,-0.7106071821404881,1.003190747856713,1.6532985908951254,-1.5142817724571196,0.157065998181208
2019-12-24,1.7207084879503416,2.264305515175204,-1606797.9196296723,2.3024609924644217,1.8647265806865607,1.0529763229795428,1.264825067166861,,0.5813888438997135,,,231014.7889068975,,,0.27453197848996586,-0.1833130781929025,,,-0.8261429183237553,1.0460509488541379,0.48941081291774147,0.22300102094820087,-0.18544352213567272
2019-12-26,2.0816537502053283,1.4836646292633322,1396814.178530071,1.8703021485523368,2.0938916361057114,1.1864567316786196,1.3171340643523104,,0.5492061635512394,,,343792.0016806357,,,-0.33864752188193037,-0.10448688379811702,,,-1.4979435533262018,1.049541879568816,0.40363090648332733,-0.23728475843304664,-0.4043626507945371
2019-12-27,2.388001938185509,2.170970131283529,2718996.247127736,2.369279991564774,2.399310714493048,1.5256643844683153,1.3674498559218606,,0.5797491819094202,,,382232.09204106004,,,-0.09528287440934448,0.10948239092108718,,,-3.5055343237410588,1.0534652344425595,1.1498937815507233,-2.371555994454393,0.5282950984055862
2019-12-30,1.6574496517512127,1.5620714430421874,-3770938.431243836,1.3933954973080738,1.5230273202682127,1.6351819399894523,1.3855186850571122,,0.5799098771389352,,,230555.96739251693,,,-0.059267278044398165,0.16567950506197968,,,-2.043056977673887,1.0521528884946847,1.1357383239830454,-2.5458444449576874,-0.6022325057481185
2019-12-31,1.4299007246806852,1.756999449378032,-3242291.781851849,1.6210270064763763,1.7349354292249437,1.8476022336284568,1.381455894128575,,0.5768476614475236,,,168090.80846540772,,,0.2060024772556499,0.29075076971111824,,,-2.1723604626364863,1.0334835589197282,0.9909327761864448,-0.8819601243178293,0.060249462695425346
2020-01-02,2.471522096710446,2.7420747143139206,7325544.835723977,2.723637061180037,2.4895651533700267,1.9431560734562001,1.4054862010259712,,0.6235561598725182,,,94184.69473059973,,,0.10388063454554111,0.32393019971268233,,,-1.4521269124975198,1.04628171379663,0.8307176207093514,0.16551721073791137,-0.7386275100889592
2020-01-03,2.7313543800938547,2.56953753142699,2778501.4901100807,2.690240403529037,2.89078655958728,2.1603306538889315,1.439728077585514,,0.6684444990554691,,,196053.50257863192,,,-0.06107166224621916,0.40580702973830973,,,-1.6067108539493014,1.0541275521987465,0.8110830047542881,-0.20759249566251672,0.08238418166437442
2020-01-06,2.6022190551179065,1.4873488930948824,1839453.0008055773,2.246284187959059,1.6344483847667028,2.0236064062512025,1.4104788343141579,,0.6519004746411808,,,502648.1792239573,,,-0.5593692949522363,0.36095202365633194,,,-0.4912913279047969,1.1172724633032571,0.664087476225936,0.2269170795677098,-0.38035126007139486
2020-01-07,1.2206049840937858,1.7671637433126437,1088772.1659751777,1.5177618007345934,1.5419098936538624,2.0646248663052935,1.4411408804302719,,0.6536178773727798,,,-18445.295342950616,,,0.370029232019224,0.35951346912627113,,,-3.7235498701479144,1.1011968952921596,1.1905881897591275,-0.22018070972448237,-1.584295155951956
2020-01-08,1.5862844019501328,1.4719246675715851,-6376149.964330408,1.4346608821632607,1.737755092843745,2.007609909944004,1.467074144621484,,0.6434519924724122,,,-502451.93074084015,,,-0.0748235853322805,0.31367487545291806,,,-1.1937115954621123,1.1065610107337776,1.2126407069600496,-4.171815919637773,-1.2550037408290036
2020-01-09,1.847940099296066,1.968809778155375,-1755067.465490114,1.858818031283036,1.9461488682248795,1.8529569227122953,1.5277945018506889,,0.6298152441441962,,,-193703.14777561705,,,0.06335762774501251,0.19295750632862654,,,-2.438051648933078,1.1034086052296324,1.2433543109204677,-1.6012414214180473,-0.2571335515239178
2020-01-10,2.303514217740517,2.5496499827619985,1378383.4268355956,2.524898863733608,2.40690908380628,1.848979412979297,1.6051814578015862,,0.6563270124189599,,,-60524.87973180846,,,0.10152021047856073,0.14139701019352255,,,-2.1371572690527576,1.0994830205933728,1.2356754863857606,0.07485263036092077,-3.9176614383072006
2020-01-13,2.2040994759272934,1.8868178380455567,-1968452.4408978212,1.9543751106803988,2.271464006893225,1.928873201969432,1.664719404605787,,0.6226622673451118,,,-259613.8170982126,,,-0.15542729803082136,0.14727941577532555,,,-1.1485731147244553,1.0954194325823612,1.0576113295285297,-2.501134327892473,-0.9176192515891172
