Date,KO_Open,KO_Adj Close,KO_Volume,KO_High,KO_Low,KO_MA_5,KO_MA_20,KO_MA_250,KO_realVolatility20,KO_realVolatility60,KO_realVolatility250,KO_avgVolume_20,KO_avgVolume_60,KO_avgVolume_250,KO_log1DayRet,KO_logMA5_20,KO_logMA20_250,KO_logMA5_250,KO_log1DayRange,KO_HL_20_realVol_20,KO_HL_5_realVol_20,KO_logD2,KO_logD5
2019-12-03,2.309028067893536,2.972738481027335,2831704.824833881,2.9432860456587058,2.638604478031126,1.663352712997915,,,,,,,,,0.25265688930987873,,,,-1.1884880883300284,,1.3728825004965755,0.5976133992179297,0.5974547662802677
2019-12-04,4.064974635000134,2.3669356557647845,-661181.959051324,3.4620884191166184,3.2362005568915286,1.990305655862953,,,,,,,,,-0.5408113568418873,,,,-1.4877165876950222,,1.2660696459894665,-0.5931768460936581,0.491498888382306
2019-12-05,2.4878032126212872,2.603428221810205,-1417107.392846927,2.732258465934322,3.0706357981613657,2.182486422695109,,,,,,,,,0.04542904621479153,,,,-1.083593638638344,,0.9686271894823478,-0.9961181773385362,-0.039880943530185654
2019-12-06,2.311353009071496,1.2951212863467276,4495711.89311094,1.7926479213012954,1.6151028485760328,2.210518046835086,,,,,,,,,-0.5792287231039891,,,,-1.7285307714550975,,0.4656597356086676,0.0693528847979016,-1.9649840601324957
2019-12-09,1.0438566198007564,1.5206088792362955,-4255330.140085548,1.561853490592199,1.6201838902868246,2.1517665048370693,,,,,,,,,0.3761886904197791,,,,-2.84163188594064,,0.7044537243422777,0.07956814207639536,-1.2249999670934613
2019-12-10,1.4495327742541662,1.344643061904435,6781466.945494169,1.0356697488038833,1.3516880876868385,1.8261474210124895,,,,,,,,,-0.0751126835044521,,,,-1.1519550326394263,,0.7108054055937624,-3.005342795882928,0.48741087711762865
2019-12-11,1.81712233817926,1.8626366855495995,-5912892.679461665,2.223670474208081,2.3100947274089734,1.7252876269694526,,,,,,,,,0.024738939882917928,,,,-2.4484869342196816,,0.7795699364457197,-1.0728632402149443,-0.6845859919099004
2019-12-12,1.964089057869632,1.2665860241558455,-3544133.080361519,1.6189998124933993,1.737066885478903,1.4579191874385806,,,,,,,,,-0.43870344315428716,,,,-2.1365024008717737,,0.6523286232370662,-2.5503154663408436,0.29031026396957677
2019-12-13,1.7648527939614027,1.451749498648379,2580636.040178025,1.4848989362527938,1.7384244557202564,1.489244829898911,,,,,,,,,-0.19529790412530212,,,,-1.372290792506933,,0.7142888024896606,-0.8894365865889013,-1.8538803564684716
2019-12-16,1.865139290971495,2.9618760981686627,-1621696.492552787,2.7467414085042776,2.2990507403044376,1.7774982736853844,1.887389036058832,,0.7888867472639267,,,-94473.72221508995,,,0.46248714735287033,-0.05998750007884262,,,-0.8036527578214729,0.924679996435251,0.6879338461651471,0.5278538613012775,0.36552273975083427
2019-12-17,2.577661900145728,1.857620652823659,-3740459.97628976,2.2508418288853957,2.8206229892131063,1.880093791869229,1.9130237754025288,,0.7785945762332126,,,-295137.42844430765,,,-0.32758629788183086,-0.017363453825097113,,,-0.5625029211228756,0.9239166084434836,0.8183272090200275,-0.9017195239959992,-0.6675231171841388
2019-12-18,2.236768992138145,1.3526414850162922,606376.3840982467,1.98906627337319,1.779539496572056,1.7780947517625676,1.7911897530728929,,0.6494792946381643,,,-387826.77663484367,,,-0.5029730741012658,-0.007337638704040397,,,-1.5629037348940746,0.9233468748245169,0.6252140964604359,0.47575867040254366,-0.673353964027052
2019-12-19,1.3548740387628229,0.9069722082485824,2288917.5974158794,1.0501613993284415,0.7905132096757939,1.706171988581115,1.7451673738152547,,0.6787298738709374,,,100313.90698701267,,,-0.40135196042618687,-0.02259820935343432,,,-1.3484276809762823,0.8760409219007532,0.4249636957377496,-0.0506109539977889,-1.0227245569134122
2019-12-20,0.4743163100532399,1.1750206361087017,3193129.830966506,0.9048794516959936,1.203664889131378,1.6508262160731797,1.715999084247001,,0.6905637425825734,,,185114.82576229062,,,0.9071665691467488,-0.03871956781043993,,,-1.2080295637405223,0.8758404476021106,0.40753816122189285,-1.7281040628163329,-1.2847170877640375
2019-12-23,1.8388820031869173,1.03705575555108,15436159.186330942,2.0548213526286503,1.5120092688726992,1.265862147549663,1.6237455608068772,,0.6485443073679714,,,835807.8185650231,,,-0.5727720859856839,-0.24898212548295615,,,-0.6109920893754217,0.8863178143088798,0.44919836525310125,-2.039578363393809,0.6548326348740245
2019-12-24,2.6405860365821923,2.864773106253132,2812386.251233309,2.617694585734391,2.596799530689797,1.4672926382355578,1.709221641028798,,0.6945700727489805,,,958542.2358896487,,,0.08148827592814442,-0.1526191262031031,,,-3.8682427487428663,1.0466082619968446,1.2519688505896664,0.5245820508374298,0.007126995951316363
2019-12-26,2.456220069131092,1.8395976919149568,-4618315.006351078,2.2338121110407307,2.342428802020546,1.5646838796152907,1.764592978552566,,0.6556304429970421,,,304015.44864902634,,,-0.2890767089496594,-0.12023624700642901,,,-2.2199301910282565,0.9928032262230063,1.2657988833071963,-0.2199711681920751,-0.7195810841756951
2019-12-27,2.494058007432521,3.1183223239606512,3701876.5038600434,3.050483936629835,3.000409503745143,2.0069539027577044,1.8383828753681275,,0.720962722600039,,,814197.2190032356,,,0.2233840347391756,0.08773178821424076,,,-2.994244722812569,0.9403093774489547,1.3154148020401726,-1.3721973221037107,0.7936032410857469
2019-12-30,3.243649868222562,1.8847212712523491,-6853689.526417822,2.546134965542528,2.601872336644494,2.148894029786434,1.8748707806484024,,0.7027919922431608,,,475615.65679552936,,,-0.542919255057208,0.13641356497759122,,,-2.8871044216220976,0.9266698584049855,1.2157003513021922,-3.098350345652558,-0.3429120385049363
2019-12-31,1.910078068599411,1.93877642946136,-2734365.650769416,1.706059485126321,2.117103494862917,2.3292381645684896,1.8810912726601519,,0.7027788597011572,,,468459.6776667048,,,0.014912952797537328,0.21368917349694064,,,-0.8890549905674341,0.9038739820012479,1.1083865882846853,0.1651295292394238,-0.10345048103557394
2020-01-02,3.91802455934894,2.959532172916329,7591238.201833814,3.682261003245312,3.5415124422305624,2.3481899779011295,1.880430957254601,,0.7017045717654865,,,706436.3465167015,,,-0.2805563816864994,0.222143826058524,,,-1.9607802357108721,0.8964510549112623,0.8483306157699689,0.07214474067759576,-2.356417749220884
2020-01-03,3.197326218278977,3.0763110605419435,-279181.8176473696,3.1122231619096468,3.1651658137085548,2.5955326516265265,1.9158997274934595,,0.7442296809176174,,,725536.3535868992,,,-0.03858373220147324,0.303604412411567,,,-2.938545992789622,0.9314194604011127,0.9130282732228355,0.12886331628553907,0.21245735162657645
2020-01-06,3.2650857189816485,3.0040799547548325,-1454065.719588479,3.239348102165142,3.545545923604138,2.572684177785363,1.9359323141406903,,0.7686999697769167,,,723688.4372498216,,,-0.08331466663869841,0.28436075448737086,,,-1.1835239106140536,0.9274593954580351,0.9442215553766,-3.1111929166864187,-2.169433041759457
2020-01-07,2.391731446505318,2.356340528667527,34652604.26988748,2.689326683996057,2.438119785240957,2.6670080292683984,1.9889932762567306,,0.7587000033523863,,,2231533.0560886483,,,-0.014907766126805706,0.2933286363927363,,,-1.3814783815681462,0.9328045753728671,0.8098670584233888,-0.32854499576180685,-0.7515832769389215
2020-01-08,2.5829629015386786,2.7091339946787407,-16605653.308900803,2.7648110091104385,3.0885338765958927,2.8210795423118746,2.048419532028853,,0.7665876995218762,,,1614016.8976478856,,,0.047691873199941066,0.3200510922952556,,,-1.127867476475128,0.91236351159188,0.7576017562025987,-1.2209631256056952,-0.2609005015087974
2020-01-09,3.110976185000311,2.4750345675469703,-5516754.488187231,2.771523358997534,2.839954292671976,2.724180021238003,2.1049391073109796,,0.7535280926183003,,,999105.8259638157,,,-0.2286822001827098,0.25788093412269597,,,-2.6819303098839824,0.9251481680280458,0.8748451491785526,-2.1312061986828215,-0.7246427901416338
2020-01-10,2.9718778482558363,3.352825048064382,-2208718.907194309,3.5610623563380344,3.34952366537064,2.7794828187424905,2.179448525436719,,0.8005183495278265,,,1184314.5145771834,,,0.12060926323591498,0.24319299915652146,,,-1.5533473612105078,0.9141868880934579,0.6355765604140619,-0.4405363987530412,-1.2854938715146786
2020-01-13,3.52073863003978,2.903277195021236,-3185398.145682797,3.266741350221686,3.2950335544274374,2.7593222667957713,2.2612830839799885,,0.7858095064431675,,,1202251.2613111194,,,-0.19283063948077697,0.19905270560933028,,,-3.5651689820431436,0.9968579847653359,1.0293531124797162,-0.8480653573977457,-2.294589545410161
2020-01-14,3.736605216728208,3.8073218784844727,5172203.901078563,4.290426618600662,4.150532881492627,3.04951853675916,2.379061702971793,,0.8331895056573527,,,1331829.6543561465,,,0.01874851978331212,0.24827755385777758,,,-1.9668721652317425,0.9911507079786669,0.9638104535069201,-0.7885643391620981,0.3722401204886023
2020-01-15,4.32304795531369,3.891687544716224,1661373.736421518,4.077451200867806,4.534874014058808,3.286029246766657,2.425552275299171,,0.8913333343625435,,,1495983.1658048616,,,-0.10511781900573994,0.3036206791398752,,,-0.7821471228370337,0.9923744903456935,1.0651481105188412,-0.01165733376205541,0.16767612580255653
2020-01-16,3.7355043790353264,2.620083777943794,-1752960.090277329,3.2543192418266003,3.052861360507073,3.3150390888460217,2.4636754315551777,,0.8820208800138062,,,1595358.1601054831,,,-0.354676557132385,0.2968151022870265,,,-1.6021749451538605,0.9467558407802119,1.02902125897151,0.17162968568949963,-1.9306822120915628
2020-01-17,3.076875298735473,2.4773045942701764,-1292088.2046235912,2.953013739564703,3.107975346994237,3.1399349980871802,2.519908587017872,,0.8424213782173561,,,1500434.9306693913,,,-0.21674345665063416,0.2199794725872967,,,-1.8645778867471234,0.943220060480662,1.012549207330718,0.34669335856250233,-0.13293676511427238
2020-01-21,1.820046453610168,-0.1092122727249425,9890405.405087143,1.7070236693263183,0.0194868543122055,2.5374371045379447,2.469099362969196,,0.9663518749803793,,,1880509.3210529543,,,,0.02730110390250875,,,0.5232699598312351,1.086161964402222,1.0388516218613975,1.0040437190481637,1.1027668026268207
2020-01-22,0.8677103764872314,1.699163520033352,750081.2082878537,0.7038648674069208,1.0976331783161726,2.1158054328477207,2.495306507165428,,0.9360417259612501,,,1758356.8899190216,,,0.6720333705707555,-0.16497601090319935,,,-0.9319925860270544,1.09629666173585,0.9299329790868823,-0.25084744188868074,0.7458147504624503
2020-01-23,0.1642229958306487,2.454860279066196,-4458538.853748485,1.8888269834388112,1.1427558053240965,1.828439979717715,2.566196733341184,,0.8712344630196148,,,763621.9879150506,,,2.704599890902767,-0.3389617993278555,,,-0.29293427030750335,1.116936373491106,0.9742586201627597,0.9415968349884872,0.362437395035262
2020-01-24,4.229875870619914,2.6717867704335987,1816159.7045286167,3.302997849633382,3.357695154653477,1.838780578215676,2.5565474165502073,,0.8688189055048338,,,713810.6605798159,,,-0.45942519661484105,-0.3295550601254858,,,-2.905940839139135,1.0417292129817657,1.3379493418904016,-0.02775847588974338,-2.962239617328437
2020-01-27,2.2881480740991904,2.281737660979374,-5259562.7315048,2.167959963807334,2.9425841558729644,1.7996671915575155,2.5786544150034283,,0.8551333730132655,,,681748.2743221297,,,-0.002805504424423002,-0.35966596408149826,,,-0.2553772807010481,1.0877166455485794,1.2993677923020743,-1.7537551604784478,-1.6318525883779489
2020-01-28,2.005309428044253,2.691867230628702,-5445252.774120581,2.382537772619834,2.3496970538881925,2.3598830922282445,2.557331660336831,,0.8462390827877612,,,224391.81042309856,,,0.29443671353894924,-0.08035231409801114,,,-3.4160861087774284,1.1185609037326798,1.4965377220391773,-3.9080080663383825,1.0300048797929153
2020-01-29,3.743528377872863,1.6420461725579756,18023265.26598307,3.19617845077736,2.426431580316727,2.348459622733169,2.5451979054021123,,0.85804825492969,,,1468239.550043143,,,-0.8240854528909672,-0.08044877586880263,,,-0.2616935578426509,1.1238784178387733,1.593774746618963,-0.44676926819311996,-2.8626473997850908
2020-01-30,1.344355752697048,1.78431976120255,-1308991.1135439128,1.2135811716172853,1.8343872010797104,2.21435151916044,2.5374750719891717,,0.8644646974220145,,,1539508.2769044184,,,0.2831223524166719,-0.1362099277141914,,,-0.4767365977530362,1.1403386622996416,1.562916246401499,-0.09700940630353654,-0.39967114875934256
2020-01-31,2.043209422707843,1.9104749307503857,-4896774.012197772,2.102669435502115,2.3735754472775348,2.0620891512237973,2.4850222098808743,,0.8693208472708102,,,915107.6662028391,,,-0.06716995203365353,-0.18656197710925046,,,-1.3059833382753083,1.1367530689264131,1.3418239387737128,-1.3151697328568666,-0.27271222886233976
2020-02-03,1.5835157672492637,1.1414176307655488,1345729.3380980138,1.3584406166609426,1.2867983258779176,1.8340251451810325,2.388277538392055,,0.9069067179260073,,,996353.2239901081,,,-0.3273765185460884,-0.2640593265764018,,,-2.6360697259883925,1.1184513407140981,1.3701254236270077,-0.441762774047793,0.13130895126734118
2020-02-04,1.076190553094719,1.8923350689689544,-3161774.630293628,1.393510644580541,1.3825050445302516,1.6741187128490829,2.3326902941027607,,0.9012290902105455,,,910967.7784548507,,,0.5643840126989376,-0.3317353489307706,,,-4.509351040248052,1.3034553646759917,1.760245255675755,-4.009643453870414,-0.22372852030052584
2020-02-05,2.1028259952478905,0.691196374117915,6853394.931127664,1.8068399838416909,1.254201619390603,1.4839487531610707,2.2494330863752805,,0.9729870256822417,,,-478992.68848313997,,,-1.1126134593778039,-0.41597161161909846,,,-0.5930514435478033,1.3237594116500342,1.6909369227698898,-0.7980161356142974,-0.050399169562566584
2020-02-06,1.143638884216994,2.061674197086223,-1060173.55119168,1.4970199564070157,1.6982598463888898,1.5394196403378053,2.217060096495654,,0.9676433541752392,,,298281.2994023162,,,0.5893031872811605,-0.36477654891795175,,,-1.6032576000602512,1.3189000144330514,1.5195467066059396,-1.7758518994923242,-1.282459038797101
2020-02-07,1.9042939077695564,2.186114911447984,6437548.871113285,2.062364722623734,2.3199009892482643,1.594547636477325,2.202614113690705,,0.9657441255619269,,,895996.4673673421,,,0.1380146675856108,-0.3230548059522939,,,-1.356594727535233,1.2965867410831937,1.5128429383663673,0.40207171527779006,-1.2886596825207102
2020-02-10,2.619564806942904,2.186719650052787,-5758942.769064531,2.748906645948153,2.83331198466,1.8036080403347725,2.1443088437901254,,0.9270737765324326,,,718485.2742738309,,,-0.1806056555544977,-0.17302815761792273,,,-2.472124624501029,1.312229618873858,1.501125506495178,-2.0790779840424123,0.04430585733236635
2020-02-11,2.7034882162225315,2.170515736674826,-966495.4497202056,2.341656151358002,2.5914765611058,1.8592441738759469,2.107670770872805,,0.9098194393125869,,,829430.4090719606,,,-0.2195780651340341,-0.1254133906731881,,,-1.3870129802736026,1.2295294543670225,0.672686386154324,-4.160537265282389,-1.2794844925404805
2020-02-12,2.340474351773804,2.4512558435316336,-500285.786367042,2.1837672458948667,2.292211864663397,2.2112560677586908,2.039867469125163,,0.822862394675827,,,545805.9246996802,,,0.04624685916518996,0.08067587089758277,,,-2.221515662409864,1.2358679315852985,0.5086680916673164,-1.3297771996960217,0.565347597918823
2020-02-13,2.2303403801684105,2.2740740862593896,-2346009.2126294672,2.496745028006877,2.545688259354882,2.2537360455933237,1.9589867962023209,,0.7018670354268801,0.8202465035631048,,345436.777247131,582315.4069456343,,0.019418763836101086,0.14016190500768846,,,-3.0170941964205706,1.2665329503392713,0.7167442918858865,-2.2676200610299295,-1.549284511398074
2020-02-14,2.445453806274884,2.122918435866257,-323817.8491979856,2.090316994090209,2.133400000664409,2.2410967504769785,1.9341285290984445,,0.685841590859707,0.8143866936252709,,416893.8893010981,572371.540320758,,-0.14143894884060626,0.1473085143158519,,,-3.1446266386417254,1.3109756024555657,0.7047564046359229,-1.1137135174220243,-2.7615067454962285
2020-02-18,2.3100609385870072,1.133598208759377,1883325.0228208995,2.1123912078915232,1.6440875975749023,2.0304724622182966,1.8669432098229042,,0.6955772415691535,0.7931065487312396,,575664.5506733226,562757.5682359568,,-0.7118770752679933,0.08396605976339692,,,-0.7586384534125336,1.3271783136927995,1.0313228182688048,0.13144561170758734,0.05175855536561336
2020-02-19,1.1849270901189826,2.781318719355749,418860.2987320926,2.4207273908905123,2.032503485560998,2.152633058754481,2.011469759426939,,0.5480040285681104,0.7979247347735983,,102087.29535557014,694303.5077985126,,0.8532439293416817,0.06782609287027909,,,-0.9461730302114199,1.2381564850808375,1.1229090810455595,-0.41794219904602253,-0.49298082241297014
2020-02-20,3.437061833519067,2.4526642959501714,1540553.4352394678,2.793859938467836,3.219675627802438,2.152914749238189,2.04914479822278,,0.5512946080358732,0.7982858822790642,,141610.90670315083,695027.5407948212,,-0.33744208682880783,0.04940008682036263,,,-0.8537486804787027,1.2409132788072872,1.2229612075987055,0.2769239764912299,-6.56526375287425
2020-02-21,2.151682592862212,2.897739570433192,1370266.8161104675,2.8426468602571155,2.432354398262291,2.2776478460729495,2.07128876279113,,0.5767554478026132,0.798552028989846,,433051.19019609847,677493.6655587241,,0.29768083718732474,0.09497225972520001,,,-0.8908850516383593,1.2115594455537804,1.0229441166371287,-2.1505436267594713,-0.47214113741140895
2020-02-24,3.730366684169077,3.062014755079069,7710438.18397448,3.9189317914827377,4.006731047852767,2.4654671099155117,2.0908001620234034,,0.6040920252935583,0.7987813203180616,,727765.1141683917,800039.3368792854,,-0.1974334195760522,0.16483444111538414,,,-2.4327022479665734,1.1922755990499085,0.7055932186906153,-0.4953617102397043,-0.06283722866299873
2020-02-25,3.026215803404657,2.5151800990157653,-6154184.631498348,2.7455542527131627,2.9773921066223465,2.7417834879667895,2.1024722839252226,,0.6101998274621732,0.7792459935878404,,683034.0191687143,556265.9140466235,,-0.1849685182816267,0.26549468632770445,,,-1.461717057228041,1.1434249994470622,0.6707128480816429,-0.9608711569715648,0.3232291399592619
2020-02-26,3.098718894667193,3.1281928207161727,-1229445.041786477,3.0370309615975835,3.1040322867689625,2.8111583082388742,2.1242885634295963,,0.6394788163492496,0.7864640570840977,,893824.4057854194,644137.8117372512,,0.009466697943681083,0.2801596551081286,,,-2.7030428811094676,1.1002666263646572,0.8610383153486354,-2.7154062057296278,-1.0587933851574463
2020-02-27,3.1741217830544635,2.171837333158429,2064222.157805452,2.819695771101408,2.6663880742507797,2.7549929156805257,2.150778121459619,,0.6293438187963356,0.7750200164294553,,95872.25037653846,679909.1524050704,,-0.3794574837059676,0.24758517753935716,,,-1.8753082865980817,1.0429320533353055,0.7307438313687742,-1.0690260134330685,-1.27001659010212
2020-02-28,3.781497300221936,3.359967171364474,10046624.127577929,3.968282963652975,3.8205211801782895,2.847438435866782,2.2295604919677148,,0.6778104219290055,0.7878929314264573,,663653.0124326305,890540.3223345845,,-0.11818883886986027,0.24461531844618553,,,-1.912153873086264,0.9929301123910053,0.49114169786610373,-1.461991007139866,-0.7716978665005751
2020-03-02,3.7192058914829857,4.049535254039753,9513580.122675808,3.895634547982461,3.3734287527247417,3.044942535658919,2.3365135081321835,,0.7850855125835927,0.8171418098294307,,1384170.7191763096,1001904.9106319501,,0.08509194697934387,0.2648221647839823,,,-0.6496935250044271,1.024091072091263,0.7482784201001266,0.6300465163471889,-0.012558023981114308
2020-03-03,3.91085800724953,3.177640692053643,-7639190.513417684,3.5184433114055125,4.176926986807018,3.177434654266494,2.438324661196588,,0.7533349204483341,0.8260316953206908,,934924.7266005247,885604.7680591774,,-0.2076177884234275,0.26476296951575407,,,-0.4178155486884683,1.0565067815782758,0.9554462909370248,-1.7019563565518263,-0.4117942050978734
2020-03-04,3.4406914895559737,3.250961256262343,-1532039.6102934126,3.5720430998086385,3.626958017633683,3.2019883413757286,2.5062559705612575,,0.7627076728392789,0.8349427442406742,,1016411.4776005356,883689.2311017361,,-0.05672174182280047,0.2449819791847267,,,-2.901970240145669,0.8833236355372702,1.0194591928149843,-0.22492764464090992,-2.0974553358357153
2020-03-05,3.110239539536608,3.0590135644101366,602859.2582909744,3.073178032042648,3.5354804172700085,3.37942358762607,2.6246468300758687,,0.6400455821158625,0.8315009166081162,,703884.693958701,818808.3538547367,,-0.016607246162300363,0.25275881267800404,,,-0.7715360885217942,0.8726012086896834,1.050805747099644,-2.1317700863350706,-0.11971163404910101
2020-03-06,3.301824287243008,2.708178521522047,-3022716.6016231235,3.8967280247004936,3.293026603539637,3.249065857657585,2.65697204629766,,0.6262944306096012,0.8270544214581789,,605757.5414371288,839351.9128291104,,-0.19819885341319846,0.20118038066699045,,,-0.5046755390979548,0.9119640647658167,1.0445828627788944,-0.6110461593012582,-0.4280349262890129
2020-03-09,2.992225834102093,2.6420396015802545,-1315747.7042779624,2.70728534534323,2.967026199904069,2.9675667271656847,2.6797682808042733,,0.6164743872577809,0.8183689135772909,,218092.71266756643,704398.3353329081,,-0.12446634134511773,0.10201200483741883,,,-1.3480708582430856,0.912102486790329,1.0243134226232622,-0.8747314983896246,0.34181199218821595
2020-03-10,2.5716709164713905,2.407347445320571,2765275.4996549245,2.703828759753705,2.436375530526746,2.8135080778190704,2.690799670567663,,0.6091173536947478,0.8161247278297425,,644303.6261035393,849034.471651518,,-0.06603035344173494,0.04459370623952579,,,-1.3188105719444405,0.8925415451845603,0.9296470651901481,-1.20120638040274,-0.2609839967224399
2020-03-11,2.565354814106257,2.1518562852217293,-1137340.2212871518,2.404184969219308,2.270125147174035,2.5936870836109476,2.689866697995008,,0.609969897999913,0.8043404057214295,,635761.3875251919,889147.6859694241,,-0.17576594003304646,-0.036411189955592546,,,-2.009469145479188,0.8964538157784758,0.5826423836724243,-0.7129758428236405,0.0944961859108163
2020-03-12,2.4226124601592005,1.5377644748528851,-894268.0412400737,2.2556231168411216,2.06635259986194,2.2894372656994975,2.6441921295610706,,0.660856036616751,0.802782125117256,,616062.2747815403,831232.6179457891,,-0.4545167648176641,-0.14405953373206012,,,-1.6645779804975074,0.8849358154026312,0.5584757777326717,-0.1397415265457242,0.4195317668361021
2020-03-13,1.7635810832159642,2.367496897568952,-2743870.343448475,2.025572860417711,2.3853695025541164,2.221300940908878,2.6488632701265487,,0.6584279449795258,0.7988160127140262,,596169.21824059,812529.7204308609,,0.2944867874409037,-0.17603755963539897,,,-1.022216290092895,0.8247032458276737,0.3765262944488168,-1.5341420887290653,-1.0768068919215839
2020-03-16,2.853347710708689,2.799333481545993,-2548363.292708876,2.7651446593912183,3.0789715203875048,2.252759716902026,2.6826840224105353,,0.6472681973212984,0.7983395610734817,,484941.9460650454,832397.9984905424,,-0.019111593733031212,-0.17466178877982208,,,-1.1589138432507207,0.727472875996133,0.4008848287366758,0.2323561896980808,-1.8496393764405994
2020-03-17,2.439176768472727,2.815955577251774,-1268392.4642798407,2.922232704553494,2.624193527845492,2.3344813432882665,2.766801890835155,,0.5349247069259375,0.7893397515427627,,327356.0717100084,801151.8510175742,,0.14364107064159218,-0.16990235748632807,,,-1.2105303356544663,0.7140485991932873,0.4115010539483236,-0.8019387317546705,-0.894998694860281
2020-03-18,3.3601690408564515,2.944837783144777,-75654.91611313447,3.345450258834738,3.2962429260600032,2.4930776428728763,2.7749778440246065,,0.5364058516471739,0.7682452345356761,,302630.310967747,761742.309125424,,-0.13193754902586463,-0.10712481462146209,,,-3.011712626452365,0.7898908124868855,0.8179634799398088,-1.9275496285547926,-0.23195538936847246
2020-03-19,3.578154329335547,2.6824315380309933,-111043.88235182408,3.245996790284508,3.44965252146352,2.722011055508498,2.786466206128648,,0.531578219334669,0.751352948638594,,220050.4450881825,706672.7472367851,,-0.2881234435120749,-0.02340323448145984,,,-1.5913243029855835,0.7749126647458938,0.8174778003778367,-2.0134737482828027,0.13511382020616028
2020-03-20,3.600750568763494,2.84569990239687,4464114.911161585,3.4377822766306565,3.191095041260425,2.8176516564740814,2.7838642227268315,,0.5311320643070753,0.7299407915039703,,374742.84984073834,523805.3426506293,,-0.23533326634420618,0.012063821382747104,,,-1.3996339982924304,0.760602529550956,0.7667633319101785,-2.311243662975789,-0.737719940355911
2020-03-23,3.1281938873802844,3.173865624502252,-4787065.68916076,3.227626343816304,3.496434822359632,2.892558085065333,2.7894567661979908,,0.5347912513975717,0.7338273240950003,,-250132.34381602364,397147.8103107281,,0.014494479663596899,0.03629439173185438,,,-1.3137561286307062,0.7343738222944662,0.7435118857129889,-0.7104274552623936,-0.982077650719285
2020-03-24,3.0569005404863034,2.8604021254698573,-1511256.8739818856,3.162365585598046,3.1677875046271424,2.90144739470895,2.806717867520695,,0.5310307063339134,0.7305796167984717,,-17985.95594020053,448932.11251688126,,-0.06643928911412565,0.03319393210211324,,,-5.217305461787645,1.1065767267498359,1.6650107049652385,-4.219756567176542,-3.1134679754237653
2020-03-25,3.1122470016419754,2.862051835470801,-845753.4037880618,3.0477839432030365,3.076889436874623,2.8848902051741545,2.793410818258427,,0.525860335750458,0.7276225012168324,,1198.6259597202297,373138.2807227463,,-0.08380618127876936,0.03222347742937941,,,-3.536828336657341,1.1607303166448861,1.72046295268959,-1.1653490993739934,-2.4914969460764023
2020-03-26,3.0226034479194936,2.5726424304144544,-1654311.438673337,3.0863936551524347,3.2149855415856265,2.862932383650847,2.813451073121228,,0.5082687648431609,0.7233034927946523,,-184728.05386421923,459794.58218515426,,-0.1611849751367297,0.01743453883081011,,,-2.051111560668256,1.1624588505337132,1.6636345010785032,-1.2456295393138355,-2.209193956862719
