Date,EH_Open,EH_Adj Close,EH_Volume,EH_High,EH_Low,EH_MA_5,EH_MA_20,EH_MA_250,EH_realVolatility20,EH_realVolatility60,EH_realVolatility250,EH_avgVolume_20,EH_avgVolume_60,EH_avgVolume_250,EH_log1DayRet,EH_logMA5_20,EH_logMA20_250,EH_logMA5_250,EH_log1DayRange,EH_HL_20_realVol_20,EH_HL_5_realVol_20,EH_logD2,EH_logD5
2019-12-30,0.5303670838709547,0.8773225405956984,-6234.587473556492,0.2287516754972909,0.6592361504611386,0.6950037468759754,,,,,,,,,0.503305324069726,,,,-0.8428440185663776,,0.5984799773830534,-4.08598834673495,-0.690647464827159
2019-12-31,0.5370480212063011,0.4885986536045159,-7817.651278059644,0.4167084432102381,0.6949098444108586,0.717112875357446,,,,,,,,,-0.09454611227510985,,,,-1.279409962838978,,0.5739991935552582,-1.6899038662189934,-2.202326789847225
2020-01-02,1.167879388197031,0.6479299486062002,-3912.920359115057,1.0836358469488072,0.8034758446024703,0.6356857106332707,,,,,,,,,-0.5891623080203494,,,,-1.2723944020696065,,0.4416453474075153,-1.4723203677921755,-0.8986084302411215
2020-01-03,1.2085772444038945,0.668779922518751,3638.662288160351,1.1414046628412908,0.7528734283725003,0.5973384911049033,,,,,,,,,-0.5917440745253919,,,,-0.9453817148030845,,0.4618465925823102,-1.7137918853025942,-1.651635343882959
2020-01-06,0.5439686204134428,1.026289767183865,17745.399958142098,0.4863992147801035,0.9292884048948702,0.7417841665018061,,,,,,,,,0.6348138478836478,,,,-0.8144356754071371,,0.22891700499543655,-0.9719096351338864,-0.3254138784923818
2020-01-07,0.7130827286327754,0.8502958331586825,-5872.921925634126,0.6620714615702781,0.6399980578360758,0.736378825014403,,,,,,,,,0.17598688532161627,,,,-3.8133818461280944,,1.2401284030105408,-1.7064119671913163,-3.6109297375445517
2020-01-08,0.2791138749548327,0.5595563953669629,-5683.84152468584,0.4729828400118201,0.6949517734616641,0.7505703733668924,,,,,,,,,0.6955244661721041,,,,-1.5052178463174082,,1.2284533923846688,-0.7619971226541414,-2.645670765578994
2020-01-09,0.7082791988990813,0.5260899045805392,-5807.823494119959,0.5460811591065955,0.6565098527454305,0.7262023645617601,,,,,,,,,-0.2973662452980979,,,,-2.203385272760026,,1.2236369552002677,-1.126376383055217,-2.1050462090553332
2020-01-10,0.5454728371362609,0.6269819922835289,-7547.098315859373,0.476397386466628,0.7046432690733155,0.7178427785147157,,,,,,,,,0.13926481018018222,,,,-1.477331798632797,,1.1452440628896252,-2.696730556950429,-3.174908456581158
2020-01-13,0.2283325009371601,0.5386677876601738,-4388.640702434581,0.3768744648457396,0.4812935693028013,0.6203183826099774,0.6501026730740245,,0.20837326451306346,,,-5394.67951116163,,,0.8582961274062835,-0.046897442419599894,,,-2.2593426273910215,0.9433210568300754,0.9484361632605972,-4.3758153185285655,-0.7182148054350673
2020-01-14,0.5976961468964017,0.7168185868983539,-4037.176265396824,0.4943614673068435,0.6962922664974656,0.5936229333579117,0.6482038657580901,,0.20754040903029192,,,-4656.635556050261,,,0.18174028244896268,-0.08796092905509663,,,-1.599830218538518,0.9353952235677111,0.3887118512676455,-2.409762874270084,-2.0138242556659183
2020-01-15,0.766397130700339,2.264455242476526,37568.45105302906,2.1628430803853416,0.7068315090782828,0.9346027027798243,0.727013423689707,,0.4170593905373513,,,-2182.240977232291,,,1.0833890151591699,0.25117658031234785,,,0.37570089706919096,1.0492792613364315,1.0697583886137478,0.5456834418666414,0.5335057817670842
2020-01-16,2.20284851696594,0.754361432775779,36338.08427417047,1.540388183575061,1.5155723078254697,0.9802570084188723,0.7282876153076691,,0.4171043121225237,,,137.15191591100628,,,-1.0716349753114747,0.29711874462403176,,,-3.696271679427376,1.1427455462785705,1.4714941031196849,-3.2822724414956235,-1.4772194454652179
2020-01-17,1.3097435966911686,0.6396302781988066,98428.71300198804,1.067046097878665,0.9959969025623892,0.9827866656019278,0.7331963705631992,,0.41536388492040394,,,5423.65941982324,,,-0.7166963502093509,0.29297850697010197,,,-2.6443827501009705,1.1600063609513682,1.513087046208156,0.4854000956894657,-4.37023357375823
2020-01-21,1.10632131304542,0.864072853641682,-49087.16110982341,0.9352659993363144,1.040529689024991,1.0478676787982295,0.7511809226308206,,0.4127137181930985,,,3041.7518346528873,,,-0.24713857142056067,0.3328660645080155,,,-2.251286746576828,1.1617204334816744,1.51269927299001,-2.2099018071300223,-1.1226845158441763
2020-01-22,0.3807987894249667,0.3304530679649549,-18648.3770386505,0.4629001721658987,0.4502983915283458,0.9705945750115497,0.7489000200649599,,0.415015545891695,,,2764.0789166731693,,,-0.14180647780449585,0.25930335759330825,,,-4.37391715456879,1.1518680115621072,1.8230034332784424,-1.1738406705678872,-0.9509714173404126
2020-01-23,1.1181355713173406,1.4195809670753743,2185.493556753958,0.9444363249012736,1.171052989361094,0.8016197199313193,0.8009764178588705,,0.43106762003783927,,,3450.2687601347834,,,0.23869910471538872,0.000802824981080966,,,-1.4844953917867867,1.1538190473107497,1.1506313239805803,-0.5878720643679034,-0.16856744920228658
2020-01-24,1.0115723862401378,0.698625721205131,19316.07240960603,0.9232974972215936,0.8441553228301313,0.7904725776171897,0.7831544153077733,,0.4273620650024668,,,3996.787850807325,,,-0.370146067399743,0.009301079735091186,,,-2.536509368150056,1.12760478735142,1.0608776732639622,-0.9992032844238341,-2.8871341961879033
2020-01-27,0.3448306929106977,0.5714137678028468,-7146.747148842904,0.2780472291331186,0.376645414539027,0.7768292755379977,0.7686993026898861,,0.42949166009578094,,,4249.1286968980585,,,0.5050600329759739,0.010520734397172785,,,-2.316702421134088,1.128955541584056,1.0720012822159823,-0.16467749367202522,-2.685068655513973
2020-01-28,0.5869661598871385,0.4051467666803887,-15988.116716602992,0.601636360117352,0.4188520861713822,0.6850440581457391,0.773753571513938,,0.4242994089203635,,,3652.390659453415,,,-0.37071778058557814,-0.12177028518333877,,,-1.6994486524047314,1.1301486182528022,1.1420427865579088,-1.2259493474817158,-0.7788661124738264
2020-01-29,0.2287630884099556,0.3695045818388909,7795.392677928634,0.6059354125411716,0.6065852520620485,0.6928543609205263,0.7483626735760975,,0.4328830241974376,,,4353.889667027671,,,0.47947622080513114,-0.0770678984891041,,,-7.338785116515738,1.6255284093182485,2.422121855938839,-1.59993725710568,-3.2428736358694983
2020-01-30,-0.0685759507290626,0.1540172492393292,31685.9219142262,-0.0697227582523716,0.0243039855372959,0.43974161735331735,0.7316336033578383,,0.44959270700671994,,,6329.068326641964,,,,-0.5090925256521461,,,-2.364176028776255,1.6092150633744524,2.306900748329417,-1.381786467194263,0.2355176496652342
2020-01-31,0.2395071678646738,0.3897804560968456,-27641.946708323518,0.3712632421558499,0.4958410805639994,0.3779725643316602,0.7187261287323705,,0.455785248146323,,,5142.617009181539,,,0.4870003026754877,-0.6426587675093062,,,-2.0828245503409475,1.591793639052045,2.3505450478455234,-3.898323559912536,-1.174914887673998
2020-02-03,0.3071408245190703,0.5165388027823496,-6478.133814251401,0.270640212310786,0.5367089182921685,0.3669975713275608,0.7111140727455505,,0.457929544078623,,,4636.7772040609525,,,0.5198440579319442,-0.6614776264047021,,,-1.3240007103892821,1.5763665434319583,2.478087386930661,-1.0146713484052559,-2.902698045026692
2020-02-04,0.5514210519597338,0.3336626099641249,-12527.815956193404,0.3099513978623438,0.3543656504259136,0.352700739984308,0.6764827148845635,,0.45902855942031506,,,3123.1164083441777,,,-0.5023683443446091,-0.6512869611898611,,,-3.114194857370613,1.5403518670102199,2.376600895856132,-2.88030140415794,-2.6382794382235417
2020-02-05,0.2757035508109018,0.2761787185069027,-5438.195787297424,0.2455911210763268,0.2935843693386433,0.3340355673179104,0.6477768591519745,,0.465492886217974,,,3144.8527152610122,,,0.0017219897787405997,-0.6622988076056459,,,-3.0366949391697005,1.5146887882613551,0.7372063200682998,-1.4256171288947082,-2.3716580034127244
2020-02-06,0.096092690561826,0.1092622951565678,16369.761916086149,0.1004909075495303,-0.1059235555754503,0.32508457650135814,0.6252621541414548,,0.48062819429322534,,,4247.532887299612,,,0.12843811678981282,-0.6540856245564074,,,-1.5778691745498021,1.5123975630540276,0.821627294925751,-1.4943237024488532,-3.106553134628672
2020-02-07,-0.2365880668901692,-0.0772082000704701,49393.013218824446,0.1635627620564017,0.0365222534674334,0.231686845267895,0.5950972489089043,,0.5054699113931219,,,7007.5747229468325,,,-1.1198148445549099,-0.9433381807552257,,,-2.0632492781146854,1.5139254889590739,0.822532875033549,-1.0401917356917407,-0.7614503124705466
2020-02-10,0.5633677774910915,0.4503127996252525,-1425.9735525051074,0.228131967823927,0.3470788282182209,0.21844164463647556,0.5862637892759905,,0.5064261828510292,,,7313.630961114545,,,-0.22399020928968313,-0.9872509343734829,,,-2.1290784369127898,1.49897973245198,0.666503547220245,-1.0757247057190817,-2.714682096228693
2020-02-11,0.2228855563944121,0.0268931637318825,1630.4679548126078,0.441474656220679,0.2476282454112652,0.1570877553900271,0.5606750580795758,,0.5216581129301555,,,7614.586393976904,,,-2.1147863217544254,-1.272336917879091,,,-1.6406891303349647,1.5100255902056274,0.5836589549613096,-2.2623902025598768,-1.1816588030003181
2020-02-12,0.3692431502049205,1.8371873164008607,81780.04309383567,1.3210798085062834,0.7342801666455623,0.4692894749688187,0.6166934945547012,,0.5943930114203342,,,11905.447361938528,,,1.6045356779844142,-0.27315233767778424,,,-0.5330718430394662,1.5594784714442884,0.6392137382622094,0.3270526662778797,0.4453321494578817
2020-02-13,1.5773477047493838,1.2358813537371915,87095.99295087665,1.2044976764556417,1.3745435171676128,0.6946132866849435,0.5652648001177345,,0.47728037678938506,,,14381.824456830911,,,-0.24396040631109053,0.2060609745401401,,,-1.7716872270343493,1.4272401425974666,0.6442428204633636,0.18978380318569635,0.11922116423634932
2020-02-14,1.013061774333881,0.5731514786473735,-87227.93320935496,0.6267667181719041,0.843218335079353,0.824685222428512,0.5562043024113144,,0.47521725857692476,,,8203.523582654638,,,-0.5695824415440465,0.3938660878177173,,,-1.530388235002165,1.4137171394673125,0.5964518295678539,0.2343096479758122,-0.4302297172615417
2020-02-18,0.7865998986798601,0.3476214216014366,-9008.123239071636,0.6238463631963782,0.5657045229404032,0.8041469468237491,0.5416038595814459,,0.47700164847184395,,,2831.681770601654,,,-0.81660571253585,0.3952471743290206,,,-2.8448697322027727,1.4163192344008142,0.8221076207165613,-0.11849086245395153,-2.2760271186019074
2020-02-19,0.2504921916211646,0.9561866934889504,18887.29078981818,0.7404334109701871,0.6573038448606425,0.9900056527751625,0.5462095515738092,,0.48070941579898685,,,6230.404365583733,,,1.3395254311957727,0.5947079567802187,,,-2.4873548508736136,1.4159921772843094,0.8996118399540312,-0.9596283492720756,-0.07333062693413106
2020-02-20,1.2570952428905473,-0.070071371762026,10302.25825528276,0.9637377797435072,0.1014854327073413,0.6085539151425852,0.5261833295874603,,0.49819567236102086,,,7677.936130280397,,,,0.14543582450853537,,,-0.148207305178557,1.423166947398668,1.0436306891522102,-0.8730090607677473,0.6456669693129352
2020-02-21,-0.0392711320841332,-0.0223593510713326,28166.85338191484,0.013247975590362,0.2124152810308439,0.3569057741808804,0.45408631368012475,,0.4653555387242974,,,8977.00412153844,,,-0.5632450703814861,-0.24081548913609907,,,-1.613610076617179,1.4200340636722901,1.045448435764418,-0.02168743698302781,0.22971447925068078
2020-02-24,-0.2346553392838828,0.4861404376782028,28887.619148998885,0.2197545979459363,0.2778435893311943,0.33950356598704623,0.4434620495037785,,0.4618914326898332,,,9455.581458508084,,,,-0.2671277770472439,,,-2.8457791100952443,1.425476896126054,1.1450295820434244,-0.586606105044805,-2.441720260688036
2020-02-25,0.1989999677717042,0.4456391700596702,15983.186658497723,-0.0593498002179373,0.3594184894821381,0.35910711567869297,0.4371733196166196,,0.4609128443368731,,,10612.078148875114,,,0.8062049260601332,-0.19670901251254977,,,-0.8704375199009663,1.4568197536596863,1.1157142680413075,-0.7592901430459729,-2.3226067099927374
2020-02-26,0.3368331829867035,0.0612103172914553,69858.5891663421,0.5783002762262157,0.2539232013543389,0.18011184043919393,0.419976497147173,,0.4685240103032908,,,14904.41344302237,,,-1.7052720433188406,-0.846620756823885,,,-1.125848628560278,1.4717431918089796,1.0033824112840255,-0.8558305461960187,-0.11095795636570542
2020-02-27,0.065159114175449,0.2063756756146944,-18292.28215402944,-0.1443049764038946,0.1449137298553555,0.235401249914538,0.41182005183596315,,0.4708630128819485,,,13600.029701424466,,,1.1528659869233997,-0.5592949819909492,,,-1.2405721080118781,0.822669218774191,0.7778121635598162,-1.4301898471258727,-1.2857359867518123
2020-02-28,0.1939739849216222,0.2239097999866146,-12446.381515605834,0.0946716808564325,0.3369176466760102,0.28465508012612745,0.41531467937332744,,0.4691050432470189,,,11393.414529932863,,,0.14351924039785563,-0.37775829428525703,,,-1.417801681313483,0.8167496680239797,0.7780615230255096,-1.8158504442633716,-1.401330231160236
2020-03-02,0.438678745923128,0.0079413245174313,23141.483777508787,0.2536625030379333,0.1513348263031249,0.18901525749397313,0.3962227227943566,,0.47788692165912783,,,13932.58605422448,,,-4.011687281992731,-0.7401487451654634,,,-2.2795750977979194,0.821885741290047,0.537149163163639,-1.6172969585072652,-0.7377280784958693
2020-03-03,-0.1087234076470542,0.1665204332648988,29741.143266789517,0.1830683746408574,0.0001249259487661,0.13319151013501887,0.37872180431848407,,0.479654690909887,,,15743.549908276525,,,,-1.045013891659007,,,-1.698578197438814,0.8151943276929348,0.46028552935213674,-2.8578962415678815,-1.276118007784641
2020-03-04,0.0552404205493877,-1.1949890192311372,162299.48668920004,-0.2398052171702058,-1.935317656061904,-0.11804835716949964,0.30228922285872095,,0.5951116862322932,,,24484.915040546195,,,,,,,0.5279850189716837,0.9074063305936918,1.0543626307950549,0.18476053319525867,0.2280907628757626
2020-03-05,-1.0890619113861977,-0.8129565431475587,-19530.609440162487,-0.8417587465047465,-0.4026380322057639,-0.32191480092195024,0.2478324597759979,,0.645338794822782,,,23780.294357902945,,,-0.29239431725512494,,,,-0.8229809280817275,0.8587460429269607,1.0689332905396338,-0.02073654732305111,0.0191477254067567
2020-03-06,-0.8785943688999467,-0.8637618986983053,-28132.4198718078,-1.1496600610389942,-0.6049549051516889,-0.5394491406589342,0.19918125008325424,,0.6913709707660185,,,21555.18526850825,,,-0.017026171732837287,,,,-0.6075106290832302,0.8815618281766594,1.0773343712698225,-1.1049509741567176,0.08403935536656133
2020-03-09,-0.1036668987561233,-0.1390319689385961,24885.57158490876,-0.2116485783179671,-0.2668820492012527,-0.5688437993501397,0.19609006163984793,,0.6928084914084723,,,20329.813186812462,,,0.2935210367368371,,,,-2.8961861528776995,0.9300432360991799,1.2800585565998024,-0.39463708203380005,-1.9175043858785785
2020-03-10,-0.1075652936686415,-0.2051550408673312,27201.49440948181,-0.1823693123363945,-0.3017714904060975,-0.6431788941765857,0.16331666961521876,,0.6956471820832584,,,21761.18658491181,,,0.6456679440543746,,,,-2.1252578364002073,0.9299073489381063,1.3426756947984217,-0.41762849635346255,-0.9897341868200399
2020-03-11,0.1905404575819638,0.2045240037315041,2322.373528485201,0.1196682879186292,-0.1494231007173354,-0.3632762895840575,0.17219821161519985,,0.6949473313071893,0.5485496712879608,,21795.78186359544,8005.229582136905,,0.07082079847824767,,,,-1.3127042223708778,0.9301620941311384,0.9508217634338639,-1.0684052325008813,0.3361243353696195
2020-03-12,-0.1598115533544151,1.4144707506690477,43774.37020075208,1.1332858948709754,0.622104415032176,0.08220916917926382,0.1510623833286092,,0.6463745838384328,0.5610076679029014,,19895.49821894126,9048.103341609843,,,-0.6084260430906635,,,-0.6710306053724313,0.9232386582951322,0.981905112009422,0.4821951296825501,0.8008472395682172
2020-03-13,1.920455619208168,1.1072803853012898,-44993.54941594944,1.1963998355900314,1.597763637948427,0.4764176259791828,0.1446323349068141,,0.6355642212901107,0.5663283861758658,,13291.021100599954,8496.868193399525,,-0.5506555539818095,1.1920999341177894,,,-0.9128870251655561,0.9293559082207974,0.9181910117933632,-0.10230254981628413,0.6785624810097718
2020-03-16,0.6292335803397471,0.6928889023960503,-17493.290497916933,0.4468175983541664,0.950353127988918,0.6428018002461121,0.15061920609424795,,0.6403590877085923,0.5660782202246036,,16777.753236171855,8372.809578245833,,0.09636713267754443,1.451081596750458,,,-0.6861010040008174,0.9443832088231581,0.6078823712948448,-0.3263094653824319,-0.18401794925277953
2020-03-17,0.514303685786003,0.1693637752509174,-27876.17415390318,1.0754453993336268,0.3707534773812,0.7177055634697618,0.141706323776722,,0.6387112089175991,0.5674120014879108,,15834.350690430278,8029.897293618391,,-1.1107650015056276,1.6223026325859538,,,-0.3499945618162857,0.908114365266852,0.3559545937947071,-0.06409423579319204,-0.9821132339806108
2020-03-18,-0.0802365332373229,0.124547365352571,-13561.895538061726,-0.3226339912075415,0.1428899464537432,0.7017102357939752,0.10012435736990302,,0.6092887621578525,0.5691627040773007,,14211.891374036282,7828.015858090968,,,1.9471075621989655,,,-0.764591760039825,0.8683203594040512,0.20637707746029443,-0.5650327433562,-2.5260207072178114
2020-03-19,0.2644929183882132,0.7492014533959352,-32492.352880317278,0.5452041769636056,0.615909257855626,0.5686563763393527,0.14108799862780108,,0.6245923812002192,0.5702027731592997,,12072.160817256281,7504.72528806995,,1.0411934331381567,1.393892544235549,,,-2.6492378431452575,0.8897511878045038,0.9052215591774222,-0.5450070798784749,-0.4075633619943354
2020-03-20,0.7983581583629302,0.5786669686364219,-4807.39040376318,0.9300998082530044,0.7948671371759968,0.46293369300637915,0.17113931461318882,,0.6307429160765773,0.5702303886390344,,10423.44862797238,7616.907169881869,,-0.32183018837472527,0.9951059020304859,,,-2.000758494588059,0.9006623722972878,0.9845129631180465,-0.7893946722793971,-0.6374978956265467
2020-03-23,0.6011078666450258,0.5038898439119501,-33167.94035051742,0.287670820022389,0.50083451940678,0.42513388130955915,0.17202678492487616,,0.6312217623733317,0.5651508848880228,,7320.670652996564,6924.346654103992,,-0.17641671652545657,0.9047539431668895,,,-1.5456948667389088,0.830236809407611,0.9259769941412923,-1.4052260011409763,-1.6660132455005103
2020-03-24,0.3587093684545701,-0.0065981479741497,19490.487395712265,0.3218263536220069,0.1057858038698436,0.3899414966645457,0.14941491902318518,,0.6290006506708672,0.5659832056505343,,7496.035689857292,7452.4141785434895,,,0.9592695920128176,,,-1.5322891585830167,0.8265502001448252,0.692535684300777,-0.5356903436229083,-1.737487652662127
2020-03-25,-0.03466814925721,0.0253085416647449,26224.63654999176,0.1372096491207566,-0.0330948790326068,0.3700937319269805,0.14761983024184966,,0.6293167743297337,0.568355264159087,,5314.338059039774,7957.047387171854,,,0.9191160487140446,,,-1.770167102392976,0.8317166430431265,0.46073552747415125,-0.7369291718698416,-2.310225973434892
2020-03-26,-0.0441641077599825,0.1379434626144338,-5166.643326142534,-0.2098174634346579,0.1869215684303284,0.2478421337706802,0.14419821959183662,,0.6291665197092945,0.566883156000014,,5970.62000043412,7974.84645629542,,,0.5416031081226493,,,-0.924476564910523,0.8366500876222541,0.4009860242549513,-1.9341878503321568,-0.49223616542533216
2020-03-27,0.0926224785885621,0.0778338425033,-275.04896809010097,-0.0693295156106339,-0.0561431155212304,0.1476755085440558,0.1368944217176709,,0.6290403328282401,0.5686997872994017,,6579.186627809907,8100.556494794912,,-0.17395553131207273,0.07580737252544835,,,-4.32856927676715,1.0737632644661612,1.328053756151884,-2.9464603047366786,-0.6914823149518745
2020-03-30,-0.1192885200606088,-0.2947964311405355,26521.73657974489,-0.0299458012560283,-0.134200843143156,-0.012061746466441304,0.12175753393477255,,0.6359116394220964,0.5755012827456207,,6748.199267921712,8607.800777109245,,0.904739957220629,,,,-2.2609150560470135,1.07302839081581,1.302433433922807,-0.8376184387398932,-0.22478705731501158
2020-03-31,-0.2267448814584911,-0.3130468800281853,53617.15890383749,-0.4228842714595417,-0.3655692595014441,-0.07335149287724843,0.09777916827011837,,0.6431354351409051,0.5820049344149161,,7942.00004977411,9440.775720703863,,0.3225274405338898,,,,-2.8591927007769997,1.1167284008418357,1.2766492015347022,-0.9393528230004965,-1.182704806588616
2020-04-01,-0.0612239387913424,-0.0463585220055424,47700.76611289752,-0.0216189379567168,-0.0187879472867047,-0.08768490561130589,0.15521069313139807,,0.5685808305693927,0.5787774846692251,,2212.064020958984,9940.031823283121,,-0.2781331326066541,,,,-5.867128568508776,1.3820994842544774,1.9073367138674036,-1.3925623273021654,-2.635723999952523
2020-04-02,-0.0394355548523845,-0.1443864896934794,1039.011291804607,0.0407096247218206,-0.0911273677783297,-0.1441508960728885,0.18863919580410204,,0.5267807111753837,0.5792651996431493,,3240.5450575573386,10055.230710240434,,1.2978258436020258,,,,-2.026189024821532,1.3613303231836487,1.6126775755163727,-1.7798681105094571,-1.2646788483665443
2020-04-03,0.2037120016383919,0.5301460204646542,-20604.218326994956,0.1078282284607823,0.2000109314210023,-0.053688460480617685,0.25833459176225004,,0.46928783216178377,0.5791071139612677,,3616.955134797981,9806.55776353528,,0.9564452392085249,,,,-2.3839827694876505,1.329838882142109,1.5876632104453325,-0.5507720599108366,-0.7933826783386795
2020-04-06,0.6956621663675611,0.4974173580637151,33930.30535051354,0.5539423585739867,0.2803954262506956,0.10475429736023245,0.2901570581123656,,0.46245325892826467,0.5789803279707522,,4069.1918230782203,10468.85991094584,,-0.3354347209876529,-1.018804773197541,,,-1.2962820728532563,1.3207617469376247,1.7611320175993859,-0.44347255506540134,-0.23292398772988865
2020-04-07,0.0599962433697101,-0.0113417487117395,-19996.077705641103,0.0698593222360637,0.162699630318321,0.1650953236235216,0.29984772272014515,,0.4534712079692054,0.5798636812660388,,1709.3132173220747,10261.376921116143,,,-0.5967517288397856,,,-2.37687437915985,1.3240804811427613,1.7761505712598693,-0.6134347997280478,-1.1983051249523236
2020-04-08,-0.043592160088421,0.3069385583714652,-62906.99229276025,0.0794325123562398,0.4482665011686206,0.23575473969892316,0.3049684504521432,,0.452916038703484,0.5793559674464928,,-1552.155073740198,9286.071061277382,,,-0.25741630403758853,,,-0.9974086309920432,1.3336089446803765,0.6367029068573979,-1.6582143783130423,-1.040445988514734
2020-04-09,0.4529147944859319,1.1122674804491588,59127.57664071663,0.9125335203722312,0.339417809172847,0.4870855337274508,0.2898582869411488,,0.41761830047892456,0.5858593819312067,,-784.4947517419703,10338.81694304594,,0.8984519697086439,0.5190476037736872,,,-0.5566676433884452,1.3394342093659732,0.8264132515493973,0.11654603013456133,0.22845260940600004
2020-04-13,1.1420534826437103,0.6061577975420569,11429.299657659809,0.8430600906132018,0.7813564248725555,0.5022878891429313,0.26480215755318715,,0.3792656445875617,0.5306488647716935,,2036.6477019384922,9903.164419789788,,-0.6334428774001277,0.6401904677717644,,,-2.7854119375074977,1.3318981084519228,0.9424179843229171,-1.2065787329083548,-2.5768669891563336
2020-04-14,0.7536010456142455,0.523266659196941,6994.548210800072,0.595103356128539,0.2574150147210607,0.5074577493695764,0.2563210453932317,,0.3709953330926752,0.5283124214311921,,3261.0396373743424,9414.10548540028,,-0.3647719120041306,0.6829827126356196,,,-1.0856318757060255,1.3140611413587302,0.9639926550532276,-0.5293277010153632,-3.655471713858312
2020-04-15,0.3571068593477751,0.6145912088576475,15632.759720180373,0.421168755798547,0.6257363471830262,0.6326443408834539,0.2785824170735682,,0.378779047951286,0.528066337819554,,5436.48633107852,8034.172930703484,,0.5429222828556498,0.8201944538671702,,,-1.5868568378915529,1.25939306056502,0.8553317509577961,-4.775553925051547,-0.4685120101518073
2020-04-16,0.4461288694922647,-0.1164690819320171,-30181.88821536147,0.3189355201642145,0.1560526593154145,0.5479628128227574,0.2665315947093388,,0.38766726233809506,0.5261322281518324,,4605.486697213533,8349.260812277851,,,0.7207146339976184,,,-1.8147239816239324,1.2230345374451845,0.8364761414445165,-0.44670009238295233,-0.8594198753249527
2020-04-17,0.0122870078836827,0.2596472621535675,-9871.358657235229,-0.0007606378366853,0.2949513151494027,0.3774387691636392,0.2420538851472204,,0.3706698244023994,0.5261519543750843,,5736.536408367635,8495.544451968106,,3.050781591348616,0.44424798737415067,,,-1.218369430261992,1.233021173414362,0.6733279322977981,-1.0357953985819284,-0.15944106123809035
2020-04-20,0.1819975939509737,0.3436630629554447,-16605.61475082121,0.289937501281913,0.3630261855767571,0.3249398222463168,0.23030368986317154,,0.36308480747631167,0.5053804950432133,,5146.625191014734,8182.359313508519,,0.635668242288425,0.34424117418265165,,,-2.616081721816942,1.2391038120317956,0.605851493627228,-0.7762415592590693,-1.3375242558693052
2020-04-21,0.4111073616950449,0.8024643395959714,18392.91071628831,0.6060757319452748,0.4862575232243635,0.38077935832612286,0.2452324146473726,,0.38063949375560246,0.5069955369853338,,7724.66774435502,8166.973285286557,,0.6688330163230352,0.4400137032793911,,,-2.121779612188472,1.2324224960044925,0.5310053183463057,-0.6109828897580362,-1.275835216154827
2020-04-22,0.4691330824419228,0.5919067546827659,-19569.95953779619,0.4952104600218856,0.7049025981521719,0.37624246749114654,0.2751576597802184,,0.3833162854935849,0.507197312982654,,5771.645397679597,7959.919745470669,,0.2324626274298165,0.3128895542257369,,,-1.5621148328105154,1.2316911667433232,0.5344260226425042,-1.393344387347207,-3.786075427214459
