Date,WBD_Open,WBD_Adj Close,WBD_Volume,WBD_High,WBD_Low,WBD_MA_5,WBD_MA_20,WBD_MA_250,WBD_realVolatility20,WBD_realVolatility60,WBD_realVolatility250,WBD_avgVolume_20,WBD_avgVolume_60,WBD_avgVolume_250,WBD_log1DayRet,WBD_logMA5_20,WBD_logMA20_250,WBD_logMA5_250,WBD_log1DayRange,WBD_HL_20_realVol_20,WBD_HL_5_realVol_20,WBD_logD2,WBD_logD5
2019-12-18,0.2488970179479874,-0.031060250082735,56252.910098969005,0.1064962430218443,0.4238302138457701,0.34254029241399414,0.8403412761144523,,0.9453696744308707,,,567180.6111944685,,,,-0.8974187975485318,,,-1.1478005239619735,1.0384055414781141,0.5075692819323845,0.10577102245986286,-1.065238360600906
2019-12-19,-0.1346745796263047,-0.2999453034266839,-297107.7721384689,-0.3763371081507483,-0.4878354755044718,0.2292316858363428,0.8074159031841545,,0.9740640139938291,,,558362.1698494514,,,0.8007387889544523,-1.2591056843649564,,,-2.193745330756669,1.0432709730957324,0.6707411664184121,-0.8109119865399463,-0.5682022386660767
2019-12-20,-0.5302523454597114,1.565187419921477,6828453.032098987,0.973624995847576,-0.0289123204109955,0.4918392365824172,0.8417469810747782,,0.988693882179876,,,917007.9792781442,,,,-0.5373275633654993,,,0.0025341027063911993,1.0902595760113512,0.8987921213677627,0.46765566869508124,0.27234334870040083
2019-12-23,1.349116556160464,0.9492823847508784,-4449531.61529735,0.9127750654223732,1.6222944329083957,0.46559429886658776,0.8110310255717363,,0.9745286792282953,,,709675.1297256667,,,-0.3514989396981537,-0.5549916576891787,,,-0.3431674853817767,1.1145522254744815,0.9091491362843955,0.222525510908628,-2.0308442450289323
2019-12-24,1.8082565521221063,1.7139029301348572,-435669.1827397319,1.7123365573207838,2.013146595173568,0.7794734362595588,0.8564897996901129,,0.9952049438286795,,,705675.7285066238,,,-0.05358996515607065,-0.09422379840489843,,,-1.2012763169420115,1.0752460224229576,0.8545718406217387,-1.905720125552767,0.45069063250104613
2019-12-26,1.31025368090679,1.0676690946118512,-1782290.2282813182,1.1256635804851245,1.213202149199379,0.999219305198476,0.9082989812200379,,0.9767967368986734,,,648030.3201539688,,,-0.20474291198957612,0.09540068040596726,,,-2.4356757974301084,1.0442854876891894,1.0826824861781723,-2.133798810628325,0.09415437092777093
2019-12-27,1.4401032516637748,1.2033835872439838,-1525724.8315143173,1.3864592173710868,1.4639691941005726,1.2998850833326094,0.963310799177487,,0.9599008999275956,,,571169.2530391898,,,-0.1795775685044135,0.2996550417983958,,,-2.5573486189147228,1.0799327528773048,1.1717839928079719,-0.6723267520053684,0.40768190963412904
2019-12-30,0.91804505983899,0.628415637497012,165131.09037423646,0.7286154319603266,0.8883388445956353,1.1125307268477165,0.9721286806884744,,0.9557583174840454,,,528744.9047054003,,,-0.3790446835130797,0.13490445005981208,,,-1.8343116306535616,0.9998381155956724,0.9193390085774124,-0.8226786814511066,-0.06531558839004457
2019-12-31,0.7102440927117986,0.4849472607213165,-122382.6793910712,0.5870001298198115,0.6235620317647292,1.0196637020418042,0.9370318105838935,,0.960334236378119,,,520221.4311123698,,,-0.38156855926008676,0.08451091697547314,,,-3.30874851118592,1.0503713230926603,0.7938795381785811,-0.33067819740024823,-0.7671487373892298
2020-01-02,1.2434467908286972,2.341324502819542,1231040.7612413866,1.906281421904115,1.490556860776369,1.1451480165787413,0.9207837079758109,,0.9318637534057493,,,588032.8315869553,,,0.6328296025812179,0.2180640158398816,,,-0.8777323506879608,1.0232141211049386,0.9075579756260567,0.5381930161301789,-0.4661365995567465
2020-01-03,2.258103269042092,2.3033884996007643,1242476.0605400123,2.45294551399083,2.4307251596972783,1.392291897576524,0.9140759529943626,,0.9207881808505554,,,557519.8012191463,,,0.01985610002597344,0.42079284788821036,,,-3.8067465500934614,1.1565011601011377,1.1658894378984037,0.5979796719612962,0.2116533146454878
2020-01-06,2.2313911149439285,1.1413597727587934,-1271771.523346461,1.648504000144328,1.5824924443580528,1.3798871346794859,0.8115731813190198,,0.7526939023513569,,,477893.41538249113,,,-0.6704048746112121,0.5307824251469044,,,-2.7179254646109317,1.183136659889105,1.1708578196621984,0.18229216474596993,-2.780236863086489
2020-01-07,0.5760877545364202,1.0855762147786248,1089921.4439912303,0.5129718547470237,0.6639983155710016,1.4713192501358083,0.8639561640624018,,0.7321945261722699,,,354252.53436934086,,,0.6336061978163173,0.532392694900067,,,-1.890300220274578,1.0944935331439867,1.163032653226247,0.1970560398587655,-0.7827205771973627
2020-01-08,1.2414376592938918,1.3913659813493098,-2308270.9574530274,1.3308284936370818,1.700690176305102,1.6526029942614069,0.9247175021751417,,0.7224700984661725,,,350350.78062929504,,,0.11401587429912333,0.5806186083007765,,,-0.994626173862927,1.045500103837906,1.229383333686317,-1.3862695270661929,-0.09825391565550996
2020-01-09,1.7442533454465732,1.1855962265264353,209158.73159341092,1.377925082647076,1.4640851590448491,1.4214573390027856,0.9393870558148109,,0.7247502132428253,,,305746.64349582116,,,-0.38608078902081455,0.41421032509400385,,,-2.4515483594378646,1.031027683115883,1.0384704019927753,-2.302384995536772,0.14473068751063456
2020-01-10,1.27898512360823,1.6626365562759773,453556.7509409455,1.727962960722719,1.7526479879247925,1.293306950337828,1.0068396113817055,,0.7262180258023944,,,228090.7249772569,,,0.2623377380269462,0.2503861381870323,,,-3.7015584053041826,1.1208006859122792,1.0025899379582306,-1.3046385247398933,-0.44511288085174494
2020-01-13,1.401707173725324,2.264408904215591,-114945.63876787992,1.8117501549066333,1.2118282005969814,1.5179167766291877,1.1067301701194066,,0.755834143845052,,,-74945.13394645648,,,0.4796228518865735,0.31592897786359464,,,-0.510955708377207,1.1246587143137938,1.2548484164998186,0.07586106387285592,0.11604742498344203
2020-01-14,3.2772239375230967,3.487974278498264,4118260.912848074,3.357177584028868,3.2135217048904163,1.9983963893731154,1.2685214007347645,,0.8965109981698849,,,184956.2794065916,,,0.06232442821626302,0.45449308281529355,,,-1.9403345675690367,1.1157248706856515,1.2548535619347858,0.6017650231866959,0.8764674317091525
2020-01-15,3.2217168013124784,3.881359143573928,1928465.5432065595,3.778746653403079,3.5802435766398557,2.496395021818039,1.4085640042469596,,1.0679601927845936,,,316277.7015855905,,,0.18627100144968725,0.5722769512046589,,,-1.6169506789084,1.0672958372755856,1.168004453502699,0.48054180668814767,0.9122799643783149
2020-01-16,2.7125321963425684,0.645536367257364,84031.94121355284,2.0865559134355536,1.1460040705725945,2.388383049964225,1.4336154604513276,,1.0423167683100039,,,254952.73746088697,,,-1.435556319027387,0.5104170413139553,,,-0.061288509098943164,1.1404630979714714,1.4213204190177608,1.0446621033928751,-0.6160752950689993
2020-01-17,0.8317282927142848,0.7491027062049085,-2232940.1801607385,0.5067138688089194,0.8408891457247503,2.205676279950011,1.4726236082657098,,0.998285654886294,,,140493.0829479016,,,-0.1046297176726811,0.403988587286952,,,-1.0960896424698054,1.1420280833034926,0.7720513656232064,1.1417536513314586,-0.0904348484909273
2020-01-21,-0.5694145182440522,0.3746369291770399,2213371.714368593,0.0548591829431579,0.1700589783136568,1.8277218849423007,1.506352719895896,,0.9452299042982515,,,266017.0572732547,,,,0.19337900802765856,,,-2.1610873070196766,1.1414238703039004,0.8366159983411805,-1.3060076041629913,0.6364561736652293
2020-01-22,1.924785273137621,0.6267791412157209,920844.604095052,1.304549603862851,0.5401763785042046,1.2554828574857921,1.459432305960608,,0.9652348915411847,,,-29363.364126942073,,,-1.1219754623635625,-0.15052728298360216,,,-0.26869909423281957,1.1206111532140381,0.8867965897654457,-2.1010855730084996,1.0512394177128812
2020-01-23,-0.2714230383374918,1.588004176818,-668491.0338119157,1.1697406724128625,0.6663177618891236,0.7968118641346067,1.4913683955639643,,0.9580069505462707,,,159688.66494732964,,,,-0.6268307678786775,,,-0.6863246857477318,1.0997443636173094,0.8315897211537088,0.19339934394234742,0.8300157964111075
2020-01-24,2.6684457665247496,0.8629410473377259,1786112.2139827,1.7729063448426745,1.093333540378051,0.8402928001506791,1.4488203014241077,,0.9664629362356549,,,270777.73478345125,,,-1.1289050945486325,-0.544754516341447,,,-0.3862909069588342,1.1377713750769138,0.7640267058711431,-1.443237666286524,-1.5259947770181768
2020-01-27,0.5583094034559348,0.9915664129765442,-2433054.017144703,0.4428801737844807,1.3922535549831032,0.8887855415050062,1.4450151673423424,,0.9681908476058241,,,238239.545340282,,,0.5743726328522972,-0.4860191261626394,,,-0.051953110756795116,1.1876037402416528,0.8424326196352853,-0.5167803784424767,-1.4169032426025716
2020-01-28,0.7270045044454676,1.4429653816636012,-1829787.537406531,0.96915438603987,1.299558583008718,1.1024512320023185,1.4569942570633232,,0.9665245726087942,,,223036.41004567133,,,0.6855228945046601,-0.278839492238805,,,-1.107438534725775,1.1732130730676205,0.4095345663119203,-0.5446852205875214,0.06609523303876247
2020-01-29,1.3363721487068787,0.9396138871800908,1242362.5819910276,1.399397894659245,1.4840114924470065,1.1650181811951925,1.472554169547477,,0.9549186501720955,,,276897.9846265109,,,-0.3522448371681373,-0.23426173026351796,,,-2.469660294933907,1.189139200162233,0.9390777293370148,-2.9574249428603143,-1.1620801960312044
2020-01-30,0.7693904243000826,0.7962572030659683,1420309.3643308636,0.2966670117791263,0.3287496527428768,1.006668786444786,1.4881196666647096,,0.9403998988947604,,,354032.5868126076,,,0.034323708513249035,-0.39086670586662603,,,-3.439440175065845,1.1993082361348095,1.4311317729865574,-0.435860123945521,-0.2335134157973655
2020-01-31,1.255934491220284,1.313435044881771,-1827117.983303118,1.3628215297069843,1.6723694415668309,1.0967675859535952,1.436725193767821,,0.9191648330140938,,,201124.64958538237,,,0.04476596697039514,-0.2699990571980797,,,-1.1726423947678133,1.1915953948038083,1.3181350942659988,-0.983977783899352,-0.7974105260090907
2020-02-03,0.9685070758083932,0.7748139701546144,108531.11271406384,0.5684575843444506,0.5666326342003707,1.0534170973892092,1.3602964672955136,,0.9067759542354028,,,144427.40219408498,,,-0.2231328267367267,-0.25566340804312065,,,-6.306202610633214,1.5185069622466758,2.1374892298315227,-3.8423461653711874,-1.5289993931569443
2020-02-04,0.6705693066162137,0.5293699860099608,-93293.90129235992,0.4966326147655149,0.6404707440116262,0.8706980182584811,1.3296969779580718,,0.9247016292195258,,,203351.28329679003,,,-0.23643946911851593,-0.42341114933600127,,,-1.9390667141407385,1.5023206452718927,1.990525774312636,-0.24326327881978893,-0.09036747987675954
2020-02-05,0.4202021971634142,-0.1820639112642563,1392778.0509968377,0.4017439478095994,-0.0141268756016401,0.6463624585696117,1.266314971655928,,0.9838664175281258,,,218494.1136470704,,,,-0.6725059367251175,,,-0.8773805875884513,1.5130509313049363,2.223411310131812,-0.044079501294387535,0.11482559869821872
2020-02-06,0.0376322642678168,1.378237270024739,-229770.79207430172,0.8120213695927188,0.6756880905490323,0.7627584719613658,1.2656585360896995,,0.9837829684423262,,,322419.12191600667,,,3.6006988464202854,-0.5064064169325494,,,-1.9926528098200933,1.506325713624813,2.2048244913584902,-0.163852425249598,-0.5413190810489511
2020-02-07,1.3500789840062026,0.9393438634914464,-1196712.869313537,0.8797433403335706,1.427927658180236,0.6879402356833009,1.25334591793795,,0.9863753137457094,,,252125.5418706593,,,-0.36273676241821207,-0.5998700211525382,,,-0.6011437021503827,1.515303434408541,2.300814170679003,0.1145848377632148,-0.98325571077323
2020-02-10,1.1162387997742265,0.9503774467529028,236111.51530872704,1.3808683854173474,1.2946711842398582,0.7230529310029585,1.2177329624617963,,0.9836744847687998,,,241253.28008904835,,,-0.16086088028508153,-0.5212637518722082,,,-2.4511175707782575,1.4492253986368575,0.792084618394775,-0.8489596527653361,-1.739754611451546
2020-02-11,1.34765990160923,0.7060951511931126,-470396.9436954572,1.1281663717044523,0.908561889751562,0.7583979640395888,1.1398172748106723,,0.9577803281532276,,,223480.7148426695,,,-0.6463749576571904,-0.40741497689743783,,,-1.5159271599334945,1.42832512280936,0.7652482223656136,-1.4556499599630257,-1.7331594922352076
2020-02-12,0.9652294129348816,1.3181306119832945,1180460.313473993,0.7414607262607245,1.0463209009552976,1.058436868689099,1.031325091484924,,0.7851269839747204,,,76590.68487396542,,,0.31160400207802297,0.025948695573065755,,,-1.1879020511164822,1.428994698811578,0.7142405455323818,-1.0003433125209296,0.4055947818651932
2020-02-13,0.826785290245164,0.2661569434340638,-679057.1429976407,0.6310053822745534,0.5964590464092847,0.836020803370964,0.8505649814779306,,0.4305056444198396,0.8697433715064122,,-53785.44943624458,220378.0025954709,,-1.133458888758095,-0.01724731558129404,,,-3.3654537874961425,1.4844626187635321,1.0913595592380512,-0.8211209988432693,0.10623242936217958
2020-02-14,0.3029674139433211,0.5428159543899689,206234.43122552428,0.2025485446901989,0.5577936326692221,0.7567152215506685,0.8454289608345608,,0.43368144048082136,0.872255730962695,,-47675.32493564601,233937.0303379743,,0.5831450653039579,-0.11085715530782526,,,-1.0349473390420452,1.4448170122263246,0.9815274121778927,-0.2544863222306259,-0.9250088517299795
2020-02-18,0.5048634938886387,-0.2509465738358063,2302096.038879906,0.3745758694095737,-0.1148557851042326,0.5164504174329266,0.7954264968325251,,0.4982214621769036,0.886508028887144,,179076.48601638622,295583.3933862521,,,-0.4318991580808099,,,-0.7145104498163538,1.4557667748210672,1.0476790193572278,-0.659512197688822,0.18342429904075588
2020-02-19,-0.2628052557595168,1.2885459395872871,14882.724603620358,0.7383243809571454,0.4977323881308653,0.6329405751117616,0.8411219473530375,,0.49950550930578325,0.8825818529300554,,69152.03652813759,297843.7545502812,,,-0.2843601127020901,,,-1.4246527560191244,1.4524404786679879,1.0495141483020476,-0.2933916944357808,-0.5405105805546857
2020-02-20,1.4078109686022806,1.2570887725344342,1866428.7263763703,1.3226143081659192,1.101237288091344,0.6207322072219895,0.8726374289189731,,0.5051227246527522,0.8826766580218082,,116431.24264220349,334691.9525978018,,-0.1132374438129732,-0.34062039270606836,,,-1.5078880577956448,1.416413645999495,1.0318653314418478,0.4108077085486297,-2.7961957573213865
2020-02-21,0.8735775029725161,1.2145989183549908,-2815599.7889072835,1.105087885009997,1.314432497753188,0.810420602206175,0.8539671659958227,,0.48373801490155593,0.8804350285753688,,9075.804887435119,292813.1998534771,,0.32957234035994226,-0.05233937085820508,,,-1.563773520102492,1.3964322928285162,0.36347516689865483,-2.6044063714710197,-0.05293466710206618
2020-02-24,1.6165994443612757,2.246790953428352,2593846.586250234,2.160012233600902,1.9187066222603093,1.1512156020138515,0.9231596613003541,,0.5753796192317988,0.8931581245651367,,49462.52350081182,341971.9955969622,,0.3291781206337352,0.2207715079406259,,,-1.4216910519982744,1.3617621596550618,0.3472847751598207,-0.010351208491015285,0.5329637563736588
2020-02-25,1.92678782952615,1.8974191509369935,-1588670.637701774,1.6708885640780655,2.052784673159973,1.5808887469684116,0.9684522981983765,,0.6153153247532562,0.8886407508450861,,91681.69247295827,325983.8526557363,,-0.01535965815811809,0.49004323760541424,,,-0.9626066731191231,1.31438153556806,0.2387478195335775,-0.3815236567170288,0.7647074250831397
2020-02-26,1.728335801895078,1.0279718916474216,-1544911.1014561018,1.5990371225757691,1.5385841692089297,1.5287739373804385,0.9477026236975675,,0.6053887382863472,0.8788962468451087,,105925.5142704797,300043.7257851136,,-0.5195711573989396,0.478180580056195,,,-2.805889846756796,1.3185506519450174,0.6870805318330628,0.1978824078011193,-1.344868205052899
2020-02-27,0.9970845109941404,0.5752918758050232,472492.21546594286,0.6657789991580891,0.6569530904957332,1.3924145580345564,0.9294865231288141,,0.6110992156297919,0.877445324939999,,67431.99594422549,291024.96175871225,,-0.5499580095568546,0.40416230323451724,,,-4.73006371689036,1.4562326770147054,1.521772002673195,0.2792420114791746,-0.38302347087359895
2020-02-28,0.8763959888494419,1.1265718680463142,-1088529.0714007027,1.0458068384674777,1.2677023323093373,1.374809147972821,0.9460022563778315,,0.6117722300645705,0.8774074515980395,,-58009.92584235283,272081.36402754154,,0.25111652461989514,0.3738252447660982,,,-1.5055487564067915,1.4229960365576628,1.5289893210803907,-2.316684256735721,-2.4301111218671925
2020-03-02,1.0553170205654483,1.2322786053089896,-1171387.9426563238,1.0085740905182572,1.1328969437076513,1.1719066783489485,0.9419444343991923,,0.6094716410478982,0.8538921929594078,,-25223.423810013115,254644.68578744153,,0.1550237650023739,0.2184410549853196,,,-2.0848734422610162,1.4112021698404211,1.46268650677662,-0.4200914593256213,0.014408051840375816
2020-03-03,1.2708940652975382,1.4185673548780997,-103749.27278603078,1.287943477836926,1.4209531894146323,1.0761363191371696,0.9741321036353666,,0.6171314727631224,0.8367974307479875,,-35837.44308501785,222036.58677607114,,0.10992681610035875,0.09958549888368151,,,-2.0173331340449185,0.983352548248243,1.2627461333740426,-1.2310169328888303,-0.7363641322459475
2020-03-04,1.5083716991053109,1.0914256497151698,-679677.3557745414,1.338021666277971,1.1369185223738183,1.0888270707507193,1.002234886820627,,0.6085497404331146,0.7897009715529111,,-65156.61580912692,205362.69429005138,,-0.3235459468742259,0.08286864179345792,,,-1.6039373487894197,0.9834483431018287,1.3330431267267244,-1.9600388008982348,-2.75744385776958
2020-03-05,1.0115119213582844,0.8903428722373867,-924290.9277154258,0.741471667166719,0.96709191835037,1.151837270037192,1.055855225995709,,0.5423523960906536,0.7788168756496551,,-181010.06474474008,130578.86109055702,,-0.12759480411818636,0.08700721435698609,,,-1.4889019975019713,0.9635916565122457,0.28826286841305043,-0.6382339291127969,-1.1550207598237574
2020-03-06,0.2038026190615607,0.9355777811954518,143023.8687632936,0.8321948998869129,0.6322557465511967,1.1136384526670196,1.0337222515542448,,0.5375145246322972,0.7702997947251917,,-162370.33170286033,170133.19028081378,,1.5240123143979212,0.0744664155703797,,,-1.6097421920438648,0.96334630662729,0.2702709737784593,-1.8588749493479229,-1.6555128103107521
2020-03-09,1.368898739073325,1.2433986705002074,-962347.4058606878,1.0434750420064027,1.3254332194316696,1.1158624657052632,1.0489249919046828,,0.5390024838273215,0.7702238757705545,,-150652.05853021788,135740.04227875418,,-0.09615808288780385,0.06186179527232615,,,-1.2659965260451942,0.9314736845749514,0.27301041449917257,-1.0411291658071833,-4.499004127657301
2020-03-10,0.9829276125619106,1.314771905930595,287782.1705223145,1.189864866271359,1.0951068988331834,1.095103375915762,1.0671447148635675,,0.5416482482015381,0.7641474481301286,,-148068.5257695385,107091.82643225559,,0.29088299587125754,0.02586217511748414,,,-2.3564293494976263,0.9282955664741447,0.4108134907596473,-0.9697070025632233,-2.265333153647914
2020-03-11,1.4055081727382586,1.1809403512829864,-47408.905768011,1.016810177712868,1.2563651526232,1.1130063162293253,1.0908869748680612,,0.5353598117181595,0.7563792558179989,,-126919.12387316619,7205.485674348927,,-0.17408789719173667,0.020073643489749403,,,-1.4289723481361034,0.9299396709686332,0.42453776934713855,-2.77325583723598,-2.413352403863511
2020-03-12,1.3636533420109649,1.4260904349588248,1114604.7617580448,1.4027205057135088,1.3321455999786664,1.220155828773613,1.0962849660168377,,0.5383078435897053,0.7488939163557778,,-130211.9014589636,43778.35427386447,,0.04476935957156035,0.10705141887146623,,,-2.651080640516981,0.9364470744682573,0.6069338395132068,-2.1953595563155432,-0.624092193922162
2020-03-13,1.5700498140385033,1.9734033143975456,2764155.0698717064,2.354099658241669,1.7182480500669524,1.4277209354140319,1.181647284565012,,0.5350957076008528,0.7566835065347721,,41948.709184503765,101480.32044461655,,0.2286522754323112,0.1891699526014914,,,-0.45279006334547817,0.9191437232948055,0.8844537301003733,-0.23260950856308382,0.03712769084994093
2020-03-16,2.9114441438936858,0.7169463660296387,3533769.8463936923,2.2234944772635004,1.219971140010237,1.322430474519918,1.1903538051469953,,0.5254845540734562,0.7473819180452778,,208325.47994291218,138534.29748938436,,-1.4014034719481188,0.10522073393332723,,,0.0035171448416036074,0.9873682762046226,1.1559904772854246,-0.3436965729101613,-0.6415945413111003
2020-03-17,0.1986512640708646,1.5719078803720574,624640.2342324639,0.6377066943072514,1.2790732004152954,1.3738576694082105,1.2814965278573884,,0.4070848305897493,0.7327190152058399,,124452.68971054007,148007.41955827593,,2.0684945254528557,0.06959404255772314,,,-0.4441542130615788,1.0030042100243162,1.0636486508443856,-0.9125591179501771,-1.3581502505723908
2020-03-18,1.3909021985589105,0.7263811688065225,1298991.1607023445,1.230824760493899,1.0772609414911702,1.2829458329129177,1.2533882893183503,,0.4255612413595721,0.7091077750364543,,188658.11151547628,174609.06843895616,,-0.6496329763342159,0.023308350023658077,,,-1.8736390393832678,1.002339143368469,1.1258100433752558,-4.6633500037310505,-0.7884271593721042
2020-03-19,0.8254513878509826,1.8098493729207128,-880393.7294590208,1.1767937715788754,1.381965071074459,1.3596976205052953,1.281026319337664,,0.44339023223124147,0.7119394893522326,,51316.98872370672,46128.28907965603,,0.7850685279171329,0.0596007685289062,,,-1.583910041473612,1.001761794951969,0.8116957012824426,-1.4357304651592167,-0.9577406892460667
2020-03-20,1.9245106475170195,2.170661900916034,2622216.7148649306,3.0524173710321936,2.137728419276904,1.3991493378089932,1.3288294684657163,,0.48539940742277304,0.7219137848949234,,323207.81391231745,163990.76124902736,,0.12036041816470508,0.05156598027588637,,,-0.08917121493732592,1.0640551857859473,0.8724573572060638,0.36761143439313293,-1.62323978905791
2020-03-23,2.356832686319896,1.0874482417432052,-2890631.75006987,1.319706115724955,1.5504274840431087,1.4732497129517064,1.270862332881459,,0.4367973721715579,0.7192441441613794,,48983.897096312234,123074.71846019175,,-0.7734847465222189,0.14777497757406624,,,-1.466544494259269,1.0636653864866903,0.7775903578468646,-0.32517471102025014,-0.9928967716041102
2020-03-24,0.7407763015906816,1.4450859511342653,-1658213.9139870289,0.7902178448058628,1.2218993322553473,1.447885327104148,1.2482456728913225,,0.41375031239337073,0.7195904931202768,,45506.73328204949,125142.65703176321,,0.668225388004467,0.1483649929861921,,,-0.8400672602461924,1.0680010036862633,0.7126381115478694,-0.3207895260147488,-2.0649713084163066
2020-03-25,1.4070288655032517,2.037740758369889,-891306.8043189154,1.7515695017172863,1.6382738868682925,1.7101572450168212,1.298734116227446,,0.44582256277982496,0.727273601418668,,78186.9481389088,135716.29081835327,,0.3703614292090084,0.27519528912677615,,,-2.1777548155895667,1.0399990520321172,0.7957656014852929,-0.05098542954418056,0.27106445364281845
