Date,C_Open,C_Adj Close,C_Volume,C_High,C_Low,C_MA_5,C_MA_20,C_MA_250,C_realVolatility20,C_realVolatility60,C_realVolatility250,C_avgVolume_20,C_avgVolume_60,C_avgVolume_250,C_log1DayRet,C_logMA5_20,C_logMA20_250,C_logMA5_250,C_log1DayRange,C_HL_20_realVol_20,C_HL_5_realVol_20,C_logD2,C_logD5
2019-12-04,6.5407157338126005,3.19386813814781,943350.0951671414,5.482615462124933,5.300120940222428,2.0463485820309315,,,,,,,,,-0.7168138341980879,,,,-1.7010351233826826,,1.0176271608480323,0.5904854517279113,1.437496610590398
2019-12-05,4.807844898262694,5.1827876075757615,5427207.541287478,4.800372554544964,5.037585126456602,2.951721707160913,,,,,,,,,0.0750941220864442,,,,-1.4387986119492688,,0.8910682002363896,0.03598444221406263,1.510029785143806
2019-12-06,3.168584970015836,2.164401691337744,-751546.8374118097,2.8921810408106268,3.3759505901236224,3.2152418173891215,,,,,,,,,-0.38114113831168694,,,,-0.7261466234381606,,0.917645654622811,0.029040655220797334,0.27581231817282786
2019-12-09,0.3245580520208406,0.2357482223532443,299515.27667592466,-0.3511509703609619,0.3402137964955187,2.984590709688738,,,,,,,,,-0.3197000358765614,,,,-0.36908771192457396,,0.8047735277802902,1.5987892936496015,0.1425888459605552
2019-12-10,0.275786006741086,0.9311204505738075,-830396.6169941016,0.0818744312971588,0.3275334426397336,2.3415852219976734,,,,,,,,,1.2167634194461476,,,,-1.4038108373742197,,0.5564329235652472,0.20967829287162287,1.1678358921649286
2019-12-11,2.4228989950586737,0.2996546440499124,1247109.8062088937,1.9543748875143088,1.115586980598497,1.762742523178094,,,,,,,,,-2.090089409013561,,,,-0.17579739718298787,,0.5811275550434384,-2.750335426612542,1.0627133967730162
2019-12-12,0.2332891764724856,0.071046758841188,-1241164.9260033593,0.4120043727226985,0.1893366956660571,0.7403943534311793,,,,,,,,,-1.1889405492732856,,,,-1.5020748564443689,,0.5983321165621939,-0.15073720534441037,1.6315400210982296
2019-12-13,0.1411069952316417,2.1800996374625505,4793382.47939875,1.2463450211154594,1.6409932993128038,0.7435339426561406,,,,,,,,,2.7376074259554817,,,,-0.929760345697133,,0.595963060319345,0.6315084474569019,-4.154225395261596
2019-12-16,2.657285315592894,3.1279579594224103,-4215447.184060004,2.641422804972862,3.333358737686701,1.3219758900699738,1.4094659933951885,,1.819364666964766,,,901298.1367844908,,,0.16307533888852566,-0.06408340076875338,,,-0.36826191043398754,0.7581335349134798,0.596138787514029,1.1174049945905682,1.0620208248581133
2019-12-17,1.893229096434624,0.3788528338447889,10705297.802521482,0.9424490178801576,1.0174980436740275,1.2115223667241701,1.3225616691462752,,1.8252940034788303,,,1805167.1012522602,,,-1.6088913383585903,-0.08769279128431944,,,-2.589613701748143,0.8602005188597138,0.974464920884562,0.5884790937944264,-0.593722537273964
2019-12-18,1.0480299868331429,-0.3246559907851747,4033707.6710640527,0.8849696815210386,0.0731721313787936,1.0866602397571525,1.2623475677193723,,1.8602049274347638,,,1428778.740491506,,,,-0.14986414407869633,,,-0.2085042923913969,0.8082401376332486,0.9666786820715814,1.2391316108855697,-0.47110722224439716
2019-12-19,-0.929009057267983,-0.9352474786293,5631795.294724241,-1.197665653809718,-1.160993718252712,0.885401392263055,1.2622928471917703,,1.8602729561148508,,,1795470.5536898351,,,0.0066926890448471815,-0.35464397348974513,,,-3.3057435151720025,0.9027570539665298,1.389245103645476,0.2731522584530513,0.006274511487895264
2019-12-20,-1.6265355444659022,1.3696837413474512,9897328.283243664,0.0915124428123874,-1.3416441047422296,0.7233182130400351,1.4209917857196277,,1.7145746517561715,,,1947892.2053761694,,,,-0.6752610934301502,,,0.3598793875091541,0.9566507614313594,1.6179259824415424,0.5272931263777357,-0.21020771109307426
2019-12-23,1.3378269919084147,0.9496823944586056,-5868246.061649598,0.8928811790944238,2.129352629247631,0.28766310004727413,1.281150027332596,,1.6267259101755884,,,1249256.3075459038,,,-0.34267432174720475,-1.493723408501397,,,0.21226171847153344,0.9965498673676888,1.7126073279422653,0.6338906176020543,0.7785335385294817
2019-12-24,3.4661556755790777,4.3168606124484405,10275013.554437734,4.413154981092273,3.7561231285869434,1.0752646557680046,1.4581730573191591,,1.7563797944742832,,,1859232.6095974888,,,0.2194823226535559,-0.3046174988574628,,,-0.4200227799294568,0.9837623578469551,1.5051261279622756,1.0808477192945924,1.370674955482543
2019-12-26,3.514822926800328,1.6715630657695255,-6268412.675043955,2.677493111281965,3.2328013183730318,1.4745084670789446,1.5925649530112806,,1.657105099309062,,,1388890.7478231583,,,-0.7432299913391316,-0.07702120285692497,,,-0.5882319912812735,0.9853188547076583,1.4853152340753573,-0.32589542894139223,0.6912549196403219
2019-12-27,2.9782805828640697,2.770945996487921,-4588071.127991499,2.89200573372613,3.610145413762989,2.2157471621023888,1.698316153739384,,1.6616663227045452,,,1692313.8373398304,,,-0.07215737150710244,0.2659524034566411,,,-0.3310911884131427,0.9732286412396925,0.4150014877873775,0.4356157196365078,1.3100053324144698
2019-12-30,2.197419544822697,1.891134537797445,-3962312.013304567,2.037408756155564,2.466942643457124,2.3200373213923875,1.7505328236194209,,1.649866563836913,,,1587217.01280993,,,-0.15010680424534845,0.281663060122578,,,-0.8450546412486628,0.9709499992268277,0.39158760699237133,-1.5160774865838216,-0.6511403590405064
2019-12-31,1.8547528579725776,1.1841577056476176,-1063584.5879380628,1.4236752502301684,1.375639976223951,2.36693238363019,1.740290520859044,,1.652862163619776,,,1480023.1011071082,,,-0.4487197320506533,0.30754269855002975,,,-3.035819662833232,1.0557721108267488,1.1305126976167883,0.461712030528407,-1.4504049794144918
2020-01-02,3.4607254166010506,5.114299130047932,11012379.97241519,5.645760543608763,4.151064878256669,2.5264200871500884,1.788698082909984,,1.7389656920470862,,,1773845.28733738,,,0.39056214246997767,0.3453152881480857,,,0.4019226177934468,1.0632101227799229,1.2921429926578332,1.170363669556208,-0.22635054121415887
2020-01-03,8.259057400584126,6.9949887718416015,14666130.864368506,7.302161461039567,6.981816964414513,3.5911052283645035,1.978754114594674,,2.0757315239914256,,,2459984.3257974475,,,-0.16611646192212196,0.595992606572473,,,-1.1383583103015644,1.0495992536665033,1.2845238731495083,1.7597236012874904,1.6721170258325695
2020-01-06,6.666914262370128,2.109608786279761,3125597.0234416425,5.744240892522427,4.047700256050938,3.4588377863228716,1.8250951735298737,,1.9350457189174965,,,2344903.7999051563,,,-1.150654602600299,0.6393004971818584,,,0.528591258077286,1.0898494052346326,1.4425328712762546,1.1001745156785194,-0.4134914176126922
2020-01-07,0.2805592172783662,1.7334467833387637,2157358.887664482,1.261370742763276,2.270930301772765,3.4273002354311353,1.8035474281299244,,1.9334673130153752,,,2490349.086158971,,,1.821082249712401,0.6420173290344192,,,0.009514155553926096,1.1055468473199452,1.4883847391342018,1.66042413749623,-1.8471384388925471
2020-01-08,2.3362000817057904,3.6208763327195896,-9993850.157045968,2.808116756611298,3.0881632912612886,3.9146439608455297,1.972803833648242,,1.9371622835195446,,,1975680.8144728758,,,0.4381903646893434,0.685268586316092,,,-1.2727994944432386,1.1061231004551497,0.8549962955567949,0.4129487334269101,0.8906523092459584
2020-01-09,5.145257153868236,4.250552673019147,1350486.6587601826,4.503720526605882,5.342413787246457,3.7418946694397723,2.1387754447705083,,1.9848301071646057,,,2084724.9782605902,,,-0.19102633416033366,0.5593586360744719,,,-0.1759102405068566,1.106682722933666,0.7724429222471733,0.9231097850657999,-0.14647600575667535
2020-01-10,5.789366801771628,5.678440145588688,6223145.387113024,6.18874799809813,6.389829400629431,3.4785849441891896,2.407714719847448,,2.0844253875984124,,,2333526.7573057967,,,-0.019346352181436148,0.3679475372548494,,,-1.604045465190537,1.1124731873581426,0.8998237810373939,0.7215226678483336,0.2750136352788802
2020-01-13,5.312348448058259,6.370460343145133,3268274.5998986512,6.678722059036133,5.121559676693586,4.330755255562265,2.7226853990626454,,2.1862122961450114,,,2558998.7336008972,,,0.18163772792334124,0.46412327838608475,,,0.44286517922023744,1.1363191517884532,0.8757502466534143,0.7513725359081478,1.449469036282527
2020-01-14,12.831707395711696,7.759384926094867,14397153.670419017,12.074310482466764,10.298338780787226,5.535942884113485,3.0016496634942604,,2.45301620430221,,,3039187.2931519104,,,-0.5030161792083634,0.6120998757194959,,,0.574347710704036,1.1724993172192282,0.9901064564718557,0.7328220119831166,1.7960731755966952
2020-01-15,7.48290098816976,7.959666426159075,-3656825.862800181,7.075524406889556,8.583578758474658,6.403700902801381,3.243235086831094,,2.69235943845272,,,3067118.359214902,,,0.06176654327501491,0.6803047740560368,,,0.41082031110144807,1.1956838743753724,0.904698093982857,0.46323457267181006,1.4675955289323754
2020-01-16,5.057507385508551,4.779814696672474,-1358533.3995582648,5.397291566113822,4.849420005819702,6.509553307532047,3.4632831799724784,,2.624932635836762,,,2463926.7991109146,,,-0.05647197100144619,0.6310538024134721,,,-0.6017143985305075,1.1031460871872474,0.9365933625637708,1.0917790718022187,-0.6362716509383461
2020-01-17,5.253534895387766,1.742569887579947,6746480.237107359,4.437082649028618,3.450442342191991,5.722379255930299,3.5666444738907344,,2.505928291520191,,,2599565.42741308,,,-1.103540192938802,0.472759442234094,,,-0.013449736732979936,1.1069874988583415,0.4808503085609676,1.8273030033279922,1.3701320157424353
2020-01-21,-2.0836362476977897,-3.3721391748044915,29453630.771987934,-0.8411842286008593,-3.4637516643603448,3.7738593523403745,3.444799889081975,,2.7805397124420206,,,3790657.201276264,,,0.4814327495489424,0.09123236329225695,,,0.9641537752606578,0.9406143080666105,0.5988503366162544,2.0982576373515394,2.2765079730053075
2020-01-22,1.1096382765529356,3.4757948614057668,-6829527.430787411,0.8555067635873215,2.029612939431616,2.917141339402554,3.5501054450848906,,2.737360322955167,,,2954314.415574711,,,1.1417891047201352,-0.1963731624891069,,,0.16050715670687957,0.9342194506370235,0.57379717120909,0.5499838198646331,1.454791458158454
2020-01-23,0.5722290515486463,3.2999163932954048,-1174617.2248213887,2.5607125122595638,2.0997876873028147,1.9851913328298203,3.6676171450267305,,2.6694559246865412,,,3188995.857416121,,,1.7521130607730457,-0.6138268730802106,,,-0.774520318790903,0.9308993318770362,0.6898243242465284,1.8979279935739062,1.538961805682444
2020-01-24,8.000863198784721,4.255577924388252,2234596.624847658,6.087341693342999,4.940251580589035,1.8803439783729758,3.664553010623721,,2.6687065343456315,,,2786975.010936617,,,-0.6313188604869278,-0.6672516389449894,,,0.13722839892696076,0.937494967548212,0.6183302933910296,-0.2487395223636875,-0.64581184121281
2020-01-27,3.610068566115615,2.301879342832514,-11555850.538122283,2.928228969129158,4.365058871816935,1.9922058694234892,3.6960688244768702,,2.6475699129665404,,,2522603.117782701,,,-0.4500008706828117,-0.6180272730206868,,,0.3624392303535307,0.9481560611535792,0.6246990862217521,-0.0019648786474627056,-0.581052371786018
2020-01-28,1.798697247085876,2.795058784890553,-5903751.677856108,2.244799159069501,3.012922962145033,3.225645461362498,3.697274463897002,,2.6471319157683437,,,2456819.0902894707,,,0.44079048729857073,-0.1364628435448587,,,-0.26380435690483284,0.9481220295119765,0.45189361902169134,0.37879194751686074,1.8192445953312102
2020-01-29,4.143937451141731,2.7449463602089352,24726447.85713632,3.308716092643237,2.806024321945316,3.079475761123132,3.7399650550175765,,2.623248065633288,,,3891257.083811515,,,-0.4118848771437378,-0.19431689273360053,,,-0.6877780786226514,0.9438896243447172,0.4979654491934585,-0.8140342396193656,-0.3135490894160839
2020-01-30,1.44051305643859,2.067512496287307,-15980067.619533185,1.7222119494211228,3.021381825836372,2.8329949817215123,3.7841327945495613,,2.585110284046022,,,3145432.9322317587,,,0.3613468527254654,-0.289482294789591,,,0.2617255038997356,0.6911044731804151,0.4341920941741271,-0.31807765501455515,0.20896664986463442
2020-01-31,3.5576919285990627,3.2397127046631238,-5529841.400811274,3.659065643189152,4.077884658152755,2.6298219377764864,3.6904034732803206,,2.5682725658124923,,,2318321.863570436,,,-0.09362734546852614,-0.33881965479724674,,,-0.8703163975694634,0.6996244076818261,0.5506884547587634,-0.7036696592610212,0.015740682605614308
2020-02-03,1.963699932216862,1.088311186540789,2007136.4171498232,1.392628348165459,1.2753310030533245,2.3871083065181415,3.39506959401528,,2.5071541188976525,,,1685372.1412095013,,,-0.5902032896761339,-0.3522415399578263,,,-2.14304315689398,0.8009731877961103,0.8970024803706361,-0.021018029657039018,0.1935649096602468
2020-02-04,1.208226043675012,3.605609839297156,1374614.5083132014,3.246630157849878,2.306257050585863,2.549218517399462,3.46986964666615,,2.4890352230631523,,,1597823.0154530792,,,1.0933377170287664,-0.30833017901509135,,,-0.0614785598497399,0.7822967779563712,0.9279218742732477,-1.0054030379960224,-0.21004094854214944
2020-02-05,4.091843492670613,0.303078004814914,8187245.762676757,2.5508172128402933,1.900166512209168,2.060844846320658,3.3983512077399567,,2.56106205037774,,,1899317.3592036932,,,-2.6027606651817945,-0.500174356802628,,,-0.4297823389427288,0.7805774037544997,0.9359225108490947,-0.24177455852483562,0.8927634657153396
2020-02-06,1.2656520297271785,2.1774797816449905,-8355684.834497556,1.3558377829422952,2.486717516538647,2.0828383033921947,3.3261813801862274,,2.5747618961907595,,,1981225.6253311136,,,0.5425807166723745,-0.46809338084085933,,,0.12299585513712553,0.748820384784401,0.9036907756856307,0.3563659365573847,-2.2075723632628494
2020-02-07,1.7096176672092651,2.877269529300875,-2034919.1125040129,2.7692234708719425,2.6089052022014982,2.010349668319745,3.2575172230003133,,2.567113286129727,,,1811955.3367679038,,,0.520572005243719,-0.48265664590727997,,,-1.8305942603552494,0.8317398368006369,1.046052863736228,0.9455355137430496,-1.0148875745965509
2020-02-10,4.115591655681044,1.9447481455933548,-5388513.920202015,3.127187601989988,3.1597741226059526,2.181637060130258,3.0708326230005474,,2.5170661065341027,,,1231372.3714021519,,,-0.7496501234727636,-0.34187319753460194,,,-3.4238565541529797,1.0529377895874033,1.4962037609983365,-1.4578692658232817,-0.15497456690103154
2020-02-11,3.674127232928228,2.4149639529999725,-13924.918422847986,3.4051325950037423,3.0862683306809657,1.9435078828708214,2.8730578034932894,,2.3966768324484917,,,1067262.3954860768,,,-0.41963125612243724,-0.3908823720340232,,,-1.1429897704400311,1.047155292998458,1.377570632141783,-0.771529185977851,0.17449592147591156
2020-02-12,3.1050109014528573,3.6472093714579534,-49708.05691932328,3.260880921045853,3.9056067234876863,2.6123341561994295,2.667449025761443,,2.115292134312646,,,344919.30911916,,,0.16094509309346247,-0.020878460248071794,,,-0.4389301650655794,1.0184716591119274,1.376063392357496,0.5320749839596243,1.2072069787340536
2020-02-13,2.516748617006044,1.6154443083948458,-1601416.323867606,1.9609251025109629,2.332952923110625,2.4999270615494007,2.3502379198732317,,1.7183444703141897,2.218393835044229,,447689.78606578876,1472035.4273550606,,-0.44335780471641356,0.06174499053766654,,,-0.9887866409471342,0.9995539968723983,1.1515246129860013,-0.22374417589663878,-0.5761903114182289
2020-02-14,1.7649303246415826,2.6916676384441374,-2963376.6073643286,2.2416393785206736,2.6160498557003464,2.462806683378053,2.245830566961815,,1.623789584599938,2.218680120098868,,367447.6256754856,1545513.8420128867,,0.4220497279901149,0.09222621199606103,,,-0.9824025508501765,1.0035438709070892,1.1650196111805524,-0.045476839632040585,-1.6841512708762327
2020-02-18,2.889996327253243,1.323059688562708,3507340.028490512,2.535193091818769,1.8636153023807367,2.3384689919719235,2.224855057010953,,1.6333142771082156,2.2144544179943786,,205490.61524464324,1411278.261049743,,-0.7813082310901996,0.049804667722088365,,,-0.3981254254423007,0.9953200270629893,0.34567038294796504,-1.2296851522432197,-0.47531618466279235
2020-02-19,1.5114380350857817,4.734127940155183,5133823.465663474,4.247333627808729,2.7943563285580524,2.8023017894029656,2.6301684127589366,,1.0850933181421694,2.192719349790301,,-1010499.7500715798,1525209.33496484,,1.1417359977762525,0.06339326770347745,,,0.3736147611011146,0.9536978399156478,0.5585876518290511,0.7141551114363539,0.8412067703722911
2020-02-20,6.053773045029345,3.1091935646000337,1995303.0975395555,4.415487099872934,5.140299746380762,2.6946986280313814,2.61183834791865,,1.07308664123549,2.1219112584137063,,-569258.2236552315,1444316.132431883,,-0.6663183328853449,0.031232050514876476,,,-0.3218420761331963,0.9380697221158959,0.5635352335326763,0.5800534382325812,-0.6198673384751567
2020-02-21,2.2588677859111077,1.255146661823222,10492798.25062868,2.2842079839807568,2.111976125393703,2.6226390987170567,2.509599861345041,,1.1011212138499404,2.1220316846518803,,14112.550117271952,1484121.571693099,,-0.5876112803001435,0.044057777739426006,,,-1.75891369488426,0.9688846015365346,0.7990347880967322,1.2467395148192983,-1.0208247931072527
2020-02-24,3.505819912404,3.553418536949284,-2155721.1500981785,2.8943443990768785,3.431854593695519,2.794989278418086,2.4744918919730927,,1.0526497209388614,2.114379862397315,,-205403.33863001986,1480268.093968029,,0.01348568864951128,0.12179319184130959,,,-0.620807552427831,0.948013482638153,0.7737179220962264,-0.811424150395921,-0.14878903093395474
2020-02-25,2.661052464415654,2.6646547296441376,-8132405.170245608,3.3265129505646485,3.4586355288905253,3.063308286634372,2.4926306613136737,,1.0526443838584774,2.0624325907927226,,-34231.070236186126,1292420.9317898909,,0.001352784014057099,0.20615682810622973,,,-2.024025163619107,0.9492048291279304,1.0038790409647989,0.34324075544420185,0.29385923524798974
2020-02-26,2.860864054728026,1.6464178223675496,-2376330.286484711,2.205481413654333,2.543231667874636,2.4457662630768455,2.4351986131875236,,1.0665188915427715,2.0505888498152256,,142139.99933238374,1430424.3089872284,,-0.552521785149136,0.004330154659735434,,,-1.0854485494543156,0.9387889483051888,0.7252599281791952,0.645531701333332,1.1274297539826765
2020-02-27,1.7125938897758672,2.114500665137012,2117762.956399344,1.7697021626802325,2.409308893789742,2.246827683184241,2.4036763284339275,,1.0661988259506427,2.0386068740425722,,-988294.245704465,1496726.6169723268,,0.21080957669246886,-0.06748006609263968,,,-0.4469017741416455,0.9434925661840536,0.6903492100156304,-0.5975569226954597,-0.0053212332195883595
2020-02-28,3.26679438347864,3.6655989261119686,-784062.5763738621,3.571041454656495,3.616639783849657,2.7289181360419903,2.4835806499251607,,1.099056229138139,2.0362762539073267,,-228493.99354649903,1465654.0132641227,,0.1151825465258647,0.09420391415181645,,,-3.0878842036339074,1.0187534165336773,1.0998622725759009,0.7026920350327444,0.8798143914269415
2020-03-02,3.620544315347338,2.9831330390335893,-4237563.043061102,3.578136327881097,3.71852184000101,2.6148610364588514,2.4707516666436837,,1.0912352380471484,2.0274965220012664,,-163880.07565899045,1309429.0250829416,,-0.19365027427915124,0.05668853234770548,,,-1.963362982743994,1.036196542062508,1.0057568109485557,-0.14083528822371047,-0.5616181700125149
2020-03-03,3.1837505103720147,3.2505995431812917,-2807944.198140992,3.234352689892063,3.386062284538553,2.732049999166282,2.5788660844757088,,1.0535238870973742,2.027767687304348,,-404634.1064235312,1246907.453527806,,0.02077954653644895,0.05770244266349686,,,-1.8857871471228107,1.024524619013446,0.9972262376945016,-0.879478245666576,-0.5345296686911271
2020-03-04,3.7983383487867135,2.6608229751194195,-2624249.2391111404,3.4345923535772087,3.6757343285565938,2.934931029716656,2.5316267412668223,,1.0258814468270034,2.000348644105299,,-604577.2937947483,1112716.5071878291,,-0.35592823037866184,0.14782187690544343,,,-1.4223694111490834,0.9953142865803637,0.9563823478033019,-1.132241265348307,0.014302384293473174
2020-03-05,2.808936637952044,2.434882315089439,-4037450.147323452,2.26225129408472,2.5564275333309467,2.9990073597071416,2.6382169567805485,,0.8829353748873904,1.9996346734686103,,-1215812.0892947589,1057951.4520226351,,-0.14290756626101106,0.12817806000030915,,,-1.223576238025307,0.9791921463944406,0.7244978784781244,-0.20368751827604206,-1.138242337736335
2020-03-06,2.593518958578251,2.5863932208544327,-3390952.703634331,2.9252967759187243,3.2865884121579256,2.7831662186556345,2.6586626287410207,,0.8764152192263046,1.975139266831081,,-967575.4827515974,996443.6523507976,,-0.0027512984668165035,0.04576598197871925,,,-1.0180697901714897,0.9282822020434908,0.4117631727932238,-2.597899494174457,0.07622531245927355
2020-03-09,2.992995833137485,3.7209569738644745,1451374.4024950135,3.856877855089429,3.193656911845835,2.930731005621811,2.7008470009692003,,0.9072531987686067,1.9667481130154096,,-793260.8070016461,1034473.1693422828,,0.21770604957356937,0.0816864540067236,,,-0.41064709658307136,0.938565168742071,0.5422572652901717,0.2515946791653192,-0.3040500535340359
2020-03-10,2.9190921266416225,1.751579603922046,7121820.345834445,2.02215255514934,2.0313665349799592,2.630927017769962,2.6911885738856354,,0.9167050944770382,1.9455436588117376,,-167744.09369982313,1132385.0116693752,,-0.5107546407804442,-0.02264668273198639,,,-4.687033401463729,1.1200804454714626,1.6837599037716648,-0.1805467923016945,0.4048115207392958
2020-03-11,2.1086025042210537,2.033430760382455,1681425.7290776558,1.7248689819926426,2.0910456509563247,2.5054485748225694,2.672111914254759,,0.9266715564106605,1.9164797001825844,,-82976.56132479795,1181094.8559207253,,-0.03630101147716308,-0.0644013485838191,,,-1.0046393599573835,1.12137625507239,1.7143121764899758,0.5232636775591688,-0.46618339207372406
2020-03-12,2.847672490018155,2.6362796487010343,-5029007.402987924,2.834906820311545,2.785686695634489,2.5457280415448884,2.6215654281169134,,0.8978059000973743,1.9150608234426867,,-331941.528628228,1017388.3578809476,,-0.07713329116335432,-0.02935495449593773,,,-3.0114527009656236,1.167641371408276,1.7833031835744249,-0.12250662387791356,-1.6024755380524685
2020-03-13,2.4795052377051903,2.3333095578598098,-1550917.9086726047,2.202043376816121,2.9058682551953225,2.495111308945964,2.6574586905901616,,0.8693645127366522,1.915245774434986,,-329416.60786847793,1061797.1791374043,,-0.06077136850197004,-0.06303694563801532,,,-0.3512257060703511,1.1879402156762782,1.8987615584414144,-1.2043768943681379,-1.374035161145232
2020-03-16,2.933595949759855,3.239554497312767,-861315.3229667153,3.478357580015796,3.4708967425703463,2.3988308136356222,2.684853033533593,,0.8790771099551721,1.890659334803319,,-224313.54364859726,869020.293712601,,0.09920686238488659,-0.11264453268135712,,,-4.898087612963733,1.4210899351164825,2.0752675665549516,-0.5053823840916262,-0.7310516091684017
2020-03-17,3.104060154609826,2.7433910433215303,-6057559.187142415,3.0510399443192284,3.2704611367935925,2.5971931015155194,2.755869601271534,,0.8185620661293483,1.8457287305833694,,-702558.5044302436,700832.5127424932,,-0.12351621959265387,-0.059301752019249594,,,-1.5167621429417861,1.3946245272259468,1.8194992081952397,-0.8913993940023738,-0.00822227101551456
2020-03-18,2.746655164138616,3.8108921040798016,7272154.445057927,3.927517833651841,2.692056545161563,2.9526853702549887,2.7097078094677647,,0.7213941718218251,1.7813738130941443,,-595641.9554605209,728171.8319147213,,0.3274794423517829,0.08587424159209457,,,0.21144441328893784,1.3828557737264164,2.075256225633696,-0.5597749887648917,0.5751861348904771
2020-03-19,4.602787509674791,3.8976532484932527,-1817916.7874060275,4.410628466243978,4.986501052212773,3.204960090213432,2.749130793662426,,0.7646231798296415,1.7737659589978645,,-786302.9497078002,532917.7474038932,,-0.16628745945999948,0.1534148512592052,,,-0.551868847670947,1.3723515337913972,2.0410774708893706,0.14346135646360833,0.2322012857373026
2020-03-20,5.893189035963438,4.2131314383963065,8036547.804546786,5.610108308548618,5.243248326207251,3.580924466320732,2.89703003249108,,0.7462943239131606,1.7607411187088875,,-909115.4720118949,764664.3118404994,,-0.33559110259344566,0.21193491240350168,,,-1.002775023230461,1.3792395715039147,1.9754233631561313,-0.9107080085226915,0.6311770279578437
2020-03-23,5.08960353489654,3.294017075675619,-1869118.202613253,4.501135526097066,3.551562553466105,3.591816981993302,2.884059959427397,,0.736475873330517,1.752953266070775,,-894785.3246376486,562262.1158896497,,-0.43509212093138105,0.21945918800429784,,,-0.05174289793780634,1.406112547882434,0.7004401867033676,-0.5047836254254436,-2.9102414486990913
2020-03-24,2.3575893665618466,2.876420068960112,-5388058.238411757,2.634688638541334,3.474510895253893,3.6184227871210184,2.8946482263931954,,0.7346755464716286,1.744267307512113,,-757567.978045956,576934.6898335197,,0.1989068471818602,0.2231746438330144,,,-0.17456500868675276,1.435305403501693,0.4731028716414562,0.29021239555962264,-2.0171879366867342
2020-03-25,2.769151120585903,3.04660531148879,-2302192.148780139,3.094342952913109,3.2897967738022444,3.465565428602816,2.964657600849258,,0.67364681426532,1.7439423523231015,,-753861.0711607274,615032.6728203757,,0.09548713956386494,0.15611425672627974,,,-1.6324311377445124,1.4326177471082933,0.6476615775648353,-1.3967012688736413,-0.2688121772816491
2020-03-26,3.241713568352999,1.694367416500974,4386441.661364472,2.7032303356577927,2.347579935065468,3.0249082622043604,2.9436509384174556,,0.7072647578712903,1.7463082159606433,,-640427.135912471,754178.567398193,,-0.6487926035485383,0.02723013775557487,,,-1.0338070514365247,1.4156821172184793,0.6590886002571511,0.16725246321949414,0.7899498061093585
