Date,WYNN_Open,WYNN_Adj Close,WYNN_Volume,WYNN_High,WYNN_Low,WYNN_MA_5,WYNN_MA_20,WYNN_MA_250,WYNN_realVolatility20,WYNN_realVolatility60,WYNN_realVolatility250,WYNN_avgVolume_20,WYNN_avgVolume_60,WYNN_avgVolume_250,WYNN_log1DayRet,WYNN_logMA5_20,WYNN_logMA20_250,WYNN_logMA5_250,WYNN_log1DayRange,WYNN_HL_20_realVol_20,WYNN_HL_5_realVol_20,WYNN_logD2,WYNN_logD5
2019-11-18,2.901488204420808,2.837093810864438,-1836116.876132724,0.321649354372127,2.195574779260454,,,,,,,,,,-0.02244355709753715,,,,0.6280353884077159,,,,
2019-11-19,5.413564070510326,7.90919170637877,-1217061.1329921214,5.064199985033774,5.997071207017221,,,,,,,,,,0.3791179212398788,,,,-0.06948811340243662,,,,
2019-11-20,2.0964029582683423,2.5048547515664694,-938773.1339763784,1.88059341415358,4.786308259937073,,,,,,,,,,0.17800775038597735,,,,1.0666794343125967,,,-1.1019005110567104,
2019-11-21,2.428844853439905,3.4544219194273467,-56895.00994529855,2.1569782849297567,2.602533806469445,,,,,,,,,,0.35223935074879326,,,,-0.8084334123625834,,,1.4939753843802506,
2019-11-22,8.585746543376473,9.271225416851031,1036292.7872921908,8.062363479148026,8.489758011638799,5.195357521017611,,,,,,,,,0.07681211290795364,,,,-0.8500477286665773,,0.8533736893020301,1.9119648523762167,
2019-11-25,4.517847468639857,0.9351606147602638,-803184.414917565,5.2994223542141725,3.723726759782252,4.814970881796777,,,,,,,,,-1.5750726406151196,,,,0.4546968220385135,,0.824165093189137,0.9239657254828182,0.6428708405327522
2019-11-26,-0.8790323407733496,-0.2243669328715114,-830256.6250923146,-0.5608641570915083,0.8524234479597865,3.1882591539467198,,,,,,,,,-1.3655388848768255,,,,0.3459186251357884,,0.8413737276573097,2.2508277277551723,2.0959985447945315
2019-11-27,3.17233189592379,1.0413125103314655,-1717405.283771295,1.2670560446018868,2.105033511109923,2.895550705699719,,,,,,,,,-1.113984984685285,,,,-0.17676406847013473,,0.6163822688290839,-2.2428842335151433,0.38085968989350544
2019-11-29,5.118562937659448,7.6010229581066255,5542590.5447390415,7.205525744868488,7.0562781880307455,3.724870913435575,,,,,,,,,0.39540911456934363,,,,-1.902148896439771,,0.9737087987113454,2.0573735615080113,1.422288971832619
2019-12-02,5.651787452829701,5.407160430184845,-2747878.2725989334,3.721136280912504,4.452127815719294,2.952057916102338,,,,,,,,,-0.044247777667714365,,,,-0.3133533995910797,,0.9443707799147038,1.473812424688592,1.351719734704232
2019-12-03,5.791722033695613,10.634755735302887,194986.29134123583,10.05372796146019,7.286658828321592,4.891976940210863,,,,,,,,,0.6076978178749891,,,,1.0177886853638678,,1.0830019703261582,1.1097938009749901,2.272084144487948
2019-12-04,13.4979734512291,6.628452533160143,3321034.12796002,10.395232399060326,6.356359128147744,6.2625408334171935,,,,,,,,,-0.7111681862439778,,,,1.3959657597366093,,1.2973172487921554,0.1999093990930194,1.9246601684702616
2019-12-05,7.515084160209696,12.792528100029202,-297880.3099054788,10.00517497400672,11.904741074726983,8.612783951356741,,,,,,,,,0.5319490361909541,,,,0.6416254920504757,,1.3201874269694025,0.7690763769005806,2.4639566896814866
2019-12-06,8.401546263456495,5.484884157888402,-154727.5410959944,8.896428927083058,8.307013382618798,8.189556191313097,,,,,,,,,-0.4264197941891272,,,,-0.5286238356563457,,0.8357781839341826,0.13415352742130396,0.749593107411026
2019-12-09,1.7167883302477378,1.425298956627394,-1277327.1139291013,-0.184119938845896,1.6519503955403678,7.393183896601606,,,,,,,,,-0.18607370964381692,,,,0.6076275999537978,,0.7211240712819974,2.4307345791537887,1.3817494168795375
2019-12-10,-0.8252022331546982,3.189576680430328,-747776.7559375665,1.0943013928301184,0.4186492673105491,5.904148085627094,,,,,,,,,,,,,-0.39207694261448395,,0.8012474564765576,0.8308668116442922,2.007566716199025
2019-12-11,7.451712012972806,2.9907853087679257,-1107314.6580871537,4.84737159688143,5.238002081831837,5.17661464074865,,,,,,,,,-0.9129078084001343,,,,-0.9399932171170103,,0.711139457734638,0.4481965438546147,1.2913426037824183
2019-12-12,3.106514492815436,3.1369404037878894,-1234646.850194621,2.0349976596040307,4.016785385239466,3.245497101500388,,,,,,,,,0.009746575361534919,,,,0.6839993290799533,,0.7226779459042604,-2.9443497269432086,2.2675367836542337
2019-12-13,3.3820879879332537,3.8661726085345274,3225124.305781591,4.889373666672931,4.229397770331353,2.9217547916296125,,,,,,,,,0.1337717609491188,,,,-0.4155519653231413,,0.7080739847799181,-0.1330888622508461,0.48163049288869314
2019-12-16,5.639910070760273,11.112917950252791,397667.3543653376,8.999799710437202,7.4685556386843075,4.859278590354693,5.099969481019062,,3.7261322358973534,,,-62477.42835485642,,,0.678240090471967,-0.04834456690272599,,,0.42608052379509187,0.82249799289657,0.666727582715755,2.0764342175182757,2.2708486778169714
2019-12-17,7.8883445764179,3.267948569762382,-930234.1603660792,4.922848955573869,6.675141544278013,4.874952968221104,5.121512218963959,,3.7135851586333484,,,-17183.29256652418,,,-0.8812238606220822,-0.04933929385015085,,,0.5609249812558172,0.8201216473234261,0.7071782404876991,-0.513789948417922,-2.546289970359874
2019-12-18,4.583596382609571,0.5260787367052444,-1135554.735068946,3.265878015145105,2.001921316961095,4.382011653808567,4.752356570480282,,3.7881040528362817,,,-13107.972670365405,,,-2.164788314260035,-0.08113271447851884,,,0.23424703737204017,0.8207947288601609,0.43236283311683665,2.3596116460869054,0.9020727627063376
2019-12-19,0.1982980918429788,0.7392955787405953,2413333.9944566675,0.0615561260758994,0.1359509478924394,3.9024826887991084,4.664078611838989,,3.8630670125456077,,,154497.3837512869,,,1.3159263993107877,-0.17827736645996492,,,-2.5983689388052844,0.9773421478054506,1.3069550230298652,0.9276867463405455,0.8744869326443901
2019-12-20,-1.726091579108214,3.69403592372602,-204524.62008804549,0.865347348474856,-1.7975251170832962,3.868055351837407,4.676059312053923,,3.8594879049773,,,147115.90324414955,,,,-0.1897038402020309,,,0.9794054144187879,0.9934434154357296,1.4344140288614349,1.1530869596628743,-1.7594664386397225
2019-12-23,2.784757472378743,2.807738711266033,-1592709.0282749478,2.7535045149703663,5.123701474537889,2.207019504040055,4.352884976774673,,3.7226442794961567,,,15665.812465792615,,,0.008218644229792228,-0.6791958737342068,,,0.8629730569967374,0.9936312204581423,1.485318154080647,0.7267962144096454,2.116879324889775
2019-12-24,8.785232440887164,6.913396268434305,2041625.963978325,6.747164282932644,8.124092604453601,2.9361090437744393,4.6517967594583745,,3.6734605897545025,,,157906.33141058712,,,-0.2396111625967231,-0.46016829453683944,,,0.31985516430375327,0.9911752759408557,1.466671898493831,1.169182689110938,1.2934791833425925
2019-12-26,5.463658805842265,5.746894311102359,-214250.1699567405,7.239679103607308,5.449616726399199,3.9802721586538623,4.950359821657068,,3.4945928882394544,,,188706.6541673658,,,0.05054091279088614,-0.21811006665281518,,,0.5822504668477956,0.9964033113333812,1.491017405088155,1.078122329157604,1.6526536299962626
2019-12-27,7.613314237145346,9.894727060969783,58660.90502317622,7.81603333416853,9.022814445036984,5.8113584550997,5.393030549188984,,3.533883942714081,,,277509.9636070894,,,0.2621034072833201,0.07470687586466372,,,0.1879565759333815,0.9953274505810725,0.33939888148870906,1.0923697755088542,2.2143473077891134
2019-12-30,7.709468192870105,3.591179065317114,-830063.3733946704,5.953321202159962,5.266620681665181,5.79078708341792,5.192538354549509,,3.5157231387667762,,,-41122.73229959619,,,-0.7639686298856633,0.1090455574908609,,,-0.37585700539047895,0.8889432383234841,0.4650654094798431,0.7681225690852939,-2.2744169815001403
2019-12-31,1.5660283044713523,-0.1473500571053705,3079447.870101782,0.2804791177202332,0.8097911167460765,5.1997693297436385,4.914812830184998,,3.711799044984771,,,250243.5748354396,,,,0.05636059341064111,,,-0.6361772307627471,0.9005936992008816,0.5053273422508845,2.3067839771364174,1.0835286904648724
2020-01-02,5.269892629096624,8.961537531044378,2094687.669221514,7.552405332398735,6.83156570123149,5.609397582265653,4.831151919972072,,3.593047686453376,,,345228.6437294535,,,0.5309318233519972,0.14935839895085998,,,-0.32733859200296433,0.8808704639171555,0.49058481774034374,1.680894659687141,0.7169326806823594
2020-01-03,9.398613220486297,8.297936361497378,713804.9515276216,7.357876137617765,6.523095854894635,6.119605992344657,4.914626111388934,,3.6558445487121096,,,214867.18490783358,,,-0.12455529591306526,0.2192820343382906,,,-0.1805867232205455,0.8240589676909489,0.30258608898075784,2.1336084654457674,0.936501922910535
2020-01-06,6.523103460807221,3.0486228772947968,-1757141.374967692,5.848282494073324,5.791297787738806,4.750385155609659,4.427430850252214,,3.1673684228905468,,,141904.1316547229,,,-0.7606602805977815,0.07040622783571227,,,-2.864972357069872,1.0253648727058295,1.1234203481212999,1.7771388830713406,1.9236797581743466
2020-01-07,0.8034794109772676,4.486545450019442,-381155.6419491875,3.1490605141577817,3.6629528328860914,4.929458432550125,4.377513914858765,,3.157678067900129,,,130582.72661206324,,,1.7198867364057049,0.11874816671522868,,,-0.6657415321119875,1.0281976588828674,1.0982918830175228,1.3379941911466509,-0.11052227609316809
2020-01-08,5.726643720096817,7.809690061427489,-1574622.7758852914,5.9751894984050296,6.832503147446197,6.520866456256696,4.696733470098771,,3.166219082438615,,,115717.94351425374,,,0.3102356573156897,0.32813999844793856,,,-0.15395144246164558,1.0107626510516343,1.1509972081816706,1.5604718414618393,2.074057086299598
2020-01-09,6.378000719791821,3.927014103048037,1156805.808339147,4.928552121919168,5.080925289190233,5.513961770657428,4.733605341229656,,3.152005860097791,,,210947.07172808942,,,-0.4849753145505538,0.15259623869106748,,,-1.8814227190065034,1.0756732021703024,1.1876961166328133,-0.5806557260410545,1.616318869852891
2020-01-10,5.91063329567983,14.053900833585402,3095966.128135036,12.528985733425458,8.108983680749859,6.6651546650750335,5.28676111747053,,3.745021523676674,,,421111.11103919894,,,0.8661470143396067,0.23168736569314435,,,1.4861401604957432,1.1360100146754069,1.6653939855141355,1.8316547580344453,1.750236616679461
2020-01-13,16.74331263645611,11.361485187552226,3904267.26374485,12.312853670377171,12.807953841547672,8.327727127126519,5.697988356658747,,3.942861134712319,,,678056.8167361724,,,-0.3877697898782697,0.37947737239578927,,,-0.7029951708856723,1.1221752325495178,1.2220634951259761,2.006127438781001,2.1178039912285045
2020-01-14,16.108114571331306,15.474577229687164,2883889.743540734,16.29906020309715,16.85949442735655,10.525333483060063,6.278408587716378,,4.477224897009311,,,660995.0886241297,,,-0.04012465703181071,0.5166685251506367,,,-0.57904339525735,1.1239761747856785,1.2176664867415452,0.3511330934844623,2.3968066604446916
2020-01-15,16.478481688263045,18.71335571585492,-2637622.270044844,16.94450695385318,16.842957543446573,12.70606661394555,6.658430475996485,,5.17703638744321,,,509230.6074036205,,,0.1271820886679028,0.6461957730319686,,,-2.287209796914449,1.1973555532120952,1.471876783022205,1.9949547744933556,2.3890990312707325
2020-01-16,11.817611889898217,7.905352648125017,-576998.7514806464,9.616855960010042,10.350825470785082,13.501734322960948,6.890300679914617,,5.12073484086669,,,526892.3778478921,,,-0.4020508713585358,0.6727034214414763,,,-0.30928778968399073,1.1761458303395065,1.343538417363309,2.024090629119791,1.3808642811537437
2020-01-17,8.45875996554254,5.499956304466835,324183.13232519105,7.972739252093859,4.033195922803117,11.790945417137234,7.138994558302696,,4.911904682213202,,,599879.2712175989,,,-0.43046243913331694,0.5017599511159461,,,1.3710648103208063,1.2366403851724972,1.3018080948546757,2.5812314216430363,2.14639252499512
2020-01-21,-3.6001365975348136,-1.8950352245053708,1395392.6797135267,0.502265678834064,0.4629255047786955,9.139641334725713,7.007278018140399,,5.123320811864631,,,548982.2054804419,,,-0.6417343620107727,0.2656718176175478,,,-3.235509041644419,1.3029872778487188,1.797938133556715,2.28242196373314,2.584489537957887
2020-01-22,7.551569272259243,5.429090566125922,-1936282.248472148,4.895507181167588,4.717705122927349,7.130544002013465,7.0940307502603925,,5.078761185519819,,,462394.3240612369,,,-0.3299837555924458,0.005133838105545704,,,-1.7270843798150104,1.2904261491239515,1.8027625935516869,-2.6469682014390195,2.307123445431915
