Date,SBUX_Open,SBUX_Adj Close,SBUX_Volume,SBUX_High,SBUX_Low,SBUX_MA_5,SBUX_MA_20,SBUX_MA_250,SBUX_realVolatility20,SBUX_realVolatility60,SBUX_realVolatility250,SBUX_avgVolume_20,SBUX_avgVolume_60,SBUX_avgVolume_250,SBUX_log1DayRet,SBUX_logMA5_20,SBUX_logMA20_250,SBUX_logMA5_250,SBUX_log1DayRange,SBUX_HL_20_realVol_20,SBUX_HL_5_realVol_20,SBUX_logD2,SBUX_logD5
2019-12-06,4.062330296093336,4.233073416459,-2509877.784473304,4.063912260396236,3.819739121749016,5.044160665145529,,,,,,,,,0.0411715317106744,,,,-1.409877720705315,,0.6313579620259224,0.6862439874584374,-0.4246772954158927
2019-12-09,2.670017205891689,1.6143271346135035,-3400095.349128641,2.780638014231137,2.4731456194756234,4.451596258194492,,,,,,,,,-0.5031666816016453,,,,-1.179304924543813,,0.5083939886463552,0.7738776361240652,1.0861422042682591
2019-12-10,1.3788961146286454,1.2193133153696465,655076.635838192,0.466242158385981,1.6023849338888283,3.4137025751095735,,,,,,,,,-0.1229954181013497,,,,0.12763899506251278,,0.616627520519363,1.1031885021755998,1.6466312671583403
2019-12-11,5.1624178506118525,3.3599417911140392,438975.7279890422,4.784815450152813,4.469340162006375,2.841828018359408,,,,,,,,,-0.4294813956942847,,,,-1.1536749260702934,,0.6038588891513371,0.557106732315165,1.0506022943997715
2019-12-12,3.17939876236305,3.318054838750257,230905.220066024,3.834957933155458,3.9852665375392102,2.7489420992612894,,,,,,,,,0.0426866088068478,,,,-1.895064735799592,,0.7490658778678742,0.7413378905119327,-0.7669453027423895
2019-12-13,3.719772400216669,6.584325545910964,1010018.4069213644,5.083255215648883,4.492679977440943,3.219192525151682,,,,,,,,,0.5710294234812471,,,,-0.5266582370532193,,0.7623504722663083,1.1707418482050043,0.8549480073007267
2019-12-16,7.265058735423494,6.778857704553417,-682854.2626676243,6.430779668780971,6.644750058633157,4.252098639139665,4.571915809624218,,1.8998548489224,,,31724.223354288588,,,-0.06926777409673535,-0.07251967291699403,,,-1.5419176387103313,1.109795605827274,0.8083984791395561,1.2415006042916612,1.6418142116918601
2019-12-17,4.977466660371036,3.68984240166764,-2913891.2429148667,4.614219170360613,5.443134248269075,4.746204456399264,4.5812821755112765,,1.8947601084265582,,,142331.1623064898,,,-0.29933731130149666,0.03536632688368749,,,-0.187637568287747,1.1227859931416935,0.7042402745095071,1.0628065611457478,0.9044323326802197
2019-12-18,4.284222268615487,2.8235959198279588,-1743857.0449257158,4.25303154579899,3.646420593218785,4.6389352821420475,4.435489059183069,,1.9130463169908256,,,152197.13474599476,,,-0.41692781315659244,0.04484699252391284,,,-0.4998676282028825,1.0713768661197676,0.7423936444528784,1.3750467898572825,-0.6229760437662566
2019-12-19,2.948239828953937,2.8795907542417964,1915971.9344985927,3.4474368522265806,2.793407009625384,4.551242465240355,4.390738901114072,,1.9396033726360713,,,315612.52958058147,,,-0.02356013929403529,0.0359027374414842,,,-0.42460229767731555,0.8514282205793539,0.5236631019131637,-0.21041040373102166,-0.8244773758642099
2019-12-20,1.5838158840233376,3.91255960795688,1117876.648961015,2.491101930072197,1.315185322346906,4.016889277649538,4.341574005671806,,1.9385877999107857,,,348521.1401368425,,,0.9043547392080699,-0.0777291649255964,,,0.16204793516385277,0.8705368736020687,0.637797397498249,0.08522649916065983,0.9827396537663879
2019-12-23,3.324286427147861,3.772263277472156,-1714278.4029226396,3.6894483088944696,4.669145635412839,3.415570392233286,4.143237935518178,,1.7681286863490662,,,143395.89478083194,,,0.12642011748110976,-0.1931330875574035,,,-0.020511605513114737,0.853932046519779,0.2755182372022352,-0.11353548066968759,1.1008080186481353
2019-12-24,7.479310745692942,5.727067014657933,-1188216.1302710446,6.610902183134947,7.566864776254647,3.823015314831345,4.216303313276301,,1.8033015630383014,,,251344.55854573767,,,-0.2669371065704263,-0.09791929134963867,,,-0.0450364952321551,0.8647305234459578,0.28361788007873906,0.5958140296141882,0.711588397729476
2019-12-26,5.114315724361482,4.436943740678849,-3054980.850116346,4.979341950332341,5.3062433450315325,4.145684879001523,4.329833651221495,,1.7377325138344049,,,130588.30335944062,,,-0.14207781949521417,-0.04346111844921992,,,-1.1180966988212082,0.645589019794745,0.5101072144613295,-0.40844886026260474,0.4783114118863663
2019-12-27,5.752293230975724,6.152548150361163,-336313.2216226971,5.437278765249779,5.843613917141511,4.800276358225396,4.253456357284075,,1.6117323995634871,,,88470.12332196857,,,0.06726773131912744,0.1209415779301911,,,-0.9005769626456068,0.6172045882758849,0.581149119082059,-0.854534666374,1.1856939786666394
2019-12-30,6.573152206823004,5.471100513288889,1956417.3224388852,6.564204875672949,6.676929224231586,5.111984539291798,4.3480567518096365,,1.625533942717353,,,-30130.281934101215,,,-0.18351371845681075,0.16185867110757018,,,-2.182809833723524,0.7049257656850255,0.8925770481426177,0.03358638220470565,0.44375006648460996
2019-12-31,5.002128307415994,4.668813318326144,-1891356.951913314,4.323783400217792,4.42710430760566,5.291294547462596,4.35263995925751,,1.626342889704713,,,116580.5074767678,,,-0.06895855138391463,0.19528038369393103,,,-2.269915528486944,0.7512317926882277,0.9337553589820845,0.39456244416667036,-0.10920116947576772
2020-01-02,6.7737011249861965,4.822954615045745,-31176.621088220734,6.585294607488912,5.8843767035709575,5.110472067540158,4.273348603470085,,1.55804478031226,,,214632.44494568347,,,-0.33966090158287154,0.1788940448990945,,,-0.35536451161897725,0.7450382092700641,0.8342209289176954,-0.43363945636289297,-0.10080159046483167
2020-01-03,5.233678248103715,5.480620010361683,-350896.6619582232,4.726185660682816,5.169715772620471,5.319207321476725,4.236413875244926,,1.5177199730759146,,,32083.498447774164,,,0.04610390634163333,0.22760716530326414,,,-0.812989583398323,0.7384716863721014,0.8673306245849277,-0.20849303115783205,0.04274935486298845
2020-01-06,4.929180077927462,4.964655839920191,-148555.64970501978,6.025993335930046,5.6446257113406375,5.08162885938853,4.295522445528893,,1.522124767983732,,,-632055.413849727,,,0.0071713164284927695,0.16805866336660907,,,-0.9639914751309049,0.7388447365468683,0.8603863961594073,-1.9540344881842207,0.17218056905473572
2020-01-07,5.000176603713953,4.331171772231691,1577708.6656512544,4.0461709042018725,4.631465331341005,4.853643111177091,4.300427363317527,,1.5220709957466951,,,-427676.09134349914,,,-0.1436351100053666,0.12101517533693827,,,-0.5356402641054275,0.730407678566171,0.7548788956388104,0.13928203430725913,0.13096575260814353
2020-01-08,4.024166910811246,4.812391081288084,-1366818.3487937087,4.59757802896879,4.351040903225204,4.8823586637694785,4.460330560651256,,1.387024341707566,,,-326012.2413267526,,,0.17887615613111782,0.09040555581364519,,,-1.4002426853043242,0.7378215706908368,0.4043541071164253,-1.8821344402619118,-1.9408784883846268
2020-01-09,4.781944204828783,4.159681770083985,1110264.8962561786,4.281446642411041,4.619503861530269,4.749704094777127,4.607348983386973,,1.163180814651193,,,-303252.82830585324,,,-0.13940862744888743,0.03042968650393301,,,-1.0845401104916064,0.7042786429070422,0.32055876734096395,-1.763230310590282,-0.41056884258949167
2020-01-10,5.1959791713319134,6.035651288276057,933446.7354596072,6.185086644774245,6.163720667264968,4.8607103503600015,4.741134458245074,,1.1660291196381152,,,-278529.277932325,,,0.1497986770443227,0.02490814560428566,,,-3.845955458099804,0.9663126212387195,1.311633659362291,0.20151959530758565,-0.5887308102212009
2020-01-13,5.809452583188978,4.440788861102021,-1682400.923448436,5.611134810497305,5.586345035386877,4.7559369545963674,4.797271159362662,,1.1200300639548433,,,-374194.585108048,,,-0.2686543145821161,-0.008653525017015487,,,-3.6973240047620854,1.1232580001954482,1.5465310622110895,-1.2690195754254003,-0.6465174841055261
2020-01-14,6.332972460182702,7.792704532423535,3729875.527836034,7.470951654914998,6.81065600901443,5.4482435066347366,4.857690108688291,,1.246910461106173,,,-238201.72906231452,,,0.20741827075455302,0.11473022571726069,,,-0.41506759592637527,1.1265938212872553,1.577892097715936,0.5636381127568889,1.241711485251737
2020-01-15,8.428088776956209,7.52040763142854,-13263.48663465865,7.55747995410313,8.149488603338902,5.989846816662828,4.894767605032047,,1.3161469507241188,,,-204722.19026066622,,,-0.11394968666019024,0.20189903975611379,,,-0.5242340340092975,1.1288965739683698,1.7160234731101065,1.1248058134566048,0.9962164666046383
2020-01-16,6.385267408464742,5.331011997526801,-1771036.7010074686,6.16727785126718,6.360440085634785,6.224112862151391,4.976826084825005,,1.287927867877808,,,-147579.4631652963,,,-0.18045228097913793,0.22363856460126344,,,-1.6442248505990649,1.11683932842915,1.665961903058129,0.9008491356811718,0.15814004950775032
2020-01-17,3.4135884793910805,2.369276545718684,11053525.33172751,2.8282430082353684,2.585340158937939,5.490837913639917,4.9541101161195416,,1.3311846685728563,,,492289.65566736495,,,-0.3651794243949905,0.10286331077162604,,,-1.4150937127116874,1.1084253514093831,1.3207726321270443,1.639216318854058,1.2992033652945945
2020-01-21,0.459163620654472,-2.153144900671471,12223638.791751765,1.028468566272302,-1.8712330437411568,4.172051161285218,4.702473333373878,,2.0340783726725333,,,1007672.9985300235,,,,-0.11968081136794574,,,1.064607838599763,1.2070956750891473,1.0682663709545523,2.0127883726760936,1.8861500993721358
2020-01-22,1.9783006763294324,4.701014941022265,-367099.6189754214,2.861089804532213,3.123239402261227,3.553713243004964,4.741896100027147,,2.0255860365778333,,,933424.1851332017,,,0.8655401983757233,-0.28844403605030455,,,-1.3388399544716816,1.1705918730556324,1.110199147960355,0.8466140817940022,1.128717734806395
2020-01-23,2.236675352398521,4.338639397726631,-1798629.6597180923,4.600553324890193,3.4385897329619155,2.917359596264582,4.770214906039871,,2.015249313319994,,,929206.6222934292,,,0.6625702504864831,-0.4917123982156056,,,0.15011132569124433,1.1800343899418224,1.186120149416856,1.8705374233452896,1.1574370905884286
2020-01-24,7.453144334030718,4.880410783922777,-3446319.372913718,5.299311373326709,5.840421513105099,2.827239353543777,4.727882094503114,,2.0029465391738404,,,816301.4601612955,,,-0.42340660825336673,-0.5141765999776642,,,-0.6141324353140701,1.1582218849873098,1.0488903589511764,-1.7181605018638728,-0.7971725576808644
2020-01-27,4.792102998406179,3.758979819783498,-5114183.203074842,4.144353164380419,5.103599528936556,3.10518000835674,4.693983898458345,,2.0138369593143635,,,713341.3425133706,,,-0.24282175834550782,-0.41320997977308727,,,-0.04160733974379284,1.1866583977803242,0.8952191075905787,-0.5453142823360064,0.3290902524584147
2020-01-28,3.4258247016732923,3.274830253078328,-912325.6529623242,2.871650953053148,3.888250108119415,4.1907750391067,4.550098003594204,,2.0069323416172855,,,684540.7209463893,,,-0.04507619491612124,-0.08226308161999601,,,0.01646289489345833,1.213858399542396,0.6176297133755787,0.4734853926444908,1.6915661645394857
2020-01-29,4.348118406089725,2.8449772407879124,3152985.806388166,4.257597726138002,3.3030288266164547,3.819567499059829,4.418791839969155,,2.029287353177154,,,744369.1451438533,,,-0.42418813337627204,-0.14572912328490323,,,-0.04649545453299365,1.2071222199658262,0.2943083161468315,-0.08992188587377789,0.618443946783978
2020-01-30,2.1958472525975736,3.385966978795423,-2942460.5185851017,2.444620038447382,2.863064778797167,3.6290330152735875,4.354649522992619,,2.0412079472086386,,,691813.9668102639,,,0.4330715672648218,-0.18227790432877983,,,-0.8712104399458896,1.1689013173555018,0.4048120649107981,-2.196994072450657,-0.04848417111231491
2020-01-31,4.714040294347456,3.6383284096653057,-1288928.5954144483,4.066097886367992,4.634957228253235,3.3806165404220936,4.295418212723598,,2.0440891306532225,,,628926.3680939525,,,-0.25902100422408136,-0.23949082142261482,,,-0.5641220777259794,1.1645292285836641,0.39598364897322713,-0.2314893194592109,0.21678930519075706
2020-02-03,2.8539403228642044,1.9665310490124384,3433187.5835631173,2.5062817542370723,1.1842631361368987,3.0221267862678816,4.119713764656135,,2.0874219577696476,,,818130.5803700195,,,-0.37242950710092637,-0.30982286895593075,,,0.2791598246133621,1.1954625854033398,0.4680245268203278,0.35025956014822746,0.5835827133181299
2020-02-04,1.8575279119124133,3.076275922270966,-2136559.8996447315,2.4671549583811867,2.853784575739276,2.9824159201064093,4.025294768773674,,2.0898981925657143,,,718730.367873034,,,0.5044732251705565,-0.29986445915354504,,,-0.9502881053179509,1.1954125923706784,0.5322914478787394,-0.5761600395092825,-1.616692509467679
2020-02-05,3.2919205342283746,1.1109583741920377,8321319.593213366,2.7591040341738235,2.233389759218504,2.635612146787234,3.8642840988716904,,2.1868882219839736,,,1055910.9142511396,,,-1.0862481004859674,-0.3826609694162826,,,-0.6429974173398986,1.1940538396041958,0.4898368664022942,-0.15598423914643075,0.5504417586889369
2020-02-06,1.1788515303791272,4.068468788798562,-4857559.010185855,2.889362466973573,2.682464471063355,2.772112508787862,3.827087984247215,,2.1762139423201425,,,881373.8811815322,,,1.2387260245040108,-0.3224945284859286,,,-1.5755293805500605,1.198712995608029,0.6725389557383935,-0.00783776869193487,-0.38199009990728816
2020-02-07,4.5812518249417735,3.628046852959173,1317366.133450318,3.5856581987280407,4.761633075493357,2.7700561974466353,3.8005062383909745,,2.175184230473785,,,891728.9430412392,,,-0.23327783856684026,-0.3162666706081413,,,0.1620974859534378,1.220178592149286,0.7770260145559433,0.923102868005403,-4.577403599861909
2020-02-10,4.2843075462167945,3.9584332074500415,-3943869.122414549,4.358165483299359,4.624686709026193,3.168436629134156,3.696645334349674,,2.1115026836641806,,,647863.1501475314,,,-0.07911064721838822,-0.15418745267945627,,,-1.322301392293297,1.002478005918129,0.6755482564407514,-2.2069514986890986,0.6890900407059156
2020-02-11,5.051606347603368,3.528273343157011,-1923522.91832055,4.410299763304003,4.496168302598036,3.2588361133113652,3.651019558452423,,2.10442382900736,,,635807.0504039257,,,-0.3588976679797645,-0.11363634849658887,,,-2.45493776510933,0.830720851199222,0.986265296867822,-2.3048525637423176,-0.7940788051705111
2020-02-12,4.376356597957184,5.162173862041065,-572347.3296466162,4.554838748399334,4.792794571235241,4.069079210881171,3.519493024933299,,1.9046679737594163,,,420695.9075297931,,,0.1651412305905995,0.14509978351653197,,,-1.4356702408764017,0.8475196668691218,0.9438270605828668,0.1854339205204344,1.3990169565478625
2020-02-13,4.497277246103998,3.308415470220524,-330526.82663351484,4.05826557503589,4.305781713275174,3.917068547165563,3.308893416872899,,1.6555748542482613,1.7547327740476542,,404832.74052985036,77278.25787449096,,-0.30700279236679445,0.1687297360961253,,,-1.3962794940919376,0.8609515326118424,0.935310635991113,-1.514773973505314,-0.27436669213884507
2020-02-14,3.2950284678867447,3.589756731769804,-535227.6901975377,3.39083940392144,3.621939636532595,3.909410522927689,3.221830653585049,,1.5880467316265683,1.7541317444474451,,466623.1910703469,153791.6300705135,,0.08566962982598889,0.19343687726731282,,,-1.4649037551633433,0.8518377151768212,0.4726770738248974,0.45261400885324987,-3.262563348458268
2020-02-18,3.440247140652815,3.172200724993452,1875355.715440603,3.48248798200688,2.5316631605026387,3.752164026436371,3.2619768625487873,,1.5754587682031522,1.7487345138387183,,7714.710256001575,217400.50022312047,,-0.08111772998449147,0.13999933610813442,,,-0.05042543792157883,0.8481384572532144,0.8561425473092983,-1.9935226295474981,-0.24050275108011984
2020-02-19,2.9912305561764185,4.1487896830158135,-1279025.5249776402,4.059443145351722,4.110039159357072,3.8762672944081316,3.5770735917331513,,0.9357381147647137,1.7477963059037271,,-667418.5055804687,218622.34084337883,,0.3271317890740501,0.08032761940066963,,,-2.983882480389419,0.8978236658495935,1.038460439820416,-0.5815468607915046,-0.47720334130981246
2020-02-20,5.014129618775691,2.3765514527529774,1482699.8598971758,4.257440309873928,3.6634966939776135,3.3191428125505142,3.460850417319687,,0.9331430559128715,1.7615754532131178,,-574928.5316368388,235672.26454440184,,-0.7466093832927511,-0.04180778362079971,,,-0.5209708868584167,0.8933506819269881,1.122369193364804,-0.22859680299930327,1.0244713346892942
2020-02-21,1.8229922101794287,3.182572576298164,-3219.489692752249,2.259219586081123,3.12621985675338,3.293974233766042,3.4030470762482636,,0.911461054717534,1.702845750126993,,-485158.02313557186,195814.83131289648,,0.5572106333866252,-0.03257641961916529,,,-0.14271599000757584,0.878960338461556,1.2260418655160985,-0.03436672186678524,-2.072721023656422
2020-02-24,5.453714702046227,6.012999476632842,1698424.3938358696,6.0170607654894965,5.6526080689056,3.77862278273865,3.4596765108837673,,1.0349058940499167,1.7204814350606927,,-227920.83479809243,279908.3946363136,,0.09762673181880877,0.08818450931698579,,,-1.009358512130948,0.8782696700513289,1.2025852853715806,1.2910073876132604,0.8851066204164454
2020-02-25,4.944711040980266,3.621214289179697,-2693603.8067118404,4.160354428126496,4.4210955985664455,3.8684254955758988,3.4527882343535765,,1.033266078670044,1.702428442252295,,-106891.86497994237,245679.26029762303,,-0.3115091201924212,0.11366548705877234,,,-1.3442270478416112,0.8632751092008435,1.0975326953648217,-0.8240723429114475,-0.8007021819272695
2020-02-26,4.090717452861803,3.69741591676587,-1610873.2077492578,3.671974143483865,3.89177204989528,3.77815074232591,3.4739175175379544,,1.033756097799577,1.6392797167224766,,-141819.24271928906,210397.2005163563,,-0.10108619623810297,0.08395174357237045,,,-1.515046762028793,0.8439238966849568,0.5710763320186898,0.8396617334682696,-0.7954595327032467
2020-02-27,3.939271033640267,4.566515527977323,1784545.797649484,4.622444034575942,4.495451937238414,4.2161435573707795,3.5599944318974246,,1.050172957233914,1.6389946971556273,,-210241.24315622315,167999.2066845097,,0.1477547582053795,0.1691618804801609,,,-2.0636304201484017,0.8454483762626099,0.7104545549905072,-0.05625163107072378,0.7838851396867141
2020-02-28,5.695361428241874,4.666672002240567,2465499.0819305284,5.929548685445084,5.9534881672255295,4.5129634425592595,3.624029683069682,,1.0776885836782109,1.6394688248652842,,60156.736869558365,289517.07038553007,,-0.19920587473540233,0.219367441497999,,,-3.7322262256845438,1.0281782206964991,1.0757243329572521,-0.031226423911012553,0.3948081411143611
2020-03-02,4.654304044635289,6.037970141202237,-58033.5603528386,5.615470204407359,4.9407358532630425,4.5179575754731385,3.7440117696465287,,1.205378976095701,1.6313368204040204,,121701.48862263886,321753.433887425,,0.2602754936337429,0.18790232567696136,,,-0.39343621943252444,1.0347396477827357,1.2318559617319031,0.38625144433185754,-3.690053560331173
2020-03-03,5.955586651398953,3.353324855538688,-1061643.843476897,4.871285144320211,4.570332266340408,4.464379688744937,3.8133514599728406,,1.1356164508132307,1.6101788311291974,,-103040.08272936186,249057.99869614406,,-0.5743773642129839,0.15762182642278336,,,-1.2008015780508519,0.9723301086189129,1.2469821884220098,0.27257895237972996,-1.317180944639013
2020-03-04,3.617012013562394,4.358901191504401,-2442530.369647576,3.7555412626176334,4.794655648425703,4.596676743692643,3.8774827234345124,,1.1279921035097575,1.6102358423006151,,-118338.60622950408,-10554.550735398994,,0.1865717309206908,0.17014743491640869,,,0.03836879826919657,1.015326290818098,1.498056889101015,0.518239443183035,-0.4132675560852767
2020-03-05,4.817241214512357,4.877766209415967,-105384.21720901784,4.931916561631965,5.084774834342674,4.658926879980372,4.065823115195709,,0.9406723670368495,1.6135165480329152,,-539673.7967506234,29520.34205233911,,0.012485969029756317,0.13616892748747697,,,-1.878244109043428,1.013871465734906,1.4819090977767446,0.4216280176194871,-1.1671566418445125
2020-03-06,5.008901573579813,2.8362255232734626,5199785.155163398,4.338939196494742,3.832407390434256,4.292837584186951,4.004210951919454,,0.9800216862591963,1.5894405916082357,,-36806.58848316064,172851.68379053977,,-0.5687425171544268,0.06960141045958469,,,-0.6801681614890853,1.0214644349106512,0.7421516423604885,0.4204690953784615,0.6045599146732931
2020-03-09,6.012292507265755,6.174605250989643,5486828.608507766,6.537376224433835,6.569458923902651,4.3201646061444325,4.131538871820977,,1.088051653320811,1.565935021426377,,171666.53526971178,253380.88333503267,,0.02663882889506713,0.04464355904343407,,,-3.4394383514936417,1.0720235865552623,1.3237853631229493,0.25992979707319236,-1.990441338608916
2020-03-10,4.370092533825684,4.3078988417137225,-4013053.299866396,3.983293568772908,3.964983375189206,4.511079403379439,4.149012153534161,,1.0879314646093912,1.5623009188908552,,168207.3263971194,179180.39953744205,,-0.014333906149705018,0.08366618982451496,,,-4.000297347784594,1.2132423297245545,1.730937364622387,0.38640006526905535,-0.04649012580299085
2020-03-11,4.239851151809511,4.312749181699971,-1464949.5700754356,4.032153645148206,4.522892341602812,4.501849001418553,4.18823594546131,,1.0784742045734603,1.5581030349829803,,191135.99380937513,150916.15303508437,,0.017047399029623725,0.0722085717093948,,,-0.7118434792959163,1.2099444695069261,1.5320315333329533,0.6215738768820164,-3.0758147695897495
2020-03-12,4.678968750954667,3.369112866803974,-959424.6901366506,4.3637628752409725,4.490063987618704,4.200118332896155,4.0985828956994546,,1.0677245789819663,1.5301754906190883,,171782.1257848734,118092.10141745079,,-0.3284282678506958,0.024471420622117507,,,-2.069086442239839,1.2165469926658372,1.526183818132504,-0.0631677544971896,0.4112174268285799
2020-03-13,3.478344271491679,3.481508616380701,5124205.793345232,3.2828311377444166,3.821176871625802,4.329174951517603,4.107237553007463,,1.0616669563704377,1.493240158035432,,444518.75678381074,214876.43568433172,,0.0009093137909776162,0.05262630717752853,,,-0.6192542971850119,1.2332651883592194,1.541319078561476,-0.18483603706834065,-0.4380661544343399
2020-03-16,3.9871594586131,4.358201737760929,-2527233.471797279,4.35237326956122,4.722685794189992,3.9658942488718596,4.14565980330702,,1.0558426177091436,1.4925938161864283,,344918.4677038237,221320.73186962487,,0.08898046457894437,-0.04433059113942071,,,-0.9934079687105106,1.238248078983077,1.420306101353475,-0.010971091986069551,0.596858454411069
2020-03-17,3.965407011819536,4.408290251897064,-1629717.9125481397,4.174436713578942,4.119293060546283,3.9859725309085277,4.207464279652201,,1.031764593293209,1.4833511313860719,,169664.7863043865,223223.05074258446,,0.10587841533092576,-0.05407882698810888,,,-2.897813625442041,1.2306520879531362,0.9902751112132248,-0.0760373015572616,-2.298678631327439
2020-03-18,4.374326703086936,4.358179021634776,-964668.6320369262,4.224046999308285,4.540376026094592,3.9950584988954887,4.217933746583149,,1.0322001380266017,1.4742911951541386,,185382.6309514222,175212.3746336591,,-0.0036982969988329077,-0.054287152488501196,,,-1.150972383085657,1.19037739816504,0.9248353658431891,-10.692435482497059,-3.0915861225539096
2020-03-19,4.6204560372023735,5.820890800815462,-552106.5789648741,5.974968520818138,5.02924983349655,4.485414085697786,4.390150713986273,,0.9954875627009132,1.4892435454563362,,83642.30900831972,147379.3208348943,,0.23095989901707495,0.021467260346915092,,,-0.0558101248496879,1.21513339283741,1.0674856627289524,0.3454323665798939,0.8968134487245157
2020-03-20,6.890398589969749,6.303705301406481,3240543.957713779,7.42455361239989,6.892037592851899,5.049853422702943,4.546207350241689,,1.0398706141271774,1.5126625685658235,,245830.48137864628,229959.69351216796,,-0.08899133026635864,0.10506588168873396,,,-0.630142298192862,1.191280604999102,1.0661592840798466,0.6655325213294991,1.03751554803442
2020-03-23,6.941929313758429,5.817935680516321,-3329096.797374825,5.769006431475752,6.376510380683236,5.341800211254021,4.536454160435863,,1.0262142563332803,1.5142215204610854,,-5545.5781818884425,194278.34906043828,,-0.17663423022959546,0.16341702940658775,,,-0.49839660303550387,1.2081083154544003,1.1060644235604729,-5.824215918583395,0.37825418812470324
2020-03-24,5.282804938600691,5.085787324483768,-2270443.512220209,5.468824007131069,5.886951068562858,5.477299625771361,4.609682812201067,,1.0095870049973423,1.5179544606121322,,15612.436542693129,207353.97135870723,,-0.038007344777021584,0.17245316014289283,,,-0.8719699179311348,1.2157354852154012,0.4111929878280981,0.19714282459211638,-0.3893500471428508
2020-03-25,4.905976424629159,4.396513465805491,-1944330.918845469,4.6106615373580055,4.728143155062931,5.484966514605505,4.644637689653047,,0.9882154544832891,1.4974831885397644,,-1060.4490121174254,180553.67640499436,,-0.10964230772983935,0.16629761965633374,,,-2.141473402701196,1.2250402470049029,0.7858977374567037,0.3516579300424559,-3.2614064613404015
2020-03-26,5.052490191262386,5.145357857913645,284393.7470671502,4.8852682128886045,5.064949570575166,5.349859926025141,4.6735798061498635,,0.9942648857513402,1.493466241433138,,-76068.0515412341,152686.61681546547,,0.018213692438831385,0.1351450467058549,,,-1.7165702318843,1.2190722071206535,0.7200354769866546,-2.8205942327085256,-0.39225335459659694
2020-03-27,5.536104358795058,4.910602306845497,-329806.0116977236,5.277360270333531,5.231745540462057,5.071239327112944,4.68577632138011,,0.9956708250730236,1.4950301723737895,,-215833.30622264673,178712.46581905862,,-0.11989446537431905,0.07905362538318786,,,-3.087524591125418,1.163710159934534,1.0299400911905616,-0.6653591859722289,0.3315336292941547
