Date,FLEX_Open,FLEX_Adj Close,FLEX_Volume,FLEX_High,FLEX_Low,FLEX_MA_5,FLEX_MA_20,FLEX_MA_250,FLEX_realVolatility20,FLEX_realVolatility60,FLEX_realVolatility250,FLEX_avgVolume_20,FLEX_avgVolume_60,FLEX_avgVolume_250,FLEX_log1DayRet,FLEX_logMA5_20,FLEX_logMA20_250,FLEX_logMA5_250,FLEX_log1DayRange,FLEX_HL_20_realVol_20,FLEX_HL_5_realVol_20,FLEX_logD2,FLEX_logD5
2019-12-04,1.310290278695427,0.9798085681622526,-411072.7344685835,1.0594638147613002,1.1623626735523702,0.6088523124958662,,,,,,,,,-0.2906467644652726,,,,-2.2740087266694253,,0.8715548637409342,-0.6208966612590338,0.19271347076493128
2019-12-05,1.2152952771520695,1.444259230417121,708920.8982150224,1.382853239159802,1.1737643376550926,0.8574557896687425,,,,,,,,,0.17260947307896415,,,,-1.5649957514085766,,0.6741999631330295,-0.9454567028013084,0.21754179944956725
2019-12-06,1.0394512685434891,0.945654659897392,417498.1948209265,0.8631054343682232,0.9922012746616238,0.9735651713654215,,,,,,,,,-0.09457077704989943,,,,-2.047200202458862,,0.6808688329674346,-3.376878255447363,-0.543784674074631
2019-12-09,0.6428088392073299,0.0812107724045239,-1091668.1168164616,0.4096633510758964,0.3723543648540719,0.9013380721833546,,,,,,,,,-2.0687994814204584,,,,-3.2885210638731346,,0.8940622278995581,0.30972370454947734,-1.0185020561381153
2019-12-10,0.1671177571667277,0.2751419208697543,275382.2223060061,0.1632410760606042,0.2827088653308003,0.7452150303502088,,,,,,,,,0.4985883437728537,,,,-2.124708489800685,,0.6333778910257936,-0.3997125771453809,-0.2476729404826582
2019-12-11,0.4737506803493234,0.4160128782343308,-1356471.4738401466,0.4921698522111581,0.602711838695706,0.6324558923646244,,,,,,,,,-0.1299649754130029,,,,-2.2023598620080063,,0.6337888895156502,-1.0942156505723595,-0.5730633450139959
2019-12-12,0.305177618120255,0.3719194281845839,3156806.0401490936,0.3707231244356066,0.3937624090523464,0.417987931918117,,,,,,,,,0.19778327831481626,,,,-3.770554493257166,,0.7899855961465775,-2.33534067415005,0.06984299211569144
2019-12-13,0.5645928231869988,0.861703189207355,1154909.911984792,0.6724248940763466,0.6589915554574759,0.4011976377801096,,,,,,,,,0.422806078887923,,,,-4.310015705233363,,0.9615842598567895,-0.808130938164228,-2.477516376969548
2019-12-16,1.4621017595206096,1.3593974141134,765521.9123095465,1.7611492594360634,1.2633049108867107,0.6568349661218849,0.4504860322540729,,0.4963037217734718,,,264983.6472689457,,,-0.07283343815851871,0.37710572223064215,,,-0.6974678039261384,0.9080179147865718,1.4401206998718072,-0.012601075185659552,0.24544238731796922
2019-12-17,0.7814062827102273,0.8250444491828945,-992177.2953959391,0.7167731428205526,0.7400164548731434,0.7668154717845128,0.47817575017188957,,0.5012019435476687,,,339987.94240034424,,,0.05434203976677721,0.4722678449491068,,,-3.7617378419810286,0.948038211181097,1.4844801632097695,-3.3061034063794223,-0.5980142377099975
2019-12-18,0.9320121201987784,0.6076559975059901,-874348.5599478027,0.6454493224960025,0.8855531373760535,0.8051440956388447,0.4980942026890395,,0.49785822475436725,,,160125.1212992727,,,-0.4277368908372527,0.4802320410314724,,,-1.4266838871679053,0.9763791113705126,1.6165918565381237,-0.2853628750604125,-1.6521203903742612
2019-12-19,0.3233233092289529,0.140218219215443,3296628.38468344,0.2962800631296778,-0.1721312572890179,0.7588038538450165,0.5158675226859272,,0.4769582058628244,,,390957.62547641294,,,-0.8354528621985323,0.3858933233782255,,,-0.7584084792784287,0.9986121587382822,1.719344412802993,-0.3785901517814742,-1.4623066297363536
2019-12-20,0.053665333818234,0.4771666406394406,-325044.866901407,0.1662730340665072,0.203218170735167,0.6818965441314336,0.5404862714074359,,0.46052761559714844,,,43528.441718364906,,,2.1850985410018398,0.23240871455924017,,,-3.2983212595019267,1.0232598398471395,1.4452967514078006,-2.0364636121234723,-0.9557164397608435
2019-12-23,0.4026557644522119,0.4851476735160558,-756270.1244122093,0.3668360035662861,0.5877399010449134,0.5070465960119648,0.5491043266985854,,0.457646024877033,,,147566.38820676523,,,0.1863713116445919,-0.07968554915521679,,,-1.5100275250782709,1.039760993809931,1.3024604744663264,-1.0644153631478004,-0.13438919975320066
2019-12-24,1.0630466737466149,1.4361242592718382,1543740.980487858,1.4337346397639816,1.2877410420639377,0.6292625580297535,0.6269095773189081,,0.47001759059323234,,,269377.31034253596,,,0.30080899244312137,0.0037462755247574635,,,-1.924192509604862,1.0409724231645492,0.9443774914853398,-0.041908398367850125,-0.4925277062640316
2019-12-26,1.0925288526870842,0.7122344471761997,-521451.525619512,0.857748037083395,1.0436223749799003,0.6501782479637954,0.6741576371157827,,0.42433057564284665,,,13898.921444333202,,,-0.42784319945008836,-0.03621741359428757,,,-1.6826844362982478,1.0491392498298302,0.9269736352905954,-1.4824230717245352,-2.257817774675029
2019-12-27,0.8197602097927756,0.9682927323302276,-569454.4789596894,0.9896131355737604,0.9935908083353188,0.8157931505867524,0.7125101815046572,,0.41387260086838507,,,196762.77077185313,,,0.16652258058093322,0.13536662902979338,,,-5.527058363985759,1.266274211952027,1.685524175759881,-0.7596470330422038,-0.18865213696136357
2019-12-30,0.9066918961223518,0.4342082886079952,-783186.9334203461,0.6566649283375279,0.5795019764132849,0.8072014801804632,0.715965208364357,,0.4110989646626027,,,199271.10720803653,,,-0.7362783502001683,0.11994172864965853,,,-2.561835834493362,1.260529888614295,1.661842362771519,-1.2800400741491296,-3.1475241900516373
2019-12-31,0.3718629482724394,0.3701548176366724,404300.9673984945,0.3492618602698876,0.3830198600571721,0.7842029090045866,0.7123556358304477,,0.41393501510633063,,,224913.10075286851,,,-0.00460402360029285,0.0960905241350641,,,-3.388537859016589,1.2787570488385844,1.5508250971631226,-0.5139339250438747,-2.1628852753365577
2020-01-02,0.8358068089325714,0.8743635219578278,472262.28464257903,0.9263065168161289,0.9727489451792746,0.6718507615417846,0.7032859554265649,,0.40795888110543205,,,225741.2843607831,,,0.04509872160880764,-0.04572733875984001,,,-3.0695418331847897,1.2295759946140354,1.4288735003076405,-0.8206278112223971,-0.5766792540557374
2020-01-03,0.8086873958024254,0.8642662623985577,624605.2559097083,0.6847881106944298,0.7253223713629566,0.7022571245862561,0.6975088401383801,,0.4046415520615415,,,277525.1838796977,,,0.06646846117218345,0.006784423654410732,,,-3.205607720044519,1.2358237719554344,1.1468154794013292,-0.7049941905533416,-1.883665469364875
2020-01-06,0.6956488289135221,0.5443751004796633,2779688.2256037863,0.6011458018311817,0.4936132759437273,0.6174735982161433,0.6525146336415073,,0.3653610436350265,,,381063.5502491359,,,-0.2452064446596191,-0.05519725431936135,,,-2.2299619107834756,1.2151136542217553,0.4805516312105693,-1.1086977115669587,-0.8582161071253581
2020-01-07,0.2786867665668096,0.3931979509571741,26333047.61792128,0.3399499586256356,0.370363896710745,0.6092715306859791,0.6248917981944964,,0.3629077596361086,,,1676841.0214041537,,,0.34422472641831514,-0.025314480322293022,,,-3.4928542860024647,1.2210237819909244,0.5010137890093715,-0.7527521605748684,-3.193931106234323
2020-01-08,0.5619770345597983,1.0187759717513805,-6259026.578029439,0.9960958706101124,0.688402785584965,0.7389957615089207,0.6717700581618391,,0.34928069373477966,,,1418473.098343505,,,0.5948961726876553,0.09537607887711103,,,-1.1786524700131085,1.25910163309805,0.9401246206039228,-0.7457025947241755,-0.4329064706011422
2020-01-09,1.0786670867015484,1.010271435883502,-6115180.336939704,0.8452734169252141,1.087584658060285,0.7661773442940556,0.7085265339125266,,0.34398528047888355,,,1098944.9703812194,,,-0.06550705678369678,0.07822615365138538,,,-1.417532258776985,1.283032928569929,1.03488894384843,-0.4827671618018148,-1.9957777260718705
2020-01-10,0.9552731880592829,1.267885421463366,362726.30414742045,1.1819541365239754,1.130710143570519,0.8469011761070171,0.7511201610739783,,0.35830194377640884,,,1184904.859280598,,,0.2831084089241599,0.12001837225131151,,,-2.97115687849759,1.2829331614450277,0.9881322134460155,-1.3898629220180947,-0.9072835212012014
2020-01-13,1.3891900968098216,1.1844860345428143,-1904644.6331973155,1.229956506365104,1.2416317543370257,0.9749233629196473,0.7917484913918899,,0.35910890705073034,,,931832.3256132773,,,-0.15941195878576736,0.20811508576758359,,,-4.450284236087699,1.3236762407744134,1.3896797046746647,-1.7474674140606734,-0.4461137831754302
2020-01-14,1.4426431037355971,1.701957258748247,529466.6832059445,1.683691517112715,1.6325319729530738,1.2366752244778618,0.8337611948689345,,0.41285335300724396,,,900560.1641743348,,,0.16530199762480569,0.3942347627035414,,,-2.9728062124042105,1.2676340180847618,1.3340477976537666,-0.8345452348813853,0.26907959514757585
2020-01-15,1.755583189939843,1.3880510842005478,-1862242.1131970813,1.4933411717855885,1.5734897675419417,1.3105302469676954,0.835193878373292,,0.4148184590554942,,,769171.9628990034,,,-0.23490043809136113,0.4505232154084655,,,-2.523872920275274,1.1884774099496,1.0894408454224618,-1.5917696708402937,-0.9962133505421699
2020-01-16,0.7746543518040934,1.269312022650814,1825982.7805767497,1.2454688992594374,0.8447398196207976,1.362338364321158,0.8574072570466879,,0.425991079343628,,,910079.9666976379,,,0.4938133860295104,0.46304486966588854,,,-0.9144696918778328,1.220612557416646,1.2657468353991062,-0.8378372029747952,-1.3507705238943521
2020-01-17,1.460373490651132,0.3336283484264442,-444441.2546559647,1.0507571711573729,0.73295652705061,1.1754869497137732,0.8437058745927105,,0.43866506164048025,,,931575.3319622299,,,-1.4764198533299264,0.33163382197592983,,,-1.1463309981139136,1.2354123801508474,1.4427050211853782,0.05299344729359445,-0.0680036398269826
2020-01-21,-0.1904336877513115,-0.2798882772070072,-1936681.8125782749,-0.2005209279560897,-0.2106007163738166,0.8826120873638091,0.8227005497715881,,0.4820383339773969,,,669909.822099144,,,0.38508647539490254,0.07029350949186298,,,-4.597223006864084,1.2469112870712877,1.4954046332669941,0.43773886221500047,0.3814280602839588
2020-01-22,0.4256142185678522,0.5479185524291674,-823345.2519760085,0.3379294534302541,0.3959249216284908,0.6518043460999932,0.8262381453610743,,0.47962262166825304,,,644994.802845414,,,0.25259330318934475,-0.23713860931821593,,,-2.847390406001538,1.2396386310998362,1.4850594545629636,-1.5404240891539307,0.1432677085278226
2020-01-23,0.0022494905687846,0.5199921878473655,-133159.6753291567,0.3403607122299368,0.2799329360027576,0.47819256682935674,0.8279803710776397,,0.47838007871982413,,,676150.3252995665,,,5.443110011384843,-0.5489759368352798,,,-2.806306408438858,1.2087165277568093,1.4960016996999526,-0.22329298116032723,-0.1414957136822393
2020-01-24,1.1804993477302057,0.7784660458141017,-897845.6946176677,0.9159360351273786,0.9660636154904552,0.38002337146201426,0.795097460404753,,0.4564790568768069,,,554070.9915442902,,,-0.4163674285479679,-0.7382319441681217,,,-2.993183916115262,1.194037007822445,1.2220627535515793,-1.4672983927158556,-0.7116248931964135
2020-01-27,0.5627631766998151,0.6401937298873088,-263889.524603711,0.4366947317310456,0.6575544370170281,0.44133644775418723,0.7914954245403085,,0.45745053523190515,,,566949.0915950804,,,0.1289119391471034,-0.5841165939105484,,,-1.51022759675695,1.203110075881621,1.097648154355346,-2.118585428012044,-1.1823242300059071
2020-01-28,0.4829925411967952,0.6214331550883241,-1408952.7648157566,0.5350264678372785,0.6839481312472708,0.6216007342132535,0.7741524456782133,,0.4569698343509724,,,524974.177302277,,,0.25202714012781857,-0.21947083221709224,,,-1.9043348602173307,1.0295748414542485,0.6621431187002653,-1.8513000005062092,-0.10389333438891447
2020-01-29,0.8337649175966204,0.6881855650467346,1601054.2015340878,0.9592719497118596,0.7101216007520348,0.649654136736767,0.7868513095001503,,0.45050908118776917,,,644186.2340499988,,,-0.19189297103558414,-0.19159917332886167,,,-1.3896987536543606,1.0651534608175433,0.7391105413792398,-3.036724383388333,-1.9642074398497944
2020-01-30,0.5477605877152678,0.5378841039700948,-620483.1377436751,0.3674852630201322,0.6151507725285521,0.6532325199613128,0.7952377738168214,,0.4438558478560194,,,592947.0287928903,,,-0.018195190929650273,-0.19670801103053617,,,-1.395676195183968,1.0757914236366186,0.6787686184022923,-2.482321381058137,-4.023406281398752
2020-01-31,0.6770580489112534,0.808968641700246,-1139641.6214011274,0.7406202109764068,0.7720165101694612,0.6593330391385417,0.7919680298039424,,0.44348299012295206,,,512351.83349070494,,,0.17800314093663155,-0.18329224727646043,,,-3.4610652531077877,1.0910956080693588,0.8801181075136423,-2.113759097223379,-3.489943487969386
2020-02-03,0.5906535955183507,0.3384504068992315,9369953.11535959,0.4066527955173606,0.3608990732893335,0.5989843745409261,0.7656772370289759,,0.45442231529907134,,,949619.226463199,,,-0.5568521395712965,-0.24552520749498163,,,-3.0844821303947105,1.087129089734349,0.9685643744686045,-1.6122734434006842,-1.1981785468778914
2020-02-04,0.2439357646452737,0.5290402360127411,-3814489.327280243,0.3431015250107139,0.4805392955447534,0.5805057907258095,0.7649104938056299,,0.45482812536853495,,,619910.3488189975,,,0.7741595584976442,-0.2758590489213345,,,-1.984584042254073,1.091290474716771,0.9621089185710723,-1.2732214024813617,-2.3817049366521226
2020-02-05,0.5320422961504843,0.197548326326121,-3693929.971410239,0.3890295061712319,0.3461955447652629,0.4823783429816868,0.7551280125740772,,0.4652288358654733,,,-881438.5306475784,,,-0.990739745555391,-0.448158537866148,,,-3.1504240002481017,1.0766911212825585,0.8813474429405784,-1.9596900938762998,-0.7120502455935555
2020-02-06,0.3185318036154552,0.6933561535328252,-287572.08160701767,0.5283531672457125,0.5026848923965703,0.5134727528942329,0.7388570216631495,,0.46119582197751,,,-582865.8058264575,,,0.7778214728421364,-0.36390746039632144,,,-3.6624994912993136,1.0673616435990747,0.6497660320818677,-1.805964377803293,-1.861289309096317
2020-02-07,0.5833965122245743,0.618134181189884,2277282.94490635,0.6200094201561113,0.7086125278421811,0.4753058607921605,0.7192501589284686,,0.4573694680981976,,,-163242.64173415475,,,0.05783847650126699,-0.4142507091298599,,,-2.4235883465226893,1.033908778431742,0.6587005707923397,-0.8661066471307959,-1.6563489256347788
2020-02-10,0.7915667438216216,0.3797252967318902,-1239369.5764988903,0.5766623929095642,0.5283462014904092,0.4835608387586922,0.6748421526918948,,0.4442252177144082,,,-243347.4357664703,,,-0.7345661135411574,-0.3333016787803407,,,-3.0299885484298534,1.0350749798774583,0.6545183961887567,-1.1595385999352505,-3.187500958285293
2020-02-11,0.5155554265005806,0.4072712777606604,-890045.101551821,0.549908332763632,0.4549614871362779,0.4592070471082761,0.6359814148527871,,0.43109645916028977,,,-192617.45918419556,,,-0.23576532402738085,-0.32566814960582446,,,-2.3544380636832245,0.9410356275282276,0.5437589872901014,-1.5565471034639207,-2.105629814545552
2020-02-12,0.5312723160376924,0.7253428206403587,-1949972.39557408,0.4881468255394523,0.6782913141766862,0.5647659459711236,0.5871506929473926,,0.35206392645818274,,,-316589.4131231968,,,0.3113696731335898,-0.03887011359760483,,,-1.65997102931804,0.952596777844917,0.7558879266307529,-1.0624225375840592,-0.6390482863537592
2020-02-13,0.4815414495711128,0.3154902384931946,842603.4141717297,0.3752418405341373,0.4069006577199845,0.48919276296319747,0.533522650662025,,0.30173792962973,0.43799719554109245,,-181347.13675475624,284269.49113773095,,-0.42286457009006057,-0.08674491647623117,,,-3.4527385851182864,0.9790743275713155,0.6866353707461939,-2.3883495466162143,-0.9732158684087009
2020-02-14,0.3216957419547706,0.4443555680913498,-1462200.1041662446,0.3401879960347784,0.3723194185205445,0.45443704034349064,0.4922748279340518,,0.24734451750480643,0.436319045731544,,-345756.28099190595,301437.209368692,,0.3230188728916322,-0.07997777497378857,,,-3.4379208340125302,0.9267637627607177,0.7718894608994034,-1.26944597527167,-1.7499731283916558
2020-02-18,0.4327405891390681,0.4230828389318448,-649549.5559398644,0.4041012792309963,0.2706726662485561,0.46310854878348157,0.4967475524593218,,0.2451235582144312,0.4338631131747044,,-356011.6960561009,245229.58573513382,,-0.02257045058306461,-0.07012048108772083,,,-2.0141886783770917,0.8731655996533241,0.8238781119187929,-2.229403402776686,-3.1382746070377046
2020-02-19,0.4232526637308407,0.541898410858848,-490168.73425336,0.4216910971033067,0.6040187473526855,0.4900339754031192,0.5378368868626147,,0.16331022095530884,0.420163992780673,,-283686.0421398552,259060.46847856726,,0.24710923552206682,-0.09308060366358765,,,-1.7019499343645916,0.7684653349279773,0.9158428068379189,-2.3274635844919738,-2.005246298890627
2020-02-20,0.6690203417368741,0.6466633974613387,1630063.435735053,0.8897314518004054,0.8088639662481265,0.4742980907673152,0.5427741291142232,,0.16511373740362018,0.41166076393714185,,-161015.60775430212,175835.8789364922,,-0.03398855794530953,-0.13485725740687385,,,-2.514943444823734,0.764441869187777,0.8036189494561375,-1.4979834890238635,-2.5423736167156563
2020-02-21,0.5189640241794136,0.8007831354922343,-650996.3744062674,0.6039430958801475,0.4904111757398466,0.5713566701671231,0.5568136764964666,,0.17473225111562735,0.4099739659766273,,-186907.44270815764,212269.75693272467,,0.4337556050141925,0.025782984530468372,,,-2.175671246883442,0.7640012908572668,0.665603877699324,-1.3513723949950684,-0.7230026589874957
2020-02-24,1.0122200738800735,1.375748943889432,1277809.193044789,1.2885121772004258,1.059066863988252,0.7576353453267395,0.5866778214002332,,0.24960850276066127,0.4081635323863144,,-78124.69832503484,248441.20118726374,,0.30685225776403635,0.25572638218821975,,,-1.472090564533508,0.7841088031878803,0.40645261378350844,-0.31596420622018645,-0.07107356055053829
2020-02-25,1.1130275522526514,0.9614672535548312,-1277178.096488387,1.00290448256869,1.2328859026887589,0.8653122282513369,0.6027414975836092,,0.2632015457982366,0.39222457589687504,,-128789.12691926863,150686.2953733816,,-0.14637859912955092,0.36160198839788993,,,-1.469756755408647,0.786544506391074,0.4626299166021629,-1.828314840851356,-0.6191824486504999
2020-02-26,1.073412764977009,0.9912545213696228,-583474.8970567025,0.9247529699916353,1.0029566267682393,0.9551834503534918,0.6212325658976742,,0.27720224613127104,0.3888026002487343,,-87515.23353131594,211407.23818093806,,-0.0796270175496161,0.4301979025682119,,,-2.5484388706750165,0.778890764255848,0.5362167420595808,-0.9558259959418848,-0.7999395864150239
2020-02-27,0.9061329030006444,0.7599284864085707,-919395.549720231,0.7430953522264376,0.7910148981574467,0.9778364681429382,0.624819711965766,,0.27857505101169944,0.38632652124753997,,-213537.7210940319,209973.2067213344,,-0.17596165531627936,0.4478792982969998,,,-3.0382318007830853,0.7509352485949736,0.6837837062683912,-1.6017735233151058,-2.1780242877569385
2020-02-28,0.9122963433296524,0.7012467982756005,-792116.0854160369,0.9117833705305172,0.8465782179338603,0.9579292006996114,0.6329878466810414,,0.2782866803710599,0.38473789466937236,,-222119.36847765,198580.25368936954,,-0.26310498406732974,0.4143226495997225,,,-2.7302167856159563,0.7054014532127691,0.7339772891130849,-1.2378477249975284,-2.3072325033290824
2020-03-02,0.6686682643309521,0.7893947770478871,-579127.8566837255,0.6464430734124154,0.7837404404139656,0.8406583673313024,0.6320091534484233,,0.27766894182302604,0.38225077467352414,,-194093.6802417799,181333.14586990266,,0.16597847767062937,0.2852814781356122,,,-1.9856061433655061,0.6839537415990794,0.6255233484456488,-3.5245083591972453,-0.5338312916936544
2020-03-03,0.7680530872353817,0.9174303930224568,765780.9540826222,0.8172178073951457,0.8219999552464454,0.8318509952248275,0.6609581527545847,,0.2756264099061344,0.3815862447740659,,-624302.2883056282,200947.37401242275,,0.17771785637206133,0.22996280365140961,,,-5.342865492126242,0.9289995593185424,1.2954601543249054,-1.53162725664285,-3.1227282563995034
2020-03-04,0.8098201193219765,0.4845326754053873,-843506.6109308598,0.6664546317102218,0.6437987896914317,0.7305066260319804,0.6587327747242169,,0.27692417783003415,0.3701460245629023,,-475753.152488159,175073.58219332472,,-0.5136272775391271,0.10342035060559365,,,-3.7873375345358298,0.9525378689370405,1.2749581560473302,-1.1878957303766917,-0.6797930532314483
2020-03-05,0.530468452154425,1.0251817216230812,-348201.9673172238,0.9005375169597407,0.7165537907999049,0.7835572730748825,0.7001144444890649,,0.2660033526162346,0.37121039497083924,,-308466.7522835083,162311.91282435556,,0.6588646770961559,0.11260034432791294,,,-1.6929079700681229,0.9716373737987671,1.4883797067684819,-2.227929219674072,-1.3270703047122445
2020-03-06,0.9650878411526927,0.56992840282365,-68119.84202409675,0.8126019578078161,0.8116187581596987,0.7572935939844924,0.6939430569536061,,0.26759542311050005,0.3628171911947497,,-297494.1403043623,179371.05073756163,,-0.526708380439708,0.08736111042309458,,,-6.924698357607826,1.3537069013450496,2.2230956075933697,-2.4604592096702826,-2.030130405034796
2020-03-09,0.5893558383754307,0.9582912141903366,-308370.23089161096,0.7307337518729113,0.7379076270656668,0.7910728814129823,0.7109509086036288,,0.2732731928962948,0.3599174316061218,,-426776.7990942603,169641.843184268,,0.48612157209842016,0.10678671999056398,,,-4.937309297185983,1.4325049129627432,1.9468964697544104,-2.704698213802786,-1.7784695498701548
2020-03-10,0.9194425413616508,1.4160973305004383,4546455.572023125,1.3589189955573486,0.9810480392967982,0.8908062689085785,0.7627695102920562,,0.3037228863267308,0.36897819362872214,,-137485.54166815957,268023.9606153225,,0.4318924550318038,0.15517107059881194,,,-0.9732025272019625,1.4961224205928318,2.418381338465485,-0.16703626120398243,-0.6958168660451531
2020-03-11,1.7047191056070217,0.9275722239419456,2754943.982254404,1.4935941316446364,0.9380526605178244,0.9794141786158903,0.7887845576011204,,0.29379096840922087,0.3668160432599524,,44763.912522151695,261326.25965041103,,-0.6085849677715979,0.2164613899830925,,,-0.5878120171952241,1.5745735728590535,2.774382137755344,-3.482874240761403,-0.8140962385728289
2020-03-12,0.8253194964948234,0.8952619397630279,-2424520.564928542,0.805241741276328,1.195001159769031,0.9534302222438796,0.7972805135572539,,0.2943161997105379,0.36703208144973126,,21036.50405442859,201669.0850351888,,0.08134576573742425,0.17885966303646503,,,-0.9422256058642542,1.6078893360118363,2.8825698932837867,-0.6523212358316643,-2.0408380816030203
2020-03-13,0.7762642341130626,0.7851611880956648,-1540843.478925879,0.564512539418704,0.8618935924149813,0.9964767792982826,0.8207640610373774,,0.27172102098789036,0.3579659811620461,,-98135.84060045183,163229.6618479317,,0.011396061756518278,0.19399014894966612,,,-1.212740955807777,1.6295760522330918,1.8063991793217151,-1.9490377840866366,-1.5360351143799886
2020-03-16,0.8284163268863374,1.34937650820265,2713683.302863432,1.2294904009119474,0.9333875008834216,1.0746938381007454,0.8660151080429423,,0.28093908052154126,0.3666252943689895,,110658.32975103198,224994.00515225457,,0.48788208070530786,0.21588874404396055,,,-1.2170482498376973,1.643254722144321,0.2575978270174016,-0.7894057593853121,-0.9388295995325525
2020-03-17,1.2087364122085402,0.9131233801744544,352740.3503984865,0.9797821802547428,1.2376557709648264,0.9740990480355485,0.8905171351050729,,0.2609327176840537,0.36689743923982027,,160772.82506794954,245445.4869913594,,-0.2804597969446679,0.08971064583907577,,,-1.3552857726174488,1.6592632493730426,0.30494846316385144,-2.056020433078582,-0.6872168988398087
2020-03-18,0.8030601978858742,0.8166827212322225,-761485.5180735812,0.8117054630921938,0.821062819253279,0.9519211474936039,0.9042563506237415,,0.24855084886060816,0.3583336665532809,,147206.98587693847,177810.25527874238,,0.016820995958235947,0.0513693092063105,,,-4.671592489814906,1.722308836237415,1.5678387890618606,-0.6298085284077942,-2.1992210445637883
2020-03-19,0.8438240774181018,0.6438568071346227,-921120.5476285744,0.8117282148130585,0.7417165756512993,0.9016401209679229,0.9041160211074057,,0.24870468260042652,0.35678648684515246,,19647.7867087571,167875.66059995626,,-0.27046768158016343,-0.0027422326119496687,,,-2.659093777015308,1.722328287772449,1.4976041773495683,-1.312053412231449,-1.3806895668514012
2020-03-20,0.914748991357671,0.8571599487124768,-1161934.3300601626,0.820579568244387,0.9101491577942262,0.9160398730912853,0.9069348617684179,,0.24778966399071056,0.35519851636147354,,-5899.111073937657,161114.59050582367,,-0.06502516213546396,0.00998926300060868,,,-2.412739418956809,1.7201686178382523,1.3872892758275621,-3.207015747448987,-2.6311063737696276
2020-03-23,0.8537013037345567,0.8322739467522471,-955420.1814805272,0.8053155489110857,0.8415905028831379,0.8126193608012047,0.8797611119115587,,0.22214433300546021,0.34421409138939413,,-117560.57980020344,119461.90447301726,,-0.02541972162338544,-0.07938759786663312,,,-3.316627749074106,1.7060116291950091,1.2239572978354314,-1.669096946361973,-0.6595140461008296
2020-03-24,0.7279721774870502,0.6599717881937295,-846833.156967334,0.6829768937767682,0.7666177813558956,0.7619890424050596,0.8646863386435035,,0.2264950872592372,0.3443872566296911,,-96043.33282415081,114038.8772838869,,-0.09806574078294643,-0.12643465134905602,,,-2.4812227925802643,1.6827593056358578,0.9442060721137362,-1.623596876553338,-1.3737667919005299
