Date,BOX_Open,BOX_Adj Close,BOX_Volume,BOX_High,BOX_Low,BOX_MA_5,BOX_MA_20,BOX_MA_250,BOX_realVolatility20,BOX_realVolatility60,BOX_realVolatility250,BOX_avgVolume_20,BOX_avgVolume_60,BOX_avgVolume_250,BOX_log1DayRet,BOX_logMA5_20,BOX_logMA20_250,BOX_logMA5_250,BOX_log1DayRange,BOX_HL_20_realVol_20,BOX_HL_5_realVol_20,BOX_logD2,BOX_logD5
2019-12-03,1.3065330856722015,1.6589705963316543,219231.07891026768,1.550785400263372,1.4668331716248382,1.2467380531130208,,,,,,,,,0.2388201577655983,,,,-2.4775073485979275,,1.7073895833548127,-0.9579906587446424,-3.153288178340766
2019-12-04,1.6982216114881687,1.0956133751392496,515030.088443005,1.580764353457221,1.318974483287768,1.2424541414935457,,,,,,,,,-0.4382672262349919,,,,-1.3402131192669513,,1.7712857523641559,-3.5079593982560366,-3.8434508445500217
2019-12-05,1.3630502327493996,1.3366669124474644,55055.89023607504,1.2034284977113092,1.251304863866535,1.298425963577874,,,,,,,,,-0.019545870057372607,,,,-3.039133296009079,,0.8172860119782226,-1.1322610602409908,-1.2734689795145144
2019-12-06,1.0602892669101482,1.0182724804678165,-644255.9276999009,0.8658880846024246,1.2082652809057208,1.2470189447893332,,,,,,,,,-0.04043421935166642,,,,-1.0718422365138953,,0.8845580325046701,-2.5595324248399867,-1.358542651103092
2019-12-09,0.5858979861787041,0.2539935780546685,450724.2293274698,0.4687068873460216,0.0387694963092624,1.0727033884881707,,,,,,,,,-0.8358367059536075,,,,-0.844115683135659,,0.9538706880259447,0.07943329222639325,-0.13745016785451789
2019-12-10,0.3387530289176048,0.609371527725628,140490.68327974714,0.6172957592453212,0.7159580846342664,0.8627835747669653,,,,,,,,,0.5871568300364803,,,,-2.3160521137305565,,0.92559236151915,-0.894282321601566,0.04840825182736467
2019-12-11,0.9375664571998676,1.2065632122012495,-437543.6485394609,1.165901714122013,1.084875484593411,0.8849735421793653,,,,,,,,,0.2522436337193554,,,,-2.512982355387748,,0.9527674016129638,-0.04859206793787609,-2.198677098176042
2019-12-12,1.1560954021099032,1.2531474173262716,-386970.55050098256,1.1032035359186256,1.33911923183296,0.8682696431551268,,,,,,,,,0.08061002586927093,,,,-1.4442807584770132,,0.7439191407280723,-0.44040461095749855,-2.482675199870955
2019-12-13,1.5696861465516392,2.0177444161433247,2016819.1009318067,1.873583942536639,1.7231870555541595,1.0681640302902284,,,,,,,,,0.2511045691293572,,,,-1.8944775659354005,,0.6752411193971214,-0.20926381709650896,-0.0005282037995605842
2019-12-16,1.9840816324472372,1.832391160565232,516125.92316110944,1.6875562915884146,1.584308149410873,1.3838435467923411,1.2106868102150392,,0.3854477027952903,,,8988.893594443589,,,-0.079534394349841,0.1336769962543106,,,-2.270620040740733,1.136558025522267,0.4236132489731193,-0.5460319172144609,0.45641014411749525
2019-12-17,1.6005202117266766,1.712892221617695,-620349.6573941016,1.6836479236064026,1.842904524212047,1.6045476855707546,1.2348941422191464,,0.40150984505059645,,,-29863.63485107344,,,0.06785459072027666,0.2618566494167592,,,-1.8372385373156919,1.1221146708200678,0.41307076047012464,-1.187928227947876,0.09850569949946013
2019-12-18,1.7164421881052654,1.0787830058921486,-21409.35186277749,1.771402043756721,1.3941558839117825,1.5789916443089342,1.2319845285737683,,0.4024664892110287,,,-18649.14478178135,,,-0.46442009387540956,0.24816013644158208,,,-0.9748573607234609,1.1143827526038077,0.4930147285288402,-0.2828827348216781,-2.057443629244359
2019-12-19,1.164852598491855,1.182886571373615,43818.17372473888,0.9115210626014304,0.8489801696336912,1.564939475118403,1.2366960589156384,,0.4012500064330601,,,-7513.682639901201,,,0.01536314409994754,0.23540379421248372,,,-2.7719346487086898,1.1077582202456882,0.6605063739918703,-0.6348676116549091,-2.6555405919001656
2019-12-20,0.871652430609247,1.317737330698554,-445534.09927083785,0.9885465272622548,1.029431335398563,1.4249380580294488,1.2465557536401852,,0.4006679797509929,,,1429.6312054571986,,,0.4132806456448661,0.13374399359416875,,,-3.1969967241440815,1.1203128065699421,0.8599615946256484,-1.4314828549110223,-0.3566648219260021
2019-12-23,1.321679223349749,1.429012170964466,-504448.0962200755,1.3524537888743602,1.5637756778695469,1.344262260109296,1.2597512394837564,,0.4021871165226871,,,-40027.74659511827,,,0.0780803490149419,0.06493108458411188,,,-1.55437276769897,1.1027846902686838,0.9058391105871941,-1.4019133059024989,-0.9078787381085263
2019-12-24,1.8974361165542035,1.4021059329901655,290755.77824840543,1.7636357418471889,1.6971912381005243,1.2821050023837899,1.2490435789586327,,0.3949822747857713,,,-8573.725541586527,,,-0.30252821831692606,0.02612513866546639,,,-2.7113882098597935,1.0730630189385828,0.9342987216230667,-2.4725599573562924,-1.1686497778468414
2019-12-26,1.151193735824652,1.145263615334981,-14350.126616935246,1.101464930715121,1.3905419338806355,1.2954011242723564,1.2504551130635506,,0.39453587470790524,,,-8387.085246794351,,,-0.0051645929046805015,0.035312820162002906,,,-1.2410621794208898,1.0890365355215286,0.8476080172794578,-1.2596668004920442,-2.7108449611660053
2019-12-27,1.4195185300403743,1.9420826297824971,160312.67988490686,1.647701559685263,1.5901841110186492,1.4472403359541326,1.2947188544513843,,0.4204744398625514,,,30621.532791637786,,,0.31344316700425423,0.11136495565922756,,,-2.855666922140464,0.7543717912283728,0.8601178192763953,-0.6162292944432562,-0.2754952234690188
2019-12-30,1.741354822518705,1.6123056128898874,-54239.41002742411,1.7097335022944584,1.605712695369455,1.5061539923923994,1.3115687563753524,,0.42636668826767216,,,41127.35658726792,,,-0.0769982316047423,0.13833543203102427,,,-2.263164333264843,0.7458701026160556,0.7077739911161397,-0.7613360948323223,-1.222244444730328
2019-12-31,1.9047808707138216,2.6840403978857488,1623640.7547375837,2.692585652985493,2.095239800462366,1.757159637776656,1.389492208291616,,0.5222232126298765,,,145145.17563763098,,,0.3429562969036966,0.2347603006096625,,,-0.5152590158699402,0.7964378826647956,1.0066959835846359,-0.2984629537374462,0.2271580639015588
2020-01-02,3.212353648913614,2.4510656972683176,1445234.1053544292,2.6041839723042592,2.7641531593968427,1.9669515906322865,1.4290969633384492,,0.5714512241842109,,,206445.32695983903,,,-0.27048098396740267,0.3194421777161787,,,-1.832774062965702,0.7872414258770539,0.9049775533965364,-0.17583056766458183,0.047798972413670454
2020-01-03,2.120489259321543,2.164431818948444,4192843.889464616,2.7107799823554206,1.729375721521487,2.170785231354979,1.4825378855289089,,0.5883500986834846,,,390336.01701091963,,,0.020511042969922903,0.38133355313885264,,,-0.018770813748298427,0.8878752598045025,1.1931790119854957,-0.6546794836651316,0.01898680795258926
2020-01-06,2.4537202000410048,1.794605796081651,6978148.817789787,2.8168071524249108,2.223403265916293,2.1412898646148095,1.5054348297106181,,0.5912779902242207,,,736490.6633886052,,,-0.3128199362638122,0.35232660806661664,,,-0.5218800215873459,0.8900975422514413,0.9631807263094261,-0.4208936667899256,-1.9140841751927027
2020-01-07,1.503123713363962,2.2462768645567177,-2670548.672209428,1.535408182378461,1.897733501599685,2.268084114948176,1.566835048915063,,0.6016951317760229,,,635176.0261631289,,,0.4017287004424502,0.36987778059398263,,,-1.0152127988383448,0.8923968161060175,0.6855360744431258,-2.502927507134175,-0.455751669947083
2020-01-08,2.1556486520280806,1.3325030739973034,-709286.7450753516,1.7654885001803056,1.7263465772483038,1.9977766501704868,1.620760523712195,,0.5207233435920701,,,577175.4774429878,,,-0.48103249289061695,0.20913938911184873,,,-3.240561188634878,0.9274349995608779,1.2623797108082728,-0.7719680704408434,0.3012427029926521
2020-01-09,1.517375383890732,1.9171743220242077,-501206.0028613592,1.7539658592485097,1.8828445354872336,1.8909983751216646,1.686150663427124,,0.46630344998332507,,,545090.6431359325,,,0.23387027350335615,0.1146567133561381,,,-2.048883811436156,0.9222706537387865,1.2875247335239741,-1.1113858973485868,-0.6275628778598775
2020-01-10,1.878896178115303,0.9971513066858756,1415170.951988772,1.3850820691246977,1.125518037021795,1.657542272669151,1.675680068151355,,0.47979505299925607,,,637726.3731623441,,,-0.6335372236709006,-0.010883147088109437,,,-1.3487518549727935,0.9140048253583861,1.05525314316446,-1.0925752463997995,0.15467669482502486
2020-01-13,0.7285344521644479,0.9880504771964772,-1905385.2421282572,0.7275376584182691,1.1256692738890592,1.4962312088921164,1.6624252211448656,,0.4954874983142632,,,561805.6385809804,,,0.30469887028460807,-0.10532809376484345,,,-0.9209726362266292,0.9313835145573199,0.9608764942178466,-0.07351323922793486,-0.21498279246701185
2020-01-14,0.9706683040982452,0.780814638253652,-273746.58313839417,0.8952161218144585,0.935636905702072,1.2031387636315032,1.6005787322503822,,0.5251132752227814,,,447277.3543774703,,,-0.21764702487491314,-0.2854314931716941,,,-3.208411173636736,0.9866802290631019,1.057382078186858,-1.5309194345832164,0.3821707055401804
2020-01-15,0.7846130122197064,2.055718532449209,-154996.16791699128,1.5119881199235294,1.0967379219457545,1.3477818553218843,1.611745100844581,,0.5326229319203372,,,413721.24982356536,,,0.9631900984788916,-0.17885733455600408,,,-0.8788740537211764,1.0019954498043981,0.9746486148402399,0.0654768825382076,-0.3240480950608419
2020-01-16,1.9839167613739088,1.595913997397549,-823517.950108726,1.522252361318678,2.0370617129138573,1.2835297903965526,1.6058961896335735,,0.5320957696292473,,,403562.8351878341,,,-0.21762644179657245,-0.2240680430115208,,,-0.6639586379333547,1.0304293310760928,1.0387114330637903,-0.20444526011207137,-1.135503504373482
2020-01-17,1.7835716785657851,1.441226827924453,-163500.28274458158,1.707073709726064,1.6376993496006769,1.372344894644268,1.6240183807351887,,0.5192145721687244,,,396458.2886437439,,,-0.21312320013230665,-0.16838268121327302,,,-2.668237930375918,1.0381867362109143,1.179217023917059,-0.4869598496200461,-0.8117606381343874
2020-01-21,0.9924803316805484,0.1724245027232669,-292040.473043479,0.8090636095253636,0.3154202101608199,1.2092196997496258,1.5734952773026711,,0.6062641208745789,,,379665.35630533297,,,-1.750247720122831,-0.26332416077480947,,,-0.7059418860977474,1.036432860053016,1.2166047563110212,0.35311124778198083,-0.20379939371536615
2020-01-22,0.7949072404110211,1.062243368766277,-1088844.466549331,0.6822865418842117,0.8645728755143125,1.2655054458521509,1.5607205792060574,,0.6145717391826798,,,347499.83794140833,,,0.28991290722686613,-0.20967602004712235,,,-1.7021765664811943,0.9724880123131779,0.8610720842685967,-0.9702627182342322,-1.2678760410322896
2020-01-23,0.4751292502734063,1.2621866688584795,-31646.145364012336,0.8231917912900801,0.8286551549004972,1.106799073134005,1.552379304100758,,0.6175782022868244,,,371139.9354842115,,,0.9770140744052928,-0.3383166573714254,,,-5.209690633039742,1.2640625883613672,1.8785929218286763,0.08595947622656984,-0.23126158406798175
2020-01-24,1.7231145550370606,1.7007863863376276,-138513.1968586468,1.4818992357589416,1.8109948509190872,1.1277735509220208,1.567313326768131,,0.6173643451330322,,,349676.4867288589,,,-0.013042716834296357,-0.3291175164584552,,,-1.1114069468525507,1.2524970477900965,1.7965914386395558,-0.44856623291861536,-2.255011011381184
2020-01-27,1.5726528589082136,1.5990871643161206,-465544.3350624124,1.5929183841540215,1.6789798413925825,1.1593456182003543,1.590004504217188,,0.6093232564143534,,,327116.77630658506,,,0.016669031692635478,-0.31588112536874474,,,-2.4526936188942083,1.258490815758501,1.7874944896015432,-1.0879676579336048,-1.8460445837547799
2020-01-28,1.510566543577923,1.6240403813029545,-526303.7139647866,1.4351154460727606,1.5966091031369096,1.4496687939162918,1.5741023917932109,,0.6037759987287445,,,292785.9566141004,,,0.07243233188320874,-0.08235008749225853,,,-1.823289412235303,1.232043396732583,1.6092895794599678,-2.5672539455350627,0.3726773349713021
2020-01-29,1.789631354307737,1.9762676749599013,3535945.144996809,1.8687331262267983,1.764188335360558,1.6324736551550167,1.5923004948967117,,0.6104363273804124,,,472295.184365312,,,0.09920040185928483,0.0249166216213753,,,-2.258139678679325,1.2319246409213767,1.562373933434719,-0.9750313980524463,-0.08989811467192546
2020-01-30,1.9693905282470163,3.9488178575205737,8798800.504647182,3.858395740846383,2.072848835561711,2.1697998928874354,1.655539367878453,,0.7732812060637664,,,831053.171860792,,,0.6956921391850385,0.2705080902651807,,,0.5797247578191426,1.30957379080157,1.227341792248562,0.8436243253051942,0.9882880625506176
2020-01-31,3.251935869372069,1.449988167581136,-1904051.4257605795,2.341557276678897,2.5892453561229303,2.119640249136137,1.6054854913940937,,0.7511602952326543,,,663588.8953050415,,,-0.8076950750155069,0.2778201827886314,,,-1.3955850686184912,1.3100557655401324,1.216405922717958,-0.6419228245289345,-1.383106572495436
2020-02-03,1.918831256786845,1.286936002155361,-1880356.027597003,1.7723313012962798,1.647547138829493,2.0572100167039853,1.5616107005544397,,0.7423698478212741,,,359928.8994519605,,,-0.39945207926809373,0.2756329150476401,,,-2.0811697344107203,1.2565757118441998,1.1509568463119502,0.9790333370816325,-1.1642677143970297
2020-02-04,1.3090150981324271,2.116071337291455,-1459951.0661203102,1.438055644851568,1.812670898268072,2.1556162079016854,1.5776839776149298,,0.7511086439941284,,,-61976.09474354433,,,0.48028620574567943,0.3121186913272671,,,-0.9818557705899844,1.2372880761660854,1.1341985188554267,-0.4063407367936131,-0.7092136457933117
2020-02-05,2.075740408014516,2.355584612873926,1118650.4080360564,2.064753300317601,2.096038353570373,2.2314795954844904,1.5831493650307904,,0.7566072208862248,,,127483.8592687299,,,0.12647102674373822,0.34324872906807213,,,-3.464614827351,1.2804899055340546,1.4830038990976888,0.06639486960474321,-0.9693831755658264
2020-02-06,2.333120163818318,0.7462365772012731,-705336.4864414062,1.852536266739476,1.2453685842616533,1.5909633394206302,1.5538360401909888,,0.7778867891587611,,,127681.37220042715,,,-1.1399190992872583,0.023612968477671414,,,-0.4989502781679094,1.2738215552786378,1.15204866969131,0.31469011949283204,1.163957134738123
2020-02-07,0.7229584570141672,1.7980613747531002,-66156.85589377838,1.1193511437791184,1.505305199182544,1.6605779808550232,1.5478803928274334,,0.7754106277353238,,,149433.8295488062,,,0.9111125881320962,0.07027921643835583,,,-0.952036944053901,1.2834973108687693,1.1960863588779669,-0.584251093788625,-1.0553424558946893
2020-02-10,1.812466953607153,2.0835594620496,-1158114.2494054467,1.8345604957735588,1.9877725856953208,1.8199026728338707,1.6022008005956194,,0.7728486811575139,,,20769.569479095273,,,0.1393888358859016,0.12740483870993108,,,-1.875932108850951,1.2815894411148545,1.1786565931589321,0.2906697684760785,-0.22737315863780877
2020-02-11,2.155590989220362,1.2577251510946166,-725925.6064201144,1.7282565417449618,1.7611120927829322,1.6482334355945032,1.6156845342905268,,0.7638701056308084,,,79742.5512645024,,,-0.5387602733351169,0.019945342155319484,,,-3.4156345669582975,1.3211618278530781,1.3699729668101641,-0.6155636967768409,-0.1527477804546137
2020-02-12,1.4225547249886965,1.6084792022157934,434295.2080689068,1.633306821395852,1.6808671782233515,1.4988123534628766,1.6570677624886336,,0.7382499209272162,,,115144.64082486746,,,0.12283478041627825,-0.10037660215146438,,,-3.045755704506885,1.3127586764042913,1.2703772403753364,-0.7442715211498206,-0.2915489918125348
2020-02-13,1.5387802363283694,1.337409149176905,-1187464.2722017593,1.3839182991242236,1.557278667246912,1.617046867858003,1.6211522933250184,,0.7353018264416873,0.5920620827312179,,63521.23561062906,162077.1263428793,,-0.1402557766206308,-0.002535623945458706,,,-1.7523827982982325,1.293832764077754,1.0069154107307488,-2.5296864902290586,-0.5256473042409618
2020-02-14,1.396683301017042,2.0007337058972894,-58146.34568594815,1.6603167863209425,1.6863123673692275,1.6575813340868408,1.6413932787500056,,0.7401265137504212,0.5948646119306557,,101789.81583176795,158496.33872284286,,0.3594136110034186,0.009814070835431982,,,-3.6498287150867834,1.3188858702857251,0.8802620890345175,-0.9358444057739886,-1.5961647363500486
2020-02-18,2.103997569192334,1.4898965178822063,-52643.25794627098,1.9357942014398173,1.6119796875574988,1.5388487452533623,1.6438267632478933,,0.7395134991953903,0.5930158711407372,,107332.66707168349,161713.93697788203,,-0.3451324730881966,-0.06599234708835629,,,-1.127584415141178,1.3242149170141255,1.1014246756451624,-1.88067351452707,-0.521443554732753
2020-02-19,1.3623499521249158,1.1205065046283025,-505334.6603021211,1.1258703980739355,1.3798260119011694,1.5114050159600994,1.691230863343145,,0.6670682361150755,0.5926556105268331,,96667.95770875136,156273.21045806108,,-0.1954302952557876,-0.11241689299253586,,,-1.3705957759456133,1.2995603866440413,1.1017115896720495,-0.12757522157323484,-1.9861796657360193
2020-02-20,1.2160984682937297,-0.0874476445419993,1299068.273936988,1.111226445841309,0.0812484974501277,1.1722196466085406,1.6337463126777312,,0.7662830003476533,0.6253951572194817,,216063.59473306732,188331.02129331094,,,-0.33197664360780077,,,0.02953739268341124,1.3745353012543131,1.337243195312632,0.4557425228666904,0.5282294036315598
2020-02-21,-0.4345974056876986,0.2986961963094856,425858.1286409968,-0.4072589734625875,-0.1721522145307954,0.9644770560350568,1.5855717890502814,,0.819322237410107,0.6425640501944075,,238938.8084333178,190016.99910747036,,,-0.49711432783839377,,,-1.4477155746711745,1.1329287041588278,1.3340300292610945,-0.19624567902568998,0.037982401441921415
2020-02-24,0.5865921103951237,0.8701018866827344,-737800.2247768554,0.4635135608979563,0.9275572859625713,0.7383506921921459,1.5440375640675368,,0.8340961255485443,0.6468111408029615,,208974.45703740735,183359.07274155988,,0.3942806091868409,-0.7377371549435865,,,-0.7677764961426761,1.144943392359053,0.6016620917190642,-0.043377829526647586,0.12277660851644676
2020-02-25,0.6069716223554469,0.3292073262985475,-38841.07137328619,0.465099595395543,0.4942346041376861,0.5062128538754141,1.4805435721666582,,0.8769193353771251,0.6615843653563077,,230309.62022186368,183013.10376055146,,-0.6117943159055131,-1.073207337151154,,,-3.535814778330749,1.2069721545558885,1.3234824895396873,-3.489663744260871,0.1490139593680879
2020-02-26,0.486496604811343,0.673378359109396,-517467.238262611,0.453608325346698,0.6563511331438896,0.4167872247716328,1.4330104710569802,,0.8943241884627725,0.6671799631291926,,230751.44400697242,184719.64447090353,,0.32507744665923655,-1.2349568956598198,,,-1.595817059872567,1.2072352827304504,1.3252770786874797,-1.6259559492842925,-0.8049100464399311
2020-02-27,0.7771089230773072,1.805402320295105,1516587.465986064,1.5410642994428656,1.1412876808344947,0.7953572177390538,1.4244672033237404,,0.8896654273151662,0.6685520607278042,,129783.56005643522,214402.03366967168,,0.8429582133770256,-0.5827617861581726,,,-0.9168493413464514,1.2136139247585611,1.1085961061855891,0.389467827206321,0.6380836112081979
2020-02-28,1.7751800715935495,0.7908683067468232,-824672.3451493045,1.2570206196808975,1.3224005079861847,0.8937916398265212,1.2665697257850528,,0.6715675279278586,0.6726276484890148,,-351390.08243338915,208269.4216883446,,-0.8085256812164888,-0.3485948389040407,,,-2.7275405860802024,1.113048285403072,1.1938773277048624,-2.141402501079603,-0.7089268056997983
2020-03-02,0.8914759169534943,0.8236244498601692,-556801.3008629573,0.8258791429478407,0.8475664996261187,0.8844961524620082,1.2352515398990045,,0.6771456177104539,0.6765930690927149,,-284027.576188508,195335.54869212417,,-0.079163761580477,-0.33401174072229356,,,-3.8310258297912796,1.1934873362448606,1.2467896467096227,-0.018390197401437946,-3.068788313773071
2020-03-03,0.7379937738794933,0.4397151731448936,714321.4838349621,0.7198877778962309,0.6568080137721388,0.9065977218312774,1.1928904984484812,,0.699861461277163,0.6871924504367171,,-154293.70061690974,198657.07194865678,,-0.5178082045474957,-0.2744358055370881,,,-2.7633552562079857,1.2070900939823894,1.1322674882322405,-1.0465328725897012,-2.2026687483614475
2020-03-04,0.2424368456571848,0.197546541584856,-316277.90622283425,0.1236782898657082,0.3360285393687778,0.8114313583263695,1.0969642586631512,,0.6981451024080347,0.7048278911061634,,-97110.04262203595,192468.1753410083,,-0.204767036006596,-0.3015020815516968,,,-1.5495182472620703,1.1888069699586483,1.140310879086289,-0.4682804615118903,-0.742690811712812
2020-03-05,0.2068214905397578,0.4367749635570241,-118278.0628465733,0.1602961971152616,0.3165440195290649,0.5377058869787532,1.001023776197306,,0.6459736951681083,0.7140109768178526,,-158956.46616616743,201234.47308856377,,0.7475620482510842,-0.6214667992775275,,,-1.8563119270143997,1.138787025367582,0.8944462233339734,-5.829274411781456,0.3138083081850033
2020-03-06,0.4270415529889799,0.5140796556756868,-36051.04267512704,0.5634992570604069,0.7357721899225051,0.48234815676452597,0.9894159301210268,,0.6528424288029507,0.707798930986421,,-125492.19397785347,193121.55188852048,,0.18549690329444443,-0.7184486292092626,,,-1.7586752408699275,1.0890743243609695,0.9484788088036095,-1.1503274169914095,-1.2845010565447124
2020-03-09,0.6287837256355342,0.7163613826030062,-682431.1298562875,0.490616410623268,0.7290273516765442,0.46089554331309335,0.935330930513522,,0.6266035885800515,0.7059363866588508,,-156305.90767597893,179406.18833625322,,0.1303974047788669,-0.7077289728975177,,,-1.4337594511641751,1.0699404726568869,0.5252741055793991,-1.2744438425990952,-2.232470889368179
2020-03-10,0.2660724001417591,0.686783547488071,-435884.0577980827,0.5245135921563104,0.323805759442207,0.5103092181817288,0.8654921347854456,,0.5668846991467309,0.7113911547693552,,-120194.39809561074,179433.84818194289,,0.948250720687845,-0.528281434947382,,,-1.6059049969652766,1.0735466585104978,0.1678956266604631,-1.7561767589798591,-1.3980901614583787
2020-03-11,1.061253741323874,1.1125906554492797,178280.79517470975,0.9254258162849976,0.7787980669138364,0.6933180409546136,0.8582354100031789,,0.5625115072108053,0.7120508468961225,,-74984.07801586953,188854.70394320443,,0.04724023575185744,-0.21338960501975052,,,-1.9198582211448327,1.0209998972059386,0.1967494574941023,-0.9257622634331608,-0.08878300299508361
2020-03-12,1.1072880522313469,1.0789260865154446,-12747.60250988393,1.0339924618990324,1.0576304511378505,0.8217482655462977,0.8317577542181613,,0.5372337539350291,0.7080759142290833,,-97336.21854480906,155028.59221917624,,-0.02594764757183489,-0.012107135771029906,,,-3.744900147641447,1.0718658492351962,0.9410611215091538,-0.9361298853176037,-0.4429316089767691
2020-03-13,1.0167060662884762,0.9156541148263724,-556537.4300512865,1.1043755944855995,1.2721743451937435,0.9020631573764348,0.8106700025006347,,0.5244668180575556,0.7076692356440792,,-65789.87643728542,137150.8696656363,,-0.1046846444463264,0.10682346753947804,,,-1.7849899301010372,1.0715481235129316,0.9387974785982204,-1.6248737309565102,-0.9123623103593957
2020-03-16,0.980958682175988,1.345789853794333,148098.26104957203,1.2539254110911848,1.157657469368905,1.0279488516147002,0.7779228098954869,,0.4631072108600533,0.7060447924358093,,-55477.646100509424,149958.33497303087,,0.3162060309516405,0.27869338635514646,,,-2.3406199156817578,1.0010642770204012,0.862952139785496,-1.3210169857065455,-0.46294305992635776
2020-03-17,1.2729520377722672,0.5032116125283803,-83793.63657336752,0.9355104335218396,0.7033467270271228,0.991234464622762,0.7285885646277956,,0.4349700420557014,0.7135482455594186,,-57035.165031864235,148918.596894521,,-0.928083138832068,0.3078419108566494,,,-1.4603125247138955,0.990215154676642,0.8932766362852309,-0.8856584712913669,-1.6951486721766549
2020-03-18,0.3122462783562323,0.3840521271340318,162467.65897390968,0.300315857544696,0.2833400551382699,0.8455267589597124,0.6917658457530821,,0.4312019458989002,0.7237599628683279,,-23645.049068062704,150896.08831534054,,0.2069860609801449,0.20071229135138288,,,-4.07596633676201,1.090999350326413,1.17117297231574,-0.039013498896925125,-0.31671476755901656
2020-03-19,0.5115705397445698,0.3357479933138947,-336493.0234512673,0.4026744283492682,0.5062714950768754,0.6968911403194025,0.7129256276458767,,0.400222804079212,0.7348037806561973,,-105423.11393747549,152713.43957900006,,-0.421124624838876,-0.02274789054493829,,,-2.267246262997672,0.9747941588229233,1.0112193478493896,-1.7869891500275628,-0.29681956823348016
2020-03-20,0.2921494390835253,0.4113357295724675,329927.08228800364,0.3979369808347375,0.4593675596705306,0.5960274632686214,0.7185576043090258,,0.3948433151468869,0.7435267948644023,,-110219.66625512512,166619.69255413473,,0.342144292283047,-0.18695913000376313,,,-2.7898475411615666,0.9686901816702962,0.9605386430578264,-3.6014694005304064,-0.6845474935861964
2020-03-23,0.541347801773961,0.7749202956620422,-597005.9912425044,0.7010479150714239,0.7660226869908904,0.4818535516421633,0.7137985247579912,,0.39349190679167556,0.7462634137941251,,-103179.95457840757,151823.66306261954,,0.3586982206461712,-0.39296051119355624,,,-2.733756208742138,0.9097854740826459,0.9513962594838684,-0.8228634546457637,-0.5605945400255123
2020-03-24,0.7332306926860479,0.7543126754630922,-117558.90659856668,0.7220909153550767,0.8130073798581918,0.5320737642291057,0.7350537922162185,,0.382964682450298,0.7491171211319425,,-107115.8463396716,150103.51672959235,,0.028346594628028354,-0.32316154892757765,,,-2.3978141665533053,0.8651990135958991,0.7183584640941932,-1.0700920472219686,-1.3818997797144075
2020-03-25,0.7855577933855802,0.7887298161258531,325457.60455583804,0.6210750516159216,0.783511558749824,0.61300930202747,0.7408213650670413,,0.38285554309157394,0.7463332402861905,,-64969.604198749155,152855.93214077453,,0.004029793557046994,-0.1893794130320753,,,-1.817468078895207,0.8573891953644087,0.3938078728793803,-4.282397036000832,-0.9046643583659495
