Date,Open,Adj Close,Volume,High,Low,MA_5,MA_20,MA_250,realVolatility20,realVolatility60,realVolatility250,avgVolume_20,avgVolume_60,avgVolume_250,logDayRet,logMA5_20,logMA20_250,logMA5_250,logDayRange_20,HL_20_realVol_20
2019-11-18,3.0253791842795934,6.03966625949343,-11276070.007346869,4.7277658304826105,4.26010037369792,,,,,,,,,,0.6913123215671501,,,,-0.7600020746116662,
2019-11-19,7.073171830265082,8.635573006946125,17380128.404251494,8.152062969466868,7.68838582539486,,,,,,,,,,0.1995810564578559,,,,-0.7685667791337805,
2019-11-20,6.64430007394985,6.294355670318225,7354232.641953967,6.307738860740329,6.854731026685535,,,,,,,,,,-0.054106048913266765,,,,-0.6033207985179148,
2019-11-21,7.607559242375544,7.499171576719924,25796177.789436467,7.948529604279066,7.813618894417928,,,,,,,,,,-0.014349832119022467,,,,-2.0031421278067802,
2019-11-22,7.414102382838045,5.7591287541767855,-10506213.722334318,5.9626208768580895,6.125871049804523,6.845579053530898,,,,,,,,,-0.25259770871422577,,,,-1.8124714514299327,
2019-11-25,4.789296949369792,5.785972907642616,-4616624.417922296,6.414656828849878,5.883230230059247,6.794840383160735,,,,,,,,,0.189052898156009,,,,-0.6321901927302611,
2019-11-26,5.884882829773581,1.2720553077073191,51101113.94146726,4.772320408575965,0.9494386836913832,5.322136843312974,,,,,,,,,-1.5317528856603893,,,,1.341004516460276,
2019-11-27,3.283709443791558,6.040377982044447,-34191708.157848105,3.308776559343194,5.816585155644411,5.271341305658218,,,,,,,,,0.6094928784333997,,,,0.9194093025940961,
2019-11-29,5.7562545040962405,4.837861053846375,-2883736.016444586,5.122992213381686,5.999975875048754,4.739079201083508,,,,,,,,,-0.17381431146697798,,,,-0.13126691658158804,
2019-12-02,3.4004419386334703,4.856364518092761,1720276.325625971,4.122494009619643,3.878963791066063,4.558526353866704,,,,,,,,,0.3563847113188075,,,,-1.4125142433233053,
2019-12-03,6.277953450463578,4.876179038205798,-8759401.750738993,5.448621959832231,6.013942127494765,4.37656757997934,,,,,,,,,-0.25268211448555494,,,,-0.570363039902357,
2019-12-04,4.871608211835174,3.5966803754970016,14662031.267609796,4.150573580907718,4.11514310838583,4.841492593537277,,,,,,,,,-0.3034128087517461,,,,-3.340183023420105,
2019-12-05,2.0722912484896554,2.092574777797686,37594326.27889615,1.782753082632702,1.7422836495095808,4.051931952687925,,,,,,,,,0.009740380385070373,,,,-3.20720832752824,
2019-12-06,2.143637706561158,1.765622972324536,-24167827.443212703,2.4124196600832164,2.257175114239182,3.4374843363835565,,,,,,,,,-0.19400066184704062,,,,-1.8627536902250632,
2019-12-09,0.5518480072276475,0.0990639825375367,-1838167.001843944,0.6138742862206072,-0.0755138203183705,2.4860242292725117,,,,,,,,,-1.7175067294980417,,,,-0.3719508769498737,
2019-12-10,0.6935046770725819,4.2755285123093145,-7326409.200222574,2.618113070612651,2.21908236756682,2.365894124093215,,,,,,,,,1.8189050184511242,,,,-0.9187169150632205,
2019-12-11,5.318551992371873,2.9960105417507634,-8885084.845442906,3.5647534717239395,3.912476716663328,2.2457601573439674,,,,,,,,,-0.573919500163173,,,,-1.0563483887678002,
2019-12-12,2.855890345744349,3.038607164633937,-12834762.858756538,3.0239906356848323,3.870979284141015,2.434966634711217,,,,,,,,,0.06201559150505172,,,,-0.16606798647870735,
2019-12-13,3.615386835563029,2.8608285127309685,-6211668.71193374,2.747845786702072,3.2196135911544204,2.654007742792504,,,,,,,,,-0.23408758569437924,,,,-0.7512683541582246,
2019-12-16,2.6076998898874635,4.221504719096657,-12898153.482698128,3.239412430172848,3.436123545855928,3.478495890104328,4.34215638169361,,2.155450709119463,,,460622.95162477065,,,0.4817230684516933,-0.22177110199149203,,,-1.6260190443394715,1.1467702350096893
2019-12-17,3.6940142910045353,6.188031017584883,20364727.48168292,5.766584500708269,4.263903678690426,3.860996391159442,4.349574619598183,,2.161846192135384,,,2042662.8260762603,,,0.5159031947594126,-0.11915276912983391,,,0.4072507276188948,1.1878803155462179
2019-12-18,6.699754515410419,2.797591261247092,-4993315.708432987,5.140450751153388,4.755768961207288,3.821312535058708,4.057675532313231,,1.934897914288595,,,923990.620442036,,,-0.8733121031331499,-0.06001632150129656,,,-0.9553388060705383,1.1872922001064605
2019-12-19,2.812085749857715,1.8229467227899576,20336204.622619644,3.109092950602076,1.6644460044738665,3.578180446689912,3.834105084936818,,1.9211341051469162,,,1573089.2194753198,,,-0.433472197492734,-0.06908163685024336,,,0.36786496377250666,1.2210666272592596
2019-12-20,1.5131328819625978,4.989765242622582,7389500.073705435,2.860711776905468,2.9978001068818685,4.003967792668234,3.7086347682319505,,1.7428402522531823,,,652755.3336887682,,,1.1932066053310788,0.07662199573543176,,,-1.9871298165590698,1.2203027598935996
2019-12-23,3.747958385520171,3.706965420883748,-291789.1837852001,3.126297359102125,4.2851304902502605,3.9010599330256523,3.6060266015672986,,1.6748489206901742,,,1163476.560616224,,,-0.010997665132579123,0.07864179212650088,,,0.1474135774157504,1.220876329573022
2019-12-24,5.032133875822368,4.044354182220857,-15963341.06261482,4.058170996656891,5.077146246068864,3.472324565952847,3.5189456652962106,,1.599104397647847,,,596140.7283815978,,,-0.21852224446271337,-0.013337144432145277,,,0.01879746485038509,1.2339222122542188
2019-12-26,3.563320800386748,4.6675288116004765,5444801.22616756,5.1685528376705605,4.369569312608498,3.846312076023524,3.6887193404908687,,1.5266031705463852,,,-1686674.9073833874,,,0.2699368500614879,0.04183545127169231,,,-0.22441495287517585,1.1398477382819783
2019-12-27,5.791661277273796,5.053966560954699,-7543697.905575752,4.590247264583958,5.337943339360713,4.492516043656472,3.6393987694363816,,1.4611599357347467,,,-354274.3947697695,,,-0.13624577964799878,0.2105944161039238,,,-0.29075870072021304,1.0718480735924483
2019-12-30,4.79896476798681,2.684745748917301,-5466952.327092074,3.973183669158402,3.5367118339194548,4.031512144915416,3.531743004189927,,1.4474666447342805,,,-483435.21030214394,,,-0.580814190980446,0.13235000966998642,,,-0.829031429864552,1.0568788709268695
2019-12-31,2.5152591480370674,3.8607871935490152,-8050306.187987097,2.5966778195297096,2.962789691436562,4.06227649944847,3.48196413796274,,1.4162984237598386,,,-971964.3359827973,,,0.4284952596248244,0.154146988593114,,,-1.0048163313378766,1.0510271761833043
2020-01-02,4.526613415675598,1.711405228740432,3478943.283359121,3.915103644669258,2.5964737052146702,3.5956867087523845,3.3237254474894717,,1.4290662626429282,,,-360047.08427789155,,,-0.9726592653126054,0.07864871410801981,,,0.2765932729258641,1.0820806031686583
2020-01-03,1.286011854882851,2.206816252285037,51448364.32570009,0.8743511683219936,-0.8894598454468579,3.1035441968892967,3.254232241328874,,1.4487521476487297,,,1479269.5686266231,,,0.5400050228390392,-0.0474116295265081,,,0.5674768167935584,0.958013001261052
2020-01-06,1.5134156551579991,1.6471288326225988,-22966033.73825597,2.48528550200308,3.3438405479563897,2.422176651222877,3.2319599440701197,,1.4708068877537452,,,-1548748.432230983,,,0.08466455114937338,-0.2884221684728696,,,-0.1525044819426314,0.754707871515929
2020-01-07,2.1151169782543064,4.359831171026862,6065797.440651216,2.9359915447198404,3.4001557222702985,2.757193735644789,3.3616703540052355,,1.4489131807412987,,,-37067.188037787004,,,0.7233232145336256,-0.19822457958763529,,,-0.7675169584115707,0.6890756353393204
2020-01-08,3.692659694029075,3.366189609169957,-24232397.081353407,3.2355133550604407,4.137041016674232,2.6582742187689776,3.5250266353368573,,1.22923496312281,,,-1156778.6920132602,,,-0.09256555780978926,-0.28221087005774914,,,-0.1036645528230519,0.6935958167932404
2020-01-09,3.364587246146151,3.216136809462377,-4552895.536314838,2.5810096135561835,2.690207629456701,2.9592205349133662,3.47205705019451,,1.2179663294735406,,,-1018103.0088178733,,,-0.04512440402779182,-0.15982132731248241,,,-2.2145923852455787,0.7928731217269627
2020-01-10,3.3811470504068524,2.416155065353905,-227576.18376201764,2.924873799760398,3.3097054846221,3.00108829752714,3.443064276374667,,1.2366528406955524,,,-585227.5757338289,,,-0.33603755525713225,-0.1373868641670405,,,-0.9549492224637408,0.7895614381381743
2020-01-13,2.26255987348884,2.7130177293108986,-3134305.3353072666,3.0470160853233565,3.063062503195169,3.2142660768648,3.4267848046085154,,1.2443763329312607,,,-100204.69956136533,,,0.18156470894005117,-0.06402339610113397,,,-4.132269639872569,1.1249285853844098
2020-01-14,3.1352466504292025,3.327433333024288,7041891.772631802,2.861363175705499,2.9832512283176627,3.007786509264285,3.450115045623181,,1.2375624362538282,,,562473.3246669117,,,0.05949338856917784,-0.13720314778966552,,,-2.10465225704253,1.1674170780717523
2020-01-15,3.3551240783118037,3.019692401118654,-11209801.633242738,2.7360362185940232,3.226537854516529,2.938487067654024,3.3900244297242805,,1.2272703745150149,,,646890.9171396813,,,-0.10533378057806274,-0.14294228171639575,,,-0.712326664768202,1.1502409748307332
2020-01-16,2.8527757642652034,6.478701210438331,35365284.37012464,5.987012793929793,3.610809566657181,3.590999947849215,3.4045579393669536,,1.2633397218451197,,,1396918.7615617672,,,0.8202275871169619,0.053315596459397666,,,0.8655039312065229,1.1783586083538462
2020-01-17,7.246025269048111,5.8272083441528295,15544524.503125086,7.018511473005006,7.674141692544772,4.273210603609,3.55603879351224,,1.364327774613448,,,2423810.772139671,,,-0.21791503729488446,0.1837182156038941,,,-0.42215833869679625,1.1785357214220946
2020-01-21,3.891641169114948,0.2699376014703745,11880918.624920592,3.0670611988998147,1.223158328944237,3.7845945780408954,3.478388337446261,,1.5050909450969787,,,2001046.4722547182,,,-2.6683954153900413,0.08436970326044585,,,0.6118844501872195,1.1911812775580382
2020-01-22,3.075182683736749,2.903540418613183,2496258.8011045232,2.6541415591111885,2.0749256169014245,3.699815995158674,3.3740770962457916,,1.4666332657290144,,,1756384.4086246728,,,-0.057433482453989264,0.09216125341014944,,,-0.5460799137559911,1.150238602014594
2020-01-23,1.011233343342596,4.128180669341276,-9314971.667374678,2.347996537176336,2.9568426912089336,3.9215136488031987,3.3951378586686674,,1.4746674207519075,,,1305225.2844451987,,,1.4066660761190668,0.14413334760148555,,,-0.4961896638223366,1.137197943336311
2020-01-24,5.401324228905459,3.389890398264356,-7702461.118536636,4.229607277770995,4.152490982731429,3.303751486368404,3.362414669470842,,1.4667430010878402,,,1718269.2816491083,,,-0.4658465611077126,-0.01760073065723534,,,-2.5624406713332766,1.2041019514514535
2020-01-27,3.200759296607991,3.4825977613461205,-8874957.18511236,3.452182960779816,4.312011046647278,2.834829369807062,3.303168116958125,,1.4348351008401483,,,1002281.361085112,,,0.08439043660266893,-0.15290029502350344,,,-0.15102280987139613,1.2059300525289673
2020-01-28,3.2409879871068483,2.904646224725049,-9262837.108951995,2.7739015697190297,3.183316777956392,3.361771094457997,3.1957021001466424,,1.3760896003790846,,,916324.4009163,,,-0.1095666162315655,0.05066113320376603,,,-0.8930254588206681,1.2012067848128878
2020-01-29,3.115506977885097,3.320610914872212,7111256.262510955,3.4463174377012606,3.5306008949603225,3.445185193709803,3.2274953584443877,,1.3709992278171403,,,1545234.8303964515,,,0.06375688377257169,0.0652712546555753,,,-2.473569669778547,1.259175179489026
2020-01-30,3.487933231345181,3.7984177661324168,-5720857.094978325,3.0569230378921404,3.3645834690758605,3.379232613068031,3.224376887073558,,1.369553098848499,,,1661707.28504689,,,0.08527523921570786,0.04690892789504849,,,-1.178758600361267,1.2607658575924234
2020-01-31,3.759879861953785,2.755233129432753,1042585.1601997614,3.388482887662235,3.498683440264905,3.25230115930171,3.276568282108174,,1.3281243583348712,,,1539889.3788889218,,,-0.31088494577477915,-0.007433824424815197,,,-2.2054533677326096,1.263370710462594
2020-02-03,2.433659375587041,1.4677631475877533,5643717.499107949,2.68760847715604,1.4675014720040735,2.8493342365500367,3.2396156268733094,,1.369103981819082,,,-750342.9624406851,,,-0.5056564669076875,-0.12836932330459594,,,0.1989385640398995,1.2417880777716714
2020-02-04,1.5447890293723603,1.8651777981808024,565900.4021253213,0.9494362156706018,1.0298078868267808,2.6414405512411876,3.25051807515122,,1.3565660291054076,,,426253.7445783795,,,0.1884690322391909,-0.20748995968937056,,,-2.5210935136903845,1.2674084187863017
2020-02-05,1.627678755150214,0.487301955093244,15564791.600899955,1.291363473841642,0.8509748058971525,2.074778759285394,3.0568916143545386,,1.4621563040175602,,,901203.4525908164,,,-1.2060262403099917,-0.38754406140787745,,,-0.8200976057442096,1.2666533992235163
2020-02-06,0.4996423987829317,1.7502385560911478,-7110705.084553197,0.2854498337924624,0.6423518692444787,1.6651429172771401,2.9760940617005986,,1.488574594863055,,,1757288.0524308272,,,1.253614735284724,-0.5807007672744183,,,-1.0302939453585018,1.243455156130577
2020-02-07,2.5581984340495083,4.315204640943108,-8693149.186684422,3.8511604939817934,3.840253937483183,1.9771372195792112,3.0310474532746348,,1.5179007540321992,,,1550275.3699123475,,,0.5228414748369684,-0.42725830417161764,,,-4.518391156949892,1.4355206373827805
2020-02-10,3.847948767661066,3.276053484167967,-13682657.907198206,3.0540983957238907,3.7107638513008174,2.338795286895254,3.074042374215338,,1.5117329777558384,,,877521.2837405384,,,-0.16090072678128092,-0.2733574676002659,,,-0.4205805902190097,1.4472513581359439
2020-02-11,3.567238685716028,2.866739640823667,-10602005.806880385,3.211200663701824,3.6434789957444593,2.5391076554238268,3.0817284697909764,,1.5101908110949263,,,504136.26016188244,,,-0.2186164487444739,-0.1936779285250224,,,-0.8386856110661474,1.2831738340225276
2020-02-12,3.1111493439405398,3.983792457669459,715094.2648370937,3.347495768392463,3.570906867241348,3.2384057559390698,3.114546426023235,,1.5228895254154353,,,187796.38477214705,,,0.24724202251972643,0.038997626057562254,,,-1.4987417120731314,1.2655083814907724
2020-02-13,3.463019107157834,2.9856530900338214,-6242181.848222844,3.788015594754107,3.851675015483579,3.4854886627276045,3.112844460468993,,1.523020128043167,1.7349540809882382,,436177.3740231417,514563.7475958643,,-0.14832226937656032,0.11307132754533797,,,-2.754207956612379,1.3156041894499289
2020-02-14,2.9767621519149543,3.5896365102214887,-507916.9997129589,2.7066988738103888,2.7074100098352503,3.3403750365832807,2.9683912254581513,,1.30894131896452,1.7055021038279181,,-1357482.694468738,694032.9643897627,,0.18721476312254154,0.11806295596131423,,,-7.248646831604952,1.8092408493442043
2020-02-18,3.560236611780041,7.165101786423492,50128510.22693603,7.060546737892913,4.227444273744716,4.118184697034385,3.035285897571685,,1.4850707306315447,1.6408786105501987,,371716.5917218089,1239839.3281011716,,0.6993952606012673,0.30510683848622916,,,1.0413723882664088,1.8868279365348037
2020-02-19,7.327569292888064,3.799751566584213,-2988959.1340521723,5.610668655816099,5.842462373970172,4.304787082186495,3.2117765958273763,,1.341984854678135,1.6012811706812882,,-371777.2962268293,1067452.7985010694,,-0.6567081627301695,0.2929034377102916,,,-1.4619074487281154,1.8195628457573991
2020-02-20,4.392592019845495,1.6841798843505416,2306447.8760845363,5.024852550047584,2.4660624057719787,3.8448645675227113,3.1508085691142442,,1.3837733275715387,1.5300178856232016,,-381267.8424778286,675957.2999452038,,-0.9586407603690685,0.19907927081991,,,0.9395345468886025,1.8944488435711808
