Date,CRM_Open,CRM_Adj Close,CRM_Volume,CRM_High,CRM_Low,CRM_MA_5,CRM_MA_20,CRM_MA_250,CRM_realVolatility20,CRM_realVolatility60,CRM_realVolatility250,CRM_avgVolume_20,CRM_avgVolume_60,CRM_avgVolume_250,CRM_log1DayRet,CRM_logMA5_20,CRM_logMA20_250,CRM_logMA5_250,CRM_log1DayRange,CRM_HL_20_realVol_20,CRM_HL_5_realVol_20,CRM_logD2,CRM_logD5
2019-12-13,13.850040217457249,17.25357820416812,1709567.4414042644,16.660656039221124,15.216861485600887,12.086223330043135,,,,,,,,,0.21973141767532983,,,,0.36727475446219754,,0.8236171572473381,1.5195778373830915,1.5065737618315154
2019-12-16,18.68566040012148,19.808488215492687,-341002.7240835782,18.299700115374225,18.138973737851416,14.905189784639134,11.03995143537114,,4.555550232268271,,,-133362.88934964544,,,0.05835413740993871,0.3001888181310035,,,-1.8280518783094546,1.9037605515228393,1.0904931829060267,2.0913775072639793,2.6458082247421695
2019-12-17,17.478012546128014,22.583343964309748,3285766.5414838786,22.18981737354844,17.819919118467567,16.808224311160156,11.725844304493629,,5.198280857397949,,,139304.43815270188,,,0.25626897680682975,0.3600729883015579,,,1.4747397262462658,1.928723842856187,1.2430274413167284,1.6733072897714407,2.2528876437895295
2019-12-18,22.45137531537256,12.77063729540454,-1100119.159398202,17.19154360614351,18.07351043972756,16.825695205400493,11.651988278832496,,5.170985877681279,,,26552.757646910904,,,-0.5642032991065848,0.36743036130263823,,,-0.12560082732858435,1.9171055694384445,1.2239319147421186,1.951302856533552,-2.4377810565148814
2019-12-19,9.924124780278802,5.848107602524536,6537887.776724363,7.981402850726312,4.900629630166279,15.652831056379927,11.476675067936936,,5.31053619590854,,,498652.653531217,,,-0.5288505171749521,0.31033507808472754,,,1.1251806111151748,1.9376787685252894,1.2969073807486287,2.8175164583630847,1.7688866604116356
2019-12-20,5.577214327376751,6.872890994266271,-1710774.652153369,4.395541090532291,7.592211849048894,13.576693614399556,11.270006973602552,,5.409316504210227,,,463230.22059795726,,,0.20889540476569454,0.1862096710193501,,,1.1621098802628944,1.958400181415086,1.3688399681891101,1.7745702950797178,2.339947080739132
2019-12-23,7.860799764387451,13.193479523323091,-1702030.1735417005,11.254892057146876,10.775068350790164,12.253691875965638,11.14653932597717,,5.3313933271558716,,,271215.51012911345,,,0.5178343795812593,0.09469819383725206,,,-0.7343365209669575,1.96005336607061,0.956815699470479,1.994070444259278,1.889341111575065
2019-12-24,15.892104074029078,12.745297598046209,158678.08747153636,15.839067514505132,16.355058561280316,10.286082602712929,11.149783020431489,,5.332395322579456,,,368488.78913790226,,,-0.22065999902670555,-0.0806282597490712,,,-0.6616658648619915,1.959175955451659,0.9343584417132748,1.770264533427856,2.2862571513386163
2019-12-26,11.688347856094111,15.396758289682085,-1040134.0735551872,14.379785149793976,13.976704423708073,10.811306801568438,11.944731728440157,,4.644652893185461,,,-99859.33795018466,,,0.2755645507706555,-0.09969780906920067,,,-0.908618424227151,1.888803787678795,1.0510839639438303,0.7899465992423637,0.9655078503246994
2019-12-27,17.477458439312826,14.217722574989637,-736126.3597328481,14.054451311607494,15.051370411881848,12.485229796061457,12.22276217099259,,4.603747021781153,,,15611.868002626748,,,-0.2064227063692087,0.021246364227134537,,,-0.0030856554676937003,1.8541362513427733,0.8500985047975999,0.38691068580144594,2.124607882543083
2019-12-30,12.755289607630672,11.478511075998952,-923054.8082637032,12.238219843739472,13.52723542108717,13.406353812407994,12.51527761955829,,4.341050246692591,,,14556.766624743188,,,-0.10546937148852385,0.06877865209836105,,,0.25387880871544727,1.8598723130714954,0.5058314061040272,1.3656444144392075,1.5272773146558438
2019-12-31,12.379151323715304,14.436170459670109,8081.542566792108,12.590057566146754,13.456936772927833,13.654891999677398,12.778889039398058,,4.286565226122124,,,9380.015988030174,,,0.15372318196531978,0.0663033301337677,,,-0.1428556351131897,1.8403243542409191,0.4797314991566541,-1.5212078069436734,0.2172791382866914
2020-01-02,17.670499002883034,11.717128024715194,3275726.190948808,15.602120508313677,13.604801796513826,13.449258085011195,12.762359344620595,,4.290169017638486,,,252370.37597161118,,,-0.4108448210170466,0.05242378112023463,,,0.691805636992569,1.7680143467497265,0.5887876142216788,-1.4328957378250156,0.027780108031613383
2020-01-03,9.07954847207911,12.020259944147623,-409314.34039069247,8.333755430874746,8.043252618692563,12.773958415904303,13.01521498672632,,4.073964725895084,,,282274.8306138513,,,0.2805690912100986,-0.018710456926765567,,,-1.2361420222475847,1.7622709615172532,0.7164888428238538,0.8820762411095177,1.2168391800384033
2020-01-06,14.810571486284845,16.373722039095043,4137594.548696681,18.64430908569487,15.865527670764308,13.205158308725384,13.131798238999469,,4.137758833935177,,,493381.4866945695,,,0.10033651966122863,0.005570898772592017,,,1.02201249165047,1.7776632351380615,0.8755998636898927,1.5382842826994916,0.7682544044870752
2020-01-07,7.495328050170414,7.688032668615165,11551231.386762766,5.08692360392817,6.961314108929656,12.447062627248627,12.879083346024828,,4.313415531090572,,,1001227.3010069721,,,0.02538502115963476,-0.03411988783700709,,,0.6282835425784126,0.9257568571678118,0.905646971187752,1.4660817921052116,1.3324922399893002
2020-01-08,8.711643694964835,11.74025208297354,-7457582.075932836,11.5820567109852,11.560163288736137,11.907878951909314,13.180413153047871,,3.984463980670182,,,723818.485819376,,,0.29836279970982155,-0.10153159772458563,,,-3.82156904119903,1.2467322981724054,2.0356433223877954,1.5333060379665036,0.9917389168857214
2020-01-09,11.516885437371895,9.235892621125204,937350.7484793589,8.441552793017735,9.587468938686868,11.411631871191315,12.988799217518899,,4.0811210859557905,,,725330.2650137213,,,-0.2207169920729191,-0.12945421263365786,,,0.13620444429701356,1.2365018762412683,1.9653291512650295,0.4368733011201274,0.9087565827519253
2020-01-10,10.940546646351024,10.997999156116691,-2058895.5862221096,10.756528093382258,11.87110004129994,11.207179713585129,12.904535034114591,,4.105089092002143,,,642197.4738165945,,,0.00523759793574389,-0.14102418384473947,,,0.10847042798953677,1.2236730519091885,1.9577794238305153,-0.2980652221236111,0.022016633428678115
2020-01-13,11.04988643362492,7.283596196036342,562553.5881102504,10.054751195924284,8.362668526876604,9.389154544973389,12.68309342653504,,4.288150625609116,,,734270.1949687237,,,-0.4167954271997438,-0.30071462898110496,,,0.5259601187657054,1.2212011665299918,1.8796432228675755,0.669006333576972,2.2071887522144276
2020-01-14,6.046112838439285,11.488372250705154,1194785.6119395858,9.080510916305895,6.633744296118721,10.149222461391386,12.394833128861892,,4.15649540871959,,,708531.1034954897,,,0.6419198557155129,-0.19988260485366915,,,0.8947674060613934,1.2373746481098822,1.9223773861493707,-0.7125887600812527,1.3350904264475338
2020-01-15,11.96599546773058,13.370482301836432,-2897662.1543641905,12.157254623976314,14.06775361781476,10.475268505163964,12.072932833179078,,3.7848023040174446,,,580698.1319814591,,,0.11098054769351472,-0.14194889251276374,,,0.6473644612563914,1.1746856007575661,0.3379581628468093,1.8061366382803987,0.4887212434116348
2020-01-16,13.152307301957237,9.945403068506977,-1736524.1498122518,10.588821169990126,12.60060508144997,10.617170594640319,11.441035788388941,,2.8859150184382325,,,329583.59741665254,,,-0.2794867622082848,-0.07473396482935628,,,0.6990218465988608,1.1374477613401395,0.2927985275345372,0.4337086005297062,-0.3431800574985241
2020-01-17,12.051887303388042,18.113138267152166,3065506.745791266,17.172119456043887,14.227275687768156,12.040198416847414,11.70816083697632,,3.240886817128458,,,537864.892676126,,,0.40741627570772215,0.027964813457156023,,,1.080055765874875,1.1614087466704934,0.2187079780146838,1.5565973090160035,1.9622247831476565
2020-01-21,11.96291956075224,4.355278542075524,-313796.1557422662,9.831184868138692,8.606608975110163,11.454534886055251,11.633519383953871,,3.3964131782403864,,,195280.69605279452,,,-1.0104232617592228,-0.015504821795692758,,,0.2025945742796217,1.1354646390596148,0.3288035185713278,1.7210015635613651,1.0744280785892233
2020-01-22,10.817048494000431,11.502671192013423,-936597.1866497193,10.292927214699604,10.002756974671982,11.457394674316905,11.865008393841228,,3.2073814735440314,,,233989.56932797702,,,0.06145583219677957,-0.03495825270229679,,,-1.2372874936610037,1.1360002146127413,0.9026024189657357,1.888654313264096,-4.2475697788437525
2020-01-23,7.108882763426422,14.247550235133914,214158.16206337695,11.956862061492444,9.71505408836036,11.6328082609764,11.91771192943177,,3.238865454788344,,,329798.9861082309,,,0.6952398830895821,-0.024196286621110223,,,0.8072826711745369,1.1424592836302356,0.921581235191994,2.291753815219957,-0.13117082860935253
2020-01-24,17.044416719149567,14.304153584710605,-83174.41594554717,15.0272504121767,16.835236472309077,12.504558364217127,11.99565472876499,,3.2783455662719234,,,317706.3609373767,,,-0.17527272938892743,0.04154876869443219,,,0.5922135518364879,1.139544402168842,0.9115020593652836,1.030148703047957,1.4721854374369978
2020-01-27,14.446899960188986,13.830129985649066,-768997.7685876051,13.33757315792947,16.237895967313335,11.647956707916507,11.917323313563339,,3.210824793281626,,,331263.1761857558,,,-0.04363031146510376,-0.022862307439169085,,,1.0648220443781748,1.137879576394172,0.9082162964728394,-0.8736617721356847,1.4546556322066857
2020-01-28,14.108078294253772,19.160760593707423,3302677.6843036693,18.92756853041948,15.04336426565176,14.609053118242887,12.164475214499229,,3.567635121452259,,,533203.3783875817,,,0.3061169067187684,0.18312157679754565,,,1.3569181403870163,1.1687394886171056,1.0213981804224341,1.5803400477978384,2.694997521079678
2020-01-29,20.72220256599581,14.936280291018974,4771429.741902907,17.73312933834964,17.708442730465322,15.295774938043996,12.337363675250227,,3.616096579857383,,,817927.6058959123,,,-0.32741254098923644,0.2149442873488481,,,-3.701494373305081,1.4599548159457203,2.1021232119400057,0.10088579383937074,1.2336119234406981
2020-01-30,14.039899827891446,18.96624818831361,-2784314.900114773,16.869076654911765,16.744320505501946,16.239514528679937,12.563867561682404,,3.886264440850054,,,678307.783761834,,,0.30075772452907157,0.2566224002066784,,,-2.081394251699125,1.5335462777381785,2.2263003088227253,-1.6372593370125037,1.551532904164636
2020-01-31,19.02933698996955,13.549772991072643,133234.2019998673,17.010512724038165,16.749848980196944,16.088638409952345,12.655499810000276,,3.88685427586031,,,521183.18431438704,,,-0.3396120466882924,0.24002144577357837,,,-1.344524040053143,1.5470758434345613,2.144027148174985,0.3267878510770233,-0.28185827222764265
2020-02-03,11.69646500343302,10.41134779985697,-1869514.9711767752,10.765821651135012,10.724058415935843,15.404881972793925,12.575054202785743,,3.9172247541551886,,,448173.15277508285,,,-0.11639031379830779,0.20296944406531958,,,-3.175738867164048,1.6723037403734813,1.9849769099909835,2.1465042636126213,1.2292844016351279
2020-02-04,11.658618847520003,14.733456182951713,-1659270.2237189894,11.998124054076968,12.761398793506828,14.519421090642783,12.493040909978578,,3.85010351118669,,,158329.9141542993,,,0.23407511686908855,0.15031537673497608,,,-0.2701372346204401,1.6440848763859714,1.3820647533162274,0.16863092623092835,1.4877909136980942
2020-02-05,14.2233008252678,8.385681650982207,2646755.1055522785,11.893325884539507,11.290981106286424,13.20930136263543,12.52792335909693,,3.8071995791073787,,,-286893.8999062251,,,-0.5283558369189221,0.05296120846766438,,,-0.5069252762649588,1.628255954648485,1.1901796971302605,0.7058986088695233,1.879556440896314
2020-02-06,8.683522946695206,10.809074660811548,-2503570.609696688,7.71175498796606,8.90248783534696,11.577866657135015,12.48136448798883,,3.8230000915975517,,,-39193.32659441768,,,0.21895871192777788,-0.0751414622647261,,,0.17456895570816153,1.4180605635235664,1.323343981514081,1.36720876484126,2.0988977275385396
2020-02-07,10.888651098286644,15.173756811462937,-483228.8592844354,14.187354943750677,13.625358215057645,11.902663421213074,12.778257697505717,,3.7880993813346913,,,-110222.30698260739,,,0.3318463469441211,-0.07098291727406386,,,-0.5762592499362913,1.4180831181969764,1.3215042766018859,1.9151674198623487,0.48488227887599833
2020-02-10,15.882562503114912,17.881645535113094,-132098.97235002508,17.572835400789714,16.76225153993039,13.3967229682643,13.122440016455537,,3.9279716146725607,,,-13882.476289003167,,,0.11855298818015131,0.02068637935299082,,,-0.21000047510293465,1.4157860330295222,0.29617117920212854,1.9562240452535256,2.0109348558144444
2020-02-11,18.754107479309653,15.805932959233443,-728448.7844604505,17.39877727769698,19.190911350121112,13.611218323520646,13.548556854615393,,3.717864307192464,,,-78432.59491753821,,,-0.17102742069025995,0.00461429298843559,,,0.5834071289550388,1.4175066018207325,0.4864916854168973,-0.45858720884229087,0.06997071776901936
2020-02-12,16.98121235751981,19.88147417150654,1175950.0840806044,19.427627230894306,17.663870706100255,15.910376827625512,13.968211950655462,,3.9401246191550396,,,-79374.37131048727,,,0.15768077449387394,0.1301873540255545,,,0.5674459235651741,1.4054315396103336,0.502709857607044,0.6930614950857726,2.441981100642766
2020-02-13,18.659513593513367,15.430871765735048,118872.19832173597,17.45084748232665,18.297890197644904,16.834736248610213,14.071231423850392,,3.9505954983453573,4.234657572425123,,71452.34632380903,172929.19631854087,,-0.1899859653970411,0.1793119971052985,,,-0.1660041542932536,1.389273730439932,0.5143450991960621,-0.9806660836621827,1.530783613208757
2020-02-14,16.733968387741584,19.0189744933364,-1033878.5021119886,17.11638891733341,17.517792708687296,17.603779784984905,14.524909995091864,,3.9727897395791527,4.2936975840050575,,106584.62870882219,191824.22142605888,,0.12799644961566495,0.1922485333294332,,,-0.9127873973384331,1.3745108060339173,0.6251783212993661,-0.14792050321276326,1.346830215626462
2020-02-18,19.76896810240129,17.128791082216736,1385644.1252697278,17.602437928465406,14.476464991462649,17.453208894405634,14.475692635845089,,3.931883676049136,4.32881327703838,,22591.497682745267,195669.7160019274,,-0.14335270398469904,0.1870526497350582,,,1.1397455745730563,1.37792596816889,0.7950505743976126,0.52940356996496,-0.28388335951136573
2020-02-19,15.25839412096741,14.241890751242352,-1662171.7513566222,14.150097582524694,16.144962024635106,17.140400452807416,14.970023246303432,,3.132840500591683,4.312429073461643,,-44827.28209797254,216368.68916201298,,-0.06894211113733638,0.13538852524813558,,,0.6905760992163653,1.3931088902847415,0.8078844053889775,1.5638302645229698,0.44727362896555156
2020-02-20,15.299035685462371,4.085565793348707,1095948.833167755,14.14197495520108,6.164932487377257,13.98121877717585,14.599167976370197,,3.908003350701917,4.448720606649264,,56800.01889290118,251339.93627294514,,-1.320329575493394,-0.043249626109366876,,,2.076567724698678,1.4778057890642988,1.156412509069721,2.5682688640188576,2.7597509430883758
2020-02-21,1.0253794586510878,10.426025647119644,728855.9963972131,3.946675885820952,5.565838744337995,12.980249553452769,14.408091746969484,,4.017976663814771,4.43853342768466,,82534.91060959299,227849.80228231245,,2.3192423986183095,-0.10436103854402178,,,0.4819092616791033,1.4679541930833977,1.0882250856552464,1.3391674028885459,1.6104066667631427
2020-02-24,12.811426149659084,9.484695211363343,2291790.364472051,11.127721738577604,12.23082545311702,11.073393697058156,14.167118828302122,,4.166320251372054,4.455361531878048,,201283.1496304729,295826.0999019173,,-0.30065797155782115,-0.24637843727309855,,,0.0981277653517003,1.4578507325193075,0.758849900185973,1.6862377216868887,2.254893649616974
2020-02-25,7.206093250051964,7.978181657547594,966492.3937197924,5.974286848958997,6.616347734442996,9.243271812124329,13.874521411897046,,4.390680208449909,4.162819429940651,,288057.65774584276,173153.83199380463,,0.10178357017997967,-0.40615825100237285,,,-0.4430721425864472,1.425697068751076,0.9408025702075479,0.8952076328692732,2.213820480858473
2020-02-26,10.284219038676753,11.90508077160338,-2159868.651780409,10.38433192748856,10.484816208823474,8.775909816196535,13.511737420791842,,4.227637815170233,4.131960878827293,,14930.340941638871,187915.19577728244,,0.14635467644124156,-0.4315482995440873,,,-2.2977539683432044,1.4348551927950755,1.5833956142724754,0.8839268498913657,0.8487867427254501
2020-02-27,11.321868868888371,18.597624029126425,664145.3233208167,17.32860122889153,14.334270501669335,11.678321463352077,13.694804607697217,,4.369464357960058,4.09840662275498,,-190433.87998746565,214016.8308443966,,0.4962976786168928,-0.159282278450975,,,1.0967207432308776,1.2608603105107778,1.293657597599594,2.362686507050941,2.674979906304208
2020-02-28,19.27415682381644,10.64462566722355,-76347.46968920669,15.285630650413282,14.746029983674449,11.722041467372858,13.278723481642714,,4.235222984313529,4.080258191234038,,-55035.508466187355,210884.09709455894,,-0.5937100413433113,-0.12469206044181771,,,-0.6169259190324851,1.1896497250683518,1.238282977609899,0.23147284970079973,-1.5205116112730679
2020-03-02,10.05586894976514,12.415161533037349,-2475426.522034437,9.354085563619975,12.657574680601712,12.308134731707659,13.22199290874095,,4.238998547663525,4.079272912023835,,-185468.54466790258,196028.33853936518,,0.2107619908350914,-0.0716211685110577,,,1.194979218092105,1.1943919229140085,1.4370161907440453,1.8217166542549748,1.0751615645202477
2020-03-03,12.403748579502404,9.496974265910213,-357269.267460702,13.89921440979188,11.164089479381031,12.611893253380183,13.17627423204361,,4.275679687846132,4.029796945899812,,-109856.2594820989,206863.90796894507,,-0.2670254821747929,-0.04377752790149059,,,1.0061771132259096,0.9626071792539889,1.522667640626481,0.1377175943915705,0.41791568260215733
2020-03-04,6.817852211895541,10.767838217580234,-150512.7527543055,7.232494231303178,8.556739249049826,12.384444742575553,12.977993333775037,,4.291587494176721,4.036538495357816,,-34418.38593386471,205764.33830500135,,0.4570192511050753,-0.04681387366484441,,,0.28084249911459686,0.9576556898154397,0.7661902296174624,0.49915173761137255,0.1286065200938461
2020-03-05,13.313934421465746,13.556232027686704,-1104099.336503873,12.439819070994131,14.447403759650244,11.37616634228761,13.23652085261026,,4.153914102313786,4.037477820383927,,-221961.10803667232,164124.09768802486,,0.018035182199405204,-0.15145924532840258,,,0.6969323520790387,0.9498057600056476,0.7198573336241839,1.4010001396040916,1.6176822347114794
2020-03-06,13.12452815003246,10.99170804423855,-532379.9227847345,13.121072588340695,13.099945889135483,11.44558281769061,13.245652521781611,,4.148494126290952,3.9348612526092874,,-123401.57369107462,187074.5285112945,,-0.17734168298025388,-0.1460655115746032,,,-3.857217673224014,1.3206242738870417,2.108973007975096,-1.49669052703882,-1.0581931294719122
2020-03-09,11.53798236070304,15.588062982324146,195053.47059068363,13.942385486296844,13.239670605641209,12.08016310754797,13.266367830324672,,4.1596481691753375,3.949357282984088,,-89487.45719731867,175206.8336112651,,0.3008610208714921,-0.0936674033201961,,,-0.3528040446091185,1.3160586563553651,1.9741137985799249,0.7089373346401892,1.1546464529591784
2020-03-10,11.69087880828306,11.682308296451223,-210456.4049788304,10.314204647148244,10.285451160719091,12.517229913656172,12.95640096839158,,4.026475879395727,3.952878293391205,,-93405.32882875894,178303.22289961076,,-0.0007333627354753561,-0.03448386101223322,,,-3.5489962519900646,1.543320308140576,2.1774703692045363,-0.37019412881826985,0.7817686912529334
2020-03-11,14.624321753307669,15.285516644643709,-9096.49457714893,14.40744000851626,14.55049622274089,13.420765599068867,12.930380152662092,,4.008734265058735,3.9601449287541213,,-57437.71433459385,199466.62857219717,,0.04421973933302152,0.037223585851069586,,,-1.9445176195023977,1.586111983945068,1.9774387708888372,-1.1955208308277985,1.5079982395639173
2020-03-12,17.953105769131042,22.026848426349773,2763678.467293869,22.8367775771045,18.954179596395505,15.11488887880148,13.037648865404254,,4.227273310614179,4.09169858920114,,21948.704826069366,217035.14567035725,,0.20449896899476755,0.147839037978265,,,1.3565045122216888,1.6167835799272743,2.1957140622681925,2.3364588568405087,2.136603280356425
2020-03-13,20.36283957877009,15.625554610753028,-722928.8663599072,16.202042478176935,17.96047832475645,16.041658192104375,13.047383007655153,,4.2332940914886565,4.010878506274309,,-20141.34840801279,210669.70996575177,,-0.2648039603821781,0.20660139780845418,,,0.5644246903667983,1.6258413279194441,1.9734448481922169,-1.0786980025785953,1.5333873150853468
2020-03-16,16.754242136437398,16.450498368506487,-948519.8630720666,16.008489240778033,18.534202361985507,16.214145269340843,12.918959201413657,,4.0787397062975295,3.838615977043641,,-15873.416456016688,140098.26988981935,,-0.018295715372250904,0.22718808808243576,,,0.9265234470936885,1.6332916350258129,2.120926719153033,1.7185344508713392,-0.1479950474540579
2020-03-17,15.929052937384398,20.50503400174168,1161299.4350488477,21.24205519365259,17.209779651405427,17.978690410398933,13.087771347389904,,4.324606035246976,3.960039286987013,,-27090.650967060694,177788.57979727018,,0.25252574641895237,0.3175088811775448,,,1.3943308672850574,1.644192883167276,1.3862671676192158,1.5850385319996516,2.1773308591576432
2020-03-18,18.89359438449216,10.68401733298532,840648.4958961448,14.75137791666097,12.155836113056552,17.05839054806726,12.909877676477052,,4.3477474412329,3.8580347588747337,,98050.36139557765,82834.59178346653,,-0.5700740255858144,0.2786494672221005,,,0.9537952823409258,1.6515526835434093,0.3435846391005586,1.7520620219454506,1.5263821877060622
2020-03-19,10.412346592753437,9.171135565424692,669273.4151060465,9.71374554048927,10.58741183858396,14.48724797588224,13.16415616508085,,3.9334718146020142,3.805494605092131,,76716.59049249222,122502.05957112346,,-0.1269311609604273,0.09577111849197237,,,-0.13505678619489164,1.5741329638789379,0.5712259061231377,2.4277980967329515,2.5537882931612854
2020-03-20,5.9644968465212,6.20139137013939,13507.627104611602,6.552001859615785,8.074655386824986,12.602415327759513,12.95292445123184,,4.193115710848178,3.9115719018451327,,40949.17202786215,151094.35624856202,,0.038948980380746547,-0.027433100734499227,,,0.42045455440747465,1.572879121007161,0.5857825163405638,1.5002090271276296,2.2432769485560735
2020-03-23,9.03233810188101,9.908158790810944,-825588.8718012283,9.384221296000277,10.753717182846517,11.293947412220405,12.974097630204218,,4.175714157155562,3.932935541091427,,-114919.78978580181,134689.90692734925,,0.09254727809928968,-0.1386879248467411,,,0.31444270631834004,1.5754914600053118,0.5936495489822189,-0.3051358738751551,1.8782948350902924
2020-03-24,10.548821217309666,12.945545044765026,451410.08899138914,13.072506676895529,12.23707945915652,9.782049620825074,13.222465799565091,,4.00725059713393,3.9208114377662646,,-140673.905022222,159548.97630312553,,0.20473759624953838,-0.301368302650538,,,-0.17981204696259293,1.57400876228588,0.46326992106195297,1.908676007306135,2.0228035896230634
2020-03-25,12.759436019477732,10.33002845940274,-1655331.947753226,9.5906732819345,11.178779378210097,9.711251846108558,13.143713183955057,,4.0497546422230375,3.9325328545229636,,-115447.06982086282,144228.88316945257,,-0.21121603968712485,-0.302658362051958,,,0.4625421718498446,1.4934699795321273,0.3099951788968066,-0.8630588548472342,-1.038489796899997
2020-03-26,12.140261594785386,14.3258386483013,1514.6772282482125,12.380354912425332,13.405046589054647,10.74219246268388,12.930123914913802,,3.8549326581005974,3.9317777126488855,,-148578.60212549125,159638.37459431842,,0.16553747170185826,-0.18538056809615838,,,0.024391764051514653,1.4711699289689757,0.27630058692990345,0.32229623272543106,1.6399095179200154
2020-03-27,15.95993543856602,20.12973232939521,3571282.1470655277,19.61443520078936,17.113889319565658,13.527860654535043,13.404379248022385,,4.13242700978848,4.0346949368554945,,33802.878712245474,219025.051335964,,0.23211639565334705,0.009169847900816585,,,0.9165090605282002,1.4801070480024074,0.42207865102043374,2.282352167872266,2.6339256822966264
2020-03-30,18.580851644468,17.267963902711813,1536651.1145867836,17.996924883388886,15.64723946971111,14.999821676915218,13.64701936650611,,4.21297092940183,4.066375825282108,,234406.7605433065,190040.46672993025,,-0.07327858168297578,0.09451717646737551,,,0.8542814526750497,1.4678391561139699,0.48813785433669815,1.0791321958516664,1.9960334530289054
