Date,CPRI_Open,CPRI_Adj Close,CPRI_Volume,CPRI_High,CPRI_Low,CPRI_MA_5,CPRI_MA_20,CPRI_MA_250,CPRI_realVolatility20,CPRI_realVolatility60,CPRI_realVolatility250,CPRI_avgVolume_20,CPRI_avgVolume_60,CPRI_avgVolume_250,CPRI_log1DayRet,CPRI_logMA5_20,CPRI_logMA20_250,CPRI_logMA5_250,CPRI_log1DayRange,CPRI_HL_20_realVol_20,CPRI_HL_5_realVol_20,CPRI_logD2,CPRI_logD5
2019-12-17,0.8502264437058233,0.2891042690111192,38783586.73380213,0.3057180433590982,0.3844477958698977,0.5053771063480941,0.3503434140066898,,1.0640399680862291,,,1894021.556251638,,,-1.0787153028963006,0.36639103952917135,,,-2.5417341453090625,0.9487728948516692,0.9511713562705496,-0.6098674139236183,-1.5124669709225416
2019-12-18,0.5903597335441813,-0.4018648746617348,-18414795.56213129,0.60932452941387,0.1061021170463956,0.38981348067125515,0.25907360980269295,,1.0452630427476257,,,1014353.9712098499,,,,0.40855614098177656,,,-0.6867230349067779,0.9538391210719498,1.1422421472134237,0.6530078186481205,-0.5484961165993395
2019-12-19,-0.722485852122432,-0.4194007710861012,-4994219.274787397,-1.0017197578908998,-0.4925291067599247,0.3639624068561581,0.2538198142732918,,1.048555682696224,,,641614.1538647761,,,-0.5438708809454842,0.36042596177982494,,,-0.6749327723830335,0.9495823709812963,1.2768282075696114,-0.3445981061191599,-2.0459652262205066
2019-12-20,-0.8619903718458062,0.0648259899776171,-2032909.957698823,-0.4489609093372007,-0.9945408262209215,0.2104221681273895,0.31119929115301337,,1.0019277962633355,,,646560.9397670147,,,,-0.39131767738011436,,,-0.605905982361078,0.9868602071585872,1.3567454624037363,-0.7620882005925953,-0.26435469231838327
2019-12-23,0.032210893188445,-0.0034210832880283,-2364228.4667830337,0.1454018157625753,0.5639164977408075,-0.0941512940094256,0.30027092450496956,,1.0042199926431754,,,491531.45210107166,,,,,,,-0.8710433072827172,0.995127771541142,0.8251914428842977,-0.8771188473214492,0.42059494646952583
2019-12-24,0.9708386598387212,1.6364801086360077,443923.3749042619,1.567530788623877,1.2079142363645268,0.1753238739155521,0.41714241206416114,,1.017492571979652,,,571325.5232782236,,,0.5221426433267654,-0.8667927076747627,,,-1.0227169478017615,1.0094679700639115,0.17098950641797628,0.45212864349894377,0.29815887827551546
2019-12-26,1.2939188367760437,0.0134010632933545,-1991536.235034532,0.6196382758633607,0.5400809741960408,0.25837706150656997,0.47072577946718663,,0.9624334359872542,,,478702.4281724885,,,-4.570096696295795,-0.5998557185590094,,,-2.5312777412663388,0.9758412946576802,0.7942423762419502,-4.0850590118083066,-0.8788361496356681
2019-12-27,0.3496768702039201,0.8637461497938475,-359179.64384230785,0.4325504372131998,0.8314217870857163,0.5150064456825596,0.5615906710289545,,0.904958690853867,,,479715.3283336669,,,0.9042694174678106,-0.0865938246840728,,,-0.9191163454816544,1.0049536460400077,0.7653898917541009,-0.25782045672026727,0.24931559262365938
2019-12-30,0.6232619182730215,1.735402351073562,-563433.8354936303,1.3983987272923135,1.0036759918064109,0.8491217179017486,0.6483962027169476,,0.9310719388542412,,,467348.720127387,,,1.0240277231303092,0.26970060877826263,,,-0.9295716960317959,1.0037435375550983,0.7157136502947841,0.5434871538451013,0.513168693291003
2019-12-31,1.681499996736214,0.5974591881074751,-1683685.7225964935,1.1191333134723287,1.2886438419334674,0.9692977721808493,0.6489729940197948,,0.9310347729665994,,,275288.686787688,,,-1.034755552189151,0.4011807589580459,,,-1.7748402392757,0.9416071018970764,0.7086758835555357,-1.3231807483583546,-0.5093595799410834
2020-01-02,1.5851339250504193,2.629909246038173,932516.747853754,2.323347752104789,2.105626195982893,1.1679835996612824,0.7016069621762479,,1.0124678061600054,,,413866.20364480175,,,0.5062804393247994,0.5096607576106893,,,-1.5245382980877569,0.9326734940870295,0.6700847815483245,-0.11148266788575312,-0.0065925457523545086
2020-01-03,3.0784283301771325,3.1290028866922395,1415697.5872604905,3.299071119875352,3.1468194563261083,1.7911039643410596,0.7575571826892322,,1.1143675144500143,,,454547.0432251228,,,0.016295202909873813,0.8604884253512244,,,-1.8822204460200096,0.9175682669666716,0.45850844289186393,0.9288292742123845,1.1364223353115546
2020-01-06,2.655502858371875,0.6800752325607515,-440049.56145530986,1.8071389700199256,1.2262731918636245,1.75436978089444,0.6539108337659887,,1.0105713721649972,,,336027.3967093713,,,-1.362185888089559,0.986893969848234,,,-0.5432355674830013,0.9510733820470949,0.5744590117655424,0.6677442476590025,-1.6946096159352
2020-01-07,-0.0288514395882053,-0.2144243024703165,8348909.396639081,-0.1559318170077794,0.032705518921011,1.3644044501856647,0.6206655218394752,,1.0283956090012571,,,735112.5905415535,,,2.0057968830667043,0.7876809875270611,,,-1.6679289648076938,0.9404978262303489,0.5393352710491731,1.2069963854428816,0.667740473005682
2020-01-08,-0.0808131702035872,2.228716934013976,-3532222.3929234245,1.6671868861355588,0.6521946466842916,1.6906559993669645,0.7567766124147278,,1.0530227700229313,,,583044.2304626184,,,,0.8038037839036944,,,0.014880966603700373,0.9085300749035014,0.8163129855135421,0.43737822509379487,0.4893513405260222
2020-01-09,2.5826605926105586,2.1588730128666054,-1443255.4367314717,1.6719075953895643,2.121204314679165,1.5964487527326512,0.861283333164395,,1.0843947388342725,,,627921.9526962751,,,-0.17923377278645997,0.6171133870616174,,,-0.8000717647586312,0.906263968530034,0.7905823283229888,0.8642802605185327,-0.7528202597471139
2020-01-10,2.6331997243585104,2.102278043944516,3142276.072574226,2.3716555473991328,2.801296825293944,1.3911037841831064,0.9575995726754979,,1.1056596325305137,,,820289.4967362949,,,-0.22517819232392958,0.3734230923446131,,,-0.8448046559181718,0.8463832600107043,0.6083216837838836,-2.067996169991347,0.0263739717259884
2020-01-13,1.557386690171496,3.878784225117068,1222454.624377842,3.505410908350143,1.809479388801556,2.03084558269437,1.166046054031882,,1.2425490518147992,,,919904.3341522602,,,0.9125125425514481,0.5548336649201172,,,0.5282321589298593,0.9341098913055849,0.8486472148363238,0.5422726687083484,1.1627472885757881
2020-01-14,5.804939736948136,3.481435122348316,-787462.4772010045,5.335075983894832,4.97906499768872,2.7700174676580964,1.2984914509682248,,1.342299496240023,,,726228.2018535816,,,-0.5112646336081628,0.7576504578690766,,,-1.032793688476743,0.9347571495609616,0.6686659278019523,0.3214724997961375,1.307213118645568
2020-01-15,3.998757837537793,5.146790527413543,1021003.6217015577,4.252907938973642,4.411817633067063,3.3536321863380096,1.4798586659690998,,1.5949970178081068,,,835169.4796217314,,,0.25238954956961146,0.8180974059576153,,,-1.8394191997898364,0.7719516890784653,0.8515821264010267,0.2374458262680414,1.070923670275903
2020-01-16,3.01021975920402,1.3652833045507098,-1742186.719566673,2.0819899756169638,2.123242835579827,3.194914244674831,1.533667617746079,,1.5706789960372813,,,-1191119.1930467088,,,-0.790651129575055,0.7338982443525252,,,-3.1880348361717816,0.8452033884816158,1.3668987531330916,0.7495992589637231,-0.2311886914475099
2020-01-17,1.531578147831116,0.47728722565755,-1239249.5423735091,1.0004112341918765,0.8721374923090757,2.8699160810174376,1.5776252227620433,,1.5253062806515958,,,-332341.89205881977,,,-1.1659354920642306,0.5983620964828893,,,-2.0535886901710176,0.8617397645391456,1.378556242008925,1.5410527066572224,0.48550216548079395
2020-01-21,-1.58764923040488,-1.5759450310936174,1144165.36292723,-1.3132598495791736,-1.4834678659224227,1.7789702297753003,1.5197980097616675,,1.6237487253872742,,,-25422.660173088407,,,-0.007399338691610218,0.1574572365840219,,,-1.7707339644029576,0.8608888305979605,0.7786961663120968,1.078827295335522,1.6964829858279589
2020-01-22,0.5937595270341873,0.544573167184657,-862953.234175371,0.189194348533773,0.0613867138123147,1.1915978387425685,1.5437853686220195,,1.6045535629028786,,,33075.17600308419,,,-0.0864720924111028,-0.2589423038686953,,,-2.0572289992185167,0.863754249199925,0.5767721642245228,-2.698803956766122,1.0773416491246774
2020-01-23,-0.9056710541182174,0.4629242796880515,-487413.0774240317,-0.298690528645821,-0.2513594864297896,0.2548245891974702,1.5671026367708236,,1.5841449557730556,,,126915.9454710343,,,,-1.8164083161510438,,,-3.0505889151071526,0.9365006052376169,0.6470789967217991,0.7123953947768413,1.5441238901880323
2020-01-24,2.462032327771011,2.0723090838328684,276898.11556100054,2.274924075151516,2.5227157236689344,0.3962297450539019,1.5888940855306666,,1.5881421213231102,,,118564.68250387123,,,-0.1723236733647731,-1.3887993022183567,,,-1.3951670128674736,0.9313613724344102,0.6137678269096161,0.4237868463888939,-0.34668815083354715
2020-01-27,0.9922428136449408,-0.152626205483882,-1252059.8133048145,0.6112013557663971,0.262552882612491,0.2702470588256155,1.5805927220918048,,1.5972187827775532,,,155538.50359035708,,,,-1.7662186229391814,,,-1.053691104633738,0.9002544095402462,0.7632861762004169,-0.4852383136962584,-0.4621728799249153
2020-01-28,-0.5562968079776596,0.3101754704859214,-975469.9717690472,0.0353386561433914,0.4755459718420773,0.6474711591415232,1.5529141881264086,,1.6149925520637092,,,124723.98719402011,,,,-0.8748143153538819,,,-0.8205094909940541,0.903229605116173,0.8990033634582869,0.5665253551423756,0.6345220748422937
2020-01-29,0.7690301441484184,-0.1913243712885357,1128410.9229654088,0.1224250887755609,-0.2173920960474316,0.5002916514468847,1.4565778520083037,,1.6603625214583122,,,209316.22511697205,,,,-1.0686537951404078,,,-1.07934749767703,0.8998757051866718,0.9015452723575484,-3.2519630752981774,-0.3066643839754216
2020-01-30,-0.5089139856963207,0.3359629102731976,-366613.6799651445,-0.456337408554317,0.2083797369102047,0.4748993775639139,1.4435030381165896,,1.6684935579330213,,,275169.82724853954,,,,-1.111725158901875,,,-0.40839367397733006,0.920889394110031,0.36597519965161474,-3.6578677355452762,-2.063872416630803
2020-01-31,0.5715076141910522,1.001162512457638,-1352282.0387187095,0.6449317368387568,0.8800717161268281,0.2606700632888678,1.3620657014375628,,1.6471507929364728,,,160929.88791991636,,,0.5606393099303405,-1.653502242174681,,,-1.4475742856259375,0.9201654262771937,0.38224977509844965,0.1760409447648797,0.06872963679395452
2020-02-03,0.5179294631120008,-0.1517970245005298,194813.49898933107,0.109299373543223,-0.0319531593376538,0.2608358994855383,1.1980257058779245,,1.6251403160834845,,,99885.68350635839,,,,-1.5245387637913215,,,-1.9572059772163486,0.9227276683856301,0.5923247245033536,-0.7179319311087471,-7.0950721113942645
2020-02-04,-0.4693238498906744,0.122446921403954,-1196992.0816527095,-0.0423732248254644,0.0522198049530722,0.22329018966914482,1.1701442903200845,,1.6392165884696819,,,62038.55749648841,,,,-1.6564101207785826,,,-2.3581714866268673,0.9311747186387799,0.7590069427213834,-0.12929399331957123,-1.6727582474246416
2020-02-05,0.3587598284507685,-0.3785960104284953,2117896.660026252,0.0217640752491412,-0.0303042774344959,0.18583586184115292,1.1619357049221755,,1.6469079188126103,,,-249512.07933415304,,,,-1.8329787835950382,,,-2.955197948880907,0.9921354769450015,0.9654430116035883,-1.4836911783556193,-1.675195100431453
2020-02-06,-0.2568400475816368,1.383495487640383,-331925.3427185416,0.6538473086435914,0.1977488825471667,0.39534237731459,1.119674632603496,,1.6288380545299126,,,-89497.22682390889,,,,-1.0410412480022895,,,-0.7850466460566132,0.9437067762544369,0.8328331632870103,0.23194357030650292,0.04643747244242891
2020-02-07,1.227359818843274,0.8659049623967672,-814653.6343152444,0.8430024241971985,1.3198280104033024,0.36829086730241584,1.055026230080004,,1.6109825737044619,,,-58067.136703097516,,,-0.34884549326287645,-1.052447881990738,,,-0.7406045023257526,0.9461798157557804,0.9765879168242021,0.21873462452489276,-2.000574539812699
2020-02-10,1.5336752867805696,0.5230101005814305,2391670.588241189,1.6318359022028748,0.6978381835860894,0.5032522923188079,0.9760628329118497,,1.5955799579391847,,,-95597.41091974941,,,-1.0758215054094753,-0.6624353427849238,,,-0.06828128335072578,0.9900642964384826,1.2167024553457986,-0.15025864539344438,-0.39332836956055445
2020-02-11,0.8968516020330437,0.5466622611230214,-1260762.6095689544,0.8073333815588448,0.9851915732926296,0.5880953602626213,0.8094567347121474,,1.4432250831586435,,,-219758.27261708918,,,-0.49505923708579463,-0.3194742126951101,,,-1.7267687218576429,0.8709642601639578,1.1188162076477135,-1.1418036464334276,-0.8575140759799842
2020-02-12,0.7653076094819102,1.1194936508845856,215805.38456809707,0.4300573739724243,0.5873293976856431,0.8877132925252376,0.691359661138961,,1.3028872832082783,,,-169594.87952863413,,,0.38035390773545974,0.24998864003432414,,,-1.849778337798454,0.8626025729734662,0.7460050406339366,-0.5167036148518207,0.40419073731792043
2020-02-13,0.3889857968230039,0.7376335982479247,-352701.2515923907,0.5138385977542619,0.7351278119123581,0.7585409146467459,0.47090181468068,,0.7756842145715426,1.283035023864498,,-238280.12319333153,143837.2205409893,,0.6399043910462023,0.47674712797334934,,,-1.5082847716664594,0.8615540748557596,0.755696526879583,-1.6556319296056305,-0.4371695915667519
2020-02-14,0.662659671491074,1.1934165787652375,-545425.8961171573,0.7482498256833168,0.9991958929810938,0.82404323792044,0.4623084783914064,,0.7661477952890912,1.2796212968565053,,-178442.08202085577,174820.09372802437,,0.5883140046427229,0.5779906313234797,,,-1.3825172342621008,0.7785002259433421,0.7161453231219765,-2.6047322436580624,-1.1162317547084795
2020-02-18,1.045945978829037,-0.0340937841693023,-391910.8216366798,0.6387853957821541,0.447695128147755,0.7126224609702934,0.43673942790006376,,0.7741134745067559,1.2810731413618603,,-136075.14598401432,181978.97772233846,,,0.48961502999518136,,,-1.6550093571625706,0.7692612402976471,0.18316773462324643,-0.25912392290690406,-0.5850035488137618
2020-02-19,-0.094774010481764,0.9050014246116298,-721298.3975057683,0.2924081513382095,0.5677085983891388,0.7842902936680151,0.5607867506853261,,0.617567279826396,1.2734256573477143,,-229348.3340056642,128947.71989534103,,,0.33543851465032754,,,-1.2898922429666437,0.7679827633558836,0.22220946388162247,-1.2433543293429117,-1.0262753570200742
2020-02-20,1.1736270699288394,1.028107359570706,141765.56120308815,1.4325396377454904,0.7669599692149234,0.7660130354052391,0.5849634603046285,,0.6263021367128294,1.2500877381010356,,-179112.39423674127,166841.2405111191,,-0.1323794163404524,0.26964980283275064,,,-0.40709693601955316,0.7909408628281465,0.489992607066207,0.060343305770794116,-2.3926597973959502
2020-02-21,0.7487609397288431,0.9979410458756864,-897114.5330819597,0.8963202651585078,1.0886640708676223,0.8180745249307915,0.6117142986140103,,0.632213227693561,1.2478218875772453,,-199597.46701963767,139616.64351748928,,0.2872744423186352,0.29068809754304314,,,-1.6484708535302626,0.6926920677362327,0.5120820968765455,-2.3758052303921766,-1.345891855682274
2020-02-24,1.8480704302973103,2.2210737581381377,1114324.9791859458,1.846855161821661,2.098433757303164,1.0236059608053716,0.6191525323292738,,0.6509010732935296,1.2442187737242854,,-157726.1238383904,177388.02731456803,,0.1838486696622103,0.5027352679803601,,,-1.3799998313777448,0.69262163726528,0.5119531422524194,0.17644297722661087,0.027281628314827153
2020-02-25,1.5585364098926815,1.658583795113092,-892312.292631648,1.6607119864729256,1.7011623918798584,1.3621414766618503,0.7097130323591225,,0.6637422923995934,1.2219036445405758,,-139738.74780473206,164834.06131937105,,0.06221692067647302,0.6519526469591553,,,-3.207678613106778,0.8061915754698881,1.0190277804421404,-0.41454205537716593,0.5263116415898895
2020-02-26,1.5800519222698206,0.710526364748274,-764177.1877898364,1.1163984466331485,1.1129543306401215,1.3232464646891793,0.7297305770722401,,0.6570620070039309,1.1972868255282172,,-129174.10860577153,158421.73564063836,,-0.7992069335120952,0.5951680455321365,,,-5.6710880132431045,1.2301286569111272,2.0560556505756433,0.4124720973138863,-1.6374513510690316
2020-02-27,0.653208407254489,0.0697170489580578,-17073.708429428283,0.3819501264401275,0.2973142864939344,1.1315684025666495,0.7427826480845698,,0.6401787434669807,1.1963750944668325,,-186448.34017551338,163405.53502294843,,-2.2374513391810837,0.42095644718279435,,,-2.469397462054136,1.233887658960222,1.7199342555045631,0.46302102384619326,-0.0425001616338193
2020-02-28,0.2769702063634121,1.4387675813750604,-353913.14436757774,1.003882059034808,1.0109047901745711,1.2197337096665244,0.797922881639663,,0.6507013005946792,1.1970513465540629,,-185813.31339563505,121548.40021353072,,1.6476322377095103,0.4243758899070159,,,-4.958603085356935,1.3845979002600761,1.7660806775479563,-0.3171229441466189,-0.8191038244539872
2020-03-02,1.2130272937737416,1.1899173527851428,426617.0593514263,0.9794726858070106,1.3288173076442806,1.0135024285959253,0.8073606236560382,,0.6551578101456802,1.1947275259523094,,-96868.35849212825,159309.24435752985,,-0.019235277488325295,0.22739692422000088,,,-1.0516963888716928,1.395297963178532,1.8694199344957032,0.11350751201930788,0.030680896102376058
2020-03-03,1.2220715878371866,0.4126433380298451,7140116.48224739,1.2537405566123336,0.7390280865663321,0.764314337179276,0.8355826417825568,,0.6230355258568613,1.1886474718132902,,250396.7906707747,268276.50580075185,,-1.0857190889854385,-0.08915011546081536,,,-0.6641468448220816,1.424765752778678,2.2637150411037203,0.025788834295562394,0.21989063197080339
2020-03-04,0.386306039421104,0.2382061655782408,-1112309.4157287404,0.0358975132512764,0.3733967969581595,0.6698502973452694,0.8413706039912713,,0.6165659631602481,1.1674387313711163,,254630.92396697315,217565.62605761082,,-0.48349336294204986,-0.22797798290480284,,,-1.0861918910217805,1.4310905900002373,1.7664874442724194,-0.04949366500087641,-0.7500981353256515
2020-03-05,0.3080445405267991,0.0741643399929259,1736606.8009544497,0.0331298050339992,0.0010640663326775,0.670739755552243,0.8640086215123424,,0.5764206918608076,1.1708376123819957,,235566.43101338303,240388.980740261,,-1.4239609430540388,-0.2532015312911723,,,-3.4399671490255375,1.4551384072306652,1.8746583430327683,-1.083293232758708,-5.415460124380698
2020-03-06,0.0905835506860448,0.5285347720585705,-239673.98959998557,0.2874001965500969,0.6668716005487454,0.48869319368894504,0.8212605857332516,,0.5675006920667676,1.1578463439477533,,240178.99866931085,244575.33410267337,,1.7638359602044218,-0.5191055826992813,,,-0.968976036767758,1.4486234543696153,1.1291164750872211,-1.2367418717098537,-0.0940548777775592
2020-03-09,0.6197712891651168,1.7790432222319783,-712000.4632077296,1.3590643857971578,0.9672563573791884,0.6065183675783121,0.8669174987250123,,0.606662442287436,1.1581067198254007,,245311.65722468658,271722.1577392879,,1.0544804616331227,-0.3572088025994387,,,-0.936983282568902,1.4412928305429196,1.140146273942743,0.5334940714023064,-0.5291154179118998
2020-03-10,1.1866115734579523,0.4760625442538213,-1769947.429571189,0.5162559637098791,0.7840517295614742,0.6192022088231074,0.8645701209086317,,0.6081521689790921,1.1554497693643098,,37230.756334067686,253974.28071687097,,-0.9133078661479205,-0.333800523863576,,,-1.31753065671042,1.3851433624038216,1.067065379789508,-2.947471243546605,-2.7579885261285013
2020-03-11,0.5919888245222591,0.425303665757534,-657182.2302849409,0.4468893531483395,0.4205885382328915,0.656621708858966,0.8585021911403574,,0.6120838164104306,1.1462709756782092,,67409.77529826836,255851.9456111463,,-0.3306843357595131,-0.26808116556993394,,,-3.638155354900204,1.435339768104404,1.3599304851970455,0.3028708047876604,-1.6761254066716649
2020-03-12,0.5347908518061786,-0.3455968526028918,82619.79570535198,0.3028865559157747,0.0879627801886453,0.5726694703398024,0.7852476659659835,,0.6646209376238903,1.1582523911203406,,60750.49585513111,205794.6060600261,,,-0.3156904563847212,,,-1.5374718452173488,1.439058385552336,1.1229091076810094,-0.1964293288514856,-0.8680693184703581
2020-03-13,-0.2804643870721595,0.226778205822729,445256.6198903956,-0.1885817357176265,0.2159837808136089,0.5123181570926342,0.7597048963447237,,0.6762618303548391,1.1590304987760678,,100648.38942927042,232512.58195255665,,,-0.39398423096970414,,,-0.9049415864243101,1.4563704408114724,1.1333597431965332,-1.6168379254434153,-1.1981346587247939
2020-03-16,1.7394704123577256,1.963651288243753,3004877.0605500364,2.070987323109025,1.705495602224067,0.549239770294989,0.7982166318186495,,0.7226045441179046,1.1641356165641652,,278163.53726263007,-363799.24593497824,,0.12122493617200455,-0.37384494282326036,,,-1.0065116515263957,1.4668889725164074,1.1225382556064645,0.8369219914005732,-1.6895202633296398
2020-03-17,0.9939954075652064,0.6493906255857755,-159225.5049985298,0.6781277694853518,0.6699925420769706,0.5839053865613799,0.8323908523064034,,0.6968742324448859,1.1515723405850307,,289797.8030945376,-59539.744982765624,,-0.42569816242642805,-0.3545631445278974,,,-4.811551584383321,1.5962303486922103,1.7512509021241942,-0.8612997852991199,-1.7525690565417844
2020-03-18,0.3938063860172569,1.5833620078448192,-1561209.411986635,1.1486763918036438,0.802241383160462,0.815517054978837,0.8663088814680628,,0.7168174159458826,1.1402079979320268,,247802.25237049427,-2322.913936086255,,1.3914463359435285,-0.06041918566236685,,,-1.060060043188082,1.6033311379215016,1.6655389280524002,-0.9668230516686094,0.14674475964963407
2020-03-19,1.557735462024116,2.216929705543473,-245135.2498520487,2.0905552263123006,1.928884984315076,1.32802236660811,0.925749998766701,,0.7776499646424243,1.144698546658096,,228457.21181773738,27473.331194693317,,0.3528900833918252,0.36084195375842665,,,-1.8221965615105558,1.5547940890001641,1.6564217319493753,0.4495069246066271,0.940993708565498
2020-03-20,2.7892354944486417,1.919600098899254,-162898.3035518085,2.489704348391429,2.6422696501349296,1.6665867452234149,0.9718329514178796,,0.8088361875139096,1.1425296027583154,,265168.023294245,64162.16724854707,,-0.37365065943457554,0.5393490197228951,,,-1.8801625664355168,1.5514921443191838,1.5615626501086384,-1.0899357656317663,0.5263968956538151
2020-03-23,1.878664208407264,1.7983977630569914,-1244810.2644024382,1.4069419755583414,1.560658465750631,1.6335360401860626,0.9506991516638224,,0.779465999097517,1.1441279180879198,,147211.2611148258,36016.6065934354,,-0.04366485998995661,0.5413046309297901,,,-1.8726453460189039,1.5418248346410728,1.4518922210453258,-0.8710020658327258,-1.8002744680315117
2020-03-24,1.4409918341771384,1.2605872420212414,-867876.202406572,1.2869402132660532,1.749977269063681,1.7557753634731559,0.9307993240092298,,0.7653959253578344,1.1362240933150192,,148433.0656260796,54744.2738039014,,-0.13375397274126175,0.6346221357019568,,,-0.7699481939783159,1.5555392009848088,0.5272373856109487,-0.41701223499162143,-0.4923365770818875
2020-03-25,1.0579710288734674,1.4346760796117837,-603050.1551844064,1.2927181861802808,1.0486959025754723,1.7260381778265486,0.9670068097524054,,0.7715309284079717,1.1368264980864276,,156489.4172563511,50679.765281533095,,0.3045861450936819,0.5793784530777265,,,-1.410495731609708,1.3125570142100615,0.4783133469929432,-1.0113663097253491,-1.9059190619170074
