Date,TAP_Open,TAP_Adj Close,TAP_Volume,TAP_High,TAP_Low,TAP_MA_5,TAP_MA_20,TAP_MA_250,TAP_realVolatility20,TAP_realVolatility60,TAP_realVolatility250,TAP_avgVolume_20,TAP_avgVolume_60,TAP_avgVolume_250,TAP_log1DayRet,TAP_logMA5_20,TAP_logMA20_250,TAP_logMA5_250,TAP_log1DayRange,TAP_HL_20_realVol_20,TAP_HL_5_realVol_20,TAP_logD2,TAP_logD5
2019-12-03,2.813267872501285,3.577609761638918,141824.83417410124,3.486800307172615,3.0444751541098576,1.8514714261710494,,,,,,,,,0.24034816147805213,,,,-0.8157100269417413,,0.6563939236337956,0.8340521818689273,0.741731073846418
2019-12-04,5.2537566940373495,3.57046850308744,1058403.425507852,4.148938852453796,4.496737030146562,2.4554128870013208,,,,,,,,,-0.38624656094197723,,,,-1.056132916601942,,0.556013295143603,0.0010934462726610162,1.1051599075346337
2019-12-05,3.82057232231827,3.6517269617408346,890978.6558116332,4.236252708300356,4.37838442238408,2.9288317816397624,,,,,,,,,-0.04520003809076918,,,,-1.9510010873326111,,0.573753427609858,-2.602107653481979,0.8616632423640904
2019-12-06,-0.9966571942140624,-1.6877251665364348,3008018.6543614795,-0.919589314094594,-1.777016007282782,2.336290903743042,,,,,,,,,0.5267299723286054,,,,-0.153819592589801,,0.7959065320015586,1.659787558954554,1.0861024963121466
2019-12-09,-0.5778292015346587,-1.4224434586115429,-1111893.2688036235,-1.3085223526940766,-1.083967000836843,1.537927320263843,,,,,,,,,0.9008530913810822,,,,-1.4936330460328595,,0.6813545041232336,1.6241630475961852,1.3842467455342136
2019-12-10,-1.18511189844914,-0.6386500748467903,195349.3269662156,-1.3898608564712198,-1.2564418853763328,0.6946753529667014,,,,,,,,,-0.618235787497994,,,,-2.014260943506197,,0.7646835369737544,0.047908910922347336,1.4389484403849435
2019-12-11,0.034856279559289,-0.5271820304452319,-718616.0095999562,-0.2756264936537391,0.1273473075050155,-0.12485475373983305,,,,,,,,,,,,,-0.9088837286802915,,0.7807165032046125,-0.11063950484990118,1.410413768857958
2019-12-12,-0.0457136311678461,0.386467257479218,-203999.1209668976,-0.0217464079052902,0.1951039400599619,-0.7779066945921563,,,,,,,,,,,,,-1.5285478040663467,,0.7131726801613829,0.02480707660107601,1.1833393014522782
2019-12-13,0.7460986145980044,0.4971477737706991,-65901.74500194774,0.7672024813320419,0.5755238249119579,-0.3409321065307296,,,,,,,,,-0.40597046918446983,,,,-1.6519349735741722,,0.39872628294314616,0.024038549192100835,0.7815576759675413
2019-12-16,1.08673737115096,1.8976886301007383,-482713.6218219162,1.2613611900394694,1.5857751275787244,0.32309431121172666,1.3460474520765175,,1.6606647194093025,,,96669.2311053851,,,0.5574566650793977,-1.4269834979473843,,,-1.1257349936093843,0.704130700697905,0.43680869243606424,0.4129181799198181,1.2000045678936762
2019-12-17,1.329738963404779,1.1046996038443844,64884.34642492584,1.1266050453446326,1.571664480813464,0.6717642469499616,1.3137889857339666,,1.6586726417889195,,,115448.07847989607,,,-0.18540920856704876,-0.6707631409259271,,,-0.8095474428833135,0.6460818887017598,0.37241929990945316,-0.4983177904130006,0.555808365287048
2019-12-18,1.2794965790493968,0.4289168883473557,216062.9485951271,0.955351773090289,0.9334624275847148,0.8629840307084791,1.1406347284684855,,1.5527373433600442,,,126495.40412051864,,,-1.092958815230992,-0.27894397928394515,,,-3.821755267137198,0.8255984294993524,1.1851110428578486,0.3844265016966903,-0.044893899743182676
2019-12-19,0.0760369408189447,-0.4951533787892153,392106.777876274,-0.2208111273094282,-0.7414902394556648,0.6866599034547924,1.046918040261755,,1.5936075301075376,,,159013.83013525236,,,,-0.42176680352483603,,,-0.6526213345665622,0.8372937066160813,1.2928073929565334,0.46991173916997164,-0.1259934331119434
2019-12-20,-1.0302582143997832,0.396071154275404,294702.3366051505,-0.3723974858670971,-0.8015907865431018,0.6664445795557334,1.0284076375256432,,1.599179148903871,,,124442.70659001153,,,,-0.43380991726685253,,,-0.8458478772104032,0.8398743036515451,1.3361658558928957,-3.415933403307553,-2.291876440874834
2019-12-23,0.8120725242197651,0.6791386934796684,-260644.8269917264,0.7854079711458191,1.3832012684294137,0.42273459223151943,0.9288285686786459,,1.5528680410347924,,,106058.4331262734,,,-0.17876428363078467,-0.7871796480191701,,,-0.5145102415009548,0.804538025328023,1.3998193916883392,0.16066547433901623,0.197661575287757
2019-12-24,1.859852401527196,2.8433524375526105,-124321.69124426926,2.6719464560792225,2.4745775058896378,0.7704651589731647,0.9970940462652192,,1.6073375447780394,,,126517.51069674264,,,0.42448666120580936,-0.2578506597523105,,,-1.622680458227152,0.8064852848717193,1.3713488786954005,0.8949777281105766,0.5531105798518697
2019-12-26,2.534231541450243,1.2456426256783182,-431884.9876277641,1.663925436795239,1.9082410431930616,0.9338103064393571,1.031838117602331,,1.6046899364391172,,,104410.94412220732,,,-0.7102388896670278,-0.09982375137783739,,,-1.4092944206555722,0.7871642728689112,0.4834728061659914,-0.5682712573225442,-0.20245193530159722
2019-12-27,1.7158129921484502,1.4582712637003432,10170.62149590766,1.5390232844965013,1.9153943138363765,1.324495234937269,1.0405200563599168,,1.606598216614807,,,124238.15031771983,,,-0.1626353479910368,0.24131078973208378,,,-0.9771798419804907,0.7894292298230713,0.44382678780569934,0.3257587472014604,0.6695840591301058
2019-12-30,1.0565111839387562,0.4265918980979073,3860171.663647139,0.8642286722306558,0.7419942939692277,1.3305993837017696,0.9981006901174538,,1.6112751960878302,,,324146.48799849267,,,-0.9068996087825372,0.2875306210110272,,,-2.10181494397497,0.7973964314589905,0.6076662584514134,-0.19960925860955334,-3.4893487012212097
2019-12-31,0.2579733869660749,0.9859378367654656,-805184.3400649293,0.4700221271393303,0.6315691900830487,1.391959212358929,0.9189288590165046,,1.5683351967030243,,,296375.6989671388,,,1.3407368784314773,0.4152588309381935,,,-1.8229587673552725,0.7892635473672658,0.4258649228149211,-0.7500701297911789,-1.1815620019121091
2020-01-02,1.6856293192534757,1.017076478110173,2975592.049283389,1.5572585058363408,1.2866431263231275,1.0267040204704414,0.7909021948400673,,1.4390615138729252,,,438064.0597226031,,,-0.5052066633592222,0.2609346575741881,,,-1.307056730000129,0.7788809864609836,0.44228947443984906,-0.5268117571280769,0.6022788985977277
2020-01-03,1.7594093644040072,3.942019028996903,754704.6455886783,3.467901957376423,2.237451252224286,1.5659793011341585,0.8094797211355405,,1.478685560047948,,,422879.1207266444,,,0.806714871642289,0.6598749370916995,,,0.20738052921932246,0.8547976275396887,0.9004411707692959,1.0838644696341309,0.9919087987789798
2020-01-06,4.338502752393868,1.3135334540094803,-1103508.5279878366,3.1050649738765905,2.777782116385005,1.5370317391959858,0.6925700457489727,,1.3267699612078845,,,323154.76153667097,,,-1.1948085014795913,0.7971990113781084,,,-1.1169304743688429,0.8429274877127595,0.8939283779780272,-1.2158531776524002,-1.9328313823734349
2020-01-07,0.2155174367701136,1.2973916907547505,465877.6957240924,0.1428373753799583,1.0641917429316727,1.7111916977273545,0.8418258886135319,,1.2074442312797093,,,196047.71360480163,,,1.7950693168653693,0.7093720962905149,,,-0.08191055282967927,0.8481373030151151,0.856083055846537,0.9725301624698036,-0.13834318772829216
2020-01-08,1.8084734541187049,1.5159877419942838,-1308284.992635192,1.5286120872978266,2.123391949841356,1.817201678773118,0.9887474486438232,,1.090542344386458,,,186228.1274132232,,,-0.17641589247336903,0.6086141190158808,,,-0.5195639208140314,0.8630593465735814,0.6494762116797164,-1.5972411562649282,-0.6347841160597295
2020-01-09,2.191567758604016,2.820437757982887,-299289.4472294939,2.5582451582933103,2.465055193469801,2.177873934747661,1.1617018402853072,,1.0931550607783265,,,161496.18870343774,,,0.25227494700653447,0.6284631079688499,,,-2.373115236655303,0.8836778724676745,1.0224436572239075,0.4207123211431214,0.5896523012269739
2020-01-10,3.35014999388212,3.354646183005446,1824873.91149332,4.29973954702373,3.741856247086481,2.0603993655493698,1.355793250957841,,1.121747189801354,,,288670.68475810153,,,0.0013411861236874842,0.41851312268489377,,,-0.583605478371027,0.8932133654737835,0.8838977569322715,0.6090361975461741,-0.5320954887436525
2020-01-13,3.21741781980165,4.297264435903941,4186158.8662222447,3.83728096906275,3.3691351100857325,2.6571455619282616,1.5513331098790772,,1.274361791156111,,,508178.58411755867,,,0.289399524025099,0.5381378174214658,,,-0.7589753671409696,0.896380198086484,0.8799685468301137,0.3898956492843897,1.0931745247568183
2020-01-14,5.840870596249211,3.353422843111794,-2133544.3883433766,5.150663803753552,4.756418260898368,3.06835179239967,1.6941468633461318,,1.3095653525740087,,,404796.4519504872,,,-0.5548982920056995,0.5939612533279114,,,-0.9307813585797261,0.8915015332671778,0.765999155380776,-6.706170542939584,0.7207774994027614
2020-01-15,3.660909145861975,3.9039109135430823,-548358.6390041607,3.3099182295743894,3.962969608379467,3.54593642670943,1.794457977518249,,1.3997114054950133,,,401514.201091375,,,0.0642673319378951,0.6810992653663305,,,-0.42609947162927214,0.9064529637605174,0.7826273505897711,-0.9330465234716941,0.8704240222945441
2020-01-16,2.422100618730312,1.766316156029383,-279421.957010319,2.0819497584929323,2.458253432479349,3.3351121063187295,1.827538805127499,,1.390338597149344,,,384298.8859196127,,,-0.31573907796400275,0.6015361474784335,,,-0.9773588179799253,0.9041682576298902,0.2323693880532764,0.46191266491951977,0.052707815336742875
2020-01-17,2.1832406705879173,0.2001616231314713,-717034.2097035169,1.7213282316168623,0.580977198679399,2.7042151943439343,1.8161010418667047,,1.40333031819905,,,337644.0280046805,,,-2.3894404422527042,0.39811982029547216,,,0.131336138637007,0.6924958798731776,0.4587734869966699,1.3093456283191494,1.1488251101817744
2020-01-21,-1.2744049007832707,-1.4455064116292888,730117.7348848358,-1.06590151564059,-1.4510624359304742,1.5556610248372884,1.7685833902247012,,1.4985679356411532,,,354544.5758551086,,,0.12598039287575044,-0.1282783299715422,,,-0.9540940572425578,0.6893184150628365,0.484087512830528,1.1668385541037463,1.7479418199078223
2020-01-22,0.2703188230400286,1.5868764591848894,432964.8710950608,0.245169444162915,0.695572655585547,1.2023517480519075,1.8281236554701756,,1.464433391490793,,,361457.70257960417,,,1.7699207835463364,-0.4190106870144473,,,-0.7976120720252551,0.689783478347726,0.46685468669278923,0.32693752254025055,0.5690264450024302
2020-01-23,0.1014467429791174,1.547944610674989,-479743.2529423055,1.445351960462272,0.7560672690524726,0.7311584874782888,1.8715639513299416,,1.4412591474548917,,,350502.7812820752,,,2.7251493112261542,-0.9398994525369005,,,-0.37210089823052295,0.6951950143194437,0.47261012178057193,1.0964269099012596,0.8569509629994894
2020-01-24,3.685255251231947,2.950462930309218,1666662.0182075105,2.753812821442036,2.706739888748725,0.9679878423342558,1.8769194759677716,,1.4452537053609267,,,440051.9667546642,,,-0.22237770730783218,-0.6621676076504999,,,-3.0560571205745206,0.8301028191314564,1.21903105570414,0.3101183397923291,0.16902249354219182
2020-01-27,2.6695377348873137,1.315557004961839,-1397445.6467175146,2.223280809632758,2.4526418264570857,1.1910669187003293,1.8804151949319479,,1.44373018592831,,,391773.9338001767,,,-0.7076451705582295,-0.4566431250457681,,,-1.472458024105341,0.8318147400709789,1.0418588275824194,-1.459348587125577,0.10920894459390727
2020-01-28,0.7024105397316767,1.9450144739888413,-1101864.0040499424,1.3916225084074831,1.676625216189752,1.8691710958239554,1.9047523554463726,,1.4403380773823493,,,336172.20252288424,,,1.0185066501432851,-0.018856934656706445,,,-1.255256597768204,0.8334796271358637,1.0231985449010146,0.005433667176588793,1.2209835631635273
2020-01-29,2.7022792907062936,0.8884763855003825,1940203.6525591472,2.3221207971110616,1.7042468689545809,1.729491081087054,1.9278465798164965,,1.4189338735274386,,,240173.80196848456,,,-1.112342808312903,-0.10857642578780045,,,-0.48147084208201996,0.8018032642621898,1.0773456306841864,-0.8507824792154296,-0.3589631689520153
2020-01-30,0.5283068259973511,1.3005683251493885,-1277391.0501016025,0.28497085856689,1.157634008908509,1.6800158239819338,1.9435781042356925,,1.409655234497153,,,216563.46646665092,,,0.90087939633832,-0.14572744550721645,,,-0.13620565059078948,0.7935321957497463,1.1333517914628979,-0.439364015036468,-1.3968446784055
2020-01-31,1.968500474116162,1.484600811645361,-304970.8787881973,1.6160874704449846,1.900198707470817,1.3868434002491625,1.966954320912452,,1.3973048430637194,,,52535.3200630716,,,-0.2821261498421635,-0.3494560868321447,,,-1.2583894378389642,0.7921725952610446,0.5785224309353221,-0.5173058650063114,0.38244354628805505
2020-02-03,0.7373324046943921,0.1850206051093401,927421.4165014796,0.5039116934619763,0.2365100445163257,1.1607361202786628,1.779104399718074,,1.3700828052785268,,,61171.158608711674,,,-1.3825716166717001,-0.4270557011570971,,,-1.3190034477452353,0.7565877778697726,0.5450387809872275,0.10934551303421369,0.12269221022948325
2020-02-04,0.0572861765142143,0.0619600011725296,718113.9038278593,-0.1608086146455321,-0.010255842378342,0.7841252257154003,1.7165257270762264,,1.4201356078253065,,,152252.28019949645,,,0.07842968742725782,-0.7834888666136605,,,-1.8934416099616294,0.7856730375410119,0.7036001240666176,0.35251487014946714,0.6328951779959988
2020-02-05,0.0466743305108181,-0.3720274583864267,752223.7985519827,-0.053264983841931,-0.078532667484044,0.5320244569380386,1.6330547696191675,,1.4932470941750224,,,166569.58534089098,,,,-1.1215181716996616,,,-3.678229026124068,0.9620622140323845,1.296844140526762,-0.5851037528390755,0.23151151713488807
2020-02-06,0.3267938071494676,1.3079313804968002,-275003.81126280595,0.8556098059650523,1.175160019243009,0.5334970680075208,1.6226519515442934,,1.4948294561711242,,,218233.6444095103,,,1.3868726564118479,-1.1123635219586225,,,-1.140840855453878,0.950403158015906,1.0581655307224171,0.21991545005671922,-4.911280303659016
2020-02-07,1.1858820532606522,0.1264735538113939,3772197.647007444,0.7119384008257299,-0.1387994840946582,0.26187161644072743,1.4879537413357187,,1.5025727718740716,,,421807.9991213571,,,-2.2382088998904366,-1.7373027570175879,,,-0.16165120617223552,0.9336013773927543,1.2996455927133073,-0.6961496590952029,0.30610673449120984
2020-02-10,0.2565281445798781,1.3162569135775255,-1631238.049724149,1.0654201367263347,1.0270198013463163,0.4881188781343645,1.3860342778643227,,1.4369917655142357,,,249002.4010604837,,,1.6353089318659013,-1.0436429320266978,,,-3.25968908557195,1.044483739875732,1.4601987373615937,-4.788428211444949,0.12331111294720792
2020-02-11,1.9677269984159729,1.4296992904110404,-1762392.4608478916,1.714745194758429,2.1746945123971635,0.7616667359820666,1.2426560205896777,,1.26385917886485,,,-48425.16529302309,,,-0.31941493295774215,-0.489497214313541,,,-0.7766389746153826,1.0440897621415217,1.5671888608887954,0.2648425268826755,0.31315922299603177
2020-02-12,1.8318353831430263,1.6280414429838928,-669532.7638867926,1.6517123952811126,1.6707006232969732,1.1616805162561306,1.1563869505832827,,1.1674037490349487,,,24775.415929806106,,,-0.11794068221698382,0.004567231066719053,,,-3.9639360699461306,1.2086024712426546,1.655364356824046,-1.1654429406312254,0.6931816306516938
2020-02-13,0.8175939498015801,0.5572235895778199,-14845.787671571365,0.630386488106506,1.1027454874850626,1.0115389580723346,0.9890525843850195,,0.9772111703012646,1.3917524226671854,,51451.058496435566,183211.4968977319,,-0.38339924253767016,0.022480671558230653,,,-0.7500159905962981,1.1975138579451863,1.7062884648874697,-0.13642047534125948,-0.2867387962513851
2020-02-14,0.8521460536536907,1.083838525429961,5172.159598865779,0.8702022986079037,1.0918357843315896,1.2030119523960479,0.9549287028550484,,0.9604124301808208,1.3913801977006615,,65680.7643268948,188475.90957546787,,0.24050627250922285,0.23094697041913792,,,-1.5067302266634037,1.194022427071164,1.477585691837677,-0.6084330914677742,-0.043570589680131215
2020-02-18,0.8603704406032406,-0.2163166259571234,-16814.497739461716,0.6281415178366636,0.066330379315044,0.8964972444891182,0.9341047904006187,,0.9819132305405887,1.3657887278176128,,100691.74992509757,188277.06068343224,,,-0.04109340781646958,,,-0.5765895380193591,1.1559640058064504,1.414951214721549,-0.2567776186787205,0.42694837432268135
2020-02-19,-0.0496028879685184,1.853126219383654,-663011.1500216849,1.050560162086338,0.792199095158356,0.9811826302836408,1.0990364219512658,,0.8257985069101962,1.3676416759997898,,31035.305679771533,181531.2372233775,,,-0.11343048514359735,,,-1.3533971882088733,1.1505561694059434,1.3622598412018803,-0.2622902650657134,-0.8593743205735658
2020-02-20,1.8964854592345404,1.101954182670518,249483.36350402283,1.1888893076162752,1.425750843474944,0.8759651782209659,1.0747903081255472,,0.8178013990338779,1.3660869171958383,,21861.230300219635,169253.87982327846,,-0.5429172816168948,-0.2045545200688674,,,-1.44027954546313,1.1399946042577618,0.42972394202953024,0.27632088434284424,-0.6422881858714458
2020-02-21,0.9230604056477816,1.9302206390058991,-231132.74357051915,1.726413718690413,1.3523503345787231,1.1505645881065818,1.0939041095420927,,0.8337538051945295,1.3569035189555134,,34291.75576880896,163617.6567257192,,0.7376949188263267,0.05049971916318534,,,-0.983330019692615,1.116321510292171,0.38956165668238885,-2.562724379472699,0.31699597778722427
2020-02-24,2.9433489955879537,2.264673042492195,229954.68441773183,2.902088066750853,3.2253733299654748,1.3867314915190285,1.0596146151512416,,0.7646167459904715,1.3624604804133398,,-37543.610920679974,176341.9555102423,,-0.26211765078325766,0.26904426179986246,,,-1.1292201776756094,1.0587271312886872,0.34218615697627025,0.15076110727272876,0.16622140636622507
2020-02-25,1.980261348071739,2.1705483263928507,-844631.8612841906,2.0793733769527094,2.2185127055740423,1.8641044819890233,1.1023641812227922,,0.8026355695495693,1.3631846348109284,,-9902.921649013773,162093.9854244567,,0.09175099063492975,0.5253236381462356,,,-1.97227948370072,1.0657365406511838,0.3792365744920598,-1.4257519227898492,0.8699807694470078
2020-02-26,2.2352719472848186,1.9465760623529176,-120869.748179027,1.9352119847324545,2.254379442002019,1.882794450582876,1.102442260640996,,0.8027219271765846,1.3654204665624585,,39146.79114453199,166519.04799504534,,-0.13829093352403815,0.5352291274459178,,,-1.1420393695137159,1.0671353999778812,0.393842452439072,-1.1453989737041128,-2.370330425453688
2020-02-27,1.9291216253141317,0.8614385958377575,215062.392761732,1.428425297157247,1.2033391379083582,1.834691333216324,1.1010903711578648,,0.8031239064674799,1.3668446515941526,,-47110.27184533877,172403.3393738795,,-0.8062162843270094,0.5105753212251477,,,-1.4912720200816343,1.0426986325738135,0.39793993562268926,0.26934731118759186,-1.424970381420978
2020-02-28,1.3000830649718296,2.1171112290032035,14121.348851613931,1.968116820381578,2.0985205880308584,1.872069451215785,1.1419175163505555,,0.8339608089809976,1.361198667758077,,17465.348102322045,176801.50451203724,,0.487624373075329,0.4943355961141341,,,-2.0371197368910257,0.9978339516881355,0.4365907463115425,-1.7688137475130057,-1.6772319135820968
2020-03-02,1.8752753577797487,1.779426705600013,-384243.8596041551,1.6072182327941924,1.8728543668556237,1.7750201838373485,1.156658811048288,,0.8428948238542245,1.3304292830918727,,13501.699061524156,168033.69294906632,,-0.05246426920147419,0.4282762803720073,,,-1.3256278237153616,0.9967645317785843,0.3956940077958907,-0.0855708407742264,-0.7230986058699459
2020-03-03,1.9360373113425415,2.453431100788784,310500.2380997599,2.4980851482226853,2.262008453649525,1.831596738716535,1.2700793358322602,,0.8577576414201269,1.3057751245297957,,-17344.35985856183,155568.63982559807,,0.23684423308729247,0.36610875355524136,,,-1.443598549745199,0.9953366693365814,0.33524921266128094,-1.0896925725210835,-1.2627226919030212
2020-03-04,2.52370346045656,2.037830030212642,-236787.2599239864,2.118046018353219,2.6263553818170458,1.84984753228848,1.368872837284266,,0.8244264654016243,1.2724176839956243,,-65089.41804615412,136772.54123000446,,-0.21384191880916906,0.3011155660241989,,,-0.6766650335621645,1.0135599978778684,0.4859952153755939,-1.3532336410085128,-2.3941088040706693
2020-03-05,2.111176831852248,1.65917204786572,-58391.28479866241,1.7893062036471503,1.8504464703640051,2.0093942226940724,1.4704328125968733,,0.716759967188813,1.2130075444864983,,-105620.17221368635,85665.70891066875,,-0.24092682062585433,0.31227650710958876,,,-2.7945846001335632,0.9313967954671935,0.7992157275793942,-0.23034560781995675,-0.22598075734452347
2020-03-06,1.7319226426580947,1.939265161251228,452135.2453498666,2.2377505995638955,2.175497274465595,1.9738250091436775,1.5019995016345946,,0.7231007827878547,1.1609384517221768,,-69263.21938305274,111732.85081322693,,0.11307697290822544,0.27317606769093694,,,-2.7765433298301216,0.9695760429627762,0.9429620714125904,-2.317040379428741,-1.726836890745086
2020-03-09,2.3759628479492285,2.2594537891737296,674293.5912767609,2.16837600343079,2.101463785210253,2.069830425858421,1.6086485134027115,,0.6644667521544088,1.1359220088807183,,-224158.42216958688,119715.25521840267,,-0.05027966712608175,0.2520722902401494,,,-2.704373694434784,0.9403406750127169,0.9695357804899927,-0.5103561651322583,-0.7339127525600712
2020-03-10,4.05358119469793,2.7144240721874766,2111390.7111171205,4.175673510371869,3.172719681696908,2.1220290201381595,1.678556871333209,,0.704433643292352,1.11872625127959,,-37026.9841275234,166882.0338970206,,-0.4010209332322327,0.23443829684094233,,,0.002949474694873989,0.939474831447811,1.3483990189548385,-0.2546872242785705,-1.3432618015289746
2020-03-11,2.1536715976280405,2.403127674385693,1282959.510738757,2.3916881593069164,2.448495179329605,2.1950885489727696,1.7272282905319418,,0.7197954025956158,1.1158055382509375,,115240.61445180904,191664.67775878156,,0.10959698111854593,0.23970440742811433,,,-2.868095368943147,0.9658216562146138,1.2485699166132818,-1.9402092337138683,-1.0070427942215396
2020-03-12,2.3430533421513005,1.5932831185998424,-1676903.9865595114,1.719454400045489,2.0720752358254444,2.181910763119594,1.7254903743127392,,0.720089390710392,1.1079356060080572,,64872.053318173086,164814.6403994888,,-0.3856581840541857,0.2346897046970389,,,-1.0423619189322428,0.8043275714365449,1.2948768156369908,0.11434687533595043,-2.7197848445166066
2020-03-13,1.5528590831073608,1.7984944086004937,-697140.9008651022,1.7217634987303008,2.0814669261222463,2.153756612589447,1.7875539152638726,,0.6655227675357,1.1074444794636213,,30757.297658496547,161240.8524154357,,0.14685207367669434,0.1863654216066359,,,-1.022475399852378,0.7931765441697061,1.2262656787100057,-0.503133177003845,-1.9606225794865682
2020-03-16,2.201772248780383,1.6618284123146123,-292436.3673849965,1.971988236196058,1.847946230563988,2.0342315372176234,1.8164534096081053,,0.6456077701545581,1.1062068441625947,,15876.871309303435,155285.50718527034,,-0.2813441542807577,0.11323220067831664,,,-2.0871350156443156,0.8034408926543568,1.1029615796322294,-2.680260530111552,-0.5147911814414358
2020-03-17,1.2104040752657887,1.8201867979611104,-250161.34746629812,1.4859515330927024,1.761791288976383,1.8553840823723504,1.9182785808040173,,0.43406712285386834,1.0972169022085758,,4209.528822961614,147515.10225091325,,0.40798488170275377,-0.033336484261441854,,,-1.287935176499658,0.7735886666623344,0.8012915481737727,-3.8307938006615236,-0.1117841316108967
2020-03-18,1.7455447639880397,2.486882025478227,-317586.26808271126,2.324904082969365,2.050509686782373,1.8721349525908573,1.9499663711087458,,0.4518298353257194,1.0699227765358,,21480.772919910298,135686.88481826347,,0.35396303461664225,-0.0407326613254346,,,-1.2931888053980083,0.7746283130454266,0.4336772968342199,-0.1923069091060657,-2.4798671562827996
2020-03-19,2.969138222898476,2.7587986792838777,119473.28752518864,2.750785956037305,3.153529327085433,2.105238064727664,2.0328085959394135,,0.4398972456829272,1.0681203002188366,,14980.269120968587,132766.40066693077,,-0.07347642622321347,0.03501017398689147,,,-0.9094557162830322,0.7884844856012161,0.4602473831122606,-0.0633532171436952,0.15316353048480325
2020-03-20,3.73034375823022,2.679311590321525,107077.33457169589,3.694287408486652,3.2928304521263705,2.2814015010718705,2.070263143505195,,0.4620359474850177,1.0686697598500141,,31890.77302807934,138895.1033596545,,-0.3309404975494666,0.09711422590810886,,,-0.9126549584151826,0.7913074254504866,0.48018641050459976,-1.6480250891288406,-0.12690518681452492
2020-03-23,2.971178719481294,2.629781116102592,-88084.3090149283,2.8096128444000854,2.846160241552777,2.4749920418294664,2.088518547185715,,0.4770891495729059,1.0650740051417844,,15988.823356446333,139499.0597301435,,-0.122058132416978,0.16978219505219314,,,-3.309145308654787,0.8764741597432191,1.0056645571938538,-2.0478067351957194,-0.03257205262239676
2020-03-24,2.14845641579166,1.8541030838730208,-660176.4844765973,2.007925311907752,2.1010586267883724,2.4817752990118485,2.072696285059723,,0.4794669145795061,1.0638124114192937,,25211.592196825997,135694.20144932962,,-0.14734857175689825,0.18012383759704398,,,-2.3737233189596103,0.8886426086547513,1.0530715452740838,-0.1921191894904923,-3.3838599695750156
2020-03-25,1.663182360244157,1.939520121653043,-498824.7818787721,1.9033279360701592,2.046088122440373,2.372302918246812,2.0723434880247296,,0.47956718490742345,1.0638869883259336,,6313.840511838743,127210.9447264183,,0.1537077309124379,0.13518109208778015,,,-1.9465890748818062,0.881439469019266,1.0207636737336923,-0.3706855000849645,-0.6026450795632176
2020-03-26,2.179905547239315,2.0763454570796505,400769.0737667666,2.112011696403528,2.074316006559254,2.2358122738059665,2.133088831086824,,0.3859120731407424,1.0518481466886813,,15599.174562090473,69554.23489507876,,-0.04867219230373316,0.04703351080862821,,,-3.278209518802177,0.9457873363545412,1.001225190835353,-1.5039867214575715,-0.3820612931668248
